# event_ticker=KXATPMATCH-25SEP21YIBMED
# final_score=5-7 7-6(5) 6-4
# score_resolution=7-5 6-7 4-6
# match_winner=Yibing Wu
# fav_player=Daniil Medvedev
# dog_player=Yibing Wu
# kalshi_date=2025-09-21
timestamp,Daniil Medvedev,Yibing Wu
2025-09-21T05:26:00Z,79.00,22.00
2025-09-21T05:29:00Z,79.00,21.02
2025-09-21T05:31:00Z,79.00,21.02
2025-09-21T05:36:00Z,79.00,21.02
2025-09-21T05:37:00Z,79.00,21.02
2025-09-21T05:41:00Z,79.00,22.00
2025-09-21T05:47:00Z,79.35,22.00
2025-09-21T05:49:00Z,80.00,22.00
2025-09-21T05:52:00Z,80.00,22.00
2025-09-21T06:03:00Z,79.00,22.00
2025-09-21T06:08:00Z,80.00,22.00
2025-09-21T06:12:00Z,80.00,22.00
2025-09-21T06:14:00Z,80.00,22.00
2025-09-21T06:15:00Z,80.00,22.00
2025-09-21T06:16:00Z,80.00,22.00
2025-09-21T06:18:00Z,80.00,22.00
2025-09-21T06:23:00Z,80.00,22.00
2025-09-21T06:26:00Z,80.00,22.00
2025-09-21T06:32:00Z,80.00,22.00
2025-09-21T06:36:00Z,78.00,22.00
2025-09-21T06:49:00Z,78.00,22.00
2025-09-21T06:53:00Z,78.37,22.00
2025-09-21T06:54:00Z,79.00,22.00
2025-09-21T07:01:00Z,79.00,22.00
2025-09-21T07:05:00Z,79.00,22.00
2025-09-21T07:14:00Z,79.00,22.00
2025-09-21T07:18:00Z,79.00,22.00
2025-09-21T07:19:00Z,79.00,22.56
2025-09-21T07:21:00Z,79.00,23.00
2025-09-21T07:22:00Z,79.00,22.00
2025-09-21T07:27:00Z,79.00,22.00
2025-09-21T07:30:00Z,79.00,22.00
2025-09-21T07:34:00Z,79.00,22.00
2025-09-21T07:35:00Z,79.00,22.00
2025-09-21T07:36:00Z,79.00,22.00
2025-09-21T07:37:00Z,79.75,22.00
2025-09-21T07:39:00Z,79.75,22.00
2025-09-21T07:44:00Z,79.75,21.00
2025-09-21T07:46:00Z,79.75,22.00
2025-09-21T07:47:00Z,77.95,22.00
2025-09-21T07:48:00Z,77.00,22.00
2025-09-21T07:49:00Z,77.94,22.00
2025-09-21T07:50:00Z,78.00,23.00
2025-09-21T07:53:00Z,78.00,23.00
2025-09-21T07:54:00Z,78.00,23.00
2025-09-21T07:56:00Z,78.00,23.00
2025-09-21T07:57:00Z,78.00,23.00
2025-09-21T07:58:00Z,78.00,23.00
2025-09-21T07:59:00Z,78.00,23.00
2025-09-21T08:02:00Z,78.00,23.86
2025-09-21T08:03:00Z,78.00,23.86
2025-09-21T08:04:00Z,78.00,23.86
2025-09-21T08:06:00Z,78.00,24.00
2025-09-21T08:10:00Z,78.00,24.00
2025-09-21T08:19:00Z,79.00,23.00
2025-09-21T08:20:00Z,80.00,23.00
2025-09-21T08:23:00Z,80.00,23.00
2025-09-21T08:28:00Z,77.00,23.00
2025-09-21T08:31:00Z,77.08,23.00
2025-09-21T08:33:00Z,79.00,23.00
2025-09-21T08:38:00Z,79.00,23.00
2025-09-21T08:42:00Z,79.00,23.00
2025-09-21T08:46:00Z,79.00,23.00
2025-09-21T08:55:00Z,79.00,23.00
2025-09-21T08:59:00Z,79.00,24.00
2025-09-21T09:00:00Z,77.00,24.00
2025-09-21T09:02:00Z,76.00,24.00
2025-09-21T09:11:00Z,77.00,24.00
2025-09-21T09:13:00Z,77.00,24.66
2025-09-21T09:15:00Z,77.00,27.00
2025-09-21T09:16:00Z,75.00,27.00
2025-09-21T09:31:00Z,75.00,27.00
2025-09-21T09:40:00Z,75.00,24.00
2025-09-21T09:41:00Z,75.00,24.00
2025-09-21T09:43:00Z,75.00,24.00
2025-09-21T09:48:00Z,76.00,24.00
2025-09-21T09:49:00Z,77.00,24.00
2025-09-21T09:50:00Z,77.00,23.00
2025-09-21T09:53:00Z,77.00,23.00
2025-09-21T09:54:00Z,77.00,23.00
2025-09-21T10:05:00Z,77.00,24.00
2025-09-21T10:07:00Z,77.00,24.00
2025-09-21T10:08:00Z,77.00,26.51
2025-09-21T10:10:00Z,77.00,26.51
2025-09-21T10:12:00Z,75.00,26.51
2025-09-21T10:15:00Z,75.96,26.51
2025-09-21T10:17:00Z,75.96,23.00
2025-09-21T10:18:00Z,76.31,23.00
2025-09-21T10:20:00Z,76.31,25.00
2025-09-21T10:21:00Z,78.00,24.84
2025-09-21T10:22:00Z,78.00,25.00
2025-09-21T10:24:00Z,74.00,26.00
2025-09-21T10:25:00Z,73.00,29.99
2025-09-21T10:26:00Z,70.00,30.01
2025-09-21T10:27:00Z,70.55,30.95
2025-09-21T10:28:00Z,71.85,29.89
2025-09-21T10:29:00Z,73.00,29.00
2025-09-21T10:30:00Z,73.16,30.00
2025-09-21T10:31:00Z,73.00,30.00
2025-09-21T10:32:00Z,72.00,27.38
2025-09-21T10:33:00Z,72.00,30.97
2025-09-21T10:34:00Z,70.00,32.00
2025-09-21T10:35:00Z,71.00,30.00
2025-09-21T10:37:00Z,73.00,30.00
2025-09-21T10:38:00Z,73.02,24.00
2025-09-21T10:39:00Z,71.00,30.01
2025-09-21T10:40:00Z,71.00,31.00
2025-09-21T10:41:00Z,69.00,30.00
2025-09-21T10:42:00Z,67.00,28.01
2025-09-21T10:45:00Z,67.00,32.73
2025-09-21T10:46:00Z,71.00,32.73
2025-09-21T10:48:00Z,70.65,29.20
2025-09-21T10:49:00Z,70.65,27.88
2025-09-21T10:50:00Z,73.22,23.93
2025-09-21T10:51:00Z,78.00,22.00
2025-09-21T10:52:00Z,77.23,24.07
2025-09-21T10:53:00Z,75.00,25.00
2025-09-21T10:54:00Z,76.25,22.45
2025-09-21T10:55:00Z,69.00,29.82
2025-09-21T10:56:00Z,69.00,31.57
2025-09-21T10:57:00Z,69.00,31.47
2025-09-21T10:58:00Z,71.57,28.00
2025-09-21T10:59:00Z,73.61,28.00
2025-09-21T11:00:00Z,70.00,29.31
2025-09-21T11:01:00Z,69.00,32.63
2025-09-21T11:02:00Z,69.00,32.00
2025-09-21T11:03:00Z,69.00,31.99
2025-09-21T11:04:00Z,68.45,33.00
2025-09-21T11:05:00Z,67.93,33.58
2025-09-21T11:06:00Z,62.48,38.83
2025-09-21T11:07:00Z,62.48,34.09
2025-09-21T11:08:00Z,65.17,32.43
2025-09-21T11:09:00Z,67.67,33.13
2025-09-21T11:10:00Z,65.75,33.78
2025-09-21T11:11:00Z,65.00,34.75
2025-09-21T11:12:00Z,65.00,31.00
2025-09-21T11:13:00Z,72.77,30.00
2025-09-21T11:14:00Z,79.26,19.36
2025-09-21T11:15:00Z,83.86,16.14
2025-09-21T11:16:00Z,83.86,19.01
2025-09-21T11:17:00Z,80.35,17.31
2025-09-21T11:18:00Z,86.00,16.05
2025-09-21T11:19:00Z,86.00,14.84
2025-09-21T11:20:00Z,79.02,21.22
2025-09-21T11:21:00Z,82.52,17.36
2025-09-21T11:22:00Z,87.90,13.00
2025-09-21T11:23:00Z,88.00,13.00
2025-09-21T11:24:00Z,87.00,12.99
2025-09-21T11:25:00Z,90.00,10.24
2025-09-21T11:26:00Z,87.76,13.47
2025-09-21T11:27:00Z,87.76,15.00
2025-09-21T11:28:00Z,87.76,15.00
2025-09-21T11:29:00Z,89.58,13.14
2025-09-21T11:30:00Z,92.04,13.94
2025-09-21T11:31:00Z,93.25,6.18
2025-09-21T11:32:00Z,96.00,4.83
2025-09-21T11:33:00Z,95.29,3.20
2025-09-21T11:34:00Z,96.00,5.00
2025-09-21T11:35:00Z,96.00,4.48
2025-09-21T11:36:00Z,96.00,2.00
2025-09-21T11:37:00Z,96.00,5.00
2025-09-21T11:38:00Z,96.00,5.00
2025-09-21T11:39:00Z,93.00,2.00
2025-09-21T11:40:00Z,93.00,5.00
2025-09-21T11:42:00Z,93.00,2.68
2025-09-21T11:43:00Z,93.00,3.00
2025-09-21T11:44:00Z,97.39,4.00
2025-09-21T11:45:00Z,94.53,5.00
2025-09-21T11:46:00Z,97.22,1.00
2025-09-21T11:47:00Z,97.00,4.00
2025-09-21T11:48:00Z,96.00,5.02
2025-09-21T11:49:00Z,96.00,5.00
2025-09-21T11:50:00Z,96.00,4.00
2025-09-21T11:51:00Z,97.99,2.00
2025-09-21T11:52:00Z,98.00,2.00
2025-09-21T11:53:00Z,98.13,2.00
2025-09-21T11:55:00Z,99.00,2.00
2025-09-21T11:56:00Z,98.00,2.00
2025-09-21T11:57:00Z,97.00,2.00
2025-09-21T11:58:00Z,97.00,2.00
2025-09-21T11:59:00Z,97.00,2.00
2025-09-21T12:00:00Z,97.00,2.00
2025-09-21T12:01:00Z,97.00,2.42
2025-09-21T12:03:00Z,97.00,3.00
2025-09-21T12:04:00Z,99.00,3.00
2025-09-21T12:05:00Z,98.00,3.00
2025-09-21T12:06:00Z,98.00,2.57
2025-09-21T12:07:00Z,98.00,2.00
2025-09-21T12:08:00Z,98.00,2.00
2025-09-21T12:09:00Z,98.00,2.00
2025-09-21T12:10:00Z,98.08,2.00
2025-09-21T12:11:00Z,98.08,2.00
2025-09-21T12:12:00Z,98.00,2.40
2025-09-21T12:14:00Z,98.00,2.40
2025-09-21T12:15:00Z,98.00,2.52
2025-09-21T12:16:00Z,98.00,3.00
2025-09-21T12:19:00Z,98.00,2.00
2025-09-21T12:20:00Z,96.50,3.00
2025-09-21T12:21:00Z,96.50,2.00
2025-09-21T12:22:00Z,99.00,2.00
2025-09-21T12:23:00Z,94.68,13.93
2025-09-21T12:24:00Z,92.72,11.05
2025-09-21T12:25:00Z,88.00,13.47
2025-09-21T12:26:00Z,93.69,9.22
2025-09-21T12:27:00Z,93.69,13.17
2025-09-21T12:28:00Z,89.46,15.76
2025-09-21T12:29:00Z,80.99,16.27
2025-09-21T12:30:00Z,83.84,16.33
2025-09-21T12:31:00Z,87.71,12.00
2025-09-21T12:32:00Z,86.61,13.51
2025-09-21T12:33:00Z,76.21,28.05
2025-09-21T12:34:00Z,68.04,32.92
2025-09-21T12:35:00Z,68.22,29.38
2025-09-21T12:36:00Z,75.23,26.87
2025-09-21T12:37:00Z,79.12,23.95
2025-09-21T12:38:00Z,83.83,14.92
2025-09-21T12:39:00Z,94.10,6.91
2025-09-21T12:40:00Z,83.60,15.96
2025-09-21T12:41:00Z,68.42,26.00
2025-09-21T12:42:00Z,67.00,35.03
2025-09-21T12:43:00Z,67.12,33.00
2025-09-21T12:44:00Z,68.30,33.00
2025-09-21T12:45:00Z,73.00,31.16
2025-09-21T12:46:00Z,78.00,32.00
2025-09-21T12:47:00Z,77.04,21.86
2025-09-21T12:48:00Z,76.00,31.00
2025-09-21T12:49:00Z,76.00,31.43
2025-09-21T12:50:00Z,70.79,28.74
2025-09-21T12:51:00Z,73.00,26.13
2025-09-21T12:52:00Z,81.00,27.13
2025-09-21T12:53:00Z,71.50,31.03
2025-09-21T12:54:00Z,66.05,33.55
2025-09-21T12:55:00Z,63.76,44.08
2025-09-21T12:56:00Z,55.55,43.86
2025-09-21T12:57:00Z,59.60,40.78
2025-09-21T12:58:00Z,57.42,41.65
2025-09-21T12:59:00Z,69.48,30.00
2025-09-21T13:00:00Z,71.03,30.00
2025-09-21T13:01:00Z,71.67,24.03
2025-09-21T13:02:00Z,71.40,28.29
2025-09-21T13:03:00Z,71.40,27.77
2025-09-21T13:04:00Z,78.53,20.65
2025-09-21T13:05:00Z,70.20,26.58
2025-09-21T13:06:00Z,65.69,33.92
2025-09-21T13:07:00Z,70.21,31.00
2025-09-21T13:08:00Z,73.04,26.76
2025-09-21T13:09:00Z,73.33,26.91
2025-09-21T13:10:00Z,70.00,26.91
2025-09-21T13:11:00Z,69.00,33.41
2025-09-21T13:12:00Z,68.00,32.16
2025-09-21T13:13:00Z,66.54,32.16
2025-09-21T13:14:00Z,62.58,40.83
2025-09-21T13:15:00Z,54.72,42.81
2025-09-21T13:16:00Z,54.41,42.79
2025-09-21T13:17:00Z,63.39,35.65
2025-09-21T13:18:00Z,54.66,42.69
2025-09-21T13:19:00Z,51.28,44.26
2025-09-21T13:20:00Z,30.90,66.55
2025-09-21T13:21:00Z,22.55,76.35
2025-09-21T13:22:00Z,29.32,74.97
2025-09-21T13:23:00Z,25.21,72.59
2025-09-21T13:24:00Z,15.69,80.99
2025-09-21T13:25:00Z,14.20,88.78
2025-09-21T13:26:00Z,17.32,84.77
2025-09-21T13:27:00Z,20.54,82.45
2025-09-21T13:28:00Z,18.01,85.35
2025-09-21T13:29:00Z,13.91,88.95
2025-09-21T13:30:00Z,13.97,89.44
2025-09-21T13:31:00Z,14.65,86.00
2025-09-21T13:32:00Z,11.37,89.44
2025-09-21T13:33:00Z,6.67,94.78
2025-09-21T13:34:00Z,5.35,94.40
2025-09-21T13:35:00Z,2.61,96.27
2025-09-21T13:36:00Z,1.00,99.00
