# event_ticker=KXATPCHALLENGERMATCH-26FEB20CINSAK
# final_score=6-7(7) 6-3 6-2
# score_resolution=7-6 3-6 2-6
# match_winner=Rei Sakamoto
# fav_player=Federico Cina
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-20
timestamp,Federico Cina,Rei Sakamoto
2026-02-20T04:31:00Z,38.00,64.00
2026-02-20T04:32:00Z,38.00,65.00
2026-02-20T04:33:00Z,38.00,64.00
2026-02-20T04:35:00Z,38.00,65.00
2026-02-20T04:36:00Z,38.00,64.00
2026-02-20T04:37:00Z,38.00,64.00
2026-02-20T04:41:00Z,38.00,64.00
2026-02-20T04:43:00Z,38.00,65.45
2026-02-20T04:45:00Z,38.00,66.00
2026-02-20T04:47:00Z,38.26,66.00
2026-02-20T04:49:00Z,38.26,66.00
2026-02-20T04:50:00Z,38.26,66.00
2026-02-20T04:51:00Z,38.26,65.00
2026-02-20T04:52:00Z,38.26,65.00
2026-02-20T04:53:00Z,38.26,65.00
2026-02-20T04:54:00Z,37.95,66.00
2026-02-20T04:56:00Z,37.95,65.00
2026-02-20T04:59:00Z,37.00,66.00
2026-02-20T05:01:00Z,37.00,67.00
2026-02-20T05:04:00Z,37.00,67.52
2026-02-20T05:05:00Z,37.00,68.00
2026-02-20T05:07:00Z,37.00,68.81
2026-02-20T05:13:00Z,37.00,68.00
2026-02-20T05:14:00Z,37.00,68.00
2026-02-20T05:16:00Z,39.00,67.77
2026-02-20T05:18:00Z,39.00,67.77
2026-02-20T05:21:00Z,39.00,68.00
2026-02-20T05:24:00Z,35.00,68.00
2026-02-20T05:25:00Z,35.00,68.00
2026-02-20T05:26:00Z,36.45,68.00
2026-02-20T05:40:00Z,35.00,68.00
2026-02-20T05:45:00Z,35.00,68.00
2026-02-20T05:52:00Z,35.00,68.00
2026-02-20T05:54:00Z,35.00,62.00
2026-02-20T05:56:00Z,35.00,68.00
2026-02-20T06:00:00Z,35.00,68.00
2026-02-20T06:07:00Z,35.00,67.72
2026-02-20T06:09:00Z,35.00,68.00
2026-02-20T06:10:00Z,39.00,67.95
2026-02-20T06:13:00Z,39.00,67.00
2026-02-20T06:14:00Z,39.00,67.00
2026-02-20T06:16:00Z,39.00,67.00
2026-02-20T06:17:00Z,39.00,67.00
2026-02-20T06:18:00Z,39.00,67.00
2026-02-20T06:19:00Z,39.00,67.16
2026-02-20T06:20:00Z,38.00,67.16
2026-02-20T06:22:00Z,38.00,66.92
2026-02-20T06:23:00Z,38.00,67.00
2026-02-20T06:24:00Z,38.00,67.00
2026-02-20T06:25:00Z,38.00,64.00
2026-02-20T06:27:00Z,38.00,66.75
2026-02-20T06:28:00Z,38.00,67.00
2026-02-20T06:31:00Z,37.00,67.00
2026-02-20T06:39:00Z,37.00,67.00
2026-02-20T06:42:00Z,37.00,67.00
2026-02-20T06:45:00Z,37.00,66.37
2026-02-20T06:49:00Z,37.00,67.00
2026-02-20T06:50:00Z,37.00,67.00
2026-02-20T06:51:00Z,37.00,67.00
2026-02-20T06:52:00Z,37.00,67.00
2026-02-20T06:53:00Z,37.00,67.59
2026-02-20T06:56:00Z,37.00,64.00
2026-02-20T07:00:00Z,37.00,67.47
2026-02-20T07:01:00Z,37.00,67.07
2026-02-20T07:04:00Z,37.00,67.00
2026-02-20T07:05:00Z,37.00,67.00
2026-02-20T07:08:00Z,37.00,67.00
2026-02-20T07:09:00Z,37.00,67.00
2026-02-20T07:11:00Z,37.00,66.60
2026-02-20T07:12:00Z,37.00,67.00
2026-02-20T07:13:00Z,37.00,66.00
2026-02-20T07:15:00Z,37.00,66.00
2026-02-20T07:16:00Z,37.00,66.00
2026-02-20T07:18:00Z,37.00,66.00
2026-02-20T07:19:00Z,37.00,66.00
2026-02-20T07:20:00Z,37.00,66.00
2026-02-20T07:21:00Z,37.00,66.67
2026-02-20T07:22:00Z,37.00,66.00
2026-02-20T07:23:00Z,37.00,66.00
2026-02-20T07:24:00Z,37.00,66.88
2026-02-20T07:25:00Z,37.00,67.00
2026-02-20T07:26:00Z,37.00,66.10
2026-02-20T07:27:00Z,37.00,66.15
2026-02-20T07:28:00Z,37.00,66.15
2026-02-20T07:30:00Z,37.00,67.00
2026-02-20T07:31:00Z,37.00,67.00
2026-02-20T07:32:00Z,37.00,67.00
2026-02-20T07:33:00Z,37.00,67.00
2026-02-20T07:34:00Z,36.00,67.00
2026-02-20T07:35:00Z,36.00,67.18
2026-02-20T07:36:00Z,36.00,66.04
2026-02-20T07:37:00Z,36.00,67.30
2026-02-20T07:38:00Z,36.00,67.00
2026-02-20T07:39:00Z,36.00,68.00
2026-02-20T07:40:00Z,36.00,68.00
2026-02-20T07:41:00Z,36.00,68.00
2026-02-20T07:42:00Z,36.00,66.26
2026-02-20T07:43:00Z,36.00,68.71
2026-02-20T07:44:00Z,35.59,68.78
2026-02-20T07:45:00Z,35.59,69.00
2026-02-20T07:46:00Z,34.00,69.71
2026-02-20T07:47:00Z,34.00,70.00
2026-02-20T07:48:00Z,34.00,69.00
2026-02-20T07:49:00Z,34.00,69.25
2026-02-20T07:50:00Z,34.00,70.00
2026-02-20T07:51:00Z,34.00,69.00
2026-02-20T07:52:00Z,34.00,69.00
2026-02-20T07:53:00Z,34.00,70.00
2026-02-20T07:54:00Z,34.00,70.00
2026-02-20T07:55:00Z,34.20,69.05
2026-02-20T07:56:00Z,34.00,69.24
2026-02-20T07:57:00Z,34.00,69.98
2026-02-20T07:58:00Z,34.00,69.04
2026-02-20T07:59:00Z,33.80,69.20
2026-02-20T08:00:00Z,33.80,70.00
2026-02-20T08:01:00Z,33.80,69.66
2026-02-20T08:02:00Z,33.80,69.76
2026-02-20T08:03:00Z,34.00,69.17
2026-02-20T08:04:00Z,34.00,69.77
2026-02-20T08:05:00Z,34.04,69.05
2026-02-20T08:06:00Z,34.06,69.00
2026-02-20T08:07:00Z,34.77,69.30
2026-02-20T08:08:00Z,34.77,69.85
2026-02-20T08:09:00Z,34.00,69.32
2026-02-20T08:10:00Z,34.21,69.00
2026-02-20T08:11:00Z,34.21,65.67
2026-02-20T08:12:00Z,34.21,63.50
2026-02-20T08:13:00Z,34.21,67.39
2026-02-20T08:14:00Z,34.21,65.00
2026-02-20T08:15:00Z,37.41,64.89
2026-02-20T08:16:00Z,41.00,64.06
2026-02-20T08:17:00Z,39.04,64.73
2026-02-20T08:18:00Z,38.04,60.06
2026-02-20T08:19:00Z,39.91,66.45
2026-02-20T08:20:00Z,39.91,66.00
2026-02-20T08:21:00Z,36.73,67.00
2026-02-20T08:22:00Z,36.20,66.87
2026-02-20T08:23:00Z,36.68,68.00
2026-02-20T08:24:00Z,37.00,68.00
2026-02-20T08:25:00Z,37.00,68.00
2026-02-20T08:27:00Z,37.00,65.03
2026-02-20T08:28:00Z,37.00,63.83
2026-02-20T08:29:00Z,36.84,62.74
2026-02-20T08:30:00Z,40.00,62.83
2026-02-20T08:31:00Z,38.26,66.00
2026-02-20T08:32:00Z,37.00,65.18
2026-02-20T08:33:00Z,39.25,65.18
2026-02-20T08:34:00Z,37.81,66.53
2026-02-20T08:35:00Z,37.10,65.29
2026-02-20T08:36:00Z,36.53,65.29
2026-02-20T08:37:00Z,37.80,66.14
2026-02-20T08:38:00Z,37.80,64.67
2026-02-20T08:39:00Z,38.46,63.03
2026-02-20T08:40:00Z,39.00,63.90
2026-02-20T08:41:00Z,39.00,65.00
2026-02-20T08:42:00Z,39.90,63.00
2026-02-20T08:43:00Z,39.90,63.00
2026-02-20T08:44:00Z,39.66,63.94
2026-02-20T08:46:00Z,39.66,67.58
2026-02-20T08:47:00Z,33.26,67.62
2026-02-20T08:48:00Z,29.74,67.61
2026-02-20T08:49:00Z,30.00,67.20
2026-02-20T08:50:00Z,30.00,67.29
2026-02-20T08:51:00Z,28.94,69.11
2026-02-20T08:52:00Z,29.70,69.22
2026-02-20T08:53:00Z,29.76,67.00
2026-02-20T08:54:00Z,30.00,71.00
2026-02-20T08:55:00Z,30.00,71.00
2026-02-20T08:56:00Z,30.00,71.00
2026-02-20T08:57:00Z,29.99,71.00
2026-02-20T08:58:00Z,30.00,70.00
2026-02-20T08:59:00Z,29.63,67.00
2026-02-20T09:00:00Z,30.00,67.00
2026-02-20T09:01:00Z,30.00,67.00
2026-02-20T09:02:00Z,30.00,70.00
2026-02-20T09:03:00Z,30.00,69.00
2026-02-20T09:04:00Z,30.00,67.02
2026-02-20T09:05:00Z,30.00,71.00
2026-02-20T09:06:00Z,29.99,71.00
2026-02-20T09:07:00Z,30.00,71.00
2026-02-20T09:08:00Z,30.00,67.00
2026-02-20T09:09:00Z,29.95,67.00
2026-02-20T09:10:00Z,30.00,71.00
2026-02-20T09:11:00Z,30.00,73.00
2026-02-20T09:12:00Z,29.99,67.00
2026-02-20T09:13:00Z,29.96,69.99
2026-02-20T09:14:00Z,30.00,69.99
2026-02-20T09:15:00Z,29.99,71.00
2026-02-20T09:16:00Z,30.29,66.50
2026-02-20T09:17:00Z,33.40,69.55
2026-02-20T09:18:00Z,32.18,69.72
2026-02-20T09:19:00Z,32.00,65.25
2026-02-20T09:20:00Z,31.73,66.30
2026-02-20T09:21:00Z,32.89,69.81
2026-02-20T09:22:00Z,33.00,69.03
2026-02-20T09:23:00Z,33.00,69.00
2026-02-20T09:24:00Z,33.00,67.20
2026-02-20T09:25:00Z,33.00,63.95
2026-02-20T09:26:00Z,38.98,61.41
2026-02-20T09:27:00Z,42.06,58.99
2026-02-20T09:28:00Z,44.78,57.09
2026-02-20T09:29:00Z,51.06,57.38
2026-02-20T09:30:00Z,47.27,55.86
2026-02-20T09:31:00Z,48.20,51.96
2026-02-20T09:32:00Z,49.20,52.82
2026-02-20T09:33:00Z,53.62,49.25
2026-02-20T09:34:00Z,58.53,41.20
2026-02-20T09:35:00Z,57.82,41.72
2026-02-20T09:36:00Z,55.97,45.02
2026-02-20T09:37:00Z,45.96,52.32
2026-02-20T09:38:00Z,44.11,56.00
2026-02-20T09:39:00Z,46.44,56.42
2026-02-20T09:40:00Z,43.31,58.13
2026-02-20T09:41:00Z,39.97,63.52
2026-02-20T09:42:00Z,38.15,61.95
2026-02-20T09:43:00Z,35.79,65.28
2026-02-20T09:44:00Z,33.70,72.86
2026-02-20T09:45:00Z,33.61,66.12
2026-02-20T09:46:00Z,37.33,66.19
2026-02-20T09:47:00Z,31.76,68.31
2026-02-20T09:48:00Z,25.76,73.50
2026-02-20T09:49:00Z,24.39,74.99
2026-02-20T09:50:00Z,25.20,74.83
2026-02-20T09:51:00Z,31.09,71.70
2026-02-20T09:52:00Z,36.05,68.00
2026-02-20T09:53:00Z,43.30,58.62
2026-02-20T09:54:00Z,48.40,54.03
2026-02-20T09:55:00Z,49.86,52.88
2026-02-20T09:56:00Z,49.91,52.04
2026-02-20T09:57:00Z,50.47,50.50
2026-02-20T09:58:00Z,43.33,59.13
2026-02-20T09:59:00Z,40.44,61.72
2026-02-20T10:00:00Z,39.03,62.27
2026-02-20T10:01:00Z,38.77,63.66
2026-02-20T10:02:00Z,44.84,58.33
2026-02-20T10:03:00Z,45.25,55.76
2026-02-20T10:04:00Z,47.20,52.99
2026-02-20T10:05:00Z,47.78,54.13
2026-02-20T10:06:00Z,43.67,57.72
2026-02-20T10:07:00Z,48.01,54.83
2026-02-20T10:08:00Z,48.03,52.20
2026-02-20T10:09:00Z,43.06,57.60
2026-02-20T10:10:00Z,46.80,55.85
2026-02-20T10:11:00Z,46.35,54.63
2026-02-20T10:12:00Z,48.30,53.33
2026-02-20T10:13:00Z,46.90,53.42
2026-02-20T10:14:00Z,42.25,56.56
2026-02-20T10:15:00Z,42.64,59.16
2026-02-20T10:16:00Z,44.47,55.40
2026-02-20T10:17:00Z,47.81,52.08
2026-02-20T10:18:00Z,45.57,53.38
2026-02-20T10:19:00Z,39.05,63.24
2026-02-20T10:20:00Z,33.82,66.98
2026-02-20T10:21:00Z,24.50,71.46
2026-02-20T10:22:00Z,30.79,69.33
2026-02-20T10:23:00Z,31.91,70.18
2026-02-20T10:24:00Z,34.60,66.80
2026-02-20T10:25:00Z,42.55,53.96
2026-02-20T10:26:00Z,50.50,49.90
2026-02-20T10:27:00Z,40.97,61.45
2026-02-20T10:28:00Z,37.66,61.61
2026-02-20T10:29:00Z,36.82,61.76
2026-02-20T10:30:00Z,37.62,64.00
2026-02-20T10:31:00Z,51.54,46.70
2026-02-20T10:32:00Z,64.89,35.07
2026-02-20T10:33:00Z,66.46,34.20
2026-02-20T10:34:00Z,66.45,34.62
2026-02-20T10:35:00Z,63.52,37.59
2026-02-20T10:36:00Z,64.20,36.21
2026-02-20T10:37:00Z,61.61,38.05
2026-02-20T10:38:00Z,63.38,37.85
2026-02-20T10:39:00Z,62.74,43.52
2026-02-20T10:40:00Z,61.93,38.18
2026-02-20T10:41:00Z,61.63,38.05
2026-02-20T10:42:00Z,60.46,40.11
2026-02-20T10:43:00Z,63.91,37.14
2026-02-20T10:44:00Z,63.63,37.43
2026-02-20T10:45:00Z,66.27,34.17
2026-02-20T10:46:00Z,64.20,35.14
2026-02-20T10:47:00Z,65.01,35.48
2026-02-20T10:48:00Z,64.49,35.73
2026-02-20T10:49:00Z,67.27,30.21
2026-02-20T10:50:00Z,67.41,32.15
2026-02-20T10:51:00Z,60.95,38.75
2026-02-20T10:52:00Z,60.78,37.98
2026-02-20T10:53:00Z,58.43,40.77
2026-02-20T10:54:00Z,61.66,39.14
2026-02-20T10:55:00Z,62.82,38.37
2026-02-20T10:56:00Z,53.50,47.23
2026-02-20T10:57:00Z,54.93,46.40
2026-02-20T10:58:00Z,57.03,41.68
2026-02-20T10:59:00Z,56.55,42.97
2026-02-20T11:00:00Z,55.48,45.14
2026-02-20T11:01:00Z,52.44,48.08
2026-02-20T11:02:00Z,52.18,48.97
2026-02-20T11:03:00Z,52.39,45.72
2026-02-20T11:04:00Z,43.32,57.18
2026-02-20T11:05:00Z,41.04,59.34
2026-02-20T11:06:00Z,39.35,60.69
2026-02-20T11:07:00Z,40.41,54.93
2026-02-20T11:08:00Z,38.16,61.57
2026-02-20T11:09:00Z,40.25,61.44
2026-02-20T11:10:00Z,39.87,60.94
2026-02-20T11:11:00Z,35.20,64.39
2026-02-20T11:12:00Z,35.16,65.00
2026-02-20T11:13:00Z,40.62,60.54
2026-02-20T11:14:00Z,39.79,60.50
2026-02-20T11:15:00Z,41.58,59.93
2026-02-20T11:16:00Z,39.67,61.62
2026-02-20T11:17:00Z,37.95,64.80
2026-02-20T11:18:00Z,37.57,63.01
2026-02-20T11:19:00Z,36.28,63.04
2026-02-20T11:20:00Z,38.05,63.17
2026-02-20T11:21:00Z,39.36,61.00
2026-02-20T11:22:00Z,39.71,60.82
2026-02-20T11:23:00Z,39.96,61.99
2026-02-20T11:24:00Z,36.64,63.69
2026-02-20T11:25:00Z,36.28,62.46
2026-02-20T11:26:00Z,38.73,61.25
2026-02-20T11:27:00Z,38.39,62.64
2026-02-20T11:28:00Z,37.34,62.49
2026-02-20T11:29:00Z,38.52,62.80
2026-02-20T11:30:00Z,38.10,63.00
2026-02-20T11:31:00Z,38.70,62.93
2026-02-20T11:32:00Z,38.79,62.38
2026-02-20T11:33:00Z,38.92,63.00
2026-02-20T11:34:00Z,36.19,61.07
2026-02-20T11:35:00Z,40.76,61.08
2026-02-20T11:36:00Z,31.91,67.24
2026-02-20T11:37:00Z,31.89,67.32
2026-02-20T11:38:00Z,37.32,69.43
2026-02-20T11:39:00Z,32.11,68.60
2026-02-20T11:40:00Z,40.01,61.89
2026-02-20T11:41:00Z,43.99,56.71
2026-02-20T11:42:00Z,45.27,55.99
2026-02-20T11:43:00Z,47.65,53.52
2026-02-20T11:44:00Z,38.60,61.44
2026-02-20T11:45:00Z,38.42,63.89
2026-02-20T11:46:00Z,42.89,62.32
2026-02-20T11:47:00Z,38.48,61.90
2026-02-20T11:48:00Z,39.63,61.38
2026-02-20T11:49:00Z,38.54,62.08
2026-02-20T11:50:00Z,43.89,56.08
2026-02-20T11:51:00Z,44.69,56.12
2026-02-20T11:52:00Z,41.56,60.05
2026-02-20T11:53:00Z,52.60,54.56
2026-02-20T11:54:00Z,54.46,52.44
2026-02-20T11:55:00Z,39.45,61.26
2026-02-20T11:56:00Z,42.80,60.78
2026-02-20T11:57:00Z,38.97,61.37
2026-02-20T11:58:00Z,22.13,73.00
2026-02-20T11:59:00Z,13.44,83.43
2026-02-20T12:00:00Z,16.16,86.07
2026-02-20T12:01:00Z,9.95,89.74
2026-02-20T12:02:00Z,10.89,91.03
2026-02-20T12:03:00Z,11.43,90.11
2026-02-20T12:04:00Z,5.09,93.83
2026-02-20T12:05:00Z,2.48,96.60
2026-02-20T12:06:00Z,1.83,98.03
2026-02-20T12:07:00Z,1.40,98.34
2026-02-20T12:08:00Z,1.02,99.00
2026-02-20T12:09:00Z,1.00,99.00
2026-02-20T12:10:00Z,1.00,99.00
2026-02-20T12:11:00Z,1.00,99.00
2026-02-20T12:12:00Z,1.00,99.00
