# event_ticker=KXATPMATCH-26FEB07MANDAM
# final_score=1-6 6-3 6-4
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Martin Damm Jr
# kalshi_date=2026-02-07
timestamp,Adrian Mannarino,Martin Damm Jr
2026-02-07T05:14:00Z,41.00,61.00
2026-02-07T05:15:00Z,40.70,61.00
2026-02-07T05:16:00Z,42.00,61.00
2026-02-07T05:17:00Z,42.00,62.00
2026-02-07T05:20:00Z,42.00,62.00
2026-02-07T05:22:00Z,42.00,62.00
2026-02-07T05:24:00Z,42.00,62.00
2026-02-07T05:25:00Z,42.00,62.00
2026-02-07T05:27:00Z,42.00,62.00
2026-02-07T05:29:00Z,42.00,62.00
2026-02-07T05:30:00Z,42.00,62.00
2026-02-07T05:31:00Z,42.00,62.00
2026-02-07T05:32:00Z,42.40,62.00
2026-02-07T05:33:00Z,42.40,62.00
2026-02-07T05:36:00Z,43.00,62.00
2026-02-07T05:37:00Z,43.00,62.00
2026-02-07T05:40:00Z,43.00,62.00
2026-02-07T05:41:00Z,43.00,60.81
2026-02-07T05:42:00Z,43.00,56.55
2026-02-07T05:43:00Z,43.00,55.24
2026-02-07T05:44:00Z,43.00,55.27
2026-02-07T05:45:00Z,43.63,58.00
2026-02-07T05:47:00Z,43.63,58.00
2026-02-07T05:48:00Z,43.63,58.00
2026-02-07T05:50:00Z,43.63,58.00
2026-02-07T05:51:00Z,43.63,58.00
2026-02-07T05:52:00Z,43.00,56.70
2026-02-07T05:54:00Z,44.00,58.00
2026-02-07T05:55:00Z,41.97,59.00
2026-02-07T05:56:00Z,43.00,59.00
2026-02-07T05:57:00Z,41.32,59.00
2026-02-07T05:58:00Z,41.32,59.00
2026-02-07T06:00:00Z,41.32,59.00
2026-02-07T06:01:00Z,44.34,59.00
2026-02-07T06:02:00Z,45.00,59.00
2026-02-07T06:03:00Z,45.00,57.00
2026-02-07T06:06:00Z,45.00,57.92
2026-02-07T06:07:00Z,45.00,58.90
2026-02-07T06:08:00Z,43.00,59.00
2026-02-07T06:09:00Z,43.00,59.00
2026-02-07T06:12:00Z,43.00,59.00
2026-02-07T06:14:00Z,43.00,59.00
2026-02-07T06:17:00Z,43.00,59.00
2026-02-07T06:18:00Z,43.00,59.00
2026-02-07T06:21:00Z,43.00,59.00
2026-02-07T06:23:00Z,40.38,59.00
2026-02-07T06:24:00Z,43.00,59.00
2026-02-07T06:25:00Z,43.00,59.00
2026-02-07T06:26:00Z,43.00,59.21
2026-02-07T06:27:00Z,43.00,59.21
2026-02-07T06:28:00Z,43.00,59.21
2026-02-07T06:29:00Z,43.00,59.00
2026-02-07T06:30:00Z,43.00,59.00
2026-02-07T06:31:00Z,43.00,60.00
2026-02-07T06:32:00Z,43.00,60.00
2026-02-07T06:33:00Z,43.00,60.00
2026-02-07T06:34:00Z,43.00,60.00
2026-02-07T06:35:00Z,43.00,60.29
2026-02-07T06:38:00Z,42.00,60.29
2026-02-07T06:39:00Z,42.00,60.00
2026-02-07T06:40:00Z,42.00,60.00
2026-02-07T06:41:00Z,42.00,60.00
2026-02-07T06:43:00Z,42.00,60.00
2026-02-07T06:45:00Z,42.00,60.00
2026-02-07T06:47:00Z,43.00,60.00
2026-02-07T06:50:00Z,42.00,60.00
2026-02-07T06:51:00Z,42.00,60.00
2026-02-07T06:52:00Z,42.00,60.00
2026-02-07T06:53:00Z,43.00,60.00
2026-02-07T06:57:00Z,43.00,60.00
2026-02-07T07:00:00Z,43.00,60.00
2026-02-07T07:01:00Z,40.34,60.00
2026-02-07T07:04:00Z,40.34,59.55
2026-02-07T07:05:00Z,40.34,58.00
2026-02-07T07:06:00Z,40.34,58.00
2026-02-07T07:07:00Z,40.34,60.00
2026-02-07T07:09:00Z,42.00,60.00
2026-02-07T07:11:00Z,42.86,59.00
2026-02-07T07:23:00Z,42.86,60.00
2026-02-07T07:27:00Z,42.00,60.00
2026-02-07T07:31:00Z,42.00,59.98
2026-02-07T07:32:00Z,42.00,59.98
2026-02-07T07:34:00Z,42.00,59.98
2026-02-07T07:38:00Z,42.00,59.98
2026-02-07T07:40:00Z,42.00,60.00
2026-02-07T07:42:00Z,42.00,60.00
2026-02-07T07:47:00Z,42.00,60.00
2026-02-07T07:48:00Z,42.00,60.00
2026-02-07T07:49:00Z,42.00,60.00
2026-02-07T07:50:00Z,41.00,60.00
2026-02-07T07:51:00Z,42.00,60.00
2026-02-07T07:54:00Z,41.69,60.00
2026-02-07T07:56:00Z,42.00,60.00
2026-02-07T07:57:00Z,42.00,60.00
2026-02-07T07:58:00Z,42.00,60.00
2026-02-07T08:00:00Z,42.00,60.00
2026-02-07T08:08:00Z,42.00,60.00
2026-02-07T08:09:00Z,42.00,60.00
2026-02-07T08:11:00Z,42.00,60.00
2026-02-07T08:14:00Z,42.00,60.00
2026-02-07T08:18:00Z,42.00,60.00
2026-02-07T08:19:00Z,42.00,60.00
2026-02-07T08:20:00Z,43.00,60.00
2026-02-07T08:21:00Z,43.00,60.00
2026-02-07T08:23:00Z,43.00,60.00
2026-02-07T08:24:00Z,43.00,60.00
2026-02-07T08:26:00Z,43.00,60.00
2026-02-07T08:27:00Z,43.00,59.00
2026-02-07T08:30:00Z,43.00,59.00
2026-02-07T08:34:00Z,43.00,58.00
2026-02-07T08:41:00Z,43.00,59.00
2026-02-07T08:42:00Z,43.00,59.00
2026-02-07T08:45:00Z,43.00,59.00
2026-02-07T08:46:00Z,43.00,59.00
2026-02-07T08:48:00Z,43.00,59.00
2026-02-07T08:55:00Z,43.80,59.00
2026-02-07T08:56:00Z,44.00,59.00
2026-02-07T08:58:00Z,44.00,59.00
2026-02-07T09:04:00Z,44.00,59.00
2026-02-07T09:06:00Z,44.00,59.01
2026-02-07T09:07:00Z,44.00,59.00
2026-02-07T09:09:00Z,43.00,59.00
2026-02-07T09:10:00Z,43.00,59.00
2026-02-07T09:20:00Z,43.00,59.00
2026-02-07T09:23:00Z,43.00,59.00
2026-02-07T09:24:00Z,43.00,59.00
2026-02-07T09:26:00Z,43.00,59.00
2026-02-07T09:27:00Z,43.00,58.99
2026-02-07T09:32:00Z,43.00,59.00
2026-02-07T09:34:00Z,43.00,59.00
2026-02-07T09:42:00Z,43.00,59.00
2026-02-07T09:43:00Z,42.00,59.00
2026-02-07T09:46:00Z,42.00,58.55
2026-02-07T09:52:00Z,42.00,59.00
2026-02-07T09:54:00Z,43.00,59.00
2026-02-07T09:56:00Z,43.00,59.00
2026-02-07T10:05:00Z,43.00,59.00
2026-02-07T10:12:00Z,43.00,58.00
2026-02-07T10:15:00Z,43.00,58.00
2026-02-07T10:20:00Z,43.00,58.00
2026-02-07T10:23:00Z,41.00,58.00
2026-02-07T10:27:00Z,43.00,58.00
2026-02-07T10:29:00Z,43.16,58.00
2026-02-07T10:32:00Z,43.00,58.00
2026-02-07T10:34:00Z,43.00,58.00
2026-02-07T10:36:00Z,43.00,59.00
2026-02-07T10:37:00Z,43.00,59.00
2026-02-07T10:41:00Z,43.00,59.00
2026-02-07T10:42:00Z,43.00,59.00
2026-02-07T10:44:00Z,43.00,59.00
2026-02-07T10:47:00Z,43.00,59.00
2026-02-07T10:48:00Z,43.00,59.00
2026-02-07T10:51:00Z,43.00,57.00
2026-02-07T10:52:00Z,43.00,59.00
2026-02-07T10:53:00Z,43.00,59.00
2026-02-07T10:55:00Z,43.00,59.00
2026-02-07T10:57:00Z,43.00,59.00
2026-02-07T11:01:00Z,43.00,58.00
2026-02-07T11:03:00Z,43.00,58.00
2026-02-07T11:06:00Z,43.00,59.00
2026-02-07T11:08:00Z,43.00,59.00
2026-02-07T11:09:00Z,43.00,59.00
2026-02-07T11:10:00Z,43.00,59.00
2026-02-07T11:13:00Z,43.00,59.00
2026-02-07T11:14:00Z,42.00,59.00
2026-02-07T11:18:00Z,42.00,59.00
2026-02-07T11:20:00Z,42.00,59.00
2026-02-07T11:28:00Z,42.00,59.00
2026-02-07T11:30:00Z,42.00,59.00
2026-02-07T11:32:00Z,42.00,59.00
2026-02-07T11:35:00Z,42.00,59.00
2026-02-07T11:37:00Z,42.00,59.00
2026-02-07T11:39:00Z,42.00,59.00
2026-02-07T11:40:00Z,42.00,59.00
2026-02-07T11:44:00Z,42.00,59.00
2026-02-07T11:46:00Z,42.00,59.00
2026-02-07T11:48:00Z,42.00,59.00
2026-02-07T11:49:00Z,42.00,59.00
2026-02-07T11:50:00Z,42.00,59.00
2026-02-07T11:53:00Z,43.45,59.00
2026-02-07T11:54:00Z,43.45,59.00
2026-02-07T11:57:00Z,43.45,58.53
2026-02-07T11:58:00Z,44.00,56.00
2026-02-07T11:59:00Z,44.00,58.73
2026-02-07T12:01:00Z,44.00,57.00
2026-02-07T12:02:00Z,44.00,58.81
2026-02-07T12:03:00Z,42.00,58.81
2026-02-07T12:04:00Z,42.00,58.00
2026-02-07T12:05:00Z,43.00,58.00
2026-02-07T12:06:00Z,43.00,59.00
2026-02-07T12:07:00Z,43.00,59.00
2026-02-07T12:15:00Z,43.00,59.00
2026-02-07T12:17:00Z,43.00,59.00
2026-02-07T12:18:00Z,43.00,59.00
2026-02-07T12:21:00Z,43.00,60.00
2026-02-07T12:22:00Z,42.14,60.00
2026-02-07T12:24:00Z,42.14,60.00
2026-02-07T12:25:00Z,43.00,60.00
2026-02-07T12:26:00Z,43.00,60.00
2026-02-07T12:28:00Z,43.00,60.00
2026-02-07T12:29:00Z,43.00,60.00
2026-02-07T12:31:00Z,43.00,60.00
2026-02-07T12:33:00Z,43.00,60.00
2026-02-07T12:34:00Z,43.00,60.00
2026-02-07T12:35:00Z,43.00,60.00
2026-02-07T12:37:00Z,43.00,60.00
2026-02-07T12:40:00Z,43.00,60.00
2026-02-07T12:43:00Z,43.00,60.00
2026-02-07T12:51:00Z,43.00,59.00
2026-02-07T12:52:00Z,43.00,59.84
2026-02-07T12:53:00Z,43.00,60.00
2026-02-07T12:54:00Z,43.00,60.00
2026-02-07T12:56:00Z,43.00,59.00
2026-02-07T12:57:00Z,43.00,59.00
2026-02-07T12:58:00Z,43.00,59.00
2026-02-07T12:59:00Z,43.00,59.00
2026-02-07T13:00:00Z,43.00,59.00
2026-02-07T13:01:00Z,43.00,59.00
2026-02-07T13:03:00Z,43.00,59.58
2026-02-07T13:04:00Z,43.00,59.58
2026-02-07T13:05:00Z,43.00,59.00
2026-02-07T13:06:00Z,43.00,58.97
2026-02-07T13:07:00Z,43.00,60.00
2026-02-07T13:08:00Z,43.00,60.00
2026-02-07T13:10:00Z,42.90,60.00
2026-02-07T13:13:00Z,40.78,60.00
2026-02-07T13:14:00Z,40.78,58.00
2026-02-07T13:16:00Z,40.78,58.00
2026-02-07T13:17:00Z,42.93,58.00
2026-02-07T13:18:00Z,42.93,58.00
2026-02-07T13:19:00Z,42.93,58.00
2026-02-07T13:20:00Z,42.93,57.76
2026-02-07T13:21:00Z,42.93,58.00
2026-02-07T13:22:00Z,42.93,59.00
2026-02-07T13:23:00Z,43.00,59.00
2026-02-07T13:24:00Z,43.00,59.00
2026-02-07T13:25:00Z,43.00,59.00
2026-02-07T13:27:00Z,42.66,59.00
2026-02-07T13:28:00Z,43.00,59.00
2026-02-07T13:29:00Z,43.00,59.00
2026-02-07T13:31:00Z,43.00,59.00
2026-02-07T13:32:00Z,43.00,59.00
2026-02-07T13:33:00Z,43.00,59.00
2026-02-07T13:34:00Z,43.00,59.00
2026-02-07T13:36:00Z,43.00,59.00
2026-02-07T13:37:00Z,43.00,59.00
2026-02-07T13:38:00Z,43.00,59.00
2026-02-07T13:39:00Z,42.25,59.00
2026-02-07T13:40:00Z,40.72,59.98
2026-02-07T13:41:00Z,40.72,59.00
2026-02-07T13:42:00Z,40.72,59.73
2026-02-07T13:44:00Z,42.00,59.73
2026-02-07T13:46:00Z,42.00,60.00
2026-02-07T13:47:00Z,42.00,60.00
2026-02-07T13:48:00Z,42.00,60.00
2026-02-07T13:49:00Z,42.00,60.00
2026-02-07T13:50:00Z,42.00,60.00
2026-02-07T13:51:00Z,42.00,60.00
2026-02-07T13:52:00Z,43.00,59.00
2026-02-07T13:53:00Z,43.00,59.00
2026-02-07T13:55:00Z,43.00,59.00
2026-02-07T13:57:00Z,42.03,59.00
2026-02-07T13:58:00Z,42.03,59.00
2026-02-07T13:59:00Z,42.03,59.00
2026-02-07T14:00:00Z,42.00,59.00
2026-02-07T14:01:00Z,42.00,59.96
2026-02-07T14:02:00Z,42.00,60.00
2026-02-07T14:03:00Z,42.00,60.00
2026-02-07T14:05:00Z,42.00,60.00
2026-02-07T14:06:00Z,42.00,60.00
2026-02-07T14:07:00Z,42.00,59.69
2026-02-07T14:08:00Z,42.00,60.00
2026-02-07T14:09:00Z,42.00,60.00
2026-02-07T14:10:00Z,40.99,60.98
2026-02-07T14:11:00Z,40.54,65.04
2026-02-07T14:12:00Z,41.00,61.53
2026-02-07T14:13:00Z,39.98,62.00
2026-02-07T14:14:00Z,41.91,61.30
2026-02-07T14:15:00Z,41.88,58.17
2026-02-07T14:16:00Z,43.58,59.17
2026-02-07T14:17:00Z,40.14,61.95
2026-02-07T14:18:00Z,40.65,61.62
2026-02-07T14:19:00Z,38.06,62.48
2026-02-07T14:20:00Z,36.84,69.52
2026-02-07T14:21:00Z,34.71,68.93
2026-02-07T14:22:00Z,22.19,76.50
2026-02-07T14:23:00Z,22.39,76.80
2026-02-07T14:24:00Z,22.70,80.94
2026-02-07T14:25:00Z,20.43,80.33
2026-02-07T14:26:00Z,20.43,81.99
2026-02-07T14:27:00Z,18.05,79.27
2026-02-07T14:28:00Z,21.00,80.26
2026-02-07T14:29:00Z,19.00,80.07
2026-02-07T14:30:00Z,20.09,81.49
2026-02-07T14:31:00Z,18.41,82.10
2026-02-07T14:32:00Z,11.61,87.22
2026-02-07T14:33:00Z,15.21,86.89
2026-02-07T14:34:00Z,14.76,87.59
2026-02-07T14:35:00Z,14.65,87.14
2026-02-07T14:36:00Z,14.42,86.91
2026-02-07T14:37:00Z,14.91,87.15
2026-02-07T14:38:00Z,15.88,85.27
2026-02-07T14:39:00Z,16.89,86.00
2026-02-07T14:40:00Z,16.01,84.76
2026-02-07T14:41:00Z,15.92,87.33
2026-02-07T14:42:00Z,13.73,87.86
2026-02-07T14:43:00Z,12.64,86.00
2026-02-07T14:44:00Z,17.08,85.00
2026-02-07T14:45:00Z,15.13,89.21
2026-02-07T14:46:00Z,17.53,83.04
2026-02-07T14:47:00Z,17.79,83.90
2026-02-07T14:48:00Z,18.55,83.26
2026-02-07T14:49:00Z,16.06,85.94
2026-02-07T14:50:00Z,14.94,85.13
2026-02-07T14:51:00Z,11.85,87.21
2026-02-07T14:52:00Z,17.33,84.81
2026-02-07T14:53:00Z,17.64,83.92
2026-02-07T14:54:00Z,17.35,83.78
2026-02-07T14:55:00Z,17.55,83.29
2026-02-07T14:56:00Z,16.51,84.71
2026-02-07T14:57:00Z,16.39,84.45
2026-02-07T14:58:00Z,19.04,82.74
2026-02-07T14:59:00Z,19.05,80.27
2026-02-07T15:00:00Z,19.98,80.98
2026-02-07T15:01:00Z,20.00,80.55
2026-02-07T15:02:00Z,23.72,79.83
2026-02-07T15:03:00Z,26.03,75.19
2026-02-07T15:04:00Z,23.59,76.03
2026-02-07T15:05:00Z,39.20,61.79
2026-02-07T15:06:00Z,44.68,56.80
2026-02-07T15:07:00Z,46.47,55.35
2026-02-07T15:08:00Z,46.84,53.92
2026-02-07T15:09:00Z,46.24,54.98
2026-02-07T15:10:00Z,45.25,55.57
2026-02-07T15:11:00Z,45.43,55.97
2026-02-07T15:12:00Z,46.33,54.55
2026-02-07T15:13:00Z,46.28,55.40
2026-02-07T15:14:00Z,46.55,56.45
2026-02-07T15:15:00Z,52.84,48.74
2026-02-07T15:16:00Z,59.80,39.81
2026-02-07T15:17:00Z,75.11,23.43
2026-02-07T15:18:00Z,80.74,19.53
2026-02-07T15:19:00Z,83.65,16.00
2026-02-07T15:20:00Z,83.91,15.89
2026-02-07T15:21:00Z,84.34,16.04
2026-02-07T15:22:00Z,82.53,17.16
2026-02-07T15:23:00Z,82.87,17.98
2026-02-07T15:24:00Z,82.51,17.95
2026-02-07T15:25:00Z,82.61,15.66
2026-02-07T15:26:00Z,79.97,18.81
2026-02-07T15:27:00Z,79.27,21.56
2026-02-07T15:28:00Z,86.68,14.89
2026-02-07T15:29:00Z,85.91,15.93
2026-02-07T15:30:00Z,84.35,17.75
2026-02-07T15:31:00Z,82.28,17.99
2026-02-07T15:32:00Z,81.96,18.32
2026-02-07T15:33:00Z,76.99,22.13
2026-02-07T15:34:00Z,77.38,24.47
2026-02-07T15:35:00Z,77.37,24.61
2026-02-07T15:36:00Z,84.65,15.86
2026-02-07T15:37:00Z,86.05,11.55
2026-02-07T15:38:00Z,85.75,15.34
2026-02-07T15:39:00Z,84.53,15.89
2026-02-07T15:40:00Z,84.57,15.48
2026-02-07T15:41:00Z,84.33,12.67
2026-02-07T15:42:00Z,91.41,9.41
2026-02-07T15:43:00Z,93.25,6.85
2026-02-07T15:44:00Z,92.36,8.65
2026-02-07T15:45:00Z,91.93,8.63
2026-02-07T15:46:00Z,91.99,8.97
2026-02-07T15:47:00Z,91.25,9.94
2026-02-07T15:48:00Z,84.40,12.91
2026-02-07T15:49:00Z,63.60,34.48
2026-02-07T15:50:00Z,80.97,24.84
2026-02-07T15:51:00Z,91.24,8.30
2026-02-07T15:52:00Z,92.11,6.74
2026-02-07T15:53:00Z,87.17,9.16
2026-02-07T15:54:00Z,95.29,3.45
2026-02-07T15:55:00Z,99.00,1.00
2026-02-07T15:56:00Z,99.00,1.00
2026-02-07T15:57:00Z,99.00,1.00
