# event_ticker=KXATPMATCH-26APR09ALCETC
# final_score=6-1 4-6 6-3
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-04-09
timestamp,Carlos Alcaraz,Tomas Martin Etcheverry
2026-04-09T04:27:00Z,97.00,5.00
2026-04-09T04:28:00Z,97.00,5.00
2026-04-09T04:29:00Z,97.00,5.00
2026-04-09T04:30:00Z,97.00,5.00
2026-04-09T04:31:00Z,97.00,5.00
2026-04-09T04:32:00Z,97.00,5.00
2026-04-09T04:33:00Z,97.00,5.00
2026-04-09T04:36:00Z,97.00,5.00
2026-04-09T04:39:00Z,97.00,5.00
2026-04-09T04:40:00Z,97.00,4.81
2026-04-09T04:41:00Z,97.00,5.00
2026-04-09T04:42:00Z,96.50,5.00
2026-04-09T04:43:00Z,96.50,5.00
2026-04-09T04:44:00Z,97.00,5.00
2026-04-09T04:46:00Z,97.00,5.00
2026-04-09T04:47:00Z,97.00,5.00
2026-04-09T04:48:00Z,97.00,5.00
2026-04-09T04:49:00Z,97.00,5.00
2026-04-09T04:50:00Z,97.00,4.98
2026-04-09T04:51:00Z,97.00,5.00
2026-04-09T04:52:00Z,97.00,5.00
2026-04-09T04:53:00Z,96.00,5.00
2026-04-09T04:55:00Z,96.00,5.00
2026-04-09T04:56:00Z,96.00,5.00
2026-04-09T04:57:00Z,96.00,5.00
2026-04-09T04:58:00Z,96.00,5.00
2026-04-09T05:00:00Z,97.00,5.00
2026-04-09T05:01:00Z,97.00,5.00
2026-04-09T05:02:00Z,97.00,5.00
2026-04-09T05:04:00Z,97.00,5.00
2026-04-09T05:05:00Z,97.00,4.00
2026-04-09T05:06:00Z,97.00,4.00
2026-04-09T05:08:00Z,97.00,4.00
2026-04-09T05:10:00Z,97.00,4.00
2026-04-09T05:12:00Z,97.00,3.98
2026-04-09T05:13:00Z,97.00,4.00
2026-04-09T05:16:00Z,97.00,4.00
2026-04-09T05:17:00Z,97.00,4.00
2026-04-09T05:18:00Z,97.00,3.00
2026-04-09T05:19:00Z,97.00,4.00
2026-04-09T05:21:00Z,97.00,4.00
2026-04-09T05:23:00Z,97.00,4.00
2026-04-09T05:24:00Z,97.00,4.00
2026-04-09T05:25:00Z,97.00,4.00
2026-04-09T05:27:00Z,97.00,4.00
2026-04-09T05:28:00Z,97.00,4.00
2026-04-09T05:29:00Z,97.00,4.00
2026-04-09T05:31:00Z,97.00,4.00
2026-04-09T05:32:00Z,97.00,4.00
2026-04-09T05:34:00Z,97.00,4.00
2026-04-09T05:36:00Z,97.00,4.00
2026-04-09T05:37:00Z,97.00,4.00
2026-04-09T05:38:00Z,97.00,4.00
2026-04-09T05:44:00Z,97.00,4.91
2026-04-09T05:45:00Z,97.00,4.00
2026-04-09T05:46:00Z,97.00,5.00
2026-04-09T05:47:00Z,97.00,5.00
2026-04-09T05:49:00Z,97.00,5.00
2026-04-09T05:50:00Z,97.00,5.00
2026-04-09T05:53:00Z,96.00,5.00
2026-04-09T05:55:00Z,97.00,5.00
2026-04-09T05:57:00Z,97.00,5.00
2026-04-09T05:58:00Z,97.00,5.00
2026-04-09T05:59:00Z,97.00,5.00
2026-04-09T06:00:00Z,97.00,5.00
2026-04-09T06:01:00Z,97.00,5.00
2026-04-09T06:04:00Z,97.00,5.00
2026-04-09T06:05:00Z,97.00,5.00
2026-04-09T06:07:00Z,97.00,5.00
2026-04-09T06:10:00Z,97.00,5.00
2026-04-09T06:11:00Z,97.00,5.00
2026-04-09T06:14:00Z,97.00,5.00
2026-04-09T06:15:00Z,97.00,5.00
2026-04-09T06:17:00Z,97.00,5.00
2026-04-09T06:18:00Z,97.00,5.00
2026-04-09T06:20:00Z,97.00,5.00
2026-04-09T06:21:00Z,96.00,5.00
2026-04-09T06:22:00Z,96.00,5.00
2026-04-09T06:24:00Z,96.00,5.00
2026-04-09T06:27:00Z,96.00,5.00
2026-04-09T06:28:00Z,96.00,5.00
2026-04-09T06:30:00Z,96.00,5.00
2026-04-09T06:33:00Z,97.00,5.00
2026-04-09T06:34:00Z,97.00,5.00
2026-04-09T06:35:00Z,97.00,5.00
2026-04-09T06:37:00Z,97.00,5.00
2026-04-09T06:39:00Z,97.00,4.02
2026-04-09T06:41:00Z,97.00,5.00
2026-04-09T06:42:00Z,97.00,5.00
2026-04-09T06:44:00Z,97.00,5.00
2026-04-09T06:46:00Z,97.00,5.00
2026-04-09T06:47:00Z,97.00,5.00
2026-04-09T06:48:00Z,97.00,5.00
2026-04-09T06:49:00Z,97.00,5.00
2026-04-09T06:50:00Z,97.00,5.00
2026-04-09T06:51:00Z,97.00,5.00
2026-04-09T06:55:00Z,97.00,4.00
2026-04-09T06:57:00Z,97.00,5.00
2026-04-09T06:58:00Z,97.00,5.00
2026-04-09T09:01:00Z,97.00,5.00
2026-04-09T09:02:00Z,97.00,5.00
2026-04-09T09:03:00Z,97.00,5.00
2026-04-09T09:06:00Z,97.00,5.00
2026-04-09T09:07:00Z,97.00,5.00
2026-04-09T09:08:00Z,97.00,5.00
2026-04-09T09:10:00Z,97.00,5.00
2026-04-09T09:13:00Z,97.00,5.00
2026-04-09T09:17:00Z,97.00,4.00
2026-04-09T09:18:00Z,97.00,5.00
2026-04-09T09:22:00Z,97.00,5.00
2026-04-09T09:24:00Z,97.00,5.00
2026-04-09T09:26:00Z,97.00,5.00
2026-04-09T09:28:00Z,97.00,5.00
2026-04-09T09:29:00Z,97.00,5.00
2026-04-09T09:30:00Z,97.00,5.00
2026-04-09T09:31:00Z,97.00,5.00
2026-04-09T09:33:00Z,96.00,5.00
2026-04-09T09:34:00Z,96.00,5.00
2026-04-09T09:37:00Z,96.00,5.00
2026-04-09T09:43:00Z,96.00,4.00
2026-04-09T09:44:00Z,97.00,4.00
2026-04-09T09:45:00Z,97.00,4.00
2026-04-09T09:52:00Z,96.00,4.00
2026-04-09T09:53:00Z,96.00,5.00
2026-04-09T09:54:00Z,97.00,5.00
2026-04-09T09:56:00Z,97.00,5.00
2026-04-09T10:02:00Z,97.00,5.00
2026-04-09T10:05:00Z,97.00,5.00
2026-04-09T10:11:00Z,97.00,5.00
2026-04-09T10:12:00Z,97.00,5.00
2026-04-09T10:15:00Z,97.00,5.00
2026-04-09T10:17:00Z,97.00,5.00
2026-04-09T10:20:00Z,97.00,5.00
2026-04-09T10:23:00Z,97.00,5.00
2026-04-09T10:24:00Z,97.00,5.00
2026-04-09T10:25:00Z,97.00,5.00
2026-04-09T10:26:00Z,97.00,5.00
2026-04-09T10:28:00Z,97.00,5.00
2026-04-09T10:29:00Z,97.00,5.00
2026-04-09T10:30:00Z,97.00,4.00
2026-04-09T10:31:00Z,97.00,5.00
2026-04-09T10:32:00Z,97.00,5.00
2026-04-09T10:35:00Z,97.00,5.00
2026-04-09T10:36:00Z,97.00,5.00
2026-04-09T10:37:00Z,97.00,5.00
2026-04-09T10:38:00Z,97.00,5.00
2026-04-09T10:41:00Z,97.00,5.00
2026-04-09T10:43:00Z,97.00,5.00
2026-04-09T10:44:00Z,97.00,5.00
2026-04-09T10:45:00Z,97.00,5.00
2026-04-09T10:46:00Z,97.00,5.00
2026-04-09T10:48:00Z,97.00,5.00
2026-04-09T10:54:00Z,97.00,5.00
2026-04-09T10:55:00Z,97.00,5.00
2026-04-09T10:58:00Z,97.00,5.00
2026-04-09T11:00:00Z,97.00,5.00
2026-04-09T11:02:00Z,97.00,5.00
2026-04-09T11:03:00Z,96.00,5.00
2026-04-09T11:04:00Z,96.00,5.00
2026-04-09T11:05:00Z,96.00,5.00
2026-04-09T11:07:00Z,96.00,5.00
2026-04-09T11:11:00Z,96.00,5.00
2026-04-09T11:13:00Z,97.00,5.00
2026-04-09T11:15:00Z,97.00,5.00
2026-04-09T11:17:00Z,97.00,5.00
2026-04-09T11:20:00Z,96.00,5.00
2026-04-09T11:22:00Z,97.00,5.00
2026-04-09T11:23:00Z,97.00,5.00
2026-04-09T11:25:00Z,97.00,5.00
2026-04-09T11:29:00Z,96.00,5.00
2026-04-09T11:31:00Z,96.00,5.00
2026-04-09T11:32:00Z,96.00,5.00
2026-04-09T11:33:00Z,97.00,5.00
2026-04-09T11:36:00Z,97.00,5.00
2026-04-09T11:37:00Z,97.00,4.00
2026-04-09T11:38:00Z,97.00,5.00
2026-04-09T11:39:00Z,97.00,5.00
2026-04-09T11:41:00Z,97.00,5.00
2026-04-09T11:42:00Z,97.00,5.00
2026-04-09T11:43:00Z,97.00,5.00
2026-04-09T11:44:00Z,97.00,5.00
2026-04-09T11:45:00Z,97.00,5.00
2026-04-09T11:47:00Z,96.00,5.00
2026-04-09T11:49:00Z,96.00,5.00
2026-04-09T11:50:00Z,96.00,4.97
2026-04-09T11:51:00Z,96.00,5.00
2026-04-09T11:52:00Z,96.00,5.00
2026-04-09T11:53:00Z,96.00,5.00
2026-04-09T11:55:00Z,96.00,5.00
2026-04-09T11:56:00Z,96.00,5.00
2026-04-09T11:57:00Z,96.00,5.00
2026-04-09T11:58:00Z,95.51,5.00
2026-04-09T11:59:00Z,96.03,5.00
2026-04-09T12:00:00Z,96.35,5.00
2026-04-09T12:01:00Z,96.84,5.00
2026-04-09T12:03:00Z,96.84,4.00
2026-04-09T12:04:00Z,96.00,5.00
2026-04-09T12:06:00Z,96.00,5.00
2026-04-09T12:07:00Z,96.00,4.00
2026-04-09T12:08:00Z,96.00,5.00
2026-04-09T12:09:00Z,97.00,5.00
2026-04-09T12:10:00Z,96.00,5.00
2026-04-09T12:12:00Z,97.00,5.00
2026-04-09T12:13:00Z,97.00,5.00
2026-04-09T12:14:00Z,97.00,5.00
2026-04-09T12:16:00Z,97.00,5.00
2026-04-09T12:17:00Z,97.00,5.00
2026-04-09T12:18:00Z,97.00,5.00
2026-04-09T12:19:00Z,97.00,5.00
2026-04-09T12:20:00Z,97.00,5.00
2026-04-09T12:23:00Z,97.00,5.00
2026-04-09T12:24:00Z,97.00,5.00
2026-04-09T12:25:00Z,97.00,5.00
2026-04-09T12:26:00Z,97.00,5.00
2026-04-09T12:27:00Z,97.00,5.00
2026-04-09T12:28:00Z,97.00,5.00
2026-04-09T12:29:00Z,95.92,5.00
2026-04-09T12:31:00Z,96.00,5.82
2026-04-09T12:32:00Z,96.00,5.88
2026-04-09T12:33:00Z,96.00,5.00
2026-04-09T12:34:00Z,96.00,5.71
2026-04-09T12:35:00Z,96.00,5.33
2026-04-09T12:36:00Z,96.00,5.00
2026-04-09T12:37:00Z,96.00,5.32
2026-04-09T12:38:00Z,96.00,5.90
2026-04-09T12:39:00Z,96.00,5.00
2026-04-09T12:40:00Z,96.00,5.85
2026-04-09T12:41:00Z,96.00,5.92
2026-04-09T12:42:00Z,96.00,5.99
2026-04-09T12:43:00Z,96.00,5.98
2026-04-09T12:44:00Z,96.00,6.00
2026-04-09T12:45:00Z,96.00,5.98
2026-04-09T12:46:00Z,96.00,5.96
2026-04-09T12:47:00Z,96.00,6.00
2026-04-09T12:48:00Z,96.00,6.00
2026-04-09T12:49:00Z,96.00,6.00
2026-04-09T12:50:00Z,96.00,5.79
2026-04-09T12:51:00Z,96.00,5.86
2026-04-09T12:52:00Z,96.00,5.00
2026-04-09T12:53:00Z,96.00,5.00
2026-04-09T12:54:00Z,96.00,5.00
2026-04-09T12:55:00Z,96.00,6.00
2026-04-09T12:56:00Z,96.00,4.54
2026-04-09T12:57:00Z,95.00,5.70
2026-04-09T12:58:00Z,96.00,5.80
2026-04-09T12:59:00Z,95.05,6.00
2026-04-09T13:00:00Z,95.05,6.00
2026-04-09T13:01:00Z,95.00,6.00
2026-04-09T13:02:00Z,96.00,6.00
2026-04-09T13:03:00Z,96.00,6.00
2026-04-09T13:04:00Z,95.00,6.00
2026-04-09T13:05:00Z,95.00,6.00
2026-04-09T13:06:00Z,95.00,6.00
2026-04-09T13:07:00Z,95.00,5.65
2026-04-09T13:08:00Z,95.00,6.00
2026-04-09T13:09:00Z,95.00,6.00
2026-04-09T13:11:00Z,96.00,6.00
2026-04-09T13:12:00Z,96.00,5.94
2026-04-09T13:13:00Z,96.00,5.53
2026-04-09T13:14:00Z,96.00,5.19
2026-04-09T13:15:00Z,96.00,5.69
2026-04-09T13:16:00Z,96.00,5.92
2026-04-09T13:17:00Z,96.00,4.04
2026-04-09T13:18:00Z,96.00,5.50
2026-04-09T13:19:00Z,95.09,5.87
2026-04-09T13:20:00Z,96.00,5.98
2026-04-09T13:21:00Z,96.00,5.99
2026-04-09T13:22:00Z,96.00,5.07
2026-04-09T13:23:00Z,95.53,5.49
2026-04-09T13:24:00Z,96.00,5.49
2026-04-09T13:25:00Z,96.00,5.96
2026-04-09T13:26:00Z,95.33,5.46
2026-04-09T13:27:00Z,95.16,5.77
2026-04-09T13:28:00Z,95.26,6.00
2026-04-09T13:29:00Z,96.00,5.11
2026-04-09T13:30:00Z,96.00,5.00
2026-04-09T13:31:00Z,96.00,5.00
2026-04-09T13:32:00Z,96.52,5.00
2026-04-09T13:33:00Z,96.52,5.00
2026-04-09T13:34:00Z,96.00,5.00
2026-04-09T13:35:00Z,95.67,5.03
2026-04-09T13:36:00Z,96.00,5.98
2026-04-09T13:37:00Z,96.74,5.00
2026-04-09T13:38:00Z,96.00,5.00
2026-04-09T13:39:00Z,97.00,5.00
2026-04-09T13:40:00Z,95.61,5.00
2026-04-09T13:41:00Z,95.03,5.00
2026-04-09T13:42:00Z,95.94,5.00
2026-04-09T13:43:00Z,96.00,5.00
2026-04-09T13:44:00Z,97.00,4.77
2026-04-09T13:45:00Z,97.00,4.13
2026-04-09T13:46:00Z,97.92,3.04
2026-04-09T13:47:00Z,98.32,2.95
2026-04-09T13:48:00Z,98.11,2.81
2026-04-09T13:49:00Z,98.02,1.97
2026-04-09T13:50:00Z,98.03,2.25
2026-04-09T13:51:00Z,98.00,3.14
2026-04-09T13:52:00Z,97.86,3.18
2026-04-09T13:53:00Z,97.16,2.99
2026-04-09T13:54:00Z,97.00,3.00
2026-04-09T13:55:00Z,97.96,3.32
2026-04-09T13:56:00Z,98.00,3.00
2026-04-09T13:57:00Z,98.00,2.99
2026-04-09T13:58:00Z,98.01,2.09
2026-04-09T13:59:00Z,98.00,2.48
2026-04-09T14:00:00Z,98.48,1.87
2026-04-09T14:01:00Z,98.98,2.31
2026-04-09T14:02:00Z,98.00,1.42
2026-04-09T14:03:00Z,98.40,1.92
2026-04-09T14:04:00Z,99.00,2.65
2026-04-09T14:05:00Z,99.00,1.91
2026-04-09T14:06:00Z,99.00,1.69
2026-04-09T14:07:00Z,98.99,1.04
2026-04-09T14:08:00Z,98.95,1.60
2026-04-09T14:09:00Z,99.00,1.75
2026-04-09T14:10:00Z,98.99,1.95
2026-04-09T14:11:00Z,99.00,1.95
2026-04-09T14:12:00Z,99.00,1.07
2026-04-09T14:13:00Z,99.00,1.00
2026-04-09T14:14:00Z,99.00,1.00
2026-04-09T14:15:00Z,99.00,1.12
2026-04-09T14:16:00Z,99.00,1.00
2026-04-09T14:17:00Z,99.00,1.00
2026-04-09T14:18:00Z,99.00,1.00
2026-04-09T14:19:00Z,99.00,1.00
2026-04-09T14:20:00Z,99.00,1.00
2026-04-09T14:21:00Z,99.00,1.00
2026-04-09T14:22:00Z,99.00,1.00
2026-04-09T14:23:00Z,99.00,1.07
2026-04-09T14:24:00Z,98.97,1.85
2026-04-09T14:25:00Z,98.99,1.96
2026-04-09T14:26:00Z,98.35,2.03
2026-04-09T14:27:00Z,96.97,3.00
2026-04-09T14:28:00Z,97.49,2.99
2026-04-09T14:29:00Z,96.07,4.08
2026-04-09T14:30:00Z,95.90,4.83
2026-04-09T14:31:00Z,95.99,5.02
2026-04-09T14:32:00Z,95.99,4.93
2026-04-09T14:33:00Z,94.03,6.78
2026-04-09T14:34:00Z,92.67,8.65
2026-04-09T14:35:00Z,94.56,5.58
2026-04-09T14:36:00Z,93.74,7.43
2026-04-09T14:37:00Z,93.76,7.49
2026-04-09T14:38:00Z,93.93,8.12
2026-04-09T14:39:00Z,89.42,11.35
2026-04-09T14:40:00Z,88.16,12.47
2026-04-09T14:41:00Z,88.45,11.61
2026-04-09T14:42:00Z,91.04,9.12
2026-04-09T14:43:00Z,92.57,9.03
2026-04-09T14:44:00Z,92.02,9.44
2026-04-09T14:45:00Z,92.72,8.24
2026-04-09T14:46:00Z,93.69,6.61
2026-04-09T14:47:00Z,93.94,6.29
2026-04-09T14:48:00Z,94.49,6.46
2026-04-09T14:49:00Z,94.00,7.04
2026-04-09T14:50:00Z,93.94,7.73
2026-04-09T14:51:00Z,94.66,8.42
2026-04-09T14:52:00Z,95.79,5.56
2026-04-09T14:53:00Z,95.70,5.60
2026-04-09T14:54:00Z,94.82,5.70
2026-04-09T14:55:00Z,95.37,6.67
2026-04-09T14:56:00Z,96.86,4.07
2026-04-09T14:57:00Z,96.13,3.93
2026-04-09T14:58:00Z,94.01,7.71
2026-04-09T14:59:00Z,92.75,9.02
2026-04-09T15:00:00Z,91.15,9.42
2026-04-09T15:01:00Z,91.06,8.42
2026-04-09T15:02:00Z,90.70,9.39
2026-04-09T15:03:00Z,91.53,9.77
2026-04-09T15:04:00Z,92.00,8.52
2026-04-09T15:05:00Z,91.99,9.55
2026-04-09T15:06:00Z,89.85,10.75
2026-04-09T15:07:00Z,88.08,13.53
2026-04-09T15:08:00Z,86.34,13.23
2026-04-09T15:09:00Z,87.00,13.16
2026-04-09T15:10:00Z,86.99,13.33
2026-04-09T15:11:00Z,87.00,13.53
2026-04-09T15:12:00Z,87.95,12.91
2026-04-09T15:13:00Z,87.72,12.49
2026-04-09T15:14:00Z,87.78,12.60
2026-04-09T15:15:00Z,87.88,12.59
2026-04-09T15:16:00Z,88.34,11.80
2026-04-09T15:17:00Z,86.34,13.92
2026-04-09T15:18:00Z,89.57,11.07
2026-04-09T15:19:00Z,91.46,9.21
2026-04-09T15:20:00Z,89.94,9.83
2026-04-09T15:21:00Z,87.01,13.01
2026-04-09T15:22:00Z,86.33,14.95
2026-04-09T15:23:00Z,88.13,10.79
2026-04-09T15:24:00Z,87.55,10.61
2026-04-09T15:25:00Z,88.17,13.39
2026-04-09T15:26:00Z,88.38,12.60
2026-04-09T15:27:00Z,90.20,11.18
2026-04-09T15:28:00Z,95.85,5.03
2026-04-09T15:29:00Z,96.61,3.66
2026-04-09T15:30:00Z,95.95,4.49
2026-04-09T15:31:00Z,97.14,2.59
2026-04-09T15:32:00Z,97.07,2.96
2026-04-09T15:33:00Z,97.91,2.19
2026-04-09T15:34:00Z,97.97,2.41
2026-04-09T15:35:00Z,97.09,2.97
2026-04-09T15:36:00Z,96.52,2.79
2026-04-09T15:37:00Z,97.67,3.08
2026-04-09T15:38:00Z,97.61,1.74
2026-04-09T15:39:00Z,97.97,1.94
2026-04-09T15:40:00Z,96.91,3.12
2026-04-09T15:41:00Z,97.98,2.29
2026-04-09T15:42:00Z,98.98,1.92
2026-04-09T15:43:00Z,98.74,1.37
2026-04-09T15:44:00Z,98.30,1.02
2026-04-09T15:45:00Z,98.17,1.93
2026-04-09T15:46:00Z,98.60,1.15
2026-04-09T15:47:00Z,98.25,1.86
2026-04-09T15:48:00Z,97.99,2.58
2026-04-09T15:49:00Z,95.82,5.28
2026-04-09T15:50:00Z,92.65,6.49
2026-04-09T15:51:00Z,96.76,5.27
2026-04-09T15:52:00Z,93.97,6.40
2026-04-09T15:53:00Z,93.47,4.10
2026-04-09T15:54:00Z,98.89,1.80
2026-04-09T15:55:00Z,98.80,1.37
2026-04-09T15:56:00Z,98.90,1.98
2026-04-09T15:57:00Z,98.94,1.54
2026-04-09T15:58:00Z,98.91,1.48
2026-04-09T15:59:00Z,98.40,2.00
2026-04-09T16:00:00Z,98.42,1.76
2026-04-09T16:01:00Z,97.98,1.92
2026-04-09T16:02:00Z,96.46,3.37
2026-04-09T16:03:00Z,95.34,4.16
2026-04-09T16:04:00Z,98.22,2.73
2026-04-09T16:05:00Z,98.24,1.56
2026-04-09T16:06:00Z,98.14,1.94
2026-04-09T16:07:00Z,98.24,2.08
2026-04-09T16:08:00Z,99.00,1.00
2026-04-09T16:09:00Z,99.00,1.00
2026-04-09T16:10:00Z,99.00,1.00
2026-04-09T16:11:00Z,99.00,1.00
