# event_ticker=KXATPMATCH-25OCT11MEDRIN
# final_score=4-6 6-2 6-4
# match_winner=Arthur Rinderknech
# fav_player=Arthur Rinderknech
# dog_player=Daniil Medvedev
# kalshi_date=2025-10-11
timestamp,Arthur Rinderknech,Daniil Medvedev
2025-10-11T04:23:00Z,31.00,71.00
2025-10-11T04:24:00Z,31.00,71.00
2025-10-11T04:25:00Z,31.00,71.00
2025-10-11T04:26:00Z,31.00,71.00
2025-10-11T04:28:00Z,31.00,71.00
2025-10-11T04:29:00Z,31.00,71.00
2025-10-11T04:32:00Z,31.00,71.00
2025-10-11T04:33:00Z,31.00,71.00
2025-10-11T04:34:00Z,31.00,71.00
2025-10-11T04:35:00Z,31.00,70.79
2025-10-11T04:36:00Z,31.00,70.79
2025-10-11T04:40:00Z,31.00,70.79
2025-10-11T04:43:00Z,31.00,71.00
2025-10-11T04:44:00Z,31.00,71.00
2025-10-11T04:46:00Z,31.00,71.00
2025-10-11T04:47:00Z,31.00,71.00
2025-10-11T04:48:00Z,31.00,71.00
2025-10-11T04:49:00Z,31.00,71.00
2025-10-11T04:50:00Z,31.00,71.00
2025-10-11T04:52:00Z,31.00,71.00
2025-10-11T04:53:00Z,31.00,71.00
2025-10-11T04:54:00Z,31.00,71.00
2025-10-11T04:55:00Z,31.00,70.00
2025-10-11T04:56:00Z,31.00,70.00
2025-10-11T04:57:00Z,31.00,70.00
2025-10-11T04:59:00Z,31.00,70.00
2025-10-11T05:00:00Z,31.00,70.00
2025-10-11T05:02:00Z,31.00,70.00
2025-10-11T05:04:00Z,31.00,70.00
2025-10-11T05:08:00Z,31.00,70.00
2025-10-11T05:09:00Z,31.00,70.00
2025-10-11T05:10:00Z,31.00,70.60
2025-10-11T05:11:00Z,31.00,70.00
2025-10-11T05:12:00Z,30.32,71.07
2025-10-11T05:13:00Z,30.00,71.98
2025-10-11T05:14:00Z,30.00,69.00
2025-10-11T05:15:00Z,31.00,71.00
2025-10-11T05:16:00Z,30.00,71.00
2025-10-11T05:18:00Z,30.00,71.00
2025-10-11T05:19:00Z,30.82,71.00
2025-10-11T05:20:00Z,30.95,71.00
2025-10-11T05:21:00Z,30.95,71.00
2025-10-11T05:22:00Z,30.00,71.00
2025-10-11T05:23:00Z,30.18,71.00
2025-10-11T05:24:00Z,31.00,71.00
2025-10-11T05:25:00Z,31.00,71.00
2025-10-11T05:26:00Z,31.00,71.00
2025-10-11T05:27:00Z,31.00,71.00
2025-10-11T05:29:00Z,31.00,71.00
2025-10-11T05:30:00Z,31.00,71.00
2025-10-11T05:31:00Z,30.00,71.00
2025-10-11T05:32:00Z,30.00,71.00
2025-10-11T05:33:00Z,30.00,71.00
2025-10-11T05:34:00Z,30.00,71.00
2025-10-11T05:35:00Z,30.00,71.00
2025-10-11T05:36:00Z,30.00,71.00
2025-10-11T05:39:00Z,30.00,71.00
2025-10-11T05:40:00Z,30.00,71.00
2025-10-11T05:41:00Z,30.00,71.00
2025-10-11T05:42:00Z,30.00,71.00
2025-10-11T05:47:00Z,30.00,71.00
2025-10-11T05:48:00Z,30.00,71.00
2025-10-11T05:49:00Z,30.00,71.00
2025-10-11T05:53:00Z,30.00,71.00
2025-10-11T05:54:00Z,30.00,71.00
2025-10-11T05:55:00Z,30.00,71.00
2025-10-11T05:56:00Z,30.00,71.00
2025-10-11T05:57:00Z,30.00,71.00
2025-10-11T05:58:00Z,30.00,71.00
2025-10-11T06:00:00Z,30.00,71.00
2025-10-11T06:01:00Z,30.00,71.00
2025-10-11T06:02:00Z,30.73,71.00
2025-10-11T06:03:00Z,31.00,71.00
2025-10-11T06:04:00Z,31.00,71.00
2025-10-11T06:05:00Z,31.00,70.00
2025-10-11T06:07:00Z,31.00,70.00
2025-10-11T06:08:00Z,31.00,70.00
2025-10-11T06:11:00Z,31.00,70.00
2025-10-11T06:12:00Z,31.00,70.00
2025-10-11T06:14:00Z,31.00,70.00
2025-10-11T06:15:00Z,31.00,70.00
2025-10-11T06:16:00Z,31.00,71.00
2025-10-11T06:18:00Z,31.00,71.00
2025-10-11T06:19:00Z,31.00,71.00
2025-10-11T06:20:00Z,31.00,70.00
2025-10-11T06:24:00Z,31.00,70.00
2025-10-11T06:25:00Z,31.00,70.00
2025-10-11T06:26:00Z,31.00,70.00
2025-10-11T06:27:00Z,31.00,70.00
2025-10-11T06:28:00Z,31.00,70.00
2025-10-11T06:29:00Z,31.00,70.00
2025-10-11T06:31:00Z,31.00,70.80
2025-10-11T06:32:00Z,31.00,70.80
2025-10-11T06:38:00Z,30.98,70.80
2025-10-11T06:39:00Z,31.00,70.00
2025-10-11T06:45:00Z,31.00,70.00
2025-10-11T06:46:00Z,31.00,70.00
2025-10-11T06:47:00Z,31.00,70.00
2025-10-11T06:48:00Z,31.00,70.00
2025-10-11T06:50:00Z,31.00,70.00
2025-10-11T06:51:00Z,31.00,70.00
2025-10-11T06:52:00Z,31.00,70.00
2025-10-11T06:54:00Z,31.00,70.00
2025-10-11T06:55:00Z,31.00,70.00
2025-10-11T06:56:00Z,31.00,69.00
2025-10-11T06:58:00Z,31.00,70.73
2025-10-11T07:00:00Z,31.00,71.00
2025-10-11T07:01:00Z,31.00,71.00
2025-10-11T07:02:00Z,31.00,71.00
2025-10-11T07:03:00Z,31.00,71.00
2025-10-11T07:06:00Z,31.00,71.00
2025-10-11T07:07:00Z,31.00,71.00
2025-10-11T07:08:00Z,31.00,71.00
2025-10-11T07:10:00Z,31.00,71.00
2025-10-11T07:16:00Z,31.00,71.00
2025-10-11T07:17:00Z,31.00,71.00
2025-10-11T07:18:00Z,31.00,71.00
2025-10-11T07:20:00Z,31.00,71.00
2025-10-11T07:22:00Z,31.00,71.00
2025-10-11T07:23:00Z,31.00,71.00
2025-10-11T07:24:00Z,31.00,71.00
2025-10-11T07:28:00Z,31.00,71.00
2025-10-11T07:29:00Z,31.00,71.00
2025-10-11T07:31:00Z,31.00,71.00
2025-10-11T07:32:00Z,31.00,71.00
2025-10-11T07:33:00Z,31.00,71.00
2025-10-11T07:40:00Z,31.00,71.00
2025-10-11T07:41:00Z,31.00,71.00
2025-10-11T07:44:00Z,31.00,71.00
2025-10-11T07:45:00Z,31.00,71.00
2025-10-11T07:46:00Z,31.00,71.00
2025-10-11T07:47:00Z,31.00,71.00
2025-10-11T07:48:00Z,31.00,71.00
2025-10-11T07:49:00Z,31.00,71.00
2025-10-11T07:50:00Z,30.00,71.00
2025-10-11T07:53:00Z,30.00,71.00
2025-10-11T07:54:00Z,30.00,71.00
2025-10-11T07:55:00Z,30.00,71.00
2025-10-11T07:57:00Z,30.00,71.00
2025-10-11T08:02:00Z,30.00,71.00
2025-10-11T08:04:00Z,31.00,71.00
2025-10-11T08:06:00Z,31.00,71.00
2025-10-11T08:09:00Z,31.00,71.00
2025-10-11T08:12:00Z,30.00,71.00
2025-10-11T08:17:00Z,31.00,71.00
2025-10-11T08:20:00Z,31.00,70.00
2025-10-11T08:21:00Z,31.00,70.00
2025-10-11T08:23:00Z,31.00,70.00
2025-10-11T08:28:00Z,31.00,70.00
2025-10-11T08:30:00Z,31.00,70.00
2025-10-11T08:31:00Z,31.00,70.00
2025-10-11T08:33:00Z,31.00,70.00
2025-10-11T08:35:00Z,30.00,70.00
2025-10-11T08:40:00Z,30.00,70.00
2025-10-11T08:41:00Z,30.00,70.00
2025-10-11T08:44:00Z,30.00,70.00
2025-10-11T08:50:00Z,30.00,70.00
2025-10-11T08:51:00Z,30.00,70.00
2025-10-11T08:55:00Z,30.00,70.00
2025-10-11T09:00:00Z,30.00,70.00
2025-10-11T09:07:00Z,30.00,70.00
2025-10-11T09:12:00Z,30.00,70.00
2025-10-11T09:18:00Z,30.00,70.00
2025-10-11T09:28:00Z,30.00,70.00
2025-10-11T09:34:00Z,30.00,70.00
2025-10-11T09:36:00Z,30.00,71.00
2025-10-11T09:37:00Z,30.00,71.00
2025-10-11T09:44:00Z,30.00,71.00
2025-10-11T09:45:00Z,30.00,71.00
2025-10-11T09:48:00Z,29.00,71.00
2025-10-11T09:52:00Z,30.00,71.00
2025-10-11T09:57:00Z,30.00,71.00
2025-10-11T10:03:00Z,30.00,71.00
2025-10-11T10:09:00Z,30.00,71.00
2025-10-11T10:20:00Z,30.00,71.00
2025-10-11T10:21:00Z,30.00,71.00
2025-10-11T10:23:00Z,30.00,71.00
2025-10-11T10:24:00Z,30.00,72.00
2025-10-11T10:27:00Z,30.00,72.00
2025-10-11T10:28:00Z,30.00,72.00
2025-10-11T10:29:00Z,30.00,72.00
2025-10-11T10:30:00Z,30.00,72.00
2025-10-11T10:31:00Z,30.00,72.00
2025-10-11T10:32:00Z,30.00,71.00
2025-10-11T10:33:00Z,30.00,71.00
2025-10-11T10:34:00Z,30.00,70.71
2025-10-11T10:35:00Z,30.00,70.71
2025-10-11T10:36:00Z,30.00,71.00
2025-10-11T10:37:00Z,30.00,71.00
2025-10-11T10:38:00Z,30.00,71.00
2025-10-11T10:39:00Z,30.00,71.00
2025-10-11T10:40:00Z,30.00,71.00
2025-10-11T10:41:00Z,30.00,71.00
2025-10-11T10:42:00Z,30.54,71.00
2025-10-11T10:43:00Z,30.00,71.00
2025-10-11T10:44:00Z,30.00,71.00
2025-10-11T10:45:00Z,30.00,71.00
2025-10-11T10:46:00Z,29.00,72.65
2025-10-11T10:47:00Z,29.49,72.00
2025-10-11T10:49:00Z,29.00,72.00
2025-10-11T10:51:00Z,28.76,72.00
2025-10-11T10:52:00Z,29.00,73.00
2025-10-11T10:53:00Z,29.00,73.00
2025-10-11T10:54:00Z,29.00,73.00
2025-10-11T10:55:00Z,29.00,73.00
2025-10-11T10:56:00Z,28.88,73.00
2025-10-11T10:57:00Z,29.00,73.00
2025-10-11T10:58:00Z,29.00,73.00
2025-10-11T10:59:00Z,29.00,73.00
2025-10-11T11:00:00Z,29.00,73.00
2025-10-11T11:01:00Z,29.00,73.00
2025-10-11T11:02:00Z,29.00,73.00
2025-10-11T11:03:00Z,29.00,73.00
2025-10-11T11:04:00Z,29.51,73.00
2025-10-11T11:05:00Z,29.00,73.00
2025-10-11T11:06:00Z,29.00,73.00
2025-10-11T11:07:00Z,29.00,73.00
2025-10-11T11:08:00Z,29.00,73.00
2025-10-11T11:09:00Z,29.62,73.00
2025-10-11T11:10:00Z,29.99,72.32
2025-10-11T11:11:00Z,31.68,70.00
2025-10-11T11:12:00Z,34.12,68.29
2025-10-11T11:13:00Z,36.61,64.75
2025-10-11T11:14:00Z,37.57,64.00
2025-10-11T11:15:00Z,37.31,65.92
2025-10-11T11:16:00Z,35.89,66.00
2025-10-11T11:17:00Z,35.93,65.67
2025-10-11T11:18:00Z,31.20,70.00
2025-10-11T11:19:00Z,25.34,75.78
2025-10-11T11:20:00Z,20.61,80.84
2025-10-11T11:21:00Z,19.95,81.04
2025-10-11T11:22:00Z,21.00,80.19
2025-10-11T11:23:00Z,24.35,77.63
2025-10-11T11:24:00Z,21.61,78.93
2025-10-11T11:25:00Z,21.48,79.57
2025-10-11T11:26:00Z,18.32,82.99
2025-10-11T11:27:00Z,14.92,84.75
2025-10-11T11:28:00Z,18.34,84.69
2025-10-11T11:29:00Z,16.91,84.10
2025-10-11T11:30:00Z,18.33,84.10
2025-10-11T11:31:00Z,19.28,83.39
2025-10-11T11:32:00Z,20.00,82.89
2025-10-11T11:33:00Z,20.00,83.00
2025-10-11T11:34:00Z,20.00,82.00
2025-10-11T11:35:00Z,23.46,78.07
2025-10-11T11:36:00Z,19.12,81.67
2025-10-11T11:37:00Z,19.44,81.07
2025-10-11T11:38:00Z,17.56,82.18
2025-10-11T11:39:00Z,16.65,83.05
2025-10-11T11:40:00Z,15.48,83.05
2025-10-11T11:41:00Z,14.92,83.05
2025-10-11T11:42:00Z,18.00,82.16
2025-10-11T11:43:00Z,18.00,82.16
2025-10-11T11:44:00Z,17.80,83.00
2025-10-11T11:45:00Z,17.80,84.00
2025-10-11T11:46:00Z,21.25,79.63
2025-10-11T11:47:00Z,22.62,80.00
2025-10-11T11:48:00Z,17.00,84.23
2025-10-11T11:49:00Z,16.00,84.23
2025-10-11T11:50:00Z,16.94,85.00
2025-10-11T11:51:00Z,16.79,86.00
2025-10-11T11:52:00Z,15.94,86.72
2025-10-11T11:53:00Z,16.17,86.72
2025-10-11T11:54:00Z,16.00,85.00
2025-10-11T11:55:00Z,14.21,85.00
2025-10-11T11:56:00Z,13.00,87.00
2025-10-11T11:57:00Z,13.81,86.17
2025-10-11T11:58:00Z,13.74,87.00
2025-10-11T11:59:00Z,15.00,86.00
2025-10-11T12:00:00Z,13.00,86.00
2025-10-11T12:01:00Z,15.00,86.00
2025-10-11T12:02:00Z,14.93,86.02
2025-10-11T12:03:00Z,13.88,86.00
2025-10-11T12:04:00Z,13.88,86.00
2025-10-11T12:05:00Z,15.10,86.00
2025-10-11T12:06:00Z,16.00,86.00
2025-10-11T12:07:00Z,14.21,86.00
2025-10-11T12:08:00Z,12.99,87.14
2025-10-11T12:09:00Z,14.50,86.54
2025-10-11T12:10:00Z,15.99,85.00
2025-10-11T12:11:00Z,20.42,82.57
2025-10-11T12:12:00Z,25.22,76.32
2025-10-11T12:13:00Z,27.27,74.10
2025-10-11T12:14:00Z,31.80,72.35
2025-10-11T12:15:00Z,34.09,68.00
2025-10-11T12:16:00Z,28.56,73.52
2025-10-11T12:17:00Z,25.32,75.00
2025-10-11T12:18:00Z,26.63,74.10
2025-10-11T12:19:00Z,23.13,73.93
2025-10-11T12:20:00Z,25.55,75.03
2025-10-11T12:21:00Z,25.60,73.46
2025-10-11T12:22:00Z,28.38,71.98
2025-10-11T12:23:00Z,26.47,74.78
2025-10-11T12:24:00Z,24.55,75.67
2025-10-11T12:25:00Z,25.61,75.64
2025-10-11T12:26:00Z,29.01,71.99
2025-10-11T12:27:00Z,32.24,67.00
2025-10-11T12:28:00Z,33.98,67.85
2025-10-11T12:29:00Z,32.88,68.62
2025-10-11T12:30:00Z,32.65,69.66
2025-10-11T12:31:00Z,31.83,70.00
2025-10-11T12:32:00Z,31.87,72.00
2025-10-11T12:33:00Z,29.73,71.00
2025-10-11T12:34:00Z,28.35,72.90
2025-10-11T12:35:00Z,27.95,71.88
2025-10-11T12:36:00Z,32.93,68.00
2025-10-11T12:37:00Z,33.12,67.87
2025-10-11T12:38:00Z,36.42,68.05
2025-10-11T12:39:00Z,40.24,65.83
2025-10-11T12:40:00Z,37.37,63.99
2025-10-11T12:41:00Z,36.35,65.59
2025-10-11T12:42:00Z,35.61,67.10
2025-10-11T12:43:00Z,34.31,69.74
2025-10-11T12:44:00Z,35.16,67.40
2025-10-11T12:45:00Z,35.00,67.40
2025-10-11T12:46:00Z,37.24,64.98
2025-10-11T12:47:00Z,41.49,61.47
2025-10-11T12:48:00Z,49.92,56.05
2025-10-11T12:49:00Z,43.36,57.07
2025-10-11T12:50:00Z,42.30,59.97
2025-10-11T12:51:00Z,42.77,58.09
2025-10-11T12:52:00Z,43.74,58.74
2025-10-11T12:53:00Z,42.60,56.35
2025-10-11T12:54:00Z,47.50,55.01
2025-10-11T12:55:00Z,50.98,53.28
2025-10-11T12:56:00Z,50.78,50.03
2025-10-11T12:57:00Z,45.95,56.68
2025-10-11T12:58:00Z,42.36,58.00
2025-10-11T12:59:00Z,40.44,59.97
2025-10-11T13:00:00Z,46.61,58.72
2025-10-11T13:01:00Z,49.07,58.72
2025-10-11T13:02:00Z,47.59,56.00
2025-10-11T13:03:00Z,47.78,53.00
2025-10-11T13:04:00Z,45.13,54.94
2025-10-11T13:05:00Z,45.83,57.86
2025-10-11T13:06:00Z,40.41,59.95
2025-10-11T13:07:00Z,40.97,59.00
2025-10-11T13:08:00Z,44.31,58.51
2025-10-11T13:09:00Z,41.58,60.07
2025-10-11T13:10:00Z,34.46,66.30
2025-10-11T13:11:00Z,31.53,66.48
2025-10-11T13:12:00Z,44.31,58.69
2025-10-11T13:13:00Z,43.78,58.45
2025-10-11T13:14:00Z,44.26,58.20
2025-10-11T13:15:00Z,42.90,58.69
2025-10-11T13:16:00Z,39.54,61.00
2025-10-11T13:17:00Z,34.58,64.87
2025-10-11T13:18:00Z,44.06,61.41
2025-10-11T13:19:00Z,40.53,63.38
2025-10-11T13:20:00Z,41.43,59.62
2025-10-11T13:21:00Z,39.12,64.42
2025-10-11T13:22:00Z,29.32,71.14
2025-10-11T13:23:00Z,24.49,76.72
2025-10-11T13:24:00Z,26.81,75.10
2025-10-11T13:25:00Z,32.30,73.76
2025-10-11T13:26:00Z,41.74,59.59
2025-10-11T13:27:00Z,41.22,62.34
2025-10-11T13:28:00Z,39.77,63.42
2025-10-11T13:29:00Z,39.16,62.24
2025-10-11T13:30:00Z,42.16,61.57
2025-10-11T13:31:00Z,37.13,62.93
2025-10-11T13:32:00Z,43.43,54.09
2025-10-11T13:33:00Z,46.78,54.51
2025-10-11T13:34:00Z,46.82,54.95
2025-10-11T13:35:00Z,44.93,55.54
2025-10-11T13:36:00Z,46.17,54.44
2025-10-11T13:37:00Z,58.50,34.72
2025-10-11T13:38:00Z,57.86,42.28
2025-10-11T13:39:00Z,90.34,17.59
2025-10-11T13:40:00Z,99.00,17.59
2025-10-11T13:41:00Z,99.00,17.59
2025-10-11T13:42:00Z,99.00,17.59
2025-10-11T13:43:00Z,99.00,17.59
2025-10-11T13:44:00Z,99.00,17.59
2025-10-11T13:45:00Z,99.00,17.59
2025-10-11T13:46:00Z,99.00,17.59
