# event_ticker=KXATPMATCH-26APR05BURPAU
# final_score=6-1 3-6 7-5
# score_resolution=1-6 6-3 5-7
# match_winner=Tommy Paul
# fav_player=Roman Andres Burruchaga
# dog_player=Tommy Paul
# kalshi_date=2026-04-05
timestamp,Roman Andres Burruchaga,Tommy Paul
2026-04-05T12:50:00Z,34.00,69.00
2026-04-05T12:51:00Z,34.00,69.00
2026-04-05T12:52:00Z,34.00,69.00
2026-04-05T12:53:00Z,34.00,68.78
2026-04-05T12:54:00Z,34.00,68.78
2026-04-05T12:58:00Z,33.00,68.78
2026-04-05T13:00:00Z,33.00,69.00
2026-04-05T13:02:00Z,33.00,68.00
2026-04-05T13:03:00Z,33.00,69.00
2026-04-05T13:09:00Z,33.00,69.00
2026-04-05T13:12:00Z,33.00,69.00
2026-04-05T13:13:00Z,33.00,69.00
2026-04-05T13:16:00Z,33.00,69.00
2026-04-05T13:17:00Z,33.00,69.00
2026-04-05T13:19:00Z,33.00,69.00
2026-04-05T13:23:00Z,33.00,69.00
2026-04-05T13:25:00Z,33.00,69.00
2026-04-05T13:26:00Z,33.00,69.00
2026-04-05T13:29:00Z,33.00,68.23
2026-04-05T13:30:00Z,33.00,69.00
2026-04-05T13:33:00Z,33.00,69.00
2026-04-05T13:34:00Z,33.00,69.00
2026-04-05T13:36:00Z,33.00,69.00
2026-04-05T13:37:00Z,33.00,69.00
2026-04-05T13:39:00Z,33.00,69.00
2026-04-05T13:41:00Z,33.00,69.00
2026-04-05T13:42:00Z,33.00,69.00
2026-04-05T13:43:00Z,33.00,69.00
2026-04-05T13:44:00Z,33.00,69.00
2026-04-05T13:49:00Z,33.00,69.00
2026-04-05T13:50:00Z,33.00,69.00
2026-04-05T13:51:00Z,33.00,69.00
2026-04-05T13:52:00Z,33.00,69.00
2026-04-05T13:53:00Z,33.00,69.00
2026-04-05T13:54:00Z,33.00,69.00
2026-04-05T13:57:00Z,33.00,69.00
2026-04-05T13:58:00Z,33.00,69.00
2026-04-05T13:59:00Z,33.00,68.05
2026-04-05T14:02:00Z,33.00,68.00
2026-04-05T14:04:00Z,33.00,68.00
2026-04-05T14:06:00Z,33.00,68.00
2026-04-05T14:08:00Z,33.00,68.00
2026-04-05T14:10:00Z,33.00,68.00
2026-04-05T14:12:00Z,33.00,68.00
2026-04-05T14:14:00Z,33.00,68.00
2026-04-05T14:16:00Z,33.00,68.00
2026-04-05T14:19:00Z,33.00,68.00
2026-04-05T14:21:00Z,33.00,67.61
2026-04-05T14:22:00Z,33.00,67.00
2026-04-05T14:26:00Z,33.00,67.00
2026-04-05T14:27:00Z,33.00,67.00
2026-04-05T14:28:00Z,33.00,67.00
2026-04-05T14:30:00Z,33.00,67.00
2026-04-05T14:31:00Z,33.00,67.00
2026-04-05T14:32:00Z,33.00,66.50
2026-04-05T14:36:00Z,33.00,66.50
2026-04-05T14:37:00Z,33.00,66.50
2026-04-05T14:39:00Z,33.00,67.00
2026-04-05T14:40:00Z,33.00,67.00
2026-04-05T14:43:00Z,33.00,67.00
2026-04-05T14:44:00Z,33.00,67.00
2026-04-05T14:46:00Z,33.00,67.00
2026-04-05T14:48:00Z,33.00,67.00
2026-04-05T14:51:00Z,33.00,66.02
2026-04-05T14:52:00Z,33.00,67.00
2026-04-05T14:53:00Z,33.00,67.00
2026-04-05T14:55:00Z,33.00,67.00
2026-04-05T14:56:00Z,33.00,67.00
2026-04-05T14:58:00Z,33.00,67.00
2026-04-05T14:59:00Z,33.00,67.00
2026-04-05T15:00:00Z,33.00,67.00
2026-04-05T15:01:00Z,33.00,67.00
2026-04-05T15:05:00Z,33.00,67.00
2026-04-05T15:06:00Z,33.00,67.00
2026-04-05T15:07:00Z,33.00,67.00
2026-04-05T15:08:00Z,33.00,67.00
2026-04-05T15:09:00Z,33.00,67.00
2026-04-05T15:10:00Z,33.00,67.00
2026-04-05T15:11:00Z,33.00,67.00
2026-04-05T15:12:00Z,33.00,67.00
2026-04-05T15:14:00Z,33.00,67.00
2026-04-05T15:15:00Z,33.00,67.00
2026-04-05T15:16:00Z,33.00,67.00
2026-04-05T15:17:00Z,33.00,67.00
2026-04-05T15:20:00Z,33.00,66.00
2026-04-05T15:21:00Z,33.00,67.00
2026-04-05T15:22:00Z,33.00,67.00
2026-04-05T15:23:00Z,32.00,67.00
2026-04-05T15:24:00Z,32.00,67.00
2026-04-05T15:25:00Z,33.00,67.00
2026-04-05T15:26:00Z,33.00,67.00
2026-04-05T15:28:00Z,33.00,66.05
2026-04-05T15:29:00Z,33.00,67.00
2026-04-05T15:30:00Z,33.00,67.00
2026-04-05T15:32:00Z,33.00,67.00
2026-04-05T15:34:00Z,33.00,67.00
2026-04-05T15:35:00Z,33.00,67.00
2026-04-05T15:36:00Z,33.00,67.00
2026-04-05T15:38:00Z,33.00,67.00
2026-04-05T15:39:00Z,33.00,67.00
2026-04-05T15:40:00Z,33.00,68.00
2026-04-05T15:43:00Z,33.00,68.00
2026-04-05T15:46:00Z,33.00,68.00
2026-04-05T15:47:00Z,33.00,68.00
2026-04-05T15:48:00Z,33.00,68.00
2026-04-05T15:49:00Z,33.00,68.00
2026-04-05T15:51:00Z,33.00,68.00
2026-04-05T15:52:00Z,33.00,68.00
2026-04-05T15:53:00Z,33.00,68.00
2026-04-05T15:54:00Z,33.00,68.00
2026-04-05T15:55:00Z,33.00,68.00
2026-04-05T15:56:00Z,33.00,68.00
2026-04-05T15:57:00Z,33.00,68.00
2026-04-05T15:59:00Z,32.00,68.00
2026-04-05T16:02:00Z,32.00,68.00
2026-04-05T16:07:00Z,33.00,68.00
2026-04-05T16:08:00Z,33.00,68.00
2026-04-05T16:09:00Z,33.00,68.00
2026-04-05T16:10:00Z,33.00,68.00
2026-04-05T16:11:00Z,33.00,68.00
2026-04-05T16:12:00Z,33.00,68.00
2026-04-05T16:14:00Z,33.00,68.00
2026-04-05T16:15:00Z,33.00,68.00
2026-04-05T16:16:00Z,33.00,68.00
2026-04-05T16:17:00Z,33.00,68.00
2026-04-05T16:18:00Z,33.00,68.00
2026-04-05T16:19:00Z,33.00,68.00
2026-04-05T16:21:00Z,33.00,68.00
2026-04-05T16:22:00Z,33.00,68.00
2026-04-05T16:23:00Z,33.00,68.00
2026-04-05T16:24:00Z,34.00,68.00
2026-04-05T16:27:00Z,34.00,68.00
2026-04-05T16:29:00Z,34.00,68.00
2026-04-05T16:30:00Z,34.00,68.00
2026-04-05T16:31:00Z,34.00,68.00
2026-04-05T16:32:00Z,34.00,68.00
2026-04-05T16:34:00Z,34.00,68.00
2026-04-05T16:36:00Z,34.00,68.00
2026-04-05T16:37:00Z,34.00,68.00
2026-04-05T16:38:00Z,32.00,68.00
2026-04-05T16:43:00Z,34.00,68.00
2026-04-05T16:44:00Z,34.00,68.00
2026-04-05T16:45:00Z,34.00,68.00
2026-04-05T16:46:00Z,34.00,68.00
2026-04-05T16:47:00Z,34.00,68.00
2026-04-05T16:48:00Z,34.00,66.58
2026-04-05T16:49:00Z,34.00,68.00
2026-04-05T16:50:00Z,34.00,68.00
2026-04-05T16:51:00Z,34.00,68.00
2026-04-05T16:52:00Z,34.00,68.00
2026-04-05T16:54:00Z,34.00,68.00
2026-04-05T16:55:00Z,34.00,68.00
2026-04-05T16:57:00Z,34.00,68.00
2026-04-05T16:58:00Z,33.00,68.00
2026-04-05T16:59:00Z,33.00,68.00
2026-04-05T17:00:00Z,33.00,68.00
2026-04-05T17:01:00Z,33.00,68.00
2026-04-05T17:02:00Z,34.00,68.00
2026-04-05T17:03:00Z,34.00,68.00
2026-04-05T17:04:00Z,34.00,68.00
2026-04-05T17:05:00Z,34.00,68.00
2026-04-05T17:06:00Z,34.00,68.00
2026-04-05T17:07:00Z,34.00,68.00
2026-04-05T17:09:00Z,34.00,68.00
2026-04-05T17:10:00Z,34.00,68.00
2026-04-05T17:11:00Z,34.00,68.00
2026-04-05T17:12:00Z,34.00,68.00
2026-04-05T17:13:00Z,33.56,68.00
2026-04-05T17:14:00Z,34.00,68.00
2026-04-05T17:16:00Z,34.00,68.00
2026-04-05T17:17:00Z,34.00,68.00
2026-04-05T17:18:00Z,34.00,68.00
2026-04-05T17:19:00Z,34.00,68.00
2026-04-05T17:20:00Z,34.00,68.00
2026-04-05T17:21:00Z,34.00,68.00
2026-04-05T17:22:00Z,34.00,68.00
2026-04-05T17:24:00Z,34.00,68.00
2026-04-05T17:25:00Z,34.00,68.00
2026-04-05T17:26:00Z,34.00,68.00
2026-04-05T17:27:00Z,34.00,68.00
2026-04-05T17:28:00Z,34.00,68.00
2026-04-05T17:29:00Z,34.00,68.00
2026-04-05T17:30:00Z,34.00,68.00
2026-04-05T17:31:00Z,34.00,68.00
2026-04-05T17:33:00Z,34.00,68.00
2026-04-05T17:35:00Z,34.00,67.75
2026-04-05T17:36:00Z,34.00,68.00
2026-04-05T17:38:00Z,34.00,68.00
2026-04-05T17:39:00Z,34.00,68.00
2026-04-05T17:40:00Z,34.00,68.00
2026-04-05T17:41:00Z,34.00,68.00
2026-04-05T17:42:00Z,34.00,67.00
2026-04-05T17:43:00Z,34.00,67.00
2026-04-05T17:44:00Z,33.73,67.00
2026-04-05T17:45:00Z,33.73,68.00
2026-04-05T17:46:00Z,32.98,68.00
2026-04-05T17:47:00Z,33.00,68.00
2026-04-05T17:49:00Z,33.00,68.00
2026-04-05T17:50:00Z,33.00,68.00
2026-04-05T17:51:00Z,33.00,68.00
2026-04-05T17:52:00Z,33.00,68.00
2026-04-05T17:53:00Z,33.00,68.00
2026-04-05T17:59:00Z,32.99,68.00
2026-04-05T18:00:00Z,33.00,68.00
2026-04-05T18:01:00Z,33.00,68.00
2026-04-05T18:02:00Z,33.00,68.00
2026-04-05T18:03:00Z,33.00,68.00
2026-04-05T18:04:00Z,33.00,68.00
2026-04-05T18:05:00Z,32.59,68.00
2026-04-05T18:06:00Z,33.00,68.00
2026-04-05T18:07:00Z,33.00,68.00
2026-04-05T18:08:00Z,33.00,68.00
2026-04-05T18:09:00Z,33.00,68.00
2026-04-05T18:11:00Z,33.00,68.00
2026-04-05T18:13:00Z,33.00,68.00
2026-04-05T18:15:00Z,33.00,68.00
2026-04-05T18:17:00Z,33.00,68.00
2026-04-05T18:18:00Z,33.00,68.00
2026-04-05T18:19:00Z,33.00,68.00
2026-04-05T18:20:00Z,33.00,68.00
2026-04-05T18:21:00Z,33.00,68.00
2026-04-05T18:23:00Z,33.00,68.00
2026-04-05T18:24:00Z,33.00,68.00
2026-04-05T18:25:00Z,33.00,68.00
2026-04-05T18:26:00Z,33.00,68.00
2026-04-05T18:27:00Z,33.00,67.00
2026-04-05T18:28:00Z,33.00,68.00
2026-04-05T18:30:00Z,33.00,68.00
2026-04-05T18:31:00Z,33.00,68.00
2026-04-05T18:32:00Z,33.00,68.00
2026-04-05T18:34:00Z,33.00,68.00
2026-04-05T18:35:00Z,33.00,68.00
2026-04-05T18:36:00Z,33.00,68.00
2026-04-05T18:37:00Z,33.00,68.00
2026-04-05T18:38:00Z,33.00,68.00
2026-04-05T18:39:00Z,33.00,68.00
2026-04-05T18:40:00Z,33.00,68.00
2026-04-05T18:41:00Z,33.00,68.00
2026-04-05T18:42:00Z,33.00,67.92
2026-04-05T18:43:00Z,33.00,68.00
2026-04-05T18:44:00Z,33.00,68.00
2026-04-05T18:45:00Z,33.00,67.15
2026-04-05T18:46:00Z,33.00,67.00
2026-04-05T18:47:00Z,33.00,67.00
2026-04-05T18:48:00Z,33.00,68.00
2026-04-05T18:49:00Z,33.00,68.00
2026-04-05T18:50:00Z,33.00,68.00
2026-04-05T18:51:00Z,33.00,68.00
2026-04-05T18:52:00Z,33.00,68.00
2026-04-05T18:53:00Z,33.00,68.00
2026-04-05T18:54:00Z,33.00,68.00
2026-04-05T18:55:00Z,33.00,67.50
2026-04-05T18:56:00Z,33.00,67.50
2026-04-05T18:57:00Z,33.00,68.00
2026-04-05T18:58:00Z,33.00,68.00
2026-04-05T18:59:00Z,33.00,68.00
2026-04-05T19:00:00Z,33.00,68.00
2026-04-05T19:01:00Z,33.00,68.00
2026-04-05T19:02:00Z,33.00,68.00
2026-04-05T19:03:00Z,33.00,68.00
2026-04-05T19:04:00Z,33.00,68.00
2026-04-05T19:05:00Z,33.00,68.00
2026-04-05T19:06:00Z,33.00,68.00
2026-04-05T19:07:00Z,33.00,68.00
2026-04-05T19:08:00Z,33.00,68.00
2026-04-05T19:09:00Z,33.00,68.00
2026-04-05T19:10:00Z,33.00,68.00
2026-04-05T19:11:00Z,33.00,68.00
2026-04-05T19:12:00Z,33.00,68.00
2026-04-05T19:13:00Z,33.00,68.00
2026-04-05T19:14:00Z,33.00,68.00
2026-04-05T19:17:00Z,33.00,68.00
2026-04-05T19:19:00Z,33.00,68.72
2026-04-05T19:20:00Z,33.00,69.00
2026-04-05T19:21:00Z,33.00,69.00
2026-04-05T19:22:00Z,33.00,68.99
2026-04-05T19:23:00Z,33.00,68.99
2026-04-05T19:24:00Z,33.00,69.00
2026-04-05T19:25:00Z,33.00,69.00
2026-04-05T19:26:00Z,33.00,69.00
2026-04-05T19:27:00Z,33.00,69.00
2026-04-05T19:28:00Z,33.00,68.76
2026-04-05T19:29:00Z,33.00,68.00
2026-04-05T19:30:00Z,33.00,67.01
2026-04-05T19:31:00Z,33.00,68.87
2026-04-05T19:32:00Z,33.00,68.83
2026-04-05T19:33:00Z,33.00,69.00
2026-04-05T19:34:00Z,33.00,68.66
2026-04-05T19:35:00Z,32.89,68.00
2026-04-05T19:36:00Z,33.00,67.99
2026-04-05T19:37:00Z,33.00,68.06
2026-04-05T19:38:00Z,33.36,68.05
2026-04-05T19:39:00Z,33.31,68.00
2026-04-05T19:40:00Z,33.35,67.90
2026-04-05T19:41:00Z,36.56,66.30
2026-04-05T19:42:00Z,34.20,66.42
2026-04-05T19:43:00Z,32.00,70.14
2026-04-05T19:44:00Z,31.28,70.06
2026-04-05T19:45:00Z,28.45,75.51
2026-04-05T19:46:00Z,27.45,75.10
2026-04-05T19:47:00Z,20.99,79.38
2026-04-05T19:48:00Z,18.44,82.29
2026-04-05T19:49:00Z,15.14,84.46
2026-04-05T19:50:00Z,14.83,85.49
2026-04-05T19:51:00Z,14.78,86.00
2026-04-05T19:52:00Z,15.94,85.07
2026-04-05T19:53:00Z,15.17,85.79
2026-04-05T19:54:00Z,14.38,87.10
2026-04-05T19:55:00Z,13.20,86.96
2026-04-05T19:56:00Z,13.02,86.84
2026-04-05T19:57:00Z,15.90,85.52
2026-04-05T19:58:00Z,13.71,86.14
2026-04-05T19:59:00Z,11.25,89.91
2026-04-05T20:00:00Z,10.99,89.05
2026-04-05T20:01:00Z,12.18,87.95
2026-04-05T20:02:00Z,12.01,88.01
2026-04-05T20:03:00Z,11.87,89.06
2026-04-05T20:04:00Z,10.52,89.73
2026-04-05T20:05:00Z,11.98,88.94
2026-04-05T20:06:00Z,12.00,89.40
2026-04-05T20:07:00Z,11.86,89.02
2026-04-05T20:08:00Z,10.92,89.87
2026-04-05T20:09:00Z,10.93,89.96
2026-04-05T20:10:00Z,10.94,89.93
2026-04-05T20:11:00Z,10.88,89.26
2026-04-05T20:12:00Z,10.94,89.55
2026-04-05T20:13:00Z,10.05,90.24
2026-04-05T20:14:00Z,10.53,90.00
2026-04-05T20:15:00Z,10.49,90.20
2026-04-05T20:16:00Z,11.10,89.92
2026-04-05T20:17:00Z,11.00,90.75
2026-04-05T20:18:00Z,11.00,89.91
2026-04-05T20:19:00Z,11.00,89.96
2026-04-05T20:20:00Z,10.85,90.00
2026-04-05T20:21:00Z,10.90,89.07
2026-04-05T20:22:00Z,11.00,90.00
2026-04-05T20:23:00Z,11.00,89.53
2026-04-05T20:24:00Z,10.93,88.62
2026-04-05T20:25:00Z,10.66,88.97
2026-04-05T20:26:00Z,12.97,87.96
2026-04-05T20:27:00Z,13.18,87.62
2026-04-05T20:28:00Z,14.23,86.46
2026-04-05T20:29:00Z,15.33,85.21
2026-04-05T20:30:00Z,18.17,81.42
2026-04-05T20:31:00Z,21.93,78.80
2026-04-05T20:32:00Z,22.46,79.01
2026-04-05T20:33:00Z,27.78,74.64
2026-04-05T20:34:00Z,27.79,72.78
2026-04-05T20:35:00Z,27.68,73.12
2026-04-05T20:36:00Z,28.16,73.12
2026-04-05T20:37:00Z,26.64,73.62
2026-04-05T20:38:00Z,26.12,75.74
2026-04-05T20:39:00Z,27.12,74.14
2026-04-05T20:40:00Z,26.36,75.69
2026-04-05T20:41:00Z,26.31,75.50
2026-04-05T20:42:00Z,23.90,78.15
2026-04-05T20:43:00Z,20.95,78.54
2026-04-05T20:44:00Z,20.64,77.74
2026-04-05T20:45:00Z,22.27,79.04
2026-04-05T20:46:00Z,19.53,79.66
2026-04-05T20:47:00Z,20.54,78.80
2026-04-05T20:48:00Z,15.99,84.58
2026-04-05T20:49:00Z,15.39,84.90
2026-04-05T20:50:00Z,13.96,85.91
2026-04-05T20:51:00Z,15.46,84.62
2026-04-05T20:52:00Z,22.03,78.29
2026-04-05T20:53:00Z,20.86,80.80
2026-04-05T20:54:00Z,15.76,84.93
2026-04-05T20:55:00Z,16.35,84.29
2026-04-05T20:56:00Z,16.50,83.09
2026-04-05T20:57:00Z,18.18,83.01
2026-04-05T20:58:00Z,25.94,74.52
2026-04-05T20:59:00Z,25.94,73.07
2026-04-05T21:00:00Z,21.68,81.29
2026-04-05T21:01:00Z,20.39,80.14
2026-04-05T21:02:00Z,26.37,80.45
2026-04-05T21:03:00Z,28.94,73.47
2026-04-05T21:04:00Z,30.54,69.76
2026-04-05T21:05:00Z,33.48,67.71
2026-04-05T21:06:00Z,32.26,68.00
2026-04-05T21:07:00Z,32.51,67.95
2026-04-05T21:08:00Z,34.33,67.78
2026-04-05T21:09:00Z,32.06,68.54
2026-04-05T21:10:00Z,32.54,70.88
2026-04-05T21:11:00Z,36.59,64.13
2026-04-05T21:12:00Z,36.03,61.91
2026-04-05T21:13:00Z,35.92,63.34
2026-04-05T21:14:00Z,34.92,64.42
2026-04-05T21:15:00Z,34.66,64.75
2026-04-05T21:16:00Z,37.33,65.35
2026-04-05T21:17:00Z,40.68,61.98
2026-04-05T21:18:00Z,45.89,55.36
2026-04-05T21:19:00Z,47.03,53.17
2026-04-05T21:20:00Z,36.20,64.80
2026-04-05T21:21:00Z,39.68,60.86
2026-04-05T21:22:00Z,31.73,67.97
2026-04-05T21:23:00Z,32.33,68.04
2026-04-05T21:24:00Z,39.18,62.19
2026-04-05T21:25:00Z,40.26,60.09
2026-04-05T21:26:00Z,40.56,59.78
2026-04-05T21:27:00Z,46.77,52.49
2026-04-05T21:28:00Z,56.05,50.95
2026-04-05T21:29:00Z,64.58,35.75
2026-04-05T21:30:00Z,65.62,34.72
2026-04-05T21:31:00Z,67.39,30.41
2026-04-05T21:32:00Z,73.31,26.01
2026-04-05T21:33:00Z,76.57,22.97
2026-04-05T21:34:00Z,75.13,24.96
2026-04-05T21:35:00Z,74.94,26.17
2026-04-05T21:36:00Z,76.13,23.52
2026-04-05T21:37:00Z,72.58,28.37
2026-04-05T21:38:00Z,70.68,29.93
2026-04-05T21:39:00Z,71.01,30.32
2026-04-05T21:40:00Z,74.04,29.13
2026-04-05T21:41:00Z,68.92,27.47
2026-04-05T21:42:00Z,56.29,40.42
2026-04-05T21:43:00Z,63.55,41.85
2026-04-05T21:44:00Z,69.81,28.68
2026-04-05T21:45:00Z,75.46,23.19
2026-04-05T21:46:00Z,79.07,21.43
2026-04-05T21:47:00Z,74.86,23.54
2026-04-05T21:48:00Z,74.78,24.92
2026-04-05T21:49:00Z,74.13,24.23
2026-04-05T21:50:00Z,73.19,26.26
2026-04-05T21:51:00Z,73.85,26.60
2026-04-05T21:52:00Z,83.75,19.87
2026-04-05T21:53:00Z,87.71,11.99
2026-04-05T21:54:00Z,89.00,10.12
2026-04-05T21:55:00Z,90.21,9.61
2026-04-05T21:56:00Z,92.54,9.18
2026-04-05T21:57:00Z,94.43,5.48
2026-04-05T21:58:00Z,91.42,7.21
2026-04-05T21:59:00Z,90.92,10.64
2026-04-05T22:00:00Z,87.38,13.63
2026-04-05T22:01:00Z,95.09,7.26
2026-04-05T22:02:00Z,95.23,7.08
2026-04-05T22:03:00Z,90.17,11.94
2026-04-05T22:04:00Z,86.06,14.14
2026-04-05T22:05:00Z,85.61,14.53
2026-04-05T22:06:00Z,79.98,18.27
2026-04-05T22:07:00Z,65.04,33.82
2026-04-05T22:08:00Z,61.41,38.05
2026-04-05T22:09:00Z,46.27,54.53
2026-04-05T22:10:00Z,36.67,64.04
2026-04-05T22:11:00Z,30.73,69.53
2026-04-05T22:12:00Z,31.86,68.45
2026-04-05T22:13:00Z,32.87,66.93
2026-04-05T22:14:00Z,40.64,56.66
2026-04-05T22:15:00Z,44.76,56.09
2026-04-05T22:16:00Z,37.31,63.36
2026-04-05T22:17:00Z,33.19,67.70
2026-04-05T22:18:00Z,35.83,65.88
2026-04-05T22:19:00Z,34.06,65.46
2026-04-05T22:20:00Z,19.87,78.75
2026-04-05T22:21:00Z,2.71,98.65
2026-04-05T22:22:00Z,1.00,99.00
2026-04-05T22:23:00Z,1.00,99.00
