# event_ticker=KXATPCHALLENGERMATCH-26MAR24FORKOP
# final_score=6-3 6-4
# match_winner=Francesco Forti
# fav_player=Francesco Forti
# dog_player=Vit Kopriva
# kalshi_date=2026-03-24
timestamp,Francesco Forti,Vit Kopriva
2026-03-24T08:51:00Z,17.00,84.00
2026-03-24T08:53:00Z,17.00,84.00
2026-03-24T08:55:00Z,17.00,84.00
2026-03-24T08:56:00Z,17.00,84.00
2026-03-24T08:58:00Z,17.00,84.00
2026-03-24T08:59:00Z,17.00,84.00
2026-03-24T09:01:00Z,17.00,85.00
2026-03-24T09:04:00Z,17.00,85.00
2026-03-24T09:05:00Z,16.25,86.89
2026-03-24T09:06:00Z,16.00,86.89
2026-03-24T09:07:00Z,12.57,89.72
2026-03-24T09:08:00Z,14.00,89.72
2026-03-24T09:09:00Z,14.00,88.00
2026-03-24T09:10:00Z,16.90,89.00
2026-03-24T09:11:00Z,18.95,83.00
2026-03-24T09:12:00Z,20.25,81.16
2026-03-24T09:13:00Z,21.02,81.16
2026-03-24T09:14:00Z,17.64,83.00
2026-03-24T09:15:00Z,17.11,83.77
2026-03-24T09:16:00Z,20.58,80.00
2026-03-24T09:17:00Z,18.40,83.00
2026-03-24T09:18:00Z,14.12,84.00
2026-03-24T09:19:00Z,18.61,84.00
2026-03-24T09:20:00Z,11.00,90.00
2026-03-24T09:21:00Z,11.00,90.00
2026-03-24T09:22:00Z,9.91,91.36
2026-03-24T09:23:00Z,8.99,91.36
2026-03-24T09:24:00Z,11.01,91.36
2026-03-24T09:25:00Z,13.00,88.99
2026-03-24T09:26:00Z,18.33,88.04
2026-03-24T09:27:00Z,22.77,80.00
2026-03-24T09:28:00Z,23.11,77.00
2026-03-24T09:29:00Z,24.51,76.00
2026-03-24T09:30:00Z,25.41,75.00
2026-03-24T09:31:00Z,24.93,77.03
2026-03-24T09:32:00Z,21.46,73.00
2026-03-24T09:33:00Z,21.68,80.00
2026-03-24T09:34:00Z,27.25,78.00
2026-03-24T09:35:00Z,24.45,79.00
2026-03-24T09:36:00Z,28.43,78.00
2026-03-24T09:37:00Z,28.51,72.69
2026-03-24T09:38:00Z,28.91,73.00
2026-03-24T09:39:00Z,29.40,70.99
2026-03-24T09:40:00Z,37.97,63.29
2026-03-24T09:41:00Z,47.58,60.16
2026-03-24T09:42:00Z,38.66,59.46
2026-03-24T09:43:00Z,47.94,52.55
2026-03-24T09:44:00Z,51.11,57.63
2026-03-24T09:45:00Z,52.78,47.04
2026-03-24T09:46:00Z,55.20,45.45
2026-03-24T09:47:00Z,54.45,46.67
2026-03-24T09:48:00Z,53.35,47.00
2026-03-24T09:49:00Z,53.00,47.40
2026-03-24T09:50:00Z,51.20,48.15
2026-03-24T09:51:00Z,46.30,53.90
2026-03-24T09:52:00Z,47.50,51.07
2026-03-24T09:53:00Z,49.80,49.88
2026-03-24T09:54:00Z,57.18,45.00
2026-03-24T09:55:00Z,55.66,45.80
2026-03-24T09:56:00Z,55.04,50.00
2026-03-24T09:57:00Z,57.64,46.35
2026-03-24T09:58:00Z,57.91,44.09
2026-03-24T09:59:00Z,53.35,47.97
2026-03-24T10:00:00Z,54.45,48.37
2026-03-24T10:01:00Z,62.65,42.01
2026-03-24T10:02:00Z,61.97,40.03
2026-03-24T10:03:00Z,57.80,43.64
2026-03-24T10:04:00Z,56.60,42.70
2026-03-24T10:05:00Z,54.00,47.47
2026-03-24T10:06:00Z,57.00,48.00
2026-03-24T10:07:00Z,50.58,48.92
2026-03-24T10:08:00Z,51.11,54.25
2026-03-24T10:09:00Z,43.33,58.33
2026-03-24T10:10:00Z,38.34,61.70
2026-03-24T10:11:00Z,34.28,66.06
2026-03-24T10:12:00Z,32.19,66.29
2026-03-24T10:13:00Z,43.58,64.97
2026-03-24T10:14:00Z,37.38,66.08
2026-03-24T10:15:00Z,53.76,60.16
2026-03-24T10:16:00Z,42.99,54.11
2026-03-24T10:17:00Z,45.47,64.87
2026-03-24T10:18:00Z,43.81,60.12
2026-03-24T10:19:00Z,48.99,50.39
2026-03-24T10:20:00Z,52.00,48.32
2026-03-24T10:21:00Z,57.80,46.03
2026-03-24T10:22:00Z,58.39,39.42
2026-03-24T10:23:00Z,57.33,44.29
2026-03-24T10:24:00Z,52.91,47.36
2026-03-24T10:25:00Z,58.56,41.13
2026-03-24T10:26:00Z,60.58,43.84
2026-03-24T10:27:00Z,55.82,45.61
2026-03-24T10:28:00Z,58.54,45.29
2026-03-24T10:29:00Z,69.80,32.73
2026-03-24T10:30:00Z,69.52,35.53
2026-03-24T10:31:00Z,71.53,31.46
2026-03-24T10:32:00Z,66.06,31.67
2026-03-24T10:33:00Z,59.61,41.27
2026-03-24T10:34:00Z,56.15,46.90
2026-03-24T10:35:00Z,54.01,47.16
2026-03-24T10:36:00Z,47.93,52.69
2026-03-24T10:37:00Z,56.48,46.30
2026-03-24T10:38:00Z,56.27,46.72
2026-03-24T10:39:00Z,59.63,40.40
2026-03-24T10:40:00Z,61.03,40.35
2026-03-24T10:41:00Z,71.14,32.47
2026-03-24T10:42:00Z,81.91,18.57
2026-03-24T10:43:00Z,68.71,26.74
2026-03-24T10:44:00Z,82.66,22.29
2026-03-24T10:45:00Z,89.72,10.05
2026-03-24T10:46:00Z,86.63,13.03
2026-03-24T10:47:00Z,86.73,13.23
2026-03-24T10:48:00Z,71.27,25.83
2026-03-24T10:49:00Z,77.25,26.24
2026-03-24T10:50:00Z,83.53,15.75
2026-03-24T10:51:00Z,84.29,19.15
2026-03-24T10:52:00Z,83.83,19.19
2026-03-24T10:53:00Z,96.31,5.48
2026-03-24T10:54:00Z,99.00,1.00
2026-03-24T10:55:00Z,99.00,1.00
2026-03-24T10:56:00Z,99.00,1.00
2026-03-24T10:57:00Z,99.00,1.00
2026-03-24T10:58:00Z,99.00,1.00
2026-03-24T10:59:00Z,99.00,1.00
2026-03-24T11:00:00Z,99.00,1.00
2026-03-24T11:01:00Z,99.00,1.00
2026-03-24T11:02:00Z,99.00,1.00
2026-03-24T11:03:00Z,99.00,1.00
