# event_ticker=KXATPMATCH-26FEB22COMMAR
# final_score=6-4 2-6 7-6(4)
# score_resolution=6-4 2-6 7-6
# match_winner=Francisco Comesana
# fav_player=Francisco Comesana
# dog_player=Pedro Martinez
# kalshi_date=2026-02-22
timestamp,Francisco Comesana,Pedro Martinez
2026-02-23T16:33:00Z,63.00,38.00
2026-02-23T16:34:00Z,63.00,38.00
2026-02-23T16:36:00Z,63.00,38.00
2026-02-23T16:37:00Z,64.22,38.00
2026-02-23T16:41:00Z,64.22,38.00
2026-02-23T16:43:00Z,64.22,37.92
2026-02-23T16:45:00Z,64.00,37.92
2026-02-23T16:47:00Z,64.00,37.00
2026-02-23T16:48:00Z,64.00,37.00
2026-02-23T16:51:00Z,64.00,37.00
2026-02-23T16:55:00Z,64.00,37.00
2026-02-23T17:01:00Z,64.00,37.00
2026-02-23T17:05:00Z,64.00,37.00
2026-02-23T17:06:00Z,64.00,37.00
2026-02-23T17:08:00Z,64.00,37.00
2026-02-23T17:09:00Z,64.00,37.00
2026-02-23T17:13:00Z,64.00,37.00
2026-02-23T17:14:00Z,64.00,37.00
2026-02-23T17:16:00Z,64.00,37.00
2026-02-23T17:17:00Z,64.00,37.00
2026-02-23T17:19:00Z,64.00,37.00
2026-02-23T17:22:00Z,65.00,37.00
2026-02-23T17:24:00Z,65.00,37.00
2026-02-23T17:27:00Z,64.00,37.08
2026-02-23T17:28:00Z,64.00,38.00
2026-02-23T17:29:00Z,64.00,38.00
2026-02-23T17:37:00Z,64.00,38.00
2026-02-23T17:38:00Z,64.00,38.00
2026-02-23T17:40:00Z,64.00,38.00
2026-02-23T17:41:00Z,64.00,38.00
2026-02-23T17:46:00Z,64.00,36.00
2026-02-23T17:47:00Z,64.00,36.00
2026-02-23T17:49:00Z,64.00,37.00
2026-02-23T17:51:00Z,64.00,37.00
2026-02-23T17:54:00Z,64.00,37.00
2026-02-23T17:57:00Z,64.00,37.00
2026-02-23T18:06:00Z,64.00,36.00
2026-02-23T18:08:00Z,64.00,37.00
2026-02-23T18:11:00Z,65.00,37.00
2026-02-23T18:12:00Z,65.00,37.00
2026-02-23T18:17:00Z,65.00,37.00
2026-02-23T18:23:00Z,65.00,36.00
2026-02-23T18:24:00Z,65.00,36.00
2026-02-23T18:25:00Z,65.00,36.00
2026-02-23T18:29:00Z,65.00,36.00
2026-02-23T18:31:00Z,65.00,36.00
2026-02-23T18:32:00Z,65.00,36.00
2026-02-23T18:35:00Z,65.00,36.00
2026-02-23T18:36:00Z,65.00,37.00
2026-02-23T18:37:00Z,65.00,36.00
2026-02-23T18:38:00Z,65.00,36.00
2026-02-23T18:40:00Z,65.00,37.00
2026-02-23T18:42:00Z,65.00,37.00
2026-02-23T18:45:00Z,65.00,37.00
2026-02-23T18:47:00Z,65.00,37.00
2026-02-23T18:49:00Z,65.00,36.00
2026-02-23T18:50:00Z,65.00,36.00
2026-02-23T18:51:00Z,65.00,36.00
2026-02-23T18:54:00Z,65.00,36.00
2026-02-23T18:55:00Z,65.00,36.00
2026-02-23T18:56:00Z,65.00,36.00
2026-02-23T18:58:00Z,66.00,36.00
2026-02-23T19:00:00Z,66.00,36.00
2026-02-23T19:01:00Z,66.00,36.00
2026-02-23T19:03:00Z,66.00,36.00
2026-02-23T19:04:00Z,66.00,36.00
2026-02-23T19:05:00Z,66.00,36.00
2026-02-23T19:06:00Z,66.00,35.00
2026-02-23T19:07:00Z,65.00,35.00
2026-02-23T19:08:00Z,65.00,36.00
2026-02-23T19:09:00Z,65.00,36.00
2026-02-23T19:10:00Z,65.00,36.00
2026-02-23T19:12:00Z,65.00,36.00
2026-02-23T19:13:00Z,65.00,36.00
2026-02-23T19:14:00Z,65.40,36.00
2026-02-23T19:15:00Z,65.74,36.00
2026-02-23T19:17:00Z,65.00,36.00
2026-02-23T19:18:00Z,65.00,36.00
2026-02-23T19:19:00Z,66.00,36.00
2026-02-23T19:20:00Z,66.00,36.00
2026-02-23T19:21:00Z,66.00,36.00
2026-02-23T19:22:00Z,65.00,36.00
2026-02-23T19:23:00Z,65.55,36.00
2026-02-23T19:24:00Z,66.00,36.00
2026-02-23T19:26:00Z,65.00,36.00
2026-02-23T19:27:00Z,65.00,36.00
2026-02-23T19:28:00Z,65.14,36.00
2026-02-23T19:29:00Z,65.01,36.00
2026-02-23T19:30:00Z,65.00,36.00
2026-02-23T19:31:00Z,66.00,36.00
2026-02-23T19:33:00Z,65.24,36.00
2026-02-23T19:34:00Z,66.00,35.00
2026-02-23T19:35:00Z,65.97,35.00
2026-02-23T19:36:00Z,65.97,36.00
2026-02-23T19:38:00Z,64.00,36.00
2026-02-23T19:41:00Z,64.00,36.00
2026-02-23T19:42:00Z,64.00,36.00
2026-02-23T19:44:00Z,64.00,36.00
2026-02-23T19:45:00Z,64.00,36.00
2026-02-23T19:46:00Z,64.00,36.00
2026-02-23T19:47:00Z,64.00,37.00
2026-02-23T19:48:00Z,64.00,37.00
2026-02-23T19:49:00Z,64.00,37.00
2026-02-23T19:50:00Z,64.00,37.00
2026-02-23T19:51:00Z,64.00,37.00
2026-02-23T19:52:00Z,64.00,37.93
2026-02-23T19:53:00Z,64.00,37.93
2026-02-23T19:54:00Z,64.00,38.00
2026-02-23T19:55:00Z,64.00,38.00
2026-02-23T19:56:00Z,64.00,38.00
2026-02-23T19:57:00Z,64.00,38.00
2026-02-23T19:58:00Z,64.00,38.00
2026-02-23T19:59:00Z,64.00,38.00
2026-02-23T20:00:00Z,64.00,37.00
2026-02-23T20:01:00Z,64.00,37.00
2026-02-23T20:02:00Z,62.71,38.22
2026-02-23T20:03:00Z,63.45,39.00
2026-02-23T20:04:00Z,63.68,39.00
2026-02-23T20:05:00Z,63.78,38.00
2026-02-23T20:06:00Z,64.00,38.00
2026-02-23T20:07:00Z,64.57,38.00
2026-02-23T20:08:00Z,64.00,37.65
2026-02-23T20:09:00Z,64.00,37.00
2026-02-23T20:10:00Z,64.00,37.00
2026-02-23T20:11:00Z,64.00,37.00
2026-02-23T20:12:00Z,63.88,38.00
2026-02-23T20:13:00Z,64.00,38.00
2026-02-23T20:14:00Z,61.73,38.00
2026-02-23T20:15:00Z,64.00,37.62
2026-02-23T20:16:00Z,64.49,38.00
2026-02-23T20:17:00Z,64.99,37.00
2026-02-23T20:18:00Z,64.99,38.00
2026-02-23T20:19:00Z,65.19,38.00
2026-02-23T20:20:00Z,65.11,38.00
2026-02-23T20:21:00Z,66.13,36.80
2026-02-23T20:22:00Z,67.40,35.67
2026-02-23T20:23:00Z,70.01,30.26
2026-02-23T20:24:00Z,71.41,30.69
2026-02-23T20:25:00Z,69.56,33.83
2026-02-23T20:26:00Z,66.18,35.05
2026-02-23T20:27:00Z,66.15,35.15
2026-02-23T20:28:00Z,66.10,36.09
2026-02-23T20:29:00Z,64.83,36.94
2026-02-23T20:30:00Z,68.00,34.54
2026-02-23T20:31:00Z,67.45,34.08
2026-02-23T20:32:00Z,67.28,33.03
2026-02-23T20:33:00Z,66.50,35.02
2026-02-23T20:34:00Z,69.09,35.02
2026-02-23T20:35:00Z,66.84,34.68
2026-02-23T20:36:00Z,65.96,35.84
2026-02-23T20:37:00Z,69.09,33.24
2026-02-23T20:38:00Z,71.40,30.21
2026-02-23T20:39:00Z,70.04,30.00
2026-02-23T20:40:00Z,71.03,28.78
2026-02-23T20:41:00Z,71.34,30.67
2026-02-23T20:42:00Z,71.84,29.05
2026-02-23T20:43:00Z,69.47,32.14
2026-02-23T20:44:00Z,70.38,31.25
2026-02-23T20:45:00Z,69.21,31.92
2026-02-23T20:46:00Z,71.66,28.22
2026-02-23T20:47:00Z,73.94,27.51
2026-02-23T20:48:00Z,74.00,27.00
2026-02-23T20:49:00Z,74.00,27.47
2026-02-23T20:50:00Z,72.01,29.38
2026-02-23T20:51:00Z,69.42,31.59
2026-02-23T20:52:00Z,68.00,33.81
2026-02-23T20:53:00Z,69.13,31.85
2026-02-23T20:54:00Z,71.47,34.42
2026-02-23T20:55:00Z,66.99,35.57
2026-02-23T20:56:00Z,69.81,31.08
2026-02-23T20:57:00Z,70.10,29.90
2026-02-23T20:58:00Z,71.00,28.81
2026-02-23T20:59:00Z,78.04,26.00
2026-02-23T21:00:00Z,79.95,20.54
2026-02-23T21:01:00Z,80.00,20.43
2026-02-23T21:02:00Z,80.71,22.53
2026-02-23T21:03:00Z,84.05,13.77
2026-02-23T21:04:00Z,81.24,18.53
2026-02-23T21:05:00Z,86.60,13.45
2026-02-23T21:06:00Z,87.44,14.12
2026-02-23T21:07:00Z,87.26,13.98
2026-02-23T21:08:00Z,87.24,13.98
2026-02-23T21:09:00Z,87.52,13.70
2026-02-23T21:10:00Z,88.81,12.52
2026-02-23T21:11:00Z,89.98,12.48
2026-02-23T21:12:00Z,88.61,12.09
2026-02-23T21:13:00Z,87.90,13.94
2026-02-23T21:14:00Z,86.04,15.00
2026-02-23T21:15:00Z,84.10,15.61
2026-02-23T21:16:00Z,83.97,19.36
2026-02-23T21:17:00Z,75.99,25.66
2026-02-23T21:18:00Z,73.34,27.45
2026-02-23T21:19:00Z,73.88,28.45
2026-02-23T21:20:00Z,76.45,26.21
2026-02-23T21:21:00Z,76.09,26.45
2026-02-23T21:22:00Z,70.50,30.48
2026-02-23T21:23:00Z,68.59,32.99
2026-02-23T21:24:00Z,67.82,33.87
2026-02-23T21:25:00Z,65.42,41.57
2026-02-23T21:26:00Z,60.31,39.68
2026-02-23T21:27:00Z,56.98,44.15
2026-02-23T21:28:00Z,56.94,45.64
2026-02-23T21:29:00Z,55.82,47.18
2026-02-23T21:30:00Z,53.14,48.84
2026-02-23T21:31:00Z,52.97,47.89
2026-02-23T21:32:00Z,57.49,42.74
2026-02-23T21:33:00Z,61.13,37.86
2026-02-23T21:34:00Z,63.52,38.87
2026-02-23T21:35:00Z,61.24,40.50
2026-02-23T21:36:00Z,60.99,40.17
2026-02-23T21:37:00Z,55.29,45.56
2026-02-23T21:38:00Z,53.59,48.64
2026-02-23T21:39:00Z,51.79,49.96
2026-02-23T21:40:00Z,50.77,50.62
2026-02-23T21:41:00Z,48.97,51.32
2026-02-23T21:42:00Z,49.75,51.51
2026-02-23T21:43:00Z,50.24,51.44
2026-02-23T21:44:00Z,52.57,48.41
2026-02-23T21:45:00Z,51.16,44.97
2026-02-23T21:46:00Z,52.30,47.42
2026-02-23T21:47:00Z,52.97,47.92
2026-02-23T21:48:00Z,53.11,47.81
2026-02-23T21:49:00Z,53.05,48.30
2026-02-23T21:50:00Z,52.98,48.04
2026-02-23T21:51:00Z,52.91,48.29
2026-02-23T21:52:00Z,48.96,50.34
2026-02-23T21:53:00Z,51.32,50.43
2026-02-23T21:54:00Z,57.20,43.68
2026-02-23T21:55:00Z,58.54,42.11
2026-02-23T21:56:00Z,59.33,42.52
2026-02-23T21:57:00Z,61.40,37.03
2026-02-23T21:58:00Z,56.56,43.87
2026-02-23T21:59:00Z,52.35,47.91
2026-02-23T22:00:00Z,49.47,51.09
2026-02-23T22:01:00Z,54.13,47.99
2026-02-23T22:02:00Z,59.78,41.97
2026-02-23T22:03:00Z,59.98,41.06
2026-02-23T22:04:00Z,59.89,41.03
2026-02-23T22:05:00Z,59.42,41.62
2026-02-23T22:06:00Z,59.77,41.73
2026-02-23T22:07:00Z,68.50,33.22
2026-02-23T22:08:00Z,76.14,23.60
2026-02-23T22:09:00Z,69.09,31.10
2026-02-23T22:10:00Z,63.44,41.55
2026-02-23T22:11:00Z,55.68,45.52
2026-02-23T22:12:00Z,59.58,43.61
2026-02-23T22:13:00Z,60.87,41.91
2026-02-23T22:14:00Z,56.29,45.33
2026-02-23T22:15:00Z,59.94,40.77
2026-02-23T22:16:00Z,61.87,37.96
2026-02-23T22:17:00Z,62.33,38.53
2026-02-23T22:18:00Z,64.98,37.39
2026-02-23T22:19:00Z,63.39,38.69
2026-02-23T22:20:00Z,58.66,43.25
2026-02-23T22:21:00Z,57.42,42.75
2026-02-23T22:22:00Z,55.01,49.21
2026-02-23T22:23:00Z,55.25,45.62
2026-02-23T22:24:00Z,49.13,50.92
2026-02-23T22:25:00Z,49.01,52.23
2026-02-23T22:26:00Z,51.31,50.75
2026-02-23T22:27:00Z,55.01,45.90
2026-02-23T22:28:00Z,56.54,44.30
2026-02-23T22:29:00Z,50.06,50.44
2026-02-23T22:30:00Z,22.18,74.93
2026-02-23T22:31:00Z,22.05,78.72
2026-02-23T22:32:00Z,23.00,77.68
2026-02-23T22:33:00Z,30.03,72.54
2026-02-23T22:34:00Z,17.73,78.92
2026-02-23T22:35:00Z,22.10,76.99
2026-02-23T22:36:00Z,21.05,78.40
2026-02-23T22:37:00Z,22.18,79.29
2026-02-23T22:38:00Z,21.57,79.60
2026-02-23T22:39:00Z,11.29,87.12
2026-02-23T22:40:00Z,11.86,88.35
2026-02-23T22:41:00Z,9.11,90.90
2026-02-23T22:42:00Z,13.94,87.05
2026-02-23T22:43:00Z,15.07,85.47
2026-02-23T22:44:00Z,14.78,85.72
2026-02-23T22:45:00Z,23.72,74.10
2026-02-23T22:46:00Z,19.02,83.00
2026-02-23T22:47:00Z,12.74,88.11
2026-02-23T22:48:00Z,30.53,77.36
2026-02-23T22:49:00Z,18.55,84.06
2026-02-23T22:50:00Z,9.22,91.18
2026-02-23T22:51:00Z,24.86,73.40
2026-02-23T22:52:00Z,47.85,55.90
2026-02-23T22:53:00Z,56.04,44.53
2026-02-23T22:54:00Z,44.79,53.96
2026-02-23T22:55:00Z,36.41,62.68
2026-02-23T22:56:00Z,54.05,46.05
2026-02-23T22:57:00Z,62.06,35.29
2026-02-23T22:58:00Z,63.55,36.10
2026-02-23T22:59:00Z,61.14,39.25
2026-02-23T23:00:00Z,67.06,33.17
2026-02-23T23:01:00Z,70.87,28.46
2026-02-23T23:02:00Z,57.55,43.71
2026-02-23T23:03:00Z,50.22,54.61
2026-02-23T23:04:00Z,43.18,58.23
2026-02-23T23:05:00Z,49.75,53.35
2026-02-23T23:06:00Z,54.26,46.92
2026-02-23T23:07:00Z,60.41,44.49
2026-02-23T23:08:00Z,59.55,45.84
2026-02-23T23:09:00Z,74.82,27.75
2026-02-23T23:10:00Z,79.42,19.52
2026-02-23T23:11:00Z,86.78,13.47
2026-02-23T23:12:00Z,96.36,5.18
2026-02-23T23:13:00Z,99.00,1.00
2026-02-23T23:14:00Z,99.00,1.00
2026-02-23T23:15:00Z,99.00,1.00
2026-02-23T23:16:00Z,99.00,1.00
2026-02-23T23:17:00Z,99.00,1.00
