# event_ticker=KXATPCHALLENGERMATCH-26MAR05GASSMI
# final_score=3-6 6-3 6-2
# match_winner=Hugo Gaston
# fav_player=Hugo Gaston
# dog_player=Keegan Smith
# kalshi_date=2026-03-05
timestamp,Hugo Gaston,Keegan Smith
2026-03-05T16:07:00Z,75.00,28.00
2026-03-05T16:08:00Z,75.00,26.00
2026-03-05T16:09:00Z,75.00,27.26
2026-03-05T16:10:00Z,75.00,28.00
2026-03-05T16:11:00Z,75.00,28.00
2026-03-05T16:13:00Z,75.00,28.00
2026-03-05T16:14:00Z,75.00,25.24
2026-03-05T16:15:00Z,75.00,25.24
2026-03-05T16:17:00Z,75.00,27.00
2026-03-05T16:19:00Z,75.00,27.00
2026-03-05T16:22:00Z,75.00,27.00
2026-03-05T16:24:00Z,75.00,27.00
2026-03-05T16:25:00Z,75.00,27.00
2026-03-05T16:26:00Z,75.00,27.00
2026-03-05T16:27:00Z,75.92,27.00
2026-03-05T16:28:00Z,75.00,27.00
2026-03-05T16:31:00Z,75.00,25.00
2026-03-05T16:32:00Z,76.00,25.00
2026-03-05T16:33:00Z,76.50,25.00
2026-03-05T16:35:00Z,76.50,25.00
2026-03-05T16:36:00Z,77.00,25.00
2026-03-05T16:38:00Z,76.00,25.00
2026-03-05T16:40:00Z,76.78,25.00
2026-03-05T16:42:00Z,77.00,25.00
2026-03-05T16:43:00Z,77.00,25.00
2026-03-05T16:45:00Z,77.00,25.00
2026-03-05T16:48:00Z,77.00,25.00
2026-03-05T16:49:00Z,77.00,25.00
2026-03-05T16:51:00Z,77.00,25.00
2026-03-05T16:52:00Z,75.00,25.00
2026-03-05T16:53:00Z,77.00,25.00
2026-03-05T16:54:00Z,77.00,25.00
2026-03-05T16:55:00Z,77.00,25.00
2026-03-05T16:56:00Z,77.00,25.00
2026-03-05T16:57:00Z,77.00,25.00
2026-03-05T16:58:00Z,77.00,25.00
2026-03-05T16:59:00Z,77.00,25.00
2026-03-05T17:00:00Z,77.00,24.00
2026-03-05T17:01:00Z,76.88,24.00
2026-03-05T17:02:00Z,77.00,23.50
2026-03-05T17:03:00Z,77.00,23.50
2026-03-05T17:04:00Z,77.00,23.00
2026-03-05T17:05:00Z,78.62,23.00
2026-03-05T17:06:00Z,78.00,23.00
2026-03-05T17:07:00Z,78.00,22.00
2026-03-05T17:08:00Z,78.00,23.00
2026-03-05T17:09:00Z,78.00,23.00
2026-03-05T17:10:00Z,78.00,22.47
2026-03-05T17:11:00Z,78.73,22.10
2026-03-05T17:12:00Z,79.01,22.82
2026-03-05T17:13:00Z,80.67,19.02
2026-03-05T17:14:00Z,79.91,22.06
2026-03-05T17:15:00Z,74.05,27.05
2026-03-05T17:16:00Z,74.70,27.31
2026-03-05T17:17:00Z,76.00,25.00
2026-03-05T17:18:00Z,76.15,24.00
2026-03-05T17:19:00Z,74.69,26.98
2026-03-05T17:20:00Z,75.03,26.28
2026-03-05T17:21:00Z,76.60,24.00
2026-03-05T17:22:00Z,74.08,25.87
2026-03-05T17:23:00Z,74.00,25.45
2026-03-05T17:24:00Z,75.23,25.41
2026-03-05T17:25:00Z,76.98,22.48
2026-03-05T17:26:00Z,76.08,25.38
2026-03-05T17:27:00Z,69.60,29.21
2026-03-05T17:28:00Z,57.79,41.93
2026-03-05T17:29:00Z,56.20,45.47
2026-03-05T17:30:00Z,58.42,39.05
2026-03-05T17:31:00Z,64.14,38.18
2026-03-05T17:32:00Z,58.95,41.97
2026-03-05T17:33:00Z,53.85,47.37
2026-03-05T17:34:00Z,54.13,46.23
2026-03-05T17:35:00Z,54.82,44.48
2026-03-05T17:36:00Z,54.12,46.62
2026-03-05T17:37:00Z,50.55,49.81
2026-03-05T17:38:00Z,51.22,49.35
2026-03-05T17:39:00Z,50.67,50.21
2026-03-05T17:40:00Z,50.87,48.92
2026-03-05T17:41:00Z,52.47,49.86
2026-03-05T17:42:00Z,48.78,52.40
2026-03-05T17:43:00Z,52.75,45.07
2026-03-05T17:44:00Z,49.85,50.84
2026-03-05T17:45:00Z,48.26,53.57
2026-03-05T17:46:00Z,40.38,60.16
2026-03-05T17:47:00Z,43.60,58.72
2026-03-05T17:48:00Z,47.83,52.21
2026-03-05T17:49:00Z,47.01,53.70
2026-03-05T17:50:00Z,47.75,55.20
2026-03-05T17:51:00Z,45.55,56.20
2026-03-05T17:52:00Z,43.70,55.92
2026-03-05T17:53:00Z,44.96,56.02
2026-03-05T17:54:00Z,45.22,56.08
2026-03-05T17:55:00Z,47.78,52.36
2026-03-05T17:56:00Z,47.55,53.36
2026-03-05T17:57:00Z,42.63,59.80
2026-03-05T17:58:00Z,42.09,59.97
2026-03-05T17:59:00Z,42.82,58.96
2026-03-05T18:00:00Z,45.85,54.95
2026-03-05T18:01:00Z,46.52,54.27
2026-03-05T18:02:00Z,45.91,55.64
2026-03-05T18:03:00Z,41.64,59.78
2026-03-05T18:04:00Z,44.73,56.86
2026-03-05T18:05:00Z,46.71,54.98
2026-03-05T18:06:00Z,50.68,53.54
2026-03-05T18:07:00Z,53.15,47.36
2026-03-05T18:08:00Z,63.04,34.17
2026-03-05T18:09:00Z,65.64,32.75
2026-03-05T18:10:00Z,69.23,29.54
2026-03-05T18:11:00Z,70.17,30.66
2026-03-05T18:12:00Z,69.77,31.32
2026-03-05T18:13:00Z,70.46,31.00
2026-03-05T18:14:00Z,69.39,30.77
2026-03-05T18:15:00Z,71.04,27.65
2026-03-05T18:16:00Z,72.16,28.25
2026-03-05T18:17:00Z,70.50,29.96
2026-03-05T18:18:00Z,70.33,29.44
2026-03-05T18:19:00Z,67.26,34.68
2026-03-05T18:20:00Z,65.29,35.16
2026-03-05T18:21:00Z,64.80,35.91
2026-03-05T18:22:00Z,63.61,35.93
2026-03-05T18:23:00Z,66.56,33.67
2026-03-05T18:24:00Z,69.34,32.08
2026-03-05T18:25:00Z,71.80,29.59
2026-03-05T18:26:00Z,75.62,26.77
2026-03-05T18:27:00Z,86.58,13.37
2026-03-05T18:28:00Z,90.80,9.57
2026-03-05T18:29:00Z,89.10,10.59
2026-03-05T18:30:00Z,87.96,12.54
2026-03-05T18:31:00Z,77.35,20.14
2026-03-05T18:32:00Z,66.99,32.91
2026-03-05T18:33:00Z,69.71,27.79
2026-03-05T18:34:00Z,66.34,34.92
2026-03-05T18:35:00Z,67.22,34.15
2026-03-05T18:36:00Z,67.58,32.85
2026-03-05T18:37:00Z,73.12,27.17
2026-03-05T18:38:00Z,83.89,14.73
2026-03-05T18:39:00Z,89.47,10.83
2026-03-05T18:40:00Z,90.96,9.44
2026-03-05T18:41:00Z,91.56,9.01
2026-03-05T18:42:00Z,93.89,6.32
2026-03-05T18:43:00Z,96.81,3.76
2026-03-05T18:44:00Z,98.57,1.60
2026-03-05T18:45:00Z,99.00,1.00
2026-03-05T18:46:00Z,99.00,1.00
2026-03-05T18:47:00Z,99.00,1.00
2026-03-05T18:48:00Z,99.00,1.00
2026-03-05T18:49:00Z,99.00,1.00
2026-03-05T18:50:00Z,99.00,1.00
2026-03-05T18:51:00Z,99.00,1.00
2026-03-05T18:52:00Z,99.00,1.00
2026-03-05T18:53:00Z,99.00,1.00
2026-03-05T18:54:00Z,99.00,1.00
2026-03-05T18:55:00Z,99.00,1.00
2026-03-05T18:56:00Z,99.00,1.00
