# event_ticker=KXATPCHALLENGERMATCH-26MAY26SMISVA
# final_score=6-2 7-5
# match_winner=Colton Smith
# fav_player=Colton Smith
# dog_player=Trevor Svajda
# kalshi_date=2026-05-26
timestamp,Colton Smith,Trevor Svajda
2026-05-26T21:20:00Z,66.00,36.72
2026-05-26T21:21:00Z,66.00,36.98
2026-05-26T21:22:00Z,65.15,37.00
2026-05-26T21:23:00Z,66.00,37.00
2026-05-26T21:24:00Z,66.00,37.00
2026-05-26T21:25:00Z,66.00,37.00
2026-05-26T21:26:00Z,66.00,37.00
2026-05-26T21:27:00Z,66.00,37.00
2026-05-26T21:28:00Z,66.00,38.00
2026-05-26T21:29:00Z,66.00,38.00
2026-05-26T21:30:00Z,66.00,38.00
2026-05-26T21:31:00Z,66.00,38.00
2026-05-26T21:32:00Z,66.00,34.03
2026-05-26T21:33:00Z,66.00,36.00
2026-05-26T21:34:00Z,67.00,36.00
2026-05-26T21:35:00Z,66.80,35.97
2026-05-26T21:36:00Z,67.00,36.00
2026-05-26T21:37:00Z,67.00,36.00
2026-05-26T21:38:00Z,67.00,35.74
2026-05-26T21:39:00Z,67.00,35.96
2026-05-26T21:40:00Z,67.00,36.92
2026-05-26T21:41:00Z,67.00,36.00
2026-05-26T21:42:00Z,67.00,36.00
2026-05-26T21:43:00Z,67.00,36.00
2026-05-26T21:46:00Z,67.00,36.00
2026-05-26T21:47:00Z,67.00,36.00
2026-05-26T21:48:00Z,66.26,36.00
2026-05-26T21:49:00Z,67.00,36.00
2026-05-26T21:50:00Z,67.61,36.00
2026-05-26T21:51:00Z,67.00,36.00
2026-05-26T21:53:00Z,67.00,36.00
2026-05-26T21:54:00Z,66.00,36.00
2026-05-26T21:58:00Z,67.00,36.00
2026-05-26T22:00:00Z,66.66,36.00
2026-05-26T22:01:00Z,66.66,34.00
2026-05-26T22:03:00Z,66.66,33.16
2026-05-26T22:04:00Z,66.66,36.00
2026-05-26T22:06:00Z,66.66,36.00
2026-05-26T22:07:00Z,66.46,36.00
2026-05-26T22:10:00Z,66.98,36.00
2026-05-26T22:11:00Z,67.00,35.93
2026-05-26T22:13:00Z,65.00,33.00
2026-05-26T22:14:00Z,67.00,33.00
2026-05-26T22:16:00Z,67.00,33.00
2026-05-26T22:17:00Z,67.00,34.00
2026-05-26T22:21:00Z,67.00,34.00
2026-05-26T22:28:00Z,65.00,34.00
2026-05-26T22:35:00Z,64.00,34.00
2026-05-26T22:38:00Z,64.00,36.00
2026-05-26T22:42:00Z,64.00,34.00
2026-05-26T22:43:00Z,64.00,34.00
2026-05-26T22:44:00Z,64.00,34.00
2026-05-26T22:48:00Z,65.00,34.00
2026-05-26T22:50:00Z,65.00,34.00
2026-05-26T22:51:00Z,64.00,34.00
2026-05-26T22:54:00Z,65.00,34.00
2026-05-26T22:56:00Z,65.00,34.00
2026-05-26T22:57:00Z,65.00,36.00
2026-05-26T22:58:00Z,65.00,36.00
2026-05-26T22:59:00Z,64.00,36.00
2026-05-26T23:00:00Z,65.00,35.00
2026-05-26T23:02:00Z,65.00,35.00
2026-05-26T23:04:00Z,65.00,36.13
2026-05-26T23:15:00Z,65.00,36.13
2026-05-26T23:16:00Z,65.00,35.46
2026-05-26T23:20:00Z,65.00,35.46
2026-05-26T23:21:00Z,64.72,35.46
2026-05-26T23:22:00Z,65.00,38.60
2026-05-26T23:23:00Z,65.00,38.60
2026-05-26T23:24:00Z,65.00,34.10
2026-05-26T23:25:00Z,65.00,34.10
2026-05-26T23:29:00Z,67.09,34.10
2026-05-26T23:30:00Z,66.73,34.10
2026-05-26T23:31:00Z,66.73,36.76
2026-05-26T23:32:00Z,67.00,36.76
2026-05-26T23:33:00Z,67.00,36.76
2026-05-26T23:36:00Z,65.00,36.76
2026-05-26T23:39:00Z,65.00,35.00
2026-05-26T23:40:00Z,67.00,35.00
2026-05-26T23:41:00Z,67.00,35.00
2026-05-26T23:43:00Z,67.00,35.00
2026-05-26T23:44:00Z,67.00,35.97
2026-05-26T23:45:00Z,67.00,35.00
2026-05-26T23:47:00Z,67.00,35.00
2026-05-26T23:48:00Z,67.00,33.17
2026-05-26T23:49:00Z,66.00,32.88
2026-05-26T23:50:00Z,65.00,32.84
2026-05-26T23:52:00Z,65.00,33.20
2026-05-26T23:53:00Z,64.00,33.20
2026-05-26T23:54:00Z,66.00,33.20
2026-05-26T23:55:00Z,64.00,35.00
2026-05-26T23:56:00Z,67.00,35.00
2026-05-26T23:57:00Z,67.00,34.00
2026-05-26T23:58:00Z,67.00,34.00
2026-05-26T23:59:00Z,67.00,34.00
2026-05-27T00:00:00Z,67.00,34.00
2026-05-27T00:01:00Z,67.00,33.00
2026-05-27T00:02:00Z,66.85,34.00
2026-05-27T00:03:00Z,66.90,34.87
2026-05-27T00:04:00Z,66.46,34.92
2026-05-27T00:05:00Z,67.00,35.00
2026-05-27T00:06:00Z,67.00,35.25
2026-05-27T00:07:00Z,67.00,35.70
2026-05-27T00:08:00Z,68.55,35.00
2026-05-27T00:09:00Z,67.00,35.00
2026-05-27T00:10:00Z,67.00,35.00
2026-05-27T00:11:00Z,67.00,35.69
2026-05-27T00:12:00Z,66.88,35.88
2026-05-27T00:13:00Z,66.00,36.00
2026-05-27T00:14:00Z,65.18,36.00
2026-05-27T00:15:00Z,65.13,36.00
2026-05-27T00:16:00Z,65.00,36.00
2026-05-27T00:17:00Z,68.52,32.69
2026-05-27T00:18:00Z,70.16,29.01
2026-05-27T00:19:00Z,73.05,29.66
2026-05-27T00:20:00Z,70.42,30.72
2026-05-27T00:21:00Z,65.93,33.43
2026-05-27T00:22:00Z,63.16,36.71
2026-05-27T00:23:00Z,63.84,37.00
2026-05-27T00:24:00Z,66.85,34.92
2026-05-27T00:25:00Z,66.00,34.91
2026-05-27T00:26:00Z,68.83,31.36
2026-05-27T00:27:00Z,68.30,33.21
2026-05-27T00:28:00Z,68.31,34.83
2026-05-27T00:29:00Z,72.78,28.67
2026-05-27T00:30:00Z,68.54,32.95
2026-05-27T00:31:00Z,64.63,35.41
2026-05-27T00:32:00Z,63.88,37.20
2026-05-27T00:33:00Z,63.04,36.26
2026-05-27T00:34:00Z,66.97,33.41
2026-05-27T00:35:00Z,67.03,33.58
2026-05-27T00:36:00Z,69.68,29.75
2026-05-27T00:37:00Z,78.76,21.84
2026-05-27T00:38:00Z,79.00,20.81
2026-05-27T00:39:00Z,79.55,19.94
2026-05-27T00:40:00Z,82.20,18.41
2026-05-27T00:41:00Z,82.36,17.70
2026-05-27T00:42:00Z,81.37,18.42
2026-05-27T00:43:00Z,83.96,16.74
2026-05-27T00:44:00Z,86.91,13.14
2026-05-27T00:45:00Z,88.00,12.62
2026-05-27T00:46:00Z,87.76,12.00
2026-05-27T00:47:00Z,88.99,11.25
2026-05-27T00:48:00Z,89.63,12.00
2026-05-27T00:49:00Z,90.00,11.93
2026-05-27T00:50:00Z,88.01,11.09
2026-05-27T00:51:00Z,88.20,12.18
2026-05-27T00:52:00Z,87.86,13.72
2026-05-27T00:53:00Z,86.99,13.36
2026-05-27T00:54:00Z,85.65,14.98
2026-05-27T00:55:00Z,84.15,16.21
2026-05-27T00:56:00Z,87.22,13.31
2026-05-27T00:57:00Z,86.09,14.12
2026-05-27T00:58:00Z,86.93,14.85
2026-05-27T00:59:00Z,89.43,12.87
2026-05-27T01:00:00Z,87.72,13.11
2026-05-27T01:01:00Z,86.39,14.25
2026-05-27T01:02:00Z,86.36,14.06
2026-05-27T01:03:00Z,86.31,13.50
2026-05-27T01:04:00Z,89.54,11.65
2026-05-27T01:05:00Z,91.32,10.67
2026-05-27T01:06:00Z,87.47,13.09
2026-05-27T01:07:00Z,85.40,14.97
2026-05-27T01:08:00Z,83.50,15.36
2026-05-27T01:09:00Z,80.95,19.29
2026-05-27T01:10:00Z,78.41,21.42
2026-05-27T01:11:00Z,77.08,22.62
2026-05-27T01:12:00Z,78.46,22.02
2026-05-27T01:13:00Z,76.86,22.57
2026-05-27T01:14:00Z,62.64,30.39
2026-05-27T01:15:00Z,66.27,43.74
2026-05-27T01:16:00Z,67.56,34.82
2026-05-27T01:17:00Z,71.54,28.58
2026-05-27T01:18:00Z,68.72,33.17
2026-05-27T01:19:00Z,73.33,27.27
2026-05-27T01:20:00Z,77.35,22.38
2026-05-27T01:21:00Z,83.12,17.40
2026-05-27T01:22:00Z,81.00,22.46
2026-05-27T01:23:00Z,75.70,24.86
2026-05-27T01:24:00Z,79.46,23.31
2026-05-27T01:25:00Z,82.97,15.58
2026-05-27T01:26:00Z,85.29,15.79
2026-05-27T01:27:00Z,85.22,17.03
2026-05-27T01:28:00Z,85.41,14.31
2026-05-27T01:29:00Z,88.75,11.10
2026-05-27T01:30:00Z,94.43,5.40
2026-05-27T01:31:00Z,94.14,5.83
2026-05-27T01:32:00Z,91.62,8.64
2026-05-27T01:33:00Z,89.38,10.50
2026-05-27T01:34:00Z,86.50,12.84
2026-05-27T01:35:00Z,82.43,16.96
2026-05-27T01:36:00Z,85.04,15.23
2026-05-27T01:37:00Z,81.87,17.87
2026-05-27T01:38:00Z,80.12,20.71
2026-05-27T01:39:00Z,79.27,20.93
2026-05-27T01:40:00Z,76.51,23.86
2026-05-27T01:41:00Z,77.53,24.55
2026-05-27T01:42:00Z,79.19,22.80
2026-05-27T01:43:00Z,78.99,22.18
2026-05-27T01:44:00Z,78.31,21.31
2026-05-27T01:45:00Z,80.47,18.81
2026-05-27T01:46:00Z,83.45,14.64
2026-05-27T01:47:00Z,86.17,14.19
2026-05-27T01:48:00Z,92.36,7.16
2026-05-27T01:49:00Z,95.32,4.61
2026-05-27T01:50:00Z,97.22,3.36
2026-05-27T01:51:00Z,97.74,5.65
2026-05-27T01:52:00Z,92.92,7.29
2026-05-27T01:53:00Z,98.48,1.96
2026-05-27T01:54:00Z,99.00,1.00
2026-05-27T01:55:00Z,99.00,1.00
2026-05-27T01:57:00Z,99.00,1.00
2026-05-27T01:58:00Z,99.00,1.00
2026-05-27T01:59:00Z,99.00,1.00
2026-05-27T02:00:00Z,99.00,1.00
2026-05-27T02:01:00Z,99.00,1.00
2026-05-27T02:02:00Z,99.00,1.00
2026-05-27T02:03:00Z,99.00,1.00
