# event_ticker=KXATPMATCH-26MAR04BORNAV
# final_score=7-6(9) 7-5
# score_resolution=6-7 5-7
# match_winner=Nuno Borges
# fav_player=Emilio Nava
# dog_player=Nuno Borges
# kalshi_date=2026-03-04
timestamp,Emilio Nava,Nuno Borges
2026-03-05T13:46:00Z,,61.00
2026-03-05T14:14:00Z,41.00,61.00
2026-03-05T14:22:00Z,41.00,61.00
2026-03-05T14:42:00Z,41.00,61.00
2026-03-05T14:47:00Z,41.00,61.00
2026-03-05T14:52:00Z,41.00,61.00
2026-03-05T15:49:00Z,41.00,61.00
2026-03-05T15:51:00Z,41.00,61.00
2026-03-05T15:52:00Z,41.00,62.00
2026-03-05T15:56:00Z,41.00,61.00
2026-03-05T16:03:00Z,40.00,61.00
2026-03-05T16:04:00Z,40.00,61.00
2026-03-05T16:11:00Z,40.00,61.00
2026-03-05T16:12:00Z,40.00,61.00
2026-03-05T16:14:00Z,40.00,61.00
2026-03-05T16:25:00Z,40.00,61.00
2026-03-05T16:27:00Z,40.00,61.00
2026-03-05T16:28:00Z,40.00,61.00
2026-03-05T16:37:00Z,40.00,61.00
2026-03-05T16:45:00Z,40.00,61.00
2026-03-05T16:56:00Z,40.00,61.00
2026-03-05T16:59:00Z,40.00,61.00
2026-03-05T17:04:00Z,40.00,61.00
2026-03-05T17:16:00Z,40.00,61.00
2026-03-05T17:21:00Z,40.00,61.00
2026-03-05T17:22:00Z,40.00,61.00
2026-03-05T17:25:00Z,40.00,61.00
2026-03-05T17:32:00Z,40.00,61.00
2026-03-05T17:33:00Z,40.00,60.00
2026-03-05T17:35:00Z,40.00,60.00
2026-03-05T17:45:00Z,40.00,61.00
2026-03-05T17:51:00Z,40.00,61.00
2026-03-05T18:03:00Z,39.00,61.00
2026-03-05T18:17:00Z,39.00,60.00
2026-03-05T18:20:00Z,40.00,60.00
2026-03-05T18:24:00Z,39.00,61.00
2026-03-05T18:29:00Z,39.00,61.00
2026-03-05T18:31:00Z,39.00,61.00
2026-03-05T18:38:00Z,39.00,61.00
2026-03-05T18:40:00Z,39.00,61.00
2026-03-05T18:47:00Z,40.00,61.00
2026-03-05T18:48:00Z,40.00,61.00
2026-03-05T18:54:00Z,40.00,61.00
2026-03-05T18:55:00Z,40.00,61.00
2026-03-05T19:15:00Z,39.00,61.00
2026-03-05T19:18:00Z,39.00,61.00
2026-03-05T19:19:00Z,39.00,61.00
2026-03-05T19:36:00Z,39.00,61.00
2026-03-05T19:38:00Z,39.00,61.00
2026-03-05T19:42:00Z,40.00,61.00
2026-03-05T19:49:00Z,40.00,61.00
2026-03-05T20:01:00Z,40.00,61.00
2026-03-05T20:15:00Z,40.00,61.00
2026-03-05T20:26:00Z,40.00,61.00
2026-03-05T20:34:00Z,40.00,61.00
2026-03-05T20:48:00Z,40.00,61.00
2026-03-05T21:00:00Z,40.00,61.00
2026-03-05T21:03:00Z,40.00,60.00
2026-03-05T21:19:00Z,40.00,61.00
2026-03-05T21:23:00Z,40.00,61.00
2026-03-05T21:24:00Z,40.00,61.00
2026-03-05T21:38:00Z,40.00,61.00
2026-03-05T21:40:00Z,40.00,61.00
2026-03-05T21:47:00Z,40.00,61.00
2026-03-05T21:48:00Z,40.00,61.00
2026-03-05T21:58:00Z,39.00,61.00
2026-03-05T22:02:00Z,40.00,61.00
2026-03-05T22:04:00Z,40.00,61.00
2026-03-05T22:05:00Z,40.00,61.00
2026-03-05T22:06:00Z,40.00,61.00
2026-03-05T22:17:00Z,40.00,61.00
2026-03-05T22:20:00Z,40.00,61.00
2026-03-05T22:22:00Z,40.00,61.00
2026-03-05T22:24:00Z,40.00,61.00
2026-03-05T22:25:00Z,40.00,61.00
2026-03-05T22:32:00Z,40.00,61.00
2026-03-05T22:39:00Z,40.00,61.00
2026-03-05T22:42:00Z,40.00,61.00
2026-03-05T22:43:00Z,40.00,61.00
2026-03-05T22:46:00Z,40.00,61.00
2026-03-05T22:47:00Z,40.00,61.00
2026-03-05T22:48:00Z,40.00,61.00
2026-03-05T22:52:00Z,40.00,61.00
2026-03-05T23:01:00Z,39.93,61.00
2026-03-05T23:03:00Z,39.93,61.00
2026-03-05T23:06:00Z,39.93,61.00
2026-03-05T23:07:00Z,40.00,61.00
2026-03-05T23:09:00Z,40.00,61.00
2026-03-05T23:22:00Z,40.00,61.00
2026-03-05T23:26:00Z,40.00,61.00
2026-03-05T23:28:00Z,40.00,61.00
2026-03-05T23:34:00Z,40.00,61.00
2026-03-05T23:35:00Z,40.00,61.00
2026-03-05T23:36:00Z,40.00,61.00
2026-03-05T23:38:00Z,39.00,61.00
2026-03-05T23:42:00Z,39.00,61.00
2026-03-05T23:45:00Z,39.00,62.00
2026-03-05T23:49:00Z,39.00,62.00
2026-03-05T23:52:00Z,39.00,62.00
2026-03-05T23:53:00Z,39.00,62.00
2026-03-05T23:55:00Z,39.00,62.00
2026-03-05T23:56:00Z,39.00,62.00
2026-03-06T00:01:00Z,39.00,62.00
2026-03-06T00:02:00Z,39.00,62.00
2026-03-06T00:04:00Z,39.00,62.00
2026-03-06T00:06:00Z,39.00,62.00
2026-03-06T00:11:00Z,39.00,61.00
2026-03-06T00:12:00Z,39.00,62.00
2026-03-06T00:13:00Z,39.00,62.00
2026-03-06T00:19:00Z,39.00,62.00
2026-03-06T00:21:00Z,39.00,62.00
2026-03-06T00:30:00Z,39.00,62.00
2026-03-06T00:32:00Z,39.00,60.82
2026-03-06T00:33:00Z,39.00,61.00
2026-03-06T00:34:00Z,39.00,61.00
2026-03-06T00:37:00Z,39.00,61.00
2026-03-06T00:38:00Z,40.00,60.00
2026-03-06T00:39:00Z,40.00,61.00
2026-03-06T00:40:00Z,40.00,61.00
2026-03-06T00:42:00Z,40.00,60.00
2026-03-06T00:45:00Z,40.00,61.00
2026-03-06T00:46:00Z,39.00,61.00
2026-03-06T00:47:00Z,39.00,61.00
2026-03-06T00:53:00Z,40.00,61.00
2026-03-06T00:54:00Z,40.00,60.00
2026-03-06T00:58:00Z,40.00,60.00
2026-03-06T00:59:00Z,40.00,60.85
2026-03-06T01:03:00Z,41.00,60.00
2026-03-06T01:04:00Z,41.00,61.00
2026-03-06T01:05:00Z,41.00,61.00
2026-03-06T01:09:00Z,40.00,60.00
2026-03-06T01:13:00Z,40.00,60.99
2026-03-06T01:14:00Z,40.00,60.00
2026-03-06T01:18:00Z,41.00,60.00
2026-03-06T01:19:00Z,41.00,60.88
2026-03-06T01:20:00Z,40.00,60.88
2026-03-06T01:21:00Z,41.00,60.00
2026-03-06T01:22:00Z,41.98,60.10
2026-03-06T01:23:00Z,39.16,61.98
2026-03-06T01:24:00Z,41.92,59.54
2026-03-06T01:25:00Z,42.44,59.00
2026-03-06T01:26:00Z,42.44,58.56
2026-03-06T01:27:00Z,40.55,59.63
2026-03-06T01:28:00Z,40.98,61.88
2026-03-06T01:29:00Z,36.26,64.89
2026-03-06T01:30:00Z,30.62,69.16
2026-03-06T01:31:00Z,27.07,72.05
2026-03-06T01:32:00Z,34.24,65.99
2026-03-06T01:33:00Z,42.65,58.00
2026-03-06T01:34:00Z,43.88,57.25
2026-03-06T01:35:00Z,43.83,57.98
2026-03-06T01:36:00Z,44.77,55.12
2026-03-06T01:37:00Z,44.86,57.24
2026-03-06T01:38:00Z,41.53,60.04
2026-03-06T01:39:00Z,38.87,62.01
2026-03-06T01:40:00Z,41.95,56.97
2026-03-06T01:41:00Z,44.00,56.00
2026-03-06T01:42:00Z,44.03,57.00
2026-03-06T01:43:00Z,43.00,58.91
2026-03-06T01:44:00Z,39.27,61.53
2026-03-06T01:45:00Z,37.53,67.00
2026-03-06T01:46:00Z,31.19,69.67
2026-03-06T01:47:00Z,31.24,67.22
2026-03-06T01:48:00Z,37.87,62.17
2026-03-06T01:49:00Z,31.07,65.91
2026-03-06T01:50:00Z,36.27,65.14
2026-03-06T01:51:00Z,35.14,62.00
2026-03-06T01:52:00Z,38.79,61.97
2026-03-06T01:53:00Z,42.00,59.00
2026-03-06T01:54:00Z,42.00,59.00
2026-03-06T01:55:00Z,40.11,57.58
2026-03-06T01:56:00Z,36.01,63.97
2026-03-06T01:57:00Z,41.26,60.16
2026-03-06T01:58:00Z,42.00,59.00
2026-03-06T01:59:00Z,42.27,58.05
2026-03-06T02:00:00Z,41.41,59.00
2026-03-06T02:01:00Z,42.45,57.02
2026-03-06T02:02:00Z,42.55,55.94
2026-03-06T02:03:00Z,47.91,49.24
2026-03-06T02:04:00Z,40.05,49.24
2026-03-06T02:05:00Z,37.12,61.72
2026-03-06T02:06:00Z,43.00,59.31
2026-03-06T02:07:00Z,40.20,61.75
2026-03-06T02:08:00Z,39.21,59.11
2026-03-06T02:09:00Z,36.70,63.51
2026-03-06T02:10:00Z,43.63,57.97
2026-03-06T02:11:00Z,44.50,56.20
2026-03-06T02:12:00Z,41.56,58.91
2026-03-06T02:13:00Z,39.00,61.00
2026-03-06T02:14:00Z,41.70,59.88
2026-03-06T02:15:00Z,36.98,63.63
2026-03-06T02:16:00Z,30.83,73.78
2026-03-06T02:17:00Z,28.66,72.29
2026-03-06T02:18:00Z,33.32,65.77
2026-03-06T02:19:00Z,27.71,75.47
2026-03-06T02:20:00Z,27.39,72.23
2026-03-06T02:21:00Z,34.16,63.73
2026-03-06T02:22:00Z,44.89,50.86
2026-03-06T02:23:00Z,37.73,68.68
2026-03-06T02:24:00Z,46.19,53.15
2026-03-06T02:25:00Z,39.22,61.78
2026-03-06T02:26:00Z,28.47,72.26
2026-03-06T02:27:00Z,18.39,80.99
2026-03-06T02:28:00Z,18.99,81.66
2026-03-06T02:29:00Z,19.81,78.11
2026-03-06T02:30:00Z,20.87,78.11
2026-03-06T02:31:00Z,18.80,82.00
2026-03-06T02:32:00Z,17.39,84.95
2026-03-06T02:33:00Z,19.91,83.25
2026-03-06T02:34:00Z,19.96,81.53
2026-03-06T02:35:00Z,20.33,80.05
2026-03-06T02:36:00Z,17.80,84.10
2026-03-06T02:37:00Z,18.00,84.00
2026-03-06T02:38:00Z,16.42,86.61
2026-03-06T02:39:00Z,16.14,86.61
2026-03-06T02:40:00Z,12.66,90.15
2026-03-06T02:41:00Z,14.65,89.96
2026-03-06T02:42:00Z,17.25,84.00
2026-03-06T02:43:00Z,19.09,80.51
2026-03-06T02:44:00Z,17.00,84.42
2026-03-06T02:45:00Z,31.54,83.98
2026-03-06T02:46:00Z,24.47,89.65
2026-03-06T02:47:00Z,18.04,84.81
2026-03-06T02:48:00Z,19.71,83.00
2026-03-06T02:49:00Z,20.19,79.26
2026-03-06T02:50:00Z,19.18,83.23
2026-03-06T02:51:00Z,17.15,83.00
2026-03-06T02:52:00Z,17.33,83.98
2026-03-06T02:53:00Z,18.03,82.00
2026-03-06T02:54:00Z,19.24,85.76
2026-03-06T02:55:00Z,18.62,82.20
2026-03-06T02:56:00Z,18.25,84.43
