# event_ticker=KXATPMATCH-26FEB17FARBAE
# final_score=7-5 6-1
# match_winner=Jaime Faria
# fav_player=Jaime Faria
# dog_player=Sebastian Baez
# kalshi_date=2026-02-17
timestamp,Jaime Faria,Sebastian Baez
2026-02-17T21:19:00Z,21.00,79.00
2026-02-17T21:22:00Z,21.00,80.00
2026-02-17T21:26:00Z,21.00,80.00
2026-02-17T21:29:00Z,21.00,80.00
2026-02-17T21:30:00Z,21.00,80.00
2026-02-17T21:34:00Z,21.00,80.00
2026-02-17T21:36:00Z,21.00,80.00
2026-02-17T21:38:00Z,21.00,80.00
2026-02-17T21:50:00Z,21.00,80.00
2026-02-17T21:52:00Z,21.00,80.00
2026-02-17T22:01:00Z,20.00,80.00
2026-02-17T22:06:00Z,20.00,80.00
2026-02-17T22:07:00Z,20.00,80.00
2026-02-17T22:14:00Z,20.00,81.00
2026-02-17T22:23:00Z,20.00,81.00
2026-02-17T22:31:00Z,19.00,81.00
2026-02-17T22:32:00Z,19.00,81.00
2026-02-17T22:34:00Z,19.00,81.00
2026-02-17T22:41:00Z,19.00,81.00
2026-02-17T22:42:00Z,19.00,81.00
2026-02-17T22:43:00Z,19.00,81.00
2026-02-17T22:46:00Z,19.00,81.00
2026-02-17T22:54:00Z,19.00,81.00
2026-02-17T22:55:00Z,19.00,81.00
2026-02-17T22:59:00Z,19.00,81.00
2026-02-17T23:00:00Z,19.00,81.00
2026-02-17T23:01:00Z,19.00,81.00
2026-02-17T23:02:00Z,19.00,81.00
2026-02-17T23:03:00Z,19.00,81.00
2026-02-17T23:06:00Z,19.00,81.00
2026-02-17T23:08:00Z,20.00,81.00
2026-02-17T23:09:00Z,20.00,81.00
2026-02-17T23:16:00Z,18.99,81.00
2026-02-17T23:17:00Z,18.99,81.00
2026-02-17T23:18:00Z,18.99,81.00
2026-02-17T23:20:00Z,20.00,81.00
2026-02-17T23:23:00Z,20.00,81.00
2026-02-17T23:26:00Z,20.00,81.00
2026-02-17T23:29:00Z,20.00,81.00
2026-02-17T23:30:00Z,20.00,81.00
2026-02-17T23:34:00Z,19.00,81.00
2026-02-17T23:36:00Z,19.00,81.00
2026-02-17T23:37:00Z,19.00,81.00
2026-02-17T23:38:00Z,19.00,81.00
2026-02-17T23:39:00Z,19.00,81.00
2026-02-17T23:40:00Z,19.00,81.00
2026-02-17T23:45:00Z,19.00,81.00
2026-02-17T23:46:00Z,20.00,81.00
2026-02-17T23:48:00Z,20.00,81.00
2026-02-17T23:49:00Z,20.00,81.00
2026-02-17T23:53:00Z,20.00,81.00
2026-02-17T23:55:00Z,20.00,81.00
2026-02-17T23:57:00Z,20.00,81.00
2026-02-17T23:59:00Z,20.00,81.00
2026-02-18T00:00:00Z,20.00,81.00
2026-02-18T00:01:00Z,20.00,81.00
2026-02-18T00:02:00Z,20.00,81.00
2026-02-18T00:03:00Z,20.00,81.00
2026-02-18T00:04:00Z,20.00,81.00
2026-02-18T00:05:00Z,20.00,80.00
2026-02-18T00:06:00Z,20.00,81.00
2026-02-18T00:07:00Z,20.00,81.00
2026-02-18T00:08:00Z,20.00,81.00
2026-02-18T00:09:00Z,20.00,81.00
2026-02-18T00:10:00Z,20.00,81.00
2026-02-18T00:12:00Z,20.00,81.00
2026-02-18T00:13:00Z,20.00,81.00
2026-02-18T00:14:00Z,20.00,81.00
2026-02-18T00:15:00Z,20.00,81.00
2026-02-18T00:16:00Z,20.00,81.00
2026-02-18T00:17:00Z,20.00,81.00
2026-02-18T00:19:00Z,20.00,81.00
2026-02-18T00:20:00Z,20.00,81.00
2026-02-18T00:22:00Z,20.00,81.00
2026-02-18T00:23:00Z,20.00,81.00
2026-02-18T00:24:00Z,20.00,82.00
2026-02-18T00:25:00Z,20.00,81.00
2026-02-18T00:26:00Z,20.00,81.00
2026-02-18T00:27:00Z,20.00,80.86
2026-02-18T00:28:00Z,19.40,81.80
2026-02-18T00:29:00Z,19.86,81.00
2026-02-18T00:30:00Z,19.13,81.04
2026-02-18T00:31:00Z,19.92,81.84
2026-02-18T00:32:00Z,20.62,77.41
2026-02-18T00:33:00Z,24.00,77.54
2026-02-18T00:34:00Z,22.78,76.55
2026-02-18T00:35:00Z,30.13,72.17
2026-02-18T00:36:00Z,31.57,68.26
2026-02-18T00:37:00Z,33.66,65.17
2026-02-18T00:38:00Z,38.52,62.56
2026-02-18T00:39:00Z,39.92,62.01
2026-02-18T00:40:00Z,39.97,61.23
2026-02-18T00:41:00Z,39.62,59.56
2026-02-18T00:42:00Z,40.31,63.14
2026-02-18T00:43:00Z,39.79,62.54
2026-02-18T00:44:00Z,40.77,63.10
2026-02-18T00:45:00Z,37.00,64.56
2026-02-18T00:46:00Z,41.38,59.09
2026-02-18T00:47:00Z,42.64,61.82
2026-02-18T00:48:00Z,42.30,61.95
2026-02-18T00:49:00Z,41.19,62.42
2026-02-18T00:50:00Z,42.97,58.58
2026-02-18T00:51:00Z,43.14,58.82
2026-02-18T00:52:00Z,43.32,57.02
2026-02-18T00:53:00Z,42.31,57.81
2026-02-18T00:54:00Z,43.73,57.25
2026-02-18T00:55:00Z,40.33,58.65
2026-02-18T00:56:00Z,37.96,63.51
2026-02-18T00:57:00Z,33.27,66.20
2026-02-18T00:58:00Z,38.41,61.83
2026-02-18T00:59:00Z,31.92,68.37
2026-02-18T01:00:00Z,26.17,73.99
2026-02-18T01:01:00Z,27.24,73.88
2026-02-18T01:02:00Z,27.79,69.96
2026-02-18T01:03:00Z,23.34,76.37
2026-02-18T01:04:00Z,26.29,71.97
2026-02-18T01:05:00Z,33.32,69.27
2026-02-18T01:06:00Z,35.96,64.50
2026-02-18T01:07:00Z,31.44,66.93
2026-02-18T01:08:00Z,44.08,55.74
2026-02-18T01:09:00Z,43.84,56.63
2026-02-18T01:10:00Z,37.65,64.07
2026-02-18T01:11:00Z,32.98,67.29
2026-02-18T01:12:00Z,33.71,68.21
2026-02-18T01:13:00Z,33.88,72.95
2026-02-18T01:14:00Z,31.65,74.23
2026-02-18T01:15:00Z,36.51,64.63
2026-02-18T01:16:00Z,33.38,69.12
2026-02-18T01:17:00Z,25.84,73.84
2026-02-18T01:18:00Z,26.79,73.08
2026-02-18T01:19:00Z,30.54,70.98
2026-02-18T01:20:00Z,29.88,70.68
2026-02-18T01:21:00Z,30.24,69.03
2026-02-18T01:22:00Z,35.57,68.60
2026-02-18T01:23:00Z,29.15,69.00
2026-02-18T01:24:00Z,38.43,64.09
2026-02-18T01:25:00Z,49.87,51.40
2026-02-18T01:26:00Z,49.88,52.94
2026-02-18T01:27:00Z,48.17,54.07
2026-02-18T01:28:00Z,46.53,56.58
2026-02-18T01:29:00Z,46.22,55.52
2026-02-18T01:30:00Z,44.34,55.00
2026-02-18T01:31:00Z,46.11,55.00
2026-02-18T01:32:00Z,47.50,55.00
2026-02-18T01:33:00Z,46.49,57.65
2026-02-18T01:34:00Z,44.67,55.80
2026-02-18T01:35:00Z,47.42,52.07
2026-02-18T01:36:00Z,50.82,49.67
2026-02-18T01:37:00Z,56.04,45.65
2026-02-18T01:38:00Z,55.34,46.73
2026-02-18T01:39:00Z,61.81,39.24
2026-02-18T01:40:00Z,64.80,34.13
2026-02-18T01:41:00Z,61.32,38.71
2026-02-18T01:42:00Z,54.43,49.66
2026-02-18T01:43:00Z,54.66,47.62
2026-02-18T01:44:00Z,50.90,49.26
2026-02-18T01:45:00Z,51.69,48.45
2026-02-18T01:46:00Z,54.26,45.31
2026-02-18T01:47:00Z,58.84,41.52
2026-02-18T01:48:00Z,58.97,43.02
2026-02-18T01:49:00Z,62.32,36.45
2026-02-18T01:50:00Z,75.96,23.11
2026-02-18T01:51:00Z,77.88,21.43
2026-02-18T01:52:00Z,78.69,21.95
2026-02-18T01:53:00Z,77.55,20.73
2026-02-18T01:54:00Z,87.01,13.26
2026-02-18T01:55:00Z,84.20,18.27
2026-02-18T01:56:00Z,82.20,17.55
2026-02-18T01:57:00Z,87.72,12.89
2026-02-18T01:58:00Z,87.68,12.35
2026-02-18T01:59:00Z,90.42,10.91
2026-02-18T02:00:00Z,94.92,5.56
2026-02-18T02:01:00Z,98.89,1.62
2026-02-18T02:02:00Z,98.05,1.55
2026-02-18T02:03:00Z,98.66,1.44
2026-02-18T02:04:00Z,98.19,1.44
2026-02-18T02:05:00Z,99.00,1.00
2026-02-18T02:06:00Z,99.00,1.00
2026-02-18T02:07:00Z,99.00,1.00
2026-02-18T02:08:00Z,99.00,1.00
2026-02-18T02:09:00Z,99.00,1.00
2026-02-18T02:10:00Z,99.00,1.00
2026-02-18T02:11:00Z,99.00,1.00
2026-02-18T02:12:00Z,99.00,1.00
