# event_ticker=KXATPMATCH-26MAY08DEARN
# final_score=4-6 7-6(5) 6-4
# score_resolution=6-4 6-7 4-6
# match_winner=Matteo Arnaldi
# fav_player=Alex de Minaur
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-08
timestamp,Alex de Minaur,Matteo Arnaldi
2026-05-07T21:24:00Z,71.00,
2026-05-07T21:42:00Z,71.00,30.00
2026-05-07T21:43:00Z,71.00,30.00
2026-05-07T21:48:00Z,71.00,30.00
2026-05-07T21:54:00Z,71.00,30.00
2026-05-07T21:59:00Z,71.00,30.00
2026-05-07T22:05:00Z,71.00,30.00
2026-05-07T22:06:00Z,71.00,30.00
2026-05-07T22:13:00Z,71.00,30.00
2026-05-07T22:16:00Z,71.00,30.00
2026-05-07T22:19:00Z,71.00,30.00
2026-05-07T22:22:00Z,71.00,30.00
2026-05-07T22:27:00Z,71.00,30.00
2026-05-07T22:28:00Z,71.00,30.00
2026-05-07T22:29:00Z,71.00,30.00
2026-05-07T22:35:00Z,71.00,30.00
2026-05-07T22:36:00Z,71.00,30.00
2026-05-07T22:39:00Z,71.00,30.00
2026-05-07T22:42:00Z,71.00,30.00
2026-05-07T22:43:00Z,71.00,30.00
2026-05-07T22:45:00Z,71.00,30.00
2026-05-07T22:46:00Z,71.00,30.00
2026-05-07T22:47:00Z,71.00,29.00
2026-05-07T22:48:00Z,71.00,29.00
2026-05-07T22:49:00Z,71.00,30.00
2026-05-07T22:56:00Z,71.00,30.00
2026-05-07T22:59:00Z,71.00,30.00
2026-05-07T23:01:00Z,71.00,30.00
2026-05-07T23:02:00Z,71.00,30.00
2026-05-07T23:04:00Z,71.00,30.00
2026-05-07T23:07:00Z,71.00,30.00
2026-05-07T23:08:00Z,71.00,30.00
2026-05-07T23:09:00Z,71.00,30.00
2026-05-07T23:10:00Z,71.00,30.00
2026-05-07T23:16:00Z,71.00,30.00
2026-05-07T23:29:00Z,71.00,30.00
2026-05-07T23:44:00Z,71.00,30.00
2026-05-07T23:45:00Z,71.00,30.00
2026-05-07T23:46:00Z,71.00,29.00
2026-05-07T23:47:00Z,71.00,30.00
2026-05-07T23:49:00Z,71.00,30.00
2026-05-07T23:55:00Z,71.00,30.00
2026-05-08T00:00:00Z,71.00,29.00
2026-05-08T00:02:00Z,71.00,30.00
2026-05-08T00:08:00Z,71.00,30.00
2026-05-08T00:22:00Z,71.00,30.00
2026-05-08T00:34:00Z,71.00,30.00
2026-05-08T00:36:00Z,71.00,30.00
2026-05-08T00:39:00Z,71.00,30.00
2026-05-08T00:51:00Z,71.00,30.00
2026-05-08T00:56:00Z,71.00,30.00
2026-05-08T01:09:00Z,71.00,30.00
2026-05-08T01:13:00Z,71.00,30.00
2026-05-08T01:19:00Z,71.00,30.00
2026-05-08T01:26:00Z,71.00,30.00
2026-05-08T01:29:00Z,71.00,30.00
2026-05-08T01:30:00Z,71.00,30.00
2026-05-08T01:33:00Z,71.00,30.00
2026-05-08T01:38:00Z,71.00,30.00
2026-05-08T01:47:00Z,71.00,30.00
2026-05-08T01:50:00Z,71.00,30.00
2026-05-08T01:52:00Z,71.00,30.00
2026-05-08T01:54:00Z,71.00,30.00
2026-05-08T01:56:00Z,71.00,30.00
2026-05-08T01:59:00Z,71.00,30.00
2026-05-08T02:01:00Z,71.00,30.00
2026-05-08T02:02:00Z,71.00,30.00
2026-05-08T02:03:00Z,71.00,30.00
2026-05-08T02:06:00Z,71.00,30.00
2026-05-08T02:07:00Z,71.00,30.00
2026-05-08T02:16:00Z,71.00,30.00
2026-05-08T02:17:00Z,71.00,30.00
2026-05-08T02:21:00Z,71.00,30.00
2026-05-08T02:22:00Z,71.00,30.00
2026-05-08T02:23:00Z,71.00,30.00
2026-05-08T02:24:00Z,71.00,30.00
2026-05-08T02:26:00Z,71.00,30.00
2026-05-08T02:29:00Z,71.00,30.00
2026-05-08T02:30:00Z,71.00,30.00
2026-05-08T02:31:00Z,71.00,30.00
2026-05-08T02:33:00Z,71.00,30.00
2026-05-08T02:34:00Z,71.00,30.00
2026-05-08T02:35:00Z,71.00,30.00
2026-05-08T02:36:00Z,71.00,30.00
2026-05-08T02:37:00Z,71.00,30.00
2026-05-08T02:43:00Z,71.00,30.00
2026-05-08T02:49:00Z,71.00,30.00
2026-05-08T02:51:00Z,71.00,30.00
2026-05-08T02:52:00Z,71.00,30.00
2026-05-08T02:53:00Z,71.00,30.00
2026-05-08T02:54:00Z,71.00,30.00
2026-05-08T02:57:00Z,71.00,30.00
2026-05-08T02:59:00Z,71.00,30.00
2026-05-08T03:00:00Z,71.00,30.00
2026-05-08T03:02:00Z,71.00,30.00
2026-05-08T03:05:00Z,71.00,30.00
2026-05-08T03:06:00Z,71.00,30.00
2026-05-08T03:08:00Z,71.00,30.00
2026-05-08T03:09:00Z,71.00,30.00
2026-05-08T03:11:00Z,71.00,29.50
2026-05-08T03:12:00Z,71.00,30.00
2026-05-08T03:20:00Z,71.00,30.00
2026-05-08T03:21:00Z,71.00,30.00
2026-05-08T03:25:00Z,71.00,30.00
2026-05-08T03:28:00Z,71.00,30.00
2026-05-08T03:29:00Z,70.42,30.00
2026-05-08T03:30:00Z,71.00,30.00
2026-05-08T03:34:00Z,71.00,30.00
2026-05-08T03:35:00Z,71.00,30.00
2026-05-08T03:37:00Z,71.00,30.00
2026-05-08T03:38:00Z,71.00,30.00
2026-05-08T03:40:00Z,71.00,30.00
2026-05-08T03:41:00Z,71.00,30.00
2026-05-08T03:42:00Z,71.00,30.00
2026-05-08T03:43:00Z,71.00,30.00
2026-05-08T03:47:00Z,71.00,30.00
2026-05-08T03:48:00Z,71.00,30.00
2026-05-08T03:49:00Z,71.00,30.00
2026-05-08T03:50:00Z,71.00,30.00
2026-05-08T03:51:00Z,71.00,30.00
2026-05-08T03:56:00Z,71.00,30.00
2026-05-08T03:57:00Z,71.00,30.00
2026-05-08T03:58:00Z,71.00,30.00
2026-05-08T03:59:00Z,71.00,30.00
2026-05-08T04:02:00Z,71.00,30.00
2026-05-08T04:05:00Z,71.00,30.00
2026-05-08T04:06:00Z,71.00,30.00
2026-05-08T04:09:00Z,71.00,30.00
2026-05-08T04:10:00Z,71.00,30.00
2026-05-08T04:11:00Z,71.00,30.00
2026-05-08T04:12:00Z,71.00,30.00
2026-05-08T04:13:00Z,71.00,30.00
2026-05-08T04:14:00Z,71.00,30.00
2026-05-08T04:15:00Z,71.00,30.00
2026-05-08T04:16:00Z,71.00,30.00
2026-05-08T04:17:00Z,71.00,30.00
2026-05-08T04:18:00Z,71.00,30.00
2026-05-08T04:19:00Z,71.00,30.00
2026-05-08T04:20:00Z,71.00,30.00
2026-05-08T04:21:00Z,71.00,30.00
2026-05-08T04:23:00Z,71.00,30.00
2026-05-08T04:24:00Z,71.00,30.00
2026-05-08T04:25:00Z,71.00,30.00
2026-05-08T04:26:00Z,71.00,30.00
2026-05-08T04:27:00Z,71.00,30.00
2026-05-08T04:28:00Z,71.00,30.00
2026-05-08T04:29:00Z,71.00,30.00
2026-05-08T04:30:00Z,71.00,30.00
2026-05-08T04:31:00Z,71.00,30.00
2026-05-08T04:32:00Z,71.00,30.00
2026-05-08T04:33:00Z,71.00,30.00
2026-05-08T04:34:00Z,71.00,30.00
2026-05-08T04:37:00Z,71.00,30.00
2026-05-08T04:38:00Z,71.00,30.00
2026-05-08T04:39:00Z,71.00,30.00
2026-05-08T04:40:00Z,71.00,30.00
2026-05-08T04:41:00Z,71.00,30.00
2026-05-08T04:42:00Z,71.00,30.00
2026-05-08T04:43:00Z,70.15,30.00
2026-05-08T04:44:00Z,71.00,30.00
2026-05-08T04:45:00Z,71.00,30.00
2026-05-08T04:46:00Z,71.56,30.00
2026-05-08T04:47:00Z,71.99,30.00
2026-05-08T04:48:00Z,72.00,30.00
2026-05-08T04:49:00Z,72.00,30.00
2026-05-08T04:50:00Z,72.00,30.00
2026-05-08T04:51:00Z,72.00,29.18
2026-05-08T04:52:00Z,72.00,29.18
2026-05-08T04:53:00Z,72.00,29.18
2026-05-08T04:55:00Z,72.00,30.00
2026-05-08T04:56:00Z,72.00,30.00
2026-05-08T04:57:00Z,71.00,30.00
2026-05-08T04:58:00Z,72.00,30.00
2026-05-08T04:59:00Z,72.80,30.00
2026-05-08T05:00:00Z,72.80,30.00
2026-05-08T05:01:00Z,72.00,30.00
2026-05-08T05:02:00Z,72.00,30.00
2026-05-08T05:03:00Z,72.00,30.00
2026-05-08T05:04:00Z,72.00,30.00
2026-05-08T05:05:00Z,73.00,30.00
2026-05-08T05:06:00Z,72.00,30.00
2026-05-08T05:07:00Z,70.67,30.00
2026-05-08T05:08:00Z,71.63,30.00
2026-05-08T05:09:00Z,72.00,30.00
2026-05-08T05:11:00Z,72.00,30.00
2026-05-08T05:14:00Z,72.00,30.00
2026-05-08T05:15:00Z,72.00,30.00
2026-05-08T05:16:00Z,72.00,30.00
2026-05-08T05:17:00Z,72.00,30.00
2026-05-08T05:20:00Z,72.00,30.00
2026-05-08T05:21:00Z,72.00,30.00
2026-05-08T05:22:00Z,72.00,30.00
2026-05-08T05:23:00Z,72.00,30.00
2026-05-08T05:25:00Z,72.00,30.00
2026-05-08T05:27:00Z,72.00,30.00
2026-05-08T05:28:00Z,72.00,30.00
2026-05-08T05:30:00Z,72.00,30.00
2026-05-08T05:31:00Z,72.00,30.00
2026-05-08T05:32:00Z,72.00,30.00
2026-05-08T05:34:00Z,72.00,29.06
2026-05-08T05:35:00Z,72.00,30.00
2026-05-08T05:37:00Z,72.37,30.00
2026-05-08T05:38:00Z,72.00,30.00
2026-05-08T05:39:00Z,73.00,30.00
2026-05-08T05:42:00Z,73.00,30.00
2026-05-08T05:44:00Z,73.00,30.00
2026-05-08T05:47:00Z,73.00,30.00
2026-05-08T05:48:00Z,73.00,30.00
2026-05-08T05:51:00Z,73.00,30.00
2026-05-08T05:52:00Z,73.00,30.00
2026-05-08T05:54:00Z,73.00,30.00
2026-05-08T05:55:00Z,73.00,30.00
2026-05-08T05:58:00Z,73.00,30.00
2026-05-08T06:02:00Z,73.00,30.00
2026-05-08T06:03:00Z,73.00,30.00
2026-05-08T06:04:00Z,73.00,30.00
2026-05-08T06:05:00Z,73.00,30.00
2026-05-08T06:07:00Z,72.63,30.00
2026-05-08T06:08:00Z,71.00,30.00
2026-05-08T06:10:00Z,72.00,30.00
2026-05-08T06:11:00Z,73.00,30.00
2026-05-08T06:12:00Z,73.00,30.00
2026-05-08T06:16:00Z,71.22,30.00
2026-05-08T06:19:00Z,71.22,30.00
2026-05-08T06:20:00Z,72.85,30.00
2026-05-08T06:21:00Z,73.00,30.00
2026-05-08T06:22:00Z,73.00,30.00
2026-05-08T06:27:00Z,73.00,30.00
2026-05-08T06:28:00Z,73.00,30.00
2026-05-08T06:29:00Z,73.00,29.91
2026-05-08T06:30:00Z,72.90,29.91
2026-05-08T06:31:00Z,72.90,30.00
2026-05-08T06:34:00Z,72.90,30.00
2026-05-08T06:37:00Z,73.00,30.00
2026-05-08T06:40:00Z,73.00,30.00
2026-05-08T06:43:00Z,73.00,30.00
2026-05-08T06:44:00Z,73.00,30.00
2026-05-08T06:45:00Z,73.00,30.00
2026-05-08T06:48:00Z,72.92,30.00
2026-05-08T06:49:00Z,72.92,30.00
2026-05-08T06:51:00Z,73.00,30.00
2026-05-08T06:52:00Z,73.00,30.00
2026-05-08T06:53:00Z,73.00,30.00
2026-05-08T06:54:00Z,73.00,30.00
2026-05-08T06:57:00Z,73.00,30.00
2026-05-08T06:59:00Z,73.00,30.00
2026-05-08T07:01:00Z,73.00,30.00
2026-05-08T07:02:00Z,73.00,30.00
2026-05-08T07:03:00Z,73.00,30.00
2026-05-08T07:05:00Z,73.00,30.00
2026-05-08T07:06:00Z,72.00,30.00
2026-05-08T07:07:00Z,72.00,30.00
2026-05-08T07:08:00Z,71.18,30.00
2026-05-08T07:09:00Z,71.00,30.00
2026-05-08T07:11:00Z,72.00,30.00
2026-05-08T07:13:00Z,72.00,30.00
2026-05-08T07:14:00Z,72.00,30.00
2026-05-08T07:17:00Z,72.00,30.00
2026-05-08T07:18:00Z,72.00,30.00
2026-05-08T07:20:00Z,72.00,30.00
2026-05-08T07:21:00Z,72.00,30.00
2026-05-08T07:22:00Z,72.00,30.00
2026-05-08T07:24:00Z,72.00,30.00
2026-05-08T07:28:00Z,72.00,29.00
2026-05-08T07:30:00Z,72.00,29.00
2026-05-08T07:33:00Z,72.00,29.00
2026-05-08T07:35:00Z,72.00,29.00
2026-05-08T07:36:00Z,72.00,29.00
2026-05-08T07:38:00Z,72.00,29.00
2026-05-08T07:39:00Z,72.00,29.00
2026-05-08T07:40:00Z,72.00,29.00
2026-05-08T07:41:00Z,72.00,29.00
2026-05-08T07:42:00Z,72.00,29.00
2026-05-08T07:43:00Z,72.00,29.00
2026-05-08T07:44:00Z,72.00,29.00
2026-05-08T07:45:00Z,71.00,30.00
2026-05-08T07:47:00Z,71.00,30.00
2026-05-08T07:49:00Z,71.00,30.00
2026-05-08T07:50:00Z,71.00,30.00
2026-05-08T07:51:00Z,71.00,30.00
2026-05-08T07:53:00Z,71.00,30.00
2026-05-08T07:54:00Z,71.00,30.00
2026-05-08T07:55:00Z,71.00,30.00
2026-05-08T07:56:00Z,71.00,30.00
2026-05-08T07:57:00Z,71.00,30.00
2026-05-08T07:59:00Z,71.00,30.00
2026-05-08T08:00:00Z,71.00,30.00
2026-05-08T08:01:00Z,71.00,30.00
2026-05-08T08:03:00Z,71.00,30.00
2026-05-08T08:04:00Z,71.00,30.00
2026-05-08T08:06:00Z,71.00,30.00
2026-05-08T08:07:00Z,71.00,30.00
2026-05-08T08:08:00Z,71.00,30.00
2026-05-08T08:12:00Z,71.00,30.00
2026-05-08T08:13:00Z,70.00,30.05
2026-05-08T08:15:00Z,70.00,31.00
2026-05-08T08:16:00Z,70.00,31.00
2026-05-08T08:19:00Z,70.00,31.00
2026-05-08T08:22:00Z,70.00,31.00
2026-05-08T08:23:00Z,70.00,31.00
2026-05-08T08:24:00Z,70.00,31.00
2026-05-08T08:25:00Z,70.00,31.00
2026-05-08T08:27:00Z,70.00,31.00
2026-05-08T08:29:00Z,70.00,31.00
2026-05-08T08:31:00Z,69.13,31.00
2026-05-08T08:32:00Z,70.00,31.00
2026-05-08T08:33:00Z,70.00,31.00
2026-05-08T08:34:00Z,70.00,31.00
2026-05-08T08:35:00Z,68.00,31.00
2026-05-08T08:37:00Z,70.00,31.00
2026-05-08T08:38:00Z,69.96,31.00
2026-05-08T08:40:00Z,69.96,31.00
2026-05-08T08:42:00Z,71.00,31.00
2026-05-08T08:44:00Z,71.00,31.00
2026-05-08T08:45:00Z,71.00,32.00
2026-05-08T08:46:00Z,71.00,32.00
2026-05-08T08:47:00Z,70.00,32.00
2026-05-08T08:48:00Z,70.00,32.00
2026-05-08T08:49:00Z,70.22,32.00
2026-05-08T08:50:00Z,70.31,32.00
2026-05-08T08:51:00Z,71.00,32.00
2026-05-08T08:52:00Z,71.00,32.00
2026-05-08T08:53:00Z,71.00,32.00
2026-05-08T08:54:00Z,71.00,32.00
2026-05-08T08:56:00Z,71.00,32.00
2026-05-08T08:57:00Z,71.00,32.00
2026-05-08T08:59:00Z,71.00,32.00
2026-05-08T09:00:00Z,70.86,32.00
2026-05-08T09:01:00Z,70.96,31.87
2026-05-08T09:02:00Z,71.64,31.00
2026-05-08T09:03:00Z,71.89,31.00
2026-05-08T09:04:00Z,71.12,31.00
2026-05-08T09:05:00Z,71.00,31.00
2026-05-08T09:06:00Z,71.00,31.00
2026-05-08T09:07:00Z,70.37,31.00
2026-05-08T09:08:00Z,69.96,31.64
2026-05-08T09:09:00Z,70.00,32.00
2026-05-08T09:10:00Z,70.00,32.00
2026-05-08T09:11:00Z,70.00,32.00
2026-05-08T09:12:00Z,70.85,32.26
2026-05-08T09:13:00Z,72.95,30.62
2026-05-08T09:14:00Z,73.67,27.57
2026-05-08T09:15:00Z,70.96,29.53
2026-05-08T09:16:00Z,67.28,34.67
2026-05-08T09:17:00Z,67.00,36.73
2026-05-08T09:18:00Z,66.00,35.24
2026-05-08T09:19:00Z,69.79,32.87
2026-05-08T09:20:00Z,71.58,30.99
2026-05-08T09:21:00Z,69.06,32.00
2026-05-08T09:22:00Z,66.04,34.00
2026-05-08T09:23:00Z,65.00,37.00
2026-05-08T09:24:00Z,64.20,37.00
2026-05-08T09:25:00Z,63.57,39.23
2026-05-08T09:26:00Z,63.19,38.00
2026-05-08T09:27:00Z,66.82,32.29
2026-05-08T09:28:00Z,66.66,33.35
2026-05-08T09:29:00Z,66.49,36.00
2026-05-08T09:30:00Z,68.17,33.17
2026-05-08T09:31:00Z,72.22,29.00
2026-05-08T09:32:00Z,74.33,24.84
2026-05-08T09:33:00Z,79.00,21.07
2026-05-08T09:34:00Z,79.00,23.00
2026-05-08T09:35:00Z,77.10,23.56
2026-05-08T09:36:00Z,78.01,24.00
2026-05-08T09:37:00Z,76.59,25.25
2026-05-08T09:38:00Z,73.42,29.01
2026-05-08T09:39:00Z,77.02,21.73
2026-05-08T09:40:00Z,82.27,18.88
2026-05-08T09:41:00Z,81.93,18.28
2026-05-08T09:42:00Z,81.42,20.00
2026-05-08T09:43:00Z,82.60,17.00
2026-05-08T09:44:00Z,81.13,20.44
2026-05-08T09:45:00Z,79.00,22.00
2026-05-08T09:46:00Z,79.00,22.00
2026-05-08T09:47:00Z,81.00,20.00
2026-05-08T09:48:00Z,82.49,18.17
2026-05-08T09:49:00Z,80.44,22.90
2026-05-08T09:50:00Z,78.52,22.89
2026-05-08T09:51:00Z,83.00,17.63
2026-05-08T09:52:00Z,80.89,18.29
2026-05-08T09:53:00Z,80.26,21.00
2026-05-08T09:54:00Z,79.06,22.00
2026-05-08T09:55:00Z,83.99,19.10
2026-05-08T09:56:00Z,85.00,19.10
2026-05-08T09:57:00Z,85.00,16.00
2026-05-08T09:58:00Z,85.00,17.00
2026-05-08T09:59:00Z,85.00,16.77
2026-05-08T10:00:00Z,86.43,14.40
2026-05-08T10:01:00Z,86.54,12.38
2026-05-08T10:02:00Z,86.57,13.34
2026-05-08T10:03:00Z,87.63,13.00
2026-05-08T10:04:00Z,84.01,17.60
2026-05-08T10:05:00Z,81.89,17.90
2026-05-08T10:06:00Z,80.53,20.89
2026-05-08T10:07:00Z,76.87,29.39
2026-05-08T10:08:00Z,79.32,22.94
2026-05-08T10:09:00Z,82.06,19.22
2026-05-08T10:10:00Z,82.65,18.66
2026-05-08T10:11:00Z,82.98,18.00
2026-05-08T10:12:00Z,80.24,20.17
2026-05-08T10:13:00Z,80.00,21.66
2026-05-08T10:14:00Z,80.00,22.00
2026-05-08T10:15:00Z,81.19,20.03
2026-05-08T10:16:00Z,80.10,19.78
2026-05-08T10:17:00Z,81.00,19.03
2026-05-08T10:18:00Z,78.85,20.33
2026-05-08T10:19:00Z,74.96,25.43
2026-05-08T10:20:00Z,78.29,24.02
2026-05-08T10:21:00Z,80.99,21.23
2026-05-08T10:22:00Z,81.77,20.03
2026-05-08T10:23:00Z,80.00,20.94
2026-05-08T10:24:00Z,78.29,22.43
2026-05-08T10:25:00Z,77.08,23.87
2026-05-08T10:26:00Z,77.07,24.00
2026-05-08T10:27:00Z,79.11,22.04
2026-05-08T10:28:00Z,80.00,20.43
2026-05-08T10:29:00Z,80.44,21.12
2026-05-08T10:30:00Z,80.99,19.11
2026-05-08T10:31:00Z,79.94,21.68
2026-05-08T10:32:00Z,83.14,19.31
2026-05-08T10:33:00Z,84.80,16.38
2026-05-08T10:34:00Z,83.47,18.55
2026-05-08T10:35:00Z,81.58,19.00
2026-05-08T10:36:00Z,81.24,20.88
2026-05-08T10:37:00Z,79.95,21.81
2026-05-08T10:38:00Z,77.63,22.75
2026-05-08T10:39:00Z,78.98,23.04
2026-05-08T10:40:00Z,79.45,22.26
2026-05-08T10:41:00Z,80.03,21.05
2026-05-08T10:42:00Z,81.92,19.03
2026-05-08T10:43:00Z,78.13,21.60
2026-05-08T10:44:00Z,78.29,21.59
2026-05-08T10:45:00Z,76.30,24.82
2026-05-08T10:46:00Z,75.76,24.93
2026-05-08T10:47:00Z,76.03,24.96
2026-05-08T10:48:00Z,74.33,24.98
2026-05-08T10:49:00Z,77.64,23.05
2026-05-08T10:50:00Z,80.74,18.98
2026-05-08T10:51:00Z,82.80,19.20
2026-05-08T10:52:00Z,80.05,22.09
2026-05-08T10:53:00Z,77.01,23.09
2026-05-08T10:54:00Z,76.97,24.18
2026-05-08T10:55:00Z,76.82,24.24
2026-05-08T10:56:00Z,77.00,23.99
2026-05-08T10:57:00Z,77.64,23.07
2026-05-08T10:58:00Z,81.37,20.96
2026-05-08T10:59:00Z,80.06,19.83
2026-05-08T11:00:00Z,81.36,20.13
2026-05-08T11:01:00Z,84.26,20.30
2026-05-08T11:02:00Z,78.00,22.25
2026-05-08T11:03:00Z,71.95,28.97
2026-05-08T11:04:00Z,73.75,28.27
2026-05-08T11:05:00Z,76.06,27.46
2026-05-08T11:06:00Z,72.13,27.03
2026-05-08T11:07:00Z,69.83,31.57
2026-05-08T11:08:00Z,76.21,25.12
2026-05-08T11:09:00Z,75.13,24.42
2026-05-08T11:10:00Z,66.55,36.07
2026-05-08T11:11:00Z,67.27,33.85
2026-05-08T11:12:00Z,60.98,39.13
2026-05-08T11:13:00Z,60.82,38.76
2026-05-08T11:14:00Z,60.99,39.32
2026-05-08T11:15:00Z,61.00,38.79
2026-05-08T11:16:00Z,60.42,40.17
2026-05-08T11:17:00Z,60.87,40.00
2026-05-08T11:18:00Z,60.33,44.08
2026-05-08T11:19:00Z,59.47,43.72
2026-05-08T11:20:00Z,63.97,36.05
2026-05-08T11:21:00Z,65.10,36.26
2026-05-08T11:22:00Z,65.70,35.67
2026-05-08T11:23:00Z,61.18,40.54
2026-05-08T11:24:00Z,59.73,42.23
2026-05-08T11:25:00Z,59.76,42.20
2026-05-08T11:26:00Z,56.80,44.07
2026-05-08T11:27:00Z,59.77,42.00
2026-05-08T11:28:00Z,64.08,35.94
2026-05-08T11:29:00Z,64.98,35.87
2026-05-08T11:30:00Z,62.68,36.54
2026-05-08T11:31:00Z,62.08,39.35
2026-05-08T11:32:00Z,57.50,42.20
2026-05-08T11:33:00Z,60.61,42.24
2026-05-08T11:34:00Z,62.54,38.92
2026-05-08T11:35:00Z,63.01,38.78
2026-05-08T11:36:00Z,58.00,42.86
2026-05-08T11:37:00Z,58.19,43.46
2026-05-08T11:38:00Z,62.08,40.30
2026-05-08T11:39:00Z,61.87,38.72
2026-05-08T11:40:00Z,62.00,38.29
2026-05-08T11:41:00Z,67.43,34.58
2026-05-08T11:42:00Z,64.84,36.80
2026-05-08T11:43:00Z,61.45,40.14
2026-05-08T11:44:00Z,71.80,31.39
2026-05-08T11:45:00Z,70.61,32.79
2026-05-08T11:46:00Z,60.49,42.27
2026-05-08T11:47:00Z,56.60,43.49
2026-05-08T11:48:00Z,51.64,49.55
2026-05-08T11:49:00Z,53.99,48.05
2026-05-08T11:50:00Z,44.35,55.55
2026-05-08T11:51:00Z,40.88,58.63
2026-05-08T11:52:00Z,37.64,65.10
