# event_ticker=KXATPMATCH-26MAY21NAVMUN
# final_score=6-2 6-2
# match_winner=Mariano Navone
# fav_player=Mariano Navone
# dog_player=Jaume Munar
# kalshi_date=2026-05-21
timestamp,Mariano Navone,Jaume Munar
2026-05-20T23:20:00Z,,46.00
2026-05-20T23:26:00Z,54.00,46.00
2026-05-20T23:36:00Z,54.00,46.00
2026-05-20T23:44:00Z,54.00,47.00
2026-05-20T23:47:00Z,54.00,47.00
2026-05-20T23:52:00Z,54.00,47.00
2026-05-21T00:08:00Z,54.00,47.00
2026-05-21T00:24:00Z,54.00,47.00
2026-05-21T00:57:00Z,54.00,47.00
2026-05-21T01:03:00Z,54.00,47.00
2026-05-21T01:11:00Z,54.00,47.00
2026-05-21T01:14:00Z,52.86,47.00
2026-05-21T01:28:00Z,54.00,47.00
2026-05-21T01:33:00Z,54.00,47.00
2026-05-21T01:38:00Z,54.00,47.00
2026-05-21T01:40:00Z,54.00,47.00
2026-05-21T01:41:00Z,54.00,47.00
2026-05-21T01:42:00Z,54.00,47.00
2026-05-21T01:58:00Z,54.00,47.00
2026-05-21T02:03:00Z,54.00,47.00
2026-05-21T02:06:00Z,54.00,47.00
2026-05-21T02:12:00Z,54.00,47.00
2026-05-21T02:14:00Z,54.00,47.00
2026-05-21T02:15:00Z,54.00,47.00
2026-05-21T02:25:00Z,54.00,47.00
2026-05-21T02:36:00Z,54.00,47.00
2026-05-21T02:45:00Z,54.00,47.00
2026-05-21T02:50:00Z,54.00,47.00
2026-05-21T02:56:00Z,54.00,47.00
2026-05-21T03:03:00Z,54.00,47.00
2026-05-21T03:06:00Z,54.00,47.00
2026-05-21T03:11:00Z,54.00,47.03
2026-05-21T03:12:00Z,54.00,48.00
2026-05-21T03:13:00Z,54.00,48.00
2026-05-21T03:16:00Z,53.78,48.00
2026-05-21T03:18:00Z,53.61,48.00
2026-05-21T03:19:00Z,53.61,48.00
2026-05-21T03:21:00Z,53.61,48.00
2026-05-21T03:22:00Z,53.61,48.00
2026-05-21T03:24:00Z,53.96,48.00
2026-05-21T03:26:00Z,54.00,48.00
2026-05-21T03:29:00Z,54.00,48.00
2026-05-21T03:30:00Z,54.00,48.00
2026-05-21T03:31:00Z,54.00,48.00
2026-05-21T03:32:00Z,54.00,48.00
2026-05-21T03:33:00Z,54.00,48.00
2026-05-21T03:35:00Z,54.00,48.00
2026-05-21T03:38:00Z,54.00,48.00
2026-05-21T03:41:00Z,54.00,48.00
2026-05-21T03:42:00Z,54.00,46.00
2026-05-21T03:44:00Z,54.00,49.16
2026-05-21T03:45:00Z,54.00,49.00
2026-05-21T03:47:00Z,53.00,49.00
2026-05-21T03:48:00Z,53.00,49.00
2026-05-21T03:54:00Z,53.00,49.00
2026-05-21T03:59:00Z,53.00,49.00
2026-05-21T04:00:00Z,53.00,49.00
2026-05-21T04:01:00Z,53.00,49.00
2026-05-21T04:03:00Z,53.00,49.00
2026-05-21T04:05:00Z,53.00,49.00
2026-05-21T04:08:00Z,53.00,49.00
2026-05-21T04:12:00Z,53.00,49.00
2026-05-21T04:13:00Z,53.00,48.70
2026-05-21T04:14:00Z,53.00,48.70
2026-05-21T04:15:00Z,52.00,49.00
2026-05-21T04:16:00Z,53.00,49.00
2026-05-21T04:17:00Z,53.00,49.00
2026-05-21T04:18:00Z,53.00,49.00
2026-05-21T04:20:00Z,53.00,48.00
2026-05-21T04:22:00Z,53.00,48.00
2026-05-21T04:23:00Z,53.00,48.00
2026-05-21T04:24:00Z,53.00,48.00
2026-05-21T04:25:00Z,53.00,48.00
2026-05-21T04:26:00Z,53.00,49.00
2026-05-21T04:29:00Z,53.00,49.00
2026-05-21T04:30:00Z,53.00,49.00
2026-05-21T04:31:00Z,53.00,49.00
2026-05-21T04:32:00Z,53.00,49.08
2026-05-21T04:33:00Z,53.00,50.00
2026-05-21T04:34:00Z,53.00,50.00
2026-05-21T04:35:00Z,52.00,50.00
2026-05-21T04:36:00Z,52.00,50.00
2026-05-21T04:37:00Z,52.00,50.00
2026-05-21T04:38:00Z,52.00,50.00
2026-05-21T04:39:00Z,52.00,49.00
2026-05-21T04:40:00Z,52.81,49.00
2026-05-21T04:42:00Z,53.37,49.00
2026-05-21T04:43:00Z,54.00,49.00
2026-05-21T04:44:00Z,54.00,48.95
2026-05-21T04:45:00Z,52.00,48.95
2026-05-21T04:47:00Z,52.00,48.95
2026-05-21T04:48:00Z,52.00,48.00
2026-05-21T04:49:00Z,52.00,48.00
2026-05-21T04:50:00Z,52.00,48.00
2026-05-21T04:52:00Z,52.00,48.00
2026-05-21T04:53:00Z,52.00,48.00
2026-05-21T04:54:00Z,52.00,48.13
2026-05-21T04:55:00Z,52.00,48.13
2026-05-21T04:57:00Z,52.00,49.00
2026-05-21T04:58:00Z,52.00,49.00
2026-05-21T05:01:00Z,52.00,49.00
2026-05-21T05:02:00Z,52.00,49.00
2026-05-21T05:04:00Z,52.00,49.00
2026-05-21T05:06:00Z,52.00,49.00
2026-05-21T05:07:00Z,51.96,49.00
2026-05-21T05:08:00Z,51.00,50.00
2026-05-21T05:11:00Z,51.00,50.00
2026-05-21T05:13:00Z,51.00,50.00
2026-05-21T05:15:00Z,51.00,50.00
2026-05-21T05:16:00Z,51.00,50.00
2026-05-21T05:19:00Z,51.00,50.00
2026-05-21T05:20:00Z,51.00,50.00
2026-05-21T05:24:00Z,51.00,50.00
2026-05-21T05:25:00Z,51.00,50.00
2026-05-21T05:29:00Z,51.23,50.00
2026-05-21T05:31:00Z,52.00,48.00
2026-05-21T05:32:00Z,52.00,48.00
2026-05-21T05:33:00Z,52.00,49.00
2026-05-21T05:34:00Z,52.00,49.00
2026-05-21T05:36:00Z,52.00,49.00
2026-05-21T05:39:00Z,52.50,49.00
2026-05-21T05:44:00Z,52.00,48.15
2026-05-21T05:45:00Z,52.65,48.15
2026-05-21T05:47:00Z,53.00,48.15
2026-05-21T05:48:00Z,53.00,48.15
2026-05-21T05:51:00Z,53.00,48.00
2026-05-21T05:57:00Z,53.00,48.00
2026-05-21T05:58:00Z,53.00,48.00
2026-05-21T06:04:00Z,53.00,48.00
2026-05-21T06:05:00Z,54.00,48.00
2026-05-21T06:06:00Z,54.00,46.00
2026-05-21T06:07:00Z,54.00,46.00
2026-05-21T06:11:00Z,54.71,46.00
2026-05-21T06:14:00Z,55.00,46.00
2026-05-21T06:15:00Z,55.00,48.00
2026-05-21T06:19:00Z,54.00,48.00
2026-05-21T06:21:00Z,53.00,48.00
2026-05-21T06:24:00Z,53.00,48.00
2026-05-21T06:26:00Z,53.00,48.00
2026-05-21T06:27:00Z,53.33,48.00
2026-05-21T06:28:00Z,53.33,48.00
2026-05-21T06:33:00Z,52.00,48.00
2026-05-21T06:34:00Z,52.00,48.00
2026-05-21T06:38:00Z,53.00,48.00
2026-05-21T06:39:00Z,53.06,48.00
2026-05-21T06:40:00Z,53.00,48.00
2026-05-21T06:42:00Z,53.00,48.00
2026-05-21T06:43:00Z,53.02,48.00
2026-05-21T06:45:00Z,54.00,48.00
2026-05-21T06:48:00Z,54.00,48.00
2026-05-21T06:49:00Z,54.00,48.00
2026-05-21T06:50:00Z,54.00,48.00
2026-05-21T06:51:00Z,54.00,46.00
2026-05-21T06:52:00Z,54.00,46.00
2026-05-21T06:55:00Z,54.00,46.00
2026-05-21T06:59:00Z,54.00,48.00
2026-05-21T07:05:00Z,54.00,48.00
2026-05-21T07:46:00Z,53.58,48.00
2026-05-21T07:49:00Z,53.58,48.00
2026-05-21T07:50:00Z,53.58,48.00
2026-05-21T07:55:00Z,53.00,48.00
2026-05-21T09:01:00Z,52.00,48.00
2026-05-21T09:02:00Z,53.00,48.00
2026-05-21T09:03:00Z,54.00,48.00
2026-05-21T09:04:00Z,54.00,48.00
2026-05-21T09:05:00Z,54.00,48.00
2026-05-21T09:06:00Z,53.00,46.00
2026-05-21T09:08:00Z,53.00,48.00
2026-05-21T09:09:00Z,53.00,48.00
2026-05-21T09:13:00Z,53.00,48.00
2026-05-21T09:17:00Z,53.95,48.00
2026-05-21T09:19:00Z,53.95,48.00
2026-05-21T09:21:00Z,54.00,48.00
2026-05-21T09:26:00Z,54.00,48.00
2026-05-21T09:28:00Z,54.00,47.02
2026-05-21T09:32:00Z,54.00,47.02
2026-05-21T09:33:00Z,54.00,48.00
2026-05-21T09:35:00Z,54.00,48.00
2026-05-21T09:39:00Z,54.00,48.00
2026-05-21T09:42:00Z,53.00,48.00
2026-05-21T09:49:00Z,53.00,48.00
2026-05-21T10:01:00Z,53.00,48.00
2026-05-21T10:02:00Z,53.00,48.00
2026-05-21T10:03:00Z,53.00,48.00
2026-05-21T10:05:00Z,53.00,48.00
2026-05-21T10:06:00Z,53.00,48.00
2026-05-21T10:07:00Z,53.00,48.00
2026-05-21T10:08:00Z,53.00,48.00
2026-05-21T10:09:00Z,53.00,48.09
2026-05-21T10:12:00Z,53.00,48.09
2026-05-21T10:14:00Z,53.00,48.09
2026-05-21T10:21:00Z,53.00,48.00
2026-05-21T10:22:00Z,53.00,48.00
2026-05-21T10:23:00Z,54.00,48.00
2026-05-21T10:25:00Z,54.00,48.00
2026-05-21T10:29:00Z,54.00,47.00
2026-05-21T10:30:00Z,54.00,47.00
2026-05-21T10:31:00Z,54.00,47.00
2026-05-21T10:32:00Z,54.00,47.00
2026-05-21T10:34:00Z,54.00,47.00
2026-05-21T10:36:00Z,54.82,47.00
2026-05-21T10:37:00Z,55.00,47.00
2026-05-21T10:38:00Z,55.00,47.00
2026-05-21T10:39:00Z,55.00,47.00
2026-05-21T10:40:00Z,55.00,47.00
2026-05-21T10:42:00Z,54.00,47.00
2026-05-21T10:46:00Z,54.00,47.00
2026-05-21T10:47:00Z,54.00,47.00
2026-05-21T10:49:00Z,54.00,47.00
2026-05-21T10:50:00Z,54.00,47.00
2026-05-21T10:51:00Z,54.00,47.00
2026-05-21T10:54:00Z,54.00,47.00
2026-05-21T10:56:00Z,54.00,47.00
2026-05-21T10:57:00Z,54.17,47.00
2026-05-21T10:58:00Z,54.00,47.00
2026-05-21T10:59:00Z,54.00,47.00
2026-05-21T11:00:00Z,54.00,47.00
2026-05-21T11:01:00Z,54.00,47.50
2026-05-21T11:02:00Z,54.00,48.00
2026-05-21T11:04:00Z,54.48,47.77
2026-05-21T11:05:00Z,54.00,47.00
2026-05-21T11:06:00Z,54.00,48.00
2026-05-21T11:07:00Z,54.00,47.37
2026-05-21T11:08:00Z,54.00,47.78
2026-05-21T11:09:00Z,54.00,46.39
2026-05-21T11:10:00Z,55.49,49.58
2026-05-21T11:11:00Z,52.92,51.17
2026-05-21T11:12:00Z,55.76,47.00
2026-05-21T11:13:00Z,54.91,45.27
2026-05-21T11:14:00Z,60.02,36.28
2026-05-21T11:15:00Z,65.99,36.00
2026-05-21T11:16:00Z,62.01,38.72
2026-05-21T11:17:00Z,59.02,40.04
2026-05-21T11:18:00Z,58.00,44.20
2026-05-21T11:19:00Z,59.95,42.66
2026-05-21T11:20:00Z,63.49,39.00
2026-05-21T11:21:00Z,67.09,32.68
2026-05-21T11:22:00Z,67.26,36.00
2026-05-21T11:23:00Z,68.42,34.54
2026-05-21T11:24:00Z,70.64,30.18
2026-05-21T11:25:00Z,76.67,26.38
2026-05-21T11:26:00Z,77.00,23.25
2026-05-21T11:27:00Z,76.95,23.98
2026-05-21T11:28:00Z,75.96,28.00
2026-05-21T11:29:00Z,70.91,30.23
2026-05-21T11:30:00Z,67.99,33.95
2026-05-21T11:31:00Z,67.79,33.13
2026-05-21T11:32:00Z,73.09,29.96
2026-05-21T11:33:00Z,76.00,25.98
2026-05-21T11:34:00Z,74.98,26.39
2026-05-21T11:35:00Z,70.02,32.01
2026-05-21T11:36:00Z,67.77,33.65
2026-05-21T11:37:00Z,69.33,32.97
2026-05-21T11:38:00Z,75.68,25.66
2026-05-21T11:39:00Z,77.00,23.59
2026-05-21T11:40:00Z,77.00,23.44
2026-05-21T11:41:00Z,76.02,23.80
2026-05-21T11:42:00Z,79.77,22.09
2026-05-21T11:43:00Z,77.98,23.50
2026-05-21T11:44:00Z,75.69,25.32
2026-05-21T11:45:00Z,75.53,26.12
2026-05-21T11:46:00Z,76.22,27.50
2026-05-21T11:47:00Z,76.96,24.32
2026-05-21T11:48:00Z,75.99,28.27
2026-05-21T11:49:00Z,70.43,30.86
2026-05-21T11:50:00Z,70.81,30.90
2026-05-21T11:51:00Z,72.02,29.83
2026-05-21T11:52:00Z,71.34,29.79
2026-05-21T11:53:00Z,76.62,25.06
2026-05-21T11:54:00Z,78.00,23.10
2026-05-21T11:55:00Z,78.00,23.38
2026-05-21T11:56:00Z,79.39,22.00
2026-05-21T11:57:00Z,80.24,20.77
2026-05-21T11:58:00Z,80.47,20.94
2026-05-21T11:59:00Z,80.51,21.00
2026-05-21T12:00:00Z,79.40,21.00
2026-05-21T12:01:00Z,82.35,20.04
2026-05-21T12:02:00Z,85.76,16.99
2026-05-21T12:03:00Z,88.73,11.55
2026-05-21T12:04:00Z,89.62,10.48
2026-05-21T12:05:00Z,88.73,13.78
2026-05-21T12:06:00Z,86.72,13.57
2026-05-21T12:07:00Z,84.82,16.76
2026-05-21T12:08:00Z,87.48,13.94
2026-05-21T12:09:00Z,85.13,16.56
2026-05-21T12:10:00Z,88.12,13.13
2026-05-21T12:11:00Z,91.92,8.79
2026-05-21T12:12:00Z,92.77,9.30
2026-05-21T12:13:00Z,93.52,8.36
2026-05-21T12:14:00Z,94.00,6.79
2026-05-21T12:15:00Z,95.28,6.48
2026-05-21T12:16:00Z,92.15,8.01
2026-05-21T12:17:00Z,91.68,10.44
2026-05-21T12:18:00Z,89.65,11.43
2026-05-21T12:19:00Z,90.00,11.99
2026-05-21T12:20:00Z,90.27,10.34
2026-05-21T12:21:00Z,88.25,13.65
2026-05-21T12:22:00Z,91.65,9.98
2026-05-21T12:23:00Z,92.13,7.95
2026-05-21T12:24:00Z,94.00,6.86
2026-05-21T12:25:00Z,93.99,7.83
2026-05-21T12:26:00Z,95.63,4.52
2026-05-21T12:27:00Z,93.97,6.55
2026-05-21T12:28:00Z,95.95,5.99
2026-05-21T12:29:00Z,91.81,7.91
2026-05-21T12:30:00Z,94.83,6.50
2026-05-21T12:31:00Z,97.97,3.04
2026-05-21T12:32:00Z,96.40,2.80
2026-05-21T12:33:00Z,97.91,2.46
2026-05-21T12:34:00Z,98.77,2.61
2026-05-21T12:35:00Z,98.24,2.66
2026-05-21T12:36:00Z,98.88,1.09
