# event_ticker=KXATPMATCH-26APR17SHAMOL
# final_score=6-4 6-4
# match_winner=Alex Molcan
# fav_player=Alex Molcan
# dog_player=Denis Shapovalov
# kalshi_date=2026-04-17
timestamp,Alex Molcan,Denis Shapovalov
2026-04-17T06:41:00Z,49.00,53.00
2026-04-17T06:42:00Z,49.00,53.00
2026-04-17T06:43:00Z,49.00,52.00
2026-04-17T06:45:00Z,49.00,53.00
2026-04-17T06:50:00Z,49.00,53.00
2026-04-17T06:53:00Z,49.00,53.00
2026-04-17T06:54:00Z,49.00,53.00
2026-04-17T06:58:00Z,49.00,53.00
2026-04-17T07:00:00Z,49.00,53.00
2026-04-17T07:02:00Z,49.00,53.00
2026-04-17T07:04:00Z,48.00,53.00
2026-04-17T07:05:00Z,47.00,53.00
2026-04-17T07:07:00Z,47.00,54.00
2026-04-17T07:09:00Z,47.00,54.00
2026-04-17T07:13:00Z,48.00,54.00
2026-04-17T07:20:00Z,48.00,54.00
2026-04-17T07:28:00Z,48.00,54.00
2026-04-17T07:37:00Z,48.00,54.00
2026-04-17T07:38:00Z,48.00,54.00
2026-04-17T07:45:00Z,48.00,54.00
2026-04-17T07:49:00Z,48.00,54.00
2026-04-17T07:53:00Z,48.00,52.00
2026-04-17T07:54:00Z,48.00,52.00
2026-04-17T07:55:00Z,48.00,52.00
2026-04-17T08:05:00Z,48.00,52.00
2026-04-17T08:08:00Z,48.00,54.00
2026-04-17T08:09:00Z,48.00,54.00
2026-04-17T08:11:00Z,48.00,54.00
2026-04-17T08:17:00Z,48.00,54.00
2026-04-17T08:19:00Z,48.00,54.00
2026-04-17T08:21:00Z,47.17,54.00
2026-04-17T08:23:00Z,47.17,54.00
2026-04-17T08:33:00Z,47.17,54.00
2026-04-17T08:36:00Z,48.00,54.00
2026-04-17T08:40:00Z,48.00,54.00
2026-04-17T08:42:00Z,47.04,54.00
2026-04-17T08:53:00Z,47.04,54.00
2026-04-17T08:56:00Z,48.00,54.00
2026-04-17T08:59:00Z,47.00,54.00
2026-04-17T09:04:00Z,47.00,54.00
2026-04-17T09:08:00Z,47.00,54.00
2026-04-17T09:09:00Z,47.00,54.00
2026-04-17T09:12:00Z,47.00,54.00
2026-04-17T09:13:00Z,47.00,54.00
2026-04-17T09:16:00Z,47.00,54.00
2026-04-17T09:19:00Z,47.00,54.00
2026-04-17T09:21:00Z,47.00,54.00
2026-04-17T09:27:00Z,47.00,54.00
2026-04-17T09:31:00Z,47.00,54.00
2026-04-17T09:39:00Z,47.00,54.00
2026-04-17T09:44:00Z,47.00,54.00
2026-04-17T09:45:00Z,47.00,54.00
2026-04-17T09:48:00Z,47.00,54.00
2026-04-17T09:49:00Z,47.00,55.00
2026-04-17T09:50:00Z,47.00,55.00
2026-04-17T09:52:00Z,47.00,55.00
2026-04-17T09:54:00Z,47.00,55.00
2026-04-17T10:03:00Z,47.00,55.00
2026-04-17T10:05:00Z,46.00,55.00
2026-04-17T10:08:00Z,46.00,55.00
2026-04-17T10:11:00Z,46.00,55.00
2026-04-17T10:14:00Z,46.00,55.00
2026-04-17T10:16:00Z,47.00,55.00
2026-04-17T10:17:00Z,47.00,55.00
2026-04-17T10:18:00Z,47.00,55.00
2026-04-17T10:20:00Z,47.00,55.00
2026-04-17T10:21:00Z,47.00,55.00
2026-04-17T10:29:00Z,47.00,55.00
2026-04-17T10:30:00Z,47.00,55.00
2026-04-17T10:31:00Z,47.00,55.00
2026-04-17T10:35:00Z,47.00,55.00
2026-04-17T10:36:00Z,47.00,55.00
2026-04-17T10:38:00Z,47.00,55.00
2026-04-17T10:39:00Z,47.00,55.00
2026-04-17T10:41:00Z,47.00,55.00
2026-04-17T10:45:00Z,47.00,55.00
2026-04-17T10:46:00Z,47.00,55.00
2026-04-17T10:52:00Z,47.00,55.00
2026-04-17T10:53:00Z,47.00,55.00
2026-04-17T10:54:00Z,46.00,55.00
2026-04-17T10:56:00Z,46.00,55.00
2026-04-17T10:57:00Z,46.00,55.00
2026-04-17T11:00:00Z,47.00,55.00
2026-04-17T11:03:00Z,47.00,55.00
2026-04-17T11:05:00Z,47.00,55.00
2026-04-17T11:06:00Z,47.00,54.00
2026-04-17T11:07:00Z,47.00,54.00
2026-04-17T11:08:00Z,47.00,54.00
2026-04-17T11:11:00Z,47.00,54.00
2026-04-17T11:12:00Z,47.00,54.00
2026-04-17T11:13:00Z,47.00,55.00
2026-04-17T11:18:00Z,47.00,55.00
2026-04-17T11:20:00Z,47.00,55.00
2026-04-17T11:21:00Z,47.00,54.95
2026-04-17T11:23:00Z,47.00,55.00
2026-04-17T11:24:00Z,47.00,55.00
2026-04-17T11:31:00Z,46.00,55.00
2026-04-17T11:33:00Z,46.00,55.00
2026-04-17T11:34:00Z,47.00,53.00
2026-04-17T11:35:00Z,47.00,53.00
2026-04-17T11:36:00Z,47.00,55.00
2026-04-17T11:38:00Z,47.00,55.00
2026-04-17T11:40:00Z,47.00,55.00
2026-04-17T11:41:00Z,47.00,55.00
2026-04-17T11:43:00Z,47.00,55.00
2026-04-17T11:46:00Z,47.00,55.00
2026-04-17T11:51:00Z,47.00,55.00
2026-04-17T11:53:00Z,47.00,55.00
2026-04-17T11:55:00Z,47.00,55.00
2026-04-17T11:56:00Z,47.00,54.00
2026-04-17T11:58:00Z,47.00,54.00
2026-04-17T11:59:00Z,47.00,54.00
2026-04-17T12:02:00Z,47.00,54.00
2026-04-17T12:03:00Z,47.00,54.19
2026-04-17T12:07:00Z,47.00,55.00
2026-04-17T12:10:00Z,47.00,55.00
2026-04-17T12:11:00Z,47.00,55.00
2026-04-17T12:12:00Z,47.00,55.00
2026-04-17T12:14:00Z,47.00,55.00
2026-04-17T12:15:00Z,47.00,55.00
2026-04-17T12:17:00Z,47.67,54.00
2026-04-17T12:19:00Z,47.67,54.00
2026-04-17T12:20:00Z,47.67,52.33
2026-04-17T12:22:00Z,47.67,53.00
2026-04-17T12:23:00Z,48.00,53.00
2026-04-17T12:24:00Z,48.00,53.00
2026-04-17T12:27:00Z,48.00,53.00
2026-04-17T12:28:00Z,48.00,53.00
2026-04-17T12:29:00Z,48.00,53.00
2026-04-17T12:30:00Z,48.00,53.00
2026-04-17T12:31:00Z,48.00,54.00
2026-04-17T12:33:00Z,48.00,54.00
2026-04-17T12:34:00Z,48.00,54.00
2026-04-17T12:36:00Z,48.00,54.00
2026-04-17T12:37:00Z,48.00,55.00
2026-04-17T12:38:00Z,48.00,55.00
2026-04-17T12:41:00Z,48.00,55.00
2026-04-17T12:42:00Z,48.00,55.00
2026-04-17T12:44:00Z,46.00,55.00
2026-04-17T12:46:00Z,46.00,55.00
2026-04-17T12:47:00Z,46.00,55.00
2026-04-17T12:48:00Z,46.00,55.00
2026-04-17T12:49:00Z,46.00,55.00
2026-04-17T12:50:00Z,46.00,55.00
2026-04-17T12:52:00Z,46.00,55.00
2026-04-17T12:53:00Z,46.00,55.00
2026-04-17T12:54:00Z,46.00,55.00
2026-04-17T12:55:00Z,46.56,55.00
2026-04-17T12:56:00Z,47.00,55.00
2026-04-17T12:58:00Z,47.00,55.00
2026-04-17T13:00:00Z,47.00,55.00
2026-04-17T13:01:00Z,47.00,55.00
2026-04-17T13:02:00Z,47.00,53.07
2026-04-17T13:04:00Z,47.00,55.00
2026-04-17T13:05:00Z,47.00,55.00
2026-04-17T13:06:00Z,47.00,55.00
2026-04-17T13:07:00Z,47.00,55.00
2026-04-17T13:08:00Z,46.00,55.00
2026-04-17T13:09:00Z,46.00,56.00
2026-04-17T13:10:00Z,47.00,55.00
2026-04-17T13:11:00Z,46.00,55.00
2026-04-17T13:13:00Z,46.00,55.53
2026-04-17T13:15:00Z,46.00,56.00
2026-04-17T13:16:00Z,46.00,56.00
2026-04-17T13:17:00Z,46.00,56.00
2026-04-17T13:19:00Z,46.00,56.00
2026-04-17T13:21:00Z,46.00,56.00
2026-04-17T13:23:00Z,46.00,56.00
2026-04-17T13:24:00Z,46.00,56.00
2026-04-17T13:25:00Z,46.00,56.00
2026-04-17T13:26:00Z,46.00,56.00
2026-04-17T13:27:00Z,46.00,55.50
2026-04-17T13:28:00Z,46.00,56.00
2026-04-17T13:30:00Z,46.00,56.00
2026-04-17T13:31:00Z,46.00,56.00
2026-04-17T13:32:00Z,46.00,56.00
2026-04-17T13:33:00Z,46.00,56.00
2026-04-17T13:34:00Z,46.00,56.00
2026-04-17T13:35:00Z,46.00,55.64
2026-04-17T13:36:00Z,46.00,55.64
2026-04-17T13:38:00Z,46.00,56.00
2026-04-17T13:39:00Z,46.00,56.00
2026-04-17T13:40:00Z,45.99,56.00
2026-04-17T13:41:00Z,46.00,56.00
2026-04-17T13:42:00Z,46.00,56.00
2026-04-17T13:43:00Z,46.00,56.00
2026-04-17T13:44:00Z,46.00,56.00
2026-04-17T13:45:00Z,46.00,56.00
2026-04-17T13:48:00Z,46.00,56.00
2026-04-17T13:49:00Z,46.00,56.00
2026-04-17T13:50:00Z,46.00,56.00
2026-04-17T13:51:00Z,46.00,56.00
2026-04-17T13:52:00Z,46.00,56.00
2026-04-17T13:53:00Z,46.00,56.00
2026-04-17T13:54:00Z,46.00,56.00
2026-04-17T13:55:00Z,46.00,55.00
2026-04-17T13:56:00Z,46.00,56.00
2026-04-17T13:57:00Z,46.00,56.00
2026-04-17T13:59:00Z,46.00,56.00
2026-04-17T14:00:00Z,45.77,56.00
2026-04-17T14:01:00Z,45.77,56.00
2026-04-17T14:02:00Z,46.00,56.00
2026-04-17T14:03:00Z,46.00,56.00
2026-04-17T14:04:00Z,45.58,56.00
2026-04-17T14:05:00Z,46.00,54.61
2026-04-17T14:07:00Z,46.00,54.61
2026-04-17T14:08:00Z,44.00,54.61
2026-04-17T14:09:00Z,44.00,55.00
2026-04-17T14:10:00Z,44.00,54.56
2026-04-17T14:11:00Z,44.00,55.00
2026-04-17T14:12:00Z,46.00,53.10
2026-04-17T14:13:00Z,46.00,55.00
2026-04-17T14:14:00Z,46.00,55.00
2026-04-17T14:15:00Z,46.00,55.00
2026-04-17T14:16:00Z,46.00,55.00
2026-04-17T14:17:00Z,46.00,55.00
2026-04-17T14:18:00Z,46.00,55.00
2026-04-17T14:19:00Z,46.00,55.00
2026-04-17T14:21:00Z,46.00,55.00
2026-04-17T14:22:00Z,46.00,55.00
2026-04-17T14:23:00Z,46.00,55.00
2026-04-17T14:24:00Z,46.00,55.00
2026-04-17T14:25:00Z,46.00,55.00
2026-04-17T14:26:00Z,46.00,55.00
2026-04-17T14:27:00Z,46.00,55.00
2026-04-17T14:28:00Z,46.00,55.00
2026-04-17T14:29:00Z,46.00,55.00
2026-04-17T14:30:00Z,46.00,55.00
2026-04-17T14:31:00Z,46.00,55.00
2026-04-17T14:32:00Z,46.00,55.00
2026-04-17T14:33:00Z,46.00,55.00
2026-04-17T14:34:00Z,46.00,55.00
2026-04-17T14:35:00Z,46.00,55.00
2026-04-17T14:37:00Z,46.00,55.00
2026-04-17T14:38:00Z,46.00,54.00
2026-04-17T14:40:00Z,45.00,55.00
2026-04-17T14:42:00Z,45.00,55.00
2026-04-17T14:43:00Z,45.00,55.15
2026-04-17T14:44:00Z,45.00,56.00
2026-04-17T14:45:00Z,46.00,56.00
2026-04-17T14:46:00Z,46.00,55.00
2026-04-17T14:47:00Z,46.00,56.00
2026-04-17T14:48:00Z,45.00,56.00
2026-04-17T14:49:00Z,45.00,56.00
2026-04-17T14:50:00Z,45.00,56.00
2026-04-17T14:51:00Z,45.00,56.00
2026-04-17T14:53:00Z,45.00,56.00
2026-04-17T14:54:00Z,45.00,56.00
2026-04-17T14:55:00Z,45.00,56.00
2026-04-17T14:56:00Z,45.00,56.00
2026-04-17T14:57:00Z,45.00,56.00
2026-04-17T14:58:00Z,45.00,56.00
2026-04-17T14:59:00Z,43.00,56.00
2026-04-17T15:01:00Z,45.00,56.00
2026-04-17T15:03:00Z,45.00,56.00
2026-04-17T15:04:00Z,43.00,56.00
2026-04-17T15:05:00Z,45.00,56.00
2026-04-17T15:06:00Z,45.00,56.00
2026-04-17T15:07:00Z,45.00,56.00
2026-04-17T15:08:00Z,45.00,56.00
2026-04-17T15:09:00Z,45.00,55.75
2026-04-17T15:10:00Z,45.00,56.00
2026-04-17T15:11:00Z,45.00,56.00
2026-04-17T15:12:00Z,45.00,56.00
2026-04-17T15:13:00Z,45.00,56.00
2026-04-17T15:14:00Z,45.00,56.00
2026-04-17T15:15:00Z,43.00,56.00
2026-04-17T15:16:00Z,45.00,56.00
2026-04-17T15:17:00Z,45.00,56.00
2026-04-17T15:18:00Z,45.00,55.90
2026-04-17T15:19:00Z,45.00,56.00
2026-04-17T15:20:00Z,45.00,56.00
2026-04-17T15:21:00Z,45.00,56.00
2026-04-17T15:22:00Z,45.00,56.00
2026-04-17T15:23:00Z,45.00,56.00
2026-04-17T15:24:00Z,44.84,56.00
2026-04-17T15:25:00Z,44.84,56.00
2026-04-17T15:26:00Z,45.00,56.00
2026-04-17T15:27:00Z,45.00,56.00
2026-04-17T15:28:00Z,45.00,56.00
2026-04-17T15:29:00Z,45.00,56.00
2026-04-17T15:30:00Z,44.99,56.00
2026-04-17T15:31:00Z,44.53,56.30
2026-04-17T15:32:00Z,44.99,57.30
2026-04-17T15:33:00Z,45.00,57.63
2026-04-17T15:34:00Z,44.36,57.91
2026-04-17T15:35:00Z,44.76,58.49
2026-04-17T15:36:00Z,44.70,58.00
2026-04-17T15:37:00Z,44.96,58.00
2026-04-17T15:38:00Z,44.77,58.00
2026-04-17T15:39:00Z,43.65,57.82
2026-04-17T15:40:00Z,43.38,58.28
2026-04-17T15:41:00Z,40.66,60.42
2026-04-17T15:42:00Z,40.00,61.06
2026-04-17T15:43:00Z,45.05,58.74
2026-04-17T15:44:00Z,45.27,56.33
2026-04-17T15:45:00Z,46.46,54.70
2026-04-17T15:46:00Z,45.53,57.12
2026-04-17T15:47:00Z,43.19,57.48
2026-04-17T15:48:00Z,43.99,57.96
2026-04-17T15:49:00Z,44.32,56.90
2026-04-17T15:50:00Z,47.00,54.59
2026-04-17T15:51:00Z,46.81,55.38
2026-04-17T15:52:00Z,47.54,54.11
2026-04-17T15:53:00Z,49.41,53.97
2026-04-17T15:54:00Z,58.22,46.41
2026-04-17T15:55:00Z,56.02,45.52
2026-04-17T15:56:00Z,50.13,49.41
2026-04-17T15:57:00Z,59.08,40.03
2026-04-17T15:58:00Z,63.15,36.98
2026-04-17T15:59:00Z,63.75,37.79
2026-04-17T16:00:00Z,65.14,35.96
2026-04-17T16:01:00Z,68.79,32.46
2026-04-17T16:02:00Z,69.20,31.65
2026-04-17T16:03:00Z,70.46,31.10
2026-04-17T16:04:00Z,68.88,32.95
2026-04-17T16:05:00Z,67.64,32.22
2026-04-17T16:06:00Z,69.10,31.89
2026-04-17T16:07:00Z,69.03,30.29
2026-04-17T16:08:00Z,67.46,33.81
2026-04-17T16:09:00Z,68.49,30.78
2026-04-17T16:10:00Z,71.91,27.59
2026-04-17T16:11:00Z,71.25,30.03
2026-04-17T16:12:00Z,71.47,29.85
2026-04-17T16:13:00Z,70.84,30.22
2026-04-17T16:14:00Z,71.31,28.07
2026-04-17T16:15:00Z,73.62,26.85
2026-04-17T16:16:00Z,73.86,26.89
2026-04-17T16:17:00Z,75.31,26.59
2026-04-17T16:18:00Z,71.24,28.39
2026-04-17T16:19:00Z,71.34,28.88
2026-04-17T16:20:00Z,72.56,28.75
2026-04-17T16:21:00Z,75.72,25.17
2026-04-17T16:22:00Z,76.78,23.04
2026-04-17T16:23:00Z,77.14,22.94
2026-04-17T16:24:00Z,77.14,22.52
2026-04-17T16:25:00Z,82.51,15.71
2026-04-17T16:26:00Z,88.53,11.94
2026-04-17T16:27:00Z,90.27,11.97
2026-04-17T16:28:00Z,88.25,10.71
2026-04-17T16:29:00Z,87.87,12.04
2026-04-17T16:30:00Z,90.33,8.87
2026-04-17T16:31:00Z,90.07,9.78
2026-04-17T16:32:00Z,92.78,10.97
2026-04-17T16:33:00Z,89.99,10.92
2026-04-17T16:34:00Z,89.98,10.99
2026-04-17T16:35:00Z,90.03,10.09
2026-04-17T16:36:00Z,92.51,8.57
2026-04-17T16:37:00Z,92.77,8.04
2026-04-17T16:38:00Z,92.34,7.12
2026-04-17T16:39:00Z,91.17,11.86
2026-04-17T16:40:00Z,90.83,9.96
2026-04-17T16:41:00Z,91.70,9.52
2026-04-17T16:42:00Z,91.06,9.83
2026-04-17T16:43:00Z,84.86,14.33
2026-04-17T16:44:00Z,78.95,21.28
2026-04-17T16:45:00Z,74.12,24.65
2026-04-17T16:46:00Z,82.61,19.06
2026-04-17T16:47:00Z,91.42,8.06
2026-04-17T16:48:00Z,92.00,8.01
2026-04-17T16:49:00Z,94.00,5.70
2026-04-17T16:50:00Z,95.91,4.05
2026-04-17T16:51:00Z,96.06,4.32
2026-04-17T16:52:00Z,96.99,3.11
2026-04-17T16:53:00Z,97.43,2.91
2026-04-17T16:54:00Z,95.54,4.64
2026-04-17T16:55:00Z,94.81,4.94
2026-04-17T16:56:00Z,96.02,3.84
2026-04-17T16:57:00Z,98.96,1.53
2026-04-17T16:58:00Z,99.00,1.00
2026-04-17T16:59:00Z,99.00,1.00
2026-04-17T17:00:00Z,99.00,1.00
2026-04-17T17:01:00Z,99.00,1.00
2026-04-17T17:02:00Z,99.00,1.00
