# event_ticker=KXATPMATCH-26JAN14SPIMAR
# final_score=6-4 2-6 6-2
# score_resolution=4-6 6-2 2-6
# match_winner=Fabian Marozsan
# fav_player=Eliot Spizzirri
# dog_player=Fabian Marozsan
# kalshi_date=2026-01-14
timestamp,Eliot Spizzirri,Fabian Marozsan
2026-01-15T11:51:00Z,39.52,63.00
2026-01-15T11:52:00Z,36.10,63.22
2026-01-15T11:53:00Z,39.30,58.42
2026-01-15T11:54:00Z,39.19,63.48
2026-01-15T11:55:00Z,36.83,64.00
2026-01-15T11:56:00Z,36.83,65.00
2026-01-15T11:57:00Z,39.00,62.87
2026-01-15T11:58:00Z,38.00,62.91
2026-01-15T11:59:00Z,38.00,61.87
2026-01-15T12:00:00Z,39.00,64.00
2026-01-15T12:01:00Z,39.00,63.00
2026-01-15T12:02:00Z,38.16,62.67
2026-01-15T12:03:00Z,39.00,62.67
2026-01-15T12:04:00Z,39.00,64.00
2026-01-15T12:05:00Z,39.00,64.00
2026-01-15T12:07:00Z,39.00,59.07
2026-01-15T12:08:00Z,39.00,64.00
2026-01-15T12:09:00Z,39.00,63.75
2026-01-15T12:10:00Z,39.00,59.27
2026-01-15T12:11:00Z,39.00,64.00
2026-01-15T12:12:00Z,39.00,64.00
2026-01-15T12:13:00Z,39.00,64.00
2026-01-15T12:14:00Z,37.34,63.94
2026-01-15T12:15:00Z,37.34,58.52
2026-01-15T12:16:00Z,36.15,64.73
2026-01-15T12:17:00Z,39.57,59.32
2026-01-15T12:18:00Z,40.00,63.95
2026-01-15T12:19:00Z,39.79,65.08
2026-01-15T12:20:00Z,40.00,66.32
2026-01-15T12:21:00Z,40.00,66.32
2026-01-15T12:22:00Z,40.00,61.20
2026-01-15T12:23:00Z,40.00,57.75
2026-01-15T12:24:00Z,35.25,64.77
2026-01-15T12:25:00Z,35.00,68.20
2026-01-15T12:26:00Z,39.25,68.00
2026-01-15T12:27:00Z,35.00,58.00
2026-01-15T12:28:00Z,35.00,67.28
2026-01-15T12:29:00Z,39.78,68.00
2026-01-15T12:30:00Z,40.94,57.32
2026-01-15T12:31:00Z,41.06,72.41
2026-01-15T12:32:00Z,35.21,71.27
2026-01-15T12:33:00Z,35.00,59.27
2026-01-15T12:34:00Z,41.03,55.61
2026-01-15T12:35:00Z,41.03,56.00
2026-01-15T12:36:00Z,41.03,62.30
2026-01-15T12:38:00Z,41.03,27.55
2026-01-15T12:39:00Z,41.03,66.00
2026-01-15T12:40:00Z,41.03,54.00
2026-01-15T12:41:00Z,41.78,54.00
2026-01-15T12:42:00Z,41.78,65.00
2026-01-15T12:43:00Z,42.00,65.00
2026-01-15T12:44:00Z,42.00,65.00
2026-01-15T12:46:00Z,42.00,64.00
2026-01-15T12:47:00Z,42.00,64.00
2026-01-15T12:48:00Z,35.30,64.00
2026-01-15T12:49:00Z,36.18,64.00
2026-01-15T12:50:00Z,38.00,64.00
2026-01-15T12:51:00Z,40.80,68.00
2026-01-15T12:52:00Z,35.00,68.00
2026-01-15T12:53:00Z,39.10,67.44
2026-01-15T12:54:00Z,35.00,69.27
2026-01-15T12:55:00Z,39.81,72.00
2026-01-15T12:56:00Z,35.00,71.00
2026-01-15T12:57:00Z,35.42,70.00
2026-01-15T12:59:00Z,35.42,74.00
2026-01-15T13:00:00Z,29.00,61.45
2026-01-15T13:01:00Z,23.00,74.00
2026-01-15T13:02:00Z,23.00,72.50
2026-01-15T13:03:00Z,41.00,68.01
2026-01-15T13:04:00Z,40.70,69.30
2026-01-15T13:05:00Z,40.70,62.48
2026-01-15T13:06:00Z,40.70,69.10
2026-01-15T13:07:00Z,40.45,69.00
2026-01-15T13:08:00Z,36.72,55.59
2026-01-15T13:09:00Z,25.02,68.00
2026-01-15T13:10:00Z,25.02,65.00
2026-01-15T13:11:00Z,25.02,65.00
2026-01-15T13:12:00Z,25.09,65.00
2026-01-15T13:13:00Z,41.00,65.00
2026-01-15T13:14:00Z,35.03,65.00
2026-01-15T13:15:00Z,41.00,73.75
2026-01-15T13:16:00Z,41.00,75.00
2026-01-15T13:17:00Z,41.00,77.00
2026-01-15T13:18:00Z,41.00,62.10
2026-01-15T13:19:00Z,41.00,77.35
2026-01-15T13:20:00Z,15.86,75.00
2026-01-15T13:21:00Z,40.03,75.80
2026-01-15T13:22:00Z,37.80,78.92
2026-01-15T13:23:00Z,39.95,71.00
2026-01-15T13:24:00Z,33.68,77.61
2026-01-15T13:25:00Z,37.74,69.01
2026-01-15T13:26:00Z,39.45,71.32
2026-01-15T13:27:00Z,40.33,66.08
2026-01-15T13:28:00Z,41.00,60.05
2026-01-15T13:29:00Z,42.00,60.00
2026-01-15T13:30:00Z,40.28,56.80
2026-01-15T13:31:00Z,41.50,60.00
2026-01-15T13:32:00Z,42.35,60.00
2026-01-15T13:33:00Z,40.00,59.43
2026-01-15T13:34:00Z,40.00,56.62
2026-01-15T13:35:00Z,40.00,60.00
2026-01-15T13:36:00Z,40.00,60.00
2026-01-15T13:37:00Z,40.00,60.00
2026-01-15T13:38:00Z,42.67,57.00
2026-01-15T13:39:00Z,42.67,60.00
2026-01-15T13:40:00Z,40.77,60.00
2026-01-15T13:41:00Z,40.77,60.00
2026-01-15T13:42:00Z,43.00,60.00
2026-01-15T13:43:00Z,40.01,60.00
2026-01-15T13:44:00Z,42.48,53.61
2026-01-15T13:45:00Z,43.97,53.61
2026-01-15T13:46:00Z,44.00,58.90
2026-01-15T13:47:00Z,42.00,59.00
2026-01-15T13:48:00Z,42.32,58.98
2026-01-15T13:49:00Z,44.00,54.75
2026-01-15T13:50:00Z,40.00,59.00
2026-01-15T13:51:00Z,44.00,58.87
2026-01-15T13:52:00Z,40.00,56.38
2026-01-15T13:53:00Z,44.00,58.83
2026-01-15T13:54:00Z,40.12,59.85
2026-01-15T13:55:00Z,42.18,54.36
2026-01-15T13:56:00Z,43.00,59.00
2026-01-15T13:57:00Z,43.00,59.41
2026-01-15T13:58:00Z,40.60,60.00
2026-01-15T13:59:00Z,42.39,60.00
2026-01-15T14:00:00Z,40.00,60.00
2026-01-15T14:01:00Z,42.00,60.00
2026-01-15T14:02:00Z,40.69,59.65
2026-01-15T14:03:00Z,41.44,60.00
2026-01-15T14:04:00Z,41.23,60.00
2026-01-15T14:05:00Z,40.61,56.46
2026-01-15T14:06:00Z,40.00,60.00
2026-01-15T14:07:00Z,41.29,60.00
2026-01-15T14:08:00Z,41.29,58.38
2026-01-15T14:09:00Z,41.29,60.00
2026-01-15T14:10:00Z,43.00,60.00
2026-01-15T14:11:00Z,43.00,60.00
2026-01-15T14:12:00Z,43.83,59.00
2026-01-15T14:13:00Z,45.01,59.00
2026-01-15T14:14:00Z,45.00,59.00
2026-01-15T14:15:00Z,44.52,57.20
2026-01-15T14:16:00Z,45.68,59.74
2026-01-15T14:17:00Z,40.18,59.00
2026-01-15T14:18:00Z,45.00,55.30
2026-01-15T14:20:00Z,45.00,59.84
2026-01-15T14:21:00Z,45.00,59.42
2026-01-15T14:22:00Z,44.36,59.00
2026-01-15T14:23:00Z,43.00,59.00
2026-01-15T14:24:00Z,43.00,60.00
2026-01-15T14:25:00Z,44.46,60.00
2026-01-15T14:26:00Z,40.65,59.32
2026-01-15T14:27:00Z,40.65,59.49
2026-01-15T14:28:00Z,40.23,60.00
2026-01-15T14:29:00Z,40.00,60.00
2026-01-15T14:30:00Z,40.00,60.00
2026-01-15T14:31:00Z,40.04,60.00
2026-01-15T14:32:00Z,42.00,57.95
2026-01-15T14:33:00Z,43.27,59.00
2026-01-15T14:34:00Z,44.29,55.84
2026-01-15T14:35:00Z,45.00,58.94
2026-01-15T14:36:00Z,45.00,58.00
2026-01-15T14:37:00Z,45.00,58.00
2026-01-15T14:38:00Z,45.00,58.00
2026-01-15T14:39:00Z,42.97,58.00
2026-01-15T14:40:00Z,44.00,58.00
2026-01-15T14:41:00Z,44.00,56.82
2026-01-15T14:42:00Z,44.00,58.00
2026-01-15T14:43:00Z,43.99,57.22
2026-01-15T14:44:00Z,44.00,58.00
2026-01-15T14:45:00Z,44.00,58.00
2026-01-15T14:46:00Z,43.47,57.00
2026-01-15T14:47:00Z,44.00,53.81
2026-01-15T14:48:00Z,44.00,56.11
2026-01-15T14:49:00Z,44.00,57.97
2026-01-15T14:50:00Z,44.00,52.45
2026-01-15T14:51:00Z,44.00,56.50
2026-01-15T14:52:00Z,44.00,58.00
2026-01-15T14:53:00Z,42.87,57.79
2026-01-15T14:54:00Z,44.00,54.48
2026-01-15T14:55:00Z,42.28,57.77
2026-01-15T14:56:00Z,43.30,56.58
2026-01-15T14:57:00Z,43.30,57.76
2026-01-15T14:58:00Z,43.30,57.38
2026-01-15T14:59:00Z,44.00,57.76
2026-01-15T15:00:00Z,42.00,56.00
2026-01-15T15:01:00Z,42.30,58.00
2026-01-15T15:02:00Z,42.30,58.00
2026-01-15T15:03:00Z,44.00,58.00
2026-01-15T15:04:00Z,43.20,56.31
2026-01-15T15:05:00Z,42.26,57.86
2026-01-15T15:06:00Z,44.00,58.00
2026-01-15T15:07:00Z,44.00,57.00
2026-01-15T15:08:00Z,42.01,57.00
2026-01-15T15:09:00Z,42.90,56.49
2026-01-15T15:10:00Z,42.01,56.59
2026-01-15T15:11:00Z,44.00,57.32
2026-01-15T15:12:00Z,44.00,57.49
2026-01-15T15:13:00Z,44.00,58.00
2026-01-15T15:15:00Z,44.00,57.73
2026-01-15T15:16:00Z,44.00,56.39
2026-01-15T15:17:00Z,44.00,57.81
2026-01-15T15:18:00Z,42.14,56.81
2026-01-15T15:19:00Z,44.00,57.00
2026-01-15T15:20:00Z,42.16,57.79
2026-01-15T15:21:00Z,42.98,58.00
2026-01-15T15:22:00Z,44.00,56.76
2026-01-15T15:23:00Z,44.00,56.91
2026-01-15T15:24:00Z,42.00,57.56
2026-01-15T15:25:00Z,42.27,57.76
2026-01-15T15:26:00Z,44.00,56.05
2026-01-15T15:27:00Z,44.00,58.00
2026-01-15T15:28:00Z,42.00,58.00
2026-01-15T15:29:00Z,44.00,58.00
2026-01-15T15:30:00Z,44.00,58.00
2026-01-15T15:31:00Z,42.00,58.00
2026-01-15T15:32:00Z,44.00,58.00
2026-01-15T15:33:00Z,42.00,58.00
2026-01-15T15:34:00Z,42.00,58.00
2026-01-15T15:35:00Z,42.00,56.29
2026-01-15T15:36:00Z,42.00,56.02
2026-01-15T15:37:00Z,42.00,56.00
2026-01-15T15:38:00Z,42.00,56.25
2026-01-15T15:39:00Z,44.00,58.00
2026-01-15T15:40:00Z,44.00,57.27
2026-01-15T15:41:00Z,44.00,56.81
2026-01-15T15:42:00Z,43.47,58.00
2026-01-15T15:43:00Z,43.47,56.00
2026-01-15T15:44:00Z,44.00,56.02
2026-01-15T15:45:00Z,44.00,58.00
2026-01-15T15:46:00Z,42.00,58.00
2026-01-15T15:47:00Z,42.00,56.90
2026-01-15T15:48:00Z,42.00,56.01
2026-01-15T15:49:00Z,42.00,56.00
2026-01-15T15:50:00Z,44.00,57.70
2026-01-15T15:51:00Z,43.60,58.00
2026-01-15T15:52:00Z,44.00,56.28
2026-01-15T15:53:00Z,44.00,58.00
2026-01-15T15:54:00Z,44.00,56.92
2026-01-15T15:55:00Z,44.00,58.00
2026-01-15T15:56:00Z,42.00,56.25
2026-01-15T15:57:00Z,42.00,57.10
2026-01-15T15:58:00Z,44.00,56.00
2026-01-15T15:59:00Z,44.00,57.23
2026-01-15T16:00:00Z,44.00,57.51
2026-01-15T16:01:00Z,42.33,56.00
2026-01-15T16:03:00Z,42.00,56.00
2026-01-15T16:04:00Z,42.00,58.00
2026-01-15T16:05:00Z,42.00,56.00
2026-01-15T16:07:00Z,44.00,57.87
2026-01-15T16:08:00Z,44.00,58.00
2026-01-15T16:09:00Z,44.00,56.13
2026-01-15T16:10:00Z,43.00,58.00
2026-01-15T16:11:00Z,43.00,59.00
2026-01-15T16:12:00Z,44.00,57.63
2026-01-15T16:13:00Z,44.00,56.00
2026-01-15T16:14:00Z,44.00,59.00
2026-01-15T16:15:00Z,44.00,59.00
2026-01-15T16:16:00Z,44.00,59.00
2026-01-15T16:17:00Z,44.00,57.61
2026-01-15T16:18:00Z,41.00,56.06
2026-01-15T16:19:00Z,41.00,57.16
2026-01-15T16:21:00Z,41.00,56.28
2026-01-15T16:22:00Z,44.00,56.00
2026-01-15T16:23:00Z,44.00,56.00
2026-01-15T16:24:00Z,44.00,59.00
2026-01-15T16:25:00Z,42.00,58.29
2026-01-15T16:26:00Z,41.00,58.23
2026-01-15T16:27:00Z,42.00,59.66
2026-01-15T16:28:00Z,42.00,59.81
2026-01-15T16:29:00Z,42.00,59.83
2026-01-15T16:30:00Z,41.00,57.57
2026-01-15T16:31:00Z,41.00,57.11
2026-01-15T16:32:00Z,41.79,60.00
2026-01-15T16:33:00Z,42.00,60.00
2026-01-15T16:34:00Z,42.00,57.31
2026-01-15T16:35:00Z,41.00,57.29
2026-01-15T16:36:00Z,41.00,60.00
2026-01-15T16:37:00Z,41.05,57.88
2026-01-15T16:38:00Z,41.98,60.00
2026-01-15T16:39:00Z,42.00,58.16
2026-01-15T16:40:00Z,42.00,59.04
2026-01-15T16:41:00Z,41.00,58.08
2026-01-15T16:42:00Z,42.00,59.96
2026-01-15T16:43:00Z,42.00,59.76
2026-01-15T16:44:00Z,42.00,60.00
2026-01-15T16:45:00Z,42.00,58.00
2026-01-15T16:46:00Z,40.00,59.00
2026-01-15T16:47:00Z,40.00,58.00
2026-01-15T16:48:00Z,40.00,59.00
2026-01-15T16:49:00Z,42.00,59.06
2026-01-15T16:50:00Z,40.80,60.00
2026-01-15T16:51:00Z,40.56,58.29
2026-01-15T16:52:00Z,40.56,58.00
2026-01-15T16:53:00Z,40.09,59.25
2026-01-15T16:54:00Z,41.17,59.19
2026-01-15T16:55:00Z,41.17,59.96
2026-01-15T16:56:00Z,40.18,60.00
2026-01-15T16:57:00Z,41.83,59.36
2026-01-15T16:58:00Z,40.97,58.00
2026-01-15T16:59:00Z,40.00,59.32
2026-01-15T17:00:00Z,40.00,58.39
2026-01-15T17:01:00Z,40.30,57.54
2026-01-15T17:02:00Z,40.30,60.00
2026-01-15T17:03:00Z,42.00,57.56
2026-01-15T17:04:00Z,40.29,57.16
2026-01-15T17:05:00Z,42.00,59.06
2026-01-15T17:06:00Z,41.00,60.00
2026-01-15T17:07:00Z,40.00,60.00
2026-01-15T17:08:00Z,40.00,59.09
2026-01-15T17:09:00Z,40.00,59.00
2026-01-15T17:10:00Z,40.00,60.00
2026-01-15T17:11:00Z,41.00,59.31
2026-01-15T17:12:00Z,41.00,60.00
2026-01-15T17:13:00Z,41.00,59.98
2026-01-15T17:14:00Z,41.00,59.80
2026-01-15T17:15:00Z,41.00,60.00
2026-01-15T17:16:00Z,40.11,60.00
2026-01-15T17:17:00Z,40.11,58.83
2026-01-15T17:18:00Z,41.00,59.26
2026-01-15T17:19:00Z,40.00,58.40
2026-01-15T17:20:00Z,40.00,59.93
2026-01-15T17:21:00Z,40.50,59.20
2026-01-15T17:22:00Z,40.00,58.98
2026-01-15T17:23:00Z,41.00,57.00
2026-01-15T17:24:00Z,41.00,59.00
2026-01-15T17:25:00Z,41.00,59.00
2026-01-15T17:26:00Z,40.00,57.00
2026-01-15T17:27:00Z,40.00,58.92
2026-01-15T17:28:00Z,40.00,57.00
2026-01-15T17:29:00Z,40.00,59.00
2026-01-15T17:30:00Z,41.00,58.54
2026-01-15T17:31:00Z,41.00,58.79
2026-01-15T17:32:00Z,40.00,59.00
2026-01-15T17:33:00Z,40.82,59.00
2026-01-15T17:34:00Z,41.24,56.01
2026-01-15T17:35:00Z,40.00,56.01
2026-01-15T17:36:00Z,41.00,56.16
2026-01-15T17:37:00Z,41.00,56.00
2026-01-15T17:38:00Z,41.00,55.29
2026-01-15T17:39:00Z,40.54,56.20
2026-01-15T17:40:00Z,40.89,58.70
2026-01-15T17:41:00Z,41.00,59.00
2026-01-15T17:43:00Z,41.00,59.00
2026-01-15T17:44:00Z,41.00,59.00
2026-01-15T17:45:00Z,41.00,57.01
2026-01-15T17:46:00Z,40.00,59.00
2026-01-15T17:48:00Z,41.00,56.36
2026-01-15T17:49:00Z,41.00,59.00
2026-01-15T17:50:00Z,41.00,56.25
2026-01-15T17:51:00Z,40.16,56.25
2026-01-15T17:52:00Z,40.00,56.71
2026-01-15T17:53:00Z,41.00,60.00
2026-01-15T17:54:00Z,41.00,60.00
2026-01-15T17:55:00Z,41.00,58.36
2026-01-15T17:56:00Z,41.00,57.05
2026-01-15T17:57:00Z,41.00,56.00
2026-01-15T17:58:00Z,40.88,60.00
2026-01-15T17:59:00Z,41.00,57.49
2026-01-15T18:00:00Z,40.00,60.00
2026-01-15T18:01:00Z,41.24,60.00
2026-01-15T18:02:00Z,41.00,57.58
2026-01-15T18:03:00Z,41.00,59.55
2026-01-15T18:05:00Z,41.00,59.72
2026-01-15T18:06:00Z,41.00,60.00
2026-01-15T18:07:00Z,40.17,57.68
2026-01-15T18:08:00Z,40.17,60.00
2026-01-15T18:09:00Z,40.17,57.90
2026-01-15T18:10:00Z,41.00,60.00
2026-01-15T18:11:00Z,40.24,57.79
2026-01-15T18:12:00Z,40.24,56.00
2026-01-15T18:13:00Z,40.00,56.09
2026-01-15T18:14:00Z,41.00,56.09
2026-01-15T18:15:00Z,40.48,58.32
2026-01-15T18:16:00Z,40.00,59.27
2026-01-15T18:17:00Z,40.09,60.00
2026-01-15T18:18:00Z,40.00,60.00
2026-01-15T18:19:00Z,40.00,60.00
2026-01-15T18:20:00Z,40.00,58.67
2026-01-15T18:21:00Z,40.51,59.21
2026-01-15T18:22:00Z,41.00,59.21
2026-01-15T18:23:00Z,40.00,56.00
2026-01-15T18:24:00Z,41.00,56.00
2026-01-15T18:25:00Z,41.00,59.20
2026-01-15T18:26:00Z,41.00,57.43
2026-01-15T18:27:00Z,40.00,57.00
2026-01-15T18:28:00Z,40.00,57.00
2026-01-15T18:29:00Z,40.00,60.00
2026-01-15T18:30:00Z,40.03,60.00
2026-01-15T18:31:00Z,40.03,58.17
2026-01-15T18:32:00Z,40.42,59.01
2026-01-15T18:33:00Z,41.87,60.00
2026-01-15T18:34:00Z,41.87,59.31
2026-01-15T18:35:00Z,40.89,59.31
2026-01-15T18:36:00Z,40.00,57.00
2026-01-15T18:37:00Z,40.00,60.00
2026-01-15T18:38:00Z,42.00,59.70
2026-01-15T18:39:00Z,42.00,57.00
2026-01-15T18:40:00Z,41.56,57.00
2026-01-15T18:41:00Z,40.00,57.75
2026-01-15T18:42:00Z,40.00,60.00
2026-01-15T18:43:00Z,40.00,60.00
2026-01-15T18:44:00Z,42.00,58.42
2026-01-15T18:45:00Z,42.00,59.43
2026-01-15T18:46:00Z,42.00,60.50
2026-01-15T18:47:00Z,40.00,57.00
2026-01-15T18:48:00Z,42.00,60.00
2026-01-15T18:49:00Z,42.00,60.00
2026-01-15T18:50:00Z,42.00,59.25
2026-01-15T18:51:00Z,40.90,57.88
2026-01-15T18:52:00Z,40.00,57.00
2026-01-15T18:53:00Z,40.03,57.00
2026-01-15T18:54:00Z,40.03,58.91
2026-01-15T18:55:00Z,40.03,57.25
2026-01-15T18:56:00Z,40.03,60.00
2026-01-15T18:57:00Z,42.00,60.00
2026-01-15T18:58:00Z,42.00,60.00
2026-01-15T18:59:00Z,40.79,57.02
2026-01-15T19:00:00Z,40.00,57.04
2026-01-15T19:01:00Z,41.50,60.00
2026-01-15T19:02:00Z,41.50,60.00
2026-01-15T19:03:00Z,40.00,57.07
2026-01-15T19:04:00Z,40.00,57.07
2026-01-15T19:05:00Z,40.00,58.53
2026-01-15T19:06:00Z,42.00,57.19
2026-01-15T19:07:00Z,42.00,60.00
2026-01-15T19:08:00Z,40.29,57.61
2026-01-15T19:09:00Z,42.00,60.00
2026-01-15T19:10:00Z,42.00,58.31
2026-01-15T19:11:00Z,42.00,57.00
2026-01-15T19:12:00Z,40.00,59.05
2026-01-15T19:13:00Z,40.00,57.08
2026-01-15T19:14:00Z,40.00,57.00
2026-01-15T19:15:00Z,40.00,57.00
2026-01-15T19:16:00Z,40.00,60.00
2026-01-15T19:17:00Z,40.00,60.00
2026-01-15T19:18:00Z,40.00,59.46
2026-01-15T19:19:00Z,40.00,60.00
2026-01-15T19:20:00Z,40.00,57.00
2026-01-15T19:21:00Z,40.00,57.00
2026-01-15T19:22:00Z,40.00,60.00
2026-01-15T19:23:00Z,40.00,59.37
2026-01-15T19:24:00Z,40.04,59.37
2026-01-15T19:25:00Z,40.00,57.00
2026-01-15T19:26:00Z,40.00,60.00
2026-01-15T19:27:00Z,40.00,57.33
2026-01-15T19:29:00Z,40.00,57.33
2026-01-15T19:30:00Z,40.00,60.17
2026-01-15T19:31:00Z,40.00,56.00
2026-01-15T19:32:00Z,40.00,60.00
2026-01-15T19:33:00Z,40.00,57.00
2026-01-15T19:34:00Z,40.00,60.00
2026-01-15T19:35:00Z,40.00,58.04
2026-01-15T19:38:00Z,41.42,57.00
2026-01-15T19:41:00Z,41.42,58.62
2026-01-15T19:42:00Z,41.42,60.00
2026-01-15T19:43:00Z,40.20,57.12
2026-01-15T19:44:00Z,40.00,57.12
2026-01-15T19:45:00Z,40.00,60.00
2026-01-15T19:46:00Z,40.00,57.00
2026-01-15T19:47:00Z,40.00,57.00
2026-01-15T19:48:00Z,40.00,57.00
2026-01-15T19:50:00Z,40.00,57.13
2026-01-15T19:51:00Z,40.00,57.00
2026-01-15T19:52:00Z,40.00,57.00
2026-01-15T19:53:00Z,40.00,60.00
2026-01-15T19:54:00Z,40.00,58.27
2026-01-15T19:55:00Z,40.00,59.20
2026-01-15T19:56:00Z,40.00,60.05
2026-01-15T19:57:00Z,40.00,60.00
2026-01-15T19:58:00Z,40.00,60.00
2026-01-15T19:59:00Z,40.00,57.67
2026-01-15T20:01:00Z,40.00,58.00
2026-01-15T20:02:00Z,40.00,58.00
2026-01-15T20:03:00Z,40.00,57.25
2026-01-15T20:06:00Z,40.87,57.25
2026-01-15T20:07:00Z,40.00,57.25
2026-01-15T20:08:00Z,40.00,60.00
2026-01-15T20:09:00Z,40.00,59.71
2026-01-15T20:10:00Z,40.00,57.00
2026-01-15T20:11:00Z,40.00,57.00
2026-01-15T20:13:00Z,40.00,57.00
2026-01-15T20:14:00Z,40.00,58.34
2026-01-15T20:15:00Z,42.00,57.33
2026-01-15T20:16:00Z,42.00,59.66
2026-01-15T20:17:00Z,41.70,59.66
2026-01-15T20:18:00Z,40.00,60.00
2026-01-15T20:20:00Z,40.00,60.00
2026-01-15T20:21:00Z,42.00,60.00
2026-01-15T20:22:00Z,42.00,60.00
2026-01-15T20:23:00Z,40.74,60.00
2026-01-15T20:24:00Z,40.74,57.00
2026-01-15T20:25:00Z,40.74,60.00
2026-01-15T20:27:00Z,40.74,61.00
