# event_ticker=KXATPMATCH-25OCT22BRODAV
# final_score=6-7(6) 6-4 7-5
# score_resolution=6-7 6-4 7-5
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Jenson Brooksby
# kalshi_date=2025-10-22
timestamp,Alejandro Davidovich Fokina,Jenson Brooksby
2025-10-22T15:46:00Z,57.00,45.00
2025-10-22T15:48:00Z,57.00,45.00
2025-10-22T15:49:00Z,57.00,45.00
2025-10-22T15:50:00Z,56.00,45.00
2025-10-22T15:52:00Z,57.00,45.00
2025-10-22T15:53:00Z,57.00,45.00
2025-10-22T15:54:00Z,56.00,45.00
2025-10-22T15:55:00Z,56.00,45.00
2025-10-22T15:57:00Z,56.00,45.00
2025-10-22T15:58:00Z,57.00,45.00
2025-10-22T16:00:00Z,57.00,45.00
2025-10-22T16:02:00Z,57.00,45.00
2025-10-22T16:05:00Z,56.00,45.00
2025-10-22T16:07:00Z,56.91,45.00
2025-10-22T16:08:00Z,57.00,45.00
2025-10-22T16:09:00Z,57.00,45.00
2025-10-22T16:11:00Z,57.00,45.00
2025-10-22T16:12:00Z,56.00,45.00
2025-10-22T16:14:00Z,56.00,45.00
2025-10-22T16:15:00Z,57.00,45.00
2025-10-22T16:16:00Z,55.06,45.00
2025-10-22T16:17:00Z,57.00,45.00
2025-10-22T16:18:00Z,57.00,45.00
2025-10-22T16:19:00Z,57.00,45.00
2025-10-22T16:20:00Z,57.00,45.00
2025-10-22T16:23:00Z,57.00,45.00
2025-10-22T16:24:00Z,57.00,45.00
2025-10-22T16:25:00Z,57.00,45.00
2025-10-22T16:26:00Z,57.00,45.00
2025-10-22T16:27:00Z,57.00,45.00
2025-10-22T16:28:00Z,57.00,44.98
2025-10-22T16:29:00Z,57.00,44.98
2025-10-22T16:30:00Z,57.00,45.00
2025-10-22T16:31:00Z,57.00,45.00
2025-10-22T16:32:00Z,57.00,45.00
2025-10-22T16:33:00Z,57.00,45.02
2025-10-22T16:34:00Z,56.00,45.02
2025-10-22T16:35:00Z,56.00,45.00
2025-10-22T16:36:00Z,56.00,45.00
2025-10-22T16:37:00Z,56.00,45.00
2025-10-22T16:38:00Z,56.00,45.00
2025-10-22T16:39:00Z,56.00,45.00
2025-10-22T16:41:00Z,56.00,45.00
2025-10-22T16:43:00Z,56.00,45.00
2025-10-22T16:44:00Z,56.00,45.00
2025-10-22T16:45:00Z,56.00,45.00
2025-10-22T16:46:00Z,56.00,45.00
2025-10-22T16:48:00Z,56.00,45.00
2025-10-22T16:52:00Z,56.00,45.00
2025-10-22T16:54:00Z,56.00,45.00
2025-10-22T16:55:00Z,56.00,45.00
2025-10-22T16:57:00Z,56.00,45.00
2025-10-22T17:00:00Z,56.00,45.00
2025-10-22T17:01:00Z,56.00,45.88
2025-10-22T17:02:00Z,56.00,46.00
2025-10-22T17:03:00Z,56.00,46.00
2025-10-22T17:04:00Z,56.00,44.02
2025-10-22T17:05:00Z,57.00,44.00
2025-10-22T17:06:00Z,57.00,44.82
2025-10-22T17:07:00Z,57.00,45.00
2025-10-22T17:08:00Z,55.00,45.00
2025-10-22T17:09:00Z,57.00,45.00
2025-10-22T17:10:00Z,57.00,44.75
2025-10-22T17:11:00Z,57.00,45.00
2025-10-22T17:12:00Z,56.15,45.00
2025-10-22T17:13:00Z,56.00,45.00
2025-10-22T17:14:00Z,56.00,45.00
2025-10-22T17:15:00Z,56.00,44.42
2025-10-22T17:16:00Z,56.97,44.00
2025-10-22T17:17:00Z,56.97,45.00
2025-10-22T17:18:00Z,57.00,44.00
2025-10-22T17:19:00Z,57.00,44.00
2025-10-22T17:21:00Z,56.52,44.00
2025-10-22T17:22:00Z,57.00,44.00
2025-10-22T17:23:00Z,57.00,44.00
2025-10-22T17:24:00Z,57.00,44.00
2025-10-22T17:25:00Z,57.00,44.00
2025-10-22T17:26:00Z,57.00,43.00
2025-10-22T17:27:00Z,57.00,44.00
2025-10-22T17:28:00Z,57.00,44.00
2025-10-22T17:29:00Z,57.00,44.00
2025-10-22T17:30:00Z,57.00,44.00
2025-10-22T17:31:00Z,57.39,44.00
2025-10-22T17:32:00Z,57.39,43.55
2025-10-22T17:33:00Z,58.00,44.00
2025-10-22T17:34:00Z,58.00,44.00
2025-10-22T17:35:00Z,58.00,44.00
2025-10-22T17:36:00Z,58.00,44.00
2025-10-22T17:37:00Z,58.07,43.59
2025-10-22T17:38:00Z,58.00,43.00
2025-10-22T17:39:00Z,58.00,43.75
2025-10-22T17:40:00Z,57.00,43.75
2025-10-22T17:42:00Z,57.00,44.00
2025-10-22T17:43:00Z,56.82,43.13
2025-10-22T17:44:00Z,56.82,43.25
2025-10-22T17:45:00Z,57.00,43.25
2025-10-22T17:46:00Z,57.00,43.25
2025-10-22T17:49:00Z,57.00,43.25
2025-10-22T17:50:00Z,57.00,44.00
2025-10-22T17:51:00Z,57.00,44.00
2025-10-22T17:52:00Z,57.00,44.00
2025-10-22T17:53:00Z,57.00,44.00
2025-10-22T17:55:00Z,57.00,44.00
2025-10-22T17:57:00Z,57.00,45.00
2025-10-22T17:58:00Z,57.00,45.00
2025-10-22T17:59:00Z,57.00,43.61
2025-10-22T18:00:00Z,57.00,43.61
2025-10-22T18:03:00Z,57.00,45.00
2025-10-22T18:05:00Z,57.00,45.00
2025-10-22T18:06:00Z,57.00,45.00
2025-10-22T18:09:00Z,57.00,45.00
2025-10-22T18:11:00Z,57.00,45.00
2025-10-22T18:14:00Z,57.00,45.00
2025-10-22T18:15:00Z,57.00,45.00
2025-10-22T18:16:00Z,57.00,45.00
2025-10-22T18:18:00Z,57.00,45.00
2025-10-22T18:19:00Z,56.00,45.00
2025-10-22T18:20:00Z,57.00,45.00
2025-10-22T18:21:00Z,57.43,45.00
2025-10-22T18:22:00Z,57.00,45.00
2025-10-22T18:23:00Z,57.00,45.00
2025-10-22T18:24:00Z,57.00,45.00
2025-10-22T18:25:00Z,57.00,45.00
2025-10-22T18:26:00Z,57.00,44.74
2025-10-22T18:27:00Z,57.00,45.00
2025-10-22T18:28:00Z,57.00,44.00
2025-10-22T18:29:00Z,57.00,45.00
2025-10-22T18:30:00Z,57.00,45.00
2025-10-22T18:32:00Z,56.00,45.00
2025-10-22T18:33:00Z,56.00,45.00
2025-10-22T18:34:00Z,57.00,45.00
2025-10-22T18:36:00Z,56.07,45.00
2025-10-22T18:37:00Z,57.00,43.25
2025-10-22T18:38:00Z,57.00,45.00
2025-10-22T18:41:00Z,57.00,45.00
2025-10-22T18:42:00Z,57.00,45.00
2025-10-22T18:43:00Z,57.00,45.00
2025-10-22T18:44:00Z,57.00,45.00
2025-10-22T18:45:00Z,57.00,43.00
2025-10-22T18:46:00Z,57.00,45.00
2025-10-22T18:48:00Z,57.00,45.49
2025-10-22T18:49:00Z,56.96,45.00
2025-10-22T18:50:00Z,57.00,45.00
2025-10-22T18:51:00Z,57.03,45.23
2025-10-22T18:52:00Z,57.00,45.00
2025-10-22T18:53:00Z,57.00,45.00
2025-10-22T18:54:00Z,57.00,45.00
2025-10-22T18:55:00Z,57.00,45.00
2025-10-22T18:56:00Z,57.00,44.00
2025-10-22T18:57:00Z,56.82,44.54
2025-10-22T18:58:00Z,57.00,45.29
2025-10-22T18:59:00Z,57.00,45.00
2025-10-22T19:00:00Z,57.00,45.00
2025-10-22T19:01:00Z,57.00,44.92
2025-10-22T19:02:00Z,57.00,44.32
2025-10-22T19:03:00Z,56.77,44.00
2025-10-22T19:04:00Z,57.00,44.86
2025-10-22T19:05:00Z,57.00,45.00
2025-10-22T19:06:00Z,57.00,45.00
2025-10-22T19:07:00Z,57.00,45.00
2025-10-22T19:08:00Z,54.47,47.52
2025-10-22T19:09:00Z,52.89,50.89
2025-10-22T19:10:00Z,49.94,52.88
2025-10-22T19:11:00Z,51.99,47.52
2025-10-22T19:12:00Z,56.08,47.09
2025-10-22T19:13:00Z,58.92,44.61
2025-10-22T19:14:00Z,58.49,44.38
2025-10-22T19:15:00Z,56.21,44.00
2025-10-22T19:16:00Z,56.97,45.02
2025-10-22T19:17:00Z,56.74,45.01
2025-10-22T19:18:00Z,55.88,45.00
2025-10-22T19:19:00Z,52.87,48.43
2025-10-22T19:20:00Z,51.65,48.88
2025-10-22T19:21:00Z,43.49,56.47
2025-10-22T19:22:00Z,41.06,60.31
2025-10-22T19:23:00Z,38.13,63.23
2025-10-22T19:24:00Z,34.56,66.88
2025-10-22T19:25:00Z,32.77,66.02
2025-10-22T19:26:00Z,36.52,65.54
2025-10-22T19:27:00Z,35.60,67.00
2025-10-22T19:28:00Z,36.82,63.37
2025-10-22T19:29:00Z,38.17,63.12
2025-10-22T19:30:00Z,37.10,62.75
2025-10-22T19:31:00Z,34.94,64.73
2025-10-22T19:32:00Z,41.76,60.96
2025-10-22T19:33:00Z,55.10,48.62
2025-10-22T19:34:00Z,52.62,49.03
2025-10-22T19:35:00Z,44.51,55.48
2025-10-22T19:36:00Z,48.96,50.28
2025-10-22T19:37:00Z,44.06,62.42
2025-10-22T19:38:00Z,46.84,51.02
2025-10-22T19:39:00Z,44.08,61.73
2025-10-22T19:40:00Z,34.88,66.61
2025-10-22T19:41:00Z,35.47,66.00
2025-10-22T19:42:00Z,34.37,65.25
2025-10-22T19:43:00Z,36.22,65.72
2025-10-22T19:44:00Z,31.43,70.42
2025-10-22T19:45:00Z,28.99,70.95
2025-10-22T19:46:00Z,29.47,73.00
2025-10-22T19:47:00Z,31.16,69.55
2025-10-22T19:48:00Z,31.51,69.00
2025-10-22T19:49:00Z,31.65,69.00
2025-10-22T19:50:00Z,35.56,65.34
2025-10-22T19:51:00Z,42.53,54.96
2025-10-22T19:52:00Z,46.00,53.96
2025-10-22T19:53:00Z,48.57,49.20
2025-10-22T19:54:00Z,50.26,50.07
2025-10-22T19:55:00Z,55.69,45.78
2025-10-22T19:56:00Z,58.70,41.25
2025-10-22T19:57:00Z,53.66,47.88
2025-10-22T19:58:00Z,57.00,46.46
2025-10-22T19:59:00Z,47.25,52.17
2025-10-22T20:00:00Z,47.79,60.19
2025-10-22T20:01:00Z,51.24,50.79
2025-10-22T20:02:00Z,50.99,49.00
2025-10-22T20:03:00Z,55.20,48.07
2025-10-22T20:04:00Z,55.67,44.35
2025-10-22T20:05:00Z,57.70,43.80
2025-10-22T20:06:00Z,52.92,46.92
2025-10-22T20:07:00Z,49.23,50.93
2025-10-22T20:08:00Z,56.54,42.05
2025-10-22T20:09:00Z,59.33,41.00
2025-10-22T20:10:00Z,60.49,39.68
2025-10-22T20:11:00Z,57.70,45.02
2025-10-22T20:12:00Z,56.57,50.86
2025-10-22T20:13:00Z,44.16,58.06
2025-10-22T20:14:00Z,45.08,56.90
2025-10-22T20:15:00Z,53.45,50.42
2025-10-22T20:16:00Z,46.60,57.59
2025-10-22T20:17:00Z,43.91,54.71
2025-10-22T20:18:00Z,40.03,54.38
2025-10-22T20:19:00Z,31.64,71.11
2025-10-22T20:20:00Z,25.95,74.56
2025-10-22T20:21:00Z,26.66,74.41
2025-10-22T20:22:00Z,26.91,73.70
2025-10-22T20:23:00Z,24.98,76.01
2025-10-22T20:24:00Z,23.04,77.85
2025-10-22T20:25:00Z,24.17,76.18
2025-10-22T20:26:00Z,25.65,75.79
2025-10-22T20:27:00Z,26.82,75.96
2025-10-22T20:28:00Z,24.98,75.00
2025-10-22T20:29:00Z,25.41,75.13
2025-10-22T20:30:00Z,23.37,78.12
2025-10-22T20:31:00Z,22.88,77.76
2025-10-22T20:32:00Z,24.79,78.13
2025-10-22T20:33:00Z,24.54,76.44
2025-10-22T20:34:00Z,25.81,74.36
2025-10-22T20:35:00Z,27.19,75.21
2025-10-22T20:36:00Z,32.98,71.11
2025-10-22T20:37:00Z,28.71,72.49
2025-10-22T20:38:00Z,25.69,74.49
2025-10-22T20:39:00Z,32.57,67.91
2025-10-22T20:40:00Z,25.00,75.09
2025-10-22T20:41:00Z,25.00,76.29
2025-10-22T20:42:00Z,24.23,76.66
2025-10-22T20:43:00Z,20.84,79.04
2025-10-22T20:44:00Z,24.81,75.41
2025-10-22T20:45:00Z,27.07,73.29
2025-10-22T20:46:00Z,27.30,74.53
2025-10-22T20:47:00Z,24.48,76.65
2025-10-22T20:48:00Z,23.91,77.00
2025-10-22T20:49:00Z,24.81,77.00
2025-10-22T20:50:00Z,27.24,74.75
2025-10-22T20:51:00Z,28.26,72.21
2025-10-22T20:52:00Z,28.46,70.45
2025-10-22T20:53:00Z,39.45,60.59
2025-10-22T20:54:00Z,45.10,54.93
2025-10-22T20:55:00Z,49.10,49.61
2025-10-22T20:56:00Z,50.72,46.81
2025-10-22T20:57:00Z,55.44,44.53
2025-10-22T20:58:00Z,56.61,43.21
2025-10-22T20:59:00Z,54.75,44.62
2025-10-22T21:00:00Z,56.85,44.23
2025-10-22T21:01:00Z,61.01,39.55
2025-10-22T21:02:00Z,54.60,46.32
2025-10-22T21:03:00Z,51.83,48.52
2025-10-22T21:04:00Z,48.26,51.91
2025-10-22T21:05:00Z,41.42,57.38
2025-10-22T21:06:00Z,52.88,49.86
2025-10-22T21:07:00Z,56.28,44.93
2025-10-22T21:08:00Z,51.79,48.92
2025-10-22T21:09:00Z,53.10,50.34
2025-10-22T21:10:00Z,50.10,51.29
2025-10-22T21:11:00Z,50.76,52.38
2025-10-22T21:12:00Z,48.37,53.82
2025-10-22T21:13:00Z,50.33,52.53
2025-10-22T21:14:00Z,50.11,50.06
2025-10-22T21:15:00Z,53.85,45.56
2025-10-22T21:16:00Z,60.44,38.90
2025-10-22T21:17:00Z,74.87,23.19
2025-10-22T21:18:00Z,83.53,16.10
2025-10-22T21:19:00Z,83.29,17.98
2025-10-22T21:20:00Z,80.40,20.44
2025-10-22T21:21:00Z,83.87,16.50
2025-10-22T21:22:00Z,90.68,10.43
2025-10-22T21:23:00Z,90.48,10.50
2025-10-22T21:24:00Z,87.76,12.69
2025-10-22T21:25:00Z,82.79,14.42
2025-10-22T21:26:00Z,87.51,14.42
2025-10-22T21:27:00Z,85.73,14.51
2025-10-22T21:28:00Z,85.78,18.93
2025-10-22T21:29:00Z,87.67,12.16
2025-10-22T21:30:00Z,89.53,14.01
2025-10-22T21:31:00Z,92.33,7.71
2025-10-22T21:32:00Z,93.48,7.46
2025-10-22T21:33:00Z,93.90,6.46
2025-10-22T21:34:00Z,93.51,7.18
2025-10-22T21:35:00Z,91.42,8.75
2025-10-22T21:36:00Z,92.21,9.21
2025-10-22T21:37:00Z,93.00,7.01
2025-10-22T21:38:00Z,85.02,12.99
2025-10-22T21:39:00Z,94.47,7.23
2025-10-22T21:40:00Z,94.05,6.43
2025-10-22T21:41:00Z,93.05,7.21
2025-10-22T21:42:00Z,94.16,8.22
2025-10-22T21:43:00Z,93.13,8.36
2025-10-22T21:44:00Z,90.01,11.12
2025-10-22T21:45:00Z,94.51,6.64
2025-10-22T21:46:00Z,81.61,19.68
2025-10-22T21:47:00Z,53.63,46.30
2025-10-22T21:48:00Z,52.20,46.46
2025-10-22T21:49:00Z,56.79,37.74
2025-10-22T21:50:00Z,67.50,34.56
2025-10-22T21:51:00Z,88.65,11.82
2025-10-22T21:52:00Z,89.50,10.90
2025-10-22T21:53:00Z,93.13,6.31
2025-10-22T21:54:00Z,98.26,2.87
2025-10-22T21:55:00Z,99.00,1.00
2025-10-22T21:56:00Z,99.00,1.00
2025-10-22T21:57:00Z,99.00,1.00
2025-10-22T21:58:00Z,99.00,1.00
2025-10-22T21:59:00Z,99.00,1.00
2025-10-22T22:00:00Z,99.00,1.00
2025-10-22T22:01:00Z,99.00,1.00
