# event_ticker=KXATPCHALLENGERMATCH-26MAR25HSUSHI
# final_score=7-5 3-6 6-1
# score_resolution=5-7 6-3 1-6
# match_winner=Yuta Shimizu
# fav_player=Yu Hsiou Hsu
# dog_player=Yuta Shimizu
# kalshi_date=2026-03-25
timestamp,Yu Hsiou Hsu,Yuta Shimizu
2026-03-26T04:57:00Z,65.00,37.00
2026-03-26T04:58:00Z,63.24,37.00
2026-03-26T04:59:00Z,65.00,37.00
2026-03-26T05:00:00Z,65.00,37.00
2026-03-26T05:01:00Z,65.00,37.00
2026-03-26T05:02:00Z,63.16,37.00
2026-03-26T05:03:00Z,63.04,37.00
2026-03-26T05:04:00Z,64.00,37.00
2026-03-26T05:05:00Z,65.60,37.00
2026-03-26T05:06:00Z,66.00,36.78
2026-03-26T05:07:00Z,65.24,36.95
2026-03-26T05:08:00Z,66.00,36.86
2026-03-26T05:09:00Z,65.67,36.95
2026-03-26T05:10:00Z,65.64,36.95
2026-03-26T05:11:00Z,64.55,37.48
2026-03-26T05:12:00Z,65.00,36.48
2026-03-26T05:13:00Z,65.88,34.22
2026-03-26T05:14:00Z,63.09,37.58
2026-03-26T05:15:00Z,57.40,46.43
2026-03-26T05:16:00Z,59.47,40.77
2026-03-26T05:17:00Z,64.91,37.06
2026-03-26T05:18:00Z,68.01,34.00
2026-03-26T05:19:00Z,68.82,32.03
2026-03-26T05:20:00Z,65.95,35.78
2026-03-26T05:21:00Z,68.12,34.19
2026-03-26T05:22:00Z,64.23,36.93
2026-03-26T05:23:00Z,65.33,37.29
2026-03-26T05:24:00Z,64.51,36.00
2026-03-26T05:25:00Z,64.51,37.96
2026-03-26T05:26:00Z,64.58,34.75
2026-03-26T05:27:00Z,67.97,33.37
2026-03-26T05:28:00Z,63.58,34.40
2026-03-26T05:29:00Z,63.67,36.91
2026-03-26T05:30:00Z,63.90,36.22
2026-03-26T05:31:00Z,63.30,36.34
2026-03-26T05:32:00Z,59.96,44.81
2026-03-26T05:33:00Z,53.03,48.47
2026-03-26T05:34:00Z,56.92,48.21
2026-03-26T05:35:00Z,64.72,36.13
2026-03-26T05:36:00Z,66.65,34.00
2026-03-26T05:37:00Z,66.32,36.07
2026-03-26T05:38:00Z,69.88,34.01
2026-03-26T05:39:00Z,67.73,35.52
2026-03-26T05:40:00Z,74.41,28.10
2026-03-26T05:41:00Z,80.58,21.20
2026-03-26T05:42:00Z,80.74,20.82
2026-03-26T05:43:00Z,83.14,18.41
2026-03-26T05:44:00Z,79.57,20.69
2026-03-26T05:45:00Z,73.02,27.76
2026-03-26T05:46:00Z,68.98,32.11
2026-03-26T05:47:00Z,67.60,35.02
2026-03-26T05:48:00Z,60.21,41.25
2026-03-26T05:49:00Z,56.33,42.72
2026-03-26T05:50:00Z,59.68,41.27
2026-03-26T05:51:00Z,63.56,39.98
2026-03-26T05:52:00Z,55.21,45.74
2026-03-26T05:53:00Z,56.80,49.70
2026-03-26T05:54:00Z,52.26,46.70
2026-03-26T05:55:00Z,58.68,44.19
2026-03-26T05:56:00Z,47.11,50.53
2026-03-26T05:57:00Z,60.65,40.24
2026-03-26T05:58:00Z,65.53,36.28
2026-03-26T05:59:00Z,65.37,36.28
2026-03-26T06:00:00Z,66.87,33.17
2026-03-26T06:01:00Z,68.09,33.72
2026-03-26T06:02:00Z,58.21,42.85
2026-03-26T06:03:00Z,59.61,42.34
2026-03-26T06:04:00Z,59.77,42.03
2026-03-26T06:05:00Z,53.75,50.06
2026-03-26T06:06:00Z,38.30,58.20
2026-03-26T06:07:00Z,38.51,62.75
2026-03-26T06:08:00Z,37.49,64.70
2026-03-26T06:09:00Z,34.20,65.01
2026-03-26T06:10:00Z,31.93,66.34
2026-03-26T06:11:00Z,32.56,67.91
2026-03-26T06:12:00Z,33.73,63.88
2026-03-26T06:13:00Z,34.67,66.18
2026-03-26T06:14:00Z,35.14,65.61
2026-03-26T06:15:00Z,34.70,66.32
2026-03-26T06:16:00Z,29.38,70.21
2026-03-26T06:17:00Z,34.54,65.26
2026-03-26T06:18:00Z,36.63,63.22
2026-03-26T06:19:00Z,42.26,59.54
2026-03-26T06:20:00Z,43.22,61.48
2026-03-26T06:21:00Z,53.46,47.24
2026-03-26T06:22:00Z,54.60,44.25
2026-03-26T06:23:00Z,49.44,49.27
2026-03-26T06:24:00Z,53.48,50.33
2026-03-26T06:25:00Z,57.87,43.69
2026-03-26T06:26:00Z,57.47,41.39
2026-03-26T06:27:00Z,59.03,42.62
2026-03-26T06:28:00Z,60.25,42.88
2026-03-26T06:29:00Z,60.39,41.70
2026-03-26T06:30:00Z,63.83,39.85
2026-03-26T06:31:00Z,66.99,31.64
2026-03-26T06:32:00Z,70.02,30.00
2026-03-26T06:33:00Z,72.70,28.80
2026-03-26T06:34:00Z,74.24,26.81
2026-03-26T06:35:00Z,72.54,27.64
2026-03-26T06:36:00Z,71.53,28.60
2026-03-26T06:37:00Z,71.55,31.79
2026-03-26T06:38:00Z,69.46,32.49
2026-03-26T06:39:00Z,69.19,32.31
2026-03-26T06:40:00Z,68.69,33.02
2026-03-26T06:41:00Z,68.52,32.47
2026-03-26T06:42:00Z,67.93,33.52
2026-03-26T06:43:00Z,65.85,35.20
2026-03-26T06:44:00Z,65.45,36.78
2026-03-26T06:45:00Z,65.07,37.32
2026-03-26T06:46:00Z,64.07,37.74
2026-03-26T06:47:00Z,59.13,42.96
2026-03-26T06:48:00Z,61.60,41.69
2026-03-26T06:49:00Z,50.26,47.25
2026-03-26T06:50:00Z,56.35,43.97
2026-03-26T06:51:00Z,62.39,38.65
2026-03-26T06:52:00Z,63.16,37.41
2026-03-26T06:53:00Z,58.70,39.92
2026-03-26T06:54:00Z,62.56,39.31
2026-03-26T06:55:00Z,61.49,40.28
2026-03-26T06:56:00Z,61.42,41.45
2026-03-26T06:57:00Z,60.80,41.01
2026-03-26T06:58:00Z,66.20,34.35
2026-03-26T06:59:00Z,69.21,34.88
2026-03-26T07:00:00Z,58.94,38.66
2026-03-26T09:01:00Z,5.32,85.63
2026-03-26T09:02:00Z,5.32,99.00
