# event_ticker=KXATPCHALLENGERMATCH-26FEB10BERDAM
# final_score=7-5 6-3
# match_winner=Martin Damm
# fav_player=Martin Damm Jr
# dog_player=Remy Bertola
# kalshi_date=2026-02-10
timestamp,Martin Damm Jr,Remy Bertola
2026-02-10T18:50:00Z,64.00,36.00
2026-02-10T18:53:00Z,64.00,36.00
2026-02-10T18:54:00Z,64.00,36.00
2026-02-10T18:55:00Z,64.00,36.00
2026-02-10T18:58:00Z,64.00,37.00
2026-02-10T19:00:00Z,64.00,37.00
2026-02-10T19:02:00Z,64.00,37.00
2026-02-10T19:03:00Z,65.00,37.00
2026-02-10T19:05:00Z,64.00,37.00
2026-02-10T19:06:00Z,64.00,37.00
2026-02-10T19:07:00Z,64.00,36.00
2026-02-10T19:10:00Z,64.00,36.00
2026-02-10T19:11:00Z,64.13,36.00
2026-02-10T19:12:00Z,64.13,37.00
2026-02-10T19:13:00Z,64.13,37.00
2026-02-10T19:14:00Z,65.00,37.00
2026-02-10T19:15:00Z,65.00,37.00
2026-02-10T19:16:00Z,65.00,37.00
2026-02-10T19:18:00Z,65.00,37.00
2026-02-10T19:19:00Z,65.00,37.00
2026-02-10T19:21:00Z,65.00,37.00
2026-02-10T19:22:00Z,64.25,37.00
2026-02-10T19:23:00Z,64.00,37.00
2026-02-10T19:24:00Z,64.10,37.00
2026-02-10T19:25:00Z,64.00,37.00
2026-02-10T19:26:00Z,71.12,35.81
2026-02-10T19:27:00Z,71.12,36.00
2026-02-10T19:28:00Z,65.00,36.00
2026-02-10T19:29:00Z,65.00,36.00
2026-02-10T19:30:00Z,65.00,36.00
2026-02-10T19:31:00Z,65.00,36.00
2026-02-10T19:32:00Z,65.00,36.00
2026-02-10T19:33:00Z,65.00,36.00
2026-02-10T19:34:00Z,65.00,36.00
2026-02-10T19:35:00Z,65.00,36.00
2026-02-10T19:36:00Z,65.00,36.00
2026-02-10T19:37:00Z,65.00,36.00
2026-02-10T19:38:00Z,65.00,36.00
2026-02-10T19:39:00Z,65.00,36.00
2026-02-10T19:40:00Z,65.00,36.00
2026-02-10T19:41:00Z,65.00,36.00
2026-02-10T19:44:00Z,72.71,34.58
2026-02-10T19:45:00Z,67.00,34.00
2026-02-10T19:46:00Z,67.00,34.00
2026-02-10T19:47:00Z,66.95,34.53
2026-02-10T19:48:00Z,67.00,35.00
2026-02-10T19:49:00Z,66.00,35.00
2026-02-10T19:50:00Z,65.64,35.59
2026-02-10T19:51:00Z,64.65,36.28
2026-02-10T19:52:00Z,62.03,37.46
2026-02-10T19:53:00Z,65.44,36.63
2026-02-10T19:54:00Z,66.46,34.75
2026-02-10T19:55:00Z,65.23,35.26
2026-02-10T19:56:00Z,67.60,33.66
2026-02-10T19:57:00Z,64.63,34.59
2026-02-10T19:58:00Z,56.70,41.68
2026-02-10T19:59:00Z,60.18,39.77
2026-02-10T20:00:00Z,59.50,37.82
2026-02-10T20:01:00Z,65.68,37.52
2026-02-10T20:02:00Z,69.31,32.91
2026-02-10T20:03:00Z,68.49,34.58
2026-02-10T20:04:00Z,70.75,31.32
2026-02-10T20:05:00Z,69.89,30.38
2026-02-10T20:06:00Z,66.52,34.71
2026-02-10T20:07:00Z,62.85,36.22
2026-02-10T20:08:00Z,71.82,34.43
2026-02-10T20:09:00Z,69.66,32.29
2026-02-10T20:10:00Z,68.11,30.48
2026-02-10T20:11:00Z,69.69,31.22
2026-02-10T20:12:00Z,69.40,31.87
2026-02-10T20:13:00Z,68.95,32.73
2026-02-10T20:14:00Z,71.87,30.87
2026-02-10T20:15:00Z,75.01,24.73
2026-02-10T20:16:00Z,75.63,26.90
2026-02-10T20:17:00Z,74.02,27.83
2026-02-10T20:18:00Z,72.43,30.46
2026-02-10T20:19:00Z,72.43,29.88
2026-02-10T20:20:00Z,76.97,21.26
2026-02-10T20:21:00Z,77.73,25.16
2026-02-10T20:22:00Z,73.98,24.48
2026-02-10T20:23:00Z,69.98,30.84
2026-02-10T20:24:00Z,68.87,32.98
2026-02-10T20:25:00Z,69.92,32.54
2026-02-10T20:26:00Z,73.84,27.26
2026-02-10T20:27:00Z,73.79,28.25
2026-02-10T20:28:00Z,74.98,26.00
2026-02-10T20:29:00Z,74.15,26.75
2026-02-10T20:30:00Z,80.53,18.99
2026-02-10T20:31:00Z,88.73,10.63
2026-02-10T20:32:00Z,90.99,9.35
2026-02-10T20:33:00Z,91.64,9.00
2026-02-10T20:34:00Z,91.93,8.12
2026-02-10T20:35:00Z,92.01,9.22
2026-02-10T20:36:00Z,90.61,9.91
2026-02-10T20:37:00Z,93.14,7.63
2026-02-10T20:38:00Z,93.34,7.11
2026-02-10T20:39:00Z,92.21,8.01
2026-02-10T20:40:00Z,97.49,2.66
2026-02-10T20:41:00Z,98.84,1.98
2026-02-10T20:42:00Z,98.88,1.82
2026-02-10T20:43:00Z,98.37,1.29
2026-02-10T20:44:00Z,97.60,1.78
2026-02-10T20:45:00Z,95.44,2.08
2026-02-10T20:46:00Z,97.88,1.88
2026-02-10T20:47:00Z,97.96,1.54
2026-02-10T20:48:00Z,97.71,1.10
2026-02-10T20:49:00Z,98.33,1.95
2026-02-10T20:50:00Z,98.74,2.75
2026-02-10T20:51:00Z,97.04,3.47
2026-02-10T20:52:00Z,96.04,4.39
2026-02-10T20:53:00Z,92.91,8.34
2026-02-10T20:54:00Z,94.05,5.93
2026-02-10T20:55:00Z,96.61,3.85
2026-02-10T20:56:00Z,96.26,2.20
2026-02-10T20:57:00Z,97.75,2.09
2026-02-10T20:58:00Z,97.08,2.50
2026-02-10T20:59:00Z,98.10,2.75
2026-02-10T21:00:00Z,99.00,1.36
2026-02-10T21:01:00Z,99.00,1.03
2026-02-10T21:02:00Z,99.00,1.00
