# event_ticker=KXATPMATCH-26JUN08BOOYIB
# final_score=6-3 2-6 6-4
# match_winner=Thijs Boogaard
# fav_player=Thijs Boogaard
# dog_player=Yibing Wu
# kalshi_date=2026-06-08
timestamp,Thijs Boogaard,Yibing Wu
2026-06-10T04:07:00Z,19.00,83.00
2026-06-10T04:10:00Z,19.00,83.00
2026-06-10T04:22:00Z,19.00,83.00
2026-06-10T04:33:00Z,19.00,83.00
2026-06-10T04:48:00Z,19.00,83.00
2026-06-10T04:52:00Z,19.00,82.00
2026-06-10T04:54:00Z,18.00,82.00
2026-06-10T04:57:00Z,19.00,82.00
2026-06-10T04:58:00Z,19.00,82.00
2026-06-10T05:05:00Z,19.00,82.00
2026-06-10T05:06:00Z,18.00,82.00
2026-06-10T05:15:00Z,19.88,82.00
2026-06-10T05:19:00Z,20.00,82.00
2026-06-10T05:21:00Z,20.00,82.00
2026-06-10T05:23:00Z,20.00,82.00
2026-06-10T05:26:00Z,20.00,82.00
2026-06-10T05:43:00Z,19.53,82.00
2026-06-10T05:47:00Z,19.53,82.00
2026-06-10T05:49:00Z,17.93,82.00
2026-06-10T05:55:00Z,17.93,82.00
2026-06-10T06:02:00Z,17.93,82.00
2026-06-10T06:03:00Z,17.93,82.00
2026-06-10T06:07:00Z,19.00,82.00
2026-06-10T06:09:00Z,19.83,82.00
2026-06-10T06:12:00Z,19.83,82.00
2026-06-10T06:16:00Z,19.00,82.00
2026-06-10T06:29:00Z,19.00,81.00
2026-06-10T06:31:00Z,19.00,82.98
2026-06-10T06:36:00Z,19.00,81.00
2026-06-10T06:44:00Z,18.00,81.00
2026-06-10T06:50:00Z,19.00,81.00
2026-06-10T06:51:00Z,19.00,81.00
2026-06-10T06:52:00Z,19.00,81.00
2026-06-10T06:55:00Z,19.00,81.00
2026-06-10T06:57:00Z,19.00,82.91
2026-06-10T06:59:00Z,19.00,82.91
2026-06-10T07:00:00Z,19.00,82.91
2026-06-10T07:01:00Z,19.00,81.00
2026-06-10T07:12:00Z,19.00,81.00
2026-06-10T07:18:00Z,19.00,81.00
2026-06-10T07:19:00Z,19.00,82.96
2026-06-10T07:22:00Z,19.00,83.00
2026-06-10T07:23:00Z,19.00,82.39
2026-06-10T07:31:00Z,19.00,82.39
2026-06-10T07:35:00Z,19.00,83.00
2026-06-10T07:44:00Z,19.00,83.00
2026-06-10T07:48:00Z,19.00,83.00
2026-06-10T07:56:00Z,19.00,83.00
2026-06-10T08:00:00Z,19.00,83.00
2026-06-10T08:02:00Z,19.00,83.00
2026-06-10T08:03:00Z,19.00,82.00
2026-06-10T08:05:00Z,19.00,82.00
2026-06-10T08:10:00Z,17.00,82.00
2026-06-10T08:18:00Z,17.00,82.00
2026-06-10T08:21:00Z,19.00,82.63
2026-06-10T08:25:00Z,19.00,82.00
2026-06-10T08:26:00Z,18.00,82.00
2026-06-10T08:28:00Z,18.00,82.00
2026-06-10T08:31:00Z,18.00,81.50
2026-06-10T08:32:00Z,18.00,81.50
2026-06-10T08:41:00Z,18.00,81.50
2026-06-10T08:43:00Z,18.00,81.50
2026-06-10T08:51:00Z,18.00,82.00
2026-06-10T08:53:00Z,19.00,82.00
2026-06-10T09:00:00Z,19.00,82.00
2026-06-10T09:04:00Z,19.00,82.00
2026-06-10T09:05:00Z,20.00,82.00
2026-06-10T09:06:00Z,20.00,81.64
2026-06-10T09:07:00Z,20.00,81.64
2026-06-10T09:08:00Z,20.00,81.64
2026-06-10T09:10:00Z,20.57,80.00
2026-06-10T09:11:00Z,21.99,79.00
2026-06-10T09:12:00Z,23.41,77.00
2026-06-10T09:13:00Z,26.59,75.79
2026-06-10T09:14:00Z,30.19,66.16
2026-06-10T09:15:00Z,34.56,66.00
2026-06-10T09:16:00Z,29.87,70.11
2026-06-10T09:17:00Z,30.46,70.37
2026-06-10T09:18:00Z,28.83,71.04
2026-06-10T09:19:00Z,37.50,61.82
2026-06-10T09:20:00Z,37.34,62.79
2026-06-10T09:21:00Z,35.33,62.66
2026-06-10T09:22:00Z,30.89,68.96
2026-06-10T09:23:00Z,35.49,61.21
2026-06-10T09:24:00Z,39.50,60.37
2026-06-10T09:25:00Z,40.55,60.88
2026-06-10T09:26:00Z,38.56,60.74
2026-06-10T09:27:00Z,41.00,61.24
2026-06-10T09:29:00Z,45.00,56.00
2026-06-10T09:30:00Z,44.51,55.83
2026-06-10T09:31:00Z,43.80,55.00
2026-06-10T09:32:00Z,41.00,59.00
2026-06-10T09:33:00Z,43.36,57.00
2026-06-10T09:34:00Z,46.28,54.01
2026-06-10T09:35:00Z,48.00,52.18
2026-06-10T09:36:00Z,48.87,52.00
2026-06-10T09:37:00Z,47.14,53.12
2026-06-10T09:38:00Z,45.95,55.00
2026-06-10T09:39:00Z,46.32,55.80
2026-06-10T09:40:00Z,43.54,54.65
2026-06-10T09:41:00Z,46.14,53.44
2026-06-10T09:42:00Z,48.00,53.10
2026-06-10T09:43:00Z,48.83,52.00
2026-06-10T09:44:00Z,50.23,51.64
2026-06-10T09:45:00Z,50.23,51.23
2026-06-10T09:46:00Z,50.00,50.14
2026-06-10T09:47:00Z,53.63,48.46
2026-06-10T09:48:00Z,54.20,45.99
2026-06-10T09:49:00Z,55.00,46.00
2026-06-10T09:50:00Z,54.65,46.00
2026-06-10T09:51:00Z,54.16,46.90
2026-06-10T09:52:00Z,53.07,47.52
2026-06-10T09:53:00Z,50.90,49.78
2026-06-10T09:54:00Z,45.26,56.76
2026-06-10T09:55:00Z,45.52,59.25
2026-06-10T09:56:00Z,42.82,56.26
2026-06-10T09:57:00Z,51.63,49.25
2026-06-10T09:58:00Z,54.01,45.98
2026-06-10T09:59:00Z,54.98,46.58
2026-06-10T10:00:00Z,55.40,46.02
2026-06-10T10:01:00Z,53.33,44.02
2026-06-10T10:02:00Z,53.00,47.97
2026-06-10T10:03:00Z,53.00,49.26
2026-06-10T10:04:00Z,48.60,49.90
2026-06-10T10:05:00Z,51.24,48.13
2026-06-10T10:06:00Z,40.98,61.92
2026-06-10T10:07:00Z,36.59,65.05
2026-06-10T10:08:00Z,35.99,64.00
2026-06-10T10:09:00Z,32.56,67.79
2026-06-10T10:10:00Z,35.00,64.83
2026-06-10T10:11:00Z,36.52,64.74
2026-06-10T10:12:00Z,36.10,64.38
2026-06-10T10:13:00Z,33.87,64.20
2026-06-10T10:14:00Z,33.00,67.00
2026-06-10T10:15:00Z,32.00,69.02
2026-06-10T10:16:00Z,33.94,66.19
2026-06-10T10:17:00Z,35.90,63.26
2026-06-10T10:18:00Z,37.05,61.03
2026-06-10T10:19:00Z,37.05,63.74
2026-06-10T10:20:00Z,35.00,65.04
2026-06-10T10:21:00Z,33.00,68.00
2026-06-10T10:22:00Z,33.00,66.80
2026-06-10T10:23:00Z,33.00,67.00
2026-06-10T10:24:00Z,30.55,65.56
2026-06-10T10:25:00Z,30.55,65.49
2026-06-10T10:26:00Z,35.00,64.46
2026-06-10T10:27:00Z,35.00,67.64
2026-06-10T10:28:00Z,33.55,65.13
2026-06-10T10:29:00Z,32.00,63.00
2026-06-10T10:30:00Z,32.00,63.00
2026-06-10T10:31:00Z,35.00,64.00
2026-06-10T10:32:00Z,35.00,63.00
2026-06-10T10:33:00Z,35.00,63.00
2026-06-10T10:34:00Z,35.72,62.79
2026-06-10T10:35:00Z,34.22,62.70
2026-06-10T10:36:00Z,34.22,65.00
2026-06-10T10:37:00Z,34.22,66.00
2026-06-10T10:38:00Z,35.75,65.00
2026-06-10T10:39:00Z,32.30,64.34
2026-06-10T10:40:00Z,32.00,67.07
2026-06-10T10:41:00Z,30.00,68.56
2026-06-10T10:43:00Z,29.00,65.88
2026-06-10T10:44:00Z,29.00,66.00
2026-06-10T10:45:00Z,32.85,68.04
2026-06-10T10:46:00Z,32.85,69.00
2026-06-10T10:47:00Z,30.00,69.73
2026-06-10T10:48:00Z,30.00,69.00
2026-06-10T10:49:00Z,33.00,64.93
2026-06-10T10:50:00Z,29.66,69.00
2026-06-10T10:51:00Z,29.66,65.00
2026-06-10T10:52:00Z,29.66,64.04
2026-06-10T10:53:00Z,34.00,69.00
2026-06-10T10:54:00Z,34.00,69.00
2026-06-10T10:56:00Z,30.00,68.65
2026-06-10T10:57:00Z,33.00,66.00
2026-06-10T10:59:00Z,34.11,65.00
2026-06-10T11:02:00Z,32.00,64.00
2026-06-10T11:03:00Z,32.00,64.02
2026-06-10T11:04:00Z,32.00,65.00
2026-06-10T11:05:00Z,34.00,65.00
2026-06-10T11:06:00Z,31.00,65.00
2026-06-10T11:07:00Z,31.00,68.00
2026-06-10T11:08:00Z,31.00,66.25
2026-06-10T11:10:00Z,31.00,65.00
2026-06-10T11:11:00Z,30.34,67.64
2026-06-10T11:13:00Z,30.00,67.64
2026-06-10T11:14:00Z,33.54,68.02
2026-06-10T11:15:00Z,32.00,66.68
2026-06-10T11:16:00Z,32.00,67.00
2026-06-10T11:18:00Z,30.32,68.00
2026-06-10T11:20:00Z,30.32,68.40
2026-06-10T11:24:00Z,29.00,68.40
2026-06-10T11:25:00Z,29.38,66.00
2026-06-10T11:26:00Z,33.00,69.09
2026-06-10T11:27:00Z,32.00,68.05
2026-06-10T11:28:00Z,32.00,69.00
2026-06-10T11:29:00Z,31.00,69.59
2026-06-10T11:30:00Z,29.94,70.00
2026-06-10T11:31:00Z,29.29,70.61
2026-06-10T11:32:00Z,29.00,72.00
2026-06-10T11:33:00Z,26.52,73.01
2026-06-10T11:34:00Z,22.62,78.73
2026-06-10T11:35:00Z,24.41,77.33
2026-06-10T11:36:00Z,27.26,74.73
2026-06-10T11:37:00Z,29.64,71.34
2026-06-10T11:38:00Z,26.78,74.80
2026-06-10T11:39:00Z,25.98,75.00
2026-06-10T11:40:00Z,26.04,73.90
2026-06-10T11:41:00Z,29.95,69.71
2026-06-10T11:42:00Z,31.65,69.04
2026-06-10T11:43:00Z,31.90,70.91
2026-06-10T11:44:00Z,27.00,73.27
2026-06-10T11:45:00Z,27.82,73.33
2026-06-10T11:46:00Z,26.98,73.30
2026-06-10T11:47:00Z,23.00,75.18
2026-06-10T11:48:00Z,26.74,73.52
2026-06-10T11:49:00Z,23.91,82.96
2026-06-10T11:50:00Z,23.31,76.10
2026-06-10T11:51:00Z,30.21,70.39
2026-06-10T11:52:00Z,31.13,68.73
2026-06-10T11:53:00Z,35.65,68.07
2026-06-10T11:54:00Z,34.96,64.20
2026-06-10T11:55:00Z,31.82,68.69
2026-06-10T11:56:00Z,28.70,71.53
2026-06-10T11:57:00Z,30.65,70.72
2026-06-10T11:58:00Z,33.71,67.37
2026-06-10T11:59:00Z,32.42,64.69
2026-06-10T12:00:00Z,39.68,59.86
2026-06-10T12:01:00Z,43.28,60.88
2026-06-10T12:02:00Z,53.60,44.77
2026-06-10T12:03:00Z,82.35,16.82
2026-06-10T12:04:00Z,86.44,14.29
2026-06-10T12:05:00Z,78.39,20.34
2026-06-10T12:06:00Z,66.74,33.71
2026-06-10T12:07:00Z,89.02,9.39
2026-06-10T12:08:00Z,98.18,1.82
2026-06-10T12:09:00Z,99.00,1.00
2026-06-10T12:10:00Z,99.00,1.00
2026-06-10T12:11:00Z,99.00,1.00
