# event_ticker=KXATPMATCH-26APR17MACRUB
# final_score=6-4 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Tomas Machac
# kalshi_date=2026-04-17
timestamp,Andrey Rublev,Tomas Machac
2026-04-17T03:10:00Z,60.00,41.00
2026-04-17T03:19:00Z,60.00,41.00
2026-04-17T03:20:00Z,60.00,41.00
2026-04-17T03:21:00Z,60.00,41.00
2026-04-17T03:22:00Z,60.00,41.00
2026-04-17T03:25:00Z,60.00,41.00
2026-04-17T03:26:00Z,60.00,41.00
2026-04-17T03:27:00Z,60.00,41.00
2026-04-17T03:29:00Z,60.00,41.00
2026-04-17T03:30:00Z,60.00,41.00
2026-04-17T03:32:00Z,60.00,41.00
2026-04-17T03:36:00Z,60.00,41.00
2026-04-17T03:41:00Z,60.00,41.00
2026-04-17T03:46:00Z,60.00,41.00
2026-04-17T03:47:00Z,60.00,41.00
2026-04-17T03:48:00Z,60.00,41.00
2026-04-17T03:50:00Z,60.00,41.00
2026-04-17T03:51:00Z,60.00,41.00
2026-04-17T03:52:00Z,60.00,41.00
2026-04-17T03:55:00Z,60.00,41.00
2026-04-17T03:56:00Z,60.00,41.00
2026-04-17T03:57:00Z,60.00,41.00
2026-04-17T03:58:00Z,60.00,41.00
2026-04-17T04:00:00Z,60.00,41.00
2026-04-17T04:04:00Z,60.49,41.00
2026-04-17T04:05:00Z,61.00,41.00
2026-04-17T04:08:00Z,61.00,41.00
2026-04-17T04:12:00Z,61.00,40.00
2026-04-17T04:14:00Z,60.00,41.00
2026-04-17T04:15:00Z,60.00,42.00
2026-04-17T04:17:00Z,60.00,42.00
2026-04-17T04:19:00Z,60.00,41.00
2026-04-17T04:25:00Z,60.00,41.26
2026-04-17T04:26:00Z,60.00,42.00
2026-04-17T04:29:00Z,59.01,42.00
2026-04-17T04:33:00Z,59.01,42.00
2026-04-17T04:37:00Z,59.01,42.00
2026-04-17T04:38:00Z,59.00,42.00
2026-04-17T04:39:00Z,59.00,42.00
2026-04-17T04:40:00Z,59.00,42.00
2026-04-17T04:46:00Z,59.00,42.00
2026-04-17T04:47:00Z,59.00,41.00
2026-04-17T04:53:00Z,59.00,42.00
2026-04-17T04:54:00Z,59.00,42.00
2026-04-17T04:55:00Z,59.00,42.00
2026-04-17T04:56:00Z,59.00,42.00
2026-04-17T04:57:00Z,59.00,42.00
2026-04-17T04:59:00Z,59.00,42.00
2026-04-17T05:01:00Z,59.00,42.00
2026-04-17T05:02:00Z,59.00,42.00
2026-04-17T05:04:00Z,59.33,42.00
2026-04-17T05:05:00Z,60.00,42.00
2026-04-17T05:07:00Z,60.00,42.00
2026-04-17T05:09:00Z,60.00,42.00
2026-04-17T05:13:00Z,60.00,42.00
2026-04-17T05:14:00Z,60.00,42.00
2026-04-17T05:17:00Z,59.00,42.00
2026-04-17T05:22:00Z,59.00,42.00
2026-04-17T05:26:00Z,60.00,42.00
2026-04-17T05:27:00Z,60.00,42.00
2026-04-17T05:31:00Z,60.00,42.00
2026-04-17T05:32:00Z,60.00,42.00
2026-04-17T05:34:00Z,60.00,42.00
2026-04-17T05:36:00Z,60.00,42.00
2026-04-17T05:37:00Z,60.00,42.00
2026-04-17T05:38:00Z,60.00,42.00
2026-04-17T05:40:00Z,60.00,42.00
2026-04-17T05:42:00Z,60.00,42.00
2026-04-17T05:45:00Z,60.00,42.00
2026-04-17T05:49:00Z,60.00,42.00
2026-04-17T05:50:00Z,59.26,42.00
2026-04-17T05:51:00Z,60.00,42.00
2026-04-17T05:52:00Z,59.00,42.00
2026-04-17T05:53:00Z,60.00,42.00
2026-04-17T05:55:00Z,59.00,42.00
2026-04-17T05:57:00Z,60.00,42.00
2026-04-17T06:01:00Z,60.00,42.00
2026-04-17T06:02:00Z,60.00,42.00
2026-04-17T06:05:00Z,60.00,42.00
2026-04-17T06:08:00Z,60.00,42.00
2026-04-17T06:11:00Z,60.00,42.00
2026-04-17T06:14:00Z,60.00,42.00
2026-04-17T06:16:00Z,60.00,42.00
2026-04-17T06:18:00Z,60.00,42.00
2026-04-17T06:20:00Z,60.00,42.00
2026-04-17T06:21:00Z,60.00,41.00
2026-04-17T06:22:00Z,60.00,41.00
2026-04-17T06:25:00Z,60.00,41.79
2026-04-17T06:26:00Z,60.00,41.00
2026-04-17T06:35:00Z,60.00,41.00
2026-04-17T06:39:00Z,60.00,41.00
2026-04-17T06:41:00Z,60.00,41.00
2026-04-17T06:42:00Z,60.00,41.00
2026-04-17T06:44:00Z,60.00,41.00
2026-04-17T06:45:00Z,60.00,41.00
2026-04-17T06:50:00Z,60.00,41.00
2026-04-17T06:51:00Z,60.00,41.00
2026-04-17T06:52:00Z,60.00,41.00
2026-04-17T06:54:00Z,60.00,41.00
2026-04-17T06:56:00Z,60.00,41.00
2026-04-17T06:57:00Z,60.00,41.00
2026-04-17T06:58:00Z,60.00,41.00
2026-04-17T06:59:00Z,60.00,41.00
2026-04-17T07:01:00Z,60.00,41.00
2026-04-17T07:02:00Z,60.00,41.00
2026-04-17T07:05:00Z,60.00,41.00
2026-04-17T07:08:00Z,60.00,41.00
2026-04-17T07:09:00Z,60.00,41.00
2026-04-17T07:10:00Z,60.00,41.00
2026-04-17T07:12:00Z,60.00,41.00
2026-04-17T07:17:00Z,60.00,41.00
2026-04-17T07:23:00Z,60.00,41.00
2026-04-17T07:26:00Z,60.00,41.00
2026-04-17T07:28:00Z,60.00,41.00
2026-04-17T07:29:00Z,60.00,41.00
2026-04-17T07:39:00Z,60.00,41.00
2026-04-17T07:43:00Z,60.00,41.00
2026-04-17T07:45:00Z,60.00,41.00
2026-04-17T07:46:00Z,60.00,41.00
2026-04-17T07:48:00Z,60.00,41.00
2026-04-17T07:52:00Z,60.00,41.40
2026-04-17T07:53:00Z,60.00,42.00
2026-04-17T07:56:00Z,60.00,42.00
2026-04-17T07:58:00Z,60.00,42.00
2026-04-17T08:03:00Z,60.00,42.00
2026-04-17T08:04:00Z,60.00,40.00
2026-04-17T08:05:00Z,60.00,40.00
2026-04-17T08:13:00Z,60.00,40.00
2026-04-17T08:15:00Z,60.00,40.00
2026-04-17T08:16:00Z,60.00,42.00
2026-04-17T08:19:00Z,60.00,42.00
2026-04-17T08:23:00Z,60.00,42.00
2026-04-17T08:26:00Z,60.00,42.00
2026-04-17T08:30:00Z,60.00,42.00
2026-04-17T08:31:00Z,60.00,42.00
2026-04-17T08:32:00Z,60.00,42.00
2026-04-17T08:34:00Z,60.00,42.00
2026-04-17T08:35:00Z,60.00,42.00
2026-04-17T08:38:00Z,60.00,42.00
2026-04-17T08:40:00Z,60.00,42.00
2026-04-17T08:41:00Z,60.00,42.00
2026-04-17T08:44:00Z,60.00,42.00
2026-04-17T08:45:00Z,60.00,42.00
2026-04-17T08:48:00Z,59.00,42.00
2026-04-17T08:49:00Z,59.00,42.00
2026-04-17T08:54:00Z,60.00,42.00
2026-04-17T08:59:00Z,60.00,42.00
2026-04-17T09:00:00Z,60.00,42.00
2026-04-17T09:01:00Z,60.00,42.00
2026-04-17T09:05:00Z,60.00,42.00
2026-04-17T09:08:00Z,60.00,42.00
2026-04-17T09:09:00Z,60.00,42.00
2026-04-17T09:10:00Z,60.00,42.00
2026-04-17T09:15:00Z,60.00,42.00
2026-04-17T09:18:00Z,60.00,42.00
2026-04-17T09:22:00Z,60.00,42.00
2026-04-17T09:25:00Z,60.00,42.00
2026-04-17T09:29:00Z,60.00,42.00
2026-04-17T09:30:00Z,60.00,42.00
2026-04-17T09:37:00Z,60.00,42.00
2026-04-17T09:39:00Z,60.00,42.00
2026-04-17T09:41:00Z,60.00,42.00
2026-04-17T09:43:00Z,60.00,42.00
2026-04-17T09:46:00Z,60.00,42.00
2026-04-17T09:47:00Z,60.00,42.00
2026-04-17T09:49:00Z,60.00,42.00
2026-04-17T09:51:00Z,60.00,42.00
2026-04-17T09:55:00Z,60.00,42.00
2026-04-17T09:57:00Z,60.00,42.00
2026-04-17T09:59:00Z,60.00,42.00
2026-04-17T10:00:00Z,60.00,42.00
2026-04-17T10:02:00Z,59.00,42.00
2026-04-17T10:03:00Z,59.00,42.00
2026-04-17T10:06:00Z,59.00,42.00
2026-04-17T10:07:00Z,59.00,42.00
2026-04-17T10:08:00Z,58.00,42.00
2026-04-17T10:09:00Z,58.00,42.00
2026-04-17T10:10:00Z,58.00,42.00
2026-04-17T10:11:00Z,58.00,42.00
2026-04-17T10:12:00Z,58.00,43.00
2026-04-17T10:13:00Z,58.00,43.00
2026-04-17T10:14:00Z,57.00,43.00
2026-04-17T10:15:00Z,57.00,43.00
2026-04-17T10:16:00Z,58.00,43.00
2026-04-17T10:17:00Z,58.00,43.00
2026-04-17T10:18:00Z,58.00,43.00
2026-04-17T10:19:00Z,58.00,43.00
2026-04-17T10:20:00Z,58.00,43.00
2026-04-17T10:21:00Z,58.00,43.00
2026-04-17T10:22:00Z,58.00,43.00
2026-04-17T10:23:00Z,58.00,43.00
2026-04-17T10:24:00Z,58.00,44.00
2026-04-17T10:25:00Z,58.00,44.00
2026-04-17T10:26:00Z,58.00,44.00
2026-04-17T10:27:00Z,58.00,43.00
2026-04-17T10:28:00Z,58.00,43.53
2026-04-17T10:31:00Z,58.00,43.53
2026-04-17T10:32:00Z,58.00,43.53
2026-04-17T10:33:00Z,58.00,44.00
2026-04-17T10:34:00Z,58.00,44.00
2026-04-17T10:35:00Z,58.00,44.00
2026-04-17T10:37:00Z,58.00,44.00
2026-04-17T10:38:00Z,58.00,44.00
2026-04-17T10:39:00Z,58.00,44.00
2026-04-17T10:40:00Z,58.00,43.05
2026-04-17T10:41:00Z,58.00,43.05
2026-04-17T10:42:00Z,58.00,43.05
2026-04-17T10:43:00Z,58.00,44.00
2026-04-17T10:44:00Z,58.00,44.00
2026-04-17T10:45:00Z,58.00,44.72
2026-04-17T10:46:00Z,58.00,44.72
2026-04-17T10:47:00Z,57.99,44.72
2026-04-17T10:48:00Z,57.99,45.00
2026-04-17T10:49:00Z,57.99,45.00
2026-04-17T10:50:00Z,57.99,45.00
2026-04-17T10:51:00Z,56.00,45.00
2026-04-17T10:52:00Z,57.00,45.00
2026-04-17T10:54:00Z,57.00,45.00
2026-04-17T10:55:00Z,56.00,45.00
2026-04-17T10:56:00Z,57.00,45.00
2026-04-17T10:57:00Z,55.02,45.00
2026-04-17T10:58:00Z,57.00,43.00
2026-04-17T10:59:00Z,57.00,45.00
2026-04-17T11:00:00Z,57.00,45.00
2026-04-17T11:01:00Z,56.97,45.00
2026-04-17T11:02:00Z,57.00,43.00
2026-04-17T11:03:00Z,57.00,43.00
2026-04-17T11:04:00Z,55.00,45.00
2026-04-17T11:05:00Z,55.76,46.00
2026-04-17T11:06:00Z,55.09,47.00
2026-04-17T11:07:00Z,55.79,47.00
2026-04-17T11:08:00Z,56.60,46.20
2026-04-17T11:09:00Z,55.57,44.00
2026-04-17T11:10:00Z,54.05,47.55
2026-04-17T11:11:00Z,53.24,47.92
2026-04-17T11:12:00Z,53.10,49.72
2026-04-17T11:13:00Z,50.14,51.78
2026-04-17T11:14:00Z,44.65,56.19
2026-04-17T11:15:00Z,38.68,63.19
2026-04-17T11:16:00Z,44.93,57.07
2026-04-17T11:17:00Z,50.61,50.82
2026-04-17T11:18:00Z,46.98,51.87
2026-04-17T11:19:00Z,48.00,52.94
2026-04-17T11:20:00Z,48.06,52.31
2026-04-17T11:21:00Z,46.25,54.26
2026-04-17T11:22:00Z,47.30,56.44
2026-04-17T11:23:00Z,48.68,59.34
2026-04-17T11:24:00Z,48.65,54.99
2026-04-17T11:25:00Z,51.21,51.90
2026-04-17T11:26:00Z,50.20,51.70
2026-04-17T11:27:00Z,51.43,49.32
2026-04-17T11:28:00Z,48.99,52.75
2026-04-17T11:29:00Z,46.95,54.00
2026-04-17T11:30:00Z,46.65,54.57
2026-04-17T11:31:00Z,40.54,60.27
2026-04-17T11:32:00Z,43.88,58.51
2026-04-17T11:33:00Z,46.48,54.37
2026-04-17T11:34:00Z,41.21,57.55
2026-04-17T11:35:00Z,42.72,59.86
2026-04-17T11:36:00Z,41.76,57.22
2026-04-17T11:37:00Z,48.34,59.87
2026-04-17T11:38:00Z,49.92,48.79
2026-04-17T11:39:00Z,55.71,46.31
2026-04-17T11:40:00Z,51.90,45.13
2026-04-17T11:41:00Z,53.84,47.80
2026-04-17T11:42:00Z,48.03,54.67
2026-04-17T11:43:00Z,56.45,43.63
2026-04-17T11:44:00Z,65.90,34.96
2026-04-17T11:45:00Z,66.00,34.07
2026-04-17T11:46:00Z,69.32,37.25
2026-04-17T11:47:00Z,70.10,33.22
2026-04-17T11:48:00Z,61.67,39.27
2026-04-17T11:49:00Z,52.77,49.86
2026-04-17T11:50:00Z,58.67,41.39
2026-04-17T11:51:00Z,62.34,43.35
2026-04-17T11:52:00Z,68.54,30.96
2026-04-17T11:53:00Z,70.49,28.43
2026-04-17T11:54:00Z,72.04,29.59
2026-04-17T11:55:00Z,71.05,34.81
2026-04-17T11:56:00Z,71.03,30.00
2026-04-17T11:57:00Z,66.07,34.29
2026-04-17T11:58:00Z,64.42,36.85
2026-04-17T11:59:00Z,73.39,36.17
2026-04-17T12:00:00Z,75.05,25.03
2026-04-17T12:01:00Z,75.54,25.98
2026-04-17T12:02:00Z,75.56,26.00
2026-04-17T12:03:00Z,74.99,22.92
2026-04-17T12:04:00Z,72.21,28.52
2026-04-17T12:05:00Z,70.75,32.04
2026-04-17T12:06:00Z,66.66,33.84
2026-04-17T12:07:00Z,72.56,26.68
2026-04-17T12:08:00Z,73.07,27.63
2026-04-17T12:09:00Z,74.10,26.11
2026-04-17T12:10:00Z,70.72,28.16
2026-04-17T12:11:00Z,71.94,29.37
2026-04-17T12:12:00Z,72.10,31.02
2026-04-17T12:13:00Z,75.55,22.02
2026-04-17T12:14:00Z,77.83,23.05
2026-04-17T12:15:00Z,80.57,17.65
2026-04-17T12:16:00Z,85.93,17.54
2026-04-17T12:17:00Z,89.94,10.49
2026-04-17T12:18:00Z,90.97,9.99
2026-04-17T12:19:00Z,92.08,9.24
2026-04-17T12:20:00Z,94.21,5.87
2026-04-17T12:21:00Z,93.64,5.73
2026-04-17T12:22:00Z,96.43,3.18
2026-04-17T12:23:00Z,98.86,2.20
2026-04-17T12:24:00Z,98.01,1.99
2026-04-17T12:25:00Z,98.11,1.56
2026-04-17T12:26:00Z,98.37,2.38
2026-04-17T12:27:00Z,96.77,3.29
2026-04-17T12:28:00Z,94.87,5.15
2026-04-17T12:29:00Z,97.98,3.88
2026-04-17T12:30:00Z,98.73,2.34
2026-04-17T12:31:00Z,96.84,3.47
2026-04-17T12:32:00Z,98.13,3.46
2026-04-17T12:33:00Z,98.30,3.07
2026-04-17T12:34:00Z,98.84,1.06
2026-04-17T12:35:00Z,99.00,1.06
2026-04-17T12:36:00Z,99.00,1.00
2026-04-17T12:37:00Z,99.00,1.00
