# event_ticker=KXATPMATCH-26MAR20PAUMAN
# final_score=6-2 2-6 6-4
# score_resolution=2-6 6-2 4-6
# match_winner=Tommy Paul
# fav_player=Adrian Mannarino
# dog_player=Tommy Paul
# kalshi_date=2026-03-20
timestamp,Adrian Mannarino,Tommy Paul
2026-03-20T08:07:00Z,,80.00
2026-03-20T08:31:00Z,21.00,80.00
2026-03-20T08:45:00Z,21.00,80.00
2026-03-20T08:52:00Z,21.00,80.00
2026-03-20T09:01:00Z,21.00,80.00
2026-03-20T09:45:00Z,20.00,80.00
2026-03-20T09:49:00Z,20.00,80.00
2026-03-20T09:52:00Z,21.00,80.00
2026-03-20T10:13:00Z,21.00,80.00
2026-03-20T10:41:00Z,21.00,80.00
2026-03-20T10:48:00Z,21.00,80.00
2026-03-20T11:01:00Z,21.00,80.00
2026-03-20T11:03:00Z,21.00,80.00
2026-03-20T11:11:00Z,21.00,80.00
2026-03-20T11:18:00Z,21.00,80.00
2026-03-20T11:47:00Z,21.00,80.00
2026-03-20T11:50:00Z,21.00,80.00
2026-03-20T12:29:00Z,21.00,80.00
2026-03-20T12:31:00Z,21.00,80.00
2026-03-20T12:32:00Z,21.00,80.00
2026-03-20T12:36:00Z,21.00,80.00
2026-03-20T12:40:00Z,21.00,80.00
2026-03-20T12:42:00Z,21.00,80.00
2026-03-20T12:54:00Z,21.00,80.00
2026-03-20T13:01:00Z,21.00,80.00
2026-03-20T13:10:00Z,21.00,79.00
2026-03-20T13:11:00Z,21.00,79.00
2026-03-20T13:13:00Z,21.00,80.00
2026-03-20T13:15:00Z,21.00,79.00
2026-03-20T13:23:00Z,21.00,80.00
2026-03-20T13:27:00Z,21.00,80.00
2026-03-20T13:30:00Z,21.00,80.00
2026-03-20T13:33:00Z,21.00,80.00
2026-03-20T13:35:00Z,21.00,80.00
2026-03-20T13:44:00Z,21.00,80.00
2026-03-20T13:45:00Z,21.00,80.00
2026-03-20T13:47:00Z,21.00,80.00
2026-03-20T13:50:00Z,21.00,80.00
2026-03-20T13:52:00Z,21.00,80.00
2026-03-20T13:56:00Z,21.00,80.00
2026-03-20T13:57:00Z,21.00,80.00
2026-03-20T14:00:00Z,21.00,80.00
2026-03-20T14:02:00Z,21.00,80.00
2026-03-20T14:04:00Z,21.00,80.00
2026-03-20T14:05:00Z,21.00,80.00
2026-03-20T14:07:00Z,21.00,80.00
2026-03-20T14:12:00Z,21.00,80.00
2026-03-20T14:33:00Z,21.00,80.00
2026-03-20T14:37:00Z,21.00,80.00
2026-03-20T14:40:00Z,21.00,80.00
2026-03-20T14:48:00Z,21.00,80.00
2026-03-20T14:49:00Z,21.00,80.00
2026-03-20T14:51:00Z,21.00,80.00
2026-03-20T14:59:00Z,21.00,80.00
2026-03-20T15:02:00Z,21.00,80.00
2026-03-20T15:15:00Z,21.00,80.00
2026-03-20T15:29:00Z,21.00,80.00
2026-03-20T15:34:00Z,21.00,80.00
2026-03-20T15:38:00Z,21.00,80.00
2026-03-20T15:45:00Z,21.00,79.00
2026-03-20T15:54:00Z,21.00,79.00
2026-03-20T15:57:00Z,21.00,79.00
2026-03-20T16:01:00Z,21.00,79.00
2026-03-20T16:04:00Z,21.00,79.00
2026-03-20T16:07:00Z,21.00,79.00
2026-03-20T16:12:00Z,21.00,80.00
2026-03-20T16:15:00Z,21.00,80.00
2026-03-20T16:24:00Z,21.00,80.00
2026-03-20T16:34:00Z,21.00,80.00
2026-03-20T16:47:00Z,21.00,80.00
2026-03-20T16:54:00Z,21.00,80.00
2026-03-20T17:03:00Z,21.00,80.00
2026-03-20T17:06:00Z,21.00,80.00
2026-03-20T17:09:00Z,21.00,80.00
2026-03-20T17:10:00Z,21.00,80.00
2026-03-20T17:18:00Z,21.00,80.00
2026-03-20T17:21:00Z,21.00,80.00
2026-03-20T17:22:00Z,21.00,80.00
2026-03-20T17:23:00Z,21.00,80.00
2026-03-20T17:24:00Z,21.00,80.00
2026-03-20T17:31:00Z,21.00,80.00
2026-03-20T17:39:00Z,21.00,80.00
2026-03-20T17:41:00Z,21.00,80.00
2026-03-20T17:51:00Z,21.00,80.00
2026-03-20T17:54:00Z,20.00,80.00
2026-03-20T17:56:00Z,20.00,80.00
2026-03-20T18:01:00Z,21.00,80.00
2026-03-20T18:02:00Z,21.00,80.00
2026-03-20T18:06:00Z,21.00,80.00
2026-03-20T18:10:00Z,21.00,80.00
2026-03-20T18:12:00Z,21.00,80.00
2026-03-20T18:16:00Z,21.00,79.00
2026-03-20T18:17:00Z,21.00,80.00
2026-03-20T18:22:00Z,21.00,80.00
2026-03-20T18:23:00Z,21.00,80.00
2026-03-20T18:24:00Z,21.00,80.00
2026-03-20T18:27:00Z,21.00,80.00
2026-03-20T18:30:00Z,21.00,80.00
2026-03-20T18:33:00Z,21.00,80.00
2026-03-20T18:34:00Z,21.00,80.00
2026-03-20T18:35:00Z,21.00,80.00
2026-03-20T18:37:00Z,21.00,80.00
2026-03-20T18:42:00Z,21.00,80.00
2026-03-20T18:47:00Z,21.00,80.00
2026-03-20T18:49:00Z,21.00,80.00
2026-03-20T18:53:00Z,21.00,80.00
2026-03-20T18:59:00Z,21.00,80.00
2026-03-20T19:00:00Z,21.00,80.00
2026-03-20T19:07:00Z,21.00,80.00
2026-03-20T19:19:00Z,21.00,80.00
2026-03-20T19:23:00Z,21.00,80.00
2026-03-20T19:31:00Z,21.00,80.00
2026-03-20T19:35:00Z,21.00,80.00
2026-03-20T19:36:00Z,21.00,80.00
2026-03-20T19:39:00Z,21.00,80.00
2026-03-20T19:42:00Z,21.00,80.00
2026-03-20T19:47:00Z,21.00,80.00
2026-03-20T19:50:00Z,21.00,80.00
2026-03-20T19:52:00Z,21.00,80.00
2026-03-20T19:53:00Z,21.00,80.00
2026-03-20T19:54:00Z,21.00,80.00
2026-03-20T19:55:00Z,21.00,80.00
2026-03-20T19:56:00Z,22.00,80.00
2026-03-20T19:58:00Z,22.00,80.00
2026-03-20T19:59:00Z,20.51,79.00
2026-03-20T20:00:00Z,20.51,82.00
2026-03-20T20:01:00Z,19.00,82.29
2026-03-20T20:02:00Z,18.01,82.00
2026-03-20T20:03:00Z,20.00,82.00
2026-03-20T20:04:00Z,21.00,82.00
2026-03-20T20:05:00Z,21.00,78.00
2026-03-20T20:06:00Z,23.02,77.08
2026-03-20T20:07:00Z,20.25,82.00
2026-03-20T20:08:00Z,20.25,82.00
2026-03-20T20:09:00Z,18.90,83.67
2026-03-20T20:10:00Z,19.78,81.02
2026-03-20T20:11:00Z,17.96,82.03
2026-03-20T20:12:00Z,17.98,82.00
2026-03-20T20:13:00Z,19.19,82.44
2026-03-20T20:14:00Z,20.00,80.00
2026-03-20T20:15:00Z,16.15,83.55
2026-03-20T20:16:00Z,14.35,85.74
2026-03-20T20:17:00Z,10.50,88.87
2026-03-20T20:18:00Z,9.11,91.00
2026-03-20T20:19:00Z,8.49,92.57
2026-03-20T20:20:00Z,9.00,92.95
2026-03-20T20:21:00Z,9.00,92.95
2026-03-20T20:22:00Z,8.86,92.00
2026-03-20T20:23:00Z,9.00,92.00
2026-03-20T20:24:00Z,9.14,92.00
2026-03-20T20:25:00Z,9.22,91.89
2026-03-20T20:26:00Z,9.95,90.02
2026-03-20T20:27:00Z,9.28,91.00
2026-03-20T20:28:00Z,9.02,90.92
2026-03-20T20:29:00Z,9.00,92.00
2026-03-20T20:30:00Z,9.00,93.00
2026-03-20T20:31:00Z,9.00,92.00
2026-03-20T20:32:00Z,8.00,92.00
2026-03-20T20:33:00Z,7.10,92.00
2026-03-20T20:34:00Z,7.00,93.19
2026-03-20T20:35:00Z,7.00,93.19
2026-03-20T20:36:00Z,6.00,95.00
2026-03-20T20:37:00Z,5.07,95.00
2026-03-20T20:38:00Z,4.86,95.44
2026-03-20T20:39:00Z,4.51,95.44
2026-03-20T20:40:00Z,4.91,96.43
2026-03-20T20:41:00Z,4.78,96.00
2026-03-20T20:42:00Z,6.77,94.00
2026-03-20T20:43:00Z,6.00,94.00
2026-03-20T20:44:00Z,5.00,96.00
2026-03-20T20:45:00Z,5.00,96.00
2026-03-20T20:46:00Z,5.00,96.00
2026-03-20T20:47:00Z,6.00,94.60
2026-03-20T20:48:00Z,6.09,95.00
2026-03-20T20:49:00Z,7.01,93.92
2026-03-20T20:50:00Z,7.18,94.00
2026-03-20T20:51:00Z,5.49,94.00
2026-03-20T20:52:00Z,7.00,95.00
2026-03-20T20:53:00Z,8.23,92.77
2026-03-20T20:54:00Z,9.41,87.86
2026-03-20T20:55:00Z,15.73,84.82
2026-03-20T20:56:00Z,15.93,85.00
2026-03-20T20:57:00Z,18.99,82.33
2026-03-20T20:58:00Z,18.17,82.48
2026-03-20T20:59:00Z,19.32,81.27
2026-03-20T21:00:00Z,19.06,81.00
2026-03-20T21:01:00Z,22.76,80.02
2026-03-20T21:02:00Z,25.56,74.07
2026-03-20T21:03:00Z,28.88,70.37
2026-03-20T21:04:00Z,29.68,71.00
2026-03-20T21:05:00Z,29.66,72.95
2026-03-20T21:06:00Z,29.24,73.47
2026-03-20T21:07:00Z,30.64,71.00
2026-03-20T21:08:00Z,30.20,70.55
2026-03-20T21:09:00Z,30.80,69.02
2026-03-20T21:10:00Z,30.46,69.98
2026-03-20T21:11:00Z,34.80,66.67
2026-03-20T21:12:00Z,34.70,65.91
2026-03-20T21:13:00Z,28.96,72.39
2026-03-20T21:14:00Z,25.65,74.74
2026-03-20T21:15:00Z,29.01,70.83
2026-03-20T21:16:00Z,30.94,68.14
2026-03-20T21:17:00Z,33.09,67.13
2026-03-20T21:18:00Z,39.68,66.87
2026-03-20T21:19:00Z,46.25,50.18
2026-03-20T21:20:00Z,57.64,45.36
2026-03-20T21:21:00Z,67.22,32.40
