# event_ticker=KXATPMATCH-26FEB08BURDJE
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Roman Andres Burruchaga
# fav_player=Laslo Djere
# dog_player=Roman Andres Burruchaga
# kalshi_date=2026-02-08
timestamp,Laslo Djere,Roman Andres Burruchaga
2026-02-10T06:49:00Z,,57.00
2026-02-10T07:05:00Z,45.00,57.00
2026-02-10T07:15:00Z,45.00,57.00
2026-02-10T07:18:00Z,45.00,57.00
2026-02-10T07:40:00Z,45.00,57.00
2026-02-10T08:14:00Z,45.16,57.00
2026-02-10T08:15:00Z,45.94,57.00
2026-02-10T09:56:00Z,45.94,56.00
2026-02-10T09:59:00Z,45.00,56.00
2026-02-10T10:21:00Z,45.00,56.00
2026-02-10T10:45:00Z,45.00,56.00
2026-02-10T10:59:00Z,45.00,56.00
2026-02-10T11:09:00Z,44.00,56.00
2026-02-10T11:26:00Z,44.00,56.00
2026-02-10T11:31:00Z,44.00,57.00
2026-02-10T11:36:00Z,44.00,57.00
2026-02-10T11:42:00Z,44.00,57.00
2026-02-10T11:53:00Z,44.00,57.00
2026-02-10T12:05:00Z,44.00,56.00
2026-02-10T12:12:00Z,44.00,57.00
2026-02-10T12:24:00Z,44.00,57.00
2026-02-10T12:34:00Z,44.00,57.00
2026-02-10T13:08:00Z,44.00,57.00
2026-02-10T13:29:00Z,44.00,57.00
2026-02-10T13:33:00Z,44.00,57.88
2026-02-10T13:39:00Z,44.00,58.00
2026-02-10T13:40:00Z,44.00,58.00
2026-02-10T13:45:00Z,44.00,58.00
2026-02-10T13:46:00Z,44.00,59.00
2026-02-10T13:48:00Z,44.00,56.00
2026-02-10T13:49:00Z,43.00,56.00
2026-02-10T13:55:00Z,42.00,56.00
2026-02-10T14:08:00Z,42.00,56.00
2026-02-10T14:09:00Z,42.00,56.00
2026-02-10T14:10:00Z,42.00,56.00
2026-02-10T14:21:00Z,42.00,56.00
2026-02-10T14:25:00Z,42.00,58.00
2026-02-10T14:33:00Z,42.00,59.00
2026-02-10T14:34:00Z,42.00,59.00
2026-02-10T14:42:00Z,43.00,59.00
2026-02-10T15:06:00Z,43.00,59.00
2026-02-10T15:36:00Z,43.00,58.00
2026-02-10T15:37:00Z,43.00,58.00
2026-02-10T15:41:00Z,43.00,58.00
2026-02-10T15:44:00Z,44.00,58.00
2026-02-10T15:47:00Z,44.00,58.00
2026-02-10T15:50:00Z,44.00,57.00
2026-02-10T15:51:00Z,44.00,57.00
2026-02-10T15:53:00Z,44.00,56.00
2026-02-10T15:54:00Z,44.00,56.00
2026-02-10T15:55:00Z,44.00,56.00
2026-02-10T16:08:00Z,44.00,55.08
2026-02-10T16:09:00Z,44.00,55.08
2026-02-10T16:20:00Z,44.00,55.08
2026-02-10T16:22:00Z,44.00,57.00
2026-02-10T16:23:00Z,44.00,56.00
2026-02-10T16:27:00Z,44.00,56.00
2026-02-10T16:30:00Z,44.00,56.00
2026-02-10T16:32:00Z,45.00,56.00
2026-02-10T16:33:00Z,45.00,56.00
2026-02-10T16:34:00Z,45.00,56.00
2026-02-10T16:36:00Z,45.00,56.00
2026-02-10T16:37:00Z,45.00,56.00
2026-02-10T16:48:00Z,45.00,56.00
2026-02-10T16:51:00Z,45.00,56.00
2026-02-10T16:53:00Z,45.00,56.00
2026-02-10T16:55:00Z,45.00,56.00
2026-02-10T16:56:00Z,45.00,56.00
2026-02-10T16:57:00Z,45.00,56.00
2026-02-10T16:59:00Z,45.00,56.00
2026-02-10T17:01:00Z,45.00,56.00
2026-02-10T17:02:00Z,45.00,56.00
2026-02-10T17:03:00Z,45.00,56.00
2026-02-10T17:04:00Z,45.00,56.00
2026-02-10T17:05:00Z,45.00,56.00
2026-02-10T17:06:00Z,45.00,56.00
2026-02-10T17:07:00Z,45.00,56.00
2026-02-10T17:08:00Z,45.00,56.00
2026-02-10T17:09:00Z,45.00,56.00
2026-02-10T17:11:00Z,45.00,56.00
2026-02-10T17:13:00Z,45.00,56.00
2026-02-10T17:14:00Z,46.00,55.47
2026-02-10T17:15:00Z,46.00,56.00
2026-02-10T17:16:00Z,45.00,56.00
2026-02-10T17:17:00Z,45.00,56.00
2026-02-10T17:18:00Z,45.00,56.00
2026-02-10T17:20:00Z,45.00,56.00
2026-02-10T17:22:00Z,45.00,56.00
2026-02-10T17:23:00Z,45.00,56.59
2026-02-10T17:25:00Z,45.00,56.59
2026-02-10T17:26:00Z,44.00,56.00
2026-02-10T17:27:00Z,44.00,56.00
2026-02-10T17:28:00Z,44.00,56.00
2026-02-10T17:29:00Z,45.00,56.00
2026-02-10T17:30:00Z,45.00,56.88
2026-02-10T17:31:00Z,45.00,57.00
2026-02-10T17:32:00Z,45.00,57.00
2026-02-10T17:33:00Z,45.00,57.00
2026-02-10T17:34:00Z,45.00,57.00
2026-02-10T17:35:00Z,45.00,57.00
2026-02-10T17:37:00Z,45.00,57.00
2026-02-10T17:38:00Z,45.00,57.00
2026-02-10T17:39:00Z,45.00,57.00
2026-02-10T17:44:00Z,43.00,57.00
2026-02-10T17:45:00Z,45.00,57.00
2026-02-10T17:46:00Z,45.00,57.00
2026-02-10T17:47:00Z,45.00,57.00
2026-02-10T17:48:00Z,45.00,57.00
2026-02-10T17:50:00Z,45.00,58.00
2026-02-10T17:51:00Z,45.00,58.00
2026-02-10T17:53:00Z,45.00,58.00
2026-02-10T17:56:00Z,45.00,58.00
2026-02-10T17:58:00Z,45.00,55.00
2026-02-10T18:00:00Z,45.00,58.00
2026-02-10T18:01:00Z,45.00,58.00
2026-02-10T18:02:00Z,45.00,58.00
2026-02-10T18:03:00Z,45.00,55.00
2026-02-10T18:04:00Z,45.00,57.00
2026-02-10T18:05:00Z,43.00,57.00
2026-02-10T18:06:00Z,45.00,57.00
2026-02-10T18:07:00Z,45.00,57.98
2026-02-10T18:08:00Z,44.00,57.98
2026-02-10T18:11:00Z,44.00,58.00
2026-02-10T18:14:00Z,42.00,58.00
2026-02-10T18:15:00Z,44.00,58.00
2026-02-10T18:17:00Z,44.00,58.00
2026-02-10T18:20:00Z,44.00,58.00
2026-02-10T18:21:00Z,44.00,58.00
2026-02-10T18:22:00Z,44.00,58.00
2026-02-10T18:24:00Z,44.00,58.00
2026-02-10T18:25:00Z,44.00,58.00
2026-02-10T18:26:00Z,44.00,59.00
2026-02-10T18:27:00Z,44.00,59.00
2026-02-10T18:28:00Z,44.00,59.00
2026-02-10T18:31:00Z,44.00,59.00
2026-02-10T18:32:00Z,44.00,58.43
2026-02-10T18:33:00Z,44.00,59.00
2026-02-10T18:34:00Z,44.95,58.00
2026-02-10T18:35:00Z,44.92,56.92
2026-02-10T18:36:00Z,44.22,55.08
2026-02-10T18:37:00Z,44.82,55.82
2026-02-10T18:38:00Z,36.76,63.60
2026-02-10T18:39:00Z,30.00,71.00
2026-02-10T18:40:00Z,27.00,74.93
2026-02-10T18:41:00Z,24.27,74.33
2026-02-10T18:42:00Z,23.00,75.33
2026-02-10T18:43:00Z,20.85,78.12
2026-02-10T18:44:00Z,17.49,80.64
2026-02-10T18:45:00Z,20.54,80.59
2026-02-10T18:46:00Z,23.63,77.36
2026-02-10T18:47:00Z,27.18,74.28
2026-02-10T18:48:00Z,25.36,75.00
2026-02-10T18:49:00Z,28.80,72.98
2026-02-10T18:50:00Z,29.00,72.83
2026-02-10T18:51:00Z,27.00,74.25
2026-02-10T18:52:00Z,27.00,76.64
2026-02-10T18:53:00Z,23.21,76.65
2026-02-10T18:54:00Z,25.00,78.00
2026-02-10T18:55:00Z,25.00,76.10
2026-02-10T18:56:00Z,27.52,73.00
2026-02-10T18:57:00Z,28.00,74.00
2026-02-10T18:58:00Z,25.53,72.88
2026-02-10T18:59:00Z,25.17,75.00
2026-02-10T19:00:00Z,22.95,79.06
2026-02-10T19:01:00Z,20.95,82.96
2026-02-10T19:02:00Z,20.00,82.76
2026-02-10T19:03:00Z,16.98,82.00
2026-02-10T19:04:00Z,17.71,83.00
2026-02-10T19:05:00Z,16.19,84.87
2026-02-10T19:06:00Z,16.00,85.00
2026-02-10T19:07:00Z,16.00,85.00
2026-02-10T19:08:00Z,17.00,85.76
2026-02-10T19:09:00Z,16.00,86.84
2026-02-10T19:10:00Z,17.93,84.71
2026-02-10T19:11:00Z,19.02,82.17
2026-02-10T19:12:00Z,19.02,85.00
2026-02-10T19:13:00Z,16.00,86.00
2026-02-10T19:14:00Z,15.97,84.93
2026-02-10T19:15:00Z,15.61,86.00
2026-02-10T19:16:00Z,14.43,85.08
2026-02-10T19:17:00Z,10.84,88.25
2026-02-10T19:18:00Z,7.94,93.68
2026-02-10T19:19:00Z,7.10,94.89
2026-02-10T19:20:00Z,8.84,92.74
2026-02-10T19:21:00Z,7.94,94.39
2026-02-10T19:22:00Z,5.05,95.98
2026-02-10T19:23:00Z,7.08,95.00
2026-02-10T19:24:00Z,5.11,95.09
2026-02-10T19:25:00Z,5.20,95.34
2026-02-10T19:26:00Z,6.26,95.22
2026-02-10T19:27:00Z,6.74,94.10
2026-02-10T19:28:00Z,7.00,94.00
2026-02-10T19:29:00Z,4.51,95.00
2026-02-10T19:30:00Z,6.45,97.09
2026-02-10T19:31:00Z,4.59,96.00
2026-02-10T19:32:00Z,6.73,95.83
2026-02-10T19:33:00Z,5.90,94.94
2026-02-10T19:34:00Z,5.87,94.96
2026-02-10T19:35:00Z,5.96,96.00
2026-02-10T19:36:00Z,3.03,97.49
2026-02-10T19:37:00Z,3.69,96.89
2026-02-10T19:38:00Z,5.87,95.74
2026-02-10T19:39:00Z,4.00,98.00
2026-02-10T19:40:00Z,5.27,98.00
2026-02-10T19:41:00Z,5.24,94.00
2026-02-10T19:42:00Z,5.00,94.68
2026-02-10T19:43:00Z,2.67,95.09
2026-02-10T19:44:00Z,2.92,98.00
2026-02-10T19:45:00Z,3.23,97.27
2026-02-10T19:46:00Z,2.23,98.99
2026-02-10T19:47:00Z,1.00,98.00
2026-02-10T19:48:00Z,2.29,98.73
2026-02-10T19:49:00Z,4.00,96.07
2026-02-10T19:50:00Z,4.05,98.00
2026-02-10T19:51:00Z,2.37,98.03
2026-02-10T19:52:00Z,2.09,97.63
2026-02-10T19:53:00Z,4.63,97.75
2026-02-10T19:54:00Z,1.00,98.84
2026-02-10T19:55:00Z,1.00,99.00
2026-02-10T19:56:00Z,1.00,99.00
2026-02-10T19:58:00Z,1.00,99.00
2026-02-10T19:59:00Z,1.00,99.00
2026-02-10T20:00:00Z,1.00,99.00
