# event_ticker=KXATPCHALLENGERMATCH-26APR17FOMSHI
# final_score=6-3 5-7 6-3
# score_resolution=3-6 7-5 3-6
# match_winner=Sergey Fomin
# fav_player=Sanhui Shin
# dog_player=Sergey Fomin
# kalshi_date=2026-04-17
timestamp,Sanhui Shin,Sergey Fomin
2026-04-17T04:46:00Z,38.01,65.00
2026-04-17T04:48:00Z,38.00,65.00
2026-04-17T04:50:00Z,38.00,65.00
2026-04-17T04:52:00Z,38.00,65.00
2026-04-17T04:53:00Z,38.00,65.00
2026-04-17T04:55:00Z,38.92,65.00
2026-04-17T04:56:00Z,38.92,65.00
2026-04-17T04:57:00Z,38.92,64.00
2026-04-17T04:58:00Z,38.00,64.00
2026-04-17T04:59:00Z,38.92,64.00
2026-04-17T05:00:00Z,38.92,64.00
2026-04-17T05:01:00Z,38.92,64.00
2026-04-17T05:03:00Z,37.95,64.70
2026-04-17T05:04:00Z,37.09,64.00
2026-04-17T05:07:00Z,37.09,64.00
2026-04-17T05:08:00Z,37.74,64.15
2026-04-17T05:09:00Z,35.00,64.00
2026-04-17T05:10:00Z,35.00,64.00
2026-04-17T05:11:00Z,37.53,64.00
2026-04-17T05:12:00Z,37.00,64.00
2026-04-17T05:13:00Z,37.00,64.35
2026-04-17T05:15:00Z,37.00,61.13
2026-04-17T05:16:00Z,37.00,64.00
2026-04-17T05:17:00Z,37.34,64.68
2026-04-17T05:18:00Z,35.94,64.61
2026-04-17T05:19:00Z,35.94,64.97
2026-04-17T05:20:00Z,35.00,65.00
2026-04-17T05:21:00Z,35.00,65.00
2026-04-17T05:22:00Z,35.00,65.00
2026-04-17T05:23:00Z,37.54,65.00
2026-04-17T05:24:00Z,37.00,64.00
2026-04-17T05:25:00Z,37.00,64.00
2026-04-17T05:26:00Z,37.00,64.25
2026-04-17T05:27:00Z,37.45,65.00
2026-04-17T05:28:00Z,37.76,64.64
2026-04-17T05:30:00Z,36.00,65.00
2026-04-17T05:31:00Z,36.00,65.00
2026-04-17T05:32:00Z,37.00,65.00
2026-04-17T05:33:00Z,37.00,64.56
2026-04-17T05:34:00Z,37.00,65.00
2026-04-17T05:36:00Z,37.00,65.00
2026-04-17T05:37:00Z,37.00,65.00
2026-04-17T05:38:00Z,37.00,65.00
2026-04-17T05:39:00Z,37.00,65.00
2026-04-17T05:40:00Z,37.00,65.00
2026-04-17T05:41:00Z,37.00,64.90
2026-04-17T05:42:00Z,37.00,65.00
2026-04-17T05:43:00Z,37.00,65.00
2026-04-17T05:44:00Z,37.00,65.00
2026-04-17T05:45:00Z,37.00,65.00
2026-04-17T05:47:00Z,37.00,65.00
2026-04-17T05:49:00Z,38.00,65.00
2026-04-17T05:50:00Z,36.00,65.00
2026-04-17T05:51:00Z,36.00,65.00
2026-04-17T05:52:00Z,37.73,65.00
2026-04-17T05:53:00Z,37.73,65.00
2026-04-17T05:54:00Z,37.73,65.00
2026-04-17T05:55:00Z,37.79,65.00
2026-04-17T05:56:00Z,37.79,65.00
2026-04-17T05:58:00Z,37.00,65.00
2026-04-17T06:00:00Z,37.00,65.00
2026-04-17T06:01:00Z,36.00,65.00
2026-04-17T06:02:00Z,36.00,65.00
2026-04-17T06:03:00Z,36.00,65.00
2026-04-17T06:06:00Z,36.00,65.00
2026-04-17T06:07:00Z,36.00,65.00
2026-04-17T06:10:00Z,38.00,65.00
2026-04-17T06:11:00Z,38.00,63.26
2026-04-17T06:12:00Z,38.00,63.89
2026-04-17T06:13:00Z,37.00,64.33
2026-04-17T06:14:00Z,37.00,64.92
2026-04-17T06:15:00Z,36.00,65.00
2026-04-17T06:16:00Z,36.00,65.00
2026-04-17T06:17:00Z,37.00,64.42
2026-04-17T06:18:00Z,36.57,65.00
2026-04-17T06:19:00Z,37.71,65.00
2026-04-17T06:20:00Z,38.00,65.00
2026-04-17T06:21:00Z,38.00,64.53
2026-04-17T06:22:00Z,37.02,64.90
2026-04-17T06:23:00Z,37.00,64.00
2026-04-17T06:24:00Z,37.00,64.72
2026-04-17T06:25:00Z,37.00,65.00
2026-04-17T06:26:00Z,37.00,65.00
2026-04-17T06:27:00Z,37.96,62.08
2026-04-17T06:28:00Z,36.66,65.08
2026-04-17T06:29:00Z,36.40,65.97
2026-04-17T06:30:00Z,36.61,65.06
2026-04-17T06:31:00Z,39.06,62.47
2026-04-17T06:32:00Z,41.59,61.67
2026-04-17T06:33:00Z,37.01,65.03
2026-04-17T06:34:00Z,33.15,68.05
2026-04-17T06:35:00Z,31.44,68.64
2026-04-17T06:36:00Z,30.22,72.15
2026-04-17T06:37:00Z,30.67,70.01
2026-04-17T06:38:00Z,31.56,71.53
2026-04-17T06:39:00Z,24.82,75.44
2026-04-17T06:40:00Z,17.52,81.47
2026-04-17T06:41:00Z,14.96,85.16
2026-04-17T06:42:00Z,15.54,86.00
2026-04-17T06:43:00Z,17.32,83.93
2026-04-17T06:44:00Z,20.78,82.85
2026-04-17T06:45:00Z,19.45,85.49
2026-04-17T06:46:00Z,16.32,84.94
2026-04-17T06:47:00Z,16.88,85.00
2026-04-17T06:48:00Z,16.77,85.33
2026-04-17T06:49:00Z,14.15,90.23
2026-04-17T06:50:00Z,16.69,85.13
2026-04-17T06:51:00Z,13.39,86.33
2026-04-17T06:52:00Z,15.86,86.79
2026-04-17T06:53:00Z,16.52,84.99
2026-04-17T06:54:00Z,16.56,85.89
2026-04-17T06:55:00Z,14.00,87.35
2026-04-17T06:56:00Z,14.33,86.98
2026-04-17T06:57:00Z,9.26,93.95
2026-04-17T06:58:00Z,7.21,95.10
2026-04-17T06:59:00Z,10.63,89.48
2026-04-17T07:00:00Z,7.65,93.50
2026-04-17T07:01:00Z,5.19,96.45
2026-04-17T07:02:00Z,4.06,97.17
2026-04-17T07:03:00Z,5.16,96.74
2026-04-17T07:04:00Z,6.42,94.37
2026-04-17T07:05:00Z,7.86,94.21
2026-04-17T07:06:00Z,10.11,90.54
2026-04-17T07:07:00Z,17.15,88.18
2026-04-17T07:08:00Z,18.89,84.40
2026-04-17T07:09:00Z,23.68,77.44
2026-04-17T07:10:00Z,22.56,79.86
2026-04-17T07:11:00Z,21.41,79.67
2026-04-17T07:12:00Z,17.43,83.18
2026-04-17T07:13:00Z,18.71,82.16
2026-04-17T07:14:00Z,17.07,83.30
2026-04-17T07:15:00Z,12.01,89.61
2026-04-17T07:16:00Z,12.88,90.02
2026-04-17T07:17:00Z,5.00,96.34
2026-04-17T07:18:00Z,4.50,95.88
2026-04-17T07:19:00Z,1.54,98.67
2026-04-17T07:20:00Z,3.46,97.43
2026-04-17T07:21:00Z,1.80,98.89
2026-04-17T07:22:00Z,3.27,98.04
2026-04-17T07:23:00Z,2.27,96.89
2026-04-17T07:24:00Z,3.46,97.73
2026-04-17T07:25:00Z,2.40,98.00
2026-04-17T07:26:00Z,1.97,97.44
2026-04-17T07:27:00Z,8.18,93.14
2026-04-17T07:28:00Z,15.65,87.27
2026-04-17T07:29:00Z,21.76,80.18
2026-04-17T07:30:00Z,20.05,82.24
2026-04-17T07:31:00Z,19.92,78.50
2026-04-17T07:32:00Z,19.70,80.74
2026-04-17T07:33:00Z,20.22,80.22
2026-04-17T07:34:00Z,24.52,75.46
2026-04-17T07:35:00Z,20.40,79.25
2026-04-17T07:36:00Z,19.79,81.75
2026-04-17T07:37:00Z,30.43,68.02
2026-04-17T07:38:00Z,37.16,59.85
2026-04-17T07:39:00Z,37.29,62.77
2026-04-17T07:40:00Z,36.72,63.99
2026-04-17T07:41:00Z,36.88,63.81
2026-04-17T07:42:00Z,37.36,64.13
2026-04-17T07:43:00Z,37.67,61.64
2026-04-17T07:44:00Z,36.29,65.82
2026-04-17T07:45:00Z,20.37,78.56
2026-04-17T07:46:00Z,15.51,84.61
2026-04-17T07:47:00Z,14.10,84.97
2026-04-17T07:48:00Z,15.70,88.35
2026-04-17T07:49:00Z,17.10,85.40
2026-04-17T07:50:00Z,18.17,83.56
2026-04-17T07:51:00Z,15.82,84.31
2026-04-17T07:52:00Z,10.23,88.91
2026-04-17T07:53:00Z,10.62,90.20
2026-04-17T07:54:00Z,9.73,90.26
2026-04-17T07:55:00Z,12.04,89.56
2026-04-17T07:56:00Z,12.28,88.75
2026-04-17T07:57:00Z,14.96,87.19
2026-04-17T07:58:00Z,14.78,86.07
2026-04-17T07:59:00Z,16.60,81.55
2026-04-17T08:00:00Z,10.21,89.57
2026-04-17T08:01:00Z,9.66,89.69
2026-04-17T08:02:00Z,12.82,87.68
2026-04-17T08:03:00Z,14.16,87.67
2026-04-17T08:04:00Z,15.99,83.81
2026-04-17T08:05:00Z,12.79,91.52
2026-04-17T08:06:00Z,6.99,90.99
2026-04-17T08:07:00Z,6.44,94.36
2026-04-17T08:08:00Z,2.85,98.70
2026-04-17T08:09:00Z,1.29,98.95
2026-04-17T08:10:00Z,1.00,99.00
2026-04-17T08:11:00Z,1.00,99.00
2026-04-17T08:12:00Z,1.00,99.00
