# event_ticker=KXATPMATCH-26APR07COBBLO
# final_score=6-3 6-3
# match_winner=Alexander Blockx
# fav_player=Alexander Blockx
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-07
timestamp,Alexander Blockx,Flavio Cobolli
2026-04-08T15:22:00Z,38.00,64.04
2026-04-08T15:23:00Z,37.00,64.96
2026-04-08T15:24:00Z,37.00,65.00
2026-04-08T15:25:00Z,37.00,64.99
2026-04-08T15:26:00Z,37.00,65.00
2026-04-08T15:27:00Z,37.00,65.00
2026-04-08T15:28:00Z,37.00,64.37
2026-04-08T15:29:00Z,37.00,65.00
2026-04-08T15:30:00Z,37.00,64.41
2026-04-08T15:31:00Z,37.00,65.00
2026-04-08T15:32:00Z,37.00,65.00
2026-04-08T15:33:00Z,37.00,65.00
2026-04-08T15:34:00Z,37.00,65.40
2026-04-08T15:35:00Z,36.00,66.45
2026-04-08T15:36:00Z,36.00,66.00
2026-04-08T15:37:00Z,36.00,65.62
2026-04-08T15:38:00Z,36.00,65.00
2026-04-08T15:39:00Z,36.00,65.00
2026-04-08T15:40:00Z,36.00,64.86
2026-04-08T15:41:00Z,36.00,65.00
2026-04-08T15:42:00Z,36.00,64.90
2026-04-08T15:43:00Z,37.00,65.00
2026-04-08T15:44:00Z,35.94,65.67
2026-04-08T15:45:00Z,36.25,65.70
2026-04-08T15:46:00Z,34.24,67.63
2026-04-08T15:47:00Z,33.84,67.28
2026-04-08T15:48:00Z,33.80,68.80
2026-04-08T15:49:00Z,37.05,64.97
2026-04-08T15:50:00Z,38.28,63.64
2026-04-08T15:51:00Z,39.24,63.51
2026-04-08T15:52:00Z,47.08,57.01
2026-04-08T15:53:00Z,43.24,57.15
2026-04-08T15:54:00Z,39.79,60.93
2026-04-08T15:55:00Z,42.11,58.17
2026-04-08T15:56:00Z,48.76,52.69
2026-04-08T15:57:00Z,49.60,51.65
2026-04-08T15:58:00Z,47.34,54.15
2026-04-08T15:59:00Z,42.58,60.66
2026-04-08T16:00:00Z,47.49,54.73
2026-04-08T16:01:00Z,50.95,51.09
2026-04-08T16:02:00Z,52.40,50.07
2026-04-08T16:03:00Z,51.84,49.76
2026-04-08T16:04:00Z,54.09,48.33
2026-04-08T16:05:00Z,51.10,50.00
2026-04-08T16:06:00Z,51.96,49.41
2026-04-08T16:07:00Z,49.13,53.16
2026-04-08T16:08:00Z,48.85,50.95
2026-04-08T16:09:00Z,49.49,52.65
2026-04-08T16:10:00Z,46.26,55.09
2026-04-08T16:11:00Z,53.09,47.17
2026-04-08T16:12:00Z,53.72,47.66
2026-04-08T16:13:00Z,54.13,47.72
2026-04-08T16:14:00Z,53.56,46.32
2026-04-08T16:15:00Z,51.20,50.73
2026-04-08T16:16:00Z,50.32,51.30
2026-04-08T16:17:00Z,50.63,50.89
2026-04-08T16:18:00Z,51.08,49.00
2026-04-08T16:19:00Z,46.60,53.93
2026-04-08T16:20:00Z,44.02,57.41
2026-04-08T16:21:00Z,52.93,47.90
2026-04-08T16:22:00Z,57.71,44.37
2026-04-08T16:23:00Z,60.20,40.78
2026-04-08T16:24:00Z,65.13,35.75
2026-04-08T16:25:00Z,63.62,36.15
2026-04-08T16:26:00Z,63.20,36.48
2026-04-08T16:27:00Z,63.85,37.05
2026-04-08T16:28:00Z,63.94,37.06
2026-04-08T16:29:00Z,64.98,35.41
2026-04-08T16:30:00Z,61.30,41.15
2026-04-08T16:31:00Z,64.66,33.60
2026-04-08T16:32:00Z,68.71,32.33
2026-04-08T16:33:00Z,64.82,35.86
2026-04-08T16:34:00Z,62.56,38.71
2026-04-08T16:35:00Z,60.15,38.12
2026-04-08T16:36:00Z,65.77,35.14
2026-04-08T16:37:00Z,66.85,33.66
2026-04-08T16:38:00Z,69.92,30.77
2026-04-08T16:39:00Z,77.59,23.14
2026-04-08T16:40:00Z,73.41,24.96
2026-04-08T16:41:00Z,72.94,29.19
2026-04-08T16:42:00Z,76.92,24.75
2026-04-08T16:43:00Z,71.15,30.70
2026-04-08T16:44:00Z,76.23,23.84
2026-04-08T16:45:00Z,84.15,14.59
2026-04-08T16:46:00Z,88.64,11.24
2026-04-08T16:47:00Z,91.91,7.45
2026-04-08T16:48:00Z,92.78,7.30
2026-04-08T16:49:00Z,92.99,7.53
2026-04-08T16:50:00Z,92.55,7.58
2026-04-08T16:51:00Z,92.75,7.88
2026-04-08T16:52:00Z,91.84,8.83
2026-04-08T16:53:00Z,89.70,11.28
2026-04-08T16:54:00Z,92.26,11.25
2026-04-08T16:55:00Z,90.39,10.37
2026-04-08T16:56:00Z,93.29,6.78
2026-04-08T16:57:00Z,94.63,5.40
2026-04-08T16:58:00Z,94.99,4.83
2026-04-08T16:59:00Z,95.71,4.15
2026-04-08T17:00:00Z,96.35,4.07
2026-04-08T17:01:00Z,96.40,3.49
2026-04-08T17:02:00Z,97.02,2.49
2026-04-08T17:03:00Z,94.88,5.51
2026-04-08T17:04:00Z,94.99,5.04
2026-04-08T17:05:00Z,96.22,6.63
2026-04-08T17:06:00Z,98.66,1.06
2026-04-08T17:07:00Z,99.00,1.00
2026-04-08T17:08:00Z,97.34,5.37
2026-04-08T17:09:00Z,96.90,1.87
2026-04-08T17:10:00Z,99.00,1.00
2026-04-08T17:11:00Z,99.00,1.00
2026-04-08T17:12:00Z,99.00,1.00
