# event_ticker=KXATPMATCH-26MAY20WAWMIC
# final_score=7-6(1) 7-6(4)
# score_resolution=7-6 7-6
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Stan Wawrinka
# kalshi_date=2026-05-20
timestamp,Stan Wawrinka,Alex Michelsen
2026-05-20T11:36:00Z,40.00,60.00
2026-05-20T11:38:00Z,40.77,60.00
2026-05-20T11:43:00Z,40.77,60.00
2026-05-20T11:44:00Z,41.00,60.00
2026-05-20T11:45:00Z,40.00,60.00
2026-05-20T11:46:00Z,40.00,60.00
2026-05-20T11:49:00Z,40.00,60.00
2026-05-20T11:53:00Z,40.00,60.00
2026-05-20T11:59:00Z,40.00,60.00
2026-05-20T12:15:00Z,41.00,60.00
2026-05-20T12:23:00Z,41.00,60.00
2026-05-20T12:28:00Z,41.00,60.00
2026-05-20T12:32:00Z,41.00,60.00
2026-05-20T12:34:00Z,41.00,60.00
2026-05-20T12:40:00Z,41.00,60.00
2026-05-20T12:44:00Z,41.00,60.00
2026-05-20T12:45:00Z,41.00,60.00
2026-05-20T12:50:00Z,41.00,60.00
2026-05-20T12:52:00Z,41.00,60.00
2026-05-20T12:54:00Z,41.00,60.00
2026-05-20T12:55:00Z,41.00,60.00
2026-05-20T12:57:00Z,41.00,60.00
2026-05-20T12:58:00Z,41.00,60.00
2026-05-20T12:59:00Z,41.00,60.00
2026-05-20T13:11:00Z,41.00,60.00
2026-05-20T13:13:00Z,41.00,60.00
2026-05-20T13:15:00Z,41.00,60.00
2026-05-20T13:16:00Z,41.00,60.00
2026-05-20T13:18:00Z,41.00,60.00
2026-05-20T13:19:00Z,41.00,60.00
2026-05-20T13:21:00Z,41.00,60.00
2026-05-20T13:23:00Z,41.00,60.00
2026-05-20T13:28:00Z,40.00,60.00
2026-05-20T13:36:00Z,40.00,59.50
2026-05-20T13:37:00Z,41.00,60.00
2026-05-20T13:39:00Z,41.00,60.00
2026-05-20T13:40:00Z,41.00,60.00
2026-05-20T13:43:00Z,41.00,60.00
2026-05-20T13:45:00Z,41.00,60.00
2026-05-20T13:50:00Z,41.00,60.00
2026-05-20T13:51:00Z,41.00,60.00
2026-05-20T13:57:00Z,40.00,60.00
2026-05-20T13:58:00Z,40.00,60.00
2026-05-20T13:59:00Z,40.00,60.00
2026-05-20T14:01:00Z,41.00,60.00
2026-05-20T14:03:00Z,41.00,60.00
2026-05-20T14:07:00Z,41.00,60.00
2026-05-20T14:08:00Z,41.00,60.00
2026-05-20T14:09:00Z,41.00,60.00
2026-05-20T14:10:00Z,41.00,60.00
2026-05-20T14:12:00Z,41.00,60.00
2026-05-20T14:17:00Z,41.00,60.00
2026-05-20T14:18:00Z,41.00,60.00
2026-05-20T14:19:00Z,41.00,60.00
2026-05-20T14:21:00Z,41.00,60.00
2026-05-20T14:22:00Z,40.00,60.00
2026-05-20T14:23:00Z,41.00,60.00
2026-05-20T14:26:00Z,41.00,60.00
2026-05-20T14:29:00Z,41.00,60.00
2026-05-20T14:30:00Z,41.00,60.00
2026-05-20T14:31:00Z,41.00,60.00
2026-05-20T14:33:00Z,41.00,60.00
2026-05-20T14:35:00Z,41.00,61.00
2026-05-20T14:43:00Z,41.00,61.00
2026-05-20T14:44:00Z,41.00,61.00
2026-05-20T14:47:00Z,40.00,61.00
2026-05-20T14:50:00Z,41.00,61.00
2026-05-20T15:00:00Z,41.00,61.00
2026-05-20T15:01:00Z,41.00,61.00
2026-05-20T15:04:00Z,41.00,61.00
2026-05-20T15:05:00Z,41.00,61.00
2026-05-20T15:08:00Z,41.00,61.00
2026-05-20T15:10:00Z,41.00,61.00
2026-05-20T15:11:00Z,41.00,60.00
2026-05-20T15:12:00Z,41.00,59.00
2026-05-20T15:13:00Z,41.00,60.00
2026-05-20T15:14:00Z,41.00,60.93
2026-05-20T15:15:00Z,40.00,61.00
2026-05-20T15:16:00Z,41.00,61.00
2026-05-20T15:17:00Z,41.00,61.00
2026-05-20T15:18:00Z,41.00,61.00
2026-05-20T15:19:00Z,40.00,61.00
2026-05-20T15:20:00Z,40.00,61.00
2026-05-20T15:21:00Z,40.00,61.00
2026-05-20T15:22:00Z,40.00,61.00
2026-05-20T15:24:00Z,40.00,61.00
2026-05-20T15:25:00Z,40.00,61.00
2026-05-20T15:26:00Z,40.00,61.00
2026-05-20T15:27:00Z,40.00,61.00
2026-05-20T15:28:00Z,40.00,61.00
2026-05-20T15:29:00Z,40.00,61.00
2026-05-20T15:30:00Z,40.00,61.00
2026-05-20T15:31:00Z,40.00,61.00
2026-05-20T15:32:00Z,40.00,61.00
2026-05-20T15:33:00Z,40.00,61.00
2026-05-20T15:34:00Z,39.00,61.00
2026-05-20T15:35:00Z,39.00,61.00
2026-05-20T15:39:00Z,39.00,61.00
2026-05-20T15:41:00Z,39.00,61.00
2026-05-20T15:42:00Z,39.00,61.00
2026-05-20T15:43:00Z,39.00,61.00
2026-05-20T15:44:00Z,39.00,61.00
2026-05-20T15:47:00Z,39.00,61.00
2026-05-20T15:50:00Z,39.00,61.00
2026-05-20T15:51:00Z,39.00,61.00
2026-05-20T15:53:00Z,39.00,61.00
2026-05-20T15:55:00Z,39.00,61.00
2026-05-20T15:56:00Z,40.00,61.00
2026-05-20T15:57:00Z,40.00,62.00
2026-05-20T15:59:00Z,40.00,62.00
2026-05-20T16:00:00Z,40.00,62.00
2026-05-20T16:01:00Z,39.00,62.00
2026-05-20T16:02:00Z,40.00,62.00
2026-05-20T16:03:00Z,40.00,62.00
2026-05-20T16:04:00Z,39.71,61.13
2026-05-20T16:05:00Z,40.00,62.00
2026-05-20T16:06:00Z,39.97,62.00
2026-05-20T16:07:00Z,40.00,61.20
2026-05-20T16:08:00Z,40.00,62.00
2026-05-20T16:09:00Z,41.76,59.23
2026-05-20T16:10:00Z,41.26,60.01
2026-05-20T16:11:00Z,41.00,58.84
2026-05-20T16:12:00Z,41.00,60.26
2026-05-20T16:13:00Z,40.02,60.94
2026-05-20T16:14:00Z,41.16,58.94
2026-05-20T16:15:00Z,45.28,55.22
2026-05-20T16:16:00Z,46.99,55.81
2026-05-20T16:17:00Z,40.94,59.65
2026-05-20T16:18:00Z,40.00,61.00
2026-05-20T16:19:00Z,41.17,59.27
2026-05-20T16:20:00Z,44.00,56.60
2026-05-20T16:21:00Z,43.20,57.11
2026-05-20T16:22:00Z,42.00,60.09
2026-05-20T16:23:00Z,39.56,61.04
2026-05-20T16:24:00Z,40.00,61.00
2026-05-20T16:25:00Z,40.85,60.03
2026-05-20T16:26:00Z,42.04,58.03
2026-05-20T16:27:00Z,43.00,57.38
2026-05-20T16:28:00Z,48.27,55.96
2026-05-20T16:29:00Z,56.40,47.29
2026-05-20T16:30:00Z,48.87,52.85
2026-05-20T16:31:00Z,42.30,57.63
2026-05-20T16:32:00Z,42.00,58.84
2026-05-20T16:33:00Z,42.65,58.53
2026-05-20T16:34:00Z,43.14,56.75
2026-05-20T16:35:00Z,44.99,55.31
2026-05-20T16:36:00Z,49.09,53.71
2026-05-20T16:37:00Z,63.59,38.85
2026-05-20T16:38:00Z,67.95,32.45
2026-05-20T16:39:00Z,68.56,32.46
2026-05-20T16:40:00Z,69.33,31.20
2026-05-20T16:41:00Z,66.46,32.29
2026-05-20T16:42:00Z,66.20,34.25
2026-05-20T16:43:00Z,60.02,45.11
2026-05-20T16:44:00Z,43.99,57.82
2026-05-20T16:45:00Z,41.53,58.84
2026-05-20T16:46:00Z,41.00,60.94
2026-05-20T16:47:00Z,38.78,61.03
2026-05-20T16:48:00Z,39.00,62.00
2026-05-20T16:49:00Z,40.81,61.00
2026-05-20T16:50:00Z,39.73,61.96
2026-05-20T16:51:00Z,40.58,60.71
2026-05-20T16:52:00Z,38.68,62.29
2026-05-20T16:53:00Z,26.58,71.22
2026-05-20T16:54:00Z,27.81,75.60
2026-05-20T16:55:00Z,25.05,75.82
2026-05-20T16:56:00Z,19.20,80.80
2026-05-20T16:57:00Z,17.05,82.64
2026-05-20T16:58:00Z,16.50,83.25
2026-05-20T16:59:00Z,17.00,83.05
2026-05-20T17:00:00Z,19.82,82.16
2026-05-20T17:01:00Z,20.12,79.99
2026-05-20T17:02:00Z,22.47,77.90
2026-05-20T17:03:00Z,22.80,78.04
2026-05-20T17:04:00Z,24.25,77.05
2026-05-20T17:05:00Z,22.07,79.02
2026-05-20T17:06:00Z,19.95,82.19
2026-05-20T17:07:00Z,20.08,81.98
2026-05-20T17:08:00Z,18.55,81.04
2026-05-20T17:09:00Z,20.60,79.83
2026-05-20T17:10:00Z,21.98,80.00
2026-05-20T17:11:00Z,20.92,79.01
2026-05-20T17:12:00Z,23.67,75.95
2026-05-20T17:13:00Z,35.47,67.25
2026-05-20T17:14:00Z,34.86,66.46
2026-05-20T17:15:00Z,31.90,71.87
2026-05-20T17:16:00Z,27.10,74.37
2026-05-20T17:17:00Z,22.29,77.90
2026-05-20T17:18:00Z,24.97,78.67
2026-05-20T17:19:00Z,20.84,80.25
2026-05-20T17:20:00Z,18.93,81.20
2026-05-20T17:21:00Z,17.25,82.14
2026-05-20T17:22:00Z,18.81,82.10
2026-05-20T17:23:00Z,18.76,81.62
2026-05-20T17:24:00Z,19.23,80.38
2026-05-20T17:25:00Z,19.56,81.39
2026-05-20T17:26:00Z,21.37,79.10
2026-05-20T17:27:00Z,21.70,79.00
2026-05-20T17:28:00Z,19.75,80.58
2026-05-20T17:29:00Z,19.91,82.23
2026-05-20T17:30:00Z,18.40,82.98
2026-05-20T17:31:00Z,17.25,84.02
2026-05-20T17:32:00Z,17.84,83.02
2026-05-20T17:33:00Z,21.69,80.87
2026-05-20T17:34:00Z,21.77,79.00
2026-05-20T17:35:00Z,21.75,79.00
2026-05-20T17:36:00Z,19.51,81.85
2026-05-20T17:37:00Z,17.90,82.66
2026-05-20T17:38:00Z,19.99,80.57
2026-05-20T17:39:00Z,20.13,80.00
2026-05-20T17:40:00Z,21.89,78.18
2026-05-20T17:41:00Z,22.56,78.04
2026-05-20T17:42:00Z,24.62,74.54
2026-05-20T17:43:00Z,29.08,68.76
2026-05-20T17:44:00Z,26.88,71.84
2026-05-20T17:45:00Z,21.31,80.63
2026-05-20T17:46:00Z,17.59,86.15
2026-05-20T17:47:00Z,12.74,88.85
2026-05-20T17:48:00Z,13.09,83.79
2026-05-20T17:49:00Z,9.55,88.80
2026-05-20T17:50:00Z,5.02,95.37
2026-05-20T17:51:00Z,8.45,94.93
2026-05-20T17:52:00Z,7.90,90.29
2026-05-20T17:53:00Z,4.42,98.69
2026-05-20T17:54:00Z,1.00,99.00
2026-05-20T17:55:00Z,1.00,99.00
2026-05-20T17:56:00Z,1.00,99.00
2026-05-20T17:57:00Z,1.00,99.00
