# event_ticker=KXATPMATCH-26JAN13GIRMIC
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Marcos Giron
# fav_player=Alex Michelsen
# dog_player=Marcos Giron
# kalshi_date=2026-01-13
timestamp,Alex Michelsen,Marcos Giron
2026-01-13T20:02:00Z,54.00,48.00
2026-01-13T20:04:00Z,54.00,48.00
2026-01-13T20:06:00Z,54.00,48.00
2026-01-13T20:10:00Z,54.00,48.00
2026-01-13T20:11:00Z,54.00,48.00
2026-01-13T20:12:00Z,54.00,48.00
2026-01-13T20:14:00Z,54.00,48.00
2026-01-13T20:15:00Z,54.00,48.00
2026-01-13T20:22:00Z,54.00,48.00
2026-01-13T20:23:00Z,54.00,48.00
2026-01-13T20:24:00Z,51.28,48.00
2026-01-13T20:26:00Z,52.00,48.00
2026-01-13T20:27:00Z,52.00,49.00
2026-01-13T20:28:00Z,52.00,49.00
2026-01-13T20:30:00Z,52.00,49.00
2026-01-13T20:31:00Z,53.00,49.00
2026-01-13T20:32:00Z,53.00,49.00
2026-01-13T20:33:00Z,53.00,49.00
2026-01-13T20:34:00Z,53.00,49.00
2026-01-13T20:37:00Z,51.05,49.00
2026-01-13T20:39:00Z,51.05,49.00
2026-01-13T20:41:00Z,51.05,49.00
2026-01-13T20:42:00Z,52.00,49.00
2026-01-13T20:50:00Z,52.00,49.00
2026-01-13T20:53:00Z,52.83,49.00
2026-01-13T20:56:00Z,53.00,49.00
2026-01-13T20:58:00Z,53.97,49.00
2026-01-13T21:01:00Z,54.00,49.00
2026-01-13T21:02:00Z,54.00,49.00
2026-01-13T21:03:00Z,54.00,49.00
2026-01-13T21:04:00Z,54.00,49.00
2026-01-13T21:05:00Z,54.00,49.00
2026-01-13T21:06:00Z,54.00,49.00
2026-01-13T21:09:00Z,52.00,49.00
2026-01-13T21:10:00Z,54.00,49.00
2026-01-13T21:13:00Z,54.00,48.00
2026-01-13T21:16:00Z,54.00,49.00
2026-01-13T21:17:00Z,54.00,49.00
2026-01-13T21:20:00Z,54.00,49.00
2026-01-13T21:21:00Z,54.00,49.00
2026-01-13T21:25:00Z,54.00,49.00
2026-01-13T21:27:00Z,54.00,49.00
2026-01-13T21:28:00Z,54.00,49.00
2026-01-13T21:29:00Z,54.00,49.00
2026-01-13T21:30:00Z,54.00,49.00
2026-01-13T21:34:00Z,54.00,49.00
2026-01-13T21:36:00Z,54.00,49.00
2026-01-13T21:37:00Z,54.00,49.00
2026-01-13T21:38:00Z,54.00,49.00
2026-01-13T21:39:00Z,54.00,49.00
2026-01-13T21:40:00Z,54.00,49.00
2026-01-13T21:41:00Z,54.00,49.00
2026-01-13T21:42:00Z,54.00,49.00
2026-01-13T21:43:00Z,52.00,49.00
2026-01-13T21:44:00Z,54.00,49.00
2026-01-13T21:46:00Z,53.82,49.00
2026-01-13T21:48:00Z,54.00,48.97
2026-01-13T21:49:00Z,54.00,48.97
2026-01-13T21:50:00Z,52.00,48.97
2026-01-13T21:52:00Z,54.00,48.97
2026-01-13T21:53:00Z,54.00,49.00
2026-01-13T21:54:00Z,54.00,49.00
2026-01-13T21:56:00Z,54.00,49.00
2026-01-13T21:57:00Z,54.00,49.00
2026-01-13T21:58:00Z,54.00,49.00
2026-01-13T21:59:00Z,54.00,49.00
2026-01-13T22:01:00Z,54.00,49.00
2026-01-13T22:02:00Z,53.00,48.96
2026-01-13T22:03:00Z,53.00,49.00
2026-01-13T22:04:00Z,53.00,49.00
2026-01-13T22:05:00Z,53.00,49.00
2026-01-13T22:06:00Z,53.00,49.00
2026-01-13T22:08:00Z,53.00,48.10
2026-01-13T22:10:00Z,53.00,49.00
2026-01-13T22:11:00Z,53.00,49.00
2026-01-13T22:12:00Z,53.00,49.00
2026-01-13T22:14:00Z,53.61,49.00
2026-01-13T22:15:00Z,52.92,49.00
2026-01-13T22:16:00Z,54.00,48.94
2026-01-13T22:17:00Z,54.00,48.94
2026-01-13T22:18:00Z,54.00,48.35
2026-01-13T22:19:00Z,54.00,48.00
2026-01-13T22:20:00Z,54.00,48.00
2026-01-13T22:21:00Z,53.09,46.22
2026-01-13T22:22:00Z,52.31,48.00
2026-01-13T22:23:00Z,53.00,49.00
2026-01-13T22:24:00Z,52.86,48.00
2026-01-13T22:25:00Z,53.00,48.75
2026-01-13T22:26:00Z,53.00,48.00
2026-01-13T22:27:00Z,53.00,48.00
2026-01-13T22:28:00Z,53.00,49.00
2026-01-13T22:29:00Z,53.00,49.00
2026-01-13T22:30:00Z,53.00,49.00
2026-01-13T22:31:00Z,53.00,49.00
2026-01-13T22:32:00Z,53.00,49.00
2026-01-13T22:33:00Z,53.00,49.00
2026-01-13T22:34:00Z,53.00,49.00
2026-01-13T22:35:00Z,52.89,49.00
2026-01-13T22:36:00Z,53.00,49.00
2026-01-13T22:37:00Z,53.00,49.00
2026-01-13T22:38:00Z,53.00,49.00
2026-01-13T22:39:00Z,53.14,49.00
2026-01-13T22:40:00Z,52.46,49.55
2026-01-13T22:41:00Z,54.08,48.91
2026-01-13T22:42:00Z,54.00,49.00
2026-01-13T22:43:00Z,51.47,51.00
2026-01-13T22:44:00Z,51.65,49.41
2026-01-13T22:45:00Z,51.87,48.27
2026-01-13T22:46:00Z,54.67,47.49
2026-01-13T22:47:00Z,55.75,46.71
2026-01-13T22:48:00Z,55.63,47.50
2026-01-13T22:49:00Z,67.34,34.44
2026-01-13T22:50:00Z,69.71,31.24
2026-01-13T22:51:00Z,65.55,35.80
2026-01-13T22:52:00Z,63.09,37.80
2026-01-13T22:53:00Z,64.60,35.86
2026-01-13T22:54:00Z,66.51,34.12
2026-01-13T22:55:00Z,57.78,43.11
2026-01-13T22:56:00Z,55.98,45.56
2026-01-13T22:57:00Z,53.35,47.82
2026-01-13T22:58:00Z,49.92,51.91
2026-01-13T22:59:00Z,48.92,53.53
2026-01-13T23:00:00Z,52.61,49.06
2026-01-13T23:01:00Z,49.82,54.25
2026-01-13T23:02:00Z,45.28,53.63
2026-01-13T23:03:00Z,49.80,50.76
2026-01-13T23:04:00Z,45.54,55.38
2026-01-13T23:05:00Z,35.05,66.99
2026-01-13T23:06:00Z,33.88,67.27
2026-01-13T23:07:00Z,32.63,69.15
2026-01-13T23:08:00Z,28.40,72.03
2026-01-13T23:09:00Z,27.40,72.41
2026-01-13T23:10:00Z,27.16,74.84
2026-01-13T23:11:00Z,26.40,73.44
2026-01-13T23:12:00Z,27.07,75.18
2026-01-13T23:13:00Z,28.17,71.17
2026-01-13T23:14:00Z,29.44,71.02
2026-01-13T23:15:00Z,30.94,67.81
2026-01-13T23:16:00Z,33.27,68.70
2026-01-13T23:17:00Z,26.29,73.17
2026-01-13T23:18:00Z,27.92,74.12
2026-01-13T23:19:00Z,23.35,76.24
2026-01-13T23:20:00Z,23.81,77.26
2026-01-13T23:21:00Z,24.42,75.35
2026-01-13T23:22:00Z,26.37,74.07
2026-01-13T23:23:00Z,25.65,73.99
2026-01-13T23:24:00Z,30.50,69.61
2026-01-13T23:25:00Z,34.60,66.83
2026-01-13T23:26:00Z,27.18,73.93
2026-01-13T23:27:00Z,24.10,76.13
2026-01-13T23:28:00Z,23.98,78.00
2026-01-13T23:29:00Z,23.03,77.43
2026-01-13T23:30:00Z,20.75,78.86
2026-01-13T23:31:00Z,24.68,78.00
2026-01-13T23:32:00Z,22.22,79.99
2026-01-13T23:33:00Z,21.21,80.06
2026-01-13T23:34:00Z,11.30,87.61
2026-01-13T23:35:00Z,11.72,89.24
2026-01-13T23:36:00Z,9.83,90.47
2026-01-13T23:37:00Z,9.51,92.34
2026-01-13T23:38:00Z,8.90,92.30
2026-01-13T23:39:00Z,10.94,91.00
2026-01-13T23:40:00Z,10.70,89.83
2026-01-13T23:41:00Z,10.99,89.01
2026-01-13T23:42:00Z,9.34,91.89
2026-01-13T23:43:00Z,7.69,92.18
2026-01-13T23:44:00Z,6.77,93.31
2026-01-13T23:45:00Z,8.74,93.14
2026-01-13T23:46:00Z,9.33,92.11
2026-01-13T23:47:00Z,9.67,91.86
2026-01-13T23:48:00Z,11.70,89.34
2026-01-13T23:49:00Z,9.25,90.90
2026-01-13T23:50:00Z,5.53,93.76
2026-01-13T23:51:00Z,5.42,94.70
2026-01-13T23:52:00Z,6.62,93.52
2026-01-13T23:53:00Z,6.53,93.06
2026-01-13T23:54:00Z,6.80,93.73
2026-01-13T23:55:00Z,4.43,96.14
2026-01-13T23:56:00Z,6.56,95.76
2026-01-13T23:57:00Z,3.12,93.74
2026-01-13T23:58:00Z,5.96,93.59
2026-01-13T23:59:00Z,7.01,94.63
2026-01-14T00:00:00Z,8.17,91.13
2026-01-14T00:01:00Z,6.93,94.25
2026-01-14T00:02:00Z,4.33,96.20
2026-01-14T00:03:00Z,2.94,96.78
2026-01-14T00:04:00Z,4.00,96.47
2026-01-14T00:05:00Z,4.44,96.89
2026-01-14T00:06:00Z,3.64,96.90
2026-01-14T00:07:00Z,4.86,95.32
2026-01-14T00:08:00Z,6.64,93.94
2026-01-14T00:09:00Z,7.01,94.79
2026-01-14T00:10:00Z,1.31,98.84
2026-01-14T00:11:00Z,1.31,99.00
2026-01-14T00:12:00Z,1.00,99.00
2026-01-14T00:13:00Z,1.00,99.00
2026-01-14T00:14:00Z,1.00,99.00
2026-01-14T00:15:00Z,1.00,99.00
2026-01-14T00:16:00Z,1.00,99.00
2026-01-14T00:17:00Z,1.00,99.00
2026-01-14T00:18:00Z,1.00,99.00
2026-01-14T00:19:00Z,1.00,99.00
2026-01-14T00:20:00Z,1.00,99.00
2026-01-14T00:21:00Z,1.00,99.00
2026-01-14T00:22:00Z,1.00,99.00
2026-01-14T00:23:00Z,1.00,99.00
2026-01-14T00:24:00Z,1.00,99.00
2026-01-14T00:25:00Z,1.00,99.00
2026-01-14T00:26:00Z,1.00,99.00
2026-01-14T00:27:00Z,1.00,99.00
2026-01-14T00:29:00Z,1.00,99.00
2026-01-14T00:30:00Z,1.00,99.00
2026-01-14T00:31:00Z,1.00,99.00
2026-01-14T00:32:00Z,1.00,99.00
2026-01-14T00:33:00Z,1.00,99.00
2026-01-14T00:34:00Z,1.00,99.00
2026-01-14T00:36:00Z,1.00,99.00
2026-01-14T00:37:00Z,1.00,99.00
2026-01-14T00:39:00Z,1.00,99.00
2026-01-14T00:40:00Z,1.00,99.00
2026-01-14T00:41:00Z,1.00,99.00
2026-01-14T00:42:00Z,1.00,99.00
2026-01-14T00:44:00Z,1.00,99.00
2026-01-14T00:45:00Z,1.00,99.00
2026-01-14T00:46:00Z,1.00,99.00
2026-01-14T00:48:00Z,1.00,99.00
2026-01-14T00:49:00Z,1.00,99.00
2026-01-14T00:50:00Z,1.00,99.00
2026-01-14T00:51:00Z,1.00,99.00
