# event_ticker=KXATPMATCH-26APR17ZVECER
# final_score=5-7 6-0 6-2
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Francisco Cerundolo
# kalshi_date=2026-04-17
timestamp,Alexander Zverev,Francisco Cerundolo
2026-04-16T23:04:00Z,71.00,
2026-04-16T23:07:00Z,71.00,
2026-04-16T23:08:00Z,71.00,
2026-04-16T23:18:00Z,71.00,
2026-04-16T23:19:00Z,71.00,
2026-04-16T23:21:00Z,71.00,
2026-04-16T23:23:00Z,71.00,
2026-04-16T23:24:00Z,71.00,
2026-04-16T23:26:00Z,71.00,
2026-04-16T23:31:00Z,71.00,
2026-04-16T23:33:00Z,71.00,
2026-04-16T23:36:00Z,71.00,
2026-04-16T23:39:00Z,71.00,31.00
2026-04-16T23:40:00Z,71.00,31.00
2026-04-16T23:44:00Z,71.00,31.00
2026-04-16T23:45:00Z,71.00,31.00
2026-04-16T23:47:00Z,71.00,31.00
2026-04-16T23:49:00Z,71.00,31.00
2026-04-16T23:51:00Z,71.00,31.00
2026-04-16T23:54:00Z,71.00,30.00
2026-04-17T00:05:00Z,71.00,30.00
2026-04-17T00:06:00Z,71.00,30.00
2026-04-17T00:10:00Z,71.00,30.00
2026-04-17T00:11:00Z,71.00,31.00
2026-04-17T00:12:00Z,71.00,31.00
2026-04-17T00:14:00Z,71.00,31.00
2026-04-17T00:15:00Z,71.00,31.00
2026-04-17T00:16:00Z,71.00,31.00
2026-04-17T00:17:00Z,71.00,31.00
2026-04-17T00:22:00Z,71.00,31.00
2026-04-17T00:24:00Z,71.00,31.00
2026-04-17T00:26:00Z,71.00,31.00
2026-04-17T00:28:00Z,71.00,31.00
2026-04-17T00:30:00Z,71.00,31.00
2026-04-17T00:33:00Z,71.00,31.00
2026-04-17T00:36:00Z,71.00,31.00
2026-04-17T00:38:00Z,71.00,31.00
2026-04-17T00:40:00Z,71.00,31.00
2026-04-17T00:43:00Z,71.00,31.00
2026-04-17T00:44:00Z,71.00,31.00
2026-04-17T00:49:00Z,71.00,31.00
2026-04-17T00:53:00Z,71.00,31.00
2026-04-17T00:58:00Z,71.00,31.00
2026-04-17T01:01:00Z,71.00,31.00
2026-04-17T01:02:00Z,70.54,31.00
2026-04-17T01:06:00Z,71.00,31.00
2026-04-17T01:07:00Z,70.00,31.00
2026-04-17T01:09:00Z,71.00,31.00
2026-04-17T01:11:00Z,71.00,31.00
2026-04-17T01:12:00Z,70.00,31.00
2026-04-17T01:14:00Z,70.00,31.00
2026-04-17T01:15:00Z,71.00,31.00
2026-04-17T01:17:00Z,71.00,31.00
2026-04-17T01:24:00Z,71.00,31.00
2026-04-17T01:27:00Z,71.00,31.00
2026-04-17T01:31:00Z,71.00,31.00
2026-04-17T01:32:00Z,71.00,31.00
2026-04-17T01:34:00Z,71.00,31.00
2026-04-17T01:37:00Z,71.00,31.00
2026-04-17T01:38:00Z,70.00,31.00
2026-04-17T01:40:00Z,71.00,31.00
2026-04-17T01:41:00Z,71.00,31.00
2026-04-17T01:49:00Z,71.00,31.00
2026-04-17T01:50:00Z,71.00,31.00
2026-04-17T02:00:00Z,71.00,31.00
2026-04-17T02:01:00Z,71.00,31.00
2026-04-17T02:03:00Z,71.00,31.00
2026-04-17T02:06:00Z,71.00,31.00
2026-04-17T02:07:00Z,71.00,31.00
2026-04-17T02:08:00Z,71.00,31.00
2026-04-17T02:09:00Z,71.00,31.00
2026-04-17T02:15:00Z,70.52,31.00
2026-04-17T02:19:00Z,71.00,31.00
2026-04-17T02:20:00Z,71.93,31.00
2026-04-17T02:21:00Z,72.00,31.00
2026-04-17T02:23:00Z,72.00,31.00
2026-04-17T02:27:00Z,72.00,31.00
2026-04-17T02:30:00Z,72.00,31.00
2026-04-17T02:31:00Z,72.00,31.00
2026-04-17T02:38:00Z,72.59,31.00
2026-04-17T02:39:00Z,73.00,31.00
2026-04-17T02:41:00Z,73.00,31.00
2026-04-17T02:47:00Z,73.00,31.00
2026-04-17T02:48:00Z,73.00,31.00
2026-04-17T02:49:00Z,73.00,31.00
2026-04-17T02:51:00Z,71.00,31.00
2026-04-17T02:55:00Z,73.00,30.00
2026-04-17T02:57:00Z,73.00,30.00
2026-04-17T02:59:00Z,73.00,30.00
2026-04-17T03:02:00Z,73.00,30.00
2026-04-17T03:07:00Z,73.00,31.00
2026-04-17T03:09:00Z,73.00,31.00
2026-04-17T03:10:00Z,73.00,31.00
2026-04-17T03:12:00Z,73.00,31.00
2026-04-17T03:16:00Z,73.00,31.00
2026-04-17T03:18:00Z,73.00,31.00
2026-04-17T03:19:00Z,73.00,31.00
2026-04-17T03:20:00Z,73.00,31.00
2026-04-17T03:21:00Z,73.00,31.00
2026-04-17T03:24:00Z,73.00,31.00
2026-04-17T03:26:00Z,73.00,31.00
2026-04-17T03:29:00Z,71.00,30.00
2026-04-17T03:30:00Z,73.00,30.00
2026-04-17T03:31:00Z,73.00,30.00
2026-04-17T03:33:00Z,73.00,30.00
2026-04-17T03:35:00Z,73.00,30.00
2026-04-17T03:36:00Z,73.00,30.00
2026-04-17T03:37:00Z,73.00,30.00
2026-04-17T03:38:00Z,73.00,30.00
2026-04-17T03:39:00Z,73.00,30.00
2026-04-17T03:41:00Z,73.00,30.00
2026-04-17T03:42:00Z,73.00,30.00
2026-04-17T03:44:00Z,73.00,30.00
2026-04-17T03:45:00Z,73.00,30.00
2026-04-17T03:48:00Z,73.00,30.00
2026-04-17T03:49:00Z,73.00,30.00
2026-04-17T03:50:00Z,72.62,30.00
2026-04-17T03:51:00Z,71.00,30.00
2026-04-17T03:54:00Z,71.00,30.00
2026-04-17T03:55:00Z,72.00,30.00
2026-04-17T03:58:00Z,72.00,30.00
2026-04-17T04:00:00Z,72.00,30.00
2026-04-17T04:01:00Z,73.00,30.00
2026-04-17T04:03:00Z,71.00,30.00
2026-04-17T04:04:00Z,71.00,30.00
2026-04-17T04:06:00Z,71.00,30.00
2026-04-17T04:07:00Z,71.00,29.00
2026-04-17T04:08:00Z,71.00,29.00
2026-04-17T04:12:00Z,72.89,29.00
2026-04-17T04:13:00Z,73.00,29.00
2026-04-17T04:14:00Z,73.00,29.00
2026-04-17T04:15:00Z,73.00,29.00
2026-04-17T04:16:00Z,73.00,29.00
2026-04-17T04:19:00Z,73.00,29.00
2026-04-17T04:20:00Z,73.00,29.00
2026-04-17T04:21:00Z,73.00,29.00
2026-04-17T04:22:00Z,73.00,29.00
2026-04-17T04:23:00Z,73.00,29.00
2026-04-17T04:24:00Z,73.00,29.00
2026-04-17T04:25:00Z,73.00,29.00
2026-04-17T04:28:00Z,73.00,28.00
2026-04-17T04:29:00Z,73.00,28.00
2026-04-17T04:32:00Z,73.00,28.23
2026-04-17T04:33:00Z,73.00,29.00
2026-04-17T04:34:00Z,73.00,29.00
2026-04-17T04:35:00Z,73.00,29.00
2026-04-17T04:36:00Z,73.00,29.00
2026-04-17T04:38:00Z,73.00,29.00
2026-04-17T04:39:00Z,73.00,29.00
2026-04-17T04:40:00Z,73.00,29.00
2026-04-17T04:41:00Z,73.00,29.00
2026-04-17T04:42:00Z,73.00,29.00
2026-04-17T04:43:00Z,73.00,29.00
2026-04-17T04:45:00Z,73.00,29.00
2026-04-17T04:46:00Z,73.00,29.00
2026-04-17T04:47:00Z,73.00,29.00
2026-04-17T04:48:00Z,73.00,29.00
2026-04-17T04:50:00Z,73.00,28.00
2026-04-17T04:51:00Z,73.00,28.00
2026-04-17T04:52:00Z,73.00,29.00
2026-04-17T04:54:00Z,73.00,29.00
2026-04-17T04:55:00Z,73.00,29.00
2026-04-17T04:56:00Z,73.00,29.00
2026-04-17T04:58:00Z,73.00,29.00
2026-04-17T05:00:00Z,73.00,29.00
2026-04-17T05:01:00Z,72.85,28.00
2026-04-17T05:03:00Z,73.00,28.00
2026-04-17T05:08:00Z,73.00,28.00
2026-04-17T05:09:00Z,73.00,28.00
2026-04-17T05:10:00Z,73.00,28.00
2026-04-17T05:11:00Z,73.00,29.00
2026-04-17T05:12:00Z,73.00,29.00
2026-04-17T05:13:00Z,73.00,29.00
2026-04-17T05:15:00Z,73.00,29.00
2026-04-17T05:17:00Z,71.38,29.00
2026-04-17T05:19:00Z,73.00,29.00
2026-04-17T05:21:00Z,73.00,29.00
2026-04-17T05:22:00Z,73.00,29.00
2026-04-17T05:26:00Z,73.00,29.00
2026-04-17T05:27:00Z,73.00,29.00
2026-04-17T05:29:00Z,73.00,29.00
2026-04-17T05:31:00Z,73.00,29.00
2026-04-17T05:33:00Z,73.00,29.00
2026-04-17T05:34:00Z,73.00,29.00
2026-04-17T05:35:00Z,73.00,29.00
2026-04-17T05:36:00Z,73.00,29.00
2026-04-17T05:37:00Z,73.00,29.00
2026-04-17T05:39:00Z,73.00,28.00
2026-04-17T05:41:00Z,73.00,29.00
2026-04-17T05:42:00Z,73.00,29.00
2026-04-17T05:43:00Z,73.00,29.00
2026-04-17T05:44:00Z,73.00,29.00
2026-04-17T05:47:00Z,73.00,29.00
2026-04-17T05:48:00Z,73.00,29.00
2026-04-17T05:50:00Z,73.00,29.00
2026-04-17T05:51:00Z,73.00,29.00
2026-04-17T05:52:00Z,73.00,29.00
2026-04-17T05:53:00Z,73.00,29.00
2026-04-17T05:54:00Z,73.00,28.65
2026-04-17T05:55:00Z,73.00,28.65
2026-04-17T05:59:00Z,73.00,28.65
2026-04-17T06:07:00Z,72.00,28.65
2026-04-17T06:09:00Z,72.00,28.65
2026-04-17T06:10:00Z,72.00,29.00
2026-04-17T06:11:00Z,72.00,29.00
2026-04-17T06:12:00Z,72.00,29.00
2026-04-17T06:14:00Z,72.00,29.00
2026-04-17T06:16:00Z,72.00,29.00
2026-04-17T06:17:00Z,72.00,29.00
2026-04-17T06:18:00Z,72.00,29.00
2026-04-17T06:21:00Z,72.00,29.00
2026-04-17T06:24:00Z,72.00,29.00
2026-04-17T06:25:00Z,72.00,29.00
2026-04-17T06:26:00Z,72.00,29.00
2026-04-17T06:27:00Z,72.00,29.00
2026-04-17T06:28:00Z,72.00,29.00
2026-04-17T06:32:00Z,72.00,29.00
2026-04-17T06:33:00Z,72.00,29.00
2026-04-17T06:34:00Z,72.00,29.00
2026-04-17T06:35:00Z,72.00,29.00
2026-04-17T06:38:00Z,72.00,29.00
2026-04-17T06:39:00Z,72.00,28.85
2026-04-17T06:40:00Z,72.00,28.85
2026-04-17T06:41:00Z,72.00,28.00
2026-04-17T06:44:00Z,72.00,28.00
2026-04-17T06:48:00Z,73.00,28.00
2026-04-17T06:50:00Z,73.00,29.00
2026-04-17T06:51:00Z,73.00,29.00
2026-04-17T06:52:00Z,73.00,29.00
2026-04-17T06:54:00Z,73.00,29.00
2026-04-17T06:57:00Z,73.00,29.00
2026-04-17T06:58:00Z,73.00,29.00
2026-04-17T07:03:00Z,73.00,29.00
2026-04-17T07:04:00Z,73.00,28.00
2026-04-17T07:05:00Z,73.00,28.00
2026-04-17T07:06:00Z,73.00,28.00
2026-04-17T07:11:00Z,72.03,28.00
2026-04-17T07:12:00Z,73.00,29.00
2026-04-17T07:14:00Z,73.00,29.00
2026-04-17T07:15:00Z,72.00,29.00
2026-04-17T07:16:00Z,72.00,29.00
2026-04-17T07:17:00Z,72.00,29.00
2026-04-17T07:18:00Z,72.00,29.00
2026-04-17T07:20:00Z,72.00,29.00
2026-04-17T07:22:00Z,72.00,29.00
2026-04-17T07:23:00Z,72.00,29.00
2026-04-17T07:24:00Z,72.00,29.00
2026-04-17T07:26:00Z,72.00,29.00
2026-04-17T07:27:00Z,72.00,29.00
2026-04-17T07:28:00Z,72.00,29.00
2026-04-17T07:29:00Z,72.00,29.00
2026-04-17T07:30:00Z,72.00,29.00
2026-04-17T07:33:00Z,72.00,29.00
2026-04-17T07:36:00Z,72.00,29.00
2026-04-17T07:38:00Z,72.00,29.00
2026-04-17T07:39:00Z,72.00,29.00
2026-04-17T07:40:00Z,71.00,29.00
2026-04-17T07:41:00Z,71.00,29.00
2026-04-17T07:42:00Z,71.00,29.00
2026-04-17T07:51:00Z,71.00,29.00
2026-04-17T07:52:00Z,72.00,29.00
2026-04-17T07:54:00Z,72.00,29.00
2026-04-17T07:55:00Z,72.00,29.00
2026-04-17T07:59:00Z,72.00,29.00
2026-04-17T08:05:00Z,72.00,28.00
2026-04-17T08:06:00Z,72.00,28.00
2026-04-17T08:07:00Z,72.00,29.00
2026-04-17T08:10:00Z,72.00,29.00
2026-04-17T08:11:00Z,72.00,29.00
2026-04-17T08:12:00Z,72.00,29.00
2026-04-17T08:16:00Z,72.00,29.00
2026-04-17T08:17:00Z,72.00,29.00
2026-04-17T08:20:00Z,72.00,29.00
2026-04-17T08:21:00Z,72.00,29.00
2026-04-17T08:23:00Z,72.00,29.00
2026-04-17T08:24:00Z,72.00,29.00
2026-04-17T08:25:00Z,72.00,29.00
2026-04-17T08:26:00Z,72.00,29.00
2026-04-17T08:27:00Z,72.00,29.00
2026-04-17T08:28:00Z,72.00,29.00
2026-04-17T08:29:00Z,72.00,29.00
2026-04-17T08:32:00Z,72.00,29.00
2026-04-17T08:34:00Z,72.00,29.00
2026-04-17T08:38:00Z,72.00,29.00
2026-04-17T08:40:00Z,71.33,29.00
2026-04-17T08:41:00Z,72.00,29.00
2026-04-17T08:43:00Z,72.00,29.00
2026-04-17T08:44:00Z,71.00,29.00
2026-04-17T08:47:00Z,71.00,29.00
2026-04-17T08:51:00Z,71.00,29.00
2026-04-17T08:52:00Z,71.00,29.00
2026-04-17T08:54:00Z,71.00,29.00
2026-04-17T08:55:00Z,71.00,29.00
2026-04-17T08:56:00Z,71.00,29.00
2026-04-17T08:57:00Z,71.00,29.00
2026-04-17T08:58:00Z,71.00,29.00
2026-04-17T09:03:00Z,71.00,29.00
2026-04-17T09:05:00Z,71.00,29.00
2026-04-17T09:06:00Z,71.00,29.00
2026-04-17T09:08:00Z,71.00,29.00
2026-04-17T09:11:00Z,72.00,29.00
2026-04-17T09:19:00Z,72.00,29.00
2026-04-17T09:20:00Z,72.00,29.00
2026-04-17T09:21:00Z,72.00,29.00
2026-04-17T09:24:00Z,72.00,29.00
2026-04-17T09:26:00Z,72.00,29.00
2026-04-17T09:27:00Z,72.00,29.00
2026-04-17T09:29:00Z,72.00,29.00
2026-04-17T09:30:00Z,72.00,29.00
2026-04-17T09:31:00Z,72.00,29.00
2026-04-17T09:32:00Z,72.00,29.00
