# event_ticker=KXATPCHALLENGERMATCH-26JUN05HUSHEN
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Philip Henning
# fav_player=Giles Hussey
# dog_player=Philip Henning
# kalshi_date=2026-06-05
timestamp,Giles Hussey,Philip Henning
2026-06-05T05:44:00Z,39.00,66.00
2026-06-05T05:46:00Z,39.00,66.00
2026-06-05T05:47:00Z,39.00,65.02
2026-06-05T05:50:00Z,39.00,65.00
2026-06-05T05:56:00Z,39.00,65.00
2026-06-05T05:57:00Z,38.97,66.00
2026-06-05T05:58:00Z,38.00,64.00
2026-06-05T06:01:00Z,38.00,65.00
2026-06-05T06:05:00Z,38.00,65.00
2026-06-05T06:11:00Z,39.00,65.00
2026-06-05T06:19:00Z,39.00,65.00
2026-06-05T06:20:00Z,39.00,64.00
2026-06-05T06:26:00Z,39.00,64.00
2026-06-05T06:27:00Z,39.00,65.00
2026-06-05T06:28:00Z,39.00,65.00
2026-06-05T06:42:00Z,39.00,65.00
2026-06-05T06:44:00Z,39.00,65.00
2026-06-05T06:45:00Z,39.00,65.00
2026-06-05T06:58:00Z,39.00,65.00
2026-06-05T07:04:00Z,39.00,64.00
2026-06-05T07:10:00Z,39.00,64.00
2026-06-05T07:15:00Z,39.00,64.00
2026-06-05T07:17:00Z,39.00,64.00
2026-06-05T07:22:00Z,39.00,64.00
2026-06-05T07:30:00Z,39.00,64.00
2026-06-05T07:31:00Z,39.00,64.00
2026-06-05T07:33:00Z,39.00,64.00
2026-06-05T07:35:00Z,39.00,64.00
2026-06-05T07:41:00Z,39.00,64.00
2026-06-05T07:48:00Z,39.00,64.00
2026-06-05T07:49:00Z,39.00,64.00
2026-06-05T08:04:00Z,39.00,64.00
2026-06-05T08:08:00Z,39.00,64.00
2026-06-05T08:10:00Z,39.00,64.00
2026-06-05T08:13:00Z,39.00,64.00
2026-06-05T08:14:00Z,39.00,64.00
2026-06-05T08:20:00Z,39.00,64.00
2026-06-05T08:22:00Z,39.00,64.00
2026-06-05T08:23:00Z,39.00,64.00
2026-06-05T08:40:00Z,39.00,63.00
2026-06-05T08:44:00Z,39.00,62.00
2026-06-05T08:48:00Z,39.00,63.00
2026-06-05T09:03:00Z,39.00,63.00
2026-06-05T09:05:00Z,39.00,63.00
2026-06-05T09:13:00Z,39.00,63.00
2026-06-05T09:17:00Z,39.00,63.47
2026-06-05T09:20:00Z,39.00,63.47
2026-06-05T09:21:00Z,39.00,63.47
2026-06-05T09:24:00Z,39.00,63.47
2026-06-05T09:26:00Z,39.00,63.00
2026-06-05T09:29:00Z,39.00,63.00
2026-06-05T09:30:00Z,39.00,62.00
2026-06-05T09:31:00Z,39.00,62.22
2026-06-05T09:32:00Z,39.00,63.00
2026-06-05T09:33:00Z,38.00,63.00
2026-06-05T09:34:00Z,35.00,64.18
2026-06-05T09:35:00Z,37.02,64.00
2026-06-05T09:36:00Z,38.00,64.00
2026-06-05T09:37:00Z,38.00,65.00
2026-06-05T09:38:00Z,38.71,60.00
2026-06-05T09:39:00Z,38.95,63.00
2026-06-05T09:40:00Z,39.10,61.47
2026-06-05T09:41:00Z,42.55,60.00
2026-06-05T09:42:00Z,48.00,56.05
2026-06-05T09:43:00Z,55.16,48.00
2026-06-05T09:44:00Z,55.93,47.51
2026-06-05T09:45:00Z,47.69,51.88
2026-06-05T09:46:00Z,46.39,56.63
2026-06-05T09:47:00Z,45.00,55.02
2026-06-05T09:48:00Z,43.65,55.86
2026-06-05T09:49:00Z,40.99,58.81
2026-06-05T09:50:00Z,44.85,56.67
2026-06-05T09:51:00Z,41.61,60.61
2026-06-05T09:52:00Z,39.99,62.24
2026-06-05T09:53:00Z,37.92,61.83
2026-06-05T09:54:00Z,41.50,59.92
2026-06-05T09:55:00Z,39.65,61.56
2026-06-05T09:56:00Z,43.29,57.17
2026-06-05T09:57:00Z,46.00,57.17
2026-06-05T09:58:00Z,44.00,56.99
2026-06-05T09:59:00Z,42.04,57.00
2026-06-05T10:00:00Z,39.72,59.02
2026-06-05T10:01:00Z,35.83,61.79
2026-06-05T10:02:00Z,31.00,67.79
2026-06-05T10:03:00Z,30.03,75.69
2026-06-05T10:04:00Z,24.98,73.85
2026-06-05T10:05:00Z,26.00,75.70
2026-06-05T10:06:00Z,21.80,78.00
2026-06-05T10:07:00Z,21.93,78.46
2026-06-05T10:08:00Z,18.59,80.94
2026-06-05T10:09:00Z,20.88,80.94
2026-06-05T10:10:00Z,23.91,77.26
2026-06-05T10:11:00Z,21.26,78.42
2026-06-05T10:12:00Z,18.32,81.00
2026-06-05T10:13:00Z,18.58,82.60
2026-06-05T10:14:00Z,15.49,85.13
2026-06-05T10:15:00Z,15.00,86.00
2026-06-05T10:16:00Z,14.00,87.00
2026-06-05T10:17:00Z,12.73,87.05
2026-06-05T10:18:00Z,12.00,88.00
2026-06-05T10:19:00Z,12.42,88.90
2026-06-05T10:20:00Z,12.82,89.03
2026-06-05T10:21:00Z,13.07,87.85
2026-06-05T10:22:00Z,16.00,84.01
2026-06-05T10:23:00Z,17.11,84.01
2026-06-05T10:24:00Z,16.01,83.97
2026-06-05T10:25:00Z,15.43,86.22
2026-06-05T10:26:00Z,15.37,85.00
2026-06-05T10:27:00Z,14.71,87.01
2026-06-05T10:28:00Z,9.72,90.14
2026-06-05T10:29:00Z,6.40,93.93
2026-06-05T10:30:00Z,5.41,94.51
2026-06-05T10:31:00Z,10.05,92.51
2026-06-05T10:32:00Z,5.24,94.94
2026-06-05T10:33:00Z,4.56,96.02
2026-06-05T10:34:00Z,4.08,95.89
2026-06-05T10:35:00Z,4.00,96.00
2026-06-05T10:36:00Z,2.99,97.00
2026-06-05T10:37:00Z,3.92,95.96
2026-06-05T10:38:00Z,4.88,96.01
2026-06-05T10:39:00Z,2.16,97.90
2026-06-05T10:40:00Z,1.00,99.00
2026-06-05T10:41:00Z,2.00,99.00
2026-06-05T10:42:00Z,2.00,99.00
2026-06-05T10:43:00Z,1.95,99.00
2026-06-05T10:44:00Z,1.71,99.00
2026-06-05T10:45:00Z,1.88,99.00
2026-06-05T10:46:00Z,1.01,99.00
2026-06-05T10:47:00Z,3.00,99.00
2026-06-05T10:48:00Z,1.00,99.00
2026-06-05T10:49:00Z,1.00,99.00
2026-06-05T10:50:00Z,1.00,99.00
