# event_ticker=KXATPMATCH-26APR16COBKOP
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Flavio Cobolli
# fav_player=Vit Kopriva
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-16
timestamp,Vit Kopriva,Flavio Cobolli
2026-04-16T21:18:00Z,31.00,
2026-04-16T21:19:00Z,31.00,
2026-04-16T21:48:00Z,31.00,72.00
2026-04-16T21:51:00Z,31.00,72.00
2026-04-16T21:57:00Z,31.00,72.00
2026-04-16T21:58:00Z,31.00,72.00
2026-04-16T22:04:00Z,31.00,72.00
2026-04-16T22:08:00Z,31.00,72.00
2026-04-16T22:10:00Z,31.00,71.01
2026-04-16T22:11:00Z,31.00,71.00
2026-04-16T22:15:00Z,31.00,71.00
2026-04-16T22:19:00Z,31.00,71.00
2026-04-16T22:22:00Z,31.00,71.00
2026-04-16T22:23:00Z,31.00,71.00
2026-04-16T22:31:00Z,31.00,71.00
2026-04-16T22:42:00Z,31.00,71.00
2026-04-16T22:47:00Z,31.00,71.00
2026-04-16T22:52:00Z,31.00,71.00
2026-04-16T22:53:00Z,31.00,71.00
2026-04-16T23:04:00Z,31.00,71.00
2026-04-16T23:05:00Z,31.00,70.00
2026-04-16T23:15:00Z,31.00,71.00
2026-04-16T23:20:00Z,31.00,71.00
2026-04-16T23:25:00Z,31.00,71.00
2026-04-16T23:26:00Z,31.00,70.00
2026-04-16T23:28:00Z,31.00,71.00
2026-04-16T23:29:00Z,30.00,71.00
2026-04-16T23:32:00Z,30.00,71.00
2026-04-16T23:33:00Z,30.00,71.00
2026-04-16T23:35:00Z,30.00,71.00
2026-04-16T23:36:00Z,30.00,71.00
2026-04-16T23:39:00Z,30.00,71.00
2026-04-16T23:40:00Z,30.00,71.00
2026-04-16T23:47:00Z,30.00,71.00
2026-04-16T23:50:00Z,30.00,71.00
2026-04-17T00:05:00Z,30.00,71.00
2026-04-17T00:07:00Z,30.00,71.00
2026-04-17T00:10:00Z,30.00,71.00
2026-04-17T00:14:00Z,30.00,71.00
2026-04-17T00:16:00Z,30.00,71.00
2026-04-17T00:20:00Z,30.00,70.00
2026-04-17T00:21:00Z,30.00,71.00
2026-04-17T00:25:00Z,30.00,71.00
2026-04-17T00:26:00Z,30.00,71.00
2026-04-17T00:31:00Z,30.00,71.00
2026-04-17T00:33:00Z,30.00,71.00
2026-04-17T00:40:00Z,30.00,71.00
2026-04-17T00:41:00Z,30.00,71.00
2026-04-17T00:43:00Z,30.00,71.00
2026-04-17T00:47:00Z,30.00,71.00
2026-04-17T01:00:00Z,29.00,71.00
2026-04-17T01:10:00Z,30.00,71.00
2026-04-17T01:11:00Z,30.00,71.00
2026-04-17T01:20:00Z,30.00,71.00
2026-04-17T01:25:00Z,30.00,71.00
2026-04-17T01:27:00Z,30.00,71.00
2026-04-17T01:29:00Z,30.00,71.00
2026-04-17T01:31:00Z,30.00,71.00
2026-04-17T01:38:00Z,30.00,71.00
2026-04-17T01:48:00Z,30.00,72.00
2026-04-17T01:50:00Z,30.00,72.00
2026-04-17T01:51:00Z,30.00,72.00
2026-04-17T01:52:00Z,30.00,72.00
2026-04-17T01:53:00Z,30.00,72.00
2026-04-17T01:54:00Z,30.00,72.00
2026-04-17T01:55:00Z,30.00,72.00
2026-04-17T01:56:00Z,30.00,72.00
2026-04-17T02:02:00Z,30.00,72.00
2026-04-17T02:03:00Z,30.00,71.00
2026-04-17T02:04:00Z,30.00,71.00
2026-04-17T02:06:00Z,30.00,72.00
2026-04-17T02:09:00Z,30.00,72.00
2026-04-17T02:11:00Z,30.00,72.00
2026-04-17T02:14:00Z,30.00,72.00
2026-04-17T02:15:00Z,30.00,71.00
2026-04-17T02:16:00Z,30.00,72.00
2026-04-17T02:19:00Z,30.00,72.00
2026-04-17T02:20:00Z,30.00,72.00
2026-04-17T02:26:00Z,30.00,71.00
2026-04-17T02:27:00Z,30.00,71.00
2026-04-17T02:29:00Z,30.00,72.00
2026-04-17T02:30:00Z,30.00,72.00
2026-04-17T02:32:00Z,30.00,72.00
2026-04-17T02:33:00Z,30.00,72.00
2026-04-17T02:36:00Z,30.00,72.00
2026-04-17T02:51:00Z,30.00,71.00
2026-04-17T02:57:00Z,30.00,71.00
2026-04-17T03:05:00Z,30.00,71.00
2026-04-17T03:06:00Z,30.00,71.00
2026-04-17T03:07:00Z,30.00,71.00
2026-04-17T03:08:00Z,30.00,71.00
2026-04-17T03:12:00Z,30.00,71.00
2026-04-17T03:15:00Z,30.00,71.00
2026-04-17T03:20:00Z,30.00,71.00
2026-04-17T03:22:00Z,30.00,71.00
2026-04-17T03:26:00Z,30.00,71.00
2026-04-17T03:28:00Z,30.00,71.00
2026-04-17T03:31:00Z,30.00,71.00
2026-04-17T03:32:00Z,30.00,69.15
2026-04-17T03:33:00Z,30.00,71.00
2026-04-17T03:34:00Z,30.00,69.00
2026-04-17T03:38:00Z,30.00,71.00
2026-04-17T03:39:00Z,30.00,71.00
2026-04-17T03:40:00Z,30.00,71.00
2026-04-17T03:43:00Z,30.00,71.00
2026-04-17T03:45:00Z,30.00,71.00
2026-04-17T03:49:00Z,30.00,71.00
2026-04-17T03:50:00Z,30.00,69.00
2026-04-17T03:52:00Z,31.00,69.00
2026-04-17T03:54:00Z,31.00,69.00
2026-04-17T03:55:00Z,31.00,71.00
2026-04-17T03:57:00Z,31.00,71.00
2026-04-17T03:58:00Z,31.00,71.00
2026-04-17T04:00:00Z,31.00,71.00
2026-04-17T04:02:00Z,31.00,71.00
2026-04-17T04:03:00Z,31.00,69.00
2026-04-17T04:04:00Z,31.00,71.00
2026-04-17T04:05:00Z,31.00,71.00
2026-04-17T04:08:00Z,31.00,71.00
2026-04-17T04:09:00Z,30.00,71.00
2026-04-17T04:11:00Z,31.00,71.00
2026-04-17T04:12:00Z,31.00,71.00
2026-04-17T04:13:00Z,31.00,71.00
2026-04-17T04:15:00Z,31.00,71.00
2026-04-17T04:17:00Z,31.00,71.00
2026-04-17T04:18:00Z,31.00,71.00
2026-04-17T04:19:00Z,31.00,71.00
2026-04-17T04:21:00Z,31.00,71.00
2026-04-17T04:23:00Z,30.00,71.00
2026-04-17T04:24:00Z,30.00,71.00
2026-04-17T04:25:00Z,31.00,71.00
2026-04-17T04:28:00Z,31.00,71.00
2026-04-17T04:33:00Z,31.00,71.00
2026-04-17T04:34:00Z,31.00,71.00
2026-04-17T04:35:00Z,31.00,71.00
2026-04-17T04:36:00Z,31.00,71.00
2026-04-17T04:40:00Z,31.00,71.00
2026-04-17T04:41:00Z,31.00,71.00
2026-04-17T04:43:00Z,31.00,71.00
2026-04-17T04:44:00Z,31.00,71.00
2026-04-17T04:46:00Z,31.00,71.00
2026-04-17T04:47:00Z,31.00,71.00
2026-04-17T04:49:00Z,31.00,71.00
2026-04-17T04:52:00Z,31.00,71.00
2026-04-17T04:53:00Z,31.00,71.00
2026-04-17T04:55:00Z,31.00,71.00
2026-04-17T04:57:00Z,31.00,71.00
2026-04-17T05:02:00Z,31.00,71.00
2026-04-17T05:03:00Z,31.00,71.00
2026-04-17T05:06:00Z,31.00,71.00
2026-04-17T05:07:00Z,31.00,71.00
2026-04-17T05:08:00Z,31.00,71.00
2026-04-17T05:09:00Z,31.00,71.00
2026-04-17T05:10:00Z,31.00,71.00
2026-04-17T05:12:00Z,31.00,71.00
2026-04-17T05:16:00Z,31.00,71.00
2026-04-17T05:17:00Z,31.00,71.00
2026-04-17T05:20:00Z,31.00,70.00
2026-04-17T05:23:00Z,31.00,70.00
2026-04-17T05:25:00Z,31.00,70.98
2026-04-17T05:27:00Z,31.00,71.00
2026-04-17T05:28:00Z,31.00,71.00
2026-04-17T05:29:00Z,31.00,71.00
2026-04-17T05:30:00Z,31.00,71.00
2026-04-17T05:32:00Z,31.00,71.00
2026-04-17T05:34:00Z,31.00,71.00
2026-04-17T05:35:00Z,31.00,71.00
2026-04-17T05:37:00Z,30.00,71.00
2026-04-17T05:38:00Z,30.00,71.00
2026-04-17T05:39:00Z,30.00,71.00
2026-04-17T05:40:00Z,30.00,71.00
2026-04-17T05:41:00Z,30.36,71.00
2026-04-17T05:42:00Z,31.00,69.04
2026-04-17T05:43:00Z,31.00,71.00
2026-04-17T05:44:00Z,31.00,71.00
2026-04-17T05:45:00Z,31.00,71.00
2026-04-17T05:46:00Z,31.00,71.00
2026-04-17T05:49:00Z,31.00,71.00
2026-04-17T05:50:00Z,31.00,71.00
2026-04-17T05:51:00Z,31.00,71.00
2026-04-17T05:53:00Z,31.00,71.00
2026-04-17T05:54:00Z,30.00,71.00
2026-04-17T05:55:00Z,30.00,71.00
2026-04-17T05:57:00Z,30.00,71.00
2026-04-17T05:58:00Z,30.00,71.00
2026-04-17T06:00:00Z,30.00,71.00
2026-04-17T06:04:00Z,30.00,70.00
2026-04-17T06:06:00Z,31.00,71.00
2026-04-17T06:08:00Z,31.00,71.00
2026-04-17T06:10:00Z,31.00,71.00
2026-04-17T06:15:00Z,31.00,71.00
2026-04-17T06:17:00Z,31.00,71.00
2026-04-17T06:18:00Z,31.00,71.00
2026-04-17T06:19:00Z,31.00,71.00
2026-04-17T06:24:00Z,31.00,71.00
2026-04-17T06:26:00Z,31.00,71.00
2026-04-17T06:27:00Z,31.00,71.00
2026-04-17T06:29:00Z,31.00,71.00
2026-04-17T06:32:00Z,30.00,71.00
2026-04-17T06:33:00Z,30.00,71.00
2026-04-17T06:34:00Z,30.00,69.54
2026-04-17T06:35:00Z,30.00,69.54
2026-04-17T06:36:00Z,30.00,71.00
2026-04-17T06:37:00Z,30.00,69.00
2026-04-17T06:38:00Z,30.00,69.00
2026-04-17T06:41:00Z,30.00,69.00
2026-04-17T06:42:00Z,30.00,69.00
2026-04-17T06:45:00Z,30.00,71.00
2026-04-17T06:46:00Z,30.00,71.00
2026-04-17T06:47:00Z,30.00,71.00
2026-04-17T06:48:00Z,30.00,71.00
2026-04-17T06:49:00Z,30.00,71.00
2026-04-17T06:53:00Z,30.00,71.00
2026-04-17T06:56:00Z,30.00,71.00
2026-04-17T06:59:00Z,30.00,71.00
2026-04-17T07:01:00Z,30.00,71.00
2026-04-17T07:02:00Z,30.00,71.00
2026-04-17T07:04:00Z,30.00,71.00
2026-04-17T07:06:00Z,30.00,71.00
2026-04-17T07:07:00Z,30.00,71.00
2026-04-17T07:08:00Z,29.00,71.00
2026-04-17T07:09:00Z,29.10,71.00
2026-04-17T07:10:00Z,28.00,71.00
2026-04-17T07:11:00Z,29.96,71.00
2026-04-17T07:13:00Z,30.00,71.00
2026-04-17T07:14:00Z,30.00,71.00
