# event_ticker=KXATPMATCH-26JUN13BUBFRI
# final_score=6-4 6-4
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Alexander Bublik
# kalshi_date=2026-06-13
timestamp,Alexander Bublik,Taylor Fritz
2026-06-12T23:49:00Z,,47.00
2026-06-12T23:50:00Z,,47.00
2026-06-12T23:51:00Z,,47.00
2026-06-12T23:53:00Z,,47.00
2026-06-12T23:56:00Z,,47.00
2026-06-12T23:59:00Z,55.00,47.00
2026-06-13T00:01:00Z,55.00,47.00
2026-06-13T00:03:00Z,55.00,47.00
2026-06-13T00:18:00Z,55.00,46.00
2026-06-13T00:19:00Z,55.00,46.00
2026-06-13T00:22:00Z,55.00,46.00
2026-06-13T00:28:00Z,55.00,46.00
2026-06-13T00:30:00Z,55.00,46.00
2026-06-13T00:32:00Z,55.00,46.00
2026-06-13T00:34:00Z,55.00,46.00
2026-06-13T00:37:00Z,55.00,46.00
2026-06-13T00:40:00Z,55.00,46.00
2026-06-13T00:42:00Z,55.00,46.00
2026-06-13T00:45:00Z,55.00,46.00
2026-06-13T00:53:00Z,55.00,46.00
2026-06-13T00:54:00Z,55.00,46.00
2026-06-13T00:57:00Z,55.00,46.00
2026-06-13T00:59:00Z,55.00,46.00
2026-06-13T01:01:00Z,55.00,46.00
2026-06-13T01:03:00Z,55.00,45.00
2026-06-13T01:04:00Z,55.00,45.00
2026-06-13T01:06:00Z,55.00,45.01
2026-06-13T01:07:00Z,55.00,44.00
2026-06-13T01:12:00Z,55.00,47.00
2026-06-13T01:15:00Z,55.00,47.00
2026-06-13T01:25:00Z,55.00,47.00
2026-06-13T01:29:00Z,55.00,47.00
2026-06-13T01:31:00Z,55.00,47.00
2026-06-13T01:32:00Z,55.00,47.00
2026-06-13T01:39:00Z,55.00,47.00
2026-06-13T01:44:00Z,55.00,47.00
2026-06-13T01:45:00Z,55.00,46.00
2026-06-13T01:51:00Z,55.00,47.00
2026-06-13T01:53:00Z,55.00,45.00
2026-06-13T01:58:00Z,55.00,45.00
2026-06-13T02:03:00Z,55.00,47.00
2026-06-13T02:04:00Z,55.00,47.00
2026-06-13T02:05:00Z,55.00,47.00
2026-06-13T02:06:00Z,55.00,47.00
2026-06-13T02:07:00Z,55.00,47.00
2026-06-13T02:09:00Z,55.00,47.00
2026-06-13T02:11:00Z,55.00,47.00
2026-06-13T02:12:00Z,55.00,47.00
2026-06-13T02:13:00Z,55.00,47.00
2026-06-13T02:14:00Z,55.00,47.00
2026-06-13T02:17:00Z,55.00,47.00
2026-06-13T02:19:00Z,55.00,45.00
2026-06-13T02:20:00Z,55.00,47.00
2026-06-13T02:22:00Z,55.00,47.00
2026-06-13T02:23:00Z,55.00,47.00
2026-06-13T02:24:00Z,55.00,47.00
2026-06-13T02:25:00Z,55.00,47.00
2026-06-13T02:27:00Z,55.00,47.00
2026-06-13T02:30:00Z,55.00,47.00
2026-06-13T02:32:00Z,55.00,47.00
2026-06-13T02:33:00Z,55.00,47.00
2026-06-13T02:36:00Z,55.00,47.00
2026-06-13T02:37:00Z,55.00,47.00
2026-06-13T02:39:00Z,55.00,47.00
2026-06-13T02:41:00Z,55.00,47.00
2026-06-13T02:42:00Z,54.94,47.00
2026-06-13T02:44:00Z,55.00,47.00
2026-06-13T02:45:00Z,54.00,47.00
2026-06-13T02:46:00Z,54.00,47.00
2026-06-13T02:47:00Z,55.00,47.00
2026-06-13T02:49:00Z,55.00,47.00
2026-06-13T02:50:00Z,55.00,47.00
2026-06-13T02:51:00Z,55.00,47.00
2026-06-13T02:52:00Z,55.00,47.00
2026-06-13T02:53:00Z,55.00,47.00
2026-06-13T02:54:00Z,55.00,47.00
2026-06-13T02:55:00Z,55.00,47.00
2026-06-13T02:57:00Z,55.00,47.00
2026-06-13T02:58:00Z,55.00,47.00
2026-06-13T02:59:00Z,55.00,47.00
2026-06-13T03:00:00Z,55.00,47.00
2026-06-13T03:03:00Z,55.00,47.00
2026-06-13T03:04:00Z,55.00,47.00
2026-06-13T03:05:00Z,55.00,47.00
2026-06-13T03:06:00Z,55.00,47.00
2026-06-13T03:08:00Z,55.00,47.00
2026-06-13T03:10:00Z,55.00,47.00
2026-06-13T03:11:00Z,55.00,47.00
2026-06-13T03:12:00Z,55.00,47.00
2026-06-13T03:13:00Z,55.00,47.00
2026-06-13T03:14:00Z,55.00,47.00
2026-06-13T03:15:00Z,55.00,47.00
2026-06-13T03:16:00Z,55.00,47.00
2026-06-13T03:17:00Z,55.00,47.00
2026-06-13T03:18:00Z,55.00,47.00
2026-06-13T03:19:00Z,55.00,47.00
2026-06-13T03:20:00Z,55.00,47.00
2026-06-13T03:21:00Z,55.00,47.00
2026-06-13T03:22:00Z,55.00,47.00
2026-06-13T03:23:00Z,55.00,47.00
2026-06-13T03:24:00Z,55.00,47.00
2026-06-13T03:25:00Z,54.21,47.00
2026-06-13T03:26:00Z,55.00,47.00
2026-06-13T03:27:00Z,54.70,46.00
2026-06-13T03:28:00Z,55.00,47.00
2026-06-13T03:29:00Z,55.00,47.00
2026-06-13T03:30:00Z,55.00,47.00
2026-06-13T03:31:00Z,55.00,47.35
2026-06-13T03:32:00Z,55.00,48.00
