# event_ticker=KXATPMATCH-26MAR04FEADZU
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Jacob Fearnley
# fav_player=Damir Dzumhur
# dog_player=Jacob Fearnley
# kalshi_date=2026-03-04
timestamp,Damir Dzumhur,Jacob Fearnley
2026-03-05T10:07:00Z,47.00,
2026-03-05T10:22:00Z,47.00,
2026-03-05T10:27:00Z,47.00,54.00
2026-03-05T10:54:00Z,47.00,54.00
2026-03-05T11:07:00Z,47.00,54.00
2026-03-05T11:47:00Z,47.00,54.40
2026-03-05T12:39:00Z,47.00,55.00
2026-03-05T12:41:00Z,47.00,55.00
2026-03-05T12:56:00Z,47.00,54.00
2026-03-05T13:14:00Z,47.00,54.00
2026-03-05T13:30:00Z,47.00,54.00
2026-03-05T13:37:00Z,47.00,54.00
2026-03-05T13:42:00Z,47.00,54.81
2026-03-05T13:57:00Z,47.00,54.81
2026-03-05T14:01:00Z,47.00,54.81
2026-03-05T14:16:00Z,47.00,54.81
2026-03-05T14:19:00Z,47.00,54.81
2026-03-05T14:21:00Z,47.00,55.00
2026-03-05T14:43:00Z,47.00,55.00
2026-03-05T14:46:00Z,47.00,55.00
2026-03-05T14:47:00Z,47.00,55.00
2026-03-05T14:48:00Z,47.00,55.00
2026-03-05T14:57:00Z,47.00,55.00
2026-03-05T15:00:00Z,47.00,55.00
2026-03-05T15:01:00Z,46.00,55.00
2026-03-05T15:02:00Z,47.00,55.00
2026-03-05T15:09:00Z,47.00,55.00
2026-03-05T15:25:00Z,47.00,55.00
2026-03-05T15:26:00Z,47.00,55.00
2026-03-05T15:27:00Z,47.00,55.00
2026-03-05T15:28:00Z,47.00,55.00
2026-03-05T15:45:00Z,47.00,55.00
2026-03-05T15:54:00Z,47.00,55.00
2026-03-05T15:59:00Z,47.00,55.00
2026-03-05T16:00:00Z,47.00,55.00
2026-03-05T16:10:00Z,47.00,54.82
2026-03-05T16:13:00Z,48.00,54.82
2026-03-05T16:21:00Z,48.00,54.82
2026-03-05T16:25:00Z,48.00,54.82
2026-03-05T16:27:00Z,48.00,54.82
2026-03-05T16:35:00Z,48.00,54.82
2026-03-05T16:39:00Z,48.00,55.00
2026-03-05T16:44:00Z,48.00,55.00
2026-03-05T16:45:00Z,48.00,55.00
2026-03-05T16:55:00Z,48.00,55.00
2026-03-05T16:58:00Z,48.00,55.00
2026-03-05T16:59:00Z,48.00,55.00
2026-03-05T17:06:00Z,48.00,55.00
2026-03-05T17:11:00Z,48.00,55.00
2026-03-05T17:14:00Z,48.00,55.00
2026-03-05T17:18:00Z,48.00,55.00
2026-03-05T17:19:00Z,48.00,55.00
2026-03-05T17:23:00Z,48.00,55.00
2026-03-05T17:25:00Z,48.00,55.00
2026-03-05T17:29:00Z,48.00,55.00
