# event_ticker=KXATPMATCH-25OCT23FRIHUM
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Ugo Humbert
# fav_player=Taylor Fritz
# dog_player=Ugo Humbert
# kalshi_date=2025-10-23
timestamp,Taylor Fritz,Ugo Humbert
2025-10-23T14:58:00Z,67.00,34.98
2025-10-23T14:59:00Z,67.00,34.98
2025-10-23T15:06:00Z,67.00,34.98
2025-10-23T15:08:00Z,67.00,34.98
2025-10-23T15:10:00Z,67.00,34.98
2025-10-23T15:12:00Z,66.00,34.98
2025-10-23T15:14:00Z,67.00,34.98
2025-10-23T15:19:00Z,68.00,34.98
2025-10-23T15:21:00Z,68.00,34.98
2025-10-23T15:22:00Z,68.00,34.98
2025-10-23T15:26:00Z,68.00,34.98
2025-10-23T15:27:00Z,68.00,33.00
2025-10-23T15:31:00Z,68.00,33.00
2025-10-23T15:35:00Z,68.00,33.00
2025-10-23T15:36:00Z,68.00,33.00
2025-10-23T15:43:00Z,68.00,33.00
2025-10-23T15:48:00Z,68.00,33.00
2025-10-23T15:50:00Z,68.00,33.00
2025-10-23T15:51:00Z,68.00,33.00
2025-10-23T15:54:00Z,68.00,33.00
2025-10-23T15:55:00Z,68.00,33.00
2025-10-23T15:57:00Z,67.00,34.00
2025-10-23T15:58:00Z,67.00,35.00
2025-10-23T16:00:00Z,67.00,35.00
2025-10-23T16:02:00Z,67.00,35.00
2025-10-23T16:03:00Z,67.00,35.00
2025-10-23T16:04:00Z,67.00,35.00
2025-10-23T16:05:00Z,67.00,35.00
2025-10-23T16:06:00Z,67.00,35.00
2025-10-23T16:07:00Z,67.00,35.00
2025-10-23T16:08:00Z,67.00,35.00
2025-10-23T16:09:00Z,67.00,36.00
2025-10-23T16:10:00Z,67.00,36.00
2025-10-23T16:11:00Z,67.00,36.00
2025-10-23T16:12:00Z,67.00,36.00
2025-10-23T16:13:00Z,67.00,36.00
2025-10-23T16:14:00Z,67.00,36.00
2025-10-23T16:15:00Z,67.00,36.00
2025-10-23T16:16:00Z,67.00,36.00
2025-10-23T16:17:00Z,67.00,36.00
2025-10-23T16:19:00Z,67.00,36.00
2025-10-23T16:20:00Z,67.00,36.00
2025-10-23T16:21:00Z,67.00,35.00
2025-10-23T16:22:00Z,67.00,35.00
2025-10-23T16:23:00Z,67.00,35.00
2025-10-23T16:24:00Z,67.00,35.00
2025-10-23T16:25:00Z,67.00,35.00
2025-10-23T16:27:00Z,67.00,35.00
2025-10-23T16:28:00Z,67.00,35.00
2025-10-23T16:29:00Z,67.00,35.00
2025-10-23T16:30:00Z,67.00,35.00
2025-10-23T16:31:00Z,67.00,35.00
2025-10-23T16:33:00Z,66.29,35.00
2025-10-23T16:34:00Z,67.00,35.00
2025-10-23T16:35:00Z,67.00,35.00
2025-10-23T16:36:00Z,67.00,35.00
2025-10-23T16:38:00Z,67.00,35.00
2025-10-23T16:39:00Z,67.00,35.00
2025-10-23T16:40:00Z,67.00,35.00
2025-10-23T16:41:00Z,67.00,35.00
2025-10-23T16:42:00Z,67.00,35.00
2025-10-23T16:43:00Z,67.00,35.00
2025-10-23T16:45:00Z,67.00,35.00
2025-10-23T16:46:00Z,65.75,35.00
2025-10-23T16:48:00Z,66.00,35.00
2025-10-23T16:49:00Z,66.00,35.00
2025-10-23T16:50:00Z,66.00,35.00
2025-10-23T16:51:00Z,66.00,35.00
2025-10-23T16:53:00Z,66.00,35.00
2025-10-23T16:54:00Z,66.00,35.00
2025-10-23T16:55:00Z,66.00,35.00
2025-10-23T16:57:00Z,66.00,35.00
2025-10-23T16:58:00Z,66.00,35.00
2025-10-23T17:00:00Z,66.00,35.00
2025-10-23T17:01:00Z,66.00,35.00
2025-10-23T17:02:00Z,66.00,35.00
2025-10-23T17:03:00Z,66.00,35.00
2025-10-23T17:04:00Z,66.00,35.00
2025-10-23T17:05:00Z,66.00,35.00
2025-10-23T17:06:00Z,66.00,35.00
2025-10-23T17:07:00Z,66.00,35.00
2025-10-23T17:08:00Z,66.00,35.00
2025-10-23T17:09:00Z,66.00,35.00
2025-10-23T17:10:00Z,66.00,35.00
2025-10-23T17:11:00Z,66.00,35.00
2025-10-23T17:12:00Z,66.00,35.00
2025-10-23T17:13:00Z,66.00,35.00
2025-10-23T17:14:00Z,66.00,35.00
2025-10-23T17:15:00Z,65.01,35.00
2025-10-23T17:16:00Z,66.00,35.00
2025-10-23T17:17:00Z,66.00,35.00
2025-10-23T17:18:00Z,66.00,34.00
2025-10-23T17:19:00Z,66.41,34.00
2025-10-23T17:20:00Z,67.00,35.00
2025-10-23T17:21:00Z,67.00,35.00
2025-10-23T17:22:00Z,66.58,35.90
2025-10-23T17:23:00Z,66.23,36.00
2025-10-23T17:24:00Z,66.79,36.00
2025-10-23T17:25:00Z,66.00,35.53
2025-10-23T17:26:00Z,66.00,36.00
2025-10-23T17:27:00Z,66.00,36.00
2025-10-23T17:28:00Z,66.00,35.53
2025-10-23T17:29:00Z,66.00,35.00
2025-10-23T17:30:00Z,66.00,35.00
2025-10-23T17:31:00Z,66.00,35.00
2025-10-23T17:32:00Z,66.89,34.00
2025-10-23T17:33:00Z,67.00,34.00
2025-10-23T17:34:00Z,67.00,34.00
2025-10-23T17:35:00Z,67.00,34.00
2025-10-23T17:36:00Z,67.00,34.00
2025-10-23T17:37:00Z,67.00,34.00
2025-10-23T17:38:00Z,67.00,34.00
2025-10-23T17:39:00Z,67.00,34.80
2025-10-23T17:40:00Z,67.00,35.00
2025-10-23T17:41:00Z,67.00,35.00
2025-10-23T17:42:00Z,67.00,35.00
2025-10-23T17:43:00Z,67.00,35.00
2025-10-23T17:44:00Z,67.00,35.00
2025-10-23T17:45:00Z,67.00,35.00
2025-10-23T17:46:00Z,66.72,35.00
2025-10-23T17:47:00Z,67.00,35.00
2025-10-23T17:48:00Z,67.00,36.00
2025-10-23T17:49:00Z,67.00,36.00
2025-10-23T17:50:00Z,66.89,36.00
2025-10-23T17:51:00Z,66.85,36.00
2025-10-23T17:52:00Z,67.00,35.75
2025-10-23T17:53:00Z,67.00,35.00
2025-10-23T17:54:00Z,66.93,35.00
2025-10-23T17:55:00Z,67.00,35.00
2025-10-23T17:56:00Z,67.00,35.00
2025-10-23T17:57:00Z,67.00,34.00
2025-10-23T17:58:00Z,67.00,34.00
2025-10-23T17:59:00Z,67.00,34.36
2025-10-23T18:00:00Z,67.00,35.00
2025-10-23T18:01:00Z,67.57,34.40
2025-10-23T18:02:00Z,68.00,34.00
2025-10-23T18:03:00Z,68.00,34.00
2025-10-23T18:04:00Z,68.43,32.86
2025-10-23T18:05:00Z,69.00,33.01
2025-10-23T18:06:00Z,68.38,33.00
2025-10-23T18:07:00Z,68.00,33.80
2025-10-23T18:08:00Z,68.17,34.00
2025-10-23T18:09:00Z,68.56,33.98
2025-10-23T18:10:00Z,68.20,33.89
2025-10-23T18:11:00Z,68.90,33.22
2025-10-23T18:12:00Z,71.79,30.27
2025-10-23T18:13:00Z,71.72,31.95
2025-10-23T18:14:00Z,74.02,29.46
2025-10-23T18:15:00Z,73.01,29.18
2025-10-23T18:16:00Z,72.87,29.00
2025-10-23T18:17:00Z,73.88,29.25
2025-10-23T18:18:00Z,69.38,31.28
2025-10-23T18:19:00Z,69.80,32.78
2025-10-23T18:20:00Z,69.29,32.32
2025-10-23T18:21:00Z,69.47,33.57
2025-10-23T18:22:00Z,69.41,34.57
2025-10-23T18:23:00Z,69.94,35.95
2025-10-23T18:24:00Z,63.71,38.80
2025-10-23T18:25:00Z,63.17,40.01
2025-10-23T18:26:00Z,63.56,39.61
2025-10-23T18:27:00Z,62.78,39.55
2025-10-23T18:28:00Z,62.02,47.44
2025-10-23T18:29:00Z,61.67,52.23
2025-10-23T18:30:00Z,53.71,50.43
2025-10-23T18:31:00Z,44.34,56.09
2025-10-23T18:32:00Z,45.64,57.59
2025-10-23T18:33:00Z,39.09,59.45
2025-10-23T18:34:00Z,42.15,60.88
2025-10-23T18:35:00Z,42.89,57.42
2025-10-23T18:36:00Z,52.20,54.13
2025-10-23T18:37:00Z,51.53,49.10
2025-10-23T18:38:00Z,52.22,52.55
2025-10-23T18:39:00Z,57.18,50.64
2025-10-23T18:40:00Z,52.62,51.67
2025-10-23T18:41:00Z,46.28,57.40
2025-10-23T18:42:00Z,43.43,58.42
2025-10-23T18:43:00Z,41.95,60.77
2025-10-23T18:44:00Z,48.78,53.48
2025-10-23T18:45:00Z,48.81,53.99
2025-10-23T18:46:00Z,51.07,50.33
2025-10-23T18:47:00Z,50.69,57.44
2025-10-23T18:48:00Z,43.14,59.88
2025-10-23T18:49:00Z,46.35,57.54
2025-10-23T18:50:00Z,49.14,50.70
2025-10-23T18:51:00Z,55.93,51.16
2025-10-23T18:52:00Z,45.58,56.87
2025-10-23T18:53:00Z,45.75,56.78
2025-10-23T18:54:00Z,47.45,55.82
2025-10-23T18:55:00Z,50.69,52.11
2025-10-23T18:56:00Z,51.15,50.82
2025-10-23T18:57:00Z,50.12,54.34
2025-10-23T18:58:00Z,44.67,57.49
2025-10-23T18:59:00Z,43.86,60.44
2025-10-23T19:00:00Z,45.74,56.59
2025-10-23T19:01:00Z,44.95,56.32
2025-10-23T19:02:00Z,47.78,54.80
2025-10-23T19:03:00Z,49.25,52.33
2025-10-23T19:04:00Z,51.40,51.91
2025-10-23T19:05:00Z,47.06,55.17
2025-10-23T19:06:00Z,46.68,56.11
2025-10-23T19:07:00Z,43.86,57.92
2025-10-23T19:08:00Z,40.00,61.44
2025-10-23T19:09:00Z,23.62,76.89
2025-10-23T19:10:00Z,20.95,83.86
2025-10-23T19:11:00Z,13.50,84.91
2025-10-23T19:12:00Z,16.62,87.18
2025-10-23T19:13:00Z,9.35,91.19
2025-10-23T19:14:00Z,8.39,90.73
2025-10-23T19:15:00Z,13.10,89.22
2025-10-23T19:16:00Z,15.28,85.53
2025-10-23T19:17:00Z,13.80,87.58
2025-10-23T19:18:00Z,10.51,90.76
2025-10-23T19:19:00Z,11.13,88.68
2025-10-23T19:20:00Z,6.93,93.58
2025-10-23T19:21:00Z,7.25,92.44
2025-10-23T19:22:00Z,4.75,95.56
2025-10-23T19:23:00Z,4.62,96.44
2025-10-23T19:24:00Z,5.83,94.29
2025-10-23T19:25:00Z,5.03,94.45
2025-10-23T19:26:00Z,5.08,96.38
2025-10-23T19:27:00Z,5.17,96.79
2025-10-23T19:28:00Z,7.39,89.67
2025-10-23T19:29:00Z,9.54,88.71
2025-10-23T19:30:00Z,4.43,97.20
2025-10-23T19:31:00Z,4.43,99.00
2025-10-23T19:32:00Z,1.00,99.00
2025-10-23T19:33:00Z,1.00,99.00
