# event_ticker=KXATPMATCH-25SEP29MEDZVE
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Daniil Medvedev
# fav_player=Alexander Zverev
# dog_player=Daniil Medvedev
# kalshi_date=2025-09-29
timestamp,Alexander Zverev,Daniil Medvedev
2025-09-29T06:49:00Z,45.00,54.00
2025-09-29T06:50:00Z,45.00,54.00
2025-09-29T06:51:00Z,46.00,54.00
2025-09-29T06:57:00Z,46.00,54.00
2025-09-29T06:58:00Z,46.00,54.00
2025-09-29T07:14:00Z,46.00,54.00
2025-09-29T07:20:00Z,46.00,54.00
2025-09-29T07:22:00Z,46.00,54.00
2025-09-29T07:25:00Z,46.00,54.00
2025-09-29T07:26:00Z,46.00,54.00
2025-09-29T07:27:00Z,46.00,54.00
2025-09-29T07:38:00Z,46.00,54.00
2025-09-29T07:40:00Z,46.00,54.00
2025-09-29T07:43:00Z,46.00,54.00
2025-09-29T07:47:00Z,46.00,54.00
2025-09-29T07:50:00Z,46.00,54.00
2025-09-29T08:00:00Z,46.00,54.00
2025-09-29T08:13:00Z,46.00,54.00
2025-09-29T08:19:00Z,46.95,54.00
2025-09-29T08:21:00Z,46.95,54.00
2025-09-29T08:33:00Z,46.00,54.00
2025-09-29T08:34:00Z,46.00,54.00
2025-09-29T08:36:00Z,46.00,54.00
2025-09-29T08:37:00Z,46.00,54.00
2025-09-29T08:40:00Z,46.00,54.00
2025-09-29T08:46:00Z,46.00,54.00
2025-09-29T08:49:00Z,46.00,54.00
2025-09-29T08:55:00Z,46.00,54.00
2025-09-29T08:56:00Z,46.00,54.00
2025-09-29T08:57:00Z,46.00,54.00
2025-09-29T09:00:00Z,46.00,54.00
2025-09-29T09:03:00Z,46.00,54.00
2025-09-29T09:14:00Z,46.00,54.00
2025-09-29T09:15:00Z,46.00,54.00
2025-09-29T09:30:00Z,46.00,54.00
2025-09-29T09:32:00Z,46.00,54.00
2025-09-29T09:35:00Z,46.00,54.00
2025-09-29T09:40:00Z,46.00,54.00
2025-09-29T09:43:00Z,46.00,54.00
2025-09-29T09:47:00Z,46.00,54.00
2025-09-29T09:48:00Z,46.00,54.00
2025-09-29T09:53:00Z,46.00,54.00
2025-09-29T09:56:00Z,46.00,54.00
2025-09-29T09:57:00Z,46.00,54.00
2025-09-29T09:59:00Z,46.00,54.00
2025-09-29T10:09:00Z,46.00,54.00
2025-09-29T10:12:00Z,46.00,54.00
2025-09-29T10:15:00Z,46.00,54.00
2025-09-29T10:16:00Z,46.00,54.00
2025-09-29T10:22:00Z,46.00,54.00
2025-09-29T10:25:00Z,46.00,54.00
2025-09-29T10:28:00Z,46.00,54.00
2025-09-29T10:31:00Z,46.00,54.00
2025-09-29T10:33:00Z,46.00,54.00
2025-09-29T10:36:00Z,46.00,54.00
2025-09-29T10:37:00Z,46.00,54.00
2025-09-29T10:39:00Z,46.00,54.00
2025-09-29T10:40:00Z,46.00,54.00
2025-09-29T10:48:00Z,46.00,54.00
2025-09-29T10:50:00Z,46.00,54.00
2025-09-29T10:54:00Z,46.00,54.00
2025-09-29T10:55:00Z,46.00,54.00
2025-09-29T10:59:00Z,46.00,54.00
2025-09-29T11:03:00Z,46.00,54.00
2025-09-29T11:05:00Z,46.00,54.00
2025-09-29T11:08:00Z,46.00,54.00
2025-09-29T11:11:00Z,46.00,54.00
2025-09-29T11:12:00Z,46.00,54.00
2025-09-29T11:15:00Z,46.00,53.00
2025-09-29T11:18:00Z,46.00,54.00
2025-09-29T11:20:00Z,46.00,54.00
2025-09-29T11:22:00Z,46.00,54.00
2025-09-29T11:23:00Z,46.00,54.00
2025-09-29T11:24:00Z,46.00,54.00
2025-09-29T11:25:00Z,46.00,54.00
2025-09-29T11:28:00Z,46.00,54.00
2025-09-29T11:30:00Z,46.00,54.00
2025-09-29T11:32:00Z,46.00,54.00
2025-09-29T11:36:00Z,46.00,54.00
2025-09-29T11:37:00Z,46.00,54.00
2025-09-29T11:41:00Z,46.00,54.00
2025-09-29T11:42:00Z,46.00,54.00
2025-09-29T11:43:00Z,46.00,54.00
2025-09-29T11:45:00Z,46.00,54.00
2025-09-29T11:46:00Z,46.00,54.00
2025-09-29T11:47:00Z,46.00,54.00
2025-09-29T11:49:00Z,46.00,54.00
2025-09-29T11:52:00Z,46.00,54.00
2025-09-29T11:54:00Z,46.00,54.00
2025-09-29T11:55:00Z,46.00,54.00
2025-09-29T11:56:00Z,46.00,54.00
2025-09-29T12:00:00Z,46.00,54.00
2025-09-29T12:03:00Z,46.00,54.00
2025-09-29T12:04:00Z,46.00,54.00
2025-09-29T12:06:00Z,46.00,53.81
2025-09-29T12:07:00Z,46.00,54.00
2025-09-29T12:09:00Z,46.00,54.00
2025-09-29T12:10:00Z,46.00,54.00
2025-09-29T12:12:00Z,46.00,54.00
2025-09-29T12:17:00Z,46.00,54.00
2025-09-29T12:18:00Z,46.00,54.00
2025-09-29T12:19:00Z,46.00,54.00
2025-09-29T12:20:00Z,46.00,54.00
2025-09-29T12:21:00Z,45.00,55.11
2025-09-29T12:22:00Z,45.92,55.11
2025-09-29T12:23:00Z,45.92,54.00
2025-09-29T12:24:00Z,46.00,54.00
2025-09-29T12:26:00Z,46.00,55.00
2025-09-29T12:28:00Z,46.00,55.00
2025-09-29T12:29:00Z,46.00,55.00
2025-09-29T12:30:00Z,46.00,55.00
2025-09-29T12:31:00Z,46.00,55.00
2025-09-29T12:32:00Z,46.00,55.00
2025-09-29T12:33:00Z,46.00,55.00
2025-09-29T12:35:00Z,45.79,55.00
2025-09-29T12:36:00Z,46.00,55.00
2025-09-29T12:37:00Z,46.00,55.00
2025-09-29T12:39:00Z,46.00,55.00
2025-09-29T12:40:00Z,46.00,55.00
2025-09-29T12:42:00Z,46.00,55.00
2025-09-29T12:45:00Z,46.00,54.00
2025-09-29T12:46:00Z,46.00,55.59
2025-09-29T12:47:00Z,46.00,55.98
2025-09-29T12:48:00Z,45.63,56.08
2025-09-29T12:51:00Z,45.63,57.00
2025-09-29T12:52:00Z,45.80,57.00
2025-09-29T12:53:00Z,46.00,57.00
2025-09-29T12:54:00Z,46.00,56.00
2025-09-29T12:56:00Z,46.00,56.00
2025-09-29T12:57:00Z,46.00,56.00
2025-09-29T12:58:00Z,46.00,56.20
2025-09-29T12:59:00Z,45.79,56.60
2025-09-29T13:00:00Z,46.00,56.60
2025-09-29T13:01:00Z,45.86,55.87
2025-09-29T13:02:00Z,46.00,56.30
2025-09-29T13:03:00Z,46.00,57.73
2025-09-29T13:04:00Z,45.87,55.59
2025-09-29T13:05:00Z,46.00,57.00
2025-09-29T13:06:00Z,46.00,56.91
2025-09-29T13:07:00Z,46.00,55.00
2025-09-29T13:08:00Z,45.09,56.00
2025-09-29T13:09:00Z,45.92,56.00
2025-09-29T13:10:00Z,46.00,56.00
2025-09-29T13:11:00Z,45.37,56.00
2025-09-29T13:12:00Z,46.32,55.00
2025-09-29T13:13:00Z,47.00,55.00
2025-09-29T13:14:00Z,47.00,56.00
2025-09-29T13:15:00Z,46.00,56.00
2025-09-29T13:16:00Z,45.48,56.00
2025-09-29T13:17:00Z,46.00,56.66
2025-09-29T13:18:00Z,46.00,56.00
2025-09-29T13:19:00Z,46.90,56.00
2025-09-29T13:20:00Z,46.71,56.00
2025-09-29T13:21:00Z,46.11,56.00
2025-09-29T13:22:00Z,46.17,55.96
2025-09-29T13:23:00Z,46.17,55.00
2025-09-29T13:24:00Z,45.26,56.00
2025-09-29T13:25:00Z,46.91,56.00
2025-09-29T13:26:00Z,46.00,56.00
2025-09-29T13:27:00Z,46.00,56.00
2025-09-29T13:28:00Z,46.00,56.27
2025-09-29T13:29:00Z,48.80,55.05
2025-09-29T13:30:00Z,45.46,54.63
2025-09-29T13:31:00Z,45.81,55.82
2025-09-29T13:32:00Z,42.62,57.23
2025-09-29T13:33:00Z,42.38,61.55
2025-09-29T13:34:00Z,40.36,60.97
2025-09-29T13:35:00Z,38.16,63.82
2025-09-29T13:36:00Z,38.92,66.10
2025-09-29T13:37:00Z,42.44,59.96
2025-09-29T13:38:00Z,44.80,55.00
2025-09-29T13:39:00Z,43.92,56.37
2025-09-29T13:40:00Z,41.35,58.22
2025-09-29T13:41:00Z,41.96,60.90
2025-09-29T13:42:00Z,42.42,60.00
2025-09-29T13:43:00Z,43.00,59.82
2025-09-29T13:44:00Z,44.00,57.18
2025-09-29T13:45:00Z,46.58,56.00
2025-09-29T13:46:00Z,47.37,56.00
2025-09-29T13:47:00Z,43.34,60.32
2025-09-29T13:48:00Z,36.81,64.02
2025-09-29T13:49:00Z,29.24,72.23
2025-09-29T13:50:00Z,29.97,71.59
2025-09-29T13:51:00Z,36.37,64.10
2025-09-29T13:52:00Z,34.15,65.19
2025-09-29T13:53:00Z,29.42,69.88
2025-09-29T13:54:00Z,30.02,72.75
2025-09-29T13:55:00Z,25.96,75.83
2025-09-29T13:56:00Z,25.95,76.20
2025-09-29T13:57:00Z,25.67,75.98
2025-09-29T13:58:00Z,26.94,75.23
2025-09-29T13:59:00Z,27.04,73.25
2025-09-29T14:00:00Z,22.57,77.26
2025-09-29T14:01:00Z,22.81,77.67
2025-09-29T14:02:00Z,23.00,78.00
2025-09-29T14:03:00Z,23.65,78.26
2025-09-29T14:04:00Z,24.00,78.00
2025-09-29T14:05:00Z,24.50,76.78
2025-09-29T14:06:00Z,24.91,75.59
2025-09-29T14:07:00Z,20.72,78.84
2025-09-29T14:08:00Z,21.22,80.05
2025-09-29T14:09:00Z,22.00,80.28
2025-09-29T14:10:00Z,22.97,79.00
2025-09-29T14:11:00Z,22.64,79.00
2025-09-29T14:12:00Z,22.59,77.01
2025-09-29T14:13:00Z,23.13,74.95
2025-09-29T14:14:00Z,22.11,78.00
2025-09-29T14:15:00Z,25.06,76.67
2025-09-29T14:16:00Z,24.85,76.00
2025-09-29T14:17:00Z,25.02,77.90
2025-09-29T14:18:00Z,22.56,78.38
2025-09-29T14:19:00Z,20.74,78.96
2025-09-29T14:20:00Z,20.04,80.97
2025-09-29T14:21:00Z,20.74,81.19
2025-09-29T14:22:00Z,18.05,82.10
2025-09-29T14:23:00Z,23.91,79.10
2025-09-29T14:24:00Z,24.17,76.78
2025-09-29T14:25:00Z,25.45,76.43
2025-09-29T14:26:00Z,24.00,78.74
2025-09-29T14:27:00Z,21.27,80.46
2025-09-29T14:28:00Z,20.88,79.54
2025-09-29T14:29:00Z,20.54,79.34
2025-09-29T14:30:00Z,21.00,79.70
2025-09-29T14:31:00Z,21.70,77.28
2025-09-29T14:32:00Z,24.00,77.00
2025-09-29T14:33:00Z,23.00,77.00
2025-09-29T14:34:00Z,23.04,77.10
2025-09-29T14:35:00Z,24.25,76.27
2025-09-29T14:36:00Z,23.04,78.18
2025-09-29T14:37:00Z,20.75,78.22
2025-09-29T14:38:00Z,27.48,78.11
2025-09-29T14:39:00Z,23.22,79.10
2025-09-29T14:40:00Z,21.11,79.02
2025-09-29T14:41:00Z,16.84,82.91
2025-09-29T14:42:00Z,15.88,83.39
2025-09-29T14:43:00Z,21.10,80.46
2025-09-29T14:44:00Z,16.31,87.25
2025-09-29T14:45:00Z,7.01,93.26
2025-09-29T14:46:00Z,9.22,94.97
2025-09-29T14:47:00Z,6.18,94.80
2025-09-29T14:48:00Z,3.39,97.61
2025-09-29T14:49:00Z,3.11,97.15
2025-09-29T14:50:00Z,2.00,98.49
2025-09-29T14:51:00Z,1.24,99.00
2025-09-29T14:52:00Z,1.24,99.00
2025-09-29T14:53:00Z,1.24,99.00
2025-09-29T14:54:00Z,1.24,99.00
2025-09-29T14:55:00Z,1.24,99.00
2025-09-29T14:56:00Z,1.24,99.00
