# event_ticker=KXATPMATCH-26MAR06COBKEC
# final_score=3-6 6-3 6-4
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-03-06
timestamp,Flavio Cobolli,Miomir Kecmanovic
2026-03-06T11:17:00Z,47.05,54.53
2026-03-06T11:24:00Z,48.00,54.53
2026-03-06T11:30:00Z,48.00,54.53
2026-03-06T11:40:00Z,46.00,54.53
2026-03-06T11:48:00Z,48.00,54.53
2026-03-06T11:50:00Z,48.00,54.53
2026-03-06T11:51:00Z,46.00,54.53
2026-03-06T11:55:00Z,48.00,54.53
2026-03-06T11:57:00Z,48.00,54.53
2026-03-06T12:15:00Z,48.00,54.00
2026-03-06T12:16:00Z,48.00,54.00
2026-03-06T12:17:00Z,48.00,54.00
2026-03-06T12:20:00Z,48.00,54.00
2026-03-06T12:38:00Z,48.00,54.00
2026-03-06T12:39:00Z,48.00,54.00
2026-03-06T12:42:00Z,48.00,54.00
2026-03-06T12:47:00Z,48.00,54.00
2026-03-06T12:54:00Z,48.00,54.00
2026-03-06T12:56:00Z,48.00,54.00
2026-03-06T13:02:00Z,48.00,54.00
2026-03-06T13:05:00Z,48.00,54.00
2026-03-06T13:08:00Z,48.00,54.00
2026-03-06T13:10:00Z,48.00,54.00
2026-03-06T13:16:00Z,48.00,54.00
2026-03-06T13:17:00Z,48.00,54.00
2026-03-06T13:29:00Z,48.00,54.00
2026-03-06T13:31:00Z,48.00,54.00
2026-03-06T13:34:00Z,48.00,54.00
2026-03-06T13:35:00Z,48.00,54.00
2026-03-06T13:37:00Z,48.00,54.00
2026-03-06T13:39:00Z,48.00,54.00
2026-03-06T13:41:00Z,48.00,54.00
2026-03-06T13:45:00Z,48.00,54.00
2026-03-06T13:46:00Z,48.00,52.00
2026-03-06T13:52:00Z,48.00,52.00
2026-03-06T13:56:00Z,48.00,52.00
2026-03-06T13:58:00Z,48.00,53.00
2026-03-06T14:00:00Z,48.00,54.00
2026-03-06T14:01:00Z,48.00,54.00
2026-03-06T14:04:00Z,48.00,54.00
2026-03-06T14:05:00Z,48.00,54.00
2026-03-06T14:07:00Z,48.00,54.00
2026-03-06T14:11:00Z,48.00,54.00
2026-03-06T14:12:00Z,48.00,54.00
2026-03-06T14:15:00Z,48.00,54.00
2026-03-06T14:19:00Z,48.00,54.00
2026-03-06T14:21:00Z,48.00,54.00
2026-03-06T14:23:00Z,48.00,54.00
2026-03-06T14:26:00Z,48.00,53.00
2026-03-06T14:27:00Z,48.00,53.94
2026-03-06T14:28:00Z,48.00,53.94
2026-03-06T14:29:00Z,48.00,53.94
2026-03-06T14:31:00Z,48.00,54.00
2026-03-06T14:32:00Z,48.00,54.00
2026-03-06T14:33:00Z,48.00,54.00
2026-03-06T14:34:00Z,48.00,54.00
2026-03-06T14:35:00Z,48.00,54.00
2026-03-06T14:36:00Z,48.00,54.00
2026-03-06T14:44:00Z,48.00,54.00
2026-03-06T14:45:00Z,48.00,54.00
2026-03-06T14:49:00Z,48.00,54.00
2026-03-06T14:51:00Z,48.00,54.00
2026-03-06T14:54:00Z,48.00,54.00
2026-03-06T14:56:00Z,48.00,54.00
2026-03-06T14:58:00Z,48.00,54.00
2026-03-06T14:59:00Z,48.00,54.00
2026-03-06T15:00:00Z,48.84,54.00
2026-03-06T15:02:00Z,48.00,54.00
2026-03-06T15:03:00Z,48.00,54.00
2026-03-06T15:04:00Z,48.00,54.00
2026-03-06T15:05:00Z,48.00,51.00
2026-03-06T15:06:00Z,48.00,54.00
2026-03-06T15:08:00Z,48.00,54.00
2026-03-06T15:09:00Z,48.00,53.00
2026-03-06T15:14:00Z,49.00,53.00
2026-03-06T15:15:00Z,49.00,53.00
2026-03-06T15:20:00Z,48.00,53.00
2026-03-06T15:21:00Z,48.00,53.00
2026-03-06T15:22:00Z,48.00,53.00
2026-03-06T15:23:00Z,48.00,53.00
2026-03-06T15:26:00Z,48.00,53.27
2026-03-06T15:29:00Z,48.00,53.27
2026-03-06T15:31:00Z,48.00,53.27
2026-03-06T15:33:00Z,48.00,54.00
2026-03-06T15:35:00Z,48.00,54.00
2026-03-06T15:36:00Z,48.00,54.00
2026-03-06T15:39:00Z,48.00,54.00
2026-03-06T15:41:00Z,48.00,53.33
2026-03-06T15:44:00Z,49.00,53.33
2026-03-06T15:45:00Z,49.00,53.33
2026-03-06T15:46:00Z,49.00,53.33
2026-03-06T15:48:00Z,47.00,53.33
2026-03-06T15:51:00Z,49.00,52.00
2026-03-06T15:52:00Z,49.00,52.00
2026-03-06T15:54:00Z,48.00,52.00
2026-03-06T15:55:00Z,48.00,53.00
2026-03-06T15:56:00Z,48.00,53.00
2026-03-06T15:57:00Z,48.00,53.00
2026-03-06T16:00:00Z,48.00,53.00
2026-03-06T16:01:00Z,48.00,53.00
2026-03-06T16:02:00Z,48.00,53.00
2026-03-06T16:03:00Z,48.00,53.00
2026-03-06T16:04:00Z,48.00,53.00
2026-03-06T16:05:00Z,48.00,53.99
2026-03-06T16:06:00Z,48.00,54.00
2026-03-06T16:08:00Z,48.00,54.00
2026-03-06T16:11:00Z,48.00,54.00
2026-03-06T16:14:00Z,48.00,54.18
2026-03-06T16:15:00Z,48.00,54.18
2026-03-06T16:18:00Z,48.00,54.18
2026-03-06T16:23:00Z,48.00,54.18
2026-03-06T16:24:00Z,48.00,54.18
2026-03-06T16:25:00Z,48.04,54.18
2026-03-06T16:27:00Z,48.00,54.18
2026-03-06T16:28:00Z,48.00,55.00
2026-03-06T16:29:00Z,48.00,55.00
2026-03-06T16:30:00Z,48.00,55.00
2026-03-06T16:32:00Z,48.00,52.30
2026-03-06T16:33:00Z,48.00,52.30
2026-03-06T16:34:00Z,48.00,54.00
2026-03-06T16:35:00Z,47.21,54.00
2026-03-06T16:36:00Z,48.00,54.00
2026-03-06T16:37:00Z,48.00,54.00
2026-03-06T16:38:00Z,48.00,55.00
2026-03-06T16:40:00Z,48.00,55.00
2026-03-06T16:41:00Z,48.00,54.57
2026-03-06T16:42:00Z,48.00,55.00
2026-03-06T16:44:00Z,48.00,53.00
2026-03-06T16:46:00Z,48.00,54.00
2026-03-06T16:47:00Z,48.00,54.00
2026-03-06T16:48:00Z,48.00,54.00
2026-03-06T16:49:00Z,48.00,54.00
2026-03-06T16:50:00Z,48.00,54.00
2026-03-06T16:51:00Z,48.00,54.00
2026-03-06T16:52:00Z,48.00,54.00
2026-03-06T16:53:00Z,48.00,55.00
2026-03-06T16:54:00Z,48.00,55.00
2026-03-06T16:55:00Z,48.00,55.00
2026-03-06T16:57:00Z,48.00,55.00
2026-03-06T16:58:00Z,48.00,55.00
2026-03-06T16:59:00Z,46.53,55.00
2026-03-06T17:00:00Z,47.00,55.00
2026-03-06T17:01:00Z,46.00,55.00
2026-03-06T17:02:00Z,46.00,55.00
2026-03-06T17:03:00Z,46.00,55.00
2026-03-06T17:04:00Z,46.00,55.00
2026-03-06T17:05:00Z,47.00,55.00
2026-03-06T17:06:00Z,47.00,55.00
2026-03-06T17:08:00Z,46.00,55.00
2026-03-06T17:09:00Z,47.00,55.00
2026-03-06T17:10:00Z,47.00,55.00
2026-03-06T17:11:00Z,46.00,55.00
2026-03-06T17:12:00Z,46.00,55.00
2026-03-06T17:14:00Z,46.00,55.00
2026-03-06T17:15:00Z,46.00,55.00
2026-03-06T17:16:00Z,46.00,55.00
2026-03-06T17:17:00Z,46.00,55.00
2026-03-06T17:18:00Z,46.00,56.00
2026-03-06T17:22:00Z,46.00,56.00
2026-03-06T17:27:00Z,46.00,56.00
2026-03-06T17:28:00Z,46.00,56.00
2026-03-06T17:29:00Z,46.00,56.00
2026-03-06T17:30:00Z,46.00,56.00
2026-03-06T17:31:00Z,46.00,56.00
2026-03-06T17:32:00Z,46.00,56.00
2026-03-06T17:35:00Z,46.00,56.00
2026-03-06T17:36:00Z,46.00,56.00
2026-03-06T17:37:00Z,46.00,56.00
2026-03-06T17:38:00Z,46.00,56.00
2026-03-06T17:39:00Z,46.00,56.00
2026-03-06T17:41:00Z,46.00,56.00
2026-03-06T17:43:00Z,46.00,56.00
2026-03-06T17:44:00Z,46.00,56.00
2026-03-06T17:47:00Z,46.00,56.00
2026-03-06T17:48:00Z,46.00,56.00
2026-03-06T17:49:00Z,46.00,55.00
2026-03-06T17:50:00Z,46.00,55.00
2026-03-06T17:51:00Z,46.00,55.00
2026-03-06T17:52:00Z,46.77,55.00
2026-03-06T17:53:00Z,47.00,56.00
2026-03-06T17:54:00Z,47.00,56.00
2026-03-06T17:55:00Z,47.00,56.00
2026-03-06T17:56:00Z,47.00,56.00
2026-03-06T17:58:00Z,47.00,56.00
2026-03-06T17:59:00Z,47.00,55.00
2026-03-06T18:00:00Z,47.00,56.00
2026-03-06T18:01:00Z,47.00,56.00
2026-03-06T18:02:00Z,46.00,56.00
2026-03-06T18:03:00Z,47.00,56.00
2026-03-06T18:04:00Z,47.00,56.00
2026-03-06T18:05:00Z,47.00,56.00
2026-03-06T18:06:00Z,47.00,56.00
2026-03-06T18:07:00Z,47.00,56.00
2026-03-06T18:08:00Z,47.00,56.00
2026-03-06T18:09:00Z,47.00,56.00
2026-03-06T18:10:00Z,46.98,56.00
2026-03-06T18:11:00Z,46.98,56.00
2026-03-06T18:12:00Z,46.00,56.00
2026-03-06T18:14:00Z,46.00,56.00
2026-03-06T18:16:00Z,46.00,56.00
2026-03-06T18:17:00Z,46.00,56.00
2026-03-06T18:18:00Z,46.00,56.00
2026-03-06T18:19:00Z,46.00,56.00
2026-03-06T18:20:00Z,46.00,56.00
2026-03-06T18:21:00Z,46.00,56.00
2026-03-06T18:22:00Z,46.96,56.00
2026-03-06T18:23:00Z,46.00,56.00
2026-03-06T18:24:00Z,46.00,56.00
2026-03-06T18:25:00Z,46.47,56.00
2026-03-06T18:26:00Z,46.09,56.00
2026-03-06T18:27:00Z,47.00,56.00
2026-03-06T18:28:00Z,47.00,56.00
2026-03-06T18:29:00Z,46.00,57.00
2026-03-06T18:30:00Z,46.00,57.00
2026-03-06T18:31:00Z,46.00,57.00
2026-03-06T18:32:00Z,45.94,57.00
2026-03-06T18:33:00Z,46.00,56.10
2026-03-06T18:34:00Z,46.00,56.00
2026-03-06T18:35:00Z,46.00,56.00
2026-03-06T18:36:00Z,46.00,57.00
2026-03-06T18:37:00Z,46.00,57.00
2026-03-06T18:38:00Z,46.00,57.00
2026-03-06T18:39:00Z,46.00,57.00
2026-03-06T18:40:00Z,46.00,57.00
2026-03-06T18:41:00Z,46.00,57.00
2026-03-06T18:42:00Z,46.00,57.00
2026-03-06T18:43:00Z,46.00,57.00
2026-03-06T18:44:00Z,46.00,54.76
2026-03-06T18:45:00Z,46.00,54.29
2026-03-06T18:46:00Z,46.00,53.00
2026-03-06T18:47:00Z,46.00,55.00
2026-03-06T18:48:00Z,46.00,55.00
2026-03-06T18:49:00Z,46.00,55.00
2026-03-06T18:50:00Z,46.00,55.00
2026-03-06T18:51:00Z,45.97,55.04
2026-03-06T18:52:00Z,46.00,56.00
2026-03-06T18:53:00Z,46.00,56.00
2026-03-06T18:54:00Z,46.00,55.96
2026-03-06T18:55:00Z,46.00,55.00
2026-03-06T18:56:00Z,46.00,55.96
2026-03-06T18:57:00Z,46.00,55.83
2026-03-06T18:58:00Z,46.00,56.00
2026-03-06T18:59:00Z,46.38,56.00
2026-03-06T19:00:00Z,46.00,56.00
2026-03-06T19:01:00Z,47.00,56.00
2026-03-06T19:02:00Z,46.17,55.62
2026-03-06T19:03:00Z,45.94,56.00
2026-03-06T19:04:00Z,45.94,55.00
2026-03-06T19:05:00Z,46.21,55.00
2026-03-06T19:06:00Z,46.13,56.00
2026-03-06T19:07:00Z,46.00,55.43
2026-03-06T19:08:00Z,46.20,55.81
2026-03-06T19:09:00Z,46.90,54.93
2026-03-06T19:10:00Z,47.93,54.46
2026-03-06T19:11:00Z,45.89,57.04
2026-03-06T19:12:00Z,41.49,58.72
2026-03-06T19:13:00Z,42.44,59.00
2026-03-06T19:14:00Z,45.06,56.96
2026-03-06T19:15:00Z,43.43,57.00
2026-03-06T19:16:00Z,43.49,57.61
2026-03-06T19:17:00Z,46.46,55.00
2026-03-06T19:18:00Z,50.67,49.17
2026-03-06T19:19:00Z,61.93,41.08
2026-03-06T19:20:00Z,63.00,37.88
2026-03-06T19:21:00Z,63.39,35.96
2026-03-06T19:22:00Z,61.96,40.16
2026-03-06T19:23:00Z,54.42,47.40
2026-03-06T19:24:00Z,48.86,54.49
2026-03-06T19:25:00Z,45.97,54.56
2026-03-06T19:26:00Z,43.14,60.60
2026-03-06T19:27:00Z,40.86,60.98
2026-03-06T19:28:00Z,40.99,60.98
2026-03-06T19:29:00Z,41.43,62.27
2026-03-06T19:30:00Z,41.22,61.44
2026-03-06T19:31:00Z,42.17,59.93
2026-03-06T19:32:00Z,45.04,55.49
2026-03-06T19:33:00Z,44.39,56.81
2026-03-06T19:34:00Z,45.25,57.38
2026-03-06T19:35:00Z,44.28,56.94
2026-03-06T19:36:00Z,47.08,53.86
2026-03-06T19:37:00Z,43.93,57.61
2026-03-06T19:38:00Z,41.00,59.91
2026-03-06T19:39:00Z,41.18,60.29
2026-03-06T19:40:00Z,33.87,65.90
2026-03-06T19:41:00Z,32.86,68.93
2026-03-06T19:42:00Z,25.48,71.46
2026-03-06T19:43:00Z,21.61,77.93
2026-03-06T19:44:00Z,28.50,73.50
2026-03-06T19:45:00Z,35.14,72.10
2026-03-06T19:46:00Z,30.61,70.92
2026-03-06T19:47:00Z,23.60,75.00
2026-03-06T19:48:00Z,22.38,79.00
2026-03-06T19:49:00Z,22.21,78.68
2026-03-06T19:50:00Z,24.44,77.27
2026-03-06T19:51:00Z,23.58,79.88
2026-03-06T19:52:00Z,25.32,76.16
2026-03-06T19:53:00Z,25.89,75.52
2026-03-06T19:54:00Z,23.90,78.58
2026-03-06T19:55:00Z,22.96,79.00
2026-03-06T19:56:00Z,21.31,79.97
2026-03-06T19:57:00Z,18.69,81.10
2026-03-06T19:58:00Z,22.67,79.64
2026-03-06T19:59:00Z,24.09,76.90
2026-03-06T20:00:00Z,25.62,75.37
2026-03-06T20:01:00Z,26.00,75.12
2026-03-06T20:02:00Z,33.37,69.05
2026-03-06T20:03:00Z,37.07,63.15
2026-03-06T20:04:00Z,37.54,66.43
2026-03-06T20:05:00Z,42.40,56.41
2026-03-06T20:06:00Z,47.03,51.98
2026-03-06T20:07:00Z,45.80,56.96
2026-03-06T20:08:00Z,45.40,55.91
2026-03-06T20:09:00Z,44.94,56.17
2026-03-06T20:10:00Z,46.54,52.29
2026-03-06T20:11:00Z,44.58,56.21
2026-03-06T20:12:00Z,46.10,55.07
2026-03-06T20:13:00Z,47.22,53.67
2026-03-06T20:14:00Z,48.62,52.06
2026-03-06T20:15:00Z,48.59,52.62
2026-03-06T20:16:00Z,50.54,50.86
2026-03-06T20:17:00Z,53.96,47.93
2026-03-06T20:18:00Z,52.39,49.93
2026-03-06T20:19:00Z,48.95,52.55
2026-03-06T20:20:00Z,52.58,49.98
2026-03-06T20:21:00Z,53.12,47.29
2026-03-06T20:22:00Z,52.71,48.00
2026-03-06T20:23:00Z,53.38,46.75
2026-03-06T20:24:00Z,62.96,40.73
2026-03-06T20:25:00Z,68.39,17.34
2026-03-06T20:26:00Z,67.81,28.33
2026-03-06T20:27:00Z,78.52,24.03
2026-03-06T20:28:00Z,81.77,19.62
2026-03-06T20:29:00Z,84.22,16.31
2026-03-06T20:30:00Z,80.61,19.36
2026-03-06T20:31:00Z,83.76,15.38
2026-03-06T20:32:00Z,83.70,16.50
2026-03-06T20:33:00Z,85.32,14.75
2026-03-06T20:34:00Z,85.96,13.23
2026-03-06T20:35:00Z,80.36,20.02
2026-03-06T20:36:00Z,79.53,20.92
2026-03-06T20:37:00Z,79.71,20.35
2026-03-06T20:38:00Z,79.94,20.83
2026-03-06T20:39:00Z,82.96,21.15
2026-03-06T20:40:00Z,84.55,16.67
2026-03-06T20:41:00Z,84.28,17.69
2026-03-06T20:42:00Z,88.77,10.81
2026-03-06T20:43:00Z,91.49,9.73
2026-03-06T20:44:00Z,91.33,7.34
2026-03-06T20:45:00Z,90.00,10.56
2026-03-06T20:46:00Z,85.24,14.03
2026-03-06T20:47:00Z,82.89,18.22
2026-03-06T20:48:00Z,83.01,18.67
2026-03-06T20:49:00Z,83.41,17.62
2026-03-06T20:50:00Z,85.88,12.29
2026-03-06T20:51:00Z,90.37,9.58
2026-03-06T20:52:00Z,87.82,11.95
2026-03-06T20:53:00Z,86.34,13.98
2026-03-06T20:54:00Z,86.88,14.00
2026-03-06T20:55:00Z,89.51,12.43
2026-03-06T20:56:00Z,91.50,9.85
2026-03-06T20:57:00Z,90.51,10.86
2026-03-06T20:58:00Z,93.19,8.06
2026-03-06T20:59:00Z,92.37,7.27
2026-03-06T21:00:00Z,93.31,7.05
2026-03-06T21:01:00Z,91.78,8.62
2026-03-06T21:02:00Z,91.38,9.76
2026-03-06T21:03:00Z,88.50,12.13
2026-03-06T21:04:00Z,84.17,16.97
2026-03-06T21:05:00Z,82.47,20.27
2026-03-06T21:06:00Z,92.98,6.64
2026-03-06T21:07:00Z,99.00,1.00
2026-03-06T21:08:00Z,99.00,1.00
2026-03-06T21:09:00Z,99.00,1.00
2026-03-06T21:10:00Z,99.00,1.00
2026-03-06T21:11:00Z,99.00,1.00
2026-03-06T21:12:00Z,99.00,1.00
2026-03-06T21:13:00Z,99.00,1.00
