# event_ticker=KXATPCHALLENGERMATCH-26JUN04DRAGOR
# final_score=6-3 1-6 6-3
# match_winner=Liam Draxl
# fav_player=Liam Draxl
# dog_player=Sebastian Gorzny
# kalshi_date=2026-06-04
timestamp,Liam Draxl,Sebastian Gorzny
2026-06-04T19:14:00Z,75.32,23.47
2026-06-04T19:15:00Z,79.32,23.44
2026-06-04T19:16:00Z,80.06,20.04
2026-06-04T19:17:00Z,85.17,15.98
2026-06-04T19:18:00Z,83.29,17.48
2026-06-04T19:19:00Z,83.11,17.90
2026-06-04T19:20:00Z,83.43,17.18
2026-06-04T19:21:00Z,85.42,13.27
2026-06-04T19:22:00Z,91.00,9.37
2026-06-04T19:23:00Z,91.04,8.24
2026-06-04T19:24:00Z,91.65,9.73
2026-06-04T19:25:00Z,90.50,9.11
2026-06-04T19:26:00Z,90.58,8.89
2026-06-04T19:27:00Z,91.73,10.11
2026-06-04T19:28:00Z,93.00,9.34
2026-06-04T19:29:00Z,89.97,9.64
2026-06-04T19:30:00Z,88.03,8.29
2026-06-04T19:31:00Z,89.11,9.65
2026-06-04T19:32:00Z,88.90,9.00
2026-06-04T19:33:00Z,90.02,9.50
2026-06-04T19:34:00Z,90.02,9.00
2026-06-04T19:35:00Z,89.00,9.17
2026-06-04T19:36:00Z,88.60,10.41
2026-06-04T19:37:00Z,87.56,9.95
2026-06-04T19:38:00Z,88.00,11.93
2026-06-04T19:39:00Z,87.94,11.00
2026-06-04T19:40:00Z,89.82,10.04
2026-06-04T19:41:00Z,88.16,12.44
2026-06-04T19:42:00Z,88.40,12.44
2026-06-04T19:43:00Z,87.06,11.62
2026-06-04T19:44:00Z,86.02,12.00
2026-06-04T19:45:00Z,88.00,12.08
2026-06-04T19:46:00Z,87.00,13.29
2026-06-04T19:47:00Z,87.00,13.00
2026-06-04T19:48:00Z,87.88,12.48
2026-06-04T19:49:00Z,88.00,13.39
2026-06-04T19:50:00Z,87.14,13.00
2026-06-04T19:51:00Z,86.49,11.16
2026-06-04T19:52:00Z,86.06,12.57
2026-06-04T19:53:00Z,86.10,11.00
2026-06-04T19:54:00Z,86.29,11.09
2026-06-04T19:55:00Z,86.29,11.61
2026-06-04T19:56:00Z,87.00,13.51
2026-06-04T19:57:00Z,87.00,14.00
2026-06-04T19:58:00Z,86.58,12.04
2026-06-04T19:59:00Z,86.69,13.77
2026-06-04T20:00:00Z,86.00,12.00
2026-06-04T20:01:00Z,88.00,12.00
2026-06-04T20:02:00Z,88.00,13.91
2026-06-04T20:03:00Z,88.00,12.00
2026-06-04T20:04:00Z,87.00,12.00
2026-06-04T20:05:00Z,87.55,14.00
2026-06-04T20:06:00Z,87.55,12.00
2026-06-04T20:07:00Z,87.54,14.00
2026-06-04T20:08:00Z,87.56,12.90
2026-06-04T20:09:00Z,83.92,14.18
2026-06-04T20:10:00Z,83.92,12.00
2026-06-04T20:11:00Z,87.00,13.92
2026-06-04T20:12:00Z,87.00,12.33
2026-06-04T20:13:00Z,87.00,12.00
2026-06-04T20:14:00Z,86.00,14.00
2026-06-04T20:15:00Z,85.01,14.00
2026-06-04T20:16:00Z,86.00,14.00
2026-06-04T20:18:00Z,86.00,14.00
2026-06-04T20:19:00Z,84.63,14.00
2026-06-04T20:20:00Z,84.19,15.00
2026-06-04T20:21:00Z,86.00,15.00
2026-06-04T20:22:00Z,84.23,14.01
2026-06-04T20:23:00Z,87.00,14.18
2026-06-04T20:24:00Z,87.34,14.18
2026-06-04T20:25:00Z,85.51,15.00
2026-06-04T20:26:00Z,83.43,14.00
2026-06-04T20:27:00Z,83.90,13.28
2026-06-04T20:28:00Z,84.18,14.00
2026-06-04T20:29:00Z,87.00,13.85
2026-06-04T20:30:00Z,84.07,13.85
2026-06-04T20:31:00Z,84.44,13.85
2026-06-04T20:32:00Z,84.44,14.00
2026-06-04T20:33:00Z,86.00,15.00
2026-06-04T20:34:00Z,86.00,15.00
2026-06-04T20:35:00Z,86.00,15.00
2026-06-04T20:36:00Z,83.35,15.80
2026-06-04T20:37:00Z,85.74,15.69
2026-06-04T20:38:00Z,83.08,15.56
2026-06-04T20:39:00Z,85.71,13.80
2026-06-04T20:40:00Z,85.01,17.07
2026-06-04T20:41:00Z,84.99,15.65
2026-06-04T20:42:00Z,85.00,15.08
2026-06-04T20:43:00Z,85.00,15.82
2026-06-04T20:44:00Z,85.19,15.82
2026-06-04T20:46:00Z,85.00,15.82
2026-06-04T20:47:00Z,84.00,16.08
2026-06-04T20:48:00Z,84.00,17.00
2026-06-04T20:49:00Z,84.00,13.62
2026-06-04T20:50:00Z,83.00,15.40
2026-06-04T20:51:00Z,84.73,16.00
2026-06-04T20:52:00Z,84.75,14.39
2026-06-04T20:53:00Z,84.00,16.00
2026-06-04T20:54:00Z,84.00,16.00
2026-06-04T20:55:00Z,84.58,16.00
2026-06-04T20:56:00Z,86.00,15.44
2026-06-04T20:57:00Z,84.00,15.11
2026-06-04T20:58:00Z,84.01,16.00
2026-06-04T20:59:00Z,84.51,15.67
2026-06-04T21:00:00Z,84.00,16.00
2026-06-04T21:01:00Z,84.00,16.00
2026-06-04T21:02:00Z,85.00,16.24
2026-06-04T21:04:00Z,83.00,16.00
2026-06-04T21:05:00Z,84.33,14.70
2026-06-04T21:07:00Z,87.57,14.70
2026-06-04T21:08:00Z,85.94,15.97
2026-06-04T21:09:00Z,86.05,14.77
2026-06-04T21:10:00Z,86.82,16.00
2026-06-04T21:11:00Z,86.00,16.00
2026-06-04T21:12:00Z,85.00,17.00
2026-06-04T21:13:00Z,85.24,16.30
2026-06-04T21:14:00Z,86.70,14.01
2026-06-04T21:15:00Z,87.13,13.53
2026-06-04T21:16:00Z,88.93,12.20
2026-06-04T21:17:00Z,85.70,14.54
2026-06-04T21:18:00Z,83.74,16.80
2026-06-04T21:19:00Z,83.93,17.38
2026-06-04T21:20:00Z,80.15,18.58
2026-06-04T21:21:00Z,75.49,23.68
2026-06-04T21:22:00Z,71.94,28.02
2026-06-04T21:23:00Z,69.59,35.08
2026-06-04T21:24:00Z,68.79,30.58
2026-06-04T21:25:00Z,69.47,29.43
2026-06-04T21:26:00Z,66.85,34.90
2026-06-04T21:27:00Z,66.00,34.59
2026-06-04T21:28:00Z,66.35,33.64
2026-06-04T21:29:00Z,67.20,33.99
2026-06-04T21:30:00Z,67.96,33.58
2026-06-04T21:31:00Z,68.24,32.72
2026-06-04T21:32:00Z,72.76,30.61
2026-06-04T21:33:00Z,68.94,32.34
2026-06-04T21:34:00Z,72.88,28.66
2026-06-04T21:35:00Z,74.77,27.42
2026-06-04T21:36:00Z,75.25,26.48
2026-06-04T21:37:00Z,70.76,30.34
2026-06-04T21:38:00Z,68.35,32.84
2026-06-04T21:39:00Z,68.15,32.88
2026-06-04T21:40:00Z,68.72,31.41
2026-06-04T21:41:00Z,68.06,32.49
2026-06-04T21:42:00Z,64.39,36.40
2026-06-04T21:43:00Z,60.40,40.03
2026-06-04T21:44:00Z,59.06,40.91
2026-06-04T21:45:00Z,57.95,43.06
2026-06-04T21:46:00Z,57.91,42.83
2026-06-04T21:47:00Z,57.96,44.00
2026-06-04T21:48:00Z,57.47,43.13
2026-06-04T21:49:00Z,57.83,43.53
2026-06-04T21:50:00Z,57.85,42.74
2026-06-04T21:51:00Z,54.98,43.31
2026-06-04T21:52:00Z,56.03,46.90
2026-06-04T21:53:00Z,56.55,45.83
2026-06-04T21:54:00Z,45.45,54.30
2026-06-04T21:55:00Z,46.64,52.54
2026-06-04T21:56:00Z,57.14,43.95
2026-06-04T21:57:00Z,62.33,38.28
2026-06-04T21:58:00Z,61.45,40.12
2026-06-04T21:59:00Z,62.05,39.25
2026-06-04T22:00:00Z,60.87,40.43
2026-06-04T22:01:00Z,60.25,36.17
2026-06-04T22:02:00Z,62.79,38.49
2026-06-04T22:03:00Z,62.66,37.63
2026-06-04T22:04:00Z,63.22,37.44
2026-06-04T22:05:00Z,66.74,35.90
2026-06-04T22:06:00Z,64.81,36.05
2026-06-04T22:07:00Z,69.29,36.28
2026-06-04T22:08:00Z,79.77,21.57
2026-06-04T22:09:00Z,74.00,25.37
2026-06-04T22:10:00Z,76.72,24.60
2026-06-04T22:11:00Z,86.74,12.28
2026-06-04T22:12:00Z,88.29,11.81
2026-06-04T22:13:00Z,83.37,16.77
2026-06-04T22:14:00Z,89.19,11.19
2026-06-04T22:15:00Z,92.76,7.59
2026-06-04T22:16:00Z,92.12,8.85
2026-06-04T22:17:00Z,90.70,9.70
2026-06-04T22:18:00Z,92.42,8.31
2026-06-04T22:19:00Z,90.80,8.13
2026-06-04T22:20:00Z,94.01,5.89
2026-06-04T22:21:00Z,96.63,3.86
2026-06-04T22:22:00Z,96.74,3.96
2026-06-04T22:23:00Z,96.51,3.94
2026-06-04T22:24:00Z,95.89,5.03
2026-06-04T22:25:00Z,96.84,3.00
2026-06-04T22:26:00Z,98.87,1.29
2026-06-04T22:27:00Z,98.96,1.05
2026-06-04T22:28:00Z,99.00,1.00
2026-06-04T22:29:00Z,99.00,1.00
2026-06-04T22:30:00Z,99.00,1.00
2026-06-04T22:31:00Z,99.00,1.00
2026-06-04T22:32:00Z,99.00,1.00
