# event_ticker=KXATPMATCH-26MAR29ALTMAR
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Daniel Altmaier
# fav_player=Pedro Martinez
# dog_player=Daniel Altmaier
# kalshi_date=2026-03-29
timestamp,Pedro Martinez,Daniel Altmaier
2026-03-31T14:24:00Z,53.00,48.00
2026-03-31T14:26:00Z,53.62,48.00
2026-03-31T14:27:00Z,53.62,47.98
2026-03-31T14:30:00Z,53.00,47.98
2026-03-31T14:31:00Z,53.00,48.00
2026-03-31T14:33:00Z,53.00,49.00
2026-03-31T14:36:00Z,53.00,49.00
2026-03-31T14:38:00Z,53.00,49.00
2026-03-31T14:43:00Z,53.00,49.00
2026-03-31T14:44:00Z,53.00,49.00
2026-03-31T14:46:00Z,53.00,49.00
2026-03-31T14:47:00Z,53.00,49.00
2026-03-31T14:48:00Z,53.00,49.00
2026-03-31T14:53:00Z,52.00,48.00
2026-03-31T14:54:00Z,53.00,48.00
2026-03-31T14:59:00Z,52.00,48.00
2026-03-31T15:03:00Z,53.00,48.00
2026-03-31T15:05:00Z,53.00,46.00
2026-03-31T15:06:00Z,53.00,48.00
2026-03-31T15:07:00Z,53.00,48.00
2026-03-31T15:11:00Z,53.00,48.00
2026-03-31T15:13:00Z,53.00,48.00
2026-03-31T15:17:00Z,53.00,48.00
2026-03-31T15:18:00Z,53.00,48.10
2026-03-31T15:21:00Z,53.00,48.10
2026-03-31T15:22:00Z,53.00,49.00
2026-03-31T15:24:00Z,53.00,49.00
2026-03-31T15:25:00Z,53.00,49.00
2026-03-31T15:26:00Z,52.00,49.00
2026-03-31T15:27:00Z,53.00,48.28
2026-03-31T15:28:00Z,53.00,48.28
2026-03-31T15:29:00Z,53.00,49.00
2026-03-31T15:31:00Z,53.00,49.00
2026-03-31T15:36:00Z,53.00,49.00
2026-03-31T15:41:00Z,53.00,49.00
2026-03-31T15:43:00Z,52.00,49.00
2026-03-31T15:45:00Z,53.00,49.00
2026-03-31T15:47:00Z,53.00,50.00
2026-03-31T15:49:00Z,53.00,49.95
2026-03-31T15:51:00Z,52.00,50.00
2026-03-31T15:53:00Z,52.00,50.00
2026-03-31T15:54:00Z,52.00,48.00
2026-03-31T15:55:00Z,52.00,48.00
2026-03-31T15:56:00Z,52.00,48.00
2026-03-31T15:57:00Z,52.00,48.00
2026-03-31T15:59:00Z,52.00,49.00
2026-03-31T16:00:00Z,52.00,49.76
2026-03-31T16:01:00Z,51.00,49.76
2026-03-31T16:02:00Z,51.00,49.76
2026-03-31T16:03:00Z,51.00,49.76
2026-03-31T16:06:00Z,51.00,50.00
2026-03-31T16:07:00Z,51.00,50.00
2026-03-31T16:08:00Z,51.00,50.00
2026-03-31T16:09:00Z,51.00,50.00
2026-03-31T16:10:00Z,51.00,50.00
2026-03-31T16:11:00Z,51.00,50.00
2026-03-31T16:12:00Z,51.00,50.00
2026-03-31T16:15:00Z,50.00,50.00
2026-03-31T16:16:00Z,50.00,50.00
2026-03-31T16:20:00Z,50.00,49.08
2026-03-31T16:23:00Z,51.00,49.08
2026-03-31T16:26:00Z,51.00,50.00
2026-03-31T16:27:00Z,51.00,50.00
2026-03-31T16:29:00Z,51.00,49.07
2026-03-31T16:32:00Z,51.00,50.00
2026-03-31T16:35:00Z,51.00,50.00
2026-03-31T16:37:00Z,50.00,50.00
2026-03-31T16:39:00Z,50.00,50.00
2026-03-31T16:41:00Z,50.00,51.00
2026-03-31T16:42:00Z,50.66,51.00
2026-03-31T16:43:00Z,50.66,51.00
2026-03-31T16:44:00Z,50.66,51.00
2026-03-31T16:45:00Z,50.00,51.00
2026-03-31T16:46:00Z,50.00,51.00
2026-03-31T16:47:00Z,50.00,51.00
2026-03-31T16:48:00Z,50.00,51.00
2026-03-31T16:49:00Z,50.00,51.00
2026-03-31T16:50:00Z,50.00,51.00
2026-03-31T16:51:00Z,50.11,51.00
2026-03-31T16:52:00Z,50.11,51.00
2026-03-31T16:53:00Z,51.00,51.00
2026-03-31T16:54:00Z,51.00,51.00
2026-03-31T16:55:00Z,51.00,51.00
2026-03-31T16:56:00Z,50.88,51.00
2026-03-31T16:57:00Z,51.00,51.00
2026-03-31T16:58:00Z,51.00,51.00
2026-03-31T16:59:00Z,51.00,50.00
2026-03-31T17:01:00Z,51.00,51.00
2026-03-31T17:03:00Z,51.00,51.00
2026-03-31T17:08:00Z,50.76,51.00
2026-03-31T17:11:00Z,51.00,51.00
2026-03-31T17:13:00Z,51.00,51.00
2026-03-31T17:17:00Z,51.00,51.00
2026-03-31T17:18:00Z,51.00,50.00
2026-03-31T17:20:00Z,51.00,50.00
2026-03-31T17:22:00Z,51.00,51.00
2026-03-31T17:23:00Z,51.00,51.00
2026-03-31T17:24:00Z,50.00,51.00
2026-03-31T17:25:00Z,51.00,51.00
2026-03-31T17:26:00Z,51.00,51.00
2026-03-31T17:28:00Z,51.00,51.00
2026-03-31T17:29:00Z,51.00,51.00
2026-03-31T17:30:00Z,51.00,51.00
2026-03-31T17:31:00Z,52.00,51.00
2026-03-31T17:32:00Z,50.00,51.00
2026-03-31T17:33:00Z,50.98,50.00
2026-03-31T17:34:00Z,52.00,49.62
2026-03-31T17:36:00Z,52.00,50.93
2026-03-31T17:37:00Z,52.00,50.44
2026-03-31T17:38:00Z,52.00,50.00
2026-03-31T17:40:00Z,52.00,50.00
2026-03-31T17:41:00Z,52.00,50.00
2026-03-31T17:42:00Z,52.00,49.00
2026-03-31T17:44:00Z,52.00,49.00
2026-03-31T17:45:00Z,52.00,47.00
2026-03-31T17:47:00Z,52.00,50.00
2026-03-31T17:48:00Z,52.00,50.00
2026-03-31T17:49:00Z,52.00,50.00
2026-03-31T17:50:00Z,52.00,50.60
2026-03-31T17:51:00Z,52.00,50.60
2026-03-31T17:52:00Z,52.00,49.40
2026-03-31T17:53:00Z,52.00,47.00
2026-03-31T17:54:00Z,52.00,50.17
2026-03-31T17:55:00Z,52.00,51.00
2026-03-31T17:56:00Z,52.21,51.00
2026-03-31T17:57:00Z,52.00,51.00
2026-03-31T17:58:00Z,52.78,49.00
2026-03-31T17:59:00Z,52.65,49.00
2026-03-31T18:01:00Z,53.00,48.00
2026-03-31T18:02:00Z,52.99,48.00
2026-03-31T18:03:00Z,53.00,48.00
2026-03-31T18:04:00Z,53.00,47.99
2026-03-31T18:05:00Z,54.00,48.00
2026-03-31T18:06:00Z,54.00,48.00
2026-03-31T18:07:00Z,54.00,47.65
2026-03-31T18:08:00Z,54.00,47.00
2026-03-31T18:09:00Z,54.00,47.00
2026-03-31T18:10:00Z,54.00,45.85
2026-03-31T18:11:00Z,54.00,47.00
2026-03-31T18:12:00Z,54.00,45.00
2026-03-31T18:13:00Z,53.91,46.75
2026-03-31T18:14:00Z,51.04,50.53
2026-03-31T18:15:00Z,50.77,50.37
2026-03-31T18:16:00Z,52.98,49.61
2026-03-31T18:17:00Z,52.94,49.01
2026-03-31T18:18:00Z,55.23,44.06
2026-03-31T18:19:00Z,55.23,44.87
2026-03-31T18:20:00Z,51.01,48.13
2026-03-31T18:21:00Z,48.08,51.98
2026-03-31T18:22:00Z,48.00,53.50
2026-03-31T18:23:00Z,46.70,53.61
2026-03-31T18:24:00Z,46.74,55.32
2026-03-31T18:25:00Z,43.42,60.09
2026-03-31T18:26:00Z,42.42,58.94
2026-03-31T18:27:00Z,44.54,56.04
2026-03-31T18:28:00Z,44.07,57.15
2026-03-31T18:29:00Z,44.71,57.75
2026-03-31T18:30:00Z,39.09,62.99
2026-03-31T18:31:00Z,31.50,69.80
2026-03-31T18:32:00Z,34.67,70.52
2026-03-31T18:33:00Z,27.46,72.59
2026-03-31T18:34:00Z,27.00,73.71
2026-03-31T18:35:00Z,26.67,73.45
2026-03-31T18:36:00Z,22.91,80.43
2026-03-31T18:37:00Z,19.82,80.99
2026-03-31T18:38:00Z,17.75,80.41
2026-03-31T18:39:00Z,17.03,83.20
2026-03-31T18:40:00Z,17.28,82.96
2026-03-31T18:41:00Z,16.39,84.36
2026-03-31T18:42:00Z,15.93,84.04
2026-03-31T18:43:00Z,16.00,84.96
2026-03-31T18:44:00Z,15.45,85.07
2026-03-31T18:45:00Z,14.99,85.90
2026-03-31T18:46:00Z,15.00,85.91
2026-03-31T18:47:00Z,15.00,86.08
2026-03-31T18:48:00Z,17.63,84.07
2026-03-31T18:49:00Z,17.96,82.88
2026-03-31T18:50:00Z,18.00,83.03
2026-03-31T18:51:00Z,18.24,83.00
2026-03-31T18:52:00Z,16.09,84.82
2026-03-31T18:53:00Z,13.78,89.07
2026-03-31T18:54:00Z,15.59,87.80
2026-03-31T18:55:00Z,10.01,89.29
2026-03-31T18:56:00Z,15.66,85.92
2026-03-31T18:57:00Z,16.69,84.15
2026-03-31T18:58:00Z,17.82,81.23
2026-03-31T18:59:00Z,17.58,83.00
2026-03-31T19:00:00Z,17.21,84.05
2026-03-31T19:01:00Z,18.08,83.44
2026-03-31T19:02:00Z,15.85,84.90
2026-03-31T19:03:00Z,19.17,81.48
2026-03-31T19:04:00Z,24.85,77.26
2026-03-31T19:05:00Z,21.99,77.15
2026-03-31T19:06:00Z,19.87,81.93
2026-03-31T19:07:00Z,21.45,80.24
2026-03-31T19:08:00Z,19.82,82.14
2026-03-31T19:09:00Z,18.65,83.12
2026-03-31T19:10:00Z,15.09,86.01
2026-03-31T19:11:00Z,19.16,81.81
2026-03-31T19:12:00Z,17.39,82.40
2026-03-31T19:13:00Z,20.71,81.80
2026-03-31T19:14:00Z,18.11,82.93
2026-03-31T19:15:00Z,19.93,81.71
2026-03-31T19:16:00Z,22.17,79.46
2026-03-31T19:17:00Z,20.82,85.37
2026-03-31T19:18:00Z,18.95,84.03
2026-03-31T19:19:00Z,17.58,85.29
2026-03-31T19:20:00Z,18.21,86.12
2026-03-31T19:21:00Z,18.50,84.50
2026-03-31T19:22:00Z,15.33,84.83
2026-03-31T19:23:00Z,15.15,84.80
2026-03-31T19:24:00Z,17.40,83.25
2026-03-31T19:25:00Z,14.84,85.96
2026-03-31T19:26:00Z,9.46,91.10
2026-03-31T19:27:00Z,14.25,87.54
2026-03-31T19:28:00Z,15.96,85.84
2026-03-31T19:29:00Z,12.99,88.26
2026-03-31T19:30:00Z,16.51,85.64
2026-03-31T19:31:00Z,15.59,84.45
2026-03-31T19:32:00Z,17.31,83.12
2026-03-31T19:33:00Z,18.12,82.97
2026-03-31T19:34:00Z,19.26,82.11
2026-03-31T19:35:00Z,17.73,84.41
2026-03-31T19:36:00Z,14.77,86.03
2026-03-31T19:37:00Z,14.84,84.75
2026-03-31T19:38:00Z,18.05,83.07
2026-03-31T19:39:00Z,15.24,86.63
2026-03-31T19:40:00Z,7.96,90.24
2026-03-31T19:41:00Z,3.33,95.66
2026-03-31T19:42:00Z,3.85,96.96
2026-03-31T19:43:00Z,4.53,95.40
2026-03-31T19:44:00Z,5.43,95.47
2026-03-31T19:45:00Z,7.47,93.35
2026-03-31T19:46:00Z,5.65,94.53
2026-03-31T19:47:00Z,5.15,94.67
2026-03-31T19:48:00Z,1.65,97.92
2026-03-31T19:49:00Z,1.65,99.00
2026-03-31T19:50:00Z,1.65,99.00
2026-03-31T19:51:00Z,1.65,99.00
2026-03-31T19:52:00Z,1.65,99.00
