# event_ticker=KXATPMATCH-26MAY09TIRNOR
# final_score=6-3 7-5
# score_resolution=3-6 5-7
# match_winner=Thiago Agustin Tirante
# fav_player=Cameron Norrie
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-05-09
timestamp,Thiago Agustin Tirante,Cameron Norrie
2026-05-09T04:49:00Z,40.00,62.00
2026-05-09T04:51:00Z,40.00,62.00
2026-05-09T04:52:00Z,39.00,61.00
2026-05-09T04:53:00Z,39.00,62.00
2026-05-09T04:54:00Z,39.00,62.00
2026-05-09T04:56:00Z,39.00,62.00
2026-05-09T04:58:00Z,40.00,62.00
2026-05-09T04:59:00Z,40.00,62.00
2026-05-09T05:00:00Z,39.00,62.00
2026-05-09T05:02:00Z,39.00,62.00
2026-05-09T05:03:00Z,39.00,62.00
2026-05-09T05:04:00Z,39.00,62.00
2026-05-09T05:05:00Z,39.00,61.82
2026-05-09T05:06:00Z,39.00,62.00
2026-05-09T05:07:00Z,39.00,62.00
2026-05-09T05:08:00Z,39.00,62.00
2026-05-09T05:09:00Z,39.00,62.00
2026-05-09T05:12:00Z,39.00,63.00
2026-05-09T05:14:00Z,39.00,61.00
2026-05-09T05:15:00Z,39.00,61.00
2026-05-09T05:18:00Z,39.00,62.00
2026-05-09T05:19:00Z,39.00,62.00
2026-05-09T05:21:00Z,39.00,62.00
2026-05-09T05:22:00Z,39.00,62.05
2026-05-09T05:23:00Z,39.00,63.00
2026-05-09T05:25:00Z,38.00,63.00
2026-05-09T05:26:00Z,38.00,63.00
2026-05-09T05:27:00Z,38.00,63.00
2026-05-09T05:28:00Z,38.00,63.00
2026-05-09T05:30:00Z,38.00,63.00
2026-05-09T05:32:00Z,38.00,63.00
2026-05-09T05:33:00Z,38.00,63.00
2026-05-09T05:34:00Z,38.00,63.00
2026-05-09T05:37:00Z,37.00,62.53
2026-05-09T05:41:00Z,37.00,63.00
2026-05-09T05:42:00Z,37.00,63.00
2026-05-09T05:44:00Z,38.00,62.00
2026-05-09T05:45:00Z,38.00,61.04
2026-05-09T05:46:00Z,39.00,62.00
2026-05-09T05:47:00Z,39.00,62.00
2026-05-09T05:48:00Z,40.00,62.00
2026-05-09T05:50:00Z,40.00,62.00
2026-05-09T05:51:00Z,40.00,61.00
2026-05-09T05:52:00Z,40.00,61.00
2026-05-09T05:53:00Z,40.00,61.00
2026-05-09T05:54:00Z,40.00,61.00
2026-05-09T05:55:00Z,40.00,61.00
2026-05-09T05:56:00Z,40.00,61.00
2026-05-09T05:58:00Z,40.00,61.00
2026-05-09T05:59:00Z,40.00,61.00
2026-05-09T06:00:00Z,40.00,61.00
2026-05-09T06:01:00Z,40.00,61.00
2026-05-09T06:06:00Z,40.00,61.00
2026-05-09T06:09:00Z,40.00,61.00
2026-05-09T06:10:00Z,40.00,61.00
2026-05-09T06:11:00Z,40.00,61.00
2026-05-09T06:12:00Z,40.00,61.00
2026-05-09T06:13:00Z,40.00,61.00
2026-05-09T06:14:00Z,40.00,61.00
2026-05-09T06:16:00Z,40.00,61.00
2026-05-09T06:18:00Z,40.00,61.00
2026-05-09T06:24:00Z,40.00,61.00
2026-05-09T06:25:00Z,40.00,61.00
2026-05-09T06:28:00Z,40.00,61.00
2026-05-09T06:29:00Z,40.00,61.00
2026-05-09T06:30:00Z,40.00,61.00
2026-05-09T06:31:00Z,40.00,61.00
2026-05-09T06:32:00Z,40.00,61.00
2026-05-09T06:33:00Z,40.00,61.00
2026-05-09T06:35:00Z,40.00,61.00
2026-05-09T06:36:00Z,40.00,61.00
2026-05-09T06:37:00Z,40.00,61.00
2026-05-09T06:38:00Z,40.00,61.00
2026-05-09T06:39:00Z,40.00,61.00
2026-05-09T06:40:00Z,40.00,61.00
2026-05-09T06:41:00Z,40.00,61.00
2026-05-09T06:43:00Z,40.00,61.00
2026-05-09T06:44:00Z,40.00,61.00
2026-05-09T06:45:00Z,40.00,61.00
2026-05-09T06:46:00Z,40.00,61.00
2026-05-09T06:50:00Z,40.00,61.00
2026-05-09T06:51:00Z,40.00,61.00
2026-05-09T06:53:00Z,40.00,61.00
2026-05-09T06:54:00Z,40.00,61.00
2026-05-09T06:56:00Z,40.00,61.00
2026-05-09T06:57:00Z,40.00,61.00
2026-05-09T06:58:00Z,40.00,61.00
2026-05-09T06:59:00Z,40.00,61.00
2026-05-09T07:01:00Z,40.00,61.00
2026-05-09T07:03:00Z,40.00,61.00
2026-05-09T07:04:00Z,40.00,61.00
2026-05-09T07:05:00Z,40.00,61.00
2026-05-09T07:07:00Z,40.00,61.00
2026-05-09T07:08:00Z,40.00,61.00
2026-05-09T07:10:00Z,40.00,61.00
2026-05-09T07:11:00Z,40.00,61.00
2026-05-09T07:13:00Z,40.00,61.00
2026-05-09T07:16:00Z,40.00,61.00
2026-05-09T07:17:00Z,40.00,61.00
2026-05-09T07:20:00Z,40.00,61.00
2026-05-09T07:24:00Z,40.00,61.00
2026-05-09T07:29:00Z,40.00,61.00
2026-05-09T07:30:00Z,40.00,61.00
2026-05-09T07:31:00Z,40.00,61.00
2026-05-09T07:32:00Z,40.00,61.00
2026-05-09T07:34:00Z,40.00,61.00
2026-05-09T07:35:00Z,40.00,61.00
2026-05-09T07:38:00Z,40.00,61.00
2026-05-09T07:42:00Z,40.00,61.00
2026-05-09T07:46:00Z,40.00,61.00
2026-05-09T07:47:00Z,40.00,61.00
2026-05-09T07:50:00Z,40.00,61.00
2026-05-09T07:52:00Z,40.00,61.00
2026-05-09T07:53:00Z,40.00,61.00
2026-05-09T07:55:00Z,40.00,61.00
2026-05-09T07:57:00Z,40.00,61.00
2026-05-09T07:59:00Z,40.00,61.00
2026-05-09T08:01:00Z,40.00,61.00
2026-05-09T08:04:00Z,40.00,61.00
2026-05-09T08:05:00Z,40.00,61.00
2026-05-09T08:06:00Z,40.00,61.00
2026-05-09T08:07:00Z,40.00,61.00
2026-05-09T08:09:00Z,40.00,61.00
2026-05-09T08:10:00Z,40.00,61.00
2026-05-09T08:11:00Z,40.00,61.00
2026-05-09T08:12:00Z,40.00,61.00
2026-05-09T08:13:00Z,40.00,60.97
2026-05-09T08:14:00Z,40.00,61.00
2026-05-09T08:15:00Z,40.00,61.00
2026-05-09T08:16:00Z,40.00,61.00
2026-05-09T08:18:00Z,40.00,61.00
2026-05-09T08:19:00Z,40.00,61.00
2026-05-09T08:20:00Z,40.00,61.00
2026-05-09T08:21:00Z,40.00,61.00
2026-05-09T08:23:00Z,39.00,61.00
2026-05-09T08:24:00Z,40.00,61.00
2026-05-09T08:25:00Z,40.00,61.00
2026-05-09T08:30:00Z,40.00,61.00
2026-05-09T08:31:00Z,40.00,61.00
2026-05-09T08:32:00Z,40.00,61.00
2026-05-09T08:33:00Z,40.00,61.00
2026-05-09T08:34:00Z,40.00,61.00
2026-05-09T08:35:00Z,40.00,61.00
2026-05-09T08:37:00Z,40.00,61.00
2026-05-09T08:38:00Z,40.00,61.00
2026-05-09T08:39:00Z,40.00,61.00
2026-05-09T08:40:00Z,40.00,61.00
2026-05-09T08:41:00Z,40.00,60.00
2026-05-09T08:44:00Z,40.00,61.00
2026-05-09T08:45:00Z,40.00,61.00
2026-05-09T08:46:00Z,40.00,61.00
2026-05-09T08:47:00Z,40.00,60.00
2026-05-09T08:48:00Z,40.00,60.00
2026-05-09T08:49:00Z,40.00,60.00
2026-05-09T08:51:00Z,40.00,60.00
2026-05-09T08:52:00Z,40.00,60.00
2026-05-09T08:53:00Z,40.00,60.00
2026-05-09T08:54:00Z,40.00,60.51
2026-05-09T08:55:00Z,40.00,61.00
2026-05-09T08:56:00Z,40.00,61.00
2026-05-09T08:57:00Z,40.00,61.00
2026-05-09T08:58:00Z,40.77,60.46
2026-05-09T09:00:00Z,41.00,60.46
2026-05-09T09:01:00Z,42.00,60.46
2026-05-09T09:02:00Z,42.00,59.00
2026-05-09T09:03:00Z,42.00,59.00
2026-05-09T09:04:00Z,42.00,59.00
2026-05-09T09:05:00Z,42.00,59.00
2026-05-09T09:06:00Z,42.38,59.00
2026-05-09T09:07:00Z,42.67,59.00
2026-05-09T09:08:00Z,44.53,57.00
2026-05-09T09:09:00Z,43.00,57.00
2026-05-09T09:10:00Z,44.00,57.01
2026-05-09T09:11:00Z,44.00,58.70
2026-05-09T09:12:00Z,45.82,57.56
2026-05-09T09:13:00Z,46.86,56.82
2026-05-09T09:14:00Z,45.99,55.99
2026-05-09T09:15:00Z,48.13,54.38
2026-05-09T09:16:00Z,51.48,52.18
2026-05-09T09:17:00Z,56.85,42.21
2026-05-09T09:18:00Z,63.62,36.25
2026-05-09T09:19:00Z,62.31,39.48
2026-05-09T09:20:00Z,58.80,45.93
2026-05-09T09:21:00Z,58.93,43.50
2026-05-09T09:22:00Z,64.08,37.32
2026-05-09T09:23:00Z,64.68,35.99
2026-05-09T09:24:00Z,65.02,36.00
2026-05-09T09:25:00Z,64.75,36.54
2026-05-09T09:26:00Z,65.73,36.01
2026-05-09T09:27:00Z,64.39,38.07
2026-05-09T09:28:00Z,60.63,40.58
2026-05-09T09:29:00Z,62.06,39.08
2026-05-09T09:30:00Z,61.73,40.96
2026-05-09T09:31:00Z,64.60,36.00
2026-05-09T09:32:00Z,65.00,35.97
2026-05-09T09:33:00Z,66.09,34.86
2026-05-09T09:34:00Z,66.64,34.59
2026-05-09T09:35:00Z,66.11,34.94
2026-05-09T09:36:00Z,65.37,34.78
2026-05-09T09:37:00Z,69.00,33.93
2026-05-09T09:38:00Z,69.12,30.60
2026-05-09T09:39:00Z,69.99,30.08
2026-05-09T09:40:00Z,70.00,31.00
2026-05-09T09:41:00Z,67.35,32.16
2026-05-09T09:42:00Z,69.00,32.00
2026-05-09T09:43:00Z,67.81,33.97
2026-05-09T09:44:00Z,71.45,27.73
2026-05-09T09:45:00Z,72.36,28.50
2026-05-09T09:46:00Z,72.43,28.99
2026-05-09T09:47:00Z,72.88,28.07
2026-05-09T09:48:00Z,72.08,28.27
2026-05-09T09:49:00Z,72.35,29.00
2026-05-09T09:50:00Z,72.62,29.94
2026-05-09T09:51:00Z,71.00,31.05
2026-05-09T09:52:00Z,69.18,32.00
2026-05-09T09:53:00Z,70.69,31.24
2026-05-09T09:54:00Z,73.89,28.97
2026-05-09T09:55:00Z,74.35,26.88
2026-05-09T09:56:00Z,79.48,18.55
2026-05-09T09:57:00Z,86.71,13.65
2026-05-09T09:58:00Z,82.94,21.93
2026-05-09T09:59:00Z,72.01,27.92
2026-05-09T10:00:00Z,71.00,29.97
2026-05-09T10:01:00Z,71.06,29.83
2026-05-09T10:02:00Z,72.77,28.12
2026-05-09T10:03:00Z,71.52,30.03
2026-05-09T10:04:00Z,73.00,28.48
2026-05-09T10:05:00Z,68.10,31.81
2026-05-09T10:06:00Z,70.27,31.04
2026-05-09T10:07:00Z,69.37,31.00
2026-05-09T10:08:00Z,70.00,30.99
2026-05-09T10:09:00Z,69.20,31.69
2026-05-09T10:10:00Z,70.98,28.68
2026-05-09T10:11:00Z,75.00,23.51
2026-05-09T10:12:00Z,83.15,17.44
2026-05-09T10:13:00Z,78.97,21.22
2026-05-09T10:14:00Z,81.79,24.84
2026-05-09T10:15:00Z,77.71,25.72
2026-05-09T10:16:00Z,68.97,31.87
2026-05-09T10:17:00Z,68.08,32.47
2026-05-09T10:18:00Z,68.03,31.45
2026-05-09T10:19:00Z,71.84,28.24
2026-05-09T10:20:00Z,75.00,25.93
2026-05-09T10:21:00Z,73.85,29.65
2026-05-09T10:22:00Z,72.02,27.01
2026-05-09T10:23:00Z,70.97,29.19
2026-05-09T10:24:00Z,69.40,30.48
2026-05-09T10:25:00Z,70.00,31.00
2026-05-09T10:26:00Z,66.25,33.99
2026-05-09T10:27:00Z,65.41,34.60
2026-05-09T10:28:00Z,65.40,33.96
2026-05-09T10:29:00Z,72.98,27.75
2026-05-09T10:30:00Z,77.43,23.64
2026-05-09T10:31:00Z,83.96,15.26
2026-05-09T10:32:00Z,81.59,21.72
2026-05-09T10:33:00Z,94.05,5.11
2026-05-09T10:34:00Z,96.04,4.54
2026-05-09T10:35:00Z,97.04,3.67
2026-05-09T10:36:00Z,98.77,1.36
2026-05-09T10:37:00Z,99.00,1.36
2026-05-09T10:38:00Z,99.00,1.36
2026-05-09T10:39:00Z,99.00,1.36
2026-05-09T10:40:00Z,99.00,1.36
2026-05-09T10:41:00Z,99.00,1.36
2026-05-09T10:42:00Z,99.00,1.36
