# event_ticker=KXATPMATCH-26MAR07NORMCD
# final_score=6-2 6-3
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Mackenzie McDonald
# kalshi_date=2026-03-07
timestamp,Cameron Norrie,Mackenzie McDonald
2026-03-07T17:53:00Z,60.00,41.00
2026-03-07T17:58:00Z,60.00,41.00
2026-03-07T17:59:00Z,60.00,41.00
2026-03-07T18:04:00Z,60.00,41.00
2026-03-07T18:05:00Z,60.00,41.00
2026-03-07T18:08:00Z,60.00,41.00
2026-03-07T18:09:00Z,60.00,41.00
2026-03-07T18:10:00Z,60.00,41.00
2026-03-07T18:11:00Z,60.00,41.00
2026-03-07T18:15:00Z,60.00,41.00
2026-03-07T18:17:00Z,60.00,41.00
2026-03-07T18:19:00Z,60.00,41.00
2026-03-07T18:25:00Z,60.00,41.00
2026-03-07T18:41:00Z,60.00,41.00
2026-03-07T18:48:00Z,60.00,41.00
2026-03-07T18:51:00Z,60.00,41.00
2026-03-07T18:54:00Z,60.00,41.00
2026-03-07T18:55:00Z,60.00,41.00
2026-03-07T18:56:00Z,60.00,41.00
2026-03-07T18:59:00Z,60.00,41.00
2026-03-07T19:00:00Z,60.00,41.00
2026-03-07T19:01:00Z,60.00,41.00
2026-03-07T19:02:00Z,59.00,41.00
2026-03-07T19:07:00Z,60.00,41.00
2026-03-07T19:11:00Z,60.00,41.00
2026-03-07T19:12:00Z,60.00,41.00
2026-03-07T19:15:00Z,60.00,41.00
2026-03-07T19:24:00Z,60.00,41.00
2026-03-07T19:25:00Z,60.00,41.00
2026-03-07T19:26:00Z,60.00,41.00
2026-03-07T19:27:00Z,60.00,41.00
2026-03-07T19:29:00Z,60.00,41.00
2026-03-07T19:43:00Z,60.00,41.00
2026-03-07T19:48:00Z,60.00,41.00
2026-03-07T19:52:00Z,60.00,41.00
2026-03-07T19:53:00Z,60.00,41.00
2026-03-07T19:55:00Z,60.00,41.00
2026-03-07T20:06:00Z,60.00,41.00
2026-03-07T20:08:00Z,60.00,41.00
2026-03-07T20:11:00Z,60.00,41.00
2026-03-07T20:18:00Z,60.00,41.00
2026-03-07T20:24:00Z,59.00,41.00
2026-03-07T20:29:00Z,60.00,41.00
2026-03-07T20:30:00Z,59.00,41.00
2026-03-07T20:35:00Z,59.00,41.00
2026-03-07T20:46:00Z,60.00,41.00
2026-03-07T20:52:00Z,60.00,41.00
2026-03-07T20:56:00Z,60.00,41.00
2026-03-07T20:59:00Z,60.00,41.00
2026-03-07T21:02:00Z,60.00,41.00
2026-03-07T21:09:00Z,60.87,41.00
2026-03-07T21:11:00Z,61.00,41.00
2026-03-07T21:14:00Z,61.00,41.00
2026-03-07T21:15:00Z,61.00,41.00
2026-03-07T21:28:00Z,61.00,41.00
2026-03-07T21:32:00Z,61.00,41.00
2026-03-07T21:33:00Z,61.00,41.00
2026-03-07T21:40:00Z,61.00,40.00
2026-03-07T21:42:00Z,61.00,40.00
2026-03-07T21:43:00Z,61.00,40.00
2026-03-07T21:44:00Z,61.00,40.00
2026-03-07T21:45:00Z,61.00,40.00
2026-03-07T21:46:00Z,61.00,40.00
2026-03-07T21:47:00Z,61.00,40.00
2026-03-07T21:52:00Z,61.00,40.00
2026-03-07T21:54:00Z,61.00,40.00
2026-03-07T21:56:00Z,61.00,40.00
2026-03-07T21:59:00Z,61.00,40.00
2026-03-07T22:01:00Z,61.00,40.00
2026-03-07T22:02:00Z,61.00,40.00
2026-03-07T22:05:00Z,61.00,40.00
2026-03-07T22:08:00Z,61.00,40.00
2026-03-07T22:09:00Z,60.00,40.00
2026-03-07T22:11:00Z,61.00,40.00
2026-03-07T22:16:00Z,61.00,40.00
2026-03-07T22:17:00Z,61.00,40.00
2026-03-07T22:23:00Z,61.00,40.00
2026-03-07T22:30:00Z,61.00,40.00
2026-03-07T22:32:00Z,61.00,40.00
2026-03-07T22:40:00Z,61.00,40.00
2026-03-07T22:41:00Z,61.00,40.00
2026-03-07T22:43:00Z,61.00,40.00
2026-03-07T22:44:00Z,61.00,40.00
2026-03-07T22:45:00Z,61.00,38.00
2026-03-07T22:46:00Z,61.00,38.00
2026-03-07T22:47:00Z,61.00,38.00
2026-03-07T22:48:00Z,61.00,40.00
2026-03-07T22:52:00Z,61.00,40.00
2026-03-07T22:55:00Z,61.00,38.00
2026-03-07T22:58:00Z,61.00,41.00
2026-03-07T22:59:00Z,61.00,41.00
2026-03-07T23:00:00Z,61.00,41.00
2026-03-07T23:02:00Z,61.00,41.00
2026-03-07T23:03:00Z,61.00,41.00
2026-03-07T23:06:00Z,61.00,40.00
2026-03-07T23:08:00Z,61.00,40.00
2026-03-07T23:10:00Z,61.00,40.00
2026-03-07T23:16:00Z,61.00,40.00
2026-03-07T23:18:00Z,60.00,40.00
2026-03-07T23:19:00Z,60.00,40.00
2026-03-07T23:20:00Z,61.00,40.00
2026-03-07T23:22:00Z,61.00,40.00
2026-03-07T23:26:00Z,61.00,40.00
2026-03-07T23:27:00Z,61.00,40.00
2026-03-07T23:28:00Z,61.00,40.00
2026-03-07T23:30:00Z,61.00,40.00
2026-03-07T23:32:00Z,61.00,40.00
2026-03-07T23:33:00Z,61.00,40.00
2026-03-07T23:34:00Z,61.00,40.00
2026-03-07T23:35:00Z,60.14,40.00
2026-03-07T23:37:00Z,61.00,40.00
2026-03-07T23:38:00Z,61.00,38.00
2026-03-07T23:39:00Z,61.00,40.00
2026-03-07T23:43:00Z,61.00,40.00
2026-03-07T23:44:00Z,61.00,40.00
2026-03-07T23:45:00Z,61.00,40.00
2026-03-07T23:46:00Z,61.00,40.00
2026-03-07T23:48:00Z,62.00,40.00
2026-03-07T23:49:00Z,62.00,40.00
2026-03-07T23:50:00Z,62.00,38.00
2026-03-07T23:51:00Z,62.00,38.00
2026-03-07T23:52:00Z,62.00,38.00
2026-03-07T23:53:00Z,62.00,38.00
2026-03-07T23:54:00Z,62.00,38.00
2026-03-07T23:55:00Z,62.00,40.00
2026-03-08T00:00:00Z,62.00,40.00
2026-03-08T00:01:00Z,62.00,40.00
2026-03-08T00:03:00Z,62.00,40.00
2026-03-08T00:05:00Z,62.00,40.00
2026-03-08T00:06:00Z,62.00,40.00
2026-03-08T00:08:00Z,62.00,40.00
2026-03-08T00:09:00Z,62.00,40.00
2026-03-08T00:10:00Z,62.00,40.00
2026-03-08T00:11:00Z,62.00,40.00
2026-03-08T00:12:00Z,62.00,40.00
2026-03-08T00:15:00Z,62.00,40.00
2026-03-08T00:17:00Z,62.00,40.00
2026-03-08T00:19:00Z,62.00,40.00
2026-03-08T00:21:00Z,62.00,40.00
2026-03-08T00:22:00Z,62.00,40.00
2026-03-08T00:23:00Z,62.00,40.00
2026-03-08T00:24:00Z,62.00,40.00
2026-03-08T00:25:00Z,62.00,40.00
2026-03-08T00:26:00Z,58.26,42.32
2026-03-08T00:27:00Z,49.17,48.23
2026-03-08T00:28:00Z,53.71,46.01
2026-03-08T00:29:00Z,55.96,47.56
2026-03-08T00:30:00Z,61.58,41.33
2026-03-08T00:31:00Z,62.00,44.00
2026-03-08T00:32:00Z,55.14,44.42
2026-03-08T00:33:00Z,60.84,36.71
2026-03-08T00:34:00Z,64.00,39.42
2026-03-08T00:35:00Z,64.00,40.70
2026-03-08T00:36:00Z,64.00,41.63
2026-03-08T00:37:00Z,61.08,40.00
2026-03-08T00:38:00Z,60.10,42.00
2026-03-08T00:39:00Z,59.00,45.28
2026-03-08T00:40:00Z,61.00,40.98
2026-03-08T00:41:00Z,60.34,41.00
2026-03-08T00:42:00Z,59.41,42.00
2026-03-08T00:43:00Z,61.66,40.00
2026-03-08T00:44:00Z,62.00,39.03
2026-03-08T00:45:00Z,62.00,39.00
2026-03-08T00:46:00Z,62.00,36.00
2026-03-08T00:47:00Z,62.00,33.62
2026-03-08T00:48:00Z,66.27,35.78
2026-03-08T00:49:00Z,61.32,35.78
2026-03-08T00:50:00Z,62.04,35.78
2026-03-08T00:51:00Z,66.79,36.54
2026-03-08T00:52:00Z,69.39,30.00
2026-03-08T00:53:00Z,67.09,33.65
2026-03-08T00:54:00Z,73.06,29.41
2026-03-08T00:55:00Z,78.67,23.52
2026-03-08T00:56:00Z,80.09,21.00
2026-03-08T00:57:00Z,80.55,19.00
2026-03-08T00:58:00Z,81.37,19.00
2026-03-08T00:59:00Z,81.00,18.86
2026-03-08T01:00:00Z,80.00,20.00
2026-03-08T01:01:00Z,80.00,20.00
2026-03-08T01:02:00Z,80.00,22.00
2026-03-08T01:03:00Z,80.00,20.20
2026-03-08T01:04:00Z,80.60,23.34
2026-03-08T01:05:00Z,77.69,21.00
2026-03-08T01:06:00Z,81.98,19.00
2026-03-08T01:07:00Z,81.12,19.00
2026-03-08T01:08:00Z,81.11,17.00
2026-03-08T01:09:00Z,84.68,16.00
2026-03-08T01:10:00Z,87.20,15.00
2026-03-08T01:11:00Z,88.00,14.00
2026-03-08T01:12:00Z,88.00,13.00
2026-03-08T01:13:00Z,88.26,12.74
2026-03-08T01:14:00Z,89.88,11.00
2026-03-08T01:15:00Z,88.57,11.09
2026-03-08T01:16:00Z,87.00,13.67
2026-03-08T01:17:00Z,87.72,13.00
2026-03-08T01:18:00Z,88.66,12.04
2026-03-08T01:19:00Z,90.24,11.00
2026-03-08T01:20:00Z,89.00,11.00
2026-03-08T01:21:00Z,90.04,9.34
2026-03-08T01:22:00Z,91.00,11.93
2026-03-08T01:23:00Z,92.00,7.47
2026-03-08T01:24:00Z,94.87,4.88
2026-03-08T01:25:00Z,95.03,4.02
2026-03-08T01:26:00Z,94.22,5.58
2026-03-08T01:27:00Z,93.00,7.47
2026-03-08T01:28:00Z,93.09,9.00
2026-03-08T01:29:00Z,89.05,9.01
2026-03-08T01:30:00Z,88.57,12.00
2026-03-08T01:31:00Z,87.00,12.59
2026-03-08T01:32:00Z,84.00,16.00
2026-03-08T01:33:00Z,87.07,12.00
2026-03-08T01:34:00Z,86.42,13.49
2026-03-08T01:36:00Z,87.00,11.98
2026-03-08T01:37:00Z,87.00,14.00
2026-03-08T01:38:00Z,90.00,12.00
2026-03-08T01:39:00Z,90.00,11.00
2026-03-08T01:40:00Z,90.00,11.96
2026-03-08T01:41:00Z,92.00,10.02
2026-03-08T01:42:00Z,93.06,5.19
2026-03-08T01:43:00Z,97.92,2.19
2026-03-08T01:44:00Z,98.97,1.27
2026-03-08T01:45:00Z,98.60,1.00
2026-03-08T01:46:00Z,99.00,1.00
2026-03-08T01:47:00Z,99.00,1.00
2026-03-08T01:48:00Z,99.00,1.00
2026-03-08T01:49:00Z,99.00,1.00
2026-03-08T01:50:00Z,99.00,1.00
2026-03-08T01:52:00Z,99.00,1.00
