# event_ticker=KXATPMATCH-25NOV15SINDE
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Jannik Sinner
# fav_player=Alex de Minaur
# dog_player=Jannik Sinner
# kalshi_date=2025-11-15
timestamp,Alex de Minaur,Jannik Sinner
2025-11-15T01:52:00Z,,93.00
2025-11-15T01:53:00Z,8.00,93.00
2025-11-15T01:56:00Z,8.00,93.00
2025-11-15T02:00:00Z,8.00,93.00
2025-11-15T02:07:00Z,8.00,93.00
2025-11-15T02:08:00Z,8.00,93.00
2025-11-15T02:09:00Z,8.00,93.00
2025-11-15T02:11:00Z,8.00,93.00
2025-11-15T02:12:00Z,8.00,93.00
2025-11-15T02:17:00Z,8.00,93.00
2025-11-15T02:21:00Z,8.00,93.00
2025-11-15T02:22:00Z,8.00,93.00
2025-11-15T02:23:00Z,8.00,92.00
2025-11-15T02:24:00Z,8.00,92.02
2025-11-15T02:25:00Z,8.00,92.02
2025-11-15T02:32:00Z,8.65,92.02
2025-11-15T02:34:00Z,8.65,93.00
2025-11-15T02:35:00Z,8.65,93.00
2025-11-15T02:36:00Z,9.00,93.00
2025-11-15T02:43:00Z,9.00,93.00
2025-11-15T02:46:00Z,9.00,93.00
2025-11-15T02:47:00Z,9.00,93.00
2025-11-15T02:48:00Z,8.00,93.00
2025-11-15T02:51:00Z,8.00,93.00
2025-11-15T02:53:00Z,8.00,93.00
2025-11-15T02:58:00Z,8.00,93.00
2025-11-15T02:59:00Z,8.00,93.00
2025-11-15T03:01:00Z,8.00,93.00
2025-11-15T03:02:00Z,8.00,93.00
2025-11-15T03:04:00Z,8.00,93.00
2025-11-15T03:07:00Z,8.00,93.00
2025-11-15T03:12:00Z,8.00,93.00
2025-11-15T03:14:00Z,8.00,93.00
2025-11-15T03:18:00Z,8.00,93.00
2025-11-15T03:20:00Z,8.00,93.00
2025-11-15T03:24:00Z,7.00,93.00
2025-11-15T03:25:00Z,7.00,93.00
2025-11-15T03:26:00Z,8.00,93.00
2025-11-15T03:29:00Z,8.00,93.00
2025-11-15T03:32:00Z,8.00,93.00
2025-11-15T03:34:00Z,8.00,93.00
2025-11-15T03:38:00Z,8.00,93.00
2025-11-15T03:40:00Z,8.00,93.00
2025-11-15T03:42:00Z,8.00,93.00
2025-11-15T03:44:00Z,8.00,93.00
2025-11-15T03:48:00Z,8.00,93.00
2025-11-15T03:49:00Z,8.00,93.00
2025-11-15T03:51:00Z,8.00,93.00
2025-11-15T03:54:00Z,8.00,92.00
2025-11-15T03:55:00Z,8.00,93.00
2025-11-15T03:56:00Z,8.00,92.00
2025-11-15T03:57:00Z,8.00,93.00
2025-11-15T04:00:00Z,8.00,93.00
2025-11-15T04:04:00Z,8.00,93.00
2025-11-15T04:05:00Z,8.00,93.00
2025-11-15T04:06:00Z,8.00,93.00
2025-11-15T04:07:00Z,8.00,93.00
2025-11-15T04:11:00Z,8.00,93.00
2025-11-15T04:13:00Z,8.00,93.00
2025-11-15T04:14:00Z,8.00,93.00
2025-11-15T04:16:00Z,8.00,93.00
2025-11-15T04:17:00Z,8.00,93.00
2025-11-15T04:20:00Z,8.00,93.00
2025-11-15T04:21:00Z,8.00,93.00
2025-11-15T04:22:00Z,8.00,93.00
2025-11-15T04:24:00Z,8.00,93.00
2025-11-15T04:26:00Z,8.00,93.00
2025-11-15T04:30:00Z,8.00,93.00
2025-11-15T04:32:00Z,8.00,93.00
2025-11-15T04:33:00Z,8.00,93.00
2025-11-15T04:35:00Z,8.00,93.00
2025-11-15T04:36:00Z,8.00,93.00
2025-11-15T04:37:00Z,8.00,93.00
2025-11-15T04:38:00Z,8.00,93.00
2025-11-15T04:40:00Z,8.00,93.00
2025-11-15T04:42:00Z,8.00,93.00
2025-11-15T04:43:00Z,8.00,93.00
2025-11-15T04:44:00Z,8.00,93.00
2025-11-15T04:45:00Z,8.00,93.00
2025-11-15T04:46:00Z,8.00,93.00
2025-11-15T04:48:00Z,8.00,93.00
2025-11-15T04:52:00Z,8.00,93.00
2025-11-15T04:53:00Z,7.00,93.00
2025-11-15T04:55:00Z,8.00,93.00
2025-11-15T04:56:00Z,7.00,93.00
2025-11-15T04:57:00Z,7.00,93.00
2025-11-15T04:58:00Z,8.00,93.00
2025-11-15T04:59:00Z,8.00,93.00
2025-11-15T05:00:00Z,8.00,93.00
2025-11-15T05:01:00Z,8.00,93.00
2025-11-15T05:02:00Z,8.00,93.00
2025-11-15T05:03:00Z,8.00,93.00
2025-11-15T05:04:00Z,8.00,93.00
2025-11-15T05:05:00Z,8.00,93.00
2025-11-15T05:08:00Z,8.00,93.00
2025-11-15T05:10:00Z,8.00,93.00
2025-11-15T05:11:00Z,8.00,93.00
2025-11-15T05:13:00Z,8.00,93.00
2025-11-15T05:14:00Z,8.00,93.00
2025-11-15T05:15:00Z,8.00,92.93
2025-11-15T05:16:00Z,8.00,93.00
2025-11-15T05:17:00Z,8.00,93.00
2025-11-15T05:18:00Z,8.00,93.00
2025-11-15T05:19:00Z,8.00,93.00
2025-11-15T05:20:00Z,8.00,93.00
2025-11-15T05:22:00Z,8.00,93.00
2025-11-15T05:23:00Z,8.00,93.00
2025-11-15T05:24:00Z,7.09,93.00
2025-11-15T05:25:00Z,8.00,93.00
2025-11-15T05:26:00Z,8.00,93.00
2025-11-15T05:27:00Z,8.00,93.00
2025-11-15T05:28:00Z,8.00,93.00
2025-11-15T05:29:00Z,8.00,93.00
2025-11-15T05:30:00Z,8.00,93.00
2025-11-15T05:31:00Z,8.00,93.00
2025-11-15T05:32:00Z,8.00,93.00
2025-11-15T05:33:00Z,8.00,93.00
2025-11-15T05:34:00Z,8.00,93.00
2025-11-15T05:35:00Z,8.00,93.00
2025-11-15T05:36:00Z,8.00,93.00
2025-11-15T05:37:00Z,8.00,93.00
2025-11-15T05:38:00Z,8.00,93.00
2025-11-15T05:39:00Z,8.00,93.00
2025-11-15T05:40:00Z,8.00,93.00
2025-11-15T05:41:00Z,8.00,93.00
2025-11-15T05:42:00Z,8.00,93.00
2025-11-15T05:43:00Z,8.00,93.00
2025-11-15T05:44:00Z,8.00,92.00
2025-11-15T05:46:00Z,8.00,93.00
2025-11-15T05:47:00Z,8.00,93.00
2025-11-15T05:48:00Z,8.00,93.00
2025-11-15T05:49:00Z,8.00,93.00
2025-11-15T05:50:00Z,8.00,93.00
2025-11-15T05:51:00Z,8.00,93.00
2025-11-15T05:52:00Z,8.00,93.00
2025-11-15T05:53:00Z,8.00,93.00
2025-11-15T05:54:00Z,8.00,93.00
2025-11-15T05:56:00Z,8.00,93.00
2025-11-15T05:57:00Z,8.00,93.00
2025-11-15T05:58:00Z,8.00,93.00
2025-11-15T05:59:00Z,8.00,93.00
2025-11-15T06:00:00Z,8.00,93.00
2025-11-15T06:02:00Z,8.00,94.00
2025-11-15T06:03:00Z,7.00,93.00
2025-11-15T06:04:00Z,8.00,93.83
2025-11-15T06:05:00Z,8.00,93.66
2025-11-15T06:06:00Z,7.01,93.02
2025-11-15T06:08:00Z,6.04,93.02
2025-11-15T06:09:00Z,6.04,93.99
2025-11-15T06:10:00Z,7.00,94.00
2025-11-15T06:11:00Z,7.00,94.00
2025-11-15T06:13:00Z,8.00,93.00
2025-11-15T06:14:00Z,7.89,93.00
2025-11-15T06:15:00Z,7.00,93.19
2025-11-15T06:16:00Z,7.00,94.00
2025-11-15T06:17:00Z,7.00,94.00
2025-11-15T06:18:00Z,7.00,94.00
2025-11-15T06:19:00Z,7.00,94.00
2025-11-15T06:20:00Z,7.00,94.00
2025-11-15T06:21:00Z,7.00,94.00
2025-11-15T06:22:00Z,7.00,94.00
2025-11-15T06:23:00Z,7.00,94.00
2025-11-15T06:25:00Z,7.00,94.00
2025-11-15T06:26:00Z,7.00,94.00
2025-11-15T06:27:00Z,7.00,94.00
2025-11-15T06:28:00Z,7.00,94.00
2025-11-15T06:29:00Z,7.00,94.00
2025-11-15T06:31:00Z,7.00,94.00
2025-11-15T06:33:00Z,7.00,94.00
2025-11-15T06:34:00Z,7.00,94.00
2025-11-15T06:35:00Z,7.00,94.00
2025-11-15T06:36:00Z,7.00,94.00
2025-11-15T06:37:00Z,7.00,94.00
2025-11-15T06:38:00Z,6.00,94.00
2025-11-15T06:40:00Z,7.00,94.00
2025-11-15T06:42:00Z,7.00,94.00
2025-11-15T06:44:00Z,7.00,94.00
2025-11-15T06:45:00Z,7.00,94.00
2025-11-15T06:47:00Z,7.00,94.00
2025-11-15T06:48:00Z,7.00,94.00
2025-11-15T06:49:00Z,7.00,94.00
2025-11-15T06:50:00Z,7.00,94.00
2025-11-15T06:51:00Z,7.00,93.00
2025-11-15T06:52:00Z,7.00,93.00
2025-11-15T06:54:00Z,7.00,93.00
2025-11-15T06:56:00Z,7.00,93.00
2025-11-15T06:57:00Z,6.00,94.00
2025-11-15T06:58:00Z,7.00,94.00
2025-11-15T06:59:00Z,7.00,94.00
2025-11-15T07:01:00Z,7.00,94.00
2025-11-15T07:04:00Z,7.00,94.00
2025-11-15T07:05:00Z,7.00,94.00
2025-11-15T07:06:00Z,7.00,94.00
2025-11-15T07:08:00Z,7.00,94.00
2025-11-15T07:09:00Z,7.00,94.00
2025-11-15T07:10:00Z,7.00,94.00
2025-11-15T07:12:00Z,7.00,94.00
2025-11-15T07:13:00Z,7.00,94.00
2025-11-15T07:15:00Z,7.00,94.00
2025-11-15T07:16:00Z,7.00,94.00
2025-11-15T07:17:00Z,7.00,94.00
2025-11-15T07:18:00Z,7.00,94.00
2025-11-15T07:19:00Z,7.00,94.00
2025-11-15T07:21:00Z,7.00,94.00
2025-11-15T07:22:00Z,7.00,94.00
2025-11-15T07:24:00Z,7.00,94.00
2025-11-15T07:25:00Z,7.00,94.00
2025-11-15T07:26:00Z,7.00,94.00
2025-11-15T07:27:00Z,7.00,94.00
2025-11-15T07:28:00Z,7.00,94.00
2025-11-15T07:29:00Z,7.00,94.00
2025-11-15T07:30:00Z,7.00,94.00
2025-11-15T07:32:00Z,7.00,94.00
2025-11-15T07:33:00Z,7.00,94.00
2025-11-15T07:34:00Z,7.00,94.00
2025-11-15T07:35:00Z,7.00,94.00
2025-11-15T07:37:00Z,7.00,94.00
2025-11-15T07:38:00Z,7.00,94.00
2025-11-15T07:40:00Z,7.00,94.00
2025-11-15T07:45:00Z,6.01,94.00
2025-11-15T07:46:00Z,6.01,94.00
2025-11-15T07:48:00Z,6.01,94.00
2025-11-15T07:51:00Z,7.00,94.00
2025-11-15T07:52:00Z,7.00,94.00
2025-11-15T07:54:00Z,7.00,94.00
2025-11-15T07:55:00Z,7.00,94.00
2025-11-15T07:56:00Z,7.00,94.00
2025-11-15T07:57:00Z,7.00,94.00
2025-11-15T07:58:00Z,7.00,94.00
2025-11-15T07:59:00Z,7.00,94.00
2025-11-15T08:00:00Z,7.00,94.00
2025-11-15T08:01:00Z,7.00,94.00
2025-11-15T08:03:00Z,7.00,94.00
2025-11-15T08:04:00Z,7.00,94.00
2025-11-15T08:06:00Z,7.00,94.00
2025-11-15T08:07:00Z,7.00,94.60
2025-11-15T08:08:00Z,7.00,94.60
2025-11-15T08:09:00Z,6.00,94.60
2025-11-15T08:10:00Z,7.00,95.00
2025-11-15T08:11:00Z,6.00,95.00
2025-11-15T08:14:00Z,6.00,95.00
2025-11-15T08:16:00Z,6.00,95.00
2025-11-15T08:17:00Z,6.00,95.00
2025-11-15T08:18:00Z,6.00,95.00
2025-11-15T08:20:00Z,6.00,95.00
2025-11-15T08:22:00Z,6.00,95.00
2025-11-15T08:23:00Z,6.00,95.00
2025-11-15T08:26:00Z,6.00,94.43
2025-11-15T08:27:00Z,6.00,95.00
2025-11-15T08:30:00Z,6.00,95.00
2025-11-15T08:32:00Z,6.00,95.00
2025-11-15T08:33:00Z,6.00,95.00
2025-11-15T08:34:00Z,6.00,95.00
2025-11-15T08:36:00Z,6.00,95.00
2025-11-15T08:37:00Z,6.00,95.00
2025-11-15T08:39:00Z,6.00,95.00
2025-11-15T08:41:00Z,6.00,95.00
2025-11-15T08:44:00Z,6.00,94.00
2025-11-15T08:46:00Z,6.00,94.00
2025-11-15T08:49:00Z,6.98,94.06
2025-11-15T08:50:00Z,7.00,94.00
2025-11-15T08:51:00Z,7.00,95.00
2025-11-15T08:53:00Z,7.00,95.00
2025-11-15T08:56:00Z,7.00,95.00
2025-11-15T08:58:00Z,7.00,94.00
2025-11-15T08:59:00Z,7.00,94.00
2025-11-15T09:00:00Z,7.00,94.00
2025-11-15T09:01:00Z,7.00,94.00
2025-11-15T09:06:00Z,7.00,94.00
2025-11-15T09:07:00Z,7.00,94.00
2025-11-15T09:08:00Z,7.00,94.34
2025-11-15T09:09:00Z,7.00,94.34
2025-11-15T09:10:00Z,7.00,94.34
2025-11-15T09:13:00Z,7.00,94.00
2025-11-15T09:15:00Z,7.00,94.00
2025-11-15T09:16:00Z,7.00,95.00
2025-11-15T09:18:00Z,6.00,95.00
2025-11-15T09:21:00Z,7.00,94.00
2025-11-15T09:24:00Z,7.00,94.00
2025-11-15T09:25:00Z,7.00,94.00
2025-11-15T09:26:00Z,7.00,93.00
2025-11-15T09:27:00Z,7.00,94.00
2025-11-15T09:29:00Z,7.00,94.00
2025-11-15T09:31:00Z,7.00,94.00
2025-11-15T09:32:00Z,7.00,94.00
2025-11-15T09:34:00Z,7.00,94.00
2025-11-15T09:35:00Z,7.00,94.00
2025-11-15T09:36:00Z,7.00,94.00
2025-11-15T09:37:00Z,7.00,94.05
2025-11-15T09:38:00Z,7.00,94.05
2025-11-15T09:39:00Z,7.00,94.00
2025-11-15T09:41:00Z,7.00,94.00
2025-11-15T09:42:00Z,7.00,94.00
2025-11-15T09:46:00Z,7.00,94.00
2025-11-15T10:02:00Z,7.00,94.00
2025-11-15T10:03:00Z,7.00,94.00
2025-11-15T10:04:00Z,7.00,94.00
2025-11-15T10:06:00Z,6.00,94.00
2025-11-15T10:07:00Z,6.00,94.00
2025-11-15T10:08:00Z,6.00,94.00
2025-11-15T10:10:00Z,6.00,94.00
2025-11-15T10:11:00Z,7.00,94.00
2025-11-15T10:13:00Z,7.00,94.00
2025-11-15T10:14:00Z,7.00,94.00
2025-11-15T10:15:00Z,7.00,94.00
2025-11-15T10:16:00Z,7.00,95.00
2025-11-15T10:17:00Z,7.00,95.00
2025-11-15T10:19:00Z,7.00,95.00
2025-11-15T10:20:00Z,6.02,95.00
2025-11-15T10:25:00Z,7.00,95.00
2025-11-15T10:27:00Z,7.00,95.00
2025-11-15T10:29:00Z,7.00,95.00
2025-11-15T10:31:00Z,7.00,95.00
2025-11-15T10:32:00Z,7.00,95.00
2025-11-15T10:36:00Z,7.00,93.52
2025-11-15T10:37:00Z,7.00,93.52
2025-11-15T10:40:00Z,6.00,95.00
2025-11-15T10:45:00Z,7.00,95.00
2025-11-15T10:48:00Z,7.00,95.00
2025-11-15T10:49:00Z,7.00,95.00
2025-11-15T10:52:00Z,6.00,95.00
2025-11-15T10:53:00Z,6.48,95.00
2025-11-15T10:55:00Z,6.48,95.00
2025-11-15T10:57:00Z,7.00,93.00
2025-11-15T10:59:00Z,7.00,93.00
2025-11-15T11:07:00Z,7.00,93.00
2025-11-15T11:08:00Z,7.00,94.00
2025-11-15T11:12:00Z,7.00,94.00
2025-11-15T11:14:00Z,7.00,94.00
2025-11-15T11:19:00Z,7.00,94.00
2025-11-15T11:20:00Z,7.00,94.00
2025-11-15T11:21:00Z,7.00,94.00
2025-11-15T11:23:00Z,7.00,94.00
2025-11-15T11:27:00Z,7.00,94.00
2025-11-15T11:28:00Z,7.00,94.00
2025-11-15T11:29:00Z,7.00,94.00
2025-11-15T11:31:00Z,7.00,94.00
2025-11-15T11:33:00Z,7.00,94.00
2025-11-15T11:39:00Z,7.00,95.00
2025-11-15T11:40:00Z,6.36,95.00
2025-11-15T11:41:00Z,7.00,95.00
2025-11-15T11:42:00Z,7.00,95.00
2025-11-15T11:46:00Z,7.00,95.00
2025-11-15T11:47:00Z,7.00,95.00
2025-11-15T11:52:00Z,7.00,95.00
2025-11-15T12:00:00Z,7.00,95.00
2025-11-15T12:01:00Z,7.00,95.00
2025-11-15T12:05:00Z,7.00,95.00
2025-11-15T12:06:00Z,7.00,95.00
2025-11-15T12:07:00Z,7.00,95.00
2025-11-15T12:10:00Z,7.00,94.00
2025-11-15T12:11:00Z,7.00,94.00
2025-11-15T12:12:00Z,6.00,94.00
2025-11-15T12:13:00Z,7.00,94.00
2025-11-15T12:14:00Z,7.00,94.00
2025-11-15T12:15:00Z,7.00,94.00
2025-11-15T12:16:00Z,7.00,94.00
2025-11-15T12:18:00Z,7.00,94.00
2025-11-15T12:19:00Z,7.00,94.00
2025-11-15T12:20:00Z,7.00,94.00
2025-11-15T12:22:00Z,7.00,94.00
2025-11-15T12:23:00Z,7.00,94.00
2025-11-15T12:24:00Z,7.00,94.00
2025-11-15T12:27:00Z,7.00,94.00
2025-11-15T12:30:00Z,7.00,94.00
2025-11-15T12:31:00Z,7.00,94.00
2025-11-15T12:32:00Z,7.00,94.00
2025-11-15T12:33:00Z,7.00,92.56
2025-11-15T12:34:00Z,7.00,94.00
2025-11-15T12:35:00Z,7.00,94.00
2025-11-15T12:36:00Z,7.00,94.00
2025-11-15T12:37:00Z,7.00,94.00
2025-11-15T12:38:00Z,7.00,94.00
2025-11-15T12:39:00Z,7.00,94.00
2025-11-15T12:40:00Z,7.00,92.00
2025-11-15T12:41:00Z,7.00,92.17
2025-11-15T12:43:00Z,7.00,94.00
2025-11-15T12:44:00Z,7.00,94.00
2025-11-15T12:45:00Z,7.00,94.00
2025-11-15T12:46:00Z,7.00,94.00
2025-11-15T12:47:00Z,7.00,94.00
2025-11-15T12:48:00Z,7.00,94.00
2025-11-15T12:49:00Z,7.00,94.00
2025-11-15T12:50:00Z,7.00,94.00
2025-11-15T12:53:00Z,7.00,94.00
2025-11-15T12:54:00Z,7.00,94.00
2025-11-15T12:55:00Z,7.00,94.00
2025-11-15T12:56:00Z,7.00,93.00
2025-11-15T12:57:00Z,7.00,93.00
2025-11-15T12:58:00Z,7.00,93.00
2025-11-15T12:59:00Z,7.07,93.00
2025-11-15T13:00:00Z,8.00,93.00
2025-11-15T13:01:00Z,8.00,93.00
2025-11-15T13:02:00Z,7.99,93.00
2025-11-15T13:03:00Z,8.00,93.00
2025-11-15T13:04:00Z,8.00,93.00
2025-11-15T13:05:00Z,8.00,92.84
2025-11-15T13:06:00Z,8.00,93.00
2025-11-15T13:07:00Z,8.00,93.00
2025-11-15T13:08:00Z,8.00,93.00
2025-11-15T13:09:00Z,8.00,93.00
2025-11-15T13:10:00Z,8.00,93.00
2025-11-15T13:11:00Z,8.00,93.00
2025-11-15T13:12:00Z,8.00,94.00
2025-11-15T13:13:00Z,8.00,94.00
2025-11-15T13:14:00Z,8.00,94.00
2025-11-15T13:15:00Z,8.00,94.00
2025-11-15T13:16:00Z,8.00,94.00
2025-11-15T13:17:00Z,7.14,94.00
2025-11-15T13:18:00Z,6.50,94.00
2025-11-15T13:19:00Z,7.00,94.00
2025-11-15T13:20:00Z,7.00,94.00
2025-11-15T13:21:00Z,7.00,94.00
2025-11-15T13:22:00Z,7.00,94.00
2025-11-15T13:23:00Z,7.00,94.00
2025-11-15T13:24:00Z,7.00,94.00
2025-11-15T13:25:00Z,7.00,94.00
2025-11-15T13:26:00Z,7.00,94.00
2025-11-15T13:27:00Z,7.00,94.00
2025-11-15T13:28:00Z,7.00,94.00
2025-11-15T13:29:00Z,7.00,94.00
2025-11-15T13:30:00Z,7.00,94.00
2025-11-15T13:31:00Z,7.00,94.00
2025-11-15T13:32:00Z,7.00,94.00
2025-11-15T13:33:00Z,7.00,94.00
2025-11-15T13:34:00Z,7.00,94.00
2025-11-15T13:35:00Z,7.00,94.00
2025-11-15T13:36:00Z,7.00,94.00
2025-11-15T13:37:00Z,6.16,94.00
2025-11-15T13:38:00Z,7.00,94.00
2025-11-15T13:39:00Z,7.00,94.00
2025-11-15T13:40:00Z,7.00,94.00
2025-11-15T13:41:00Z,7.00,94.86
2025-11-15T13:42:00Z,7.00,94.00
2025-11-15T13:43:00Z,7.03,93.36
2025-11-15T13:44:00Z,6.37,93.30
2025-11-15T13:45:00Z,4.54,95.51
2025-11-15T13:46:00Z,6.00,95.02
2025-11-15T13:47:00Z,7.24,93.66
2025-11-15T13:48:00Z,7.91,94.00
2025-11-15T13:49:00Z,7.80,93.14
2025-11-15T13:50:00Z,7.86,94.00
2025-11-15T13:51:00Z,7.86,93.53
2025-11-15T13:52:00Z,8.00,91.23
2025-11-15T13:53:00Z,14.63,88.23
2025-11-15T13:54:00Z,11.24,89.58
2025-11-15T13:55:00Z,7.82,93.35
2025-11-15T13:56:00Z,8.26,93.47
2025-11-15T13:57:00Z,7.68,93.56
2025-11-15T13:58:00Z,7.83,93.00
2025-11-15T13:59:00Z,7.60,93.95
2025-11-15T14:00:00Z,7.96,92.93
2025-11-15T14:01:00Z,8.05,93.00
2025-11-15T14:02:00Z,8.86,93.00
2025-11-15T14:03:00Z,6.82,93.21
2025-11-15T14:04:00Z,6.76,94.00
2025-11-15T14:05:00Z,7.28,93.23
2025-11-15T14:06:00Z,8.07,92.20
2025-11-15T14:07:00Z,8.94,92.68
2025-11-15T14:08:00Z,8.50,92.98
2025-11-15T14:09:00Z,8.86,92.00
2025-11-15T14:10:00Z,9.00,92.67
2025-11-15T14:11:00Z,8.09,93.12
2025-11-15T14:12:00Z,8.25,93.17
2025-11-15T14:13:00Z,8.87,92.07
2025-11-15T14:14:00Z,7.66,93.00
2025-11-15T14:15:00Z,7.00,93.85
2025-11-15T14:16:00Z,6.58,94.41
2025-11-15T14:17:00Z,7.10,94.31
2025-11-15T14:18:00Z,7.35,94.00
2025-11-15T14:19:00Z,6.80,93.15
2025-11-15T14:20:00Z,7.81,93.00
2025-11-15T14:21:00Z,8.21,92.24
2025-11-15T14:22:00Z,9.04,92.00
2025-11-15T14:23:00Z,8.10,93.00
2025-11-15T14:24:00Z,9.00,92.99
2025-11-15T14:25:00Z,8.14,93.25
2025-11-15T14:26:00Z,8.00,92.01
2025-11-15T14:27:00Z,8.84,91.97
2025-11-15T14:28:00Z,9.00,91.31
2025-11-15T14:29:00Z,8.40,93.00
2025-11-15T14:30:00Z,7.77,93.65
2025-11-15T14:31:00Z,5.72,94.85
2025-11-15T14:32:00Z,6.48,94.18
2025-11-15T14:33:00Z,8.94,92.89
2025-11-15T14:34:00Z,8.97,91.56
2025-11-15T14:35:00Z,9.13,91.88
2025-11-15T14:36:00Z,10.00,90.04
2025-11-15T14:37:00Z,9.79,91.82
2025-11-15T14:38:00Z,9.31,92.00
2025-11-15T14:39:00Z,8.48,92.20
2025-11-15T14:40:00Z,8.96,93.95
2025-11-15T14:41:00Z,6.96,93.57
2025-11-15T14:42:00Z,6.66,94.04
2025-11-15T14:43:00Z,5.63,94.12
2025-11-15T14:44:00Z,4.81,96.32
2025-11-15T14:45:00Z,2.98,97.00
2025-11-15T14:46:00Z,2.71,97.18
2025-11-15T14:47:00Z,2.04,97.01
2025-11-15T14:48:00Z,1.86,98.00
2025-11-15T14:49:00Z,1.75,98.03
2025-11-15T14:50:00Z,2.18,98.20
2025-11-15T14:51:00Z,2.82,98.00
2025-11-15T14:52:00Z,3.00,98.00
2025-11-15T14:53:00Z,1.86,98.00
2025-11-15T14:54:00Z,1.27,98.99
2025-11-15T14:55:00Z,1.11,98.11
2025-11-15T14:56:00Z,1.00,99.00
2025-11-15T14:57:00Z,1.00,99.00
2025-11-15T14:58:00Z,1.00,99.00
