# event_ticker=KXATPMATCH-26FEB25VACMON
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Valentin Vacherot
# fav_player=Gael Monfils
# dog_player=Valentin Vacherot
# kalshi_date=2026-02-25
timestamp,Gael Monfils,Valentin Vacherot
2026-02-25T22:05:00Z,30.00,71.00
2026-02-25T22:07:00Z,30.00,71.00
2026-02-25T22:20:00Z,30.00,71.00
2026-02-25T22:32:00Z,30.00,71.00
2026-02-25T22:36:00Z,30.00,71.00
2026-02-25T22:38:00Z,30.00,71.00
2026-02-25T23:04:00Z,30.00,71.00
2026-02-25T23:06:00Z,30.00,70.00
2026-02-25T23:20:00Z,30.00,70.00
2026-02-25T23:22:00Z,30.00,70.00
2026-02-25T23:24:00Z,30.00,70.00
2026-02-25T23:27:00Z,30.00,71.00
2026-02-25T23:36:00Z,30.00,71.00
2026-02-25T23:37:00Z,30.00,71.00
2026-02-25T23:38:00Z,30.00,71.00
2026-02-25T23:40:00Z,30.00,71.00
2026-02-25T23:41:00Z,30.00,71.00
2026-02-25T23:43:00Z,30.00,71.00
2026-02-25T23:59:00Z,30.00,71.00
2026-02-26T00:07:00Z,30.00,71.00
2026-02-26T00:09:00Z,30.00,71.00
2026-02-26T00:13:00Z,30.00,71.00
2026-02-26T00:21:00Z,30.00,71.00
2026-02-26T00:24:00Z,30.00,71.00
2026-02-26T00:28:00Z,30.00,71.00
2026-02-26T00:38:00Z,30.00,71.00
2026-02-26T00:52:00Z,30.00,71.00
2026-02-26T00:57:00Z,30.00,71.00
2026-02-26T00:58:00Z,30.00,71.00
2026-02-26T01:01:00Z,30.00,71.00
2026-02-26T01:02:00Z,30.00,71.00
2026-02-26T01:08:00Z,30.00,71.00
2026-02-26T01:09:00Z,30.00,71.00
2026-02-26T01:27:00Z,30.00,71.00
2026-02-26T01:29:00Z,30.00,71.00
2026-02-26T01:36:00Z,30.00,71.00
2026-02-26T01:38:00Z,30.00,71.00
2026-02-26T01:39:00Z,30.00,71.00
2026-02-26T01:41:00Z,30.00,71.00
2026-02-26T01:50:00Z,29.00,71.00
2026-02-26T01:53:00Z,29.00,71.00
2026-02-26T01:54:00Z,29.00,71.00
2026-02-26T01:58:00Z,29.00,71.00
2026-02-26T01:59:00Z,30.00,71.00
2026-02-26T02:02:00Z,30.00,71.00
2026-02-26T02:03:00Z,30.00,71.00
2026-02-26T02:04:00Z,30.00,71.00
2026-02-26T02:06:00Z,30.00,71.00
2026-02-26T02:07:00Z,29.53,71.00
2026-02-26T02:08:00Z,29.94,71.00
2026-02-26T02:12:00Z,29.94,70.24
2026-02-26T02:13:00Z,30.00,70.24
2026-02-26T02:15:00Z,30.00,71.00
2026-02-26T02:16:00Z,30.00,71.00
2026-02-26T02:18:00Z,30.00,71.00
2026-02-26T02:21:00Z,30.00,71.00
2026-02-26T02:23:00Z,29.00,71.00
2026-02-26T02:25:00Z,30.00,71.00
2026-02-26T02:30:00Z,30.00,71.00
2026-02-26T02:32:00Z,30.00,71.00
2026-02-26T02:33:00Z,30.00,71.00
2026-02-26T02:35:00Z,30.00,71.00
2026-02-26T02:37:00Z,30.00,71.00
2026-02-26T02:39:00Z,30.00,71.00
2026-02-26T02:42:00Z,30.00,71.00
2026-02-26T02:43:00Z,30.00,71.00
2026-02-26T02:44:00Z,30.00,71.00
2026-02-26T02:46:00Z,30.00,71.00
2026-02-26T02:48:00Z,30.00,71.00
2026-02-26T02:50:00Z,30.00,71.00
2026-02-26T02:52:00Z,30.00,71.00
2026-02-26T02:53:00Z,30.00,71.00
2026-02-26T02:54:00Z,30.00,71.00
2026-02-26T02:55:00Z,30.00,71.00
2026-02-26T02:56:00Z,30.00,71.00
2026-02-26T02:57:00Z,30.00,71.00
2026-02-26T02:58:00Z,30.00,71.00
2026-02-26T02:59:00Z,30.00,71.00
2026-02-26T03:01:00Z,30.00,71.00
2026-02-26T03:02:00Z,30.00,71.00
2026-02-26T03:03:00Z,30.00,71.00
2026-02-26T03:04:00Z,30.00,71.00
2026-02-26T03:05:00Z,30.00,71.00
2026-02-26T03:06:00Z,30.00,71.00
2026-02-26T03:08:00Z,30.00,71.00
2026-02-26T03:09:00Z,30.00,71.00
2026-02-26T03:10:00Z,30.00,71.00
2026-02-26T03:11:00Z,30.00,71.00
2026-02-26T03:12:00Z,29.48,71.00
2026-02-26T03:13:00Z,30.00,71.00
2026-02-26T03:15:00Z,30.00,71.00
2026-02-26T03:16:00Z,30.00,71.00
2026-02-26T03:17:00Z,30.00,71.00
2026-02-26T03:19:00Z,30.00,71.00
2026-02-26T03:21:00Z,30.00,71.00
2026-02-26T03:22:00Z,30.00,71.00
2026-02-26T03:23:00Z,30.00,71.00
2026-02-26T03:24:00Z,30.00,71.00
2026-02-26T03:25:00Z,30.00,71.00
2026-02-26T03:27:00Z,30.00,71.00
2026-02-26T03:28:00Z,30.00,71.00
2026-02-26T03:30:00Z,30.09,71.00
2026-02-26T03:31:00Z,30.00,71.00
2026-02-26T03:33:00Z,31.00,71.00
2026-02-26T03:34:00Z,31.00,71.00
2026-02-26T03:35:00Z,31.00,71.00
2026-02-26T03:36:00Z,31.00,70.00
2026-02-26T03:37:00Z,31.00,70.00
2026-02-26T03:38:00Z,31.00,71.00
2026-02-26T03:39:00Z,30.32,71.00
2026-02-26T03:40:00Z,30.32,71.00
2026-02-26T03:41:00Z,30.00,71.00
2026-02-26T03:42:00Z,30.00,71.00
2026-02-26T03:43:00Z,30.00,70.00
2026-02-26T03:44:00Z,30.00,71.00
2026-02-26T03:45:00Z,30.00,71.00
2026-02-26T03:46:00Z,30.00,71.00
2026-02-26T03:47:00Z,30.00,71.00
2026-02-26T03:48:00Z,29.98,71.00
2026-02-26T03:49:00Z,29.56,71.00
2026-02-26T03:50:00Z,30.00,71.00
2026-02-26T03:51:00Z,30.00,71.00
2026-02-26T03:52:00Z,30.00,71.00
2026-02-26T03:53:00Z,30.00,71.00
2026-02-26T03:54:00Z,30.00,71.00
2026-02-26T03:55:00Z,30.00,71.00
2026-02-26T03:56:00Z,30.62,71.00
2026-02-26T03:57:00Z,31.00,71.00
2026-02-26T03:58:00Z,31.00,71.00
2026-02-26T03:59:00Z,31.00,71.00
2026-02-26T04:00:00Z,31.00,71.00
2026-02-26T04:01:00Z,31.00,71.00
2026-02-26T04:02:00Z,31.00,71.00
2026-02-26T04:03:00Z,31.00,71.00
2026-02-26T04:04:00Z,30.00,71.00
2026-02-26T04:05:00Z,30.33,71.00
2026-02-26T04:06:00Z,30.33,71.00
2026-02-26T04:09:00Z,30.00,71.00
2026-02-26T04:10:00Z,31.00,71.00
2026-02-26T04:11:00Z,31.00,71.00
2026-02-26T04:12:00Z,30.00,71.00
2026-02-26T04:13:00Z,31.00,71.00
2026-02-26T04:14:00Z,30.05,71.00
2026-02-26T04:15:00Z,30.00,71.00
2026-02-26T04:16:00Z,29.06,71.00
2026-02-26T04:18:00Z,30.00,71.00
2026-02-26T04:19:00Z,30.00,71.00
2026-02-26T04:20:00Z,30.00,71.00
2026-02-26T04:21:00Z,30.00,71.00
2026-02-26T04:22:00Z,30.00,71.00
2026-02-26T04:23:00Z,30.00,71.00
2026-02-26T04:24:00Z,30.00,71.00
2026-02-26T04:26:00Z,29.00,71.00
2026-02-26T04:27:00Z,30.00,71.00
2026-02-26T04:28:00Z,30.00,71.00
2026-02-26T04:29:00Z,30.00,71.00
2026-02-26T04:30:00Z,30.00,71.00
2026-02-26T04:31:00Z,30.00,70.24
2026-02-26T04:32:00Z,30.00,71.00
2026-02-26T04:33:00Z,30.00,71.00
2026-02-26T04:34:00Z,30.00,71.00
2026-02-26T04:35:00Z,30.00,71.00
2026-02-26T04:36:00Z,29.05,72.00
2026-02-26T04:37:00Z,29.05,72.00
2026-02-26T04:39:00Z,29.00,72.00
2026-02-26T04:40:00Z,29.00,72.00
2026-02-26T04:41:00Z,29.00,72.00
2026-02-26T04:42:00Z,29.00,72.00
2026-02-26T04:43:00Z,29.00,72.00
2026-02-26T04:44:00Z,28.01,72.00
2026-02-26T04:45:00Z,28.00,71.82
2026-02-26T04:46:00Z,27.00,72.16
2026-02-26T04:47:00Z,27.00,73.00
2026-02-26T04:48:00Z,27.00,73.00
2026-02-26T04:49:00Z,27.00,73.43
2026-02-26T04:50:00Z,27.00,74.00
2026-02-26T04:51:00Z,27.00,74.00
2026-02-26T04:52:00Z,26.48,73.85
2026-02-26T04:54:00Z,27.00,74.00
2026-02-26T04:55:00Z,27.00,74.00
2026-02-26T04:56:00Z,27.00,74.00
2026-02-26T04:57:00Z,27.00,74.82
2026-02-26T04:58:00Z,27.00,75.00
2026-02-26T04:59:00Z,27.00,75.00
2026-02-26T05:00:00Z,27.00,73.00
2026-02-26T05:01:00Z,26.98,73.00
2026-02-26T05:02:00Z,27.00,75.00
2026-02-26T05:03:00Z,27.00,75.00
2026-02-26T05:04:00Z,27.00,75.00
2026-02-26T05:06:00Z,25.00,74.00
2026-02-26T05:07:00Z,25.00,74.00
2026-02-26T05:08:00Z,25.00,75.00
2026-02-26T05:09:00Z,24.95,75.00
2026-02-26T05:10:00Z,26.00,75.00
2026-02-26T05:11:00Z,26.00,74.00
2026-02-26T05:12:00Z,25.92,74.00
2026-02-26T05:13:00Z,25.92,73.00
2026-02-26T05:14:00Z,26.00,74.00
2026-02-26T05:15:00Z,26.00,74.00
2026-02-26T05:16:00Z,26.00,74.00
2026-02-26T05:18:00Z,26.00,74.00
2026-02-26T05:19:00Z,26.00,74.74
2026-02-26T05:20:00Z,26.00,75.00
2026-02-26T05:21:00Z,26.00,75.00
2026-02-26T05:22:00Z,26.00,75.00
2026-02-26T05:23:00Z,26.05,75.00
2026-02-26T05:24:00Z,27.00,75.00
2026-02-26T05:25:00Z,27.00,73.34
2026-02-26T05:26:00Z,27.00,75.00
2026-02-26T05:27:00Z,27.00,74.89
2026-02-26T05:28:00Z,27.00,73.02
2026-02-26T05:29:00Z,27.00,75.00
2026-02-26T05:30:00Z,26.86,74.11
2026-02-26T05:31:00Z,26.57,75.00
2026-02-26T05:32:00Z,30.85,75.06
2026-02-26T05:33:00Z,27.00,74.03
2026-02-26T05:34:00Z,27.00,74.26
2026-02-26T05:35:00Z,27.00,73.98
2026-02-26T05:36:00Z,27.00,74.74
2026-02-26T05:37:00Z,27.03,74.23
2026-02-26T05:38:00Z,27.00,74.36
2026-02-26T05:39:00Z,27.00,74.00
2026-02-26T05:40:00Z,27.00,75.00
2026-02-26T05:41:00Z,26.99,75.00
2026-02-26T05:42:00Z,26.91,75.00
2026-02-26T05:43:00Z,26.99,75.00
2026-02-26T05:44:00Z,25.79,74.91
2026-02-26T05:45:00Z,27.00,73.99
2026-02-26T05:46:00Z,27.21,73.90
2026-02-26T05:47:00Z,27.47,74.00
2026-02-26T05:48:00Z,26.00,75.00
2026-02-26T05:49:00Z,27.34,73.45
2026-02-26T05:50:00Z,27.87,74.00
2026-02-26T05:51:00Z,27.48,74.27
2026-02-26T05:52:00Z,28.22,74.26
2026-02-26T05:53:00Z,29.51,75.13
2026-02-26T05:54:00Z,27.10,75.68
2026-02-26T05:55:00Z,27.84,74.43
2026-02-26T05:56:00Z,30.19,71.80
2026-02-26T05:57:00Z,29.07,71.58
2026-02-26T05:58:00Z,28.81,72.03
2026-02-26T05:59:00Z,27.38,73.39
2026-02-26T06:00:00Z,24.14,78.73
2026-02-26T06:01:00Z,24.74,75.51
2026-02-26T06:02:00Z,29.38,72.57
2026-02-26T06:03:00Z,28.50,74.16
2026-02-26T06:04:00Z,27.05,74.42
2026-02-26T06:05:00Z,26.91,73.97
2026-02-26T06:06:00Z,25.80,75.98
2026-02-26T06:07:00Z,25.61,77.13
2026-02-26T06:08:00Z,21.78,80.69
2026-02-26T06:09:00Z,16.37,87.40
2026-02-26T06:10:00Z,15.25,86.29
2026-02-26T06:11:00Z,16.42,86.60
2026-02-26T06:12:00Z,12.81,87.99
2026-02-26T06:13:00Z,12.85,88.00
2026-02-26T06:14:00Z,13.08,88.70
2026-02-26T06:15:00Z,13.70,86.41
2026-02-26T06:16:00Z,13.43,88.15
2026-02-26T06:17:00Z,12.99,88.75
2026-02-26T06:18:00Z,11.78,88.44
2026-02-26T06:19:00Z,14.12,86.90
2026-02-26T06:20:00Z,12.29,88.90
2026-02-26T06:21:00Z,12.99,88.89
2026-02-26T06:22:00Z,13.41,88.07
2026-02-26T06:23:00Z,14.36,86.53
2026-02-26T06:24:00Z,12.71,89.03
2026-02-26T06:25:00Z,11.71,89.37
2026-02-26T06:26:00Z,11.91,89.55
2026-02-26T06:27:00Z,11.98,89.42
2026-02-26T06:28:00Z,13.92,88.50
2026-02-26T06:29:00Z,11.97,90.64
2026-02-26T06:30:00Z,14.02,86.98
2026-02-26T06:31:00Z,13.57,87.44
2026-02-26T06:32:00Z,11.95,89.00
2026-02-26T06:33:00Z,12.85,88.16
2026-02-26T06:34:00Z,13.04,88.03
2026-02-26T06:35:00Z,8.47,91.37
2026-02-26T06:36:00Z,8.54,92.10
2026-02-26T06:37:00Z,11.24,89.40
2026-02-26T06:38:00Z,13.70,87.08
2026-02-26T06:39:00Z,13.76,86.95
2026-02-26T06:40:00Z,11.53,88.42
2026-02-26T06:41:00Z,10.48,89.90
2026-02-26T06:42:00Z,9.26,91.75
2026-02-26T06:43:00Z,4.49,95.93
2026-02-26T06:44:00Z,3.89,95.67
2026-02-26T06:45:00Z,6.89,92.99
2026-02-26T06:46:00Z,7.88,91.98
2026-02-26T06:47:00Z,11.76,89.45
2026-02-26T06:48:00Z,11.94,88.87
2026-02-26T06:49:00Z,11.55,89.27
2026-02-26T06:50:00Z,7.65,90.94
2026-02-26T06:51:00Z,7.24,93.10
2026-02-26T06:52:00Z,5.24,96.38
2026-02-26T06:53:00Z,2.24,98.60
2026-02-26T06:54:00Z,1.91,98.80
2026-02-26T06:55:00Z,1.89,98.97
2026-02-26T06:56:00Z,2.28,97.85
2026-02-26T06:57:00Z,2.15,98.64
2026-02-26T06:58:00Z,1.00,99.00
2026-02-26T06:59:00Z,1.00,99.00
2026-02-26T07:00:00Z,1.00,99.00
2026-02-26T07:01:00Z,1.00,99.00
2026-02-26T07:02:00Z,1.00,99.00
2026-02-26T07:03:00Z,1.00,99.00
2026-02-26T07:04:00Z,1.00,99.00
2026-02-26T07:05:00Z,1.00,99.00
2026-02-26T07:06:00Z,1.00,99.00
