# event_ticker=KXATPMATCH-26FEB04BLAFIL
# final_score=7-6(4) 7-5
# score_resolution=7-6 7-5
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Ugo Blanchet
# kalshi_date=2026-02-04
timestamp,Arthur Fils,Ugo Blanchet
2026-02-05T07:58:00Z,77.00,
2026-02-05T10:03:00Z,77.89,
2026-02-05T10:14:00Z,77.89,24.57
2026-02-05T10:40:00Z,77.00,24.57
2026-02-05T10:41:00Z,77.00,24.57
2026-02-05T10:54:00Z,77.00,24.57
2026-02-05T10:55:00Z,77.00,24.57
2026-02-05T11:17:00Z,77.00,25.00
2026-02-05T11:20:00Z,77.00,24.00
2026-02-05T11:56:00Z,77.00,24.00
2026-02-05T12:04:00Z,77.00,25.00
2026-02-05T12:12:00Z,77.00,25.00
2026-02-05T12:13:00Z,77.00,25.00
2026-02-05T12:34:00Z,77.00,25.00
2026-02-05T12:40:00Z,77.00,25.00
2026-02-05T12:42:00Z,78.00,25.00
2026-02-05T12:44:00Z,79.00,25.00
2026-02-05T12:48:00Z,76.00,24.00
2026-02-05T12:59:00Z,77.00,24.00
2026-02-05T13:04:00Z,77.00,24.00
2026-02-05T13:08:00Z,78.00,24.00
2026-02-05T13:09:00Z,78.00,24.00
2026-02-05T13:10:00Z,78.00,24.00
2026-02-05T13:23:00Z,78.00,24.00
2026-02-05T13:26:00Z,78.00,24.00
2026-02-05T13:43:00Z,77.00,24.00
2026-02-05T13:48:00Z,77.00,24.00
2026-02-05T13:59:00Z,77.00,24.00
2026-02-05T14:01:00Z,77.00,24.00
2026-02-05T14:04:00Z,77.00,24.00
2026-02-05T14:07:00Z,77.00,24.00
2026-02-05T14:10:00Z,77.00,24.00
2026-02-05T14:15:00Z,77.00,24.00
2026-02-05T14:17:00Z,77.00,24.00
2026-02-05T14:22:00Z,78.00,24.00
2026-02-05T14:23:00Z,78.00,24.00
2026-02-05T14:24:00Z,78.00,24.00
2026-02-05T14:25:00Z,78.00,25.00
2026-02-05T14:33:00Z,77.00,25.00
2026-02-05T14:35:00Z,77.00,25.00
2026-02-05T14:38:00Z,77.00,25.00
2026-02-05T14:40:00Z,77.00,25.00
2026-02-05T14:41:00Z,77.00,24.00
2026-02-05T14:43:00Z,77.00,24.00
2026-02-05T14:47:00Z,77.00,24.00
2026-02-05T14:48:00Z,77.00,24.00
2026-02-05T14:52:00Z,77.00,24.00
2026-02-05T14:53:00Z,77.00,25.00
2026-02-05T14:55:00Z,77.00,25.00
2026-02-05T14:56:00Z,77.35,25.00
2026-02-05T14:57:00Z,78.00,25.00
2026-02-05T14:59:00Z,78.00,25.00
2026-02-05T15:00:00Z,78.00,25.00
2026-02-05T15:08:00Z,78.00,25.00
2026-02-05T15:09:00Z,78.00,24.00
2026-02-05T15:12:00Z,78.00,24.00
2026-02-05T15:17:00Z,78.00,24.00
2026-02-05T15:18:00Z,78.00,24.00
2026-02-05T15:23:00Z,78.00,24.00
2026-02-05T15:25:00Z,77.98,24.00
2026-02-05T15:26:00Z,78.00,24.00
2026-02-05T15:29:00Z,78.00,24.00
2026-02-05T15:32:00Z,78.00,24.00
2026-02-05T15:34:00Z,78.00,24.00
2026-02-05T15:36:00Z,78.00,24.00
2026-02-05T15:37:00Z,78.00,24.00
2026-02-05T15:43:00Z,78.00,24.00
2026-02-05T15:44:00Z,78.00,24.00
2026-02-05T15:46:00Z,78.00,24.00
2026-02-05T15:48:00Z,78.00,24.00
2026-02-05T15:49:00Z,78.00,24.00
2026-02-05T15:52:00Z,78.00,24.00
2026-02-05T15:57:00Z,78.00,24.00
2026-02-05T15:59:00Z,78.00,24.00
2026-02-05T16:00:00Z,78.00,24.00
2026-02-05T16:01:00Z,78.00,24.00
2026-02-05T16:03:00Z,78.00,24.00
2026-02-05T16:04:00Z,78.00,24.00
2026-02-05T16:05:00Z,78.00,24.00
2026-02-05T16:06:00Z,78.00,24.00
2026-02-05T16:07:00Z,78.00,24.00
2026-02-05T16:08:00Z,78.00,24.00
2026-02-05T16:09:00Z,78.00,24.00
2026-02-05T16:15:00Z,78.00,24.00
2026-02-05T16:16:00Z,78.00,24.00
2026-02-05T16:20:00Z,78.00,24.00
2026-02-05T16:23:00Z,78.00,24.00
2026-02-05T16:24:00Z,78.00,24.00
2026-02-05T16:26:00Z,78.00,24.00
2026-02-05T16:29:00Z,78.00,24.00
2026-02-05T16:33:00Z,78.00,24.00
2026-02-05T16:37:00Z,78.00,24.00
2026-02-05T16:38:00Z,78.00,24.00
2026-02-05T16:40:00Z,78.00,24.00
2026-02-05T16:42:00Z,78.00,24.00
2026-02-05T16:46:00Z,78.00,24.00
2026-02-05T16:47:00Z,78.00,24.00
2026-02-05T16:48:00Z,78.00,24.00
2026-02-05T16:51:00Z,78.00,24.00
2026-02-05T16:52:00Z,78.00,24.00
2026-02-05T16:53:00Z,78.00,24.00
2026-02-05T16:55:00Z,78.00,24.00
2026-02-05T16:56:00Z,78.00,24.00
2026-02-05T16:58:00Z,78.00,24.00
2026-02-05T16:59:00Z,78.00,24.00
2026-02-05T17:03:00Z,78.00,24.00
2026-02-05T17:04:00Z,78.00,24.00
2026-02-05T17:05:00Z,78.00,24.00
2026-02-05T17:07:00Z,78.00,24.00
2026-02-05T17:10:00Z,78.00,24.00
2026-02-05T17:11:00Z,78.00,24.00
2026-02-05T17:14:00Z,78.00,24.00
2026-02-05T17:18:00Z,78.00,24.00
2026-02-05T17:20:00Z,78.00,24.00
2026-02-05T17:21:00Z,78.00,24.00
2026-02-05T17:22:00Z,78.00,24.00
2026-02-05T17:24:00Z,78.00,24.00
2026-02-05T17:25:00Z,78.00,24.00
2026-02-05T17:26:00Z,78.00,24.00
2026-02-05T17:28:00Z,78.00,24.00
2026-02-05T17:29:00Z,78.00,24.00
2026-02-05T17:30:00Z,78.00,24.00
2026-02-05T17:33:00Z,78.00,24.00
2026-02-05T17:34:00Z,78.00,24.00
2026-02-05T17:35:00Z,78.00,24.00
2026-02-05T17:37:00Z,78.00,24.00
2026-02-05T17:39:00Z,78.00,24.00
2026-02-05T17:44:00Z,78.00,24.00
2026-02-05T17:46:00Z,78.00,24.00
2026-02-05T17:47:00Z,78.00,24.00
2026-02-05T17:48:00Z,78.00,24.00
2026-02-05T17:53:00Z,78.00,24.00
2026-02-05T17:54:00Z,78.00,24.00
2026-02-05T17:55:00Z,78.00,24.00
2026-02-05T17:56:00Z,78.00,23.00
2026-02-05T17:57:00Z,78.00,24.00
2026-02-05T17:59:00Z,78.00,24.00
2026-02-05T18:02:00Z,78.00,24.00
2026-02-05T18:03:00Z,78.00,24.00
2026-02-05T18:04:00Z,78.00,24.00
2026-02-05T18:06:00Z,78.00,24.00
2026-02-05T18:07:00Z,78.00,24.00
2026-02-05T18:09:00Z,78.00,24.00
2026-02-05T18:11:00Z,78.00,24.00
2026-02-05T18:12:00Z,78.00,24.00
2026-02-05T18:13:00Z,78.00,24.00
2026-02-05T18:15:00Z,78.00,24.00
2026-02-05T18:16:00Z,78.00,24.00
2026-02-05T18:18:00Z,78.00,24.00
2026-02-05T18:19:00Z,78.00,24.00
2026-02-05T18:20:00Z,78.00,24.00
2026-02-05T18:21:00Z,78.00,24.00
2026-02-05T18:22:00Z,78.00,24.00
2026-02-05T18:23:00Z,78.00,23.00
2026-02-05T18:24:00Z,78.00,23.00
2026-02-05T18:25:00Z,78.00,24.00
2026-02-05T18:26:00Z,78.00,24.00
2026-02-05T18:27:00Z,78.00,23.00
2026-02-05T18:28:00Z,78.00,23.00
2026-02-05T18:29:00Z,78.00,23.00
2026-02-05T18:30:00Z,78.00,23.00
2026-02-05T18:35:00Z,78.00,23.00
2026-02-05T18:36:00Z,78.00,24.00
2026-02-05T18:37:00Z,78.00,24.00
2026-02-05T18:38:00Z,78.00,24.00
2026-02-05T18:40:00Z,78.00,24.00
2026-02-05T18:42:00Z,78.00,24.00
2026-02-05T18:43:00Z,78.00,24.00
2026-02-05T18:44:00Z,78.00,24.00
2026-02-05T18:45:00Z,78.00,24.00
2026-02-05T18:46:00Z,78.00,24.00
2026-02-05T18:47:00Z,78.00,24.00
2026-02-05T18:48:00Z,78.00,24.00
2026-02-05T18:49:00Z,78.00,23.00
2026-02-05T18:50:00Z,78.00,23.00
2026-02-05T18:51:00Z,78.00,23.00
2026-02-05T18:52:00Z,78.00,24.00
2026-02-05T18:53:00Z,78.00,24.00
2026-02-05T18:54:00Z,78.05,24.00
2026-02-05T18:55:00Z,78.05,24.00
2026-02-05T18:56:00Z,78.05,24.00
2026-02-05T18:57:00Z,78.00,24.00
2026-02-05T18:58:00Z,78.88,24.00
2026-02-05T18:59:00Z,78.98,24.00
2026-02-05T19:00:00Z,79.00,24.00
2026-02-05T19:03:00Z,79.00,24.00
2026-02-05T19:04:00Z,79.00,24.00
2026-02-05T19:05:00Z,79.00,24.00
2026-02-05T19:06:00Z,79.00,24.00
2026-02-05T19:07:00Z,79.00,24.00
2026-02-05T19:09:00Z,79.00,24.00
2026-02-05T19:10:00Z,79.00,24.00
2026-02-05T19:11:00Z,79.00,24.00
2026-02-05T19:13:00Z,79.00,24.00
2026-02-05T19:14:00Z,78.71,24.00
2026-02-05T19:16:00Z,78.98,24.00
2026-02-05T19:17:00Z,78.98,24.00
2026-02-05T19:18:00Z,79.00,24.00
2026-02-05T19:19:00Z,78.94,24.00
2026-02-05T19:20:00Z,78.60,24.00
2026-02-05T19:23:00Z,79.00,24.00
2026-02-05T19:24:00Z,79.00,24.00
2026-02-05T19:25:00Z,78.94,24.00
2026-02-05T19:26:00Z,78.94,23.36
2026-02-05T19:27:00Z,79.00,22.00
2026-02-05T19:28:00Z,79.00,22.00
2026-02-05T19:29:00Z,79.00,22.00
2026-02-05T19:30:00Z,79.00,22.00
2026-02-05T19:31:00Z,79.00,22.00
2026-02-05T19:32:00Z,79.00,22.08
2026-02-05T19:33:00Z,79.00,22.00
2026-02-05T19:34:00Z,78.85,22.62
2026-02-05T19:35:00Z,79.00,22.95
2026-02-05T19:36:00Z,78.52,22.00
2026-02-05T19:37:00Z,79.00,22.02
2026-02-05T19:38:00Z,79.00,22.91
2026-02-05T19:39:00Z,77.67,22.39
2026-02-05T19:40:00Z,79.00,22.88
2026-02-05T19:41:00Z,79.00,22.00
2026-02-05T19:42:00Z,79.00,22.73
2026-02-05T19:43:00Z,79.00,23.00
2026-02-05T19:44:00Z,79.00,23.00
2026-02-05T19:45:00Z,78.00,23.00
2026-02-05T19:46:00Z,78.00,22.00
2026-02-05T19:47:00Z,78.00,22.96
2026-02-05T19:48:00Z,78.00,23.84
2026-02-05T19:49:00Z,78.00,23.79
2026-02-05T19:50:00Z,78.00,23.97
2026-02-05T19:51:00Z,77.18,24.91
2026-02-05T19:52:00Z,77.07,25.55
2026-02-05T19:53:00Z,79.13,23.50
2026-02-05T19:54:00Z,75.38,29.83
2026-02-05T19:55:00Z,76.67,27.84
2026-02-05T19:56:00Z,74.47,26.19
2026-02-05T19:57:00Z,79.02,21.44
