# event_ticker=KXATPMATCH-26MAY22TIEBUB
# final_score=6-1 4-6 7-6(5)
# score_resolution=1-6 6-4 6-7
# match_winner=Learner Tien
# fav_player=Alexander Bublik
# dog_player=Learner Tien
# kalshi_date=2026-05-22
timestamp,Learner Tien,Alexander Bublik
2026-05-22T03:50:00Z,41.00,61.00
2026-05-22T03:51:00Z,41.00,61.00
2026-05-22T03:53:00Z,40.00,61.00
2026-05-22T03:56:00Z,41.00,61.00
2026-05-22T03:57:00Z,41.00,61.00
2026-05-22T03:58:00Z,41.00,60.00
2026-05-22T03:59:00Z,41.00,60.20
2026-05-22T04:00:00Z,41.00,61.00
2026-05-22T04:01:00Z,41.00,61.00
2026-05-22T04:03:00Z,41.00,61.00
2026-05-22T04:05:00Z,41.00,61.00
2026-05-22T04:06:00Z,41.00,61.00
2026-05-22T04:08:00Z,41.00,61.00
2026-05-22T04:11:00Z,41.00,61.00
2026-05-22T04:12:00Z,41.00,61.00
2026-05-22T04:15:00Z,41.00,61.00
2026-05-22T04:17:00Z,41.00,61.00
2026-05-22T04:20:00Z,41.00,61.00
2026-05-22T04:22:00Z,41.00,61.00
2026-05-22T04:24:00Z,41.00,61.00
2026-05-22T04:26:00Z,41.00,61.00
2026-05-22T04:28:00Z,41.00,61.00
2026-05-22T04:33:00Z,41.00,61.00
2026-05-22T04:34:00Z,41.00,61.00
2026-05-22T04:37:00Z,41.00,60.08
2026-05-22T04:38:00Z,41.00,61.00
2026-05-22T04:39:00Z,41.00,61.00
2026-05-22T04:40:00Z,41.00,61.00
2026-05-22T04:41:00Z,40.00,61.00
2026-05-22T04:43:00Z,40.00,61.00
2026-05-22T04:45:00Z,42.00,61.00
2026-05-22T04:47:00Z,42.00,61.00
2026-05-22T04:48:00Z,42.00,60.00
2026-05-22T04:49:00Z,42.00,61.00
2026-05-22T04:52:00Z,41.00,61.00
2026-05-22T04:53:00Z,41.00,61.00
2026-05-22T04:54:00Z,41.97,61.00
2026-05-22T04:55:00Z,41.16,61.00
2026-05-22T04:56:00Z,41.16,61.00
2026-05-22T04:57:00Z,41.16,61.00
2026-05-22T04:58:00Z,41.00,61.00
2026-05-22T04:59:00Z,41.00,61.00
2026-05-22T05:00:00Z,41.97,61.00
2026-05-22T05:01:00Z,42.00,61.00
2026-05-22T05:02:00Z,42.00,61.00
2026-05-22T05:03:00Z,42.00,61.00
2026-05-22T05:04:00Z,42.00,61.00
2026-05-22T05:07:00Z,42.00,60.99
2026-05-22T05:09:00Z,42.00,60.79
2026-05-22T05:10:00Z,42.00,59.00
2026-05-22T05:12:00Z,42.00,59.00
2026-05-22T05:13:00Z,42.00,59.00
2026-05-22T05:14:00Z,42.00,59.00
2026-05-22T05:15:00Z,42.00,58.97
2026-05-22T05:16:00Z,42.00,58.97
2026-05-22T05:18:00Z,42.00,59.00
2026-05-22T05:19:00Z,42.00,59.00
2026-05-22T05:20:00Z,42.00,59.00
2026-05-22T05:21:00Z,42.00,59.00
2026-05-22T05:24:00Z,42.00,59.00
2026-05-22T05:27:00Z,42.00,59.00
2026-05-22T05:28:00Z,42.00,59.00
2026-05-22T05:32:00Z,42.00,59.00
2026-05-22T05:33:00Z,42.00,59.00
2026-05-22T05:35:00Z,42.00,59.00
2026-05-22T05:36:00Z,42.75,59.00
2026-05-22T05:37:00Z,42.75,59.00
2026-05-22T05:38:00Z,42.75,59.00
2026-05-22T05:40:00Z,42.75,58.39
2026-05-22T05:41:00Z,43.00,58.39
2026-05-22T05:42:00Z,43.00,58.00
2026-05-22T05:43:00Z,43.00,58.00
2026-05-22T05:47:00Z,43.00,58.00
2026-05-22T05:48:00Z,43.00,58.00
2026-05-22T05:49:00Z,43.00,58.00
2026-05-22T05:50:00Z,43.00,58.00
2026-05-22T05:51:00Z,43.00,58.00
2026-05-22T05:56:00Z,43.00,58.00
2026-05-22T06:01:00Z,43.00,58.00
2026-05-22T06:03:00Z,43.00,58.00
2026-05-22T06:04:00Z,43.00,58.00
2026-05-22T06:06:00Z,43.00,57.06
2026-05-22T06:07:00Z,44.00,57.06
2026-05-22T06:08:00Z,44.00,57.06
2026-05-22T06:09:00Z,44.00,57.06
2026-05-22T06:10:00Z,44.00,57.00
2026-05-22T06:11:00Z,43.00,57.00
2026-05-22T06:14:00Z,44.00,57.00
2026-05-22T06:15:00Z,42.44,57.00
2026-05-22T06:18:00Z,44.00,57.00
2026-05-22T06:19:00Z,44.00,57.00
2026-05-22T06:20:00Z,44.00,57.00
2026-05-22T06:21:00Z,44.00,57.00
2026-05-22T06:22:00Z,44.62,57.00
2026-05-22T06:23:00Z,44.62,57.00
2026-05-22T06:27:00Z,44.62,57.02
2026-05-22T06:31:00Z,44.62,58.00
2026-05-22T06:32:00Z,44.00,57.54
2026-05-22T06:33:00Z,44.00,58.83
2026-05-22T06:35:00Z,43.00,58.00
2026-05-22T06:38:00Z,43.00,58.00
2026-05-22T06:40:00Z,43.00,58.00
2026-05-22T06:41:00Z,43.00,58.00
2026-05-22T06:42:00Z,43.00,58.00
2026-05-22T06:47:00Z,43.00,58.00
2026-05-22T06:49:00Z,43.00,58.00
2026-05-22T06:50:00Z,43.00,57.83
2026-05-22T06:55:00Z,43.00,58.00
2026-05-22T06:57:00Z,43.00,58.00
2026-05-22T06:58:00Z,43.00,58.00
2026-05-22T07:01:00Z,43.00,58.00
2026-05-22T07:02:00Z,43.00,58.00
2026-05-22T07:04:00Z,43.00,58.00
2026-05-22T07:09:00Z,43.00,58.00
2026-05-22T07:10:00Z,43.00,58.00
2026-05-22T07:12:00Z,43.00,58.00
2026-05-22T07:13:00Z,43.00,58.00
2026-05-22T07:14:00Z,43.00,58.00
2026-05-22T07:16:00Z,43.00,58.00
2026-05-22T07:18:00Z,43.00,58.00
2026-05-22T07:20:00Z,43.00,58.00
2026-05-22T07:23:00Z,43.00,58.00
2026-05-22T07:25:00Z,43.00,58.00
2026-05-22T07:27:00Z,41.54,58.00
2026-05-22T07:28:00Z,43.00,58.00
2026-05-22T07:29:00Z,43.00,58.00
2026-05-22T07:31:00Z,43.00,58.00
2026-05-22T07:35:00Z,43.00,58.00
2026-05-22T07:37:00Z,43.00,58.00
2026-05-22T07:38:00Z,43.00,58.00
2026-05-22T07:42:00Z,43.00,58.00
2026-05-22T07:43:00Z,43.00,58.00
2026-05-22T07:45:00Z,43.00,58.00
2026-05-22T07:50:00Z,43.00,58.00
2026-05-22T07:53:00Z,43.00,58.00
2026-05-22T07:57:00Z,43.00,58.00
2026-05-22T07:58:00Z,43.00,58.00
2026-05-22T07:59:00Z,43.97,58.00
2026-05-22T08:01:00Z,44.00,58.00
2026-05-22T08:03:00Z,44.00,56.90
2026-05-22T08:04:00Z,44.00,57.00
2026-05-22T08:05:00Z,44.00,57.00
2026-05-22T08:16:00Z,44.00,57.00
2026-05-22T08:19:00Z,44.00,57.00
2026-05-22T08:20:00Z,44.00,57.00
2026-05-22T08:21:00Z,44.00,57.00
2026-05-22T08:27:00Z,44.00,57.00
2026-05-22T08:31:00Z,44.00,57.00
2026-05-22T08:33:00Z,44.00,57.00
2026-05-22T08:34:00Z,44.00,57.00
2026-05-22T08:36:00Z,44.00,57.00
2026-05-22T08:38:00Z,44.22,57.00
2026-05-22T08:43:00Z,44.00,57.00
2026-05-22T08:46:00Z,44.00,57.00
2026-05-22T08:48:00Z,44.00,57.00
2026-05-22T08:49:00Z,44.00,57.00
2026-05-22T08:50:00Z,44.00,57.00
2026-05-22T08:51:00Z,44.00,57.00
2026-05-22T08:52:00Z,44.00,57.00
2026-05-22T08:54:00Z,44.00,57.00
2026-05-22T08:55:00Z,44.00,57.00
2026-05-22T08:57:00Z,44.00,57.00
2026-05-22T09:02:00Z,44.00,57.00
2026-05-22T09:03:00Z,44.00,57.00
2026-05-22T09:05:00Z,44.00,57.00
2026-05-22T09:06:00Z,44.00,57.00
2026-05-22T09:14:00Z,44.00,57.00
2026-05-22T09:15:00Z,44.00,56.00
2026-05-22T09:16:00Z,44.00,56.00
2026-05-22T09:21:00Z,44.00,57.00
2026-05-22T09:22:00Z,43.00,57.00
2026-05-22T09:25:00Z,44.00,57.00
2026-05-22T09:29:00Z,44.00,57.00
2026-05-22T09:30:00Z,43.00,57.00
2026-05-22T09:35:00Z,43.00,57.00
2026-05-22T09:39:00Z,43.00,57.00
2026-05-22T09:46:00Z,44.00,57.00
2026-05-22T09:48:00Z,44.00,57.00
2026-05-22T09:55:00Z,44.00,57.00
2026-05-22T09:56:00Z,44.00,57.00
2026-05-22T09:57:00Z,44.00,57.00
2026-05-22T09:58:00Z,44.00,57.00
2026-05-22T09:59:00Z,44.00,57.00
2026-05-22T10:01:00Z,44.00,57.00
2026-05-22T10:06:00Z,44.00,57.00
2026-05-22T10:11:00Z,43.00,57.00
2026-05-22T10:12:00Z,44.00,57.00
2026-05-22T10:13:00Z,44.00,57.00
2026-05-22T10:14:00Z,44.00,57.00
2026-05-22T10:15:00Z,44.00,57.00
2026-05-22T10:23:00Z,44.00,57.00
2026-05-22T10:25:00Z,44.00,57.00
2026-05-22T10:32:00Z,44.00,57.00
2026-05-22T10:36:00Z,44.00,57.00
2026-05-22T10:37:00Z,44.00,57.00
2026-05-22T10:38:00Z,44.00,57.00
2026-05-22T10:39:00Z,43.00,57.00
2026-05-22T10:40:00Z,44.00,57.00
2026-05-22T10:42:00Z,44.00,56.00
2026-05-22T10:43:00Z,44.00,56.00
2026-05-22T10:48:00Z,44.00,57.00
2026-05-22T10:52:00Z,44.00,57.00
2026-05-22T10:54:00Z,44.00,57.82
2026-05-22T10:58:00Z,44.00,57.82
2026-05-22T10:59:00Z,44.00,57.00
2026-05-22T11:01:00Z,44.00,57.00
2026-05-22T11:05:00Z,44.00,57.00
2026-05-22T11:06:00Z,44.00,57.00
2026-05-22T11:09:00Z,44.00,57.00
2026-05-22T11:10:00Z,44.00,57.00
2026-05-22T11:12:00Z,44.00,57.00
2026-05-22T11:13:00Z,44.00,57.00
2026-05-22T11:14:00Z,44.00,57.00
2026-05-22T11:15:00Z,44.00,57.00
2026-05-22T11:16:00Z,44.00,57.00
2026-05-22T11:22:00Z,44.00,57.00
2026-05-22T11:24:00Z,44.00,57.00
2026-05-22T11:25:00Z,44.00,57.00
2026-05-22T11:28:00Z,44.00,57.00
2026-05-22T11:29:00Z,44.00,57.00
2026-05-22T11:30:00Z,44.00,57.00
2026-05-22T11:31:00Z,44.00,57.00
2026-05-22T11:33:00Z,44.00,57.00
2026-05-22T11:34:00Z,44.00,57.00
2026-05-22T11:35:00Z,44.00,57.18
2026-05-22T11:36:00Z,44.00,58.00
2026-05-22T11:40:00Z,43.00,58.00
2026-05-22T11:42:00Z,43.00,58.00
2026-05-22T11:44:00Z,43.00,58.00
2026-05-22T11:45:00Z,43.00,58.00
2026-05-22T11:46:00Z,44.00,58.00
2026-05-22T11:48:00Z,44.00,58.00
2026-05-22T11:52:00Z,44.00,58.00
2026-05-22T11:54:00Z,44.00,58.00
2026-05-22T11:56:00Z,44.00,58.00
2026-05-22T11:57:00Z,44.00,58.00
2026-05-22T11:58:00Z,44.00,58.00
2026-05-22T11:59:00Z,44.00,58.00
2026-05-22T12:00:00Z,44.00,58.00
2026-05-22T12:01:00Z,44.00,58.00
2026-05-22T12:02:00Z,44.00,57.00
2026-05-22T12:03:00Z,44.00,58.00
2026-05-22T12:04:00Z,44.00,58.00
2026-05-22T12:05:00Z,44.00,58.00
2026-05-22T12:06:00Z,44.00,58.00
2026-05-22T12:08:00Z,44.00,58.00
2026-05-22T12:11:00Z,43.00,58.00
2026-05-22T12:13:00Z,44.00,58.00
2026-05-22T12:14:00Z,43.00,58.00
2026-05-22T12:15:00Z,43.00,58.00
2026-05-22T12:16:00Z,43.00,58.00
2026-05-22T12:17:00Z,43.00,58.00
2026-05-22T12:19:00Z,43.00,58.00
2026-05-22T12:20:00Z,43.00,58.00
2026-05-22T12:21:00Z,43.00,58.00
2026-05-22T12:22:00Z,43.00,58.00
2026-05-22T12:23:00Z,43.00,58.00
2026-05-22T12:25:00Z,43.00,58.00
2026-05-22T12:26:00Z,43.00,58.00
2026-05-22T12:27:00Z,43.00,58.00
2026-05-22T12:28:00Z,43.00,58.00
2026-05-22T12:29:00Z,43.00,58.00
2026-05-22T12:30:00Z,43.00,58.00
2026-05-22T12:31:00Z,42.12,58.00
2026-05-22T12:32:00Z,42.12,58.00
2026-05-22T12:37:00Z,42.12,58.00
2026-05-22T12:39:00Z,43.00,58.00
2026-05-22T12:40:00Z,43.00,58.00
2026-05-22T12:41:00Z,43.51,58.00
2026-05-22T12:43:00Z,43.51,58.00
2026-05-22T12:45:00Z,43.00,58.00
2026-05-22T12:46:00Z,43.00,58.00
2026-05-22T12:48:00Z,43.00,57.00
2026-05-22T12:50:00Z,43.00,58.00
2026-05-22T12:53:00Z,43.00,58.00
2026-05-22T12:54:00Z,43.00,58.00
2026-05-22T12:56:00Z,43.00,58.00
2026-05-22T12:57:00Z,43.00,58.00
2026-05-22T12:59:00Z,43.00,58.00
2026-05-22T13:00:00Z,43.00,58.00
2026-05-22T13:01:00Z,43.00,58.00
2026-05-22T13:02:00Z,43.00,58.00
2026-05-22T13:03:00Z,43.00,58.00
2026-05-22T13:04:00Z,43.00,58.00
2026-05-22T13:05:00Z,43.00,58.00
2026-05-22T13:06:00Z,43.00,58.00
2026-05-22T13:07:00Z,43.00,58.00
2026-05-22T13:08:00Z,43.00,58.00
2026-05-22T13:09:00Z,43.00,58.00
2026-05-22T13:10:00Z,42.00,58.00
2026-05-22T13:11:00Z,42.00,58.00
2026-05-22T13:12:00Z,42.02,58.00
2026-05-22T13:13:00Z,42.02,58.00
2026-05-22T13:14:00Z,42.02,58.00
2026-05-22T13:15:00Z,42.02,58.00
2026-05-22T13:16:00Z,43.00,58.00
2026-05-22T13:17:00Z,43.00,58.00
2026-05-22T13:18:00Z,42.66,58.00
2026-05-22T13:19:00Z,42.66,58.00
2026-05-22T13:20:00Z,42.66,58.00
2026-05-22T13:21:00Z,42.66,58.00
2026-05-22T13:22:00Z,42.66,58.00
2026-05-22T13:23:00Z,43.00,58.00
2026-05-22T13:24:00Z,43.00,58.00
2026-05-22T13:25:00Z,43.00,58.00
2026-05-22T13:27:00Z,43.00,58.00
2026-05-22T13:28:00Z,43.00,58.00
2026-05-22T13:29:00Z,43.00,58.00
2026-05-22T13:30:00Z,43.00,58.00
2026-05-22T13:31:00Z,42.78,58.00
2026-05-22T13:32:00Z,43.00,58.00
2026-05-22T13:33:00Z,43.00,58.00
2026-05-22T13:34:00Z,42.30,58.00
2026-05-22T13:35:00Z,43.00,58.00
2026-05-22T13:36:00Z,43.00,58.00
2026-05-22T13:37:00Z,43.00,58.00
2026-05-22T13:38:00Z,43.00,58.00
2026-05-22T13:39:00Z,43.00,58.00
2026-05-22T13:41:00Z,44.00,58.00
2026-05-22T13:42:00Z,44.00,57.99
2026-05-22T13:43:00Z,43.50,58.00
2026-05-22T13:44:00Z,43.58,56.27
2026-05-22T13:45:00Z,43.58,58.00
2026-05-22T13:46:00Z,44.00,58.00
2026-05-22T13:47:00Z,44.00,58.00
2026-05-22T13:48:00Z,44.00,58.00
2026-05-22T13:49:00Z,44.00,58.00
2026-05-22T13:50:00Z,43.00,58.00
2026-05-22T13:51:00Z,42.28,58.00
2026-05-22T13:52:00Z,42.19,58.00
2026-05-22T13:53:00Z,44.00,58.00
2026-05-22T13:54:00Z,42.71,58.00
2026-05-22T13:55:00Z,43.00,57.79
2026-05-22T13:56:00Z,44.00,57.07
2026-05-22T13:57:00Z,44.00,57.75
2026-05-22T13:58:00Z,44.00,57.64
2026-05-22T13:59:00Z,44.00,57.88
2026-05-22T14:00:00Z,45.00,57.74
2026-05-22T14:01:00Z,45.00,57.37
2026-05-22T14:02:00Z,45.00,56.40
2026-05-22T14:03:00Z,45.00,56.97
2026-05-22T14:04:00Z,45.00,58.00
2026-05-22T14:05:00Z,45.00,57.36
2026-05-22T14:06:00Z,45.00,58.00
2026-05-22T14:07:00Z,45.00,58.00
2026-05-22T14:08:00Z,45.00,58.00
2026-05-22T14:09:00Z,44.36,58.00
2026-05-22T14:10:00Z,43.05,58.00
2026-05-22T14:11:00Z,43.00,58.15
2026-05-22T14:12:00Z,43.20,58.16
2026-05-22T14:13:00Z,41.45,60.05
2026-05-22T14:14:00Z,42.44,58.41
2026-05-22T14:15:00Z,43.75,57.24
2026-05-22T14:16:00Z,42.87,58.35
2026-05-22T14:17:00Z,45.81,54.41
2026-05-22T14:18:00Z,52.43,47.09
2026-05-22T14:19:00Z,58.97,41.49
2026-05-22T14:20:00Z,63.41,37.41
2026-05-22T14:21:00Z,65.00,35.26
2026-05-22T14:22:00Z,64.05,36.25
2026-05-22T14:23:00Z,63.02,37.48
2026-05-22T14:24:00Z,65.09,36.11
2026-05-22T14:25:00Z,65.89,35.85
2026-05-22T14:26:00Z,65.94,34.94
2026-05-22T14:27:00Z,69.49,31.94
2026-05-22T14:28:00Z,73.78,26.86
2026-05-22T14:29:00Z,75.45,24.35
2026-05-22T14:30:00Z,77.45,22.93
2026-05-22T14:31:00Z,78.69,21.96
2026-05-22T14:32:00Z,78.10,22.30
2026-05-22T14:33:00Z,77.71,23.70
2026-05-22T14:34:00Z,76.29,24.05
2026-05-22T14:35:00Z,73.50,26.50
2026-05-22T14:36:00Z,63.99,33.29
2026-05-22T14:37:00Z,62.02,39.06
2026-05-22T14:38:00Z,60.87,41.63
2026-05-22T14:39:00Z,59.19,39.02
2026-05-22T14:40:00Z,59.58,42.48
2026-05-22T14:41:00Z,55.22,44.95
2026-05-22T14:42:00Z,54.88,45.36
2026-05-22T14:43:00Z,56.06,43.83
2026-05-22T14:44:00Z,56.33,45.20
2026-05-22T14:45:00Z,53.07,47.51
2026-05-22T14:46:00Z,52.15,48.13
2026-05-22T14:47:00Z,52.29,49.05
2026-05-22T14:48:00Z,51.02,49.29
2026-05-22T14:49:00Z,51.97,48.78
2026-05-22T14:50:00Z,53.28,47.62
2026-05-22T14:51:00Z,65.12,36.22
2026-05-22T14:52:00Z,71.54,28.69
2026-05-22T14:53:00Z,71.20,29.30
2026-05-22T14:54:00Z,73.58,28.98
2026-05-22T14:55:00Z,75.31,25.18
2026-05-22T14:56:00Z,75.37,25.59
2026-05-22T14:57:00Z,72.72,27.92
2026-05-22T14:58:00Z,75.90,25.43
2026-05-22T14:59:00Z,76.19,24.84
2026-05-22T15:00:00Z,80.60,20.86
2026-05-22T15:01:00Z,72.73,27.06
2026-05-22T15:02:00Z,71.83,28.51
2026-05-22T15:03:00Z,65.80,34.99
2026-05-22T15:04:00Z,49.24,49.13
2026-05-22T15:05:00Z,46.76,52.89
2026-05-22T15:06:00Z,46.49,53.64
2026-05-22T15:07:00Z,45.78,55.11
2026-05-22T15:08:00Z,47.19,53.99
2026-05-22T15:09:00Z,48.61,53.00
2026-05-22T15:10:00Z,45.60,55.27
2026-05-22T15:11:00Z,40.29,59.64
2026-05-22T15:12:00Z,38.10,62.96
2026-05-22T15:13:00Z,22.22,79.65
2026-05-22T15:14:00Z,14.60,85.94
2026-05-22T15:15:00Z,19.95,75.98
2026-05-22T15:16:00Z,33.57,65.10
2026-05-22T15:17:00Z,37.49,62.57
2026-05-22T15:18:00Z,38.99,61.71
2026-05-22T15:19:00Z,43.18,57.15
2026-05-22T15:20:00Z,50.11,52.30
2026-05-22T15:21:00Z,43.48,55.21
2026-05-22T15:22:00Z,40.53,59.87
2026-05-22T15:23:00Z,38.97,61.90
2026-05-22T15:24:00Z,40.51,60.45
2026-05-22T15:25:00Z,40.40,56.23
2026-05-22T15:26:00Z,47.91,52.79
2026-05-22T15:27:00Z,43.57,58.55
2026-05-22T15:28:00Z,38.95,61.18
2026-05-22T15:29:00Z,38.87,62.87
2026-05-22T15:30:00Z,45.22,57.55
2026-05-22T15:31:00Z,45.64,55.05
2026-05-22T15:32:00Z,45.45,54.09
2026-05-22T15:33:00Z,38.25,62.23
2026-05-22T15:34:00Z,37.63,62.54
2026-05-22T15:35:00Z,44.52,56.48
2026-05-22T15:36:00Z,46.41,52.82
2026-05-22T15:37:00Z,46.73,53.49
2026-05-22T15:38:00Z,46.13,53.46
2026-05-22T15:39:00Z,38.81,61.47
2026-05-22T15:40:00Z,35.40,63.31
2026-05-22T15:41:00Z,34.15,65.09
2026-05-22T15:42:00Z,45.09,52.60
2026-05-22T15:43:00Z,56.43,46.89
2026-05-22T15:44:00Z,71.04,26.94
2026-05-22T15:45:00Z,89.31,11.57
2026-05-22T15:46:00Z,94.84,4.84
2026-05-22T15:47:00Z,95.65,5.04
2026-05-22T15:48:00Z,78.15,27.30
2026-05-22T15:49:00Z,89.37,13.09
2026-05-22T15:50:00Z,99.00,1.00
2026-05-22T15:51:00Z,99.00,1.00
2026-05-22T15:52:00Z,99.00,1.00
2026-05-22T15:53:00Z,99.00,1.00
2026-05-22T15:54:00Z,99.00,1.00
