# event_ticker=KXATPCHALLENGERMATCH-26MAY12MONAND
# final_score=4-6 6-4 6-4
# score_resolution=6-4 4-6 4-6
# match_winner=Andy Andrade
# fav_player=Thiago Monteiro
# dog_player=Andres Andrade
# kalshi_date=2026-05-12
timestamp,Thiago Monteiro,Andres Andrade
2026-05-13T02:37:00Z,61.51,37.22
2026-05-13T02:38:00Z,61.98,37.11
2026-05-13T02:39:00Z,63.00,37.19
2026-05-13T02:40:00Z,62.30,37.00
2026-05-13T02:41:00Z,62.89,38.00
2026-05-13T02:42:00Z,62.81,37.89
2026-05-13T02:43:00Z,62.78,37.08
2026-05-13T02:44:00Z,62.20,38.00
2026-05-13T02:45:00Z,62.47,37.76
2026-05-13T02:46:00Z,63.00,38.00
2026-05-13T02:47:00Z,61.64,38.38
2026-05-13T02:48:00Z,61.07,37.31
2026-05-13T02:49:00Z,62.48,37.70
2026-05-13T02:50:00Z,62.94,37.00
2026-05-13T02:51:00Z,63.00,38.59
2026-05-13T02:52:00Z,63.00,37.00
2026-05-13T02:53:00Z,62.95,38.00
2026-05-13T02:54:00Z,61.62,38.00
2026-05-13T02:55:00Z,62.89,37.00
2026-05-13T02:56:00Z,60.86,38.00
2026-05-13T02:57:00Z,63.00,37.00
2026-05-13T02:58:00Z,62.63,37.00
2026-05-13T02:59:00Z,61.97,37.00
2026-05-13T03:00:00Z,62.20,38.00
2026-05-13T03:01:00Z,62.79,37.00
2026-05-13T03:02:00Z,61.00,37.00
2026-05-13T03:03:00Z,61.05,38.30
2026-05-13T03:04:00Z,62.00,39.00
2026-05-13T03:05:00Z,62.00,38.39
2026-05-13T03:06:00Z,61.01,38.60
2026-05-13T03:07:00Z,61.23,38.15
2026-05-13T03:08:00Z,63.00,37.01
2026-05-13T03:09:00Z,63.00,39.00
2026-05-13T03:10:00Z,63.00,38.00
2026-05-13T03:11:00Z,63.00,39.00
2026-05-13T03:12:00Z,63.00,38.91
2026-05-13T03:13:00Z,62.73,39.00
2026-05-13T03:14:00Z,63.00,38.00
2026-05-13T03:15:00Z,63.00,37.02
2026-05-13T03:16:00Z,62.77,36.38
2026-05-13T03:17:00Z,62.90,38.00
2026-05-13T03:18:00Z,62.00,38.00
2026-05-13T03:19:00Z,63.00,38.00
2026-05-13T03:20:00Z,62.76,38.00
2026-05-13T03:21:00Z,62.92,38.00
2026-05-13T03:22:00Z,63.00,36.60
2026-05-13T03:23:00Z,63.00,36.60
2026-05-13T03:24:00Z,62.00,36.37
2026-05-13T03:25:00Z,62.17,38.00
2026-05-13T03:26:00Z,62.80,37.00
2026-05-13T03:27:00Z,62.01,38.00
2026-05-13T03:28:00Z,63.00,38.00
2026-05-13T03:29:00Z,63.64,38.00
2026-05-13T03:30:00Z,63.89,37.29
2026-05-13T03:31:00Z,63.93,38.00
2026-05-13T03:32:00Z,62.43,37.55
2026-05-13T03:33:00Z,62.00,38.00
2026-05-13T03:34:00Z,62.02,36.41
2026-05-13T03:35:00Z,62.00,36.41
2026-05-13T03:36:00Z,63.00,37.29
2026-05-13T03:37:00Z,63.06,37.54
2026-05-13T03:38:00Z,63.52,38.00
2026-05-13T03:39:00Z,62.54,37.12
2026-05-13T03:40:00Z,62.00,37.12
2026-05-13T03:41:00Z,63.54,38.00
2026-05-13T03:42:00Z,62.35,38.00
2026-05-13T03:43:00Z,62.00,38.00
2026-05-13T03:44:00Z,62.64,37.17
2026-05-13T03:45:00Z,63.00,37.17
2026-05-13T03:46:00Z,62.31,38.00
2026-05-13T03:47:00Z,62.00,38.00
2026-05-13T03:48:00Z,62.04,37.00
2026-05-13T03:49:00Z,62.50,37.98
2026-05-13T03:50:00Z,62.51,38.00
2026-05-13T03:51:00Z,63.81,37.53
2026-05-13T03:52:00Z,63.73,37.53
2026-05-13T03:53:00Z,62.38,37.00
2026-05-13T03:54:00Z,62.14,37.00
2026-05-13T03:55:00Z,63.00,37.00
2026-05-13T03:56:00Z,62.31,37.00
2026-05-13T03:57:00Z,62.97,37.00
2026-05-13T03:58:00Z,62.98,37.00
2026-05-13T03:59:00Z,62.58,37.90
2026-05-13T04:00:00Z,62.57,37.00
2026-05-13T04:01:00Z,63.00,38.00
2026-05-13T04:02:00Z,62.75,37.96
2026-05-13T04:03:00Z,61.40,37.96
2026-05-13T04:04:00Z,62.31,37.00
2026-05-13T04:05:00Z,62.99,38.00
2026-05-13T04:06:00Z,63.00,38.00
2026-05-13T04:07:00Z,62.43,37.67
2026-05-13T04:08:00Z,62.05,37.67
2026-05-13T04:09:00Z,62.28,38.00
2026-05-13T04:10:00Z,62.04,37.86
2026-05-13T04:11:00Z,63.13,37.86
2026-05-13T04:12:00Z,62.89,38.21
2026-05-13T04:13:00Z,63.00,38.70
2026-05-13T04:14:00Z,61.90,39.00
2026-05-13T04:15:00Z,62.83,37.69
2026-05-13T04:16:00Z,62.86,39.03
2026-05-13T04:17:00Z,63.00,38.88
2026-05-13T04:18:00Z,62.85,38.62
2026-05-13T04:19:00Z,62.98,38.48
2026-05-13T04:20:00Z,63.00,38.00
2026-05-13T04:21:00Z,62.93,39.00
2026-05-13T04:22:00Z,62.94,39.00
2026-05-13T04:23:00Z,63.00,38.00
2026-05-13T04:24:00Z,63.00,39.00
2026-05-13T04:25:00Z,61.16,38.99
2026-05-13T04:26:00Z,63.00,38.99
2026-05-13T04:27:00Z,63.00,38.99
2026-05-13T04:28:00Z,63.00,39.00
2026-05-13T04:29:00Z,61.16,39.00
2026-05-13T04:30:00Z,62.26,39.00
2026-05-13T04:31:00Z,61.39,38.91
2026-05-13T04:32:00Z,62.70,38.79
2026-05-13T04:33:00Z,61.29,38.40
2026-05-13T04:34:00Z,63.00,39.00
2026-05-13T04:35:00Z,62.83,38.00
2026-05-13T04:36:00Z,62.79,38.97
2026-05-13T04:37:00Z,61.49,39.00
2026-05-13T04:38:00Z,62.13,38.00
2026-05-13T04:39:00Z,62.88,37.72
2026-05-13T04:40:00Z,62.49,37.28
2026-05-13T04:41:00Z,62.79,39.00
2026-05-13T04:42:00Z,62.28,38.91
2026-05-13T04:43:00Z,61.49,38.91
2026-05-13T04:44:00Z,61.56,38.67
2026-05-13T04:45:00Z,63.00,38.67
2026-05-13T04:46:00Z,62.20,39.00
2026-05-13T04:47:00Z,61.33,39.00
2026-05-13T04:48:00Z,63.00,39.00
2026-05-13T04:49:00Z,63.18,37.95
2026-05-13T04:50:00Z,62.97,38.91
2026-05-13T04:51:00Z,62.99,38.84
2026-05-13T04:52:00Z,62.34,39.20
2026-05-13T04:53:00Z,61.23,38.89
2026-05-13T04:54:00Z,62.46,39.47
2026-05-13T04:55:00Z,62.78,39.03
2026-05-13T04:56:00Z,63.87,37.19
2026-05-13T04:57:00Z,69.63,36.28
2026-05-13T04:58:00Z,67.55,34.37
2026-05-13T04:59:00Z,70.75,34.71
2026-05-13T05:00:00Z,69.89,32.76
2026-05-13T05:01:00Z,72.47,32.79
2026-05-13T05:02:00Z,68.64,32.40
2026-05-13T05:03:00Z,68.59,32.56
2026-05-13T05:04:00Z,67.26,33.00
2026-05-13T05:05:00Z,67.55,33.01
2026-05-13T05:06:00Z,67.57,34.54
2026-05-13T05:07:00Z,65.94,37.57
2026-05-13T05:08:00Z,66.52,35.78
2026-05-13T05:09:00Z,66.94,33.59
2026-05-13T05:10:00Z,65.01,36.00
2026-05-13T05:11:00Z,65.85,35.36
2026-05-13T05:12:00Z,64.70,35.65
2026-05-13T05:13:00Z,66.00,36.60
2026-05-13T05:14:00Z,65.43,36.30
2026-05-13T05:15:00Z,66.57,34.77
2026-05-13T05:16:00Z,66.34,36.00
2026-05-13T05:17:00Z,65.87,34.19
2026-05-13T05:18:00Z,64.75,34.85
2026-05-13T05:19:00Z,66.75,33.46
2026-05-13T05:20:00Z,66.15,34.49
2026-05-13T05:21:00Z,65.61,34.67
2026-05-13T05:22:00Z,66.83,33.24
2026-05-13T05:23:00Z,66.81,33.60
2026-05-13T05:24:00Z,66.88,35.00
2026-05-13T05:25:00Z,68.08,33.15
2026-05-13T05:26:00Z,66.16,34.08
2026-05-13T05:27:00Z,66.87,34.07
2026-05-13T05:28:00Z,67.85,34.19
2026-05-13T05:29:00Z,66.94,33.00
2026-05-13T05:30:00Z,67.93,34.00
2026-05-13T05:31:00Z,67.25,33.85
2026-05-13T05:32:00Z,66.80,33.23
2026-05-13T05:33:00Z,66.17,34.00
2026-05-13T05:34:00Z,66.90,34.00
2026-05-13T05:35:00Z,67.80,32.91
2026-05-13T05:36:00Z,65.25,34.00
2026-05-13T05:37:00Z,64.19,34.00
2026-05-13T05:38:00Z,65.36,34.75
2026-05-13T05:39:00Z,65.30,31.82
2026-05-13T05:40:00Z,65.04,34.00
2026-05-13T05:41:00Z,65.66,32.72
2026-05-13T05:42:00Z,65.14,33.00
2026-05-13T05:43:00Z,66.03,33.37
2026-05-13T05:44:00Z,66.17,34.00
2026-05-13T05:45:00Z,66.59,34.00
2026-05-13T05:46:00Z,66.13,33.42
2026-05-13T05:47:00Z,67.00,34.30
2026-05-13T05:48:00Z,66.47,33.28
2026-05-13T05:49:00Z,65.94,35.00
2026-05-13T05:50:00Z,66.82,33.00
2026-05-13T05:51:00Z,66.50,34.99
2026-05-13T05:52:00Z,66.86,35.00
2026-05-13T05:53:00Z,65.15,35.00
2026-05-13T05:54:00Z,65.02,35.00
2026-05-13T05:55:00Z,66.00,35.00
2026-05-13T05:56:00Z,65.57,34.07
2026-05-13T05:57:00Z,65.77,33.00
2026-05-13T05:58:00Z,66.00,34.55
2026-05-13T05:59:00Z,65.77,35.00
2026-05-13T06:00:00Z,65.82,35.00
2026-05-13T06:01:00Z,66.43,34.25
2026-05-13T06:02:00Z,66.51,35.00
2026-05-13T06:03:00Z,67.00,33.85
2026-05-13T06:04:00Z,65.87,33.11
2026-05-13T06:05:00Z,66.75,35.00
2026-05-13T06:06:00Z,65.01,34.54
2026-05-13T06:07:00Z,65.34,34.35
2026-05-13T06:08:00Z,65.60,35.00
2026-05-13T06:09:00Z,66.24,33.95
2026-05-13T06:10:00Z,67.14,32.14
2026-05-13T06:11:00Z,67.56,35.12
2026-05-13T06:12:00Z,68.19,34.72
2026-05-13T06:13:00Z,67.85,34.86
2026-05-13T06:14:00Z,67.98,32.18
2026-05-13T06:15:00Z,69.10,34.00
2026-05-13T06:16:00Z,64.97,34.07
2026-05-13T06:17:00Z,65.82,34.06
2026-05-13T06:18:00Z,69.52,30.29
2026-05-13T06:19:00Z,69.31,32.82
2026-05-13T06:20:00Z,68.70,31.45
2026-05-13T06:21:00Z,66.54,31.47
2026-05-13T06:22:00Z,67.43,31.38
2026-05-13T06:23:00Z,66.87,33.43
2026-05-13T06:24:00Z,66.46,32.08
2026-05-13T06:25:00Z,69.31,31.40
2026-05-13T06:26:00Z,69.00,33.90
2026-05-13T06:27:00Z,67.62,33.19
2026-05-13T06:28:00Z,67.80,34.29
2026-05-13T06:29:00Z,67.70,33.30
2026-05-13T06:30:00Z,68.84,33.21
2026-05-13T06:31:00Z,68.94,34.16
2026-05-13T06:32:00Z,66.53,33.75
2026-05-13T06:33:00Z,69.00,33.39
2026-05-13T06:34:00Z,67.27,34.43
2026-05-13T06:35:00Z,67.98,32.48
2026-05-13T06:36:00Z,67.65,34.00
2026-05-13T06:37:00Z,68.46,33.00
2026-05-13T06:38:00Z,68.23,33.38
2026-05-13T06:39:00Z,69.00,34.00
2026-05-13T06:40:00Z,69.00,32.17
2026-05-13T06:41:00Z,68.90,34.00
2026-05-13T06:42:00Z,69.00,32.00
2026-05-13T06:43:00Z,67.68,34.00
2026-05-13T06:44:00Z,68.50,34.00
2026-05-13T06:45:00Z,69.00,34.00
2026-05-13T06:46:00Z,67.38,32.73
2026-05-13T06:47:00Z,68.60,31.78
2026-05-13T06:48:00Z,67.75,34.00
2026-05-13T06:49:00Z,69.71,34.00
2026-05-13T06:50:00Z,67.98,34.00
2026-05-13T06:51:00Z,67.89,34.00
2026-05-13T06:52:00Z,68.70,34.00
2026-05-13T06:53:00Z,67.19,34.00
2026-05-13T06:54:00Z,67.19,33.97
2026-05-13T06:55:00Z,66.97,31.73
2026-05-13T06:56:00Z,68.67,33.00
2026-05-13T06:57:00Z,67.48,33.60
2026-05-13T06:58:00Z,69.00,32.83
2026-05-13T06:59:00Z,69.00,32.83
2026-05-13T07:00:00Z,69.00,31.68
2026-05-13T07:01:00Z,67.48,34.00
2026-05-13T07:02:00Z,66.75,33.27
2026-05-13T07:03:00Z,68.00,34.56
2026-05-13T07:04:00Z,68.39,34.36
2026-05-13T07:05:00Z,66.50,32.51
2026-05-13T07:06:00Z,68.89,33.52
2026-05-13T07:07:00Z,65.56,34.00
2026-05-13T07:08:00Z,68.57,31.96
2026-05-13T07:09:00Z,68.78,31.96
2026-05-13T07:10:00Z,65.89,33.00
2026-05-13T07:11:00Z,65.31,33.00
2026-05-13T07:12:00Z,69.00,32.11
2026-05-13T07:13:00Z,69.69,31.00
2026-05-13T07:14:00Z,69.69,32.89
2026-05-13T07:15:00Z,66.00,34.00
2026-05-13T07:16:00Z,66.23,34.00
2026-05-13T07:17:00Z,69.40,31.00
2026-05-13T07:18:00Z,69.00,33.21
2026-05-13T07:19:00Z,69.00,32.84
2026-05-13T07:20:00Z,68.24,31.00
2026-05-13T07:21:00Z,69.02,33.00
2026-05-13T07:22:00Z,66.23,33.00
2026-05-13T07:23:00Z,66.67,32.00
2026-05-13T07:24:00Z,67.18,31.67
2026-05-13T07:25:00Z,67.18,34.00
2026-05-13T07:26:00Z,66.65,34.00
2026-05-13T07:27:00Z,68.00,32.00
2026-05-13T07:28:00Z,69.15,34.00
2026-05-13T07:29:00Z,67.97,31.72
2026-05-13T07:30:00Z,66.89,32.52
2026-05-13T07:31:00Z,69.00,32.52
2026-05-13T07:32:00Z,66.22,31.00
2026-05-13T07:33:00Z,67.91,31.00
2026-05-13T07:34:00Z,66.30,33.00
2026-05-13T07:35:00Z,66.85,32.12
2026-05-13T07:36:00Z,68.76,33.62
2026-05-13T07:37:00Z,68.56,32.48
2026-05-13T07:38:00Z,68.25,34.00
2026-05-13T07:39:00Z,69.00,33.00
2026-05-13T07:40:00Z,70.83,33.13
2026-05-13T07:41:00Z,69.53,32.61
2026-05-13T07:42:00Z,65.56,31.81
2026-05-13T07:43:00Z,69.00,32.00
2026-05-13T07:44:00Z,64.12,33.00
2026-05-13T07:45:00Z,64.19,34.91
2026-05-13T07:46:00Z,64.19,32.00
2026-05-13T07:47:00Z,67.75,32.03
2026-05-13T07:48:00Z,68.32,34.65
2026-05-13T07:49:00Z,68.19,33.10
2026-05-13T07:50:00Z,68.03,34.00
2026-05-13T07:51:00Z,68.28,34.00
2026-05-13T07:52:00Z,68.98,32.00
2026-05-13T07:53:00Z,68.68,33.52
2026-05-13T07:54:00Z,69.03,33.52
2026-05-13T07:55:00Z,69.84,33.00
2026-05-13T07:56:00Z,70.00,32.18
2026-05-13T07:57:00Z,67.96,33.80
2026-05-13T07:58:00Z,69.02,34.00
2026-05-13T07:59:00Z,66.85,34.00
2026-05-13T08:00:00Z,69.04,32.06
2026-05-13T08:01:00Z,68.98,33.13
2026-05-13T08:02:00Z,67.81,34.00
2026-05-13T08:03:00Z,69.42,32.74
2026-05-13T08:04:00Z,69.00,33.93
2026-05-13T08:05:00Z,67.66,34.00
2026-05-13T08:06:00Z,67.45,33.12
2026-05-13T08:07:00Z,67.45,33.00
2026-05-13T08:08:00Z,67.00,33.00
2026-05-13T08:09:00Z,67.58,33.00
2026-05-13T08:10:00Z,68.59,34.00
2026-05-13T08:11:00Z,67.90,34.00
2026-05-13T08:12:00Z,68.99,32.00
2026-05-13T08:13:00Z,67.47,32.00
2026-05-13T08:14:00Z,69.48,32.24
2026-05-13T08:15:00Z,70.37,30.99
2026-05-13T08:16:00Z,67.54,31.56
2026-05-13T08:17:00Z,70.00,30.10
2026-05-13T08:18:00Z,68.27,30.00
2026-05-13T08:19:00Z,71.00,30.00
2026-05-13T08:20:00Z,71.00,32.00
2026-05-13T08:21:00Z,69.00,32.00
2026-05-13T08:22:00Z,70.03,30.15
2026-05-13T08:23:00Z,71.00,31.02
2026-05-13T08:24:00Z,69.82,32.00
2026-05-13T08:25:00Z,71.00,30.24
2026-05-13T08:26:00Z,70.86,31.29
2026-05-13T08:27:00Z,69.62,31.00
2026-05-13T08:28:00Z,68.49,31.00
2026-05-13T08:29:00Z,68.28,31.00
2026-05-13T08:30:00Z,70.00,31.00
2026-05-13T08:31:00Z,68.49,31.90
2026-05-13T08:32:00Z,69.37,30.07
2026-05-13T08:33:00Z,69.37,32.00
2026-05-13T08:34:00Z,70.98,32.00
2026-05-13T08:35:00Z,71.00,32.00
2026-05-13T08:36:00Z,69.00,29.63
2026-05-13T08:37:00Z,69.78,29.63
2026-05-13T08:38:00Z,70.32,29.00
2026-05-13T08:39:00Z,70.32,29.83
2026-05-13T08:40:00Z,70.67,31.87
2026-05-13T08:41:00Z,68.11,31.96
2026-05-13T08:42:00Z,70.50,31.96
2026-05-13T08:43:00Z,69.00,31.83
2026-05-13T08:44:00Z,68.31,32.79
2026-05-13T08:45:00Z,70.00,32.79
2026-05-13T08:46:00Z,70.65,32.00
2026-05-13T08:47:00Z,69.00,32.00
2026-05-13T08:48:00Z,69.00,29.80
2026-05-13T08:49:00Z,69.81,30.85
2026-05-13T08:50:00Z,70.06,31.28
2026-05-13T08:51:00Z,70.00,31.69
2026-05-13T08:52:00Z,68.98,32.00
2026-05-13T08:53:00Z,70.00,32.00
2026-05-13T08:54:00Z,69.65,29.75
2026-05-13T08:55:00Z,68.25,32.00
2026-05-13T08:56:00Z,69.00,30.55
2026-05-13T08:57:00Z,68.09,30.00
2026-05-13T08:58:00Z,70.89,31.00
2026-05-13T08:59:00Z,68.14,29.95
2026-05-13T09:00:00Z,68.16,32.00
2026-05-13T09:01:00Z,69.00,33.00
2026-05-13T09:02:00Z,68.59,31.93
2026-05-13T09:03:00Z,69.00,30.35
2026-05-13T09:04:00Z,68.59,34.80
2026-05-13T09:05:00Z,68.00,34.80
2026-05-13T09:06:00Z,68.93,32.98
2026-05-13T09:07:00Z,70.37,33.00
2026-05-13T09:08:00Z,69.48,30.04
