# event_ticker=KXATPMATCH-26APR12ZVEKEC
# final_score=6-3 3-6 7-6(2)
# score_resolution=3-6 6-3 6-7
# match_winner=Alexander Zverev
# fav_player=Miomir Kecmanovic
# dog_player=Alexander Zverev
# kalshi_date=2026-04-12
timestamp,Miomir Kecmanovic,Alexander Zverev
2026-04-14T04:17:00Z,15.00,85.00
2026-04-14T04:18:00Z,15.00,85.00
2026-04-14T04:19:00Z,15.00,85.00
2026-04-14T04:20:00Z,15.00,85.00
2026-04-14T04:21:00Z,15.00,85.00
2026-04-14T04:22:00Z,16.00,85.00
2026-04-14T04:23:00Z,16.00,85.00
2026-04-14T04:24:00Z,16.00,85.00
2026-04-14T04:25:00Z,16.00,85.00
2026-04-14T04:29:00Z,16.00,85.00
2026-04-14T04:30:00Z,16.00,85.00
2026-04-14T04:32:00Z,16.00,85.00
2026-04-14T04:38:00Z,16.00,86.00
2026-04-14T04:40:00Z,16.00,86.00
2026-04-14T04:43:00Z,16.00,86.00
2026-04-14T04:44:00Z,16.00,86.00
2026-04-14T04:51:00Z,16.00,86.00
2026-04-14T04:52:00Z,16.00,86.00
2026-04-14T04:54:00Z,16.00,84.00
2026-04-14T04:55:00Z,16.00,85.00
2026-04-14T04:56:00Z,16.00,85.00
2026-04-14T04:59:00Z,16.00,85.00
2026-04-14T05:03:00Z,16.00,85.00
2026-04-14T05:09:00Z,16.00,85.85
2026-04-14T05:14:00Z,16.00,85.85
2026-04-14T05:15:00Z,16.00,85.85
2026-04-14T05:16:00Z,16.00,86.00
2026-04-14T05:19:00Z,16.00,86.00
2026-04-14T05:22:00Z,16.00,85.00
2026-04-14T05:23:00Z,16.00,85.00
2026-04-14T05:25:00Z,16.00,85.00
2026-04-14T05:28:00Z,16.00,85.00
2026-04-14T05:31:00Z,16.00,85.00
2026-04-14T05:32:00Z,16.00,85.00
2026-04-14T05:33:00Z,16.00,85.00
2026-04-14T05:34:00Z,16.00,84.00
2026-04-14T05:37:00Z,16.00,85.00
2026-04-14T05:39:00Z,16.00,85.00
2026-04-14T05:41:00Z,16.00,85.00
2026-04-14T05:43:00Z,16.00,85.00
2026-04-14T05:44:00Z,16.00,85.20
2026-04-14T05:49:00Z,16.00,84.14
2026-04-14T05:50:00Z,16.00,86.00
2026-04-14T05:55:00Z,16.00,86.00
2026-04-14T06:04:00Z,16.00,86.00
2026-04-14T06:07:00Z,16.00,86.00
2026-04-14T06:09:00Z,16.00,86.00
2026-04-14T06:18:00Z,16.00,86.00
2026-04-14T06:19:00Z,16.00,86.00
2026-04-14T06:20:00Z,16.00,86.00
2026-04-14T06:21:00Z,16.00,86.00
2026-04-14T06:22:00Z,16.00,86.00
2026-04-14T06:23:00Z,16.00,86.00
2026-04-14T06:24:00Z,16.00,86.00
2026-04-14T06:36:00Z,16.00,86.00
2026-04-14T06:42:00Z,16.00,86.00
2026-04-14T06:48:00Z,16.00,86.00
2026-04-14T06:49:00Z,16.00,86.00
2026-04-14T06:50:00Z,15.00,86.00
2026-04-14T06:51:00Z,15.00,86.00
2026-04-14T07:04:00Z,15.00,86.00
2026-04-14T07:09:00Z,15.00,86.00
2026-04-14T07:15:00Z,15.00,86.00
2026-04-14T07:20:00Z,15.00,86.00
2026-04-14T07:22:00Z,16.00,86.00
2026-04-14T07:25:00Z,16.00,86.00
2026-04-14T07:31:00Z,16.00,86.00
2026-04-14T07:35:00Z,16.00,86.00
2026-04-14T07:36:00Z,16.00,86.00
2026-04-14T07:48:00Z,16.00,86.00
2026-04-14T08:05:00Z,16.00,86.00
2026-04-14T08:18:00Z,16.00,86.00
2026-04-14T08:26:00Z,16.00,85.50
2026-04-14T08:29:00Z,16.00,86.00
2026-04-14T08:32:00Z,16.00,86.00
2026-04-14T08:34:00Z,16.00,86.00
2026-04-14T08:35:00Z,16.00,86.00
2026-04-14T08:48:00Z,16.00,85.00
2026-04-14T08:49:00Z,16.00,85.94
2026-04-14T08:50:00Z,16.00,86.00
2026-04-14T08:53:00Z,16.00,86.00
2026-04-14T08:54:00Z,16.00,86.00
2026-04-14T08:58:00Z,16.00,86.00
2026-04-14T08:59:00Z,16.00,86.00
2026-04-14T09:00:00Z,16.00,86.00
2026-04-14T09:11:00Z,16.00,86.00
2026-04-14T09:18:00Z,16.00,86.00
2026-04-14T09:19:00Z,16.00,86.00
2026-04-14T09:23:00Z,16.00,86.52
2026-04-14T09:24:00Z,16.00,88.13
2026-04-14T09:26:00Z,14.86,88.13
2026-04-14T09:29:00Z,14.86,87.97
2026-04-14T09:36:00Z,14.86,87.00
2026-04-14T09:43:00Z,15.00,87.00
2026-04-14T09:45:00Z,15.00,87.00
2026-04-14T09:47:00Z,15.00,87.00
2026-04-14T09:50:00Z,15.00,86.01
2026-04-14T09:51:00Z,15.00,86.00
2026-04-14T09:53:00Z,15.00,86.00
2026-04-14T09:58:00Z,15.00,86.00
2026-04-14T09:59:00Z,15.00,86.00
2026-04-14T10:02:00Z,15.00,86.00
2026-04-14T10:04:00Z,15.00,86.00
2026-04-14T10:07:00Z,15.00,86.00
2026-04-14T10:08:00Z,15.00,86.00
2026-04-14T10:09:00Z,15.00,86.00
2026-04-14T10:12:00Z,15.00,86.00
2026-04-14T10:14:00Z,15.00,86.00
2026-04-14T10:15:00Z,15.00,86.00
2026-04-14T10:17:00Z,15.00,86.00
2026-04-14T10:21:00Z,15.00,86.00
2026-04-14T10:22:00Z,15.00,85.00
2026-04-14T10:25:00Z,15.00,86.00
2026-04-14T10:26:00Z,15.00,86.00
2026-04-14T10:28:00Z,15.00,87.00
2026-04-14T10:30:00Z,15.00,87.00
2026-04-14T10:45:00Z,15.00,87.00
2026-04-14T10:50:00Z,15.00,87.00
2026-04-14T10:51:00Z,15.00,87.00
2026-04-14T10:54:00Z,15.00,87.00
2026-04-14T10:56:00Z,15.00,87.00
2026-04-14T10:57:00Z,15.00,87.00
2026-04-14T10:58:00Z,15.00,87.00
2026-04-14T10:59:00Z,14.00,87.00
2026-04-14T11:00:00Z,14.00,88.00
2026-04-14T11:01:00Z,13.01,88.00
2026-04-14T11:02:00Z,14.27,88.00
2026-04-14T11:03:00Z,13.00,88.00
2026-04-14T11:04:00Z,14.00,88.00
2026-04-14T11:05:00Z,13.83,87.09
2026-04-14T11:06:00Z,12.08,88.44
2026-04-14T11:07:00Z,12.00,88.65
2026-04-14T11:08:00Z,11.00,89.58
2026-04-14T11:09:00Z,13.00,87.51
2026-04-14T11:10:00Z,12.27,88.80
2026-04-14T11:11:00Z,13.80,87.73
2026-04-14T11:12:00Z,15.09,85.66
2026-04-14T11:13:00Z,17.47,83.03
2026-04-14T11:14:00Z,23.82,79.75
2026-04-14T11:15:00Z,26.11,74.02
2026-04-14T11:16:00Z,24.05,78.14
2026-04-14T11:17:00Z,17.75,82.66
2026-04-14T11:18:00Z,17.48,82.27
2026-04-14T11:19:00Z,21.02,80.30
2026-04-14T11:20:00Z,14.90,85.83
2026-04-14T11:21:00Z,13.90,86.78
2026-04-14T11:22:00Z,15.00,88.00
2026-04-14T11:23:00Z,14.67,87.49
2026-04-14T11:24:00Z,13.74,88.00
2026-04-14T11:25:00Z,13.05,88.00
2026-04-14T11:26:00Z,9.56,91.76
2026-04-14T11:27:00Z,5.21,94.95
2026-04-14T11:28:00Z,5.00,95.99
2026-04-14T11:29:00Z,3.61,96.10
2026-04-14T11:30:00Z,4.00,96.00
2026-04-14T11:31:00Z,5.00,95.97
2026-04-14T11:32:00Z,4.68,95.81
2026-04-14T11:33:00Z,5.00,95.89
2026-04-14T11:34:00Z,6.23,97.00
2026-04-14T11:35:00Z,4.00,97.00
2026-04-14T11:36:00Z,4.36,96.61
2026-04-14T11:37:00Z,4.40,96.16
2026-04-14T11:38:00Z,4.87,96.97
2026-04-14T11:39:00Z,4.04,96.00
2026-04-14T11:40:00Z,2.32,97.00
2026-04-14T11:41:00Z,2.50,98.02
2026-04-14T11:42:00Z,1.03,98.74
2026-04-14T11:43:00Z,2.42,98.89
2026-04-14T11:44:00Z,2.06,98.99
2026-04-14T11:45:00Z,2.00,98.00
2026-04-14T11:46:00Z,2.79,98.45
2026-04-14T11:47:00Z,1.75,99.00
2026-04-14T11:48:00Z,2.82,98.00
2026-04-14T11:49:00Z,3.80,96.99
2026-04-14T11:50:00Z,4.20,96.00
2026-04-14T11:51:00Z,5.27,95.50
2026-04-14T11:52:00Z,5.05,95.00
2026-04-14T11:53:00Z,5.87,95.00
2026-04-14T11:54:00Z,5.27,95.50
2026-04-14T11:55:00Z,4.85,95.72
2026-04-14T11:56:00Z,4.93,95.77
2026-04-14T11:57:00Z,4.32,96.00
2026-04-14T11:58:00Z,5.76,95.00
2026-04-14T11:59:00Z,5.78,95.00
2026-04-14T12:00:00Z,4.30,96.32
2026-04-14T12:01:00Z,4.50,96.09
2026-04-14T12:02:00Z,4.17,96.00
2026-04-14T12:03:00Z,5.01,96.74
2026-04-14T12:04:00Z,3.20,97.01
2026-04-14T12:05:00Z,4.58,96.00
2026-04-14T12:06:00Z,4.50,95.83
2026-04-14T12:07:00Z,5.20,95.76
2026-04-14T12:08:00Z,5.19,94.32
2026-04-14T12:09:00Z,5.79,95.00
2026-04-14T12:10:00Z,5.73,94.94
2026-04-14T12:11:00Z,6.00,95.06
2026-04-14T12:12:00Z,5.38,95.12
2026-04-14T12:13:00Z,8.97,92.79
2026-04-14T12:14:00Z,13.46,88.51
2026-04-14T12:15:00Z,12.85,88.47
2026-04-14T12:16:00Z,16.54,85.04
2026-04-14T12:17:00Z,16.40,85.82
2026-04-14T12:18:00Z,16.08,83.46
2026-04-14T12:19:00Z,16.92,84.00
2026-04-14T12:20:00Z,17.98,82.96
2026-04-14T12:21:00Z,16.89,83.61
2026-04-14T12:22:00Z,16.19,85.17
2026-04-14T12:23:00Z,17.71,84.36
2026-04-14T12:24:00Z,18.68,83.09
2026-04-14T12:25:00Z,18.00,83.23
2026-04-14T12:26:00Z,16.99,83.39
2026-04-14T12:27:00Z,19.62,81.38
2026-04-14T12:28:00Z,18.82,81.43
2026-04-14T12:29:00Z,21.68,81.00
2026-04-14T12:30:00Z,19.84,81.68
2026-04-14T12:31:00Z,16.73,82.44
2026-04-14T12:32:00Z,17.21,83.90
2026-04-14T12:33:00Z,19.97,82.07
2026-04-14T12:34:00Z,17.52,84.50
2026-04-14T12:35:00Z,19.81,81.79
2026-04-14T12:36:00Z,21.47,80.61
2026-04-14T12:37:00Z,18.07,83.13
2026-04-14T12:38:00Z,16.85,83.98
2026-04-14T12:39:00Z,17.00,83.05
2026-04-14T12:40:00Z,17.31,83.99
2026-04-14T12:41:00Z,18.80,81.30
2026-04-14T12:42:00Z,20.94,78.99
2026-04-14T12:43:00Z,20.98,81.10
2026-04-14T12:44:00Z,20.83,83.29
2026-04-14T12:45:00Z,17.27,84.00
2026-04-14T12:46:00Z,24.39,80.46
2026-04-14T12:47:00Z,24.32,77.72
2026-04-14T12:48:00Z,23.51,79.85
2026-04-14T12:49:00Z,20.72,81.97
2026-04-14T12:50:00Z,17.48,82.89
2026-04-14T12:51:00Z,17.99,82.49
2026-04-14T12:52:00Z,18.80,82.11
2026-04-14T12:53:00Z,24.09,79.56
2026-04-14T12:54:00Z,22.65,78.92
2026-04-14T12:55:00Z,23.09,77.86
2026-04-14T12:56:00Z,24.70,77.52
2026-04-14T12:57:00Z,20.70,79.99
2026-04-14T12:58:00Z,20.80,80.40
2026-04-14T12:59:00Z,19.64,81.08
2026-04-14T13:00:00Z,18.26,82.81
2026-04-14T13:01:00Z,17.15,83.67
2026-04-14T13:02:00Z,14.78,90.52
2026-04-14T13:03:00Z,17.18,84.06
2026-04-14T13:04:00Z,22.44,78.47
2026-04-14T13:05:00Z,22.38,79.39
2026-04-14T13:06:00Z,28.82,72.21
2026-04-14T13:07:00Z,35.54,65.51
2026-04-14T13:08:00Z,41.58,57.45
2026-04-14T13:09:00Z,31.86,69.38
2026-04-14T13:10:00Z,23.28,77.89
2026-04-14T13:11:00Z,28.08,73.99
2026-04-14T13:12:00Z,22.56,79.36
2026-04-14T13:13:00Z,21.95,78.68
2026-04-14T13:14:00Z,23.52,75.80
2026-04-14T13:15:00Z,26.20,72.87
2026-04-14T13:16:00Z,30.98,64.68
2026-04-14T13:17:00Z,33.19,68.07
2026-04-14T13:18:00Z,29.37,73.75
2026-04-14T13:19:00Z,23.91,79.11
2026-04-14T13:20:00Z,8.21,91.61
2026-04-14T13:21:00Z,2.63,97.40
2026-04-14T13:22:00Z,3.64,97.37
2026-04-14T13:23:00Z,1.02,98.94
2026-04-14T13:24:00Z,1.00,99.00
2026-04-14T13:25:00Z,1.00,99.00
2026-04-14T13:26:00Z,1.00,99.00
2026-04-14T13:27:00Z,1.00,99.00
