# event_ticker=KXATPCHALLENGERMATCH-26APR08SUNSEK
# final_score=7-6(2) 6-3
# score_resolution=7-6 6-3
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Philip Sekulic
# kalshi_date=2026-04-08
timestamp,Fajing Sun,Philip Sekulic
2026-04-08T05:04:00Z,48.00,54.00
2026-04-08T05:07:00Z,48.00,54.00
2026-04-08T05:08:00Z,48.00,54.00
2026-04-08T05:09:00Z,48.00,54.00
2026-04-08T05:12:00Z,48.00,54.00
2026-04-08T05:13:00Z,46.00,54.00
2026-04-08T05:14:00Z,46.00,54.00
2026-04-08T05:16:00Z,46.00,54.00
2026-04-08T05:17:00Z,46.00,54.59
2026-04-08T05:18:00Z,46.00,55.00
2026-04-08T05:19:00Z,46.00,53.93
2026-04-08T05:20:00Z,46.00,54.49
2026-04-08T05:21:00Z,46.00,55.00
2026-04-08T05:23:00Z,47.00,55.00
2026-04-08T05:26:00Z,47.00,54.00
2026-04-08T05:27:00Z,47.00,54.00
2026-04-08T05:28:00Z,47.00,54.89
2026-04-08T05:29:00Z,47.00,54.89
2026-04-08T05:30:00Z,47.00,55.00
2026-04-08T05:31:00Z,47.00,55.00
2026-04-08T05:32:00Z,47.00,55.00
2026-04-08T05:33:00Z,47.00,55.00
2026-04-08T05:34:00Z,47.00,55.00
2026-04-08T05:35:00Z,47.00,55.00
2026-04-08T05:36:00Z,47.00,54.91
2026-04-08T05:37:00Z,47.00,54.91
2026-04-08T05:39:00Z,47.00,55.00
2026-04-08T05:40:00Z,47.00,55.00
2026-04-08T05:41:00Z,47.00,55.00
2026-04-08T05:42:00Z,46.82,55.00
2026-04-08T05:43:00Z,47.00,55.00
2026-04-08T05:44:00Z,45.00,55.00
2026-04-08T05:45:00Z,45.00,54.00
2026-04-08T05:46:00Z,45.00,54.00
2026-04-08T05:47:00Z,47.00,55.39
2026-04-08T05:48:00Z,46.31,55.39
2026-04-08T05:49:00Z,46.00,56.09
2026-04-08T05:50:00Z,46.00,55.00
2026-04-08T05:51:00Z,46.00,55.00
2026-04-08T05:52:00Z,46.00,55.92
2026-04-08T05:53:00Z,46.50,55.92
2026-04-08T05:55:00Z,46.67,56.00
2026-04-08T05:56:00Z,47.63,56.00
2026-04-08T05:57:00Z,45.35,55.84
2026-04-08T05:59:00Z,46.00,55.53
2026-04-08T06:00:00Z,46.01,55.53
2026-04-08T06:01:00Z,47.72,52.00
2026-04-08T06:03:00Z,48.00,55.77
2026-04-08T06:04:00Z,46.00,55.73
2026-04-08T06:05:00Z,46.00,55.00
2026-04-08T06:07:00Z,46.00,55.00
2026-04-08T06:08:00Z,46.00,55.00
2026-04-08T06:10:00Z,46.00,54.00
2026-04-08T06:11:00Z,46.00,54.00
2026-04-08T06:12:00Z,47.28,54.00
2026-04-08T06:13:00Z,48.37,54.00
2026-04-08T06:14:00Z,48.23,54.00
2026-04-08T06:15:00Z,48.23,54.00
2026-04-08T06:16:00Z,48.00,54.00
2026-04-08T06:17:00Z,48.00,54.00
2026-04-08T06:18:00Z,47.00,53.77
2026-04-08T06:19:00Z,47.00,53.77
2026-04-08T06:20:00Z,47.00,53.36
2026-04-08T06:21:00Z,47.00,53.36
2026-04-08T06:22:00Z,47.00,54.00
2026-04-08T06:23:00Z,47.00,54.00
2026-04-08T06:24:00Z,47.50,53.33
2026-04-08T06:25:00Z,48.42,54.00
2026-04-08T06:26:00Z,49.00,54.00
2026-04-08T06:27:00Z,49.00,54.00
2026-04-08T06:28:00Z,49.00,54.00
2026-04-08T06:30:00Z,49.00,54.00
2026-04-08T06:31:00Z,49.00,54.00
2026-04-08T06:32:00Z,49.00,54.00
2026-04-08T06:33:00Z,49.00,54.00
2026-04-08T06:34:00Z,49.46,52.00
2026-04-08T06:35:00Z,49.46,52.00
2026-04-08T06:36:00Z,49.40,52.00
2026-04-08T06:37:00Z,49.00,52.00
2026-04-08T06:38:00Z,49.00,52.00
2026-04-08T06:39:00Z,48.97,52.00
2026-04-08T06:40:00Z,50.00,53.00
2026-04-08T06:41:00Z,50.00,53.00
2026-04-08T06:42:00Z,50.00,53.00
2026-04-08T06:43:00Z,48.45,53.00
2026-04-08T06:44:00Z,49.00,53.00
2026-04-08T06:45:00Z,49.00,53.00
2026-04-08T06:46:00Z,48.39,52.88
2026-04-08T06:47:00Z,49.00,53.00
2026-04-08T06:48:00Z,48.34,53.81
2026-04-08T06:49:00Z,47.00,54.30
2026-04-08T06:50:00Z,47.00,54.94
2026-04-08T06:51:00Z,47.00,54.94
2026-04-08T06:52:00Z,47.00,55.00
2026-04-08T06:53:00Z,47.01,55.00
2026-04-08T06:54:00Z,48.00,54.04
2026-04-08T06:55:00Z,47.00,56.34
2026-04-08T06:56:00Z,47.00,56.62
2026-04-08T06:57:00Z,46.00,56.91
2026-04-08T06:58:00Z,45.30,57.00
2026-04-08T06:59:00Z,43.00,58.00
2026-04-08T07:00:00Z,42.97,58.00
2026-04-08T07:01:00Z,43.91,58.00
2026-04-08T07:02:00Z,44.00,58.00
2026-04-08T07:03:00Z,44.72,58.00
2026-04-08T07:04:00Z,45.33,55.71
2026-04-08T07:05:00Z,46.00,57.00
2026-04-08T07:06:00Z,45.49,57.00
2026-04-08T07:07:00Z,45.74,56.48
2026-04-08T07:08:00Z,45.74,57.00
2026-04-08T07:09:00Z,45.00,57.00
2026-04-08T07:10:00Z,45.55,57.00
2026-04-08T07:11:00Z,46.00,57.00
2026-04-08T07:12:00Z,45.98,56.77
2026-04-08T07:13:00Z,46.00,56.00
2026-04-08T07:14:00Z,45.91,56.99
2026-04-08T07:15:00Z,46.64,56.34
2026-04-08T07:16:00Z,45.79,56.00
2026-04-08T07:17:00Z,45.00,56.00
2026-04-08T07:18:00Z,46.00,56.46
2026-04-08T07:19:00Z,46.00,57.00
2026-04-08T07:20:00Z,46.00,57.00
2026-04-08T07:21:00Z,46.00,57.00
2026-04-08T07:22:00Z,46.00,57.00
2026-04-08T07:23:00Z,46.00,57.00
2026-04-08T07:24:00Z,46.00,56.33
2026-04-08T07:25:00Z,46.00,56.33
2026-04-08T07:26:00Z,46.30,56.95
2026-04-08T07:27:00Z,46.51,56.00
2026-04-08T07:28:00Z,47.00,56.33
2026-04-08T07:29:00Z,51.06,49.22
2026-04-08T07:30:00Z,48.19,54.55
2026-04-08T07:31:00Z,46.46,54.99
2026-04-08T07:32:00Z,48.79,55.87
2026-04-08T07:33:00Z,50.86,56.77
2026-04-08T07:34:00Z,46.65,54.06
2026-04-08T07:35:00Z,48.23,60.58
2026-04-08T07:36:00Z,51.93,52.69
2026-04-08T07:37:00Z,51.65,54.02
2026-04-08T07:38:00Z,54.49,46.64
2026-04-08T07:39:00Z,55.21,48.81
2026-04-08T07:40:00Z,51.74,47.97
2026-04-08T07:41:00Z,49.30,52.43
2026-04-08T07:42:00Z,49.65,53.50
2026-04-08T07:43:00Z,46.66,55.21
2026-04-08T07:44:00Z,48.40,56.00
2026-04-08T07:45:00Z,50.33,53.37
2026-04-08T07:46:00Z,52.23,50.80
2026-04-08T07:47:00Z,47.50,56.56
2026-04-08T07:48:00Z,45.68,57.82
2026-04-08T07:49:00Z,40.56,61.07
2026-04-08T07:50:00Z,45.72,59.73
2026-04-08T07:51:00Z,47.70,60.58
2026-04-08T07:52:00Z,42.98,62.19
2026-04-08T07:53:00Z,34.17,67.30
2026-04-08T07:54:00Z,41.54,61.63
2026-04-08T07:55:00Z,43.95,55.07
2026-04-08T07:56:00Z,41.54,61.94
2026-04-08T07:57:00Z,42.43,60.82
2026-04-08T07:58:00Z,45.80,58.57
2026-04-08T07:59:00Z,45.08,58.00
2026-04-08T08:00:00Z,33.74,68.79
2026-04-08T08:01:00Z,35.12,68.67
2026-04-08T08:02:00Z,40.36,62.49
2026-04-08T08:03:00Z,38.80,61.82
2026-04-08T08:04:00Z,46.84,57.30
2026-04-08T08:05:00Z,44.79,60.64
2026-04-08T08:06:00Z,45.30,59.50
2026-04-08T08:07:00Z,37.54,65.45
2026-04-08T08:08:00Z,39.28,64.79
2026-04-08T08:09:00Z,40.49,62.61
2026-04-08T08:10:00Z,34.30,69.03
2026-04-08T08:11:00Z,33.19,70.08
2026-04-08T08:12:00Z,35.31,65.42
2026-04-08T08:13:00Z,36.18,65.97
2026-04-08T08:14:00Z,40.16,63.39
2026-04-08T08:15:00Z,39.84,63.55
2026-04-08T08:16:00Z,40.84,61.26
2026-04-08T08:17:00Z,38.22,65.87
2026-04-08T08:18:00Z,33.90,67.59
2026-04-08T08:19:00Z,33.20,68.58
2026-04-08T08:20:00Z,32.95,68.67
2026-04-08T08:21:00Z,27.39,73.29
2026-04-08T08:22:00Z,20.08,80.32
2026-04-08T08:23:00Z,20.49,79.87
2026-04-08T08:24:00Z,28.14,75.31
2026-04-08T08:25:00Z,26.92,75.05
2026-04-08T08:26:00Z,28.73,74.93
2026-04-08T08:27:00Z,33.54,67.50
2026-04-08T08:28:00Z,37.37,63.02
2026-04-08T08:29:00Z,37.90,62.14
2026-04-08T08:30:00Z,38.30,63.93
2026-04-08T08:31:00Z,34.87,66.72
2026-04-08T08:32:00Z,34.12,66.79
2026-04-08T08:33:00Z,34.74,67.40
2026-04-08T08:34:00Z,31.71,70.40
2026-04-08T08:35:00Z,36.60,65.13
2026-04-08T08:36:00Z,39.13,61.95
2026-04-08T08:37:00Z,35.16,67.13
2026-04-08T08:38:00Z,39.56,61.88
2026-04-08T08:39:00Z,36.93,62.34
2026-04-08T08:40:00Z,40.84,59.68
2026-04-08T08:41:00Z,47.70,51.93
2026-04-08T08:42:00Z,62.12,38.72
2026-04-08T08:43:00Z,64.77,35.94
2026-04-08T08:44:00Z,67.89,32.74
2026-04-08T08:45:00Z,68.71,31.97
2026-04-08T08:46:00Z,69.33,32.07
2026-04-08T08:47:00Z,67.32,32.94
2026-04-08T08:48:00Z,67.14,32.83
2026-04-08T08:49:00Z,68.85,32.95
2026-04-08T08:50:00Z,67.97,32.94
2026-04-08T08:51:00Z,69.62,31.97
2026-04-08T08:52:00Z,68.15,32.73
2026-04-08T08:53:00Z,68.92,32.95
2026-04-08T08:54:00Z,69.66,31.98
2026-04-08T08:55:00Z,69.45,31.18
2026-04-08T08:56:00Z,72.07,26.04
2026-04-08T08:57:00Z,73.81,26.53
2026-04-08T08:58:00Z,70.37,29.86
2026-04-08T08:59:00Z,69.16,30.67
2026-04-08T09:00:00Z,69.84,31.45
2026-04-08T09:01:00Z,68.05,32.97
2026-04-08T09:02:00Z,63.21,37.45
2026-04-08T09:03:00Z,70.77,32.62
2026-04-08T09:04:00Z,72.40,28.03
2026-04-08T09:05:00Z,72.93,27.02
2026-04-08T09:06:00Z,71.96,30.69
2026-04-08T09:07:00Z,71.32,30.88
2026-04-08T09:08:00Z,73.51,27.14
2026-04-08T09:09:00Z,66.83,33.73
2026-04-08T09:10:00Z,71.62,29.77
2026-04-08T09:11:00Z,74.63,26.88
2026-04-08T09:12:00Z,73.40,26.59
2026-04-08T09:13:00Z,75.53,24.35
2026-04-08T09:14:00Z,78.75,23.22
2026-04-08T09:15:00Z,86.71,17.33
2026-04-08T09:16:00Z,93.14,7.04
2026-04-08T09:17:00Z,95.47,5.26
2026-04-08T09:18:00Z,95.52,4.47
2026-04-08T09:19:00Z,96.17,2.38
2026-04-08T09:20:00Z,96.68,2.38
2026-04-08T09:21:00Z,96.07,3.65
2026-04-08T09:22:00Z,96.05,3.49
2026-04-08T09:23:00Z,97.23,2.84
2026-04-08T09:24:00Z,96.60,7.05
2026-04-08T09:25:00Z,96.38,3.58
2026-04-08T09:26:00Z,98.42,1.50
2026-04-08T09:27:00Z,99.00,1.00
2026-04-08T09:28:00Z,99.00,1.00
2026-04-08T09:30:00Z,99.00,1.00
2026-04-08T09:31:00Z,99.00,1.00
2026-04-08T09:32:00Z,99.00,1.00
2026-04-08T09:33:00Z,99.00,1.00
