# event_ticker=KXATPCHALLENGERMATCH-26MAY03BERTAB
# final_score=6-4 4-6 6-3
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Zizou Bergs
# kalshi_date=2026-05-03
timestamp,Zizou Bergs,Alejandro Tabilo
2026-05-03T05:40:00Z,35.00,66.00
2026-05-03T05:54:00Z,35.00,66.00
2026-05-03T05:58:00Z,35.00,66.00
2026-05-03T05:59:00Z,35.00,66.00
2026-05-03T06:02:00Z,35.00,66.00
2026-05-03T06:03:00Z,35.00,66.00
2026-05-03T06:04:00Z,35.00,66.00
2026-05-03T06:05:00Z,35.00,66.00
2026-05-03T06:08:00Z,35.00,66.00
2026-05-03T06:09:00Z,35.00,66.00
2026-05-03T06:10:00Z,35.00,66.00
2026-05-03T06:13:00Z,35.00,66.00
2026-05-03T06:20:00Z,35.00,66.00
2026-05-03T06:21:00Z,35.00,66.00
2026-05-03T06:24:00Z,35.00,66.00
2026-05-03T06:30:00Z,35.00,66.00
2026-05-03T06:38:00Z,35.00,66.00
2026-05-03T06:47:00Z,35.00,66.00
2026-05-03T06:56:00Z,35.00,66.00
2026-05-03T07:26:00Z,35.75,66.00
2026-05-03T07:27:00Z,36.00,66.00
2026-05-03T07:28:00Z,36.00,66.00
2026-05-03T07:30:00Z,36.00,66.00
2026-05-03T07:54:00Z,36.00,65.00
2026-05-03T07:55:00Z,36.00,65.00
2026-05-03T08:02:00Z,36.00,66.00
2026-05-03T08:05:00Z,36.00,66.00
2026-05-03T08:06:00Z,36.00,66.00
2026-05-03T08:07:00Z,36.00,66.00
2026-05-03T08:14:00Z,36.00,66.00
2026-05-03T08:15:00Z,36.00,67.00
2026-05-03T08:16:00Z,36.00,65.02
2026-05-03T08:22:00Z,36.00,65.02
2026-05-03T08:24:00Z,36.00,65.02
2026-05-03T08:29:00Z,36.00,66.00
2026-05-03T08:30:00Z,36.00,66.00
2026-05-03T08:31:00Z,36.00,66.00
2026-05-03T08:33:00Z,36.00,66.00
2026-05-03T08:34:00Z,36.00,65.00
2026-05-03T08:49:00Z,36.00,65.00
2026-05-03T08:50:00Z,36.00,65.00
2026-05-03T08:54:00Z,36.00,65.00
2026-05-03T09:02:00Z,36.00,65.00
2026-05-03T09:08:00Z,36.00,65.00
2026-05-03T09:16:00Z,36.00,65.00
2026-05-03T09:18:00Z,36.00,65.00
2026-05-03T09:23:00Z,36.00,65.00
2026-05-03T09:28:00Z,36.00,65.00
2026-05-03T09:29:00Z,36.00,65.00
2026-05-03T09:44:00Z,36.00,65.00
2026-05-03T09:55:00Z,36.00,65.00
2026-05-03T09:57:00Z,36.00,65.00
2026-05-03T10:26:00Z,36.00,65.00
2026-05-03T10:29:00Z,36.00,65.00
2026-05-03T10:58:00Z,36.00,65.00
2026-05-03T10:59:00Z,36.00,65.00
2026-05-03T11:03:00Z,36.00,65.00
2026-05-03T11:15:00Z,36.00,65.00
2026-05-03T11:19:00Z,36.00,65.00
2026-05-03T11:20:00Z,36.00,65.00
2026-05-03T11:28:00Z,36.00,65.00
2026-05-03T11:32:00Z,36.00,66.00
2026-05-03T11:35:00Z,36.00,66.00
2026-05-03T11:36:00Z,36.00,66.00
2026-05-03T11:38:00Z,36.00,66.00
2026-05-03T11:50:00Z,36.00,66.00
2026-05-03T11:52:00Z,35.00,66.00
2026-05-03T11:53:00Z,35.00,66.00
2026-05-03T11:54:00Z,35.00,66.00
2026-05-03T11:59:00Z,35.00,67.00
2026-05-03T12:04:00Z,35.00,67.00
2026-05-03T12:06:00Z,35.00,67.00
2026-05-03T12:08:00Z,35.00,67.00
2026-05-03T12:10:00Z,35.00,67.00
2026-05-03T12:13:00Z,35.00,67.00
2026-05-03T12:14:00Z,35.00,67.00
2026-05-03T12:16:00Z,35.00,67.00
2026-05-03T12:17:00Z,35.00,67.00
2026-05-03T12:25:00Z,35.00,67.00
2026-05-03T12:26:00Z,35.00,67.00
2026-05-03T12:29:00Z,35.00,67.00
2026-05-03T12:31:00Z,35.00,67.00
2026-05-03T12:33:00Z,35.00,67.00
2026-05-03T12:34:00Z,35.00,67.00
2026-05-03T12:36:00Z,35.00,67.00
2026-05-03T12:38:00Z,35.00,67.00
2026-05-03T12:40:00Z,35.00,66.23
2026-05-03T12:41:00Z,35.00,66.23
2026-05-03T12:42:00Z,35.00,66.23
2026-05-03T12:43:00Z,35.00,66.23
2026-05-03T12:44:00Z,35.00,66.00
2026-05-03T12:45:00Z,35.00,66.00
2026-05-03T12:46:00Z,35.00,66.00
2026-05-03T12:47:00Z,35.00,66.00
2026-05-03T12:48:00Z,35.00,66.00
2026-05-03T12:50:00Z,35.00,66.00
2026-05-03T12:51:00Z,35.00,66.00
2026-05-03T12:52:00Z,35.00,66.00
2026-05-03T12:53:00Z,35.00,66.00
2026-05-03T12:54:00Z,35.00,66.00
2026-05-03T12:55:00Z,35.00,66.00
2026-05-03T12:56:00Z,35.00,66.00
2026-05-03T12:57:00Z,35.00,66.00
2026-05-03T12:58:00Z,35.00,67.00
2026-05-03T12:59:00Z,34.13,67.00
2026-05-03T13:00:00Z,34.00,67.00
2026-05-03T13:01:00Z,34.00,67.00
2026-05-03T13:03:00Z,34.00,67.00
2026-05-03T13:04:00Z,34.00,67.00
2026-05-03T13:05:00Z,35.00,66.00
2026-05-03T13:06:00Z,35.00,66.00
2026-05-03T13:07:00Z,35.00,66.28
2026-05-03T13:08:00Z,35.00,66.00
2026-05-03T13:09:00Z,35.00,66.00
2026-05-03T13:10:00Z,35.89,67.00
2026-05-03T13:11:00Z,33.45,68.69
2026-05-03T13:12:00Z,30.89,70.78
2026-05-03T13:13:00Z,32.23,69.00
2026-05-03T13:14:00Z,34.93,67.07
2026-05-03T13:15:00Z,34.91,67.12
2026-05-03T13:16:00Z,33.58,69.85
2026-05-03T13:17:00Z,33.94,68.00
2026-05-03T13:18:00Z,32.39,69.00
2026-05-03T13:19:00Z,31.89,69.02
2026-05-03T13:20:00Z,31.86,71.00
2026-05-03T13:21:00Z,30.84,70.15
2026-05-03T13:22:00Z,27.50,73.42
2026-05-03T13:23:00Z,30.12,77.59
2026-05-03T13:24:00Z,34.30,68.87
2026-05-03T13:25:00Z,37.87,64.74
2026-05-03T13:26:00Z,38.32,62.82
2026-05-03T13:27:00Z,33.76,67.43
2026-05-03T13:28:00Z,31.98,69.00
2026-05-03T13:29:00Z,32.00,69.00
2026-05-03T13:30:00Z,33.67,68.00
2026-05-03T13:31:00Z,38.13,64.00
2026-05-03T13:32:00Z,35.42,65.26
2026-05-03T13:33:00Z,36.90,62.11
2026-05-03T13:34:00Z,44.01,57.99
2026-05-03T13:35:00Z,43.65,57.49
2026-05-03T13:36:00Z,44.46,55.49
2026-05-03T13:37:00Z,44.95,56.83
2026-05-03T13:38:00Z,47.18,55.31
2026-05-03T13:39:00Z,41.10,59.24
2026-05-03T13:40:00Z,38.42,59.56
2026-05-03T13:41:00Z,41.00,59.92
2026-05-03T13:42:00Z,38.29,62.65
2026-05-03T13:43:00Z,38.89,63.00
2026-05-03T13:44:00Z,41.91,56.98
2026-05-03T13:45:00Z,42.84,58.35
2026-05-03T13:46:00Z,42.00,60.06
2026-05-03T13:47:00Z,37.51,64.91
2026-05-03T13:48:00Z,35.98,65.00
2026-05-03T13:49:00Z,36.59,65.00
2026-05-03T13:50:00Z,37.93,63.89
2026-05-03T13:51:00Z,30.43,68.33
2026-05-03T13:52:00Z,24.27,78.08
2026-05-03T13:53:00Z,17.91,83.07
2026-05-03T13:54:00Z,16.05,84.00
2026-05-03T13:55:00Z,17.00,83.36
2026-05-03T13:56:00Z,17.00,84.00
2026-05-03T13:57:00Z,17.08,83.15
2026-05-03T13:58:00Z,13.94,86.04
2026-05-03T13:59:00Z,13.77,86.92
2026-05-03T14:00:00Z,16.01,85.44
2026-05-03T14:01:00Z,15.16,86.53
2026-05-03T14:02:00Z,16.12,81.29
2026-05-03T14:03:00Z,17.37,83.72
2026-05-03T14:04:00Z,15.30,86.00
2026-05-03T14:05:00Z,13.99,86.81
2026-05-03T14:06:00Z,14.24,88.00
2026-05-03T14:07:00Z,15.86,86.55
2026-05-03T14:08:00Z,16.48,84.81
2026-05-03T14:09:00Z,16.79,85.00
2026-05-03T14:10:00Z,17.98,81.03
2026-05-03T14:11:00Z,24.25,80.24
2026-05-03T14:12:00Z,28.22,72.00
2026-05-03T14:13:00Z,30.71,75.84
2026-05-03T14:14:00Z,33.71,65.06
2026-05-03T14:15:00Z,33.72,67.15
2026-05-03T14:16:00Z,31.49,66.94
2026-05-03T14:17:00Z,30.30,71.15
2026-05-03T14:18:00Z,28.96,72.34
2026-05-03T14:19:00Z,28.46,70.74
2026-05-03T14:20:00Z,29.06,75.21
2026-05-03T14:21:00Z,18.68,82.51
2026-05-03T14:22:00Z,20.32,80.01
2026-05-03T14:23:00Z,23.23,74.36
2026-05-03T14:24:00Z,29.98,69.52
2026-05-03T14:25:00Z,35.62,65.00
2026-05-03T14:26:00Z,33.99,66.00
2026-05-03T14:27:00Z,37.04,63.28
2026-05-03T14:28:00Z,34.10,63.50
2026-05-03T14:29:00Z,29.18,71.27
2026-05-03T14:30:00Z,30.72,67.72
2026-05-03T14:31:00Z,35.20,66.45
2026-05-03T14:32:00Z,34.16,65.69
2026-05-03T14:33:00Z,37.43,62.99
2026-05-03T14:34:00Z,36.76,63.97
2026-05-03T14:35:00Z,37.00,63.65
2026-05-03T14:36:00Z,36.99,64.00
2026-05-03T14:37:00Z,36.58,64.00
2026-05-03T14:38:00Z,36.43,65.00
2026-05-03T14:39:00Z,38.85,62.69
2026-05-03T14:40:00Z,39.48,61.00
2026-05-03T14:41:00Z,34.86,63.37
2026-05-03T14:42:00Z,40.06,60.47
2026-05-03T14:43:00Z,39.15,60.80
2026-05-03T14:44:00Z,40.69,60.78
2026-05-03T14:45:00Z,39.07,61.78
2026-05-03T14:46:00Z,39.50,61.43
2026-05-03T14:47:00Z,42.27,56.86
2026-05-03T14:48:00Z,39.12,61.45
2026-05-03T14:49:00Z,46.92,52.16
2026-05-03T14:50:00Z,48.05,59.21
2026-05-03T14:51:00Z,35.86,63.44
2026-05-03T14:52:00Z,34.37,64.79
2026-05-03T14:53:00Z,31.83,66.80
2026-05-03T14:54:00Z,20.35,77.65
2026-05-03T14:55:00Z,18.49,84.88
2026-05-03T14:56:00Z,16.57,83.44
2026-05-03T14:57:00Z,18.59,81.72
2026-05-03T14:58:00Z,16.95,84.92
2026-05-03T14:59:00Z,11.60,89.66
2026-05-03T15:00:00Z,9.40,90.13
2026-05-03T15:01:00Z,8.92,90.53
2026-05-03T15:02:00Z,12.11,87.96
2026-05-03T15:03:00Z,12.93,88.00
2026-05-03T15:04:00Z,13.30,89.02
2026-05-03T15:05:00Z,16.55,88.03
2026-05-03T15:06:00Z,15.79,86.84
2026-05-03T15:07:00Z,17.59,78.08
2026-05-03T15:08:00Z,11.96,88.87
2026-05-03T15:09:00Z,10.32,89.48
2026-05-03T15:10:00Z,8.76,91.98
2026-05-03T15:11:00Z,8.49,91.97
2026-05-03T15:12:00Z,9.86,91.16
2026-05-03T15:13:00Z,10.99,89.56
2026-05-03T15:14:00Z,10.11,91.02
2026-05-03T15:15:00Z,8.19,91.62
2026-05-03T15:16:00Z,11.06,91.67
2026-05-03T15:17:00Z,6.59,94.86
2026-05-03T15:18:00Z,4.57,95.97
2026-05-03T15:19:00Z,4.96,95.99
2026-05-03T15:20:00Z,5.15,94.87
2026-05-03T15:21:00Z,5.46,95.15
2026-05-03T15:22:00Z,3.90,96.11
2026-05-03T15:23:00Z,1.55,98.88
2026-05-03T15:24:00Z,4.38,95.17
2026-05-03T15:25:00Z,3.86,95.92
2026-05-03T15:26:00Z,1.99,97.93
2026-05-03T15:27:00Z,5.75,96.27
2026-05-03T15:28:00Z,5.02,97.22
2026-05-03T15:29:00Z,1.00,99.00
2026-05-03T15:30:00Z,1.00,99.00
2026-05-03T15:31:00Z,1.00,99.00
2026-05-03T15:32:00Z,1.00,99.00
2026-05-03T15:33:00Z,1.00,99.00
2026-05-03T15:34:00Z,1.00,99.00
