# event_ticker=KXATPCHALLENGERMATCH-26APR30LAJSUN
# final_score=3-6 6-3 6-4
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Mark Lajal
# kalshi_date=2026-04-30
timestamp,Mark Lajal,Fajing Sun
2026-04-30T23:28:00Z,63.00,38.00
2026-04-30T23:37:00Z,63.00,38.00
2026-04-30T23:38:00Z,63.00,38.00
2026-04-30T23:40:00Z,63.00,38.00
2026-04-30T23:41:00Z,63.00,38.00
2026-04-30T23:49:00Z,63.00,38.00
2026-04-30T23:50:00Z,63.00,38.00
2026-04-30T23:57:00Z,63.00,38.00
2026-05-01T00:01:00Z,63.00,39.00
2026-05-01T00:03:00Z,63.00,39.00
2026-05-01T00:05:00Z,63.00,39.00
2026-05-01T00:12:00Z,63.00,39.00
2026-05-01T00:20:00Z,63.00,38.00
2026-05-01T00:21:00Z,63.00,38.00
2026-05-01T00:22:00Z,63.00,39.00
2026-05-01T00:23:00Z,63.00,39.00
2026-05-01T00:25:00Z,63.00,39.93
2026-05-01T00:26:00Z,63.00,39.93
2026-05-01T00:29:00Z,63.00,40.00
2026-05-01T00:30:00Z,63.00,40.00
2026-05-01T00:31:00Z,63.00,40.00
2026-05-01T00:33:00Z,63.00,40.00
2026-05-01T00:34:00Z,63.00,40.00
2026-05-01T00:36:00Z,63.00,40.00
2026-05-01T00:42:00Z,63.00,40.00
2026-05-01T00:47:00Z,63.00,40.00
2026-05-01T00:50:00Z,63.00,40.00
2026-05-01T00:53:00Z,63.00,40.00
2026-05-01T00:56:00Z,63.00,40.00
2026-05-01T01:00:00Z,63.00,40.00
2026-05-01T01:02:00Z,63.00,40.00
2026-05-01T01:05:00Z,63.00,40.00
2026-05-01T01:08:00Z,63.00,40.00
2026-05-01T01:13:00Z,63.00,40.00
2026-05-01T01:14:00Z,63.00,40.00
2026-05-01T01:23:00Z,63.00,40.00
2026-05-01T01:26:00Z,63.00,40.00
2026-05-01T01:27:00Z,63.00,40.00
2026-05-01T01:28:00Z,63.00,40.00
2026-05-01T01:29:00Z,63.00,40.00
2026-05-01T01:30:00Z,62.13,40.00
2026-05-01T01:34:00Z,62.00,40.00
2026-05-01T01:35:00Z,62.00,40.00
2026-05-01T01:36:00Z,62.00,40.00
2026-05-01T01:37:00Z,62.00,40.00
2026-05-01T01:38:00Z,62.00,40.00
2026-05-01T01:39:00Z,62.00,40.00
2026-05-01T01:42:00Z,62.00,40.00
2026-05-01T01:44:00Z,62.00,40.00
2026-05-01T01:45:00Z,62.00,40.00
2026-05-01T01:48:00Z,62.00,40.00
2026-05-01T01:52:00Z,62.00,40.00
2026-05-01T01:53:00Z,62.00,40.00
2026-05-01T02:01:00Z,62.00,40.00
2026-05-01T02:02:00Z,62.00,40.00
2026-05-01T02:03:00Z,62.00,40.00
2026-05-01T02:08:00Z,62.00,40.00
2026-05-01T02:09:00Z,62.00,40.00
2026-05-01T02:10:00Z,62.00,40.00
2026-05-01T02:11:00Z,62.00,40.00
2026-05-01T02:12:00Z,62.00,40.00
2026-05-01T02:13:00Z,62.00,40.00
2026-05-01T02:14:00Z,62.00,40.00
2026-05-01T02:15:00Z,62.00,39.88
2026-05-01T02:16:00Z,62.00,40.00
2026-05-01T02:17:00Z,62.00,40.00
2026-05-01T02:18:00Z,62.00,40.97
2026-05-01T02:19:00Z,62.00,41.00
2026-05-01T02:20:00Z,61.00,41.00
2026-05-01T02:21:00Z,61.00,41.00
2026-05-01T02:22:00Z,60.95,40.00
2026-05-01T02:23:00Z,60.95,41.00
2026-05-01T02:24:00Z,61.00,41.00
2026-05-01T02:25:00Z,61.00,41.00
2026-05-01T02:26:00Z,61.00,41.00
2026-05-01T02:27:00Z,61.00,41.00
2026-05-01T02:28:00Z,61.00,41.00
2026-05-01T02:29:00Z,61.00,41.00
2026-05-01T02:30:00Z,61.00,41.00
2026-05-01T02:31:00Z,61.00,41.00
2026-05-01T02:32:00Z,62.00,41.00
2026-05-01T02:33:00Z,62.00,41.00
2026-05-01T02:34:00Z,62.00,41.00
2026-05-01T02:35:00Z,62.00,41.00
2026-05-01T02:36:00Z,62.00,41.00
2026-05-01T02:37:00Z,62.00,41.00
2026-05-01T02:38:00Z,62.00,41.00
2026-05-01T02:39:00Z,62.00,41.00
2026-05-01T02:40:00Z,62.00,41.00
2026-05-01T02:43:00Z,60.96,41.00
2026-05-01T02:44:00Z,61.00,41.00
2026-05-01T02:45:00Z,60.97,41.00
2026-05-01T02:46:00Z,61.00,41.00
2026-05-01T02:47:00Z,61.32,41.00
2026-05-01T02:48:00Z,61.32,41.00
2026-05-01T02:49:00Z,62.00,41.00
2026-05-01T02:50:00Z,62.00,41.00
2026-05-01T02:51:00Z,62.00,41.00
2026-05-01T02:52:00Z,62.00,41.00
2026-05-01T02:53:00Z,62.00,41.00
2026-05-01T02:54:00Z,62.00,41.00
2026-05-01T02:55:00Z,61.00,41.00
2026-05-01T02:56:00Z,61.00,41.00
2026-05-01T02:57:00Z,61.00,41.00
2026-05-01T02:58:00Z,61.00,41.00
2026-05-01T02:59:00Z,61.00,40.27
2026-05-01T03:00:00Z,61.00,40.00
2026-05-01T03:01:00Z,61.00,40.13
2026-05-01T03:02:00Z,61.00,40.69
2026-05-01T03:03:00Z,61.00,41.00
2026-05-01T03:04:00Z,61.00,41.00
2026-05-01T03:05:00Z,61.00,41.68
2026-05-01T03:06:00Z,60.99,42.22
2026-05-01T03:07:00Z,60.02,42.00
2026-05-01T03:08:00Z,60.58,42.00
2026-05-01T03:09:00Z,59.00,42.00
2026-05-01T03:10:00Z,59.13,42.26
2026-05-01T03:11:00Z,61.49,38.01
2026-05-01T03:12:00Z,64.02,40.23
2026-05-01T03:13:00Z,66.70,36.93
2026-05-01T03:14:00Z,65.62,36.16
2026-05-01T03:15:00Z,65.76,37.22
2026-05-01T03:16:00Z,64.78,37.06
2026-05-01T03:17:00Z,62.00,38.00
2026-05-01T03:18:00Z,62.00,42.03
2026-05-01T03:19:00Z,61.60,39.00
2026-05-01T03:20:00Z,56.95,43.24
2026-05-01T03:21:00Z,56.78,48.46
2026-05-01T03:22:00Z,55.99,46.91
2026-05-01T03:23:00Z,54.76,46.33
2026-05-01T03:24:00Z,52.06,49.07
2026-05-01T03:25:00Z,56.75,45.47
2026-05-01T03:26:00Z,59.12,40.82
2026-05-01T03:27:00Z,62.00,40.26
2026-05-01T03:28:00Z,64.70,36.82
2026-05-01T03:29:00Z,68.06,32.14
2026-05-01T03:30:00Z,75.25,25.15
2026-05-01T03:31:00Z,79.60,22.01
2026-05-01T03:32:00Z,79.99,20.14
2026-05-01T03:33:00Z,79.90,20.01
2026-05-01T03:34:00Z,80.09,20.84
2026-05-01T03:35:00Z,81.53,20.70
2026-05-01T03:36:00Z,81.91,19.42
2026-05-01T03:37:00Z,80.53,18.99
2026-05-01T03:38:00Z,79.46,20.00
2026-05-01T03:39:00Z,82.00,18.59
2026-05-01T03:40:00Z,82.00,19.00
2026-05-01T03:41:00Z,82.00,18.32
2026-05-01T03:42:00Z,81.62,18.40
2026-05-01T03:43:00Z,81.69,19.44
2026-05-01T03:44:00Z,81.20,19.10
2026-05-01T03:45:00Z,81.20,19.39
2026-05-01T03:46:00Z,81.13,19.29
2026-05-01T03:47:00Z,83.00,16.19
2026-05-01T03:48:00Z,83.00,16.23
2026-05-01T03:49:00Z,83.00,16.25
2026-05-01T03:50:00Z,83.07,17.33
2026-05-01T03:51:00Z,83.14,17.99
2026-05-01T03:52:00Z,82.37,18.47
2026-05-01T03:53:00Z,81.00,19.00
2026-05-01T03:54:00Z,82.39,18.54
2026-05-01T03:55:00Z,83.24,17.56
2026-05-01T03:56:00Z,84.00,17.00
2026-05-01T03:57:00Z,84.72,15.28
2026-05-01T03:58:00Z,88.88,12.01
2026-05-01T03:59:00Z,86.23,15.03
2026-05-01T04:00:00Z,81.62,17.60
2026-05-01T04:01:00Z,81.20,18.64
2026-05-01T04:02:00Z,81.81,18.47
2026-05-01T04:03:00Z,80.61,19.91
2026-05-01T04:04:00Z,77.90,23.79
2026-05-01T04:05:00Z,79.10,22.75
2026-05-01T04:06:00Z,80.29,18.00
2026-05-01T04:07:00Z,75.49,28.18
2026-05-01T04:08:00Z,68.20,33.28
2026-05-01T04:09:00Z,65.10,35.91
2026-05-01T04:10:00Z,63.53,36.36
2026-05-01T04:11:00Z,61.44,38.44
2026-05-01T04:12:00Z,61.00,39.92
2026-05-01T04:13:00Z,60.86,40.25
2026-05-01T04:14:00Z,61.00,40.22
2026-05-01T04:15:00Z,61.49,40.35
2026-05-01T04:16:00Z,59.41,42.90
2026-05-01T04:17:00Z,55.59,45.25
2026-05-01T04:18:00Z,54.99,46.77
2026-05-01T04:19:00Z,54.41,47.34
2026-05-01T04:20:00Z,52.08,50.14
2026-05-01T04:21:00Z,52.00,50.24
2026-05-01T04:22:00Z,52.00,50.25
2026-05-01T04:23:00Z,53.20,49.15
2026-05-01T04:24:00Z,52.21,49.82
2026-05-01T04:25:00Z,51.88,51.26
2026-05-01T04:26:00Z,52.24,49.08
2026-05-01T04:27:00Z,52.10,49.28
2026-05-01T04:28:00Z,51.72,49.45
2026-05-01T04:29:00Z,52.87,48.98
2026-05-01T04:30:00Z,52.58,49.75
2026-05-01T04:31:00Z,52.98,48.38
2026-05-01T04:32:00Z,53.67,47.76
2026-05-01T04:33:00Z,53.66,47.87
2026-05-01T04:34:00Z,54.04,47.57
2026-05-01T04:35:00Z,54.11,48.86
2026-05-01T04:36:00Z,50.74,50.87
2026-05-01T04:37:00Z,53.84,50.24
2026-05-01T04:38:00Z,56.32,45.05
2026-05-01T04:39:00Z,57.57,43.64
2026-05-01T04:40:00Z,55.31,45.91
2026-05-01T04:41:00Z,52.43,47.84
2026-05-01T04:42:00Z,51.16,49.32
2026-05-01T04:43:00Z,53.90,46.90
2026-05-01T04:44:00Z,56.50,43.33
2026-05-01T04:45:00Z,58.48,41.68
2026-05-01T04:46:00Z,59.02,41.97
2026-05-01T04:47:00Z,58.22,42.93
2026-05-01T04:48:00Z,60.09,42.18
2026-05-01T04:49:00Z,61.22,41.49
2026-05-01T04:50:00Z,59.59,43.60
2026-05-01T04:51:00Z,55.25,45.18
2026-05-01T04:52:00Z,58.75,43.74
2026-05-01T04:53:00Z,60.57,40.19
2026-05-01T04:54:00Z,62.80,38.40
2026-05-01T04:55:00Z,61.82,40.80
2026-05-01T04:56:00Z,57.46,43.30
2026-05-01T04:57:00Z,56.41,44.18
2026-05-01T04:58:00Z,56.05,43.68
2026-05-01T04:59:00Z,53.54,44.68
2026-05-01T05:00:00Z,54.70,46.83
2026-05-01T05:01:00Z,47.84,52.41
2026-05-01T05:02:00Z,35.52,63.52
2026-05-01T05:03:00Z,55.32,45.70
2026-05-01T05:04:00Z,55.34,52.93
2026-05-01T05:05:00Z,25.31,66.74
2026-05-01T05:06:00Z,18.01,81.55
2026-05-01T05:07:00Z,21.57,80.71
2026-05-01T05:08:00Z,25.90,72.97
2026-05-01T05:09:00Z,40.60,61.88
2026-05-01T05:10:00Z,25.28,74.99
2026-05-01T05:11:00Z,32.84,68.02
2026-05-01T05:12:00Z,19.68,82.31
2026-05-01T05:13:00Z,11.22,88.57
2026-05-01T05:14:00Z,14.77,87.78
2026-05-01T05:15:00Z,13.04,86.72
2026-05-01T05:16:00Z,13.75,86.47
2026-05-01T05:17:00Z,11.41,88.04
2026-05-01T05:18:00Z,3.29,97.57
2026-05-01T05:19:00Z,1.20,98.83
2026-05-01T05:20:00Z,1.00,99.00
2026-05-01T05:21:00Z,1.00,99.00
2026-05-01T05:22:00Z,1.00,99.00
2026-05-01T05:23:00Z,1.00,99.00
