# event_ticker=KXATPMATCH-26APR13DIASAC
# final_score=6-1 6-2
# match_winner=Gabriel Diallo
# fav_player=Gabriel Diallo
# dog_player=Vitaliy Sachko
# kalshi_date=2026-04-13
timestamp,Gabriel Diallo,Vitaliy Sachko
2026-04-13T06:32:00Z,61.00,41.00
2026-04-13T06:34:00Z,61.00,41.00
2026-04-13T06:40:00Z,62.00,41.00
2026-04-13T06:42:00Z,62.00,41.00
2026-04-13T06:45:00Z,62.00,41.00
2026-04-13T06:46:00Z,62.00,41.00
2026-04-13T06:47:00Z,62.00,41.00
2026-04-13T06:58:00Z,62.00,41.00
2026-04-13T07:06:00Z,62.00,40.00
2026-04-13T07:24:00Z,62.00,41.00
2026-04-13T07:26:00Z,62.00,41.00
2026-04-13T07:47:00Z,62.00,41.00
2026-04-13T08:05:00Z,62.00,41.00
2026-04-13T08:06:00Z,62.00,41.00
2026-04-13T08:07:00Z,62.00,41.00
2026-04-13T08:10:00Z,62.00,41.00
2026-04-13T08:12:00Z,62.00,41.00
2026-04-13T08:21:00Z,62.00,41.00
2026-04-13T08:24:00Z,62.00,41.00
2026-04-13T08:38:00Z,62.00,41.00
2026-04-13T08:45:00Z,62.00,41.00
2026-04-13T08:49:00Z,62.00,41.00
2026-04-13T08:50:00Z,62.00,39.71
2026-04-13T08:51:00Z,62.00,38.00
2026-04-13T08:55:00Z,61.00,38.00
2026-04-13T09:01:00Z,61.00,38.00
2026-04-13T09:06:00Z,61.00,38.00
2026-04-13T09:08:00Z,61.00,38.00
2026-04-13T09:17:00Z,61.00,38.00
2026-04-13T09:26:00Z,61.00,38.00
2026-04-13T09:31:00Z,61.00,40.00
2026-04-13T09:36:00Z,61.00,40.00
2026-04-13T09:38:00Z,61.00,40.00
2026-04-13T09:41:00Z,61.00,40.00
2026-04-13T09:43:00Z,61.00,40.00
2026-04-13T09:47:00Z,61.00,40.00
2026-04-13T09:48:00Z,61.00,40.00
2026-04-13T09:51:00Z,61.00,40.00
2026-04-13T10:05:00Z,61.00,40.00
2026-04-13T10:08:00Z,61.00,40.00
2026-04-13T10:10:00Z,61.00,40.17
2026-04-13T10:11:00Z,61.00,41.00
2026-04-13T10:12:00Z,61.00,41.00
2026-04-13T10:15:00Z,61.71,41.00
2026-04-13T10:17:00Z,62.00,41.00
2026-04-13T10:18:00Z,62.00,41.00
2026-04-13T10:19:00Z,62.00,41.00
2026-04-13T10:20:00Z,62.00,41.00
2026-04-13T10:21:00Z,62.00,40.00
2026-04-13T10:22:00Z,62.00,41.00
2026-04-13T10:27:00Z,61.00,41.00
2026-04-13T10:29:00Z,61.00,41.00
2026-04-13T10:31:00Z,61.98,41.00
2026-04-13T10:33:00Z,60.23,41.00
2026-04-13T10:34:00Z,61.00,41.00
2026-04-13T10:36:00Z,62.00,41.00
2026-04-13T10:37:00Z,62.00,41.00
2026-04-13T10:38:00Z,62.00,41.00
2026-04-13T10:39:00Z,62.00,41.00
2026-04-13T10:41:00Z,62.00,41.00
2026-04-13T10:42:00Z,62.00,41.00
2026-04-13T10:43:00Z,62.00,41.00
2026-04-13T10:44:00Z,61.96,41.00
2026-04-13T10:45:00Z,61.00,41.00
2026-04-13T10:46:00Z,61.00,41.00
2026-04-13T10:49:00Z,61.00,41.00
2026-04-13T10:51:00Z,61.00,41.00
2026-04-13T10:53:00Z,61.00,41.00
2026-04-13T10:54:00Z,61.00,41.00
2026-04-13T10:55:00Z,61.00,41.00
2026-04-13T10:56:00Z,61.00,41.00
2026-04-13T10:57:00Z,61.00,41.63
2026-04-13T10:58:00Z,61.00,42.00
2026-04-13T10:59:00Z,61.00,41.00
2026-04-13T11:00:00Z,61.00,41.00
2026-04-13T11:01:00Z,62.00,41.00
2026-04-13T11:02:00Z,62.00,41.00
2026-04-13T11:03:00Z,62.00,41.00
2026-04-13T11:04:00Z,60.00,41.00
2026-04-13T11:05:00Z,61.00,41.00
2026-04-13T11:06:00Z,61.00,41.00
2026-04-13T11:07:00Z,61.00,41.00
2026-04-13T11:08:00Z,59.01,41.00
2026-04-13T11:09:00Z,60.00,41.00
2026-04-13T11:10:00Z,60.46,41.00
2026-04-13T11:11:00Z,58.00,41.00
2026-04-13T11:12:00Z,59.20,41.00
2026-04-13T11:13:00Z,61.00,41.00
2026-04-13T11:14:00Z,61.00,41.00
2026-04-13T11:15:00Z,61.00,41.00
2026-04-13T11:16:00Z,60.90,41.00
2026-04-13T11:17:00Z,61.00,41.00
2026-04-13T11:19:00Z,61.00,41.00
2026-04-13T11:20:00Z,62.34,40.00
2026-04-13T11:21:00Z,64.05,38.00
2026-04-13T11:22:00Z,66.00,37.00
2026-04-13T11:23:00Z,65.24,35.05
2026-04-13T11:24:00Z,65.98,35.99
2026-04-13T11:25:00Z,72.35,30.88
2026-04-13T11:26:00Z,72.41,27.00
2026-04-13T11:27:00Z,77.17,24.00
2026-04-13T11:28:00Z,76.04,25.00
2026-04-13T11:29:00Z,76.00,25.87
2026-04-13T11:30:00Z,77.66,25.96
2026-04-13T11:31:00Z,76.38,26.41
2026-04-13T11:32:00Z,73.07,30.00
2026-04-13T11:33:00Z,78.98,25.00
2026-04-13T11:34:00Z,79.08,23.00
2026-04-13T11:35:00Z,79.99,23.00
2026-04-13T11:36:00Z,80.82,19.08
2026-04-13T11:37:00Z,78.76,20.30
2026-04-13T11:38:00Z,78.78,24.42
2026-04-13T11:39:00Z,78.20,22.04
2026-04-13T11:40:00Z,79.16,20.92
2026-04-13T11:41:00Z,78.00,22.87
2026-04-13T11:42:00Z,77.45,25.00
2026-04-13T11:43:00Z,81.18,19.00
2026-04-13T11:44:00Z,84.84,18.90
2026-04-13T11:45:00Z,85.01,15.85
2026-04-13T11:46:00Z,86.05,15.85
2026-04-13T11:47:00Z,84.97,17.00
2026-04-13T11:48:00Z,86.47,16.43
2026-04-13T11:49:00Z,88.26,12.65
2026-04-13T11:50:00Z,84.53,15.84
2026-04-13T11:51:00Z,83.71,19.00
2026-04-13T11:52:00Z,82.99,19.00
2026-04-13T11:53:00Z,88.78,11.21
2026-04-13T11:54:00Z,91.20,9.44
2026-04-13T11:55:00Z,93.35,7.00
2026-04-13T11:56:00Z,95.90,6.71
2026-04-13T11:57:00Z,93.65,7.00
2026-04-13T11:58:00Z,93.99,6.84
2026-04-13T11:59:00Z,95.39,4.35
2026-04-13T12:00:00Z,95.69,4.95
2026-04-13T12:01:00Z,97.51,2.38
2026-04-13T12:02:00Z,98.43,2.20
2026-04-13T12:03:00Z,97.00,2.84
2026-04-13T12:04:00Z,97.89,2.01
2026-04-13T12:05:00Z,98.02,2.80
2026-04-13T12:06:00Z,97.19,3.27
2026-04-13T12:07:00Z,99.00,2.14
2026-04-13T12:08:00Z,98.98,1.04
2026-04-13T12:09:00Z,99.00,1.00
2026-04-13T12:10:00Z,99.00,1.00
2026-04-13T12:11:00Z,99.00,1.06
2026-04-13T12:12:00Z,98.11,1.46
2026-04-13T12:13:00Z,98.09,1.14
2026-04-13T12:14:00Z,98.25,1.87
2026-04-13T12:15:00Z,99.00,1.87
2026-04-13T12:16:00Z,99.00,1.00
2026-04-13T12:17:00Z,99.00,1.00
2026-04-13T12:18:00Z,99.00,1.00
2026-04-13T12:19:00Z,99.00,1.00
2026-04-13T12:20:00Z,99.00,1.00
2026-04-13T12:21:00Z,99.00,1.00
2026-04-13T12:22:00Z,99.00,1.00
2026-04-13T12:23:00Z,99.00,1.00
2026-04-13T12:24:00Z,99.00,1.00
2026-04-13T12:25:00Z,99.00,1.00
2026-04-13T12:27:00Z,99.00,1.00
2026-04-13T12:28:00Z,99.00,1.00
2026-04-13T12:29:00Z,99.00,1.00
2026-04-13T12:30:00Z,99.00,1.00
2026-04-13T12:31:00Z,99.00,1.00
2026-04-13T12:32:00Z,99.00,1.00
2026-04-13T12:33:00Z,98.97,1.06
2026-04-13T12:34:00Z,99.00,2.00
2026-04-13T12:35:00Z,99.00,1.68
2026-04-13T12:36:00Z,99.00,1.68
2026-04-13T12:37:00Z,99.00,1.68
