# event_ticker=KXATPMATCH-25SEP29ALCRUU
# final_score=3-6 6-3 6-4
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Casper Ruud
# kalshi_date=2025-09-29
timestamp,Carlos Alcaraz,Casper Ruud
2025-09-29T00:49:00Z,87.00,14.00
2025-09-29T00:52:00Z,87.00,15.00
2025-09-29T00:54:00Z,87.00,15.00
2025-09-29T01:12:00Z,86.89,15.00
2025-09-29T01:13:00Z,86.00,15.00
2025-09-29T01:26:00Z,86.87,15.00
2025-09-29T01:27:00Z,86.97,15.00
2025-09-29T01:34:00Z,86.97,15.00
2025-09-29T01:36:00Z,86.00,15.00
2025-09-29T01:38:00Z,86.00,15.00
2025-09-29T01:44:00Z,86.00,15.00
2025-09-29T01:45:00Z,86.99,15.00
2025-09-29T01:46:00Z,86.00,14.00
2025-09-29T01:52:00Z,86.97,14.00
2025-09-29T02:01:00Z,85.10,14.00
2025-09-29T02:02:00Z,86.00,14.00
2025-09-29T02:05:00Z,86.00,15.00
2025-09-29T02:07:00Z,86.98,15.00
2025-09-29T02:10:00Z,86.98,15.00
2025-09-29T02:12:00Z,86.98,15.00
2025-09-29T02:13:00Z,86.00,15.00
2025-09-29T02:14:00Z,86.00,15.00
2025-09-29T02:16:00Z,86.00,15.00
2025-09-29T02:18:00Z,86.00,15.00
2025-09-29T02:19:00Z,86.00,15.00
2025-09-29T02:26:00Z,86.00,15.00
2025-09-29T02:27:00Z,86.00,15.00
2025-09-29T02:32:00Z,86.00,15.00
2025-09-29T02:34:00Z,86.00,15.00
2025-09-29T02:40:00Z,86.00,15.00
2025-09-29T02:46:00Z,86.00,15.00
2025-09-29T02:47:00Z,86.74,15.00
2025-09-29T02:52:00Z,85.00,15.00
2025-09-29T02:58:00Z,85.00,15.00
2025-09-29T03:02:00Z,86.63,15.00
2025-09-29T03:05:00Z,86.73,15.00
2025-09-29T03:14:00Z,86.74,15.00
2025-09-29T03:34:00Z,86.78,15.00
2025-09-29T03:39:00Z,86.87,15.00
2025-09-29T03:41:00Z,86.00,15.00
2025-09-29T03:42:00Z,86.00,14.00
2025-09-29T03:48:00Z,86.00,14.00
2025-09-29T03:49:00Z,86.00,14.00
2025-09-29T03:59:00Z,86.00,14.00
2025-09-29T04:01:00Z,86.87,14.00
2025-09-29T04:03:00Z,87.00,14.00
2025-09-29T04:05:00Z,87.00,14.00
2025-09-29T04:11:00Z,87.00,14.00
2025-09-29T04:17:00Z,87.00,14.00
2025-09-29T04:21:00Z,87.00,14.00
2025-09-29T04:23:00Z,87.00,14.00
2025-09-29T04:24:00Z,87.92,14.00
2025-09-29T04:26:00Z,87.00,14.00
2025-09-29T04:28:00Z,87.00,14.00
2025-09-29T04:29:00Z,87.00,14.00
2025-09-29T04:30:00Z,87.00,14.00
2025-09-29T04:31:00Z,87.46,14.00
2025-09-29T04:32:00Z,87.00,13.00
2025-09-29T04:34:00Z,87.00,14.00
2025-09-29T04:35:00Z,87.00,14.00
2025-09-29T04:39:00Z,87.00,14.00
2025-09-29T04:41:00Z,87.00,14.00
2025-09-29T04:42:00Z,87.00,13.15
2025-09-29T04:44:00Z,85.00,13.15
2025-09-29T04:45:00Z,87.00,13.15
2025-09-29T04:47:00Z,87.00,14.00
2025-09-29T04:50:00Z,87.00,14.00
2025-09-29T04:51:00Z,87.00,14.00
2025-09-29T04:54:00Z,86.00,14.00
2025-09-29T04:56:00Z,86.84,14.00
2025-09-29T04:57:00Z,87.00,14.00
2025-09-29T04:58:00Z,87.00,14.00
2025-09-29T04:59:00Z,87.00,14.00
2025-09-29T05:00:00Z,87.00,14.00
2025-09-29T05:02:00Z,87.00,14.00
2025-09-29T05:04:00Z,87.00,14.00
2025-09-29T05:05:00Z,87.00,14.00
2025-09-29T05:07:00Z,87.00,14.00
2025-09-29T05:11:00Z,87.00,14.00
2025-09-29T05:13:00Z,87.00,14.00
2025-09-29T05:15:00Z,86.00,14.00
2025-09-29T05:18:00Z,86.00,14.00
2025-09-29T05:23:00Z,86.00,14.00
2025-09-29T05:25:00Z,86.69,14.00
2025-09-29T05:29:00Z,87.00,14.00
2025-09-29T05:33:00Z,87.00,14.00
2025-09-29T05:35:00Z,86.00,14.00
2025-09-29T05:38:00Z,87.00,14.00
2025-09-29T05:41:00Z,87.00,14.00
2025-09-29T05:45:00Z,87.00,14.00
2025-09-29T05:46:00Z,87.00,14.00
2025-09-29T05:49:00Z,87.00,14.00
2025-09-29T05:51:00Z,87.00,14.00
2025-09-29T05:53:00Z,87.00,14.00
2025-09-29T05:54:00Z,87.00,14.00
2025-09-29T05:59:00Z,87.00,14.00
2025-09-29T06:01:00Z,87.00,14.00
2025-09-29T06:05:00Z,87.00,14.00
2025-09-29T06:06:00Z,87.00,14.00
2025-09-29T06:07:00Z,87.00,14.00
2025-09-29T06:09:00Z,87.00,14.00
2025-09-29T06:11:00Z,87.00,14.00
2025-09-29T06:12:00Z,87.00,14.00
2025-09-29T06:13:00Z,87.00,14.00
2025-09-29T06:18:00Z,87.00,14.00
2025-09-29T06:21:00Z,85.26,14.00
2025-09-29T06:25:00Z,87.00,14.00
2025-09-29T06:32:00Z,87.00,14.00
2025-09-29T06:33:00Z,87.00,14.00
2025-09-29T06:34:00Z,87.00,14.00
2025-09-29T06:35:00Z,87.00,14.00
2025-09-29T06:36:00Z,87.00,14.00
2025-09-29T06:37:00Z,87.00,14.00
2025-09-29T06:39:00Z,86.00,14.00
2025-09-29T06:40:00Z,86.00,14.00
2025-09-29T06:44:00Z,86.00,14.00
2025-09-29T06:45:00Z,86.00,14.00
2025-09-29T06:46:00Z,86.00,14.00
2025-09-29T06:50:00Z,86.00,14.00
2025-09-29T06:54:00Z,86.00,14.00
2025-09-29T06:55:00Z,86.00,14.00
2025-09-29T06:56:00Z,86.84,14.00
2025-09-29T06:57:00Z,87.00,14.00
2025-09-29T07:14:00Z,87.00,14.00
2025-09-29T07:17:00Z,87.00,14.00
2025-09-29T07:26:00Z,87.00,14.00
2025-09-29T07:28:00Z,87.00,13.00
2025-09-29T07:29:00Z,87.00,13.00
2025-09-29T07:31:00Z,87.00,14.00
2025-09-29T07:33:00Z,87.00,14.00
2025-09-29T07:34:00Z,87.00,14.00
2025-09-29T07:37:00Z,87.00,13.01
2025-09-29T07:42:00Z,88.00,13.00
2025-09-29T07:43:00Z,88.00,13.00
2025-09-29T07:47:00Z,88.00,14.00
2025-09-29T07:49:00Z,88.00,13.00
2025-09-29T07:53:00Z,88.00,13.00
2025-09-29T07:54:00Z,88.00,13.00
2025-09-29T07:57:00Z,88.00,13.00
2025-09-29T08:00:00Z,88.00,13.00
2025-09-29T08:01:00Z,88.00,13.00
2025-09-29T08:02:00Z,88.65,13.00
2025-09-29T08:04:00Z,89.00,13.00
2025-09-29T08:05:00Z,89.00,11.00
2025-09-29T08:06:00Z,89.00,11.00
2025-09-29T08:07:00Z,89.00,11.00
2025-09-29T08:11:00Z,89.00,12.00
2025-09-29T08:12:00Z,89.00,12.00
2025-09-29T08:14:00Z,89.00,12.00
2025-09-29T08:16:00Z,89.00,12.00
2025-09-29T08:18:00Z,89.00,12.00
2025-09-29T08:22:00Z,89.00,12.00
2025-09-29T08:23:00Z,89.00,12.00
2025-09-29T08:26:00Z,89.00,12.00
2025-09-29T08:35:00Z,89.00,12.00
2025-09-29T08:36:00Z,89.00,12.00
2025-09-29T08:37:00Z,89.00,12.00
2025-09-29T08:38:00Z,89.00,12.00
2025-09-29T08:40:00Z,89.00,12.00
2025-09-29T08:42:00Z,89.00,12.00
2025-09-29T08:43:00Z,88.00,12.00
2025-09-29T08:45:00Z,88.00,12.00
2025-09-29T08:46:00Z,89.00,12.00
2025-09-29T08:47:00Z,89.00,12.00
2025-09-29T08:49:00Z,89.00,12.00
2025-09-29T08:53:00Z,89.00,12.00
2025-09-29T08:54:00Z,89.00,12.00
2025-09-29T08:56:00Z,89.00,12.00
2025-09-29T08:57:00Z,89.00,12.00
2025-09-29T08:59:00Z,89.00,12.00
2025-09-29T09:01:00Z,89.00,13.00
2025-09-29T09:02:00Z,91.14,13.00
2025-09-29T09:04:00Z,91.14,12.00
2025-09-29T09:05:00Z,90.00,12.00
2025-09-29T09:07:00Z,91.00,12.00
2025-09-29T09:08:00Z,89.00,12.37
2025-09-29T09:09:00Z,89.13,12.00
2025-09-29T09:10:00Z,90.00,12.00
2025-09-29T09:11:00Z,90.00,12.00
2025-09-29T09:12:00Z,90.00,12.00
2025-09-29T09:13:00Z,90.00,11.16
2025-09-29T09:14:00Z,90.00,15.25
2025-09-29T09:15:00Z,87.94,13.45
2025-09-29T09:16:00Z,87.99,18.00
2025-09-29T09:17:00Z,89.00,11.00
2025-09-29T09:18:00Z,87.00,14.38
2025-09-29T09:19:00Z,87.17,16.00
2025-09-29T09:20:00Z,85.00,17.66
2025-09-29T09:21:00Z,86.28,15.90
2025-09-29T09:22:00Z,89.00,15.90
2025-09-29T09:23:00Z,89.76,14.24
2025-09-29T09:24:00Z,88.22,16.40
2025-09-29T09:25:00Z,86.00,16.15
2025-09-29T09:26:00Z,85.15,17.00
2025-09-29T09:27:00Z,83.00,19.00
2025-09-29T09:28:00Z,83.00,18.07
2025-09-29T09:29:00Z,84.00,17.49
2025-09-29T09:30:00Z,87.00,15.99
2025-09-29T09:31:00Z,90.82,15.99
2025-09-29T09:32:00Z,88.78,9.00
2025-09-29T09:33:00Z,90.00,9.00
2025-09-29T09:34:00Z,85.54,14.27
2025-09-29T09:35:00Z,85.54,11.09
2025-09-29T09:36:00Z,85.54,16.00
2025-09-29T09:37:00Z,85.54,14.00
2025-09-29T09:38:00Z,92.00,15.00
2025-09-29T09:39:00Z,87.99,15.00
2025-09-29T09:40:00Z,86.06,15.00
2025-09-29T09:41:00Z,86.06,15.06
2025-09-29T09:42:00Z,86.06,16.23
2025-09-29T09:43:00Z,87.08,15.00
2025-09-29T09:44:00Z,88.00,14.80
2025-09-29T09:45:00Z,88.00,13.00
2025-09-29T09:46:00Z,86.00,16.35
2025-09-29T09:47:00Z,86.00,13.56
2025-09-29T09:48:00Z,91.07,8.85
2025-09-29T09:49:00Z,91.07,11.21
2025-09-29T09:50:00Z,87.00,13.01
2025-09-29T09:51:00Z,85.00,15.00
2025-09-29T09:52:00Z,85.00,17.57
2025-09-29T09:53:00Z,86.46,16.37
2025-09-29T09:54:00Z,78.62,18.48
2025-09-29T09:55:00Z,69.07,31.76
2025-09-29T09:56:00Z,67.65,32.07
2025-09-29T09:57:00Z,65.61,37.44
2025-09-29T09:58:00Z,58.49,40.51
2025-09-29T09:59:00Z,60.74,41.00
2025-09-29T10:00:00Z,61.12,41.25
2025-09-29T10:01:00Z,58.03,43.17
2025-09-29T10:02:00Z,58.23,44.05
2025-09-29T10:03:00Z,57.05,47.91
2025-09-29T10:04:00Z,61.00,41.40
2025-09-29T10:05:00Z,64.41,36.71
2025-09-29T10:06:00Z,67.68,32.97
2025-09-29T10:07:00Z,75.00,25.31
2025-09-29T10:08:00Z,76.21,24.51
2025-09-29T10:09:00Z,80.74,21.14
2025-09-29T10:10:00Z,82.55,18.87
2025-09-29T10:11:00Z,81.32,17.74
2025-09-29T10:12:00Z,82.00,20.00
2025-09-29T10:13:00Z,80.93,20.00
2025-09-29T10:14:00Z,79.00,22.51
2025-09-29T10:15:00Z,80.30,21.57
2025-09-29T10:16:00Z,81.62,17.66
2025-09-29T10:17:00Z,82.36,17.27
2025-09-29T10:18:00Z,80.33,20.47
2025-09-29T10:19:00Z,80.00,22.40
2025-09-29T10:20:00Z,80.00,22.28
2025-09-29T10:21:00Z,79.53,22.16
2025-09-29T10:22:00Z,78.88,23.20
2025-09-29T10:23:00Z,81.23,20.63
2025-09-29T10:24:00Z,81.12,18.42
2025-09-29T10:25:00Z,80.29,20.96
2025-09-29T10:26:00Z,79.50,22.91
2025-09-29T10:27:00Z,78.15,23.00
2025-09-29T10:28:00Z,81.13,20.95
2025-09-29T10:29:00Z,81.23,20.00
2025-09-29T10:30:00Z,80.27,20.00
2025-09-29T10:31:00Z,81.99,19.27
2025-09-29T10:32:00Z,83.00,18.80
2025-09-29T10:33:00Z,83.00,19.00
2025-09-29T10:34:00Z,83.00,19.00
2025-09-29T10:35:00Z,83.00,19.00
2025-09-29T10:36:00Z,81.58,18.45
2025-09-29T10:37:00Z,82.13,20.00
2025-09-29T10:38:00Z,80.00,20.61
2025-09-29T10:39:00Z,79.54,21.00
2025-09-29T10:40:00Z,73.40,24.92
2025-09-29T10:41:00Z,78.14,22.12
2025-09-29T10:42:00Z,83.00,19.00
2025-09-29T10:43:00Z,85.16,15.97
2025-09-29T10:44:00Z,78.11,19.53
2025-09-29T10:45:00Z,75.77,26.86
2025-09-29T10:46:00Z,74.91,25.31
2025-09-29T10:47:00Z,72.46,27.80
2025-09-29T10:48:00Z,70.00,30.67
2025-09-29T10:49:00Z,62.77,38.96
2025-09-29T10:50:00Z,68.87,29.45
2025-09-29T10:51:00Z,77.07,23.73
2025-09-29T10:52:00Z,75.98,24.45
2025-09-29T10:53:00Z,87.34,17.74
2025-09-29T10:54:00Z,88.26,14.06
2025-09-29T10:55:00Z,79.86,18.66
2025-09-29T10:56:00Z,84.00,17.77
2025-09-29T10:57:00Z,93.59,8.28
2025-09-29T10:58:00Z,94.23,5.52
2025-09-29T10:59:00Z,96.00,4.30
2025-09-29T11:00:00Z,96.27,3.04
2025-09-29T11:01:00Z,95.39,3.40
2025-09-29T11:02:00Z,98.00,5.22
2025-09-29T11:03:00Z,98.00,5.46
2025-09-29T11:04:00Z,94.60,5.07
2025-09-29T11:05:00Z,97.00,5.76
2025-09-29T11:06:00Z,93.87,6.09
2025-09-29T11:07:00Z,92.85,6.96
2025-09-29T11:08:00Z,94.83,5.93
2025-09-29T11:09:00Z,95.47,4.00
2025-09-29T11:10:00Z,95.82,4.47
2025-09-29T11:11:00Z,96.93,2.97
2025-09-29T11:12:00Z,96.93,4.00
2025-09-29T11:13:00Z,98.31,2.57
2025-09-29T11:14:00Z,99.00,1.47
2025-09-29T11:15:00Z,96.65,3.98
2025-09-29T11:16:00Z,96.65,4.04
2025-09-29T11:17:00Z,95.76,4.81
2025-09-29T11:18:00Z,94.00,6.14
2025-09-29T11:19:00Z,95.21,4.20
2025-09-29T11:20:00Z,98.10,1.47
2025-09-29T11:21:00Z,99.00,1.00
2025-09-29T11:22:00Z,99.00,1.00
2025-09-29T11:23:00Z,99.00,1.00
2025-09-29T11:26:00Z,99.00,1.00
