# event_ticker=KXATPCHALLENGERMATCH-26MAR13SAIROC
# final_score=7-6(2) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Henrique Rocha
# fav_player=Nikolas Sanchez Izquierdo
# dog_player=Henrique Rocha
# kalshi_date=2026-03-13
timestamp,Nikolas Sanchez Izquierdo,Henrique Rocha
2026-03-13T13:04:00Z,28.00,74.00
2026-03-13T13:05:00Z,28.00,73.00
2026-03-13T13:10:00Z,28.00,74.00
2026-03-13T13:11:00Z,28.00,74.00
2026-03-13T13:13:00Z,28.00,74.00
2026-03-13T13:24:00Z,28.00,74.00
2026-03-13T13:33:00Z,28.00,74.00
2026-03-13T13:36:00Z,28.00,74.00
2026-03-13T13:48:00Z,28.00,74.00
2026-03-13T13:58:00Z,28.00,73.00
2026-03-13T14:03:00Z,28.00,74.00
2026-03-13T14:09:00Z,28.00,74.00
2026-03-13T14:11:00Z,28.00,74.00
2026-03-13T14:12:00Z,28.00,74.00
2026-03-13T14:13:00Z,28.00,74.00
2026-03-13T14:14:00Z,28.00,74.00
2026-03-13T14:16:00Z,28.00,73.07
2026-03-13T14:19:00Z,28.00,74.00
2026-03-13T14:20:00Z,28.00,74.00
2026-03-13T14:24:00Z,28.00,74.00
2026-03-13T14:25:00Z,28.00,74.00
2026-03-13T14:27:00Z,28.00,74.00
2026-03-13T14:28:00Z,28.00,74.00
2026-03-13T14:29:00Z,28.00,73.00
2026-03-13T14:30:00Z,28.00,74.00
2026-03-13T14:31:00Z,28.00,74.00
2026-03-13T14:32:00Z,28.00,74.00
2026-03-13T14:33:00Z,28.00,74.00
2026-03-13T14:35:00Z,28.00,74.00
2026-03-13T14:36:00Z,28.00,74.00
2026-03-13T14:38:00Z,28.00,74.00
2026-03-13T14:39:00Z,28.00,74.00
2026-03-13T14:40:00Z,28.00,74.00
2026-03-13T14:42:00Z,28.00,73.05
2026-03-13T14:44:00Z,28.00,73.00
2026-03-13T14:45:00Z,27.00,73.00
2026-03-13T14:46:00Z,27.00,73.00
2026-03-13T14:47:00Z,28.00,73.00
2026-03-13T14:50:00Z,28.00,73.00
2026-03-13T14:51:00Z,28.00,73.00
2026-03-13T14:53:00Z,28.00,73.00
2026-03-13T14:54:00Z,28.00,73.00
2026-03-13T14:55:00Z,28.58,73.00
2026-03-13T14:56:00Z,28.00,73.00
2026-03-13T14:57:00Z,28.51,73.00
2026-03-13T15:00:00Z,28.00,73.00
2026-03-13T15:01:00Z,28.00,73.00
2026-03-13T15:02:00Z,28.00,73.00
2026-03-13T15:03:00Z,28.00,74.00
2026-03-13T15:04:00Z,28.00,74.00
2026-03-13T15:05:00Z,28.00,74.00
2026-03-13T15:06:00Z,28.00,74.00
2026-03-13T15:07:00Z,28.00,74.00
2026-03-13T15:08:00Z,28.00,74.00
2026-03-13T15:09:00Z,28.00,74.00
2026-03-13T15:11:00Z,28.00,71.35
2026-03-13T15:12:00Z,28.00,74.00
2026-03-13T15:13:00Z,28.00,74.00
2026-03-13T15:14:00Z,28.00,74.00
2026-03-13T15:17:00Z,28.00,74.00
2026-03-13T15:18:00Z,28.00,74.00
2026-03-13T15:19:00Z,28.00,71.92
2026-03-13T15:21:00Z,28.00,74.00
2026-03-13T15:23:00Z,28.00,74.00
2026-03-13T15:24:00Z,28.00,74.00
2026-03-13T15:25:00Z,28.00,74.00
2026-03-13T15:26:00Z,28.00,74.00
2026-03-13T15:29:00Z,28.00,74.00
2026-03-13T15:32:00Z,28.00,74.00
2026-03-13T15:33:00Z,28.00,74.00
2026-03-13T15:34:00Z,28.00,74.00
2026-03-13T15:36:00Z,28.00,74.00
2026-03-13T15:37:00Z,26.00,74.00
2026-03-13T15:38:00Z,28.04,74.00
2026-03-13T15:39:00Z,28.04,74.00
2026-03-13T15:40:00Z,28.04,74.00
2026-03-13T15:42:00Z,28.00,74.00
2026-03-13T15:44:00Z,28.00,74.00
2026-03-13T15:45:00Z,28.00,74.00
2026-03-13T15:48:00Z,28.00,74.00
2026-03-13T15:49:00Z,28.00,74.00
2026-03-13T15:51:00Z,28.00,75.00
2026-03-13T15:52:00Z,28.00,74.00
2026-03-13T15:55:00Z,28.00,74.00
2026-03-13T15:57:00Z,28.00,74.00
2026-03-13T16:01:00Z,28.00,74.00
2026-03-13T16:02:00Z,28.00,74.00
2026-03-13T16:03:00Z,28.00,74.00
2026-03-13T16:04:00Z,25.04,74.00
2026-03-13T16:05:00Z,25.04,74.00
2026-03-13T16:07:00Z,28.00,74.00
2026-03-13T16:08:00Z,28.00,74.00
2026-03-13T16:09:00Z,25.19,74.00
2026-03-13T16:11:00Z,25.19,74.00
2026-03-13T16:12:00Z,25.19,74.00
2026-03-13T16:13:00Z,28.00,74.00
2026-03-13T16:14:00Z,28.00,74.00
2026-03-13T16:15:00Z,28.00,74.00
2026-03-13T16:16:00Z,28.00,74.00
2026-03-13T16:17:00Z,28.00,74.00
2026-03-13T16:18:00Z,28.00,74.00
2026-03-13T16:20:00Z,28.00,74.00
2026-03-13T16:21:00Z,28.00,74.48
2026-03-13T16:22:00Z,28.00,74.00
2026-03-13T16:23:00Z,28.00,74.47
2026-03-13T16:25:00Z,28.00,74.47
2026-03-13T16:26:00Z,28.00,74.47
2026-03-13T16:27:00Z,28.00,74.00
2026-03-13T16:28:00Z,27.99,74.00
2026-03-13T16:29:00Z,27.00,74.98
2026-03-13T16:30:00Z,27.00,72.07
2026-03-13T16:31:00Z,27.00,75.00
2026-03-13T16:32:00Z,27.00,75.00
2026-03-13T16:33:00Z,27.00,75.00
2026-03-13T16:34:00Z,26.83,75.00
2026-03-13T16:35:00Z,27.82,75.00
2026-03-13T16:36:00Z,27.00,75.16
2026-03-13T16:37:00Z,27.00,75.21
2026-03-13T16:38:00Z,25.67,77.85
2026-03-13T16:39:00Z,24.80,75.00
2026-03-13T16:40:00Z,30.57,72.30
2026-03-13T16:41:00Z,37.44,65.32
2026-03-13T16:42:00Z,37.89,62.09
2026-03-13T16:43:00Z,37.18,63.75
2026-03-13T16:44:00Z,31.50,69.87
2026-03-13T16:45:00Z,25.79,73.82
2026-03-13T16:46:00Z,27.39,76.35
2026-03-13T16:47:00Z,23.71,78.95
2026-03-13T16:48:00Z,21.14,79.62
2026-03-13T16:49:00Z,20.61,79.74
2026-03-13T16:50:00Z,22.04,79.99
2026-03-13T16:51:00Z,18.06,79.15
2026-03-13T16:52:00Z,25.85,78.50
2026-03-13T16:53:00Z,24.72,76.64
2026-03-13T16:54:00Z,26.00,75.97
2026-03-13T16:55:00Z,23.87,77.34
2026-03-13T16:56:00Z,22.74,78.00
2026-03-13T16:57:00Z,25.00,78.00
2026-03-13T16:58:00Z,24.30,78.15
2026-03-13T16:59:00Z,23.00,78.79
2026-03-13T17:00:00Z,22.15,79.50
2026-03-13T17:01:00Z,25.10,75.26
2026-03-13T17:02:00Z,25.22,75.77
2026-03-13T17:03:00Z,25.33,75.32
2026-03-13T17:04:00Z,24.34,75.00
2026-03-13T17:05:00Z,26.17,75.82
2026-03-13T17:06:00Z,22.94,77.62
2026-03-13T17:07:00Z,23.79,76.13
2026-03-13T17:08:00Z,21.17,77.10
2026-03-13T17:09:00Z,21.00,77.10
2026-03-13T17:10:00Z,21.19,77.10
2026-03-13T17:11:00Z,23.79,77.01
2026-03-13T17:12:00Z,23.60,79.00
2026-03-13T17:13:00Z,27.01,74.66
2026-03-13T17:14:00Z,27.01,73.42
2026-03-13T17:15:00Z,22.88,75.23
2026-03-13T17:16:00Z,23.09,77.28
2026-03-13T17:17:00Z,27.37,73.22
2026-03-13T17:18:00Z,30.07,67.74
2026-03-13T17:19:00Z,28.02,75.45
2026-03-13T17:20:00Z,28.92,74.00
2026-03-13T17:21:00Z,28.02,75.72
2026-03-13T17:22:00Z,24.11,76.25
2026-03-13T17:23:00Z,22.16,78.00
2026-03-13T17:24:00Z,21.72,74.77
2026-03-13T17:25:00Z,27.90,74.00
2026-03-13T17:26:00Z,28.36,73.83
2026-03-13T17:27:00Z,24.14,77.00
2026-03-13T17:28:00Z,27.52,75.15
2026-03-13T17:29:00Z,28.52,72.99
2026-03-13T17:30:00Z,24.40,75.39
2026-03-13T17:31:00Z,25.61,77.21
2026-03-13T17:32:00Z,30.17,72.61
2026-03-13T17:33:00Z,30.95,71.43
2026-03-13T17:34:00Z,24.77,75.38
2026-03-13T17:35:00Z,24.00,77.00
2026-03-13T17:36:00Z,24.46,74.75
2026-03-13T17:37:00Z,21.59,79.62
2026-03-13T17:38:00Z,24.58,78.05
2026-03-13T17:39:00Z,25.41,77.06
2026-03-13T17:40:00Z,26.41,76.28
2026-03-13T17:41:00Z,25.67,78.79
2026-03-13T17:42:00Z,29.94,71.42
2026-03-13T17:43:00Z,29.81,72.52
2026-03-13T17:44:00Z,28.49,72.02
2026-03-13T17:45:00Z,25.10,74.69
2026-03-13T17:46:00Z,18.96,81.05
2026-03-13T17:47:00Z,17.34,84.05
2026-03-13T17:48:00Z,19.49,82.06
2026-03-13T17:49:00Z,11.70,86.48
2026-03-13T17:50:00Z,11.55,88.66
2026-03-13T17:51:00Z,11.92,88.30
2026-03-13T17:52:00Z,11.98,88.02
2026-03-13T17:53:00Z,11.99,88.76
2026-03-13T17:54:00Z,13.03,88.55
2026-03-13T17:55:00Z,13.28,87.87
2026-03-13T17:56:00Z,13.01,88.00
2026-03-13T17:57:00Z,12.57,87.09
2026-03-13T17:58:00Z,13.34,87.09
2026-03-13T17:59:00Z,13.95,86.78
2026-03-13T18:00:00Z,14.83,86.26
2026-03-13T18:01:00Z,14.11,85.94
2026-03-13T18:02:00Z,16.00,84.71
2026-03-13T18:03:00Z,16.45,83.18
2026-03-13T18:04:00Z,20.21,82.30
2026-03-13T18:05:00Z,25.45,78.92
2026-03-13T18:06:00Z,26.56,71.26
2026-03-13T18:07:00Z,29.47,71.00
2026-03-13T18:08:00Z,31.27,68.32
2026-03-13T18:09:00Z,32.92,67.99
2026-03-13T18:10:00Z,32.99,67.02
2026-03-13T18:11:00Z,30.51,68.62
2026-03-13T18:12:00Z,32.75,68.69
2026-03-13T18:13:00Z,32.09,68.84
2026-03-13T18:14:00Z,32.06,69.76
2026-03-13T18:15:00Z,32.62,68.22
2026-03-13T18:16:00Z,33.81,70.13
2026-03-13T18:17:00Z,30.68,69.76
2026-03-13T18:18:00Z,33.55,69.53
2026-03-13T18:19:00Z,34.71,66.87
2026-03-13T18:20:00Z,35.74,65.70
2026-03-13T18:21:00Z,35.28,66.28
2026-03-13T18:22:00Z,36.66,59.62
2026-03-13T18:23:00Z,38.12,63.29
2026-03-13T18:24:00Z,38.35,63.24
2026-03-13T18:25:00Z,37.83,64.12
2026-03-13T18:26:00Z,35.35,64.98
2026-03-13T18:27:00Z,36.65,66.60
2026-03-13T18:28:00Z,33.93,68.98
2026-03-13T18:29:00Z,28.74,71.42
2026-03-13T18:30:00Z,33.62,66.34
2026-03-13T18:31:00Z,36.56,65.56
2026-03-13T18:32:00Z,38.90,61.49
2026-03-13T18:33:00Z,39.38,60.12
2026-03-13T18:34:00Z,39.98,59.71
2026-03-13T18:35:00Z,39.06,61.39
2026-03-13T18:36:00Z,37.90,63.82
2026-03-13T18:37:00Z,40.01,60.01
2026-03-13T18:38:00Z,42.89,57.39
2026-03-13T18:39:00Z,41.99,58.04
2026-03-13T18:40:00Z,41.90,58.75
2026-03-13T18:41:00Z,41.30,57.95
2026-03-13T18:42:00Z,41.71,58.96
2026-03-13T18:43:00Z,41.24,59.01
2026-03-13T18:44:00Z,46.04,55.08
2026-03-13T18:45:00Z,44.25,59.73
2026-03-13T18:46:00Z,37.50,62.20
2026-03-13T18:47:00Z,37.31,64.76
2026-03-13T18:48:00Z,36.00,64.33
2026-03-13T18:49:00Z,39.38,61.00
2026-03-13T18:50:00Z,42.95,59.50
2026-03-13T18:51:00Z,41.67,58.95
2026-03-13T18:52:00Z,43.57,58.18
2026-03-13T18:53:00Z,44.50,55.77
2026-03-13T18:54:00Z,43.16,59.09
2026-03-13T18:55:00Z,43.76,57.41
2026-03-13T18:56:00Z,51.48,48.89
2026-03-13T18:57:00Z,54.41,46.49
2026-03-13T18:58:00Z,52.95,49.27
2026-03-13T18:59:00Z,48.70,52.12
2026-03-13T19:00:00Z,39.97,61.00
2026-03-13T19:01:00Z,37.82,62.51
2026-03-13T19:02:00Z,40.91,61.20
2026-03-13T19:03:00Z,38.78,62.70
2026-03-13T19:04:00Z,30.56,70.40
2026-03-13T19:05:00Z,21.97,78.28
2026-03-13T19:06:00Z,30.63,68.87
2026-03-13T19:07:00Z,29.36,72.07
2026-03-13T19:08:00Z,35.66,64.44
2026-03-13T19:09:00Z,43.51,56.69
2026-03-13T19:10:00Z,43.62,56.43
2026-03-13T19:11:00Z,51.81,48.90
2026-03-13T19:12:00Z,66.84,35.70
2026-03-13T19:13:00Z,72.01,28.17
2026-03-13T19:14:00Z,70.57,30.95
2026-03-13T19:15:00Z,60.96,42.31
2026-03-13T19:16:00Z,48.13,50.97
2026-03-13T19:17:00Z,43.11,57.22
2026-03-13T19:18:00Z,37.10,62.48
2026-03-13T19:19:00Z,32.01,67.48
2026-03-13T19:20:00Z,32.72,67.87
2026-03-13T19:21:00Z,33.00,68.80
2026-03-13T19:22:00Z,25.91,75.50
2026-03-13T19:23:00Z,21.44,79.98
2026-03-13T19:24:00Z,14.81,83.83
2026-03-13T19:25:00Z,7.26,93.03
2026-03-13T19:26:00Z,9.18,92.50
2026-03-13T19:27:00Z,4.34,95.73
2026-03-13T19:28:00Z,1.20,98.61
2026-03-13T19:29:00Z,1.20,99.00
2026-03-13T19:30:00Z,1.00,99.00
2026-03-13T19:31:00Z,1.00,99.00
2026-03-13T19:32:00Z,1.00,99.00
2026-03-13T19:33:00Z,1.00,99.00
