# event_ticker=KXATPMATCH-26JUN08HURFUC
# final_score=3-6 7-6(5) 7-6(4)
# score_resolution=6-3 6-7 6-7
# match_winner=Marton Fucsovics
# fav_player=Hubert Hurkacz
# dog_player=Marton Fucsovics
# kalshi_date=2026-06-08
timestamp,Hubert Hurkacz,Marton Fucsovics
2026-06-10T01:24:00Z,82.00,18.46
2026-06-10T01:25:00Z,81.50,19.00
2026-06-10T01:26:00Z,81.50,18.77
2026-06-10T01:27:00Z,82.00,18.50
2026-06-10T01:28:00Z,82.00,18.00
2026-06-10T01:29:00Z,82.00,18.00
2026-06-10T01:30:00Z,82.00,18.00
2026-06-10T01:31:00Z,82.00,19.00
2026-06-10T01:32:00Z,82.00,19.00
2026-06-10T01:36:00Z,82.00,19.00
2026-06-10T01:37:00Z,82.00,18.14
2026-06-10T01:39:00Z,82.00,18.00
2026-06-10T01:41:00Z,81.00,19.00
2026-06-10T01:43:00Z,82.00,18.00
2026-06-10T01:44:00Z,82.00,19.00
2026-06-10T01:45:00Z,82.00,19.00
2026-06-10T01:48:00Z,82.00,19.00
2026-06-10T01:49:00Z,82.00,20.00
2026-06-10T01:50:00Z,82.00,18.00
2026-06-10T01:51:00Z,82.00,18.00
2026-06-10T01:52:00Z,82.00,20.00
2026-06-10T01:53:00Z,82.00,18.02
2026-06-10T01:54:00Z,82.00,20.00
2026-06-10T01:55:00Z,82.00,20.00
2026-06-10T01:56:00Z,82.00,20.00
2026-06-10T01:57:00Z,82.00,19.00
2026-06-10T01:58:00Z,82.00,19.00
2026-06-10T01:59:00Z,82.00,19.00
2026-06-10T02:00:00Z,82.00,18.00
2026-06-10T02:01:00Z,81.12,18.00
2026-06-10T02:02:00Z,82.00,19.00
2026-06-10T02:03:00Z,82.00,18.00
2026-06-10T02:04:00Z,81.00,19.00
2026-06-10T02:05:00Z,81.00,19.00
2026-06-10T02:06:00Z,81.94,18.00
2026-06-10T02:07:00Z,81.94,19.00
2026-06-10T02:09:00Z,81.94,19.00
2026-06-10T02:11:00Z,82.00,19.00
2026-06-10T02:12:00Z,82.00,18.00
2026-06-10T02:13:00Z,82.00,19.00
2026-06-10T02:14:00Z,82.00,19.00
2026-06-10T02:17:00Z,82.00,19.00
2026-06-10T02:18:00Z,82.00,19.00
2026-06-10T02:19:00Z,81.00,19.00
2026-06-10T02:20:00Z,81.00,19.00
2026-06-10T02:23:00Z,81.00,18.00
2026-06-10T02:24:00Z,81.00,19.00
2026-06-10T02:25:00Z,82.00,19.00
2026-06-10T02:27:00Z,81.00,19.00
2026-06-10T02:28:00Z,81.00,18.00
2026-06-10T02:29:00Z,80.58,18.00
2026-06-10T02:30:00Z,82.00,17.00
2026-06-10T02:32:00Z,81.00,18.91
2026-06-10T02:33:00Z,82.00,18.91
2026-06-10T02:36:00Z,82.00,18.91
2026-06-10T02:37:00Z,81.01,18.91
2026-06-10T02:39:00Z,81.07,18.91
2026-06-10T02:41:00Z,81.00,18.91
2026-06-10T02:44:00Z,81.00,18.91
2026-06-10T02:45:00Z,82.00,19.00
2026-06-10T02:46:00Z,81.00,19.00
2026-06-10T02:49:00Z,81.00,19.00
2026-06-10T02:50:00Z,82.00,19.00
2026-06-10T02:51:00Z,81.12,17.00
2026-06-10T02:52:00Z,81.00,17.00
2026-06-10T02:53:00Z,81.00,17.00
2026-06-10T02:54:00Z,81.00,17.00
2026-06-10T02:55:00Z,81.00,17.36
2026-06-10T02:56:00Z,81.17,19.00
2026-06-10T02:57:00Z,81.17,19.00
2026-06-10T02:58:00Z,82.00,18.04
2026-06-10T02:59:00Z,82.00,19.00
2026-06-10T03:00:00Z,82.00,17.80
2026-06-10T03:01:00Z,82.00,17.00
2026-06-10T03:03:00Z,81.65,19.00
2026-06-10T03:04:00Z,82.00,19.00
2026-06-10T03:05:00Z,82.00,17.31
2026-06-10T03:06:00Z,82.00,17.31
2026-06-10T03:08:00Z,81.00,19.00
2026-06-10T03:09:00Z,81.00,19.00
2026-06-10T03:11:00Z,81.00,17.08
2026-06-10T03:12:00Z,81.00,17.00
2026-06-10T03:13:00Z,81.00,19.00
2026-06-10T03:14:00Z,81.00,19.00
2026-06-10T03:16:00Z,81.00,19.00
2026-06-10T03:18:00Z,82.00,19.00
2026-06-10T03:23:00Z,82.00,19.00
2026-06-10T03:24:00Z,82.00,19.00
2026-06-10T03:25:00Z,82.00,18.00
2026-06-10T03:26:00Z,82.00,18.00
2026-06-10T03:27:00Z,82.00,19.00
2026-06-10T03:28:00Z,82.00,19.00
2026-06-10T03:31:00Z,81.18,19.00
2026-06-10T03:32:00Z,82.00,19.00
2026-06-10T03:33:00Z,82.00,19.00
2026-06-10T03:34:00Z,81.00,19.00
2026-06-10T03:35:00Z,81.00,18.00
2026-06-10T03:37:00Z,81.00,19.00
2026-06-10T03:38:00Z,81.00,18.00
2026-06-10T03:41:00Z,81.45,18.17
2026-06-10T03:42:00Z,81.45,18.00
2026-06-10T03:43:00Z,82.00,18.00
2026-06-10T03:44:00Z,82.00,18.00
2026-06-10T03:46:00Z,81.96,19.00
2026-06-10T03:47:00Z,81.96,17.26
2026-06-10T03:48:00Z,82.00,19.00
2026-06-10T03:49:00Z,82.00,19.00
2026-06-10T03:50:00Z,82.00,18.96
2026-06-10T03:52:00Z,81.08,18.96
2026-06-10T03:53:00Z,82.00,19.00
2026-06-10T03:55:00Z,82.00,19.00
2026-06-10T03:56:00Z,82.00,18.54
2026-06-10T03:57:00Z,82.00,19.00
2026-06-10T03:58:00Z,82.00,17.00
2026-06-10T04:00:00Z,82.00,19.00
2026-06-10T04:01:00Z,82.00,17.28
2026-06-10T04:02:00Z,82.00,19.00
2026-06-10T04:03:00Z,82.00,19.00
2026-06-10T04:04:00Z,81.00,19.00
2026-06-10T04:05:00Z,81.00,19.00
2026-06-10T04:06:00Z,81.00,17.00
2026-06-10T04:07:00Z,82.00,19.00
2026-06-10T04:08:00Z,82.00,18.95
2026-06-10T04:09:00Z,82.00,17.36
2026-06-10T04:10:00Z,82.00,17.00
2026-06-10T04:13:00Z,82.00,19.00
2026-06-10T04:14:00Z,82.00,19.00
2026-06-10T04:15:00Z,81.00,18.00
2026-06-10T04:16:00Z,81.00,19.00
2026-06-10T04:18:00Z,82.00,19.00
2026-06-10T04:21:00Z,82.00,17.00
2026-06-10T04:23:00Z,82.00,17.02
2026-06-10T04:26:00Z,82.00,19.00
2026-06-10T04:28:00Z,82.00,17.00
2026-06-10T04:29:00Z,82.00,17.00
2026-06-10T04:32:00Z,82.00,19.00
2026-06-10T04:33:00Z,82.00,19.00
2026-06-10T04:34:00Z,82.00,19.00
2026-06-10T04:35:00Z,82.00,19.00
2026-06-10T04:37:00Z,82.00,19.00
2026-06-10T04:39:00Z,82.00,19.00
2026-06-10T04:40:00Z,82.00,19.00
2026-06-10T04:41:00Z,82.00,18.00
2026-06-10T04:42:00Z,82.00,19.00
2026-06-10T04:43:00Z,82.00,18.00
2026-06-10T04:44:00Z,82.00,18.18
2026-06-10T04:45:00Z,82.00,18.18
2026-06-10T04:46:00Z,82.00,18.18
2026-06-10T04:47:00Z,82.00,18.00
2026-06-10T04:49:00Z,82.00,17.00
2026-06-10T04:50:00Z,82.00,19.00
2026-06-10T04:51:00Z,82.00,17.00
2026-06-10T04:52:00Z,82.00,19.00
2026-06-10T04:54:00Z,82.00,18.95
2026-06-10T04:55:00Z,82.00,19.00
2026-06-10T04:56:00Z,82.00,19.00
2026-06-10T05:01:00Z,82.00,19.00
2026-06-10T05:02:00Z,82.00,20.12
2026-06-10T05:04:00Z,81.15,20.12
2026-06-10T05:05:00Z,82.00,19.00
2026-06-10T05:06:00Z,82.00,20.00
2026-06-10T05:07:00Z,81.03,18.00
2026-06-10T05:10:00Z,81.03,17.49
2026-06-10T05:11:00Z,82.00,17.49
2026-06-10T05:12:00Z,81.14,19.00
2026-06-10T05:13:00Z,81.14,18.00
2026-06-10T05:14:00Z,82.00,18.00
2026-06-10T05:15:00Z,82.00,20.00
2026-06-10T05:16:00Z,82.00,20.00
2026-06-10T05:19:00Z,82.00,17.00
2026-06-10T05:24:00Z,82.00,17.00
2026-06-10T05:25:00Z,82.00,18.11
2026-06-10T05:26:00Z,81.00,18.11
2026-06-10T05:27:00Z,81.00,19.00
2026-06-10T05:28:00Z,82.00,19.00
2026-06-10T05:30:00Z,81.00,19.00
2026-06-10T05:31:00Z,82.00,19.00
2026-06-10T05:32:00Z,81.00,19.00
2026-06-10T05:33:00Z,81.00,18.09
2026-06-10T05:34:00Z,82.00,18.59
2026-06-10T05:35:00Z,81.91,18.59
2026-06-10T05:36:00Z,81.91,19.00
2026-06-10T05:37:00Z,81.91,19.21
2026-06-10T05:38:00Z,82.00,20.00
2026-06-10T05:39:00Z,82.00,20.00
2026-06-10T05:40:00Z,82.00,20.00
2026-06-10T05:41:00Z,82.00,20.00
2026-06-10T05:42:00Z,82.00,19.33
2026-06-10T05:43:00Z,82.00,19.33
2026-06-10T05:44:00Z,82.00,19.33
2026-06-10T05:45:00Z,82.00,21.39
2026-06-10T05:46:00Z,82.00,20.00
2026-06-10T05:47:00Z,82.00,20.00
2026-06-10T05:48:00Z,81.00,20.00
2026-06-10T05:49:00Z,81.00,21.00
2026-06-10T05:50:00Z,81.00,20.82
2026-06-10T05:51:00Z,81.00,20.00
2026-06-10T05:52:00Z,81.00,17.11
2026-06-10T05:53:00Z,82.00,19.89
2026-06-10T05:54:00Z,82.00,19.00
2026-06-10T05:55:00Z,82.00,19.00
2026-06-10T05:56:00Z,82.00,19.00
2026-06-10T05:57:00Z,82.00,19.81
2026-06-10T05:58:00Z,82.00,19.81
2026-06-10T06:00:00Z,82.00,19.00
2026-06-10T06:02:00Z,81.13,19.00
2026-06-10T06:05:00Z,82.00,19.98
2026-06-10T06:06:00Z,81.00,19.00
2026-06-10T06:07:00Z,81.00,18.89
2026-06-10T06:08:00Z,81.02,19.00
2026-06-10T06:09:00Z,81.00,19.00
2026-06-10T06:10:00Z,81.00,20.83
2026-06-10T06:11:00Z,82.00,20.83
2026-06-10T06:14:00Z,81.00,20.83
2026-06-10T06:15:00Z,82.00,20.83
2026-06-10T06:16:00Z,82.00,20.20
2026-06-10T06:18:00Z,81.00,20.69
2026-06-10T06:19:00Z,82.00,18.48
2026-06-10T06:20:00Z,82.00,18.00
2026-06-10T06:23:00Z,82.00,18.00
2026-06-10T06:24:00Z,82.00,18.00
2026-06-10T06:26:00Z,81.00,18.00
2026-06-10T06:27:00Z,81.00,18.00
2026-06-10T06:28:00Z,81.00,18.00
2026-06-10T06:30:00Z,81.00,19.00
2026-06-10T06:31:00Z,81.00,20.00
2026-06-10T06:33:00Z,80.99,19.03
2026-06-10T06:34:00Z,81.00,18.84
2026-06-10T06:35:00Z,81.00,19.00
2026-06-10T06:36:00Z,81.00,18.67
2026-06-10T06:37:00Z,81.00,18.00
2026-06-10T06:38:00Z,81.00,19.00
2026-06-10T06:39:00Z,81.00,18.91
2026-06-10T06:40:00Z,81.00,18.08
2026-06-10T06:41:00Z,80.00,19.00
2026-06-10T06:42:00Z,81.00,19.00
2026-06-10T06:44:00Z,80.08,18.64
2026-06-10T06:45:00Z,81.00,19.00
2026-06-10T06:46:00Z,81.00,19.01
2026-06-10T06:47:00Z,81.00,18.00
2026-06-10T06:48:00Z,81.00,18.81
2026-06-10T06:49:00Z,81.00,18.81
2026-06-10T06:50:00Z,81.00,19.00
2026-06-10T06:51:00Z,81.00,20.76
2026-06-10T06:52:00Z,81.00,18.88
2026-06-10T06:56:00Z,81.00,20.00
2026-06-10T06:57:00Z,81.00,18.00
2026-06-10T06:58:00Z,81.00,19.24
2026-06-10T06:59:00Z,81.00,19.00
2026-06-10T07:00:00Z,81.00,19.39
2026-06-10T07:03:00Z,81.00,19.86
2026-06-10T07:05:00Z,81.00,19.86
2026-06-10T07:06:00Z,81.00,18.08
2026-06-10T07:07:00Z,81.00,17.78
2026-06-10T07:09:00Z,81.00,20.57
2026-06-10T07:10:00Z,81.00,19.00
2026-06-10T07:11:00Z,81.00,17.36
2026-06-10T07:12:00Z,81.00,19.00
2026-06-10T07:13:00Z,81.00,20.29
2026-06-10T07:18:00Z,81.00,20.09
2026-06-10T07:21:00Z,81.00,20.36
2026-06-10T07:23:00Z,81.00,19.61
2026-06-10T07:24:00Z,81.00,20.41
2026-06-10T07:26:00Z,81.00,20.00
2026-06-10T07:27:00Z,81.00,20.00
2026-06-10T07:28:00Z,81.00,17.49
2026-06-10T07:29:00Z,81.00,19.00
2026-06-10T07:30:00Z,81.00,18.50
2026-06-10T07:31:00Z,81.00,19.00
2026-06-10T07:33:00Z,81.00,19.00
2026-06-10T07:34:00Z,81.00,18.15
2026-06-10T07:35:00Z,81.00,18.15
2026-06-10T07:36:00Z,81.00,18.15
2026-06-10T07:37:00Z,80.00,17.00
2026-06-10T07:39:00Z,80.00,13.91
2026-06-10T07:40:00Z,81.00,17.00
2026-06-10T07:41:00Z,81.00,17.00
2026-06-10T07:42:00Z,80.00,17.00
2026-06-10T07:45:00Z,81.00,17.00
2026-06-10T07:46:00Z,81.00,18.00
2026-06-10T07:49:00Z,81.00,18.00
2026-06-10T07:51:00Z,80.00,18.00
2026-06-10T07:52:00Z,80.00,17.00
2026-06-10T07:55:00Z,80.00,18.00
2026-06-10T07:56:00Z,80.00,18.00
2026-06-10T07:58:00Z,80.00,18.00
2026-06-10T08:00:00Z,80.00,17.00
2026-06-10T08:01:00Z,83.00,16.00
2026-06-10T08:02:00Z,82.00,20.00
2026-06-10T08:03:00Z,82.00,21.00
2026-06-10T08:05:00Z,82.00,21.00
2026-06-10T08:08:00Z,82.00,20.00
2026-06-10T08:11:00Z,82.00,19.66
2026-06-10T08:13:00Z,82.00,19.66
2026-06-10T08:15:00Z,79.59,19.66
2026-06-10T08:16:00Z,79.59,17.00
2026-06-10T08:17:00Z,83.00,17.00
2026-06-10T08:25:00Z,80.00,17.00
2026-06-10T08:26:00Z,80.00,20.00
2026-06-10T08:27:00Z,80.00,20.00
2026-06-10T08:31:00Z,80.00,22.00
2026-06-10T08:34:00Z,80.00,19.38
2026-06-10T08:39:00Z,80.00,19.38
2026-06-10T08:41:00Z,80.00,19.00
2026-06-10T08:46:00Z,80.00,19.00
2026-06-10T08:48:00Z,80.00,21.00
2026-06-10T08:49:00Z,80.00,21.95
2026-06-10T08:52:00Z,80.00,21.95
2026-06-10T08:54:00Z,80.00,19.98
2026-06-10T08:55:00Z,80.00,19.00
2026-06-10T09:02:00Z,80.42,19.00
2026-06-10T09:04:00Z,80.42,20.00
2026-06-10T09:07:00Z,80.00,20.00
2026-06-10T09:09:00Z,81.00,20.00
2026-06-10T09:11:00Z,81.00,21.00
2026-06-10T09:12:00Z,81.00,21.00
2026-06-10T09:16:00Z,80.00,21.00
2026-06-10T09:17:00Z,79.83,21.00
2026-06-10T09:19:00Z,79.83,20.00
2026-06-10T09:20:00Z,79.83,21.00
2026-06-10T09:22:00Z,79.50,21.00
2026-06-10T09:24:00Z,79.50,21.00
2026-06-10T09:27:00Z,79.50,21.00
2026-06-10T09:30:00Z,79.50,20.00
2026-06-10T09:31:00Z,80.00,20.00
2026-06-10T09:32:00Z,80.00,21.00
2026-06-10T09:33:00Z,78.41,21.00
2026-06-10T09:35:00Z,78.41,21.00
2026-06-10T09:36:00Z,78.41,20.00
2026-06-10T09:39:00Z,78.41,20.00
2026-06-10T09:40:00Z,80.55,20.00
2026-06-10T09:41:00Z,80.00,20.00
2026-06-10T09:42:00Z,80.00,20.06
2026-06-10T09:45:00Z,80.00,20.06
2026-06-10T09:46:00Z,80.00,21.00
2026-06-10T09:47:00Z,78.21,21.00
2026-06-10T09:48:00Z,78.21,21.00
2026-06-10T09:49:00Z,80.00,21.00
2026-06-10T09:51:00Z,80.94,19.09
2026-06-10T09:52:00Z,80.94,20.00
2026-06-10T09:54:00Z,80.94,21.00
2026-06-10T10:01:00Z,80.94,21.00
2026-06-10T10:02:00Z,80.94,20.00
2026-06-10T10:03:00Z,80.94,21.00
2026-06-10T10:04:00Z,81.00,21.00
2026-06-10T10:06:00Z,81.10,21.00
2026-06-10T10:08:00Z,78.00,21.00
2026-06-10T10:09:00Z,78.00,21.00
2026-06-10T10:10:00Z,78.00,21.00
2026-06-10T10:13:00Z,81.00,21.00
2026-06-10T10:14:00Z,81.00,21.00
2026-06-10T10:15:00Z,81.00,21.00
2026-06-10T10:17:00Z,82.81,20.00
2026-06-10T10:18:00Z,83.00,20.00
2026-06-10T10:20:00Z,83.00,20.00
2026-06-10T10:21:00Z,83.00,20.00
2026-06-10T10:22:00Z,83.00,20.00
2026-06-10T10:24:00Z,82.06,20.00
2026-06-10T10:26:00Z,82.06,19.00
2026-06-10T10:27:00Z,82.00,19.00
2026-06-10T10:28:00Z,83.00,19.00
2026-06-10T10:32:00Z,83.00,19.00
2026-06-10T10:34:00Z,83.00,19.00
2026-06-10T10:37:00Z,84.00,16.50
2026-06-10T10:38:00Z,83.94,16.50
2026-06-10T10:40:00Z,83.00,18.00
2026-06-10T10:41:00Z,84.00,18.00
2026-06-10T10:45:00Z,84.00,18.00
2026-06-10T10:46:00Z,83.00,18.00
2026-06-10T10:47:00Z,83.00,18.00
2026-06-10T10:48:00Z,83.00,18.00
2026-06-10T10:50:00Z,83.00,18.00
2026-06-10T10:51:00Z,83.00,16.00
2026-06-10T10:52:00Z,84.00,16.00
2026-06-10T10:56:00Z,84.00,16.00
2026-06-10T10:57:00Z,84.00,16.00
2026-06-10T10:58:00Z,84.00,18.22
2026-06-10T11:00:00Z,83.00,18.68
2026-06-10T11:01:00Z,83.00,13.49
2026-06-10T11:02:00Z,83.00,15.00
2026-06-10T11:04:00Z,84.00,11.00
2026-06-10T11:05:00Z,84.00,11.00
2026-06-10T11:06:00Z,84.00,17.00
2026-06-10T11:07:00Z,83.00,17.00
2026-06-10T11:09:00Z,84.00,17.00
2026-06-10T11:10:00Z,84.00,17.00
2026-06-10T11:13:00Z,84.00,17.00
2026-06-10T11:14:00Z,86.00,17.00
2026-06-10T11:15:00Z,86.00,16.00
2026-06-10T11:17:00Z,86.00,17.00
2026-06-10T11:18:00Z,83.00,17.00
2026-06-10T11:19:00Z,86.00,16.00
2026-06-10T11:21:00Z,83.00,16.00
2026-06-10T11:22:00Z,80.21,17.00
2026-06-10T11:25:00Z,80.21,16.97
2026-06-10T11:26:00Z,80.21,16.36
2026-06-10T11:27:00Z,80.21,15.00
2026-06-10T11:28:00Z,80.21,17.00
2026-06-10T11:30:00Z,84.00,17.51
2026-06-10T11:31:00Z,85.00,17.00
2026-06-10T11:32:00Z,85.00,18.07
2026-06-10T11:33:00Z,85.00,20.90
2026-06-10T11:34:00Z,85.00,22.00
2026-06-10T11:35:00Z,78.00,22.00
2026-06-10T11:38:00Z,78.00,22.00
2026-06-10T11:39:00Z,78.00,22.00
2026-06-10T11:41:00Z,85.00,20.00
2026-06-10T11:42:00Z,85.00,20.00
2026-06-10T11:43:00Z,79.00,20.00
2026-06-10T11:44:00Z,79.00,20.00
2026-06-10T11:46:00Z,85.00,20.00
2026-06-10T11:48:00Z,84.00,20.00
2026-06-10T11:49:00Z,80.00,20.00
2026-06-10T11:50:00Z,80.00,20.00
2026-06-10T11:51:00Z,84.39,20.00
2026-06-10T11:52:00Z,78.13,20.00
2026-06-10T11:53:00Z,79.00,14.80
2026-06-10T11:54:00Z,79.00,20.00
2026-06-10T11:55:00Z,79.00,20.00
2026-06-10T11:56:00Z,79.00,20.00
2026-06-10T11:59:00Z,79.00,20.00
2026-06-10T12:00:00Z,79.00,20.00
2026-06-10T12:01:00Z,82.00,20.00
2026-06-10T12:02:00Z,79.00,20.00
2026-06-10T12:05:00Z,79.00,20.00
2026-06-10T12:06:00Z,79.00,20.00
2026-06-10T12:07:00Z,79.00,20.00
2026-06-10T12:08:00Z,83.05,20.00
2026-06-10T12:10:00Z,83.05,20.00
2026-06-10T12:11:00Z,83.05,19.00
2026-06-10T12:12:00Z,83.05,19.00
2026-06-10T12:13:00Z,84.40,19.00
2026-06-10T12:14:00Z,80.00,19.00
2026-06-10T12:15:00Z,80.00,18.72
2026-06-10T12:18:00Z,80.00,18.72
2026-06-10T12:19:00Z,80.00,19.00
2026-06-10T12:20:00Z,80.00,19.00
2026-06-10T12:21:00Z,82.68,17.00
2026-06-10T12:22:00Z,82.68,17.00
2026-06-10T12:23:00Z,82.72,17.00
2026-06-10T12:25:00Z,82.49,17.00
2026-06-10T12:26:00Z,82.49,19.00
2026-06-10T12:27:00Z,82.08,17.89
2026-06-10T12:28:00Z,84.04,16.07
2026-06-10T12:29:00Z,84.99,16.96
2026-06-10T12:30:00Z,83.86,15.92
2026-06-10T12:31:00Z,87.47,13.83
2026-06-10T12:32:00Z,87.02,13.60
2026-06-10T12:33:00Z,84.00,17.00
2026-06-10T12:34:00Z,83.56,15.18
2026-06-10T12:35:00Z,84.32,15.18
2026-06-10T12:36:00Z,84.32,14.02
2026-06-10T12:37:00Z,85.04,14.88
2026-06-10T12:38:00Z,84.12,17.62
2026-06-10T12:39:00Z,83.00,18.01
2026-06-10T12:40:00Z,83.34,18.92
2026-06-10T12:41:00Z,83.34,19.37
2026-06-10T12:42:00Z,80.00,19.65
2026-06-10T12:43:00Z,80.10,17.43
2026-06-10T12:44:00Z,83.08,17.01
2026-06-10T12:45:00Z,84.31,16.95
2026-06-10T12:46:00Z,83.00,18.93
2026-06-10T12:47:00Z,83.00,19.61
2026-06-10T12:48:00Z,77.25,20.78
2026-06-10T12:49:00Z,80.91,21.33
2026-06-10T12:50:00Z,81.33,18.24
2026-06-10T12:51:00Z,81.84,21.27
2026-06-10T12:52:00Z,81.17,20.16
2026-06-10T12:53:00Z,79.00,22.00
2026-06-10T12:54:00Z,78.13,22.27
2026-06-10T12:55:00Z,78.88,22.16
2026-06-10T12:56:00Z,77.77,23.47
2026-06-10T12:57:00Z,79.17,22.31
2026-06-10T12:58:00Z,78.62,23.99
2026-06-10T12:59:00Z,82.71,17.53
2026-06-10T13:00:00Z,75.93,23.91
2026-06-10T13:01:00Z,80.00,20.79
2026-06-10T13:02:00Z,78.48,21.22
2026-06-10T13:03:00Z,70.12,25.80
2026-06-10T13:04:00Z,56.36,43.64
2026-06-10T13:05:00Z,56.31,42.88
2026-06-10T13:06:00Z,59.78,40.58
2026-06-10T13:07:00Z,62.20,38.44
2026-06-10T13:08:00Z,63.80,37.45
2026-06-10T13:09:00Z,64.55,35.43
2026-06-10T13:10:00Z,63.82,37.29
2026-06-10T13:11:00Z,62.49,39.65
2026-06-10T13:12:00Z,61.44,37.15
2026-06-10T13:13:00Z,63.19,37.11
2026-06-10T13:14:00Z,63.76,37.05
2026-06-10T13:15:00Z,60.69,40.02
2026-06-10T13:16:00Z,58.72,42.28
2026-06-10T13:17:00Z,59.98,41.41
2026-06-10T13:18:00Z,62.02,38.11
2026-06-10T13:19:00Z,62.70,38.23
2026-06-10T13:20:00Z,60.77,38.49
2026-06-10T13:21:00Z,56.73,44.26
2026-06-10T13:22:00Z,57.18,43.54
2026-06-10T13:23:00Z,60.37,41.21
2026-06-10T13:24:00Z,61.44,39.19
2026-06-10T13:25:00Z,60.46,39.66
2026-06-10T13:26:00Z,57.08,43.72
2026-06-10T13:27:00Z,57.27,44.03
2026-06-10T13:28:00Z,59.12,41.18
2026-06-10T13:29:00Z,60.74,39.56
2026-06-10T13:30:00Z,61.12,39.63
2026-06-10T13:31:00Z,75.36,25.73
2026-06-10T13:32:00Z,72.24,28.41
2026-06-10T13:33:00Z,57.93,42.02
2026-06-10T13:34:00Z,57.79,41.29
2026-06-10T13:35:00Z,55.04,46.70
2026-06-10T13:36:00Z,41.93,59.48
2026-06-10T13:37:00Z,56.53,44.17
2026-06-10T13:38:00Z,41.29,59.65
2026-06-10T13:39:00Z,45.78,53.10
2026-06-10T13:40:00Z,50.32,49.12
2026-06-10T13:41:00Z,54.88,44.71
2026-06-10T13:42:00Z,59.51,41.47
2026-06-10T13:43:00Z,59.97,40.93
2026-06-10T13:44:00Z,58.91,43.25
2026-06-10T13:45:00Z,54.92,45.92
2026-06-10T13:46:00Z,54.78,44.57
2026-06-10T13:47:00Z,57.88,42.45
2026-06-10T13:48:00Z,48.75,48.35
2026-06-10T13:49:00Z,22.95,78.04
2026-06-10T13:50:00Z,5.42,95.53
2026-06-10T13:51:00Z,7.23,94.32
2026-06-10T13:52:00Z,7.41,95.34
