# event_ticker=KXATPMATCH-25SEP18SONCER
# final_score=4-6 6-3 6-1
# score_resolution=6-4 3-6 1-6
# match_winner=Lorenzo Sonego
# fav_player=Juan Manuel Cerundolo
# dog_player=Lorenzo Sonego
# kalshi_date=2025-09-18
timestamp,Juan Manuel Cerundolo,Lorenzo Sonego
2025-09-17T19:14:00Z,,65.00
2025-09-17T19:17:00Z,37.00,65.00
2025-09-17T19:26:00Z,37.00,65.00
2025-09-17T19:37:00Z,37.00,65.00
2025-09-17T19:42:00Z,37.00,65.00
2025-09-17T19:57:00Z,36.00,65.00
2025-09-17T19:58:00Z,36.00,65.00
2025-09-17T20:23:00Z,36.00,65.00
2025-09-17T20:34:00Z,36.00,65.00
2025-09-17T20:35:00Z,36.00,65.00
2025-09-17T20:46:00Z,36.00,65.00
2025-09-17T21:27:00Z,36.00,65.00
2025-09-17T21:28:00Z,36.00,65.00
2025-09-17T21:30:00Z,36.00,65.00
2025-09-17T21:33:00Z,36.00,65.00
2025-09-17T21:34:00Z,36.00,65.00
2025-09-17T21:36:00Z,36.00,65.00
2025-09-17T21:38:00Z,36.00,65.00
2025-09-17T21:42:00Z,36.00,65.00
2025-09-17T21:52:00Z,36.00,65.00
2025-09-17T22:15:00Z,36.00,65.00
2025-09-17T22:18:00Z,36.00,65.00
2025-09-17T22:23:00Z,36.00,65.00
2025-09-17T22:24:00Z,36.00,65.00
2025-09-17T22:26:00Z,36.00,65.00
2025-09-17T22:36:00Z,36.00,65.00
2025-09-17T22:37:00Z,36.00,65.00
2025-09-17T22:47:00Z,36.00,65.00
2025-09-17T22:53:00Z,36.00,65.00
2025-09-17T23:07:00Z,36.00,66.00
2025-09-17T23:09:00Z,36.00,66.00
2025-09-17T23:13:00Z,36.00,66.00
2025-09-17T23:19:00Z,36.00,66.00
2025-09-17T23:22:00Z,35.00,66.00
2025-09-17T23:23:00Z,35.00,66.00
2025-09-17T23:24:00Z,35.00,66.00
2025-09-17T23:27:00Z,36.00,64.01
2025-09-17T23:31:00Z,36.00,65.00
2025-09-17T23:33:00Z,36.00,65.00
2025-09-17T23:36:00Z,36.00,65.00
2025-09-17T23:53:00Z,36.00,65.00
2025-09-17T23:58:00Z,36.00,65.00
2025-09-18T00:24:00Z,36.00,65.00
2025-09-18T00:26:00Z,35.00,65.00
2025-09-18T00:37:00Z,35.00,65.00
2025-09-18T00:46:00Z,35.00,65.00
2025-09-18T00:50:00Z,36.00,65.00
2025-09-18T00:57:00Z,36.00,65.00
2025-09-18T00:58:00Z,36.00,65.00
2025-09-18T00:59:00Z,36.00,64.00
2025-09-18T01:07:00Z,36.00,65.00
2025-09-18T01:13:00Z,36.00,65.00
2025-09-18T01:14:00Z,36.00,65.00
2025-09-18T01:15:00Z,36.00,65.00
2025-09-18T01:24:00Z,36.00,65.00
2025-09-18T01:25:00Z,36.00,65.00
2025-09-18T01:31:00Z,35.00,65.00
2025-09-18T01:36:00Z,36.00,65.00
2025-09-18T01:39:00Z,36.00,65.00
2025-09-18T01:45:00Z,36.00,65.00
2025-09-18T01:50:00Z,36.00,65.00
2025-09-18T02:04:00Z,36.00,65.00
2025-09-18T02:07:00Z,36.00,65.00
2025-09-18T02:14:00Z,36.00,65.00
2025-09-18T02:15:00Z,36.00,65.00
2025-09-18T02:16:00Z,36.00,65.00
2025-09-18T02:17:00Z,36.00,65.00
2025-09-18T02:19:00Z,36.00,65.00
2025-09-18T02:23:00Z,37.00,65.00
2025-09-18T02:26:00Z,37.00,65.00
2025-09-18T02:27:00Z,37.00,65.00
2025-09-18T02:29:00Z,37.00,65.00
2025-09-18T02:32:00Z,37.00,65.00
2025-09-18T02:33:00Z,37.00,65.00
2025-09-18T02:35:00Z,37.00,65.00
2025-09-18T02:36:00Z,37.00,65.00
2025-09-18T02:37:00Z,37.00,65.00
2025-09-18T02:38:00Z,37.00,65.02
2025-09-18T02:39:00Z,37.00,65.64
2025-09-18T02:40:00Z,36.00,65.22
2025-09-18T02:41:00Z,36.00,65.00
2025-09-18T02:42:00Z,36.00,65.96
2025-09-18T02:43:00Z,36.00,66.00
2025-09-18T02:44:00Z,36.00,66.00
2025-09-18T02:45:00Z,36.00,66.00
2025-09-18T02:46:00Z,36.00,66.00
2025-09-18T02:49:00Z,36.00,66.00
2025-09-18T02:50:00Z,35.00,65.00
2025-09-18T02:51:00Z,35.00,65.90
2025-09-18T02:52:00Z,35.00,64.00
2025-09-18T02:53:00Z,35.00,66.00
2025-09-18T02:54:00Z,35.00,66.00
2025-09-18T02:59:00Z,35.00,66.00
2025-09-18T03:00:00Z,35.00,66.00
2025-09-18T03:02:00Z,35.00,66.00
2025-09-18T03:04:00Z,35.00,66.00
2025-09-18T03:06:00Z,35.00,66.00
2025-09-18T03:08:00Z,35.00,66.00
2025-09-18T03:09:00Z,35.00,66.00
2025-09-18T03:14:00Z,35.00,66.00
2025-09-18T03:15:00Z,36.00,65.00
2025-09-18T03:16:00Z,36.00,65.00
2025-09-18T03:19:00Z,36.00,65.00
2025-09-18T03:21:00Z,36.00,65.00
2025-09-18T03:22:00Z,36.00,65.00
2025-09-18T03:23:00Z,36.00,65.00
2025-09-18T03:24:00Z,36.00,65.00
2025-09-18T03:25:00Z,36.00,65.00
2025-09-18T03:27:00Z,36.00,65.00
2025-09-18T03:29:00Z,36.00,65.00
2025-09-18T03:30:00Z,36.00,65.00
2025-09-18T03:31:00Z,36.00,65.00
2025-09-18T03:32:00Z,36.00,65.00
2025-09-18T03:34:00Z,36.00,65.45
2025-09-18T03:35:00Z,36.00,66.00
2025-09-18T03:37:00Z,36.00,65.00
2025-09-18T03:38:00Z,36.00,65.00
2025-09-18T03:39:00Z,36.00,65.00
2025-09-18T03:40:00Z,36.00,65.00
2025-09-18T03:41:00Z,36.00,65.11
2025-09-18T03:44:00Z,36.00,65.11
2025-09-18T03:45:00Z,36.00,65.11
2025-09-18T03:47:00Z,36.00,66.00
2025-09-18T03:48:00Z,36.00,66.00
2025-09-18T03:49:00Z,36.00,66.00
2025-09-18T03:50:00Z,36.00,66.00
2025-09-18T03:52:00Z,36.00,66.00
2025-09-18T03:53:00Z,36.00,65.00
2025-09-18T03:55:00Z,36.00,65.00
2025-09-18T03:56:00Z,36.00,65.00
2025-09-18T03:57:00Z,36.00,65.00
2025-09-18T03:58:00Z,36.00,65.00
2025-09-18T04:00:00Z,36.00,65.00
2025-09-18T04:01:00Z,36.00,65.00
2025-09-18T04:03:00Z,36.00,65.00
2025-09-18T04:04:00Z,36.00,65.00
2025-09-18T04:05:00Z,36.00,65.00
2025-09-18T04:06:00Z,36.00,65.53
2025-09-18T04:08:00Z,36.00,65.99
2025-09-18T04:09:00Z,36.00,65.98
2025-09-18T04:10:00Z,36.00,66.00
2025-09-18T04:12:00Z,36.00,66.00
2025-09-18T04:13:00Z,36.00,66.00
2025-09-18T04:15:00Z,36.00,66.00
2025-09-18T04:16:00Z,36.00,66.00
2025-09-18T04:17:00Z,36.00,66.00
2025-09-18T04:20:00Z,36.00,66.00
2025-09-18T04:21:00Z,36.00,65.61
2025-09-18T04:22:00Z,36.00,65.00
2025-09-18T04:23:00Z,36.00,66.00
2025-09-18T04:24:00Z,36.00,65.00
2025-09-18T04:25:00Z,34.00,65.00
2025-09-18T04:26:00Z,36.00,65.00
2025-09-18T04:27:00Z,36.00,65.00
2025-09-18T04:28:00Z,36.00,65.00
2025-09-18T04:29:00Z,36.23,64.71
2025-09-18T04:30:00Z,36.00,65.00
2025-09-18T04:31:00Z,36.52,65.05
2025-09-18T04:32:00Z,36.52,66.00
2025-09-18T04:33:00Z,36.52,65.69
2025-09-18T04:34:00Z,35.84,66.00
2025-09-18T04:36:00Z,36.00,66.00
2025-09-18T04:37:00Z,36.00,64.98
2025-09-18T04:38:00Z,36.00,65.79
2025-09-18T04:39:00Z,36.81,64.67
2025-09-18T04:40:00Z,37.00,64.17
2025-09-18T04:41:00Z,37.00,65.00
2025-09-18T04:42:00Z,37.00,65.00
2025-09-18T04:43:00Z,37.00,64.55
2025-09-18T04:44:00Z,37.00,65.00
2025-09-18T04:45:00Z,37.00,65.00
2025-09-18T04:46:00Z,37.00,65.00
2025-09-18T04:47:00Z,37.00,65.00
2025-09-18T04:48:00Z,37.00,65.00
2025-09-18T04:49:00Z,37.00,65.00
2025-09-18T04:50:00Z,36.00,65.33
2025-09-18T04:51:00Z,36.00,66.00
2025-09-18T04:52:00Z,36.00,66.00
2025-09-18T04:53:00Z,35.00,66.00
2025-09-18T04:54:00Z,35.00,66.00
2025-09-18T04:55:00Z,35.00,66.56
2025-09-18T04:56:00Z,35.00,66.84
2025-09-18T04:57:00Z,35.00,67.00
2025-09-18T04:58:00Z,35.00,66.00
2025-09-18T04:59:00Z,35.00,66.00
2025-09-18T05:00:00Z,35.00,66.00
2025-09-18T05:01:00Z,36.00,66.00
2025-09-18T05:02:00Z,36.18,64.00
2025-09-18T05:03:00Z,36.18,66.00
2025-09-18T05:04:00Z,36.18,66.00
2025-09-18T05:05:00Z,36.18,67.00
2025-09-18T05:06:00Z,36.18,67.00
2025-09-18T05:07:00Z,34.00,67.09
2025-09-18T05:08:00Z,34.00,68.40
2025-09-18T05:09:00Z,34.00,67.00
2025-09-18T05:10:00Z,34.00,67.17
2025-09-18T05:11:00Z,35.11,68.42
2025-09-18T05:12:00Z,38.78,63.69
2025-09-18T05:13:00Z,42.34,64.69
2025-09-18T05:14:00Z,33.98,68.73
2025-09-18T05:15:00Z,34.23,66.69
2025-09-18T05:16:00Z,38.00,68.16
2025-09-18T05:17:00Z,37.00,64.01
2025-09-18T05:18:00Z,38.96,63.00
2025-09-18T05:19:00Z,42.44,63.23
2025-09-18T05:20:00Z,41.00,59.00
2025-09-18T05:21:00Z,41.00,62.99
2025-09-18T05:22:00Z,41.00,66.05
2025-09-18T05:23:00Z,36.34,66.05
2025-09-18T05:24:00Z,36.34,71.80
2025-09-18T05:25:00Z,31.00,75.74
2025-09-18T05:26:00Z,31.00,69.84
2025-09-18T05:27:00Z,34.31,72.62
2025-09-18T05:28:00Z,34.89,64.28
2025-09-18T05:29:00Z,34.89,64.50
2025-09-18T05:30:00Z,38.88,62.19
2025-09-18T05:31:00Z,42.10,61.72
2025-09-18T05:32:00Z,37.30,67.00
2025-09-18T05:33:00Z,37.30,69.00
2025-09-18T05:34:00Z,35.00,67.55
2025-09-18T05:35:00Z,37.00,65.99
2025-09-18T05:36:00Z,38.33,69.00
2025-09-18T05:37:00Z,38.33,65.00
2025-09-18T05:38:00Z,39.00,64.92
2025-09-18T05:39:00Z,36.06,65.48
2025-09-18T05:40:00Z,42.89,63.08
2025-09-18T05:41:00Z,49.22,49.20
2025-09-18T05:43:00Z,27.00,63.00
2025-09-18T05:44:00Z,64.63,38.88
2025-09-18T05:45:00Z,69.65,38.65
2025-09-18T05:46:00Z,67.44,35.65
2025-09-18T05:47:00Z,17.64,30.75
2025-09-18T05:48:00Z,68.82,41.67
2025-09-18T05:49:00Z,67.00,37.00
2025-09-18T05:50:00Z,71.26,36.92
2025-09-18T05:51:00Z,66.00,38.39
2025-09-18T05:52:00Z,66.09,33.61
2025-09-18T05:53:00Z,73.00,31.56
2025-09-18T05:54:00Z,66.00,36.12
2025-09-18T05:55:00Z,70.00,36.95
2025-09-18T05:56:00Z,72.80,24.58
2025-09-18T05:57:00Z,63.63,37.00
2025-09-18T05:58:00Z,66.42,34.00
2025-09-18T05:59:00Z,70.00,34.68
2025-09-18T06:00:00Z,70.00,33.43
2025-09-18T06:01:00Z,72.44,34.70
2025-09-18T06:02:00Z,76.00,35.00
2025-09-18T06:03:00Z,76.00,35.00
2025-09-18T06:04:00Z,73.00,35.00
2025-09-18T06:05:00Z,72.00,31.00
2025-09-18T06:06:00Z,72.00,27.12
2025-09-18T06:07:00Z,73.00,31.15
2025-09-18T06:08:00Z,62.85,33.82
2025-09-18T06:09:00Z,66.88,36.00
2025-09-18T06:10:00Z,66.88,36.00
2025-09-18T06:11:00Z,71.10,41.00
2025-09-18T06:12:00Z,72.04,32.98
2025-09-18T06:13:00Z,67.00,34.07
2025-09-18T06:14:00Z,67.00,36.26
2025-09-18T06:15:00Z,67.00,37.00
2025-09-18T06:16:00Z,69.34,33.74
2025-09-18T06:17:00Z,69.33,32.83
2025-09-18T06:18:00Z,60.00,42.80
2025-09-18T06:19:00Z,54.00,48.79
2025-09-18T06:20:00Z,62.00,48.79
2025-09-18T06:21:00Z,62.00,44.73
2025-09-18T06:22:00Z,45.57,53.02
2025-09-18T06:23:00Z,49.00,49.76
2025-09-18T06:24:00Z,49.00,55.89
2025-09-18T06:25:00Z,49.00,58.30
2025-09-18T06:26:00Z,29.10,61.82
2025-09-18T06:27:00Z,47.00,61.00
2025-09-18T06:28:00Z,47.00,57.72
2025-09-18T06:29:00Z,46.00,58.72
2025-09-18T06:30:00Z,48.05,55.41
2025-09-18T06:31:00Z,49.23,59.55
2025-09-18T06:32:00Z,49.23,59.74
2025-09-18T06:33:00Z,46.52,59.87
2025-09-18T06:34:00Z,44.09,57.24
2025-09-18T06:35:00Z,33.88,59.51
2025-09-18T06:36:00Z,45.00,60.00
2025-09-18T06:37:00Z,37.07,65.89
2025-09-18T06:38:00Z,39.98,69.47
2025-09-18T06:39:00Z,34.93,71.41
2025-09-18T06:40:00Z,34.55,74.06
2025-09-18T06:41:00Z,34.93,73.00
2025-09-18T06:42:00Z,34.93,73.00
2025-09-18T06:43:00Z,35.00,72.75
2025-09-18T06:44:00Z,40.00,64.96
2025-09-18T06:45:00Z,30.67,72.75
2025-09-18T06:46:00Z,34.83,66.10
2025-09-18T06:47:00Z,28.00,67.61
2025-09-18T06:48:00Z,35.00,70.14
2025-09-18T06:49:00Z,35.09,74.44
2025-09-18T06:50:00Z,32.54,68.17
2025-09-18T06:51:00Z,32.62,68.17
2025-09-18T06:52:00Z,32.98,73.00
2025-09-18T06:53:00Z,31.00,67.00
2025-09-18T06:54:00Z,37.28,60.00
2025-09-18T06:55:00Z,38.82,60.81
2025-09-18T06:56:00Z,39.14,70.18
2025-09-18T06:57:00Z,37.00,73.00
2025-09-18T06:58:00Z,32.00,74.14
2025-09-18T06:59:00Z,27.73,78.00
2025-09-18T07:00:00Z,23.19,78.63
2025-09-18T09:01:00Z,5.47,90.64
2025-09-18T09:02:00Z,5.47,80.05
2025-09-18T09:03:00Z,5.00,95.91
2025-09-18T09:04:00Z,1.00,95.91
2025-09-18T09:05:00Z,1.00,99.00
