# event_ticker=KXATPMATCH-25AUG01RUBSON
# final_score=5-7 6-4 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Lorenzo Sonego
# kalshi_date=2025-08-01
timestamp,Andrey Rublev,Lorenzo Sonego
2025-08-01T06:48:00Z,77.00,
2025-08-01T06:57:00Z,76.00,
2025-08-01T12:02:00Z,69.00,35.00
2025-08-01T12:15:00Z,73.00,30.00
2025-08-01T12:22:00Z,72.00,30.00
2025-08-01T12:27:00Z,72.00,29.00
2025-08-01T12:34:00Z,72.00,29.00
2025-08-01T12:49:00Z,72.00,31.49
2025-08-01T12:55:00Z,71.00,31.49
2025-08-01T12:57:00Z,70.00,31.49
2025-08-01T13:07:00Z,70.00,32.00
2025-08-01T13:08:00Z,71.00,32.00
2025-08-01T13:12:00Z,71.00,32.00
2025-08-01T13:14:00Z,71.00,31.00
2025-08-01T13:16:00Z,71.00,31.00
2025-08-01T13:19:00Z,71.00,31.00
2025-08-01T13:21:00Z,70.68,31.00
2025-08-01T13:22:00Z,71.00,31.00
2025-08-01T13:23:00Z,71.00,31.00
2025-08-01T13:32:00Z,71.00,31.00
2025-08-01T13:38:00Z,71.00,31.00
2025-08-01T13:39:00Z,71.00,31.00
2025-08-01T13:40:00Z,71.00,31.00
2025-08-01T13:48:00Z,71.35,31.00
2025-08-01T13:51:00Z,71.00,31.00
2025-08-01T13:53:00Z,71.00,30.00
2025-08-01T13:56:00Z,71.94,30.00
2025-08-01T13:57:00Z,71.00,30.00
2025-08-01T13:58:00Z,71.00,30.00
2025-08-01T13:59:00Z,71.00,30.00
2025-08-01T14:01:00Z,71.00,30.00
2025-08-01T14:05:00Z,71.00,30.00
2025-08-01T14:06:00Z,71.70,30.93
2025-08-01T14:07:00Z,71.70,31.00
2025-08-01T14:08:00Z,71.70,31.00
2025-08-01T14:11:00Z,71.00,31.00
2025-08-01T14:12:00Z,71.00,31.00
2025-08-01T14:13:00Z,71.00,31.00
2025-08-01T14:17:00Z,71.00,31.00
2025-08-01T14:22:00Z,71.00,31.00
2025-08-01T14:24:00Z,71.00,31.00
2025-08-01T14:30:00Z,71.00,31.00
2025-08-01T14:35:00Z,71.00,31.00
2025-08-01T14:38:00Z,71.00,31.00
2025-08-01T14:39:00Z,71.00,31.00
2025-08-01T14:44:00Z,70.00,31.00
2025-08-01T14:45:00Z,71.00,31.00
2025-08-01T14:46:00Z,70.00,31.00
2025-08-01T14:49:00Z,70.00,31.00
2025-08-01T14:52:00Z,70.00,31.37
2025-08-01T14:53:00Z,70.00,32.00
2025-08-01T14:58:00Z,70.66,32.00
2025-08-01T15:01:00Z,70.36,32.00
2025-08-01T15:02:00Z,70.36,30.00
2025-08-01T15:04:00Z,70.36,30.00
2025-08-01T15:05:00Z,70.36,30.00
2025-08-01T15:06:00Z,72.00,30.00
2025-08-01T15:07:00Z,72.00,30.00
2025-08-01T15:08:00Z,72.00,30.00
2025-08-01T15:11:00Z,70.23,30.00
2025-08-01T15:13:00Z,70.23,30.00
2025-08-01T15:14:00Z,70.23,30.00
2025-08-01T15:15:00Z,70.23,30.00
2025-08-01T15:18:00Z,70.23,30.00
2025-08-01T15:22:00Z,70.23,30.00
2025-08-01T15:23:00Z,72.00,30.00
2025-08-01T15:24:00Z,71.00,30.00
2025-08-01T15:25:00Z,70.00,30.00
2025-08-01T15:29:00Z,71.00,30.00
2025-08-01T15:30:00Z,71.00,30.00
2025-08-01T15:32:00Z,71.00,30.00
2025-08-01T15:36:00Z,71.00,30.00
2025-08-01T15:37:00Z,72.00,30.00
2025-08-01T15:40:00Z,70.00,30.00
2025-08-01T15:42:00Z,70.00,30.00
2025-08-01T15:44:00Z,70.00,30.00
2025-08-01T15:48:00Z,70.00,31.00
2025-08-01T15:51:00Z,71.08,31.00
2025-08-01T15:56:00Z,71.34,31.00
2025-08-01T16:00:00Z,72.00,31.00
2025-08-01T16:02:00Z,72.00,31.00
2025-08-01T16:06:00Z,72.00,31.00
2025-08-01T16:09:00Z,72.00,31.24
2025-08-01T16:11:00Z,70.00,31.24
2025-08-01T16:13:00Z,70.00,31.24
2025-08-01T16:20:00Z,70.00,31.24
2025-08-01T16:22:00Z,70.00,31.00
2025-08-01T16:26:00Z,70.00,32.00
2025-08-01T16:27:00Z,71.00,32.00
2025-08-01T16:28:00Z,71.00,32.00
2025-08-01T16:29:00Z,71.10,32.00
2025-08-01T16:30:00Z,70.68,30.00
2025-08-01T16:31:00Z,70.68,31.00
2025-08-01T16:32:00Z,72.51,31.00
2025-08-01T16:34:00Z,73.00,31.00
2025-08-01T16:35:00Z,73.00,30.00
2025-08-01T16:36:00Z,73.00,31.00
2025-08-01T16:37:00Z,71.00,31.00
2025-08-01T16:39:00Z,71.00,31.00
2025-08-01T16:40:00Z,71.00,31.00
2025-08-01T16:41:00Z,69.64,31.00
2025-08-01T16:42:00Z,69.29,33.21
2025-08-01T16:43:00Z,69.29,35.39
2025-08-01T16:44:00Z,66.00,35.91
2025-08-01T16:45:00Z,67.00,34.40
2025-08-01T16:46:00Z,67.00,33.00
2025-08-01T16:47:00Z,68.92,35.00
2025-08-01T16:48:00Z,65.30,36.62
2025-08-01T16:49:00Z,64.62,39.37
2025-08-01T16:50:00Z,66.00,37.82
2025-08-01T16:51:00Z,68.00,37.00
2025-08-01T16:52:00Z,71.19,33.00
2025-08-01T16:53:00Z,72.91,31.00
2025-08-01T16:54:00Z,71.69,31.00
2025-08-01T16:55:00Z,72.04,27.21
2025-08-01T16:56:00Z,72.00,31.00
2025-08-01T16:57:00Z,69.94,32.15
2025-08-01T16:58:00Z,69.94,32.65
2025-08-01T16:59:00Z,69.00,34.00
2025-08-01T17:00:00Z,68.96,34.81
2025-08-01T17:01:00Z,68.96,34.00
2025-08-01T17:02:00Z,68.96,24.44
2025-08-01T17:03:00Z,68.96,32.57
2025-08-01T17:04:00Z,69.74,34.00
2025-08-01T17:05:00Z,70.00,33.20
2025-08-01T17:06:00Z,70.00,34.00
2025-08-01T17:08:00Z,68.00,33.00
2025-08-01T17:09:00Z,68.81,33.00
2025-08-01T17:10:00Z,71.00,30.80
2025-08-01T17:11:00Z,68.24,30.80
2025-08-01T17:12:00Z,66.54,34.30
2025-08-01T17:13:00Z,66.54,36.00
2025-08-01T17:14:00Z,66.54,36.00
2025-08-01T17:15:00Z,68.00,36.00
2025-08-01T17:16:00Z,69.94,36.00
2025-08-01T17:17:00Z,67.00,35.00
2025-08-01T17:18:00Z,64.66,36.02
2025-08-01T17:19:00Z,66.00,36.02
2025-08-01T17:20:00Z,68.00,36.00
2025-08-01T17:21:00Z,68.00,32.00
2025-08-01T17:22:00Z,71.00,35.63
2025-08-01T17:23:00Z,67.09,36.65
2025-08-01T17:24:00Z,64.03,36.34
2025-08-01T17:25:00Z,64.03,34.17
2025-08-01T17:26:00Z,63.00,37.00
2025-08-01T17:27:00Z,63.00,37.00
2025-08-01T17:28:00Z,63.00,40.00
2025-08-01T17:29:00Z,64.00,36.00
2025-08-01T17:30:00Z,63.07,38.47
2025-08-01T17:31:00Z,59.78,41.25
2025-08-01T17:32:00Z,56.61,39.31
2025-08-01T17:33:00Z,51.25,50.85
2025-08-01T17:34:00Z,48.00,60.48
2025-08-01T17:35:00Z,42.80,58.00
2025-08-01T17:36:00Z,42.85,57.00
2025-08-01T17:37:00Z,40.87,58.09
2025-08-01T17:38:00Z,38.20,64.54
2025-08-01T17:39:00Z,35.57,64.84
2025-08-01T17:40:00Z,38.40,62.46
2025-08-01T17:41:00Z,40.92,62.46
2025-08-01T17:42:00Z,40.64,62.00
2025-08-01T17:43:00Z,39.64,63.00
2025-08-01T17:44:00Z,42.09,60.69
2025-08-01T17:45:00Z,41.00,59.44
2025-08-01T17:46:00Z,41.00,52.13
2025-08-01T17:47:00Z,56.43,47.20
2025-08-01T17:48:00Z,56.43,38.09
2025-08-01T17:49:00Z,62.21,36.50
2025-08-01T17:50:00Z,66.00,34.81
2025-08-01T17:51:00Z,65.82,36.03
2025-08-01T17:52:00Z,64.18,36.02
2025-08-01T17:53:00Z,65.00,37.00
2025-08-01T17:54:00Z,68.00,35.52
2025-08-01T17:55:00Z,68.00,37.00
2025-08-01T17:56:00Z,65.05,38.00
2025-08-01T17:57:00Z,69.00,37.07
2025-08-01T17:58:00Z,63.00,38.85
2025-08-01T17:59:00Z,63.00,39.00
2025-08-01T18:00:00Z,66.80,36.00
2025-08-01T18:01:00Z,65.00,35.00
2025-08-01T18:02:00Z,61.09,39.25
2025-08-01T18:03:00Z,61.09,35.29
2025-08-01T18:04:00Z,66.00,37.06
2025-08-01T18:05:00Z,65.10,37.06
2025-08-01T18:06:00Z,67.00,35.15
2025-08-01T18:08:00Z,67.00,35.15
2025-08-01T18:09:00Z,66.60,34.45
2025-08-01T18:10:00Z,65.25,36.72
2025-08-01T18:11:00Z,62.00,39.27
2025-08-01T18:12:00Z,62.64,40.00
2025-08-01T18:13:00Z,65.50,36.65
2025-08-01T18:15:00Z,65.50,36.00
2025-08-01T18:16:00Z,69.00,34.58
2025-08-01T18:17:00Z,68.86,35.00
2025-08-01T18:18:00Z,68.08,35.00
2025-08-01T18:19:00Z,68.93,35.00
2025-08-01T18:20:00Z,57.49,43.54
2025-08-01T18:21:00Z,63.00,39.00
2025-08-01T18:22:00Z,68.99,39.00
2025-08-01T18:23:00Z,64.95,37.00
2025-08-01T18:24:00Z,66.00,32.99
2025-08-01T18:25:00Z,66.00,32.99
2025-08-01T18:26:00Z,67.86,32.00
2025-08-01T18:28:00Z,68.00,34.00
2025-08-01T18:29:00Z,69.48,33.00
2025-08-01T18:30:00Z,77.30,25.41
2025-08-01T18:31:00Z,74.23,30.69
2025-08-01T18:32:00Z,73.20,29.04
2025-08-01T18:33:00Z,77.00,25.52
2025-08-01T18:34:00Z,64.00,34.19
