# event_ticker=KXATPCHALLENGERMATCH-26APR13DRABIG
# final_score=3-6 6-2 6-1
# score_resolution=6-3 2-6 1-6
# match_winner=Liam Draxl
# fav_player=Kaylan Bigun
# dog_player=Liam Draxl
# kalshi_date=2026-04-13
timestamp,Kaylan Bigun,Liam Draxl
2026-04-13T19:52:00Z,13.00,90.00
2026-04-13T19:53:00Z,13.00,90.00
2026-04-13T19:57:00Z,13.00,90.00
2026-04-13T20:01:00Z,13.00,90.00
2026-04-13T20:02:00Z,13.00,90.00
2026-04-13T20:05:00Z,13.00,90.00
2026-04-13T20:06:00Z,13.00,90.00
2026-04-13T20:10:00Z,13.00,89.00
2026-04-13T20:11:00Z,13.00,90.00
2026-04-13T20:13:00Z,13.00,90.00
2026-04-13T20:15:00Z,12.27,90.00
2026-04-13T20:21:00Z,12.27,89.00
2026-04-13T20:23:00Z,13.00,89.00
2026-04-13T20:24:00Z,13.00,90.00
2026-04-13T20:26:00Z,13.00,90.00
2026-04-13T20:28:00Z,13.00,90.00
2026-04-13T20:31:00Z,12.00,90.00
2026-04-13T20:32:00Z,12.00,90.00
2026-04-13T20:36:00Z,12.00,90.00
2026-04-13T20:37:00Z,12.00,90.00
2026-04-13T20:39:00Z,12.00,90.00
2026-04-13T20:40:00Z,12.00,89.00
2026-04-13T20:48:00Z,11.00,90.00
2026-04-13T20:49:00Z,12.00,90.00
2026-04-13T20:51:00Z,12.00,90.00
2026-04-13T20:53:00Z,12.00,90.00
2026-04-13T20:57:00Z,12.00,90.00
2026-04-13T20:58:00Z,12.70,90.00
2026-04-13T20:59:00Z,12.70,89.00
2026-04-13T21:01:00Z,13.00,89.00
2026-04-13T21:02:00Z,13.00,89.00
2026-04-13T21:03:00Z,13.00,89.00
2026-04-13T21:05:00Z,12.00,89.00
2026-04-13T21:06:00Z,12.00,89.00
2026-04-13T21:07:00Z,12.00,89.00
2026-04-13T21:08:00Z,12.00,90.00
2026-04-13T21:10:00Z,12.00,90.00
2026-04-13T21:11:00Z,12.00,90.00
2026-04-13T21:12:00Z,12.00,90.00
2026-04-13T21:13:00Z,12.00,90.00
2026-04-13T21:15:00Z,12.00,90.00
2026-04-13T21:18:00Z,12.00,90.00
2026-04-13T21:22:00Z,12.00,90.00
2026-04-13T21:27:00Z,12.00,90.00
2026-04-13T21:31:00Z,12.00,90.00
2026-04-13T21:32:00Z,12.00,90.00
2026-04-13T21:34:00Z,12.00,90.00
2026-04-13T21:36:00Z,12.00,90.00
2026-04-13T21:38:00Z,12.00,90.00
2026-04-13T21:42:00Z,12.00,90.00
2026-04-13T21:45:00Z,12.00,90.00
2026-04-13T21:46:00Z,12.00,90.00
2026-04-13T21:49:00Z,12.00,90.00
2026-04-13T21:50:00Z,12.00,90.00
2026-04-13T21:51:00Z,12.00,90.00
2026-04-13T21:53:00Z,12.00,90.00
2026-04-13T22:01:00Z,12.00,90.00
2026-04-13T22:02:00Z,12.00,90.00
2026-04-13T22:05:00Z,12.00,90.00
2026-04-13T22:06:00Z,12.00,89.00
2026-04-13T22:07:00Z,12.00,89.90
2026-04-13T22:08:00Z,12.00,90.00
2026-04-13T22:09:00Z,12.00,90.00
2026-04-13T22:10:00Z,11.78,89.26
2026-04-13T22:11:00Z,11.25,89.00
2026-04-13T22:12:00Z,12.77,88.02
2026-04-13T22:13:00Z,14.00,85.14
2026-04-13T22:14:00Z,16.55,83.32
2026-04-13T22:15:00Z,19.10,81.13
2026-04-13T22:16:00Z,21.85,80.85
2026-04-13T22:17:00Z,26.56,75.40
2026-04-13T22:18:00Z,26.61,74.79
2026-04-13T22:19:00Z,30.09,70.62
2026-04-13T22:20:00Z,31.65,70.00
2026-04-13T22:21:00Z,30.91,71.82
2026-04-13T22:22:00Z,30.91,70.36
2026-04-13T22:23:00Z,32.25,68.57
2026-04-13T22:24:00Z,32.81,66.48
2026-04-13T22:25:00Z,33.83,66.77
2026-04-13T22:26:00Z,30.81,69.70
2026-04-13T22:27:00Z,24.05,76.31
2026-04-13T22:28:00Z,21.88,78.45
2026-04-13T22:29:00Z,18.11,81.85
2026-04-13T22:30:00Z,20.54,80.93
2026-04-13T22:31:00Z,25.45,75.94
2026-04-13T22:32:00Z,30.03,71.06
2026-04-13T22:33:00Z,36.40,66.33
2026-04-13T22:34:00Z,39.95,64.11
2026-04-13T22:35:00Z,43.90,57.34
2026-04-13T22:36:00Z,44.10,57.33
2026-04-13T22:37:00Z,41.93,59.67
2026-04-13T22:38:00Z,40.77,59.67
2026-04-13T22:39:00Z,41.45,59.27
2026-04-13T22:40:00Z,43.32,57.76
2026-04-13T22:41:00Z,46.80,53.95
2026-04-13T22:42:00Z,43.90,56.68
2026-04-13T22:43:00Z,45.47,56.65
2026-04-13T22:44:00Z,40.72,59.38
2026-04-13T22:45:00Z,42.93,59.31
2026-04-13T22:46:00Z,40.40,59.44
2026-04-13T22:47:00Z,39.03,61.01
2026-04-13T22:48:00Z,40.15,60.48
2026-04-13T22:49:00Z,40.22,60.70
2026-04-13T22:50:00Z,39.70,63.50
2026-04-13T22:51:00Z,35.52,66.14
2026-04-13T22:52:00Z,33.71,66.11
2026-04-13T22:53:00Z,32.82,67.67
2026-04-13T22:54:00Z,27.67,72.16
2026-04-13T22:55:00Z,29.07,71.46
2026-04-13T22:56:00Z,32.10,69.24
2026-04-13T22:57:00Z,27.42,73.59
2026-04-13T22:58:00Z,25.30,74.73
2026-04-13T22:59:00Z,25.28,75.38
2026-04-13T23:00:00Z,24.97,76.44
2026-04-13T23:01:00Z,26.61,72.73
2026-04-13T23:02:00Z,28.38,72.38
2026-04-13T23:03:00Z,26.95,74.87
2026-04-13T23:04:00Z,26.70,74.67
2026-04-13T23:05:00Z,28.49,72.20
2026-04-13T23:06:00Z,28.94,72.87
2026-04-13T23:07:00Z,28.05,70.99
2026-04-13T23:08:00Z,33.10,69.56
2026-04-13T23:09:00Z,30.62,70.75
2026-04-13T23:10:00Z,29.87,71.94
2026-04-13T23:11:00Z,35.82,69.01
2026-04-13T23:12:00Z,31.72,70.23
2026-04-13T23:13:00Z,26.56,73.23
2026-04-13T23:14:00Z,25.93,74.86
2026-04-13T23:15:00Z,24.31,76.64
2026-04-13T23:16:00Z,23.86,76.79
2026-04-13T23:17:00Z,25.45,74.08
2026-04-13T23:18:00Z,30.56,70.97
2026-04-13T23:19:00Z,32.75,67.49
2026-04-13T23:20:00Z,32.73,71.48
2026-04-13T23:21:00Z,26.18,74.79
2026-04-13T23:22:00Z,24.76,76.92
2026-04-13T23:23:00Z,23.50,78.01
2026-04-13T23:24:00Z,19.51,80.77
2026-04-13T23:25:00Z,18.93,81.47
2026-04-13T23:26:00Z,19.52,80.71
2026-04-13T23:27:00Z,19.98,80.22
2026-04-13T23:28:00Z,20.70,80.94
2026-04-13T23:29:00Z,17.73,83.28
2026-04-13T23:30:00Z,16.78,83.94
2026-04-13T23:31:00Z,15.56,85.68
2026-04-13T23:32:00Z,11.72,88.74
2026-04-13T23:33:00Z,7.53,93.75
2026-04-13T23:34:00Z,7.18,93.72
2026-04-13T23:35:00Z,8.49,94.42
2026-04-13T23:36:00Z,5.34,94.67
2026-04-13T23:37:00Z,9.47,91.40
2026-04-13T23:38:00Z,7.91,93.62
2026-04-13T23:39:00Z,4.03,96.24
2026-04-13T23:40:00Z,3.67,96.32
2026-04-13T23:41:00Z,4.89,95.84
2026-04-13T23:42:00Z,5.93,94.90
2026-04-13T23:43:00Z,4.34,95.95
2026-04-13T23:44:00Z,2.97,97.63
2026-04-13T23:45:00Z,3.76,96.72
2026-04-13T23:46:00Z,4.96,95.99
2026-04-13T23:47:00Z,3.78,95.79
2026-04-13T23:48:00Z,3.97,96.31
2026-04-13T23:49:00Z,2.18,97.72
2026-04-13T23:50:00Z,3.62,96.21
2026-04-13T23:51:00Z,4.06,95.81
2026-04-13T23:52:00Z,4.25,96.20
2026-04-13T23:53:00Z,2.29,97.72
2026-04-13T23:54:00Z,3.32,96.93
2026-04-13T23:55:00Z,2.93,97.11
2026-04-13T23:56:00Z,1.73,98.93
2026-04-13T23:57:00Z,1.08,98.91
2026-04-13T23:58:00Z,1.95,98.34
2026-04-13T23:59:00Z,2.09,98.61
2026-04-14T00:00:00Z,2.97,97.18
2026-04-14T00:01:00Z,2.36,97.92
2026-04-14T00:02:00Z,1.12,98.70
2026-04-14T00:03:00Z,2.16,97.77
2026-04-14T00:04:00Z,1.58,98.94
2026-04-14T00:05:00Z,1.00,99.00
2026-04-14T00:06:00Z,1.00,99.00
2026-04-14T00:07:00Z,1.00,99.00
2026-04-14T00:08:00Z,1.00,99.00
2026-04-14T00:09:00Z,1.00,99.00
2026-04-14T00:10:00Z,1.00,99.00
2026-04-14T00:11:00Z,1.00,99.00
2026-04-14T00:12:00Z,1.00,99.00
