# event_ticker=KXATPMATCH-26MAY16BAEMIC
# final_score=7-5 6-3
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Sebastian Baez
# kalshi_date=2026-05-16
timestamp,Sebastian Baez,Alex Michelsen
2026-05-18T03:01:00Z,64.00,38.00
2026-05-18T03:04:00Z,64.00,38.00
2026-05-18T03:05:00Z,64.00,38.00
2026-05-18T03:07:00Z,64.00,38.00
2026-05-18T03:08:00Z,64.00,38.00
2026-05-18T03:09:00Z,64.00,38.00
2026-05-18T03:15:00Z,64.00,38.00
2026-05-18T03:16:00Z,64.00,38.00
2026-05-18T03:18:00Z,64.00,38.00
2026-05-18T03:19:00Z,64.00,38.00
2026-05-18T03:20:00Z,64.00,38.00
2026-05-18T03:22:00Z,64.00,38.00
2026-05-18T03:23:00Z,64.00,38.00
2026-05-18T03:25:00Z,64.00,38.00
2026-05-18T03:27:00Z,64.00,38.00
2026-05-18T03:29:00Z,64.00,38.00
2026-05-18T03:34:00Z,64.00,38.00
2026-05-18T03:35:00Z,64.00,38.00
2026-05-18T03:36:00Z,64.00,38.00
2026-05-18T03:37:00Z,64.00,38.00
2026-05-18T03:40:00Z,64.00,38.00
2026-05-18T03:41:00Z,64.00,37.00
2026-05-18T03:43:00Z,64.00,37.00
2026-05-18T03:44:00Z,64.00,37.00
2026-05-18T03:48:00Z,64.00,38.00
2026-05-18T03:49:00Z,64.00,38.00
2026-05-18T03:50:00Z,64.00,38.00
2026-05-18T03:51:00Z,64.00,38.00
2026-05-18T03:54:00Z,64.00,38.00
2026-05-18T03:55:00Z,64.00,38.00
2026-05-18T04:01:00Z,63.00,38.00
2026-05-18T04:03:00Z,63.00,38.00
2026-05-18T04:04:00Z,63.00,38.00
2026-05-18T04:06:00Z,63.00,38.00
2026-05-18T04:07:00Z,63.00,38.00
2026-05-18T04:11:00Z,63.00,38.00
2026-05-18T04:12:00Z,63.00,38.00
2026-05-18T04:14:00Z,63.00,38.00
2026-05-18T04:15:00Z,63.00,38.00
2026-05-18T04:17:00Z,63.00,38.00
2026-05-18T04:18:00Z,64.00,38.00
2026-05-18T04:19:00Z,64.00,38.00
2026-05-18T04:20:00Z,64.00,38.00
2026-05-18T04:22:00Z,64.00,38.00
2026-05-18T04:27:00Z,64.00,38.00
2026-05-18T04:29:00Z,64.00,38.00
2026-05-18T04:30:00Z,64.00,38.00
2026-05-18T04:31:00Z,64.00,38.00
2026-05-18T04:32:00Z,64.00,38.00
2026-05-18T04:33:00Z,64.00,38.00
2026-05-18T04:34:00Z,64.00,38.00
2026-05-18T04:36:00Z,64.00,38.00
2026-05-18T04:39:00Z,64.00,38.00
2026-05-18T04:41:00Z,64.00,38.00
2026-05-18T04:46:00Z,64.00,38.00
2026-05-18T04:47:00Z,64.00,38.00
2026-05-18T04:50:00Z,64.00,38.00
2026-05-18T04:51:00Z,64.00,38.00
2026-05-18T04:52:00Z,64.00,38.00
2026-05-18T04:54:00Z,64.00,38.00
2026-05-18T04:58:00Z,63.00,38.00
2026-05-18T05:01:00Z,63.00,38.00
2026-05-18T05:04:00Z,63.00,38.00
2026-05-18T05:06:00Z,63.00,38.00
2026-05-18T05:07:00Z,63.00,38.00
2026-05-18T05:08:00Z,63.00,38.00
2026-05-18T05:09:00Z,63.00,38.00
2026-05-18T05:10:00Z,63.00,37.00
2026-05-18T05:12:00Z,63.00,37.00
2026-05-18T05:13:00Z,63.00,37.00
2026-05-18T05:14:00Z,63.00,38.00
2026-05-18T05:15:00Z,63.00,38.00
2026-05-18T05:17:00Z,63.00,38.00
2026-05-18T05:19:00Z,63.73,38.00
2026-05-18T05:20:00Z,63.50,38.00
2026-05-18T05:24:00Z,63.50,38.00
2026-05-18T05:27:00Z,64.00,38.00
2026-05-18T05:28:00Z,64.00,38.00
2026-05-18T05:30:00Z,64.00,38.00
2026-05-18T05:32:00Z,64.00,38.00
2026-05-18T05:33:00Z,64.13,38.00
2026-05-18T05:35:00Z,64.13,38.00
2026-05-18T05:36:00Z,63.00,38.00
2026-05-18T05:37:00Z,64.00,38.00
2026-05-18T05:38:00Z,64.00,38.00
2026-05-18T05:41:00Z,64.00,38.00
2026-05-18T05:45:00Z,64.00,38.00
2026-05-18T05:47:00Z,64.00,38.00
2026-05-18T05:49:00Z,64.00,38.00
2026-05-18T05:50:00Z,64.00,38.00
2026-05-18T05:53:00Z,64.00,38.00
2026-05-18T05:56:00Z,64.00,37.14
2026-05-18T05:59:00Z,63.00,37.14
2026-05-18T06:02:00Z,65.00,37.14
2026-05-18T06:03:00Z,65.00,37.14
2026-05-18T06:04:00Z,65.00,38.00
2026-05-18T06:08:00Z,65.00,38.00
2026-05-18T06:11:00Z,65.00,38.00
2026-05-18T06:12:00Z,65.00,38.00
2026-05-18T06:13:00Z,65.00,38.00
2026-05-18T06:20:00Z,64.00,37.90
2026-05-18T06:22:00Z,64.59,37.90
2026-05-18T06:23:00Z,65.00,37.90
2026-05-18T06:25:00Z,65.00,37.00
2026-05-18T06:27:00Z,65.00,38.00
2026-05-18T06:28:00Z,65.00,38.00
2026-05-18T06:31:00Z,65.00,38.00
2026-05-18T06:34:00Z,65.00,38.00
2026-05-18T06:35:00Z,65.00,38.00
2026-05-18T06:38:00Z,65.00,38.00
2026-05-18T06:43:00Z,65.00,38.00
2026-05-18T06:44:00Z,65.00,38.00
2026-05-18T06:46:00Z,65.00,38.00
2026-05-18T06:47:00Z,65.00,37.00
2026-05-18T06:48:00Z,65.00,37.00
2026-05-18T06:49:00Z,65.00,38.00
2026-05-18T06:50:00Z,65.00,38.00
2026-05-18T06:53:00Z,65.00,38.00
2026-05-18T06:54:00Z,65.00,38.00
2026-05-18T06:55:00Z,65.00,37.00
2026-05-18T06:56:00Z,65.00,37.00
2026-05-18T06:59:00Z,65.00,37.00
2026-05-18T07:07:00Z,65.00,37.00
2026-05-18T07:12:00Z,66.00,37.00
2026-05-18T07:16:00Z,66.00,36.19
2026-05-18T07:17:00Z,66.00,35.00
2026-05-18T07:20:00Z,66.00,35.00
2026-05-18T07:21:00Z,66.00,35.00
2026-05-18T07:26:00Z,66.00,35.00
2026-05-18T07:27:00Z,66.95,35.00
2026-05-18T07:29:00Z,67.00,35.00
2026-05-18T07:30:00Z,67.00,35.00
2026-05-18T07:36:00Z,67.00,35.00
2026-05-18T07:39:00Z,67.00,35.00
2026-05-18T07:41:00Z,67.00,35.00
2026-05-18T07:42:00Z,67.00,34.75
2026-05-18T07:43:00Z,67.00,34.75
2026-05-18T07:44:00Z,67.00,34.75
2026-05-18T07:46:00Z,67.00,34.75
2026-05-18T07:47:00Z,67.00,34.75
2026-05-18T07:48:00Z,67.00,34.00
2026-05-18T07:49:00Z,66.11,34.00
2026-05-18T07:54:00Z,66.00,34.00
2026-05-18T07:56:00Z,67.00,34.00
2026-05-18T08:01:00Z,67.00,34.69
2026-05-18T08:03:00Z,67.00,35.00
2026-05-18T08:04:00Z,67.00,35.00
2026-05-18T08:05:00Z,67.00,35.00
2026-05-18T08:06:00Z,67.00,35.00
2026-05-18T08:08:00Z,66.44,35.00
2026-05-18T08:09:00Z,66.00,35.00
2026-05-18T08:13:00Z,66.00,35.00
2026-05-18T08:18:00Z,66.00,35.00
2026-05-18T08:21:00Z,66.36,35.00
2026-05-18T08:22:00Z,67.00,35.00
2026-05-18T08:23:00Z,66.00,35.48
2026-05-18T08:27:00Z,66.00,35.48
2026-05-18T08:28:00Z,66.00,35.00
2026-05-18T08:29:00Z,66.00,35.00
2026-05-18T08:30:00Z,66.00,35.00
2026-05-18T08:33:00Z,66.00,35.00
2026-05-18T08:34:00Z,65.00,35.00
2026-05-18T08:35:00Z,65.00,35.00
2026-05-18T08:36:00Z,66.00,35.00
2026-05-18T08:37:00Z,66.00,35.00
2026-05-18T08:38:00Z,66.00,35.00
2026-05-18T08:39:00Z,65.95,35.00
2026-05-18T08:40:00Z,66.00,35.00
2026-05-18T08:41:00Z,66.00,36.00
2026-05-18T08:42:00Z,60.91,39.78
2026-05-18T08:43:00Z,55.80,45.39
2026-05-18T08:44:00Z,48.96,51.93
2026-05-18T08:45:00Z,55.10,52.97
2026-05-18T08:46:00Z,56.40,45.33
2026-05-18T08:47:00Z,54.43,45.00
2026-05-18T08:48:00Z,50.74,50.16
2026-05-18T08:49:00Z,51.98,49.60
2026-05-18T08:50:00Z,53.13,46.93
2026-05-18T08:51:00Z,53.45,48.00
2026-05-18T08:52:00Z,53.21,50.00
2026-05-18T08:53:00Z,50.71,52.68
2026-05-18T08:54:00Z,46.12,57.72
2026-05-18T08:55:00Z,35.21,61.68
2026-05-18T08:56:00Z,39.22,60.80
2026-05-18T08:57:00Z,46.68,56.18
2026-05-18T08:58:00Z,46.00,54.00
2026-05-18T08:59:00Z,48.43,51.14
2026-05-18T09:00:00Z,48.81,52.00
2026-05-18T09:01:00Z,44.07,56.05
2026-05-18T09:02:00Z,41.39,58.66
2026-05-18T09:03:00Z,44.19,58.89
2026-05-18T09:04:00Z,45.91,53.91
2026-05-18T09:05:00Z,47.42,53.99
2026-05-18T09:06:00Z,50.85,51.73
2026-05-18T09:07:00Z,46.20,54.08
2026-05-18T09:08:00Z,46.01,55.44
2026-05-18T09:09:00Z,46.34,54.25
2026-05-18T09:10:00Z,43.88,58.69
2026-05-18T09:11:00Z,40.00,60.30
2026-05-18T09:12:00Z,41.54,58.00
2026-05-18T09:13:00Z,44.00,57.00
2026-05-18T09:14:00Z,46.00,57.00
2026-05-18T09:15:00Z,52.71,49.52
2026-05-18T09:16:00Z,60.07,35.07
2026-05-18T09:17:00Z,65.22,35.31
2026-05-18T09:18:00Z,60.79,41.65
2026-05-18T09:19:00Z,56.00,44.33
2026-05-18T09:20:00Z,47.21,53.46
2026-05-18T09:21:00Z,46.00,54.99
2026-05-18T09:22:00Z,42.87,57.53
2026-05-18T09:23:00Z,43.64,54.96
2026-05-18T09:24:00Z,40.34,57.78
2026-05-18T09:25:00Z,38.98,61.11
2026-05-18T09:26:00Z,39.92,61.20
2026-05-18T09:27:00Z,37.67,64.17
2026-05-18T09:28:00Z,39.46,59.84
2026-05-18T09:29:00Z,41.23,59.38
2026-05-18T09:30:00Z,42.70,59.09
2026-05-18T09:31:00Z,44.25,60.00
2026-05-18T09:32:00Z,41.07,60.75
2026-05-18T09:33:00Z,39.00,62.21
2026-05-18T09:34:00Z,36.22,65.90
2026-05-18T09:35:00Z,23.80,76.38
2026-05-18T09:36:00Z,23.15,73.40
2026-05-18T09:37:00Z,18.35,81.78
2026-05-18T09:38:00Z,19.81,82.94
2026-05-18T09:39:00Z,14.32,85.74
2026-05-18T09:40:00Z,12.57,86.49
2026-05-18T09:41:00Z,12.79,87.16
2026-05-18T09:42:00Z,12.99,87.90
2026-05-18T09:43:00Z,15.94,85.91
2026-05-18T09:44:00Z,16.69,84.88
2026-05-18T09:45:00Z,17.21,83.06
2026-05-18T09:46:00Z,21.99,86.59
2026-05-18T09:47:00Z,12.33,88.84
2026-05-18T09:48:00Z,10.50,90.78
2026-05-18T09:49:00Z,10.97,89.03
2026-05-18T09:50:00Z,11.85,89.42
2026-05-18T09:51:00Z,11.84,88.20
2026-05-18T09:52:00Z,12.57,88.91
2026-05-18T09:53:00Z,8.25,93.07
2026-05-18T09:54:00Z,9.80,91.95
2026-05-18T09:55:00Z,10.04,86.65
2026-05-18T09:56:00Z,5.98,94.11
2026-05-18T09:57:00Z,3.10,97.27
2026-05-18T09:58:00Z,4.15,97.02
2026-05-18T09:59:00Z,6.00,95.99
2026-05-18T10:00:00Z,1.81,98.39
2026-05-18T10:01:00Z,1.00,99.00
2026-05-18T10:02:00Z,1.00,99.00
2026-05-18T10:03:00Z,1.00,99.00
2026-05-18T10:04:00Z,1.00,99.00
