# event_ticker=KXATPCHALLENGERMATCH-26FEB12SAKTUL
# final_score=7-6(3) 6-4
# score_resolution=6-7 4-6
# match_winner=Rei Sakamoto
# fav_player=Li Tu
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-12
timestamp,Li Tu,Rei Sakamoto
2026-02-12T21:35:00Z,,73.84
2026-02-12T21:37:00Z,,74.00
2026-02-12T21:48:00Z,28.00,74.00
2026-02-12T21:54:00Z,28.00,74.00
2026-02-12T21:57:00Z,28.00,74.00
2026-02-12T22:10:00Z,27.00,74.00
2026-02-12T22:25:00Z,27.00,74.00
2026-02-12T22:42:00Z,28.00,74.00
2026-02-12T23:01:00Z,27.00,74.00
2026-02-12T23:08:00Z,27.00,74.00
2026-02-12T23:11:00Z,28.00,74.00
2026-02-12T23:13:00Z,28.00,74.00
2026-02-12T23:14:00Z,28.00,75.00
2026-02-12T23:36:00Z,28.00,75.00
2026-02-12T23:41:00Z,28.00,75.00
2026-02-12T23:42:00Z,28.00,75.00
2026-02-12T23:46:00Z,28.00,72.00
2026-02-12T23:58:00Z,28.00,72.00
2026-02-13T00:05:00Z,28.00,72.00
2026-02-13T00:24:00Z,28.00,72.00
2026-02-13T00:28:00Z,25.10,72.00
2026-02-13T00:38:00Z,25.10,75.00
2026-02-13T00:41:00Z,24.00,75.00
2026-02-13T01:24:00Z,24.00,75.60
2026-02-13T01:29:00Z,26.94,75.60
2026-02-13T01:39:00Z,26.94,76.00
2026-02-13T01:42:00Z,27.00,76.00
2026-02-13T01:44:00Z,27.00,76.00
2026-02-13T01:45:00Z,26.00,76.00
2026-02-13T01:46:00Z,26.00,76.00
2026-02-13T01:49:00Z,27.00,76.00
2026-02-13T01:55:00Z,27.00,76.00
2026-02-13T02:01:00Z,26.97,76.00
2026-02-13T02:18:00Z,27.00,76.00
2026-02-13T02:19:00Z,28.00,76.00
2026-02-13T02:27:00Z,28.00,76.00
2026-02-13T02:29:00Z,28.00,74.00
2026-02-13T02:31:00Z,28.00,74.00
2026-02-13T02:33:00Z,27.71,74.96
2026-02-13T02:38:00Z,27.97,74.96
2026-02-13T02:46:00Z,27.97,75.00
2026-02-13T02:47:00Z,27.97,75.00
2026-02-13T02:48:00Z,27.97,75.54
2026-02-13T02:53:00Z,27.97,76.00
2026-02-13T02:54:00Z,27.97,76.00
2026-02-13T02:58:00Z,26.00,76.00
2026-02-13T02:59:00Z,26.97,76.00
2026-02-13T03:01:00Z,27.95,76.00
2026-02-13T03:04:00Z,27.00,76.00
2026-02-13T03:05:00Z,27.00,76.00
2026-02-13T03:09:00Z,27.00,76.00
2026-02-13T03:13:00Z,26.71,76.00
2026-02-13T03:19:00Z,27.00,76.00
2026-02-13T03:20:00Z,27.75,76.00
2026-02-13T03:21:00Z,28.00,75.00
2026-02-13T03:23:00Z,28.00,75.00
2026-02-13T03:24:00Z,28.00,75.00
2026-02-13T03:28:00Z,28.00,75.68
2026-02-13T03:33:00Z,26.65,75.68
2026-02-13T03:38:00Z,27.00,75.68
2026-02-13T03:41:00Z,27.00,75.68
2026-02-13T03:44:00Z,27.00,76.00
2026-02-13T03:50:00Z,27.00,76.00
2026-02-13T03:53:00Z,27.31,76.00
2026-02-13T03:54:00Z,27.31,76.00
2026-02-13T03:55:00Z,27.31,76.00
2026-02-13T03:56:00Z,28.00,76.00
2026-02-13T03:57:00Z,28.00,76.00
2026-02-13T03:59:00Z,28.00,75.00
2026-02-13T04:02:00Z,28.00,75.00
2026-02-13T04:03:00Z,30.00,75.00
2026-02-13T04:04:00Z,30.00,73.00
2026-02-13T04:05:00Z,30.00,73.44
2026-02-13T04:07:00Z,29.63,73.44
2026-02-13T04:09:00Z,29.32,74.00
2026-02-13T04:12:00Z,30.00,74.00
2026-02-13T04:14:00Z,30.00,74.00
2026-02-13T04:15:00Z,30.00,74.00
2026-02-13T04:16:00Z,30.00,74.53
2026-02-13T04:17:00Z,30.00,75.00
2026-02-13T04:18:00Z,27.00,75.00
2026-02-13T04:20:00Z,26.00,75.64
2026-02-13T04:21:00Z,28.61,73.00
2026-02-13T04:22:00Z,29.94,73.00
2026-02-13T04:23:00Z,28.19,74.23
2026-02-13T04:24:00Z,28.00,75.25
2026-02-13T04:25:00Z,28.00,75.00
2026-02-13T04:26:00Z,29.80,75.00
2026-02-13T04:27:00Z,30.00,74.99
2026-02-13T04:28:00Z,24.10,76.00
2026-02-13T04:29:00Z,26.83,74.15
2026-02-13T04:30:00Z,31.39,69.79
2026-02-13T04:31:00Z,32.58,68.00
2026-02-13T04:32:00Z,32.02,71.03
2026-02-13T04:33:00Z,33.94,71.03
2026-02-13T04:34:00Z,37.11,61.45
2026-02-13T04:35:00Z,43.00,59.00
2026-02-13T04:36:00Z,35.67,63.45
2026-02-13T04:37:00Z,38.59,67.44
2026-02-13T04:38:00Z,41.09,62.41
2026-02-13T04:39:00Z,41.56,58.59
2026-02-13T04:40:00Z,40.58,61.21
2026-02-13T04:41:00Z,28.03,65.72
2026-02-13T04:42:00Z,28.78,73.00
2026-02-13T04:43:00Z,27.30,73.00
2026-02-13T04:44:00Z,27.79,73.01
2026-02-13T04:45:00Z,27.84,76.00
2026-02-13T04:46:00Z,27.74,73.32
2026-02-13T04:47:00Z,27.88,73.45
2026-02-13T04:48:00Z,28.00,72.81
2026-02-13T04:49:00Z,28.23,73.00
2026-02-13T04:50:00Z,25.90,74.04
2026-02-13T04:51:00Z,26.16,74.00
2026-02-13T04:52:00Z,30.23,71.27
2026-02-13T04:53:00Z,33.77,69.38
2026-02-13T04:54:00Z,28.76,69.11
2026-02-13T04:55:00Z,32.33,71.84
2026-02-13T04:56:00Z,28.26,74.00
2026-02-13T04:57:00Z,29.00,73.00
2026-02-13T04:58:00Z,26.65,73.46
2026-02-13T04:59:00Z,29.39,71.00
2026-02-13T05:00:00Z,33.64,68.09
2026-02-13T05:01:00Z,29.12,68.78
2026-02-13T05:02:00Z,25.00,71.99
2026-02-13T05:03:00Z,26.60,74.75
2026-02-13T05:04:00Z,25.94,75.87
2026-02-13T05:05:00Z,29.73,69.27
2026-02-13T05:06:00Z,32.83,68.12
2026-02-13T05:07:00Z,33.07,68.80
2026-02-13T05:08:00Z,32.32,71.15
2026-02-13T05:09:00Z,32.00,70.71
2026-02-13T05:10:00Z,31.28,77.57
2026-02-13T05:11:00Z,28.77,73.63
2026-02-13T05:12:00Z,28.98,73.00
2026-02-13T05:13:00Z,30.15,71.31
2026-02-13T05:14:00Z,31.92,67.66
2026-02-13T05:15:00Z,29.09,69.95
2026-02-13T05:16:00Z,31.31,70.42
2026-02-13T05:17:00Z,31.83,69.36
2026-02-13T05:18:00Z,35.99,67.53
2026-02-13T05:19:00Z,34.59,66.94
2026-02-13T05:20:00Z,29.32,68.58
2026-02-13T05:21:00Z,28.67,65.50
2026-02-13T05:22:00Z,28.22,68.75
2026-02-13T05:23:00Z,28.00,73.28
2026-02-13T05:24:00Z,27.79,69.75
2026-02-13T05:25:00Z,28.11,73.96
2026-02-13T05:26:00Z,26.72,74.00
2026-02-13T05:27:00Z,28.30,69.39
2026-02-13T05:28:00Z,27.54,71.06
2026-02-13T05:29:00Z,25.08,73.57
2026-02-13T05:30:00Z,27.00,71.40
2026-02-13T05:31:00Z,27.00,70.45
2026-02-13T05:32:00Z,27.91,73.00
2026-02-13T05:33:00Z,27.02,71.25
2026-02-13T05:34:00Z,29.89,71.15
2026-02-13T05:35:00Z,30.00,70.28
2026-02-13T05:36:00Z,27.71,71.35
2026-02-13T05:37:00Z,28.23,73.57
2026-02-13T05:38:00Z,27.00,73.03
2026-02-13T05:39:00Z,28.59,71.98
2026-02-13T05:40:00Z,25.65,68.81
2026-02-13T05:41:00Z,27.09,73.91
2026-02-13T05:42:00Z,27.09,74.00
2026-02-13T05:43:00Z,27.42,73.55
2026-02-13T05:44:00Z,26.73,73.46
2026-02-13T05:45:00Z,27.82,72.25
2026-02-13T05:46:00Z,26.89,74.20
2026-02-13T05:47:00Z,27.03,72.06
2026-02-13T05:48:00Z,27.24,72.75
2026-02-13T05:49:00Z,28.52,72.71
2026-02-13T05:50:00Z,26.47,73.06
2026-02-13T05:51:00Z,28.02,73.10
2026-02-13T05:52:00Z,28.00,73.25
2026-02-13T05:53:00Z,26.71,73.19
2026-02-13T05:54:00Z,26.87,73.21
2026-02-13T05:55:00Z,27.02,73.27
2026-02-13T05:56:00Z,29.00,71.67
2026-02-13T05:57:00Z,29.50,72.53
2026-02-13T05:58:00Z,28.23,73.26
2026-02-13T05:59:00Z,26.52,73.61
2026-02-13T06:00:00Z,29.23,71.88
2026-02-13T06:01:00Z,29.04,73.70
2026-02-13T06:02:00Z,29.76,69.88
2026-02-13T06:03:00Z,27.90,74.09
2026-02-13T06:04:00Z,27.76,72.31
2026-02-13T06:05:00Z,27.09,72.78
2026-02-13T06:06:00Z,26.04,72.29
2026-02-13T06:07:00Z,25.51,69.78
2026-02-13T06:08:00Z,27.25,70.53
2026-02-13T06:09:00Z,25.57,72.90
2026-02-13T06:10:00Z,27.30,74.00
2026-02-13T06:11:00Z,27.98,71.71
2026-02-13T06:12:00Z,28.35,71.44
2026-02-13T06:13:00Z,26.79,72.87
2026-02-13T06:14:00Z,26.08,71.19
2026-02-13T06:15:00Z,27.10,72.92
2026-02-13T06:16:00Z,27.02,74.14
2026-02-13T06:17:00Z,25.83,74.59
2026-02-13T06:18:00Z,26.52,75.00
2026-02-13T06:19:00Z,24.07,73.78
2026-02-13T06:20:00Z,27.78,73.17
2026-02-13T06:21:00Z,26.87,73.06
2026-02-13T06:22:00Z,26.90,73.70
2026-02-13T06:23:00Z,26.36,74.00
2026-02-13T06:24:00Z,26.00,73.80
2026-02-13T06:25:00Z,26.00,74.93
2026-02-13T06:26:00Z,25.45,74.63
2026-02-13T06:27:00Z,24.51,73.28
2026-02-13T06:28:00Z,25.78,76.00
2026-02-13T06:29:00Z,23.78,75.41
2026-02-13T06:30:00Z,23.54,74.24
2026-02-13T06:31:00Z,23.00,77.00
2026-02-13T06:32:00Z,25.00,75.15
2026-02-13T06:33:00Z,25.00,76.78
2026-02-13T06:34:00Z,23.71,73.50
2026-02-13T06:35:00Z,27.43,73.07
2026-02-13T06:36:00Z,28.00,72.60
2026-02-13T06:37:00Z,29.15,73.19
2026-02-13T06:38:00Z,28.33,72.29
2026-02-13T06:39:00Z,30.70,68.49
2026-02-13T06:40:00Z,30.22,70.00
2026-02-13T06:41:00Z,29.24,70.00
2026-02-13T06:42:00Z,31.72,70.84
2026-02-13T06:43:00Z,27.33,70.84
2026-02-13T06:44:00Z,28.92,71.71
2026-02-13T06:45:00Z,28.92,69.69
2026-02-13T06:46:00Z,25.92,74.66
2026-02-13T06:47:00Z,28.27,71.86
2026-02-13T06:48:00Z,24.19,72.00
2026-02-13T06:49:00Z,26.00,72.70
2026-02-13T06:50:00Z,24.22,76.00
2026-02-13T06:51:00Z,24.12,76.00
2026-02-13T06:52:00Z,25.95,74.08
2026-02-13T06:53:00Z,26.00,73.79
2026-02-13T06:54:00Z,25.36,77.00
2026-02-13T06:55:00Z,26.53,74.91
2026-02-13T06:56:00Z,24.12,73.21
2026-02-13T06:57:00Z,24.68,75.00
2026-02-13T06:58:00Z,24.92,73.00
2026-02-13T06:59:00Z,26.20,74.94
2026-02-13T07:00:00Z,26.20,75.89
2026-02-13T07:01:00Z,26.00,76.00
2026-02-13T07:02:00Z,26.00,75.79
2026-02-13T07:03:00Z,24.98,76.00
2026-02-13T07:04:00Z,26.00,73.19
2026-02-13T07:05:00Z,24.89,76.00
2026-02-13T07:06:00Z,25.97,74.06
2026-02-13T07:07:00Z,24.02,75.99
2026-02-13T07:08:00Z,25.97,76.03
2026-02-13T07:09:00Z,25.89,73.32
2026-02-13T07:10:00Z,25.86,76.00
2026-02-13T07:11:00Z,24.52,74.47
2026-02-13T07:12:00Z,26.00,75.36
2026-02-13T07:13:00Z,26.00,76.00
2026-02-13T07:14:00Z,25.74,73.00
2026-02-13T07:15:00Z,25.90,76.00
2026-02-13T07:16:00Z,25.62,75.36
2026-02-13T07:17:00Z,26.00,73.00
2026-02-13T07:18:00Z,26.00,73.67
2026-02-13T07:19:00Z,25.42,76.00
2026-02-13T07:20:00Z,24.43,77.00
2026-02-13T07:21:00Z,24.61,77.00
2026-02-13T07:22:00Z,25.68,77.00
2026-02-13T07:23:00Z,24.06,74.11
2026-02-13T07:24:00Z,27.00,75.12
2026-02-13T07:25:00Z,27.00,73.23
2026-02-13T07:26:00Z,24.01,75.45
2026-02-13T07:27:00Z,26.00,76.00
2026-02-13T07:28:00Z,24.00,76.00
2026-02-13T07:29:00Z,24.00,73.02
2026-02-13T07:30:00Z,24.05,73.41
2026-02-13T07:31:00Z,24.05,74.36
2026-02-13T07:32:00Z,25.26,75.00
2026-02-13T07:33:00Z,24.98,76.07
2026-02-13T07:34:00Z,24.93,76.97
2026-02-13T07:35:00Z,24.10,74.43
2026-02-13T07:36:00Z,24.00,76.89
2026-02-13T07:37:00Z,25.26,73.04
2026-02-13T07:38:00Z,24.53,72.52
2026-02-13T07:39:00Z,26.64,75.48
2026-02-13T07:40:00Z,26.73,74.38
2026-02-13T07:41:00Z,26.97,75.00
2026-02-13T07:42:00Z,25.91,73.99
2026-02-13T07:43:00Z,28.00,73.99
2026-02-13T07:44:00Z,28.00,74.12
2026-02-13T07:45:00Z,25.85,74.71
2026-02-13T07:46:00Z,26.77,75.00
2026-02-13T07:47:00Z,27.00,71.06
2026-02-13T07:48:00Z,26.26,73.31
2026-02-13T07:49:00Z,25.27,75.00
2026-02-13T07:50:00Z,26.54,75.01
2026-02-13T07:51:00Z,24.26,75.01
2026-02-13T07:52:00Z,26.26,75.54
2026-02-13T07:53:00Z,24.18,73.08
2026-02-13T07:54:00Z,25.03,76.00
2026-02-13T07:55:00Z,26.00,73.46
2026-02-13T07:56:00Z,26.00,73.10
2026-02-13T07:57:00Z,26.00,73.02
2026-02-13T07:58:00Z,26.00,76.00
2026-02-13T07:59:00Z,26.00,73.62
2026-02-13T08:00:00Z,26.00,73.62
2026-02-13T08:01:00Z,24.82,73.62
2026-02-13T08:02:00Z,26.00,74.37
2026-02-13T08:03:00Z,27.29,76.00
2026-02-13T08:04:00Z,28.00,74.00
2026-02-13T08:05:00Z,28.00,74.00
2026-02-13T08:06:00Z,24.00,74.00
2026-02-13T08:07:00Z,27.55,74.00
2026-02-13T08:08:00Z,27.48,74.00
2026-02-13T08:09:00Z,28.00,73.00
2026-02-13T08:10:00Z,28.00,73.00
2026-02-13T08:11:00Z,24.00,74.00
2026-02-13T08:12:00Z,28.00,74.00
2026-02-13T08:13:00Z,25.03,74.00
2026-02-13T08:14:00Z,26.04,72.16
2026-02-13T08:15:00Z,27.71,73.16
2026-02-13T08:16:00Z,28.00,74.00
2026-02-13T08:17:00Z,26.76,72.68
2026-02-13T08:18:00Z,27.42,73.00
2026-02-13T08:19:00Z,26.02,73.00
2026-02-13T08:20:00Z,24.23,72.52
2026-02-13T08:21:00Z,26.39,73.00
2026-02-13T08:22:00Z,26.39,73.49
2026-02-13T08:23:00Z,26.60,75.00
2026-02-13T08:24:00Z,27.16,75.00
2026-02-13T08:25:00Z,27.16,72.04
2026-02-13T08:26:00Z,28.41,72.00
2026-02-13T08:27:00Z,28.14,73.00
2026-02-13T08:28:00Z,25.97,72.07
2026-02-13T08:29:00Z,28.68,71.86
2026-02-13T08:30:00Z,25.88,72.00
2026-02-13T08:31:00Z,28.51,71.00
2026-02-13T08:32:00Z,29.82,71.00
2026-02-13T08:33:00Z,29.15,71.73
2026-02-13T08:34:00Z,31.31,71.22
2026-02-13T08:35:00Z,30.64,71.00
2026-02-13T08:36:00Z,30.94,71.00
2026-02-13T08:37:00Z,28.85,71.00
2026-02-13T08:38:00Z,30.00,71.00
2026-02-13T08:39:00Z,27.78,70.92
2026-02-13T08:40:00Z,30.11,71.00
2026-02-13T08:41:00Z,30.85,69.98
2026-02-13T08:42:00Z,30.82,71.00
2026-02-13T08:43:00Z,30.94,69.24
2026-02-13T08:44:00Z,30.26,70.48
2026-02-13T08:45:00Z,26.07,71.00
2026-02-13T08:46:00Z,30.48,70.71
2026-02-13T08:47:00Z,27.00,70.00
2026-02-13T08:48:00Z,27.87,70.03
2026-02-13T08:49:00Z,30.58,70.53
2026-02-13T08:50:00Z,30.58,70.92
2026-02-13T08:51:00Z,30.58,71.00
2026-02-13T08:52:00Z,27.90,71.00
2026-02-13T08:53:00Z,26.83,71.11
2026-02-13T08:54:00Z,28.97,71.11
2026-02-13T08:55:00Z,24.98,73.00
2026-02-13T08:56:00Z,28.16,70.55
2026-02-13T08:57:00Z,25.13,73.00
2026-02-13T08:58:00Z,29.52,70.41
2026-02-13T09:00:00Z,29.00,73.00
2026-02-13T09:01:00Z,22.98,75.00
2026-02-13T09:02:00Z,24.49,75.00
2026-02-13T09:03:00Z,21.90,77.00
2026-02-13T09:04:00Z,20.47,76.82
2026-02-13T09:05:00Z,23.54,78.79
2026-02-13T09:06:00Z,23.00,76.00
2026-02-13T09:07:00Z,23.00,77.28
2026-02-13T09:08:00Z,23.00,79.00
2026-02-13T09:09:00Z,18.17,79.00
2026-02-13T09:10:00Z,22.48,77.52
2026-02-13T09:11:00Z,21.33,78.39
