# event_ticker=KXATPMATCH-25OCT15BONROY
# final_score=7-6(3) 4-6 6-1
# score_resolution=7-6 4-6 6-1
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Valentin Royer
# kalshi_date=2025-10-15
timestamp,Benjamin Bonzi,Valentin Royer
2025-10-15T10:16:00Z,53.00,48.00
2025-10-15T10:17:00Z,53.00,48.00
2025-10-15T10:18:00Z,54.36,48.00
2025-10-15T10:21:00Z,54.36,47.00
2025-10-15T10:22:00Z,54.67,47.00
2025-10-15T10:23:00Z,54.67,46.00
2025-10-15T10:25:00Z,54.67,46.00
2025-10-15T10:26:00Z,55.00,46.00
2025-10-15T10:36:00Z,55.00,46.00
2025-10-15T10:37:00Z,55.00,46.00
2025-10-15T10:39:00Z,55.00,46.00
2025-10-15T10:47:00Z,55.00,46.00
2025-10-15T10:51:00Z,55.00,46.00
2025-10-15T10:57:00Z,55.00,46.00
2025-10-15T10:58:00Z,55.00,46.00
2025-10-15T10:59:00Z,55.00,46.00
2025-10-15T11:02:00Z,55.00,46.00
2025-10-15T11:05:00Z,55.00,46.00
2025-10-15T11:09:00Z,55.00,46.00
2025-10-15T11:12:00Z,54.02,46.00
2025-10-15T11:14:00Z,55.00,45.00
2025-10-15T11:18:00Z,55.00,45.00
2025-10-15T11:21:00Z,56.00,45.00
2025-10-15T11:24:00Z,56.00,45.00
2025-10-15T11:26:00Z,56.00,45.00
2025-10-15T11:28:00Z,56.00,45.00
2025-10-15T11:33:00Z,56.00,45.00
2025-10-15T11:43:00Z,56.00,45.00
2025-10-15T11:47:00Z,55.00,45.00
2025-10-15T11:50:00Z,57.66,44.19
2025-10-15T11:51:00Z,58.45,44.19
2025-10-15T11:52:00Z,60.45,42.35
2025-10-15T11:53:00Z,61.99,42.35
2025-10-15T11:54:00Z,61.71,40.00
2025-10-15T11:55:00Z,60.00,40.00
2025-10-15T11:56:00Z,60.35,40.00
2025-10-15T11:57:00Z,60.35,40.00
2025-10-15T11:58:00Z,60.00,40.00
2025-10-15T12:00:00Z,60.00,40.00
2025-10-15T12:01:00Z,60.00,40.00
2025-10-15T12:02:00Z,60.01,40.00
2025-10-15T12:04:00Z,60.01,40.01
2025-10-15T12:05:00Z,60.01,40.41
2025-10-15T12:06:00Z,60.00,40.00
2025-10-15T12:07:00Z,60.00,40.00
2025-10-15T12:08:00Z,60.00,40.00
2025-10-15T12:10:00Z,60.93,40.79
2025-10-15T12:12:00Z,58.50,40.79
2025-10-15T12:13:00Z,58.50,41.00
2025-10-15T12:18:00Z,61.00,41.00
2025-10-15T12:19:00Z,61.00,42.00
2025-10-15T12:23:00Z,61.00,42.00
2025-10-15T12:31:00Z,61.00,47.89
2025-10-15T12:32:00Z,55.00,47.89
2025-10-15T12:35:00Z,53.93,47.89
2025-10-15T12:43:00Z,54.00,47.89
2025-10-15T12:44:00Z,54.00,47.89
2025-10-15T12:50:00Z,54.00,49.00
2025-10-15T12:52:00Z,54.00,49.00
2025-10-15T12:55:00Z,54.00,49.00
2025-10-15T12:58:00Z,54.00,48.00
2025-10-15T12:59:00Z,53.00,48.00
2025-10-15T13:01:00Z,53.00,48.00
2025-10-15T13:02:00Z,53.00,48.00
2025-10-15T13:03:00Z,53.00,49.06
2025-10-15T13:04:00Z,52.42,50.00
2025-10-15T13:05:00Z,52.80,50.00
2025-10-15T13:07:00Z,52.80,49.00
2025-10-15T13:09:00Z,53.00,49.00
2025-10-15T13:11:00Z,53.00,49.00
2025-10-15T13:13:00Z,53.64,49.00
2025-10-15T13:16:00Z,53.64,49.00
2025-10-15T13:17:00Z,53.00,49.00
2025-10-15T13:19:00Z,53.00,49.00
2025-10-15T13:20:00Z,53.00,49.00
2025-10-15T13:25:00Z,53.00,49.00
2025-10-15T13:26:00Z,51.38,49.00
2025-10-15T13:27:00Z,53.00,49.00
2025-10-15T13:28:00Z,53.00,49.00
2025-10-15T13:30:00Z,53.00,49.00
2025-10-15T13:31:00Z,53.00,49.00
2025-10-15T13:32:00Z,53.00,49.00
2025-10-15T13:33:00Z,53.85,49.00
2025-10-15T13:34:00Z,53.85,49.00
2025-10-15T13:35:00Z,53.00,49.00
2025-10-15T13:36:00Z,53.00,50.00
2025-10-15T13:38:00Z,53.00,50.00
2025-10-15T13:40:00Z,53.36,50.00
2025-10-15T13:41:00Z,54.00,50.00
2025-10-15T13:42:00Z,54.00,50.00
2025-10-15T13:43:00Z,53.00,50.00
2025-10-15T13:44:00Z,53.00,50.00
2025-10-15T13:46:00Z,53.00,50.00
2025-10-15T13:47:00Z,53.00,50.00
2025-10-15T13:48:00Z,53.00,50.00
2025-10-15T13:49:00Z,53.79,50.00
2025-10-15T13:50:00Z,53.00,50.00
2025-10-15T13:51:00Z,51.04,50.88
2025-10-15T13:52:00Z,58.19,42.73
2025-10-15T13:53:00Z,57.01,46.21
2025-10-15T13:54:00Z,52.65,47.68
2025-10-15T13:55:00Z,53.00,49.00
2025-10-15T13:56:00Z,56.00,47.18
2025-10-15T13:57:00Z,55.00,47.00
2025-10-15T13:58:00Z,59.37,39.96
2025-10-15T13:59:00Z,60.41,44.21
2025-10-15T14:00:00Z,56.91,44.08
2025-10-15T14:01:00Z,54.69,47.28
2025-10-15T14:02:00Z,54.40,47.00
2025-10-15T14:03:00Z,52.02,47.69
2025-10-15T14:04:00Z,56.00,45.40
2025-10-15T14:05:00Z,52.43,50.00
2025-10-15T14:06:00Z,59.36,46.46
2025-10-15T14:07:00Z,57.00,44.14
2025-10-15T14:08:00Z,57.00,46.00
2025-10-15T14:09:00Z,55.00,44.95
2025-10-15T14:10:00Z,58.25,47.15
2025-10-15T14:11:00Z,54.76,50.00
2025-10-15T14:12:00Z,54.76,49.04
2025-10-15T14:13:00Z,54.22,47.00
2025-10-15T14:14:00Z,56.54,44.81
2025-10-15T14:15:00Z,55.85,47.64
2025-10-15T14:16:00Z,56.00,43.27
2025-10-15T14:17:00Z,53.57,48.00
2025-10-15T14:18:00Z,53.31,48.02
2025-10-15T14:19:00Z,51.79,51.25
2025-10-15T14:20:00Z,49.92,49.66
2025-10-15T14:21:00Z,50.30,51.24
2025-10-15T14:22:00Z,55.00,47.90
2025-10-15T14:23:00Z,57.79,45.01
2025-10-15T14:24:00Z,58.10,45.00
2025-10-15T14:25:00Z,55.46,49.28
2025-10-15T14:26:00Z,53.00,50.00
2025-10-15T14:27:00Z,53.28,50.00
2025-10-15T14:28:00Z,55.59,47.38
2025-10-15T14:29:00Z,56.75,44.91
2025-10-15T14:30:00Z,54.26,44.19
2025-10-15T14:31:00Z,54.16,46.17
2025-10-15T14:32:00Z,51.03,47.37
2025-10-15T14:33:00Z,50.55,50.61
2025-10-15T14:34:00Z,51.00,50.44
2025-10-15T14:35:00Z,53.14,48.30
2025-10-15T14:36:00Z,54.72,45.00
2025-10-15T14:37:00Z,55.89,44.01
2025-10-15T14:38:00Z,65.85,36.44
2025-10-15T14:39:00Z,70.57,31.47
2025-10-15T14:40:00Z,71.71,28.58
2025-10-15T14:41:00Z,73.39,25.79
2025-10-15T14:42:00Z,70.12,30.29
2025-10-15T14:43:00Z,73.79,25.89
2025-10-15T14:44:00Z,74.63,24.42
2025-10-15T14:45:00Z,77.56,22.45
2025-10-15T14:46:00Z,78.41,23.08
2025-10-15T14:47:00Z,78.42,23.25
2025-10-15T14:48:00Z,77.83,23.00
2025-10-15T14:49:00Z,77.86,23.03
2025-10-15T14:50:00Z,78.20,22.00
2025-10-15T14:51:00Z,80.44,20.37
2025-10-15T14:52:00Z,81.18,19.95
2025-10-15T14:53:00Z,83.93,17.79
2025-10-15T14:54:00Z,82.37,18.88
2025-10-15T14:55:00Z,83.44,18.05
2025-10-15T14:56:00Z,81.46,22.72
2025-10-15T14:57:00Z,77.67,21.67
2025-10-15T14:58:00Z,70.54,27.12
2025-10-15T14:59:00Z,68.34,31.89
2025-10-15T15:00:00Z,63.75,37.55
2025-10-15T15:01:00Z,63.56,38.47
2025-10-15T15:02:00Z,62.41,38.84
2025-10-15T15:03:00Z,63.01,36.76
2025-10-15T15:04:00Z,61.62,39.92
2025-10-15T15:05:00Z,61.75,39.33
2025-10-15T15:06:00Z,60.64,39.09
2025-10-15T15:07:00Z,61.55,39.13
2025-10-15T15:08:00Z,62.51,38.00
2025-10-15T15:09:00Z,59.16,40.57
2025-10-15T15:10:00Z,59.65,40.57
2025-10-15T15:11:00Z,60.51,38.60
2025-10-15T15:12:00Z,58.22,43.56
2025-10-15T15:13:00Z,60.94,42.08
2025-10-15T15:14:00Z,61.00,39.44
2025-10-15T15:15:00Z,61.39,39.33
2025-10-15T15:16:00Z,60.10,41.35
2025-10-15T15:17:00Z,61.50,40.46
2025-10-15T15:18:00Z,63.03,35.28
2025-10-15T15:19:00Z,62.46,37.50
2025-10-15T15:20:00Z,62.54,38.44
2025-10-15T15:21:00Z,63.88,37.00
2025-10-15T15:22:00Z,63.91,38.83
2025-10-15T15:23:00Z,62.87,41.05
2025-10-15T15:24:00Z,59.25,40.69
2025-10-15T15:25:00Z,62.13,40.75
2025-10-15T15:26:00Z,62.48,39.47
2025-10-15T15:27:00Z,61.35,41.23
2025-10-15T15:28:00Z,62.29,38.89
2025-10-15T15:29:00Z,61.00,41.59
2025-10-15T15:30:00Z,55.15,43.46
2025-10-15T15:31:00Z,56.36,46.24
2025-10-15T15:32:00Z,57.14,44.28
2025-10-15T15:33:00Z,57.11,44.06
2025-10-15T15:34:00Z,59.80,39.01
2025-10-15T15:35:00Z,62.59,38.75
2025-10-15T15:36:00Z,60.79,37.63
2025-10-15T15:37:00Z,68.82,35.34
2025-10-15T15:38:00Z,64.45,37.99
2025-10-15T15:39:00Z,68.16,29.87
2025-10-15T15:40:00Z,84.62,14.11
2025-10-15T15:41:00Z,85.22,14.49
2025-10-15T15:42:00Z,90.76,11.32
2025-10-15T15:43:00Z,92.55,8.57
2025-10-15T15:44:00Z,90.12,8.43
2025-10-15T15:45:00Z,91.67,9.76
2025-10-15T15:46:00Z,91.29,8.91
2025-10-15T15:47:00Z,91.81,8.06
2025-10-15T15:48:00Z,96.03,5.90
2025-10-15T15:49:00Z,98.56,1.81
2025-10-15T15:50:00Z,98.22,1.00
2025-10-15T15:51:00Z,99.00,1.00
2025-10-15T15:52:00Z,99.00,1.00
2025-10-15T15:53:00Z,99.00,1.00
2025-10-15T15:54:00Z,99.00,1.00
2025-10-15T15:55:00Z,99.00,1.00
2025-10-15T15:56:00Z,99.00,1.00
2025-10-15T15:57:00Z,99.00,1.00
2025-10-15T15:58:00Z,99.00,1.00
2025-10-15T16:00:00Z,99.00,1.00
2025-10-15T16:01:00Z,99.00,1.00
