# event_ticker=KXATPMATCH-26MAY22RUUNAV
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Mariano Navone
# fav_player=Casper Ruud
# dog_player=Mariano Navone
# kalshi_date=2026-05-22
timestamp,Casper Ruud,Mariano Navone
2026-05-22T00:21:00Z,78.00,
2026-05-22T00:26:00Z,78.00,
2026-05-22T00:32:00Z,77.00,
2026-05-22T00:33:00Z,78.00,
2026-05-22T00:35:00Z,78.00,
2026-05-22T00:36:00Z,78.00,
2026-05-22T00:39:00Z,78.00,23.00
2026-05-22T00:40:00Z,78.00,23.00
2026-05-22T00:45:00Z,78.00,23.00
2026-05-22T00:46:00Z,78.00,23.00
2026-05-22T00:51:00Z,78.00,23.00
2026-05-22T00:53:00Z,78.00,23.00
2026-05-22T00:58:00Z,78.00,22.00
2026-05-22T01:03:00Z,78.00,23.00
2026-05-22T01:06:00Z,78.00,23.00
2026-05-22T01:09:00Z,78.00,23.00
2026-05-22T01:11:00Z,78.00,23.00
2026-05-22T01:14:00Z,78.00,23.00
2026-05-22T01:15:00Z,78.00,23.00
2026-05-22T01:18:00Z,77.50,23.00
2026-05-22T01:25:00Z,77.50,23.00
2026-05-22T01:26:00Z,78.00,23.00
2026-05-22T01:29:00Z,78.00,23.00
2026-05-22T01:35:00Z,78.00,23.00
2026-05-22T01:37:00Z,78.00,23.00
2026-05-22T01:41:00Z,78.00,23.00
2026-05-22T01:49:00Z,78.00,23.00
2026-05-22T01:54:00Z,78.00,23.00
2026-05-22T01:56:00Z,78.00,23.00
2026-05-22T02:04:00Z,78.00,23.39
2026-05-22T02:07:00Z,78.00,23.00
2026-05-22T02:10:00Z,78.00,23.00
2026-05-22T02:11:00Z,78.00,23.00
2026-05-22T02:16:00Z,78.00,23.00
2026-05-22T02:18:00Z,78.00,23.00
2026-05-22T02:19:00Z,78.00,23.00
2026-05-22T02:22:00Z,78.00,23.00
2026-05-22T02:24:00Z,78.00,23.00
2026-05-22T02:25:00Z,78.00,23.00
2026-05-22T02:29:00Z,78.00,23.00
2026-05-22T02:33:00Z,78.00,23.00
2026-05-22T02:34:00Z,78.00,23.00
2026-05-22T02:37:00Z,78.00,23.00
2026-05-22T02:38:00Z,78.00,23.00
2026-05-22T02:42:00Z,78.00,23.00
2026-05-22T02:44:00Z,78.00,23.00
2026-05-22T02:46:00Z,78.00,23.00
2026-05-22T02:49:00Z,78.00,23.00
2026-05-22T02:50:00Z,78.47,23.00
2026-05-22T02:53:00Z,78.00,23.00
2026-05-22T02:54:00Z,78.00,23.00
2026-05-22T02:55:00Z,78.00,23.00
2026-05-22T02:57:00Z,78.00,23.00
2026-05-22T03:03:00Z,78.00,23.00
2026-05-22T03:04:00Z,78.00,23.00
2026-05-22T03:05:00Z,78.00,23.00
2026-05-22T03:06:00Z,78.00,23.00
2026-05-22T03:07:00Z,78.00,23.00
2026-05-22T03:09:00Z,78.00,23.00
2026-05-22T03:14:00Z,78.00,23.00
2026-05-22T03:15:00Z,77.08,23.00
2026-05-22T03:16:00Z,78.00,23.00
2026-05-22T03:17:00Z,78.00,23.00
2026-05-22T03:19:00Z,78.00,23.00
2026-05-22T03:21:00Z,78.00,23.00
2026-05-22T03:24:00Z,78.00,23.00
2026-05-22T03:25:00Z,78.00,23.00
2026-05-22T03:26:00Z,78.00,23.00
2026-05-22T03:27:00Z,78.00,23.00
2026-05-22T03:33:00Z,78.00,23.00
2026-05-22T03:34:00Z,78.00,23.00
2026-05-22T03:36:00Z,77.48,23.00
2026-05-22T03:37:00Z,78.00,23.00
2026-05-22T03:38:00Z,78.00,23.00
2026-05-22T03:39:00Z,78.00,23.00
2026-05-22T03:42:00Z,78.00,23.00
2026-05-22T03:45:00Z,78.00,23.00
2026-05-22T03:47:00Z,78.32,23.00
2026-05-22T03:48:00Z,79.00,23.00
2026-05-22T03:49:00Z,79.00,23.00
2026-05-22T03:50:00Z,79.00,23.00
2026-05-22T03:51:00Z,79.00,23.00
2026-05-22T03:53:00Z,79.00,23.00
2026-05-22T03:54:00Z,79.00,23.00
2026-05-22T03:55:00Z,79.00,23.00
2026-05-22T03:56:00Z,79.00,23.00
2026-05-22T03:57:00Z,79.00,23.00
2026-05-22T03:58:00Z,77.00,23.00
2026-05-22T03:59:00Z,79.00,23.00
2026-05-22T04:06:00Z,79.00,23.00
2026-05-22T04:07:00Z,79.00,22.00
2026-05-22T04:08:00Z,79.00,22.00
2026-05-22T04:09:00Z,79.00,23.00
2026-05-22T04:11:00Z,79.00,23.00
2026-05-22T04:12:00Z,79.00,23.00
2026-05-22T04:15:00Z,79.00,23.00
2026-05-22T04:17:00Z,79.00,23.00
2026-05-22T04:19:00Z,79.00,23.00
2026-05-22T04:22:00Z,79.00,23.00
2026-05-22T04:23:00Z,79.00,23.00
2026-05-22T04:24:00Z,79.00,23.00
2026-05-22T04:25:00Z,79.00,23.00
2026-05-22T04:27:00Z,79.00,23.00
2026-05-22T04:28:00Z,79.00,23.00
2026-05-22T04:30:00Z,79.00,23.00
2026-05-22T04:31:00Z,79.00,23.00
2026-05-22T04:33:00Z,79.00,23.00
2026-05-22T04:34:00Z,79.00,23.00
2026-05-22T04:35:00Z,79.00,23.00
2026-05-22T04:36:00Z,79.00,23.00
2026-05-22T04:37:00Z,79.00,23.00
2026-05-22T04:39:00Z,79.00,22.00
2026-05-22T04:40:00Z,79.00,23.00
2026-05-22T04:41:00Z,79.00,23.00
2026-05-22T04:43:00Z,79.00,23.00
2026-05-22T04:44:00Z,78.51,23.00
2026-05-22T04:45:00Z,78.51,23.00
2026-05-22T04:47:00Z,78.00,23.00
2026-05-22T04:48:00Z,79.00,23.00
2026-05-22T04:50:00Z,79.00,23.00
2026-05-22T04:51:00Z,79.00,23.00
2026-05-22T04:52:00Z,80.00,23.00
2026-05-22T04:53:00Z,80.00,23.00
2026-05-22T04:54:00Z,80.00,23.00
2026-05-22T04:55:00Z,80.00,23.00
2026-05-22T04:56:00Z,80.00,23.00
2026-05-22T04:57:00Z,80.06,23.00
2026-05-22T04:58:00Z,79.93,23.00
2026-05-22T04:59:00Z,80.00,23.00
2026-05-22T05:00:00Z,80.00,23.00
2026-05-22T05:01:00Z,80.00,23.00
2026-05-22T05:03:00Z,80.00,23.00
2026-05-22T05:04:00Z,80.00,23.00
2026-05-22T05:06:00Z,78.00,23.00
2026-05-22T05:07:00Z,78.00,23.00
2026-05-22T05:09:00Z,80.00,23.00
2026-05-22T05:10:00Z,80.00,23.00
2026-05-22T05:11:00Z,80.00,23.00
2026-05-22T05:13:00Z,80.00,22.00
2026-05-22T05:14:00Z,80.00,22.00
2026-05-22T05:15:00Z,80.00,22.00
2026-05-22T05:17:00Z,80.00,22.00
2026-05-22T05:21:00Z,80.00,22.00
2026-05-22T05:22:00Z,80.00,22.00
2026-05-22T05:23:00Z,80.00,22.00
2026-05-22T05:25:00Z,80.00,22.00
2026-05-22T05:29:00Z,80.00,22.00
2026-05-22T05:32:00Z,80.00,22.00
2026-05-22T05:34:00Z,80.00,22.00
2026-05-22T05:35:00Z,79.00,22.00
2026-05-22T05:38:00Z,80.80,22.00
2026-05-22T05:40:00Z,81.00,22.00
2026-05-22T05:41:00Z,81.00,21.00
2026-05-22T05:44:00Z,80.93,21.00
2026-05-22T05:46:00Z,81.00,21.00
2026-05-22T05:47:00Z,81.00,21.00
2026-05-22T05:50:00Z,81.00,21.00
2026-05-22T05:51:00Z,81.00,20.00
2026-05-22T05:52:00Z,81.00,20.00
2026-05-22T06:00:00Z,81.00,20.00
2026-05-22T06:02:00Z,81.00,20.00
2026-05-22T06:03:00Z,81.00,20.00
2026-05-22T06:09:00Z,81.00,20.00
2026-05-22T06:10:00Z,81.00,20.00
2026-05-22T06:11:00Z,81.00,20.00
2026-05-22T06:12:00Z,81.00,20.00
2026-05-22T06:13:00Z,81.00,20.00
2026-05-22T06:16:00Z,81.00,20.00
2026-05-22T06:19:00Z,81.00,20.00
2026-05-22T06:23:00Z,81.00,20.00
2026-05-22T06:24:00Z,81.00,20.00
2026-05-22T06:26:00Z,81.00,20.00
2026-05-22T06:28:00Z,81.00,20.00
2026-05-22T06:29:00Z,81.00,20.00
2026-05-22T06:32:00Z,81.00,20.00
2026-05-22T06:33:00Z,81.00,20.00
2026-05-22T06:34:00Z,81.29,20.00
2026-05-22T06:38:00Z,81.00,20.00
2026-05-22T06:39:00Z,81.00,20.00
2026-05-22T06:40:00Z,80.00,20.00
2026-05-22T06:41:00Z,81.00,20.00
2026-05-22T06:46:00Z,81.00,20.00
2026-05-22T06:50:00Z,81.00,20.00
2026-05-22T06:52:00Z,81.00,20.00
2026-05-22T06:53:00Z,81.00,20.00
2026-05-22T06:55:00Z,81.00,20.00
2026-05-22T06:57:00Z,81.66,19.00
2026-05-22T06:58:00Z,82.00,19.00
2026-05-22T06:59:00Z,82.00,19.00
2026-05-22T07:00:00Z,82.00,19.00
2026-05-22T07:01:00Z,82.00,19.00
2026-05-22T07:02:00Z,82.00,19.00
2026-05-22T07:04:00Z,82.00,19.00
2026-05-22T07:08:00Z,82.00,19.00
2026-05-22T07:10:00Z,82.00,19.00
2026-05-22T07:12:00Z,82.00,19.00
2026-05-22T07:13:00Z,82.00,19.00
2026-05-22T07:16:00Z,82.00,19.00
2026-05-22T07:17:00Z,82.00,19.00
2026-05-22T07:19:00Z,82.00,19.00
2026-05-22T07:20:00Z,82.00,19.00
2026-05-22T07:22:00Z,81.03,19.00
2026-05-22T07:23:00Z,82.00,19.00
2026-05-22T07:27:00Z,81.00,19.00
2026-05-22T07:28:00Z,81.00,19.00
2026-05-22T07:29:00Z,81.00,19.00
2026-05-22T07:31:00Z,81.00,19.00
2026-05-22T07:34:00Z,81.00,19.00
2026-05-22T07:35:00Z,81.00,19.00
2026-05-22T07:37:00Z,81.00,19.00
2026-05-22T07:38:00Z,81.00,19.00
2026-05-22T07:39:00Z,81.00,20.00
2026-05-22T07:42:00Z,81.00,20.00
2026-05-22T07:46:00Z,81.00,20.00
2026-05-22T07:47:00Z,81.00,20.00
2026-05-22T07:55:00Z,81.00,20.00
2026-05-22T07:59:00Z,81.00,20.00
2026-05-22T08:00:00Z,81.00,20.00
2026-05-22T08:04:00Z,81.00,20.00
2026-05-22T08:05:00Z,81.00,20.00
