# event_ticker=KXATPCHALLENGERMATCH-26FEB13HARMAR
# final_score=6-7(6) 6-4 6-4
# score_resolution=6-7 6-4 6-4
# match_winner=Lloyd Harris
# fav_player=Lloyd Harris
# dog_player=Pol Martin Tiffon
# kalshi_date=2026-02-13
timestamp,Lloyd Harris,Pol Martin Tiffon
2026-02-13T11:04:00Z,73.00,29.00
2026-02-13T11:05:00Z,73.00,29.00
2026-02-13T11:07:00Z,73.00,31.00
2026-02-13T11:08:00Z,73.00,31.00
2026-02-13T11:09:00Z,72.88,30.17
2026-02-13T11:10:00Z,73.00,30.00
2026-02-13T11:11:00Z,71.58,30.87
2026-02-13T11:12:00Z,71.58,34.94
2026-02-13T11:13:00Z,67.00,34.01
2026-02-13T11:14:00Z,67.04,33.49
2026-02-13T11:15:00Z,67.30,36.00
2026-02-13T11:16:00Z,70.00,33.99
2026-02-13T11:17:00Z,71.19,32.00
2026-02-13T11:18:00Z,71.19,33.51
2026-02-13T11:19:00Z,66.90,33.02
2026-02-13T11:20:00Z,67.00,35.00
2026-02-13T11:21:00Z,67.06,34.60
2026-02-13T11:22:00Z,66.38,36.40
2026-02-13T11:23:00Z,66.00,34.18
2026-02-13T11:24:00Z,66.29,36.05
2026-02-13T11:25:00Z,66.39,33.70
2026-02-13T11:26:00Z,64.93,36.69
2026-02-13T11:27:00Z,61.06,39.29
2026-02-13T11:28:00Z,63.00,38.15
2026-02-13T11:29:00Z,62.67,39.00
2026-02-13T11:30:00Z,61.01,41.16
2026-02-13T11:31:00Z,48.43,47.66
2026-02-13T11:32:00Z,48.43,53.02
2026-02-13T11:33:00Z,44.30,57.99
2026-02-13T11:34:00Z,47.52,52.04
2026-02-13T11:35:00Z,45.25,56.93
2026-02-13T11:36:00Z,48.09,51.80
2026-02-13T11:37:00Z,49.82,55.22
2026-02-13T11:38:00Z,41.58,58.96
2026-02-13T11:39:00Z,39.20,59.64
2026-02-13T11:40:00Z,40.00,61.37
2026-02-13T11:41:00Z,38.00,62.00
2026-02-13T11:42:00Z,38.00,62.10
2026-02-13T11:43:00Z,45.31,56.51
2026-02-13T11:44:00Z,49.90,48.93
2026-02-13T11:45:00Z,57.32,46.73
2026-02-13T11:46:00Z,62.34,40.42
2026-02-13T11:47:00Z,62.34,39.00
2026-02-13T11:48:00Z,58.71,43.17
2026-02-13T11:49:00Z,63.30,39.94
2026-02-13T11:50:00Z,67.01,37.05
2026-02-13T11:51:00Z,65.53,41.66
2026-02-13T11:52:00Z,66.06,36.71
2026-02-13T11:53:00Z,61.59,38.49
2026-02-13T11:54:00Z,60.06,41.00
2026-02-13T11:55:00Z,60.00,42.00
2026-02-13T11:56:00Z,58.79,44.96
2026-02-13T11:57:00Z,56.10,45.09
2026-02-13T11:58:00Z,57.22,48.59
2026-02-13T11:59:00Z,48.58,56.88
2026-02-13T12:00:00Z,53.27,45.69
2026-02-13T12:01:00Z,55.13,47.71
2026-02-13T12:02:00Z,57.27,41.90
2026-02-13T12:03:00Z,61.86,40.55
2026-02-13T12:04:00Z,59.58,43.19
2026-02-13T12:05:00Z,53.28,47.77
2026-02-13T12:06:00Z,53.58,46.33
2026-02-13T12:07:00Z,61.84,40.27
2026-02-13T12:08:00Z,57.58,49.79
2026-02-13T12:09:00Z,43.12,58.65
2026-02-13T12:10:00Z,57.62,50.18
2026-02-13T12:11:00Z,57.59,42.47
2026-02-13T12:12:00Z,43.83,58.88
2026-02-13T12:13:00Z,39.99,59.89
2026-02-13T12:14:00Z,39.42,60.54
2026-02-13T12:15:00Z,47.51,56.69
2026-02-13T12:16:00Z,46.18,58.75
2026-02-13T12:17:00Z,43.51,58.80
2026-02-13T12:18:00Z,49.12,54.01
2026-02-13T12:19:00Z,47.74,55.71
2026-02-13T12:20:00Z,47.78,55.38
2026-02-13T12:21:00Z,46.83,57.47
2026-02-13T12:22:00Z,42.73,59.75
2026-02-13T12:23:00Z,34.01,64.11
2026-02-13T12:24:00Z,23.80,74.53
2026-02-13T12:25:00Z,17.42,82.82
2026-02-13T12:26:00Z,19.16,82.80
2026-02-13T12:27:00Z,19.51,81.50
2026-02-13T12:28:00Z,17.56,83.84
2026-02-13T12:29:00Z,16.81,83.03
2026-02-13T12:30:00Z,13.60,86.25
2026-02-13T12:31:00Z,15.90,84.91
2026-02-13T12:32:00Z,17.45,84.96
2026-02-13T12:33:00Z,14.90,86.11
2026-02-13T12:34:00Z,9.90,89.03
2026-02-13T12:35:00Z,8.94,90.91
2026-02-13T12:36:00Z,10.96,89.47
2026-02-13T12:37:00Z,12.16,88.97
2026-02-13T12:38:00Z,10.95,89.40
2026-02-13T12:39:00Z,8.42,91.57
2026-02-13T12:40:00Z,17.40,86.17
2026-02-13T12:41:00Z,30.01,65.45
2026-02-13T12:42:00Z,40.78,61.82
2026-02-13T12:43:00Z,37.63,63.32
2026-02-13T12:44:00Z,27.69,69.24
2026-02-13T12:45:00Z,42.05,60.20
2026-02-13T12:46:00Z,43.06,57.63
2026-02-13T12:47:00Z,40.21,62.25
2026-02-13T12:48:00Z,35.64,65.46
2026-02-13T12:49:00Z,43.61,60.54
2026-02-13T12:50:00Z,54.68,46.61
2026-02-13T12:51:00Z,67.88,31.16
2026-02-13T12:52:00Z,66.56,33.66
2026-02-13T12:53:00Z,67.12,33.25
2026-02-13T12:54:00Z,66.80,33.26
2026-02-13T12:55:00Z,67.14,29.48
2026-02-13T12:56:00Z,75.34,25.65
2026-02-13T12:57:00Z,75.80,24.46
2026-02-13T12:58:00Z,77.56,20.67
2026-02-13T12:59:00Z,80.23,20.18
2026-02-13T13:00:00Z,81.66,22.47
2026-02-13T13:01:00Z,90.60,9.21
2026-02-13T13:02:00Z,88.32,12.65
2026-02-13T13:03:00Z,79.33,22.78
2026-02-13T13:04:00Z,73.84,27.67
2026-02-13T13:05:00Z,72.57,27.01
2026-02-13T13:06:00Z,69.88,32.09
2026-02-13T13:07:00Z,72.34,28.24
2026-02-13T13:08:00Z,69.27,31.73
2026-02-13T13:09:00Z,65.20,35.42
2026-02-13T13:10:00Z,71.82,30.06
2026-02-13T13:11:00Z,71.28,28.36
2026-02-13T13:12:00Z,71.81,29.31
2026-02-13T13:13:00Z,71.48,29.26
2026-02-13T13:14:00Z,78.31,20.65
2026-02-13T13:15:00Z,79.94,20.96
2026-02-13T13:16:00Z,72.78,31.02
2026-02-13T13:17:00Z,71.41,25.42
2026-02-13T13:18:00Z,89.09,11.72
2026-02-13T13:19:00Z,93.33,7.54
2026-02-13T13:20:00Z,95.65,4.11
2026-02-13T13:21:00Z,95.90,3.30
2026-02-13T13:22:00Z,95.75,3.91
2026-02-13T13:23:00Z,94.56,5.94
2026-02-13T13:24:00Z,94.02,6.68
2026-02-13T13:25:00Z,92.08,9.13
2026-02-13T13:26:00Z,91.20,8.89
2026-02-13T13:27:00Z,75.96,21.91
2026-02-13T13:28:00Z,69.03,31.57
2026-02-13T13:29:00Z,75.28,27.98
2026-02-13T13:30:00Z,67.97,30.64
2026-02-13T13:31:00Z,65.44,29.55
2026-02-13T13:32:00Z,94.37,12.46
2026-02-13T13:33:00Z,99.00,1.00
2026-02-13T13:34:00Z,99.00,1.00
2026-02-13T13:35:00Z,99.00,1.00
2026-02-13T13:36:00Z,99.00,1.00
2026-02-13T13:37:00Z,99.00,1.00
2026-02-13T13:38:00Z,99.00,1.00
2026-02-13T13:39:00Z,99.00,1.00
2026-02-13T13:40:00Z,99.00,1.00
2026-02-13T13:41:00Z,99.00,1.00
