# event_ticker=KXATPMATCH-26APR12NORWAW
# final_score=6-4 6-7(5) 6-4
# score_resolution=6-4 6-7 6-4
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Stan Wawrinka
# kalshi_date=2026-04-12
timestamp,Cameron Norrie,Stan Wawrinka
2026-04-13T12:29:00Z,78.00,23.00
2026-04-13T12:31:00Z,78.00,23.00
2026-04-13T12:33:00Z,78.00,23.00
2026-04-13T12:34:00Z,78.00,23.00
2026-04-13T12:36:00Z,78.00,23.00
2026-04-13T12:40:00Z,78.00,23.00
2026-04-13T12:43:00Z,78.00,23.00
2026-04-13T12:44:00Z,78.00,23.00
2026-04-13T12:45:00Z,78.00,23.00
2026-04-13T12:46:00Z,78.00,23.00
2026-04-13T12:54:00Z,78.00,23.00
2026-04-13T12:55:00Z,78.00,23.00
2026-04-13T12:56:00Z,78.00,23.00
2026-04-13T13:00:00Z,78.00,23.00
2026-04-13T13:04:00Z,78.00,23.00
2026-04-13T13:05:00Z,78.00,23.00
2026-04-13T13:08:00Z,78.00,23.00
2026-04-13T13:10:00Z,78.00,23.00
2026-04-13T13:12:00Z,78.00,23.00
2026-04-13T13:14:00Z,78.00,23.00
2026-04-13T13:15:00Z,77.00,23.01
2026-04-13T13:17:00Z,77.00,24.00
2026-04-13T13:19:00Z,76.55,24.00
2026-04-13T13:20:00Z,76.55,23.00
2026-04-13T13:22:00Z,77.00,23.00
2026-04-13T13:23:00Z,77.00,24.00
2026-04-13T13:24:00Z,77.00,24.00
2026-04-13T13:25:00Z,77.00,24.00
2026-04-13T13:28:00Z,77.00,24.00
2026-04-13T13:29:00Z,77.00,24.00
2026-04-13T13:31:00Z,77.00,24.00
2026-04-13T13:33:00Z,77.00,24.00
2026-04-13T13:34:00Z,77.00,24.00
2026-04-13T13:35:00Z,77.00,24.00
2026-04-13T13:36:00Z,77.00,24.00
2026-04-13T13:37:00Z,77.00,24.00
2026-04-13T13:39:00Z,77.00,24.00
2026-04-13T13:40:00Z,77.00,24.00
2026-04-13T13:41:00Z,77.00,24.00
2026-04-13T13:43:00Z,77.00,24.00
2026-04-13T13:44:00Z,77.00,24.00
2026-04-13T13:48:00Z,77.00,24.00
2026-04-13T13:49:00Z,77.00,24.00
2026-04-13T13:50:00Z,77.00,24.00
2026-04-13T13:51:00Z,77.00,24.00
2026-04-13T13:52:00Z,77.00,24.00
2026-04-13T13:53:00Z,77.00,24.00
2026-04-13T13:54:00Z,77.00,24.00
2026-04-13T13:55:00Z,77.00,24.05
2026-04-13T13:56:00Z,77.00,25.00
2026-04-13T13:57:00Z,77.00,25.00
2026-04-13T13:58:00Z,77.00,25.00
2026-04-13T13:59:00Z,78.34,23.45
2026-04-13T14:00:00Z,78.00,23.45
2026-04-13T14:01:00Z,78.00,23.45
2026-04-13T14:02:00Z,78.00,24.00
2026-04-13T14:03:00Z,78.00,24.00
2026-04-13T14:04:00Z,78.00,24.00
2026-04-13T14:05:00Z,78.00,24.00
2026-04-13T14:06:00Z,77.82,24.00
2026-04-13T14:07:00Z,77.18,25.00
2026-04-13T14:08:00Z,78.00,25.00
2026-04-13T14:09:00Z,78.00,25.00
2026-04-13T14:10:00Z,78.00,24.00
2026-04-13T14:11:00Z,74.88,25.51
2026-04-13T14:12:00Z,74.69,27.72
2026-04-13T14:13:00Z,73.04,28.51
2026-04-13T14:14:00Z,76.74,26.76
2026-04-13T14:15:00Z,78.11,23.79
2026-04-13T14:16:00Z,77.98,21.78
2026-04-13T14:17:00Z,77.42,25.45
2026-04-13T14:18:00Z,79.22,20.26
2026-04-13T14:19:00Z,82.94,20.17
2026-04-13T14:20:00Z,87.05,13.28
2026-04-13T14:21:00Z,87.94,13.00
2026-04-13T14:22:00Z,89.25,12.84
2026-04-13T14:23:00Z,89.78,11.03
2026-04-13T14:24:00Z,89.98,12.50
2026-04-13T14:25:00Z,88.27,12.00
2026-04-13T14:26:00Z,88.99,11.57
2026-04-13T14:27:00Z,90.59,10.90
2026-04-13T14:28:00Z,89.35,10.96
2026-04-13T14:29:00Z,91.00,10.00
2026-04-13T14:30:00Z,89.46,11.67
2026-04-13T14:31:00Z,88.97,12.00
2026-04-13T14:32:00Z,88.29,12.00
2026-04-13T14:33:00Z,87.34,13.64
2026-04-13T14:34:00Z,87.00,15.59
2026-04-13T14:35:00Z,80.98,18.83
2026-04-13T14:36:00Z,77.15,23.01
2026-04-13T14:37:00Z,75.70,26.47
2026-04-13T14:38:00Z,71.80,28.93
2026-04-13T14:39:00Z,71.00,29.31
2026-04-13T14:40:00Z,71.00,30.00
2026-04-13T14:41:00Z,68.14,33.73
2026-04-13T14:42:00Z,68.47,32.44
2026-04-13T14:43:00Z,65.99,35.34
2026-04-13T14:44:00Z,66.95,33.73
2026-04-13T14:45:00Z,72.68,26.43
2026-04-13T14:46:00Z,76.87,24.12
2026-04-13T14:47:00Z,72.30,28.12
2026-04-13T14:48:00Z,76.14,26.13
2026-04-13T14:49:00Z,79.99,23.19
2026-04-13T14:50:00Z,78.99,22.59
2026-04-13T14:51:00Z,85.44,13.30
2026-04-13T14:52:00Z,87.14,12.66
2026-04-13T14:53:00Z,88.00,13.00
2026-04-13T14:54:00Z,90.00,10.40
2026-04-13T14:55:00Z,91.34,10.45
2026-04-13T14:56:00Z,85.18,11.88
2026-04-13T14:57:00Z,88.41,14.13
2026-04-13T14:58:00Z,89.03,10.64
2026-04-13T14:59:00Z,90.00,11.00
2026-04-13T15:00:00Z,89.53,10.97
2026-04-13T15:01:00Z,87.04,13.75
2026-04-13T15:02:00Z,86.98,13.52
2026-04-13T15:03:00Z,87.68,13.41
2026-04-13T15:04:00Z,87.99,13.18
2026-04-13T15:05:00Z,89.11,11.96
2026-04-13T15:06:00Z,89.63,11.00
2026-04-13T15:07:00Z,91.82,8.87
2026-04-13T15:08:00Z,89.67,8.94
2026-04-13T15:09:00Z,88.29,13.60
2026-04-13T15:10:00Z,87.00,13.99
2026-04-13T15:11:00Z,86.02,14.40
2026-04-13T15:12:00Z,85.49,16.24
2026-04-13T15:13:00Z,84.54,17.10
2026-04-13T15:14:00Z,83.77,18.53
2026-04-13T15:15:00Z,87.32,14.49
2026-04-13T15:16:00Z,86.82,13.73
2026-04-13T15:17:00Z,84.84,15.65
2026-04-13T15:18:00Z,84.19,16.86
2026-04-13T15:19:00Z,84.84,16.63
2026-04-13T15:20:00Z,86.06,13.26
2026-04-13T15:21:00Z,87.99,12.97
2026-04-13T15:22:00Z,86.85,14.47
2026-04-13T15:23:00Z,84.93,16.84
2026-04-13T15:24:00Z,85.00,17.00
2026-04-13T15:25:00Z,84.88,16.03
2026-04-13T15:26:00Z,84.99,16.16
2026-04-13T15:27:00Z,83.40,17.25
2026-04-13T15:28:00Z,85.15,13.84
2026-04-13T15:29:00Z,86.03,15.37
2026-04-13T15:30:00Z,86.51,13.66
2026-04-13T15:31:00Z,86.60,14.65
2026-04-13T15:32:00Z,87.80,14.86
2026-04-13T15:33:00Z,89.82,8.70
2026-04-13T15:34:00Z,92.15,6.91
2026-04-13T15:35:00Z,97.87,2.45
2026-04-13T15:36:00Z,97.46,2.88
2026-04-13T15:37:00Z,98.47,2.04
2026-04-13T15:38:00Z,96.92,3.84
2026-04-13T15:39:00Z,89.47,11.34
2026-04-13T15:40:00Z,85.28,15.81
2026-04-13T15:41:00Z,90.85,9.75
2026-04-13T15:42:00Z,86.66,12.67
2026-04-13T15:43:00Z,83.47,17.39
2026-04-13T15:44:00Z,81.00,20.87
2026-04-13T15:45:00Z,81.00,19.78
2026-04-13T15:46:00Z,79.79,19.91
2026-04-13T15:47:00Z,81.73,19.22
2026-04-13T15:48:00Z,83.31,18.22
2026-04-13T15:49:00Z,85.36,15.22
2026-04-13T15:50:00Z,90.20,11.86
2026-04-13T15:51:00Z,87.54,12.86
2026-04-13T15:52:00Z,84.66,17.14
2026-04-13T15:53:00Z,85.72,15.37
2026-04-13T15:54:00Z,88.45,12.05
2026-04-13T15:55:00Z,89.97,10.70
2026-04-13T15:56:00Z,90.24,11.25
2026-04-13T15:57:00Z,77.49,24.18
2026-04-13T15:58:00Z,66.70,33.05
2026-04-13T15:59:00Z,66.44,33.88
2026-04-13T16:00:00Z,67.38,33.99
2026-04-13T16:01:00Z,67.95,34.33
2026-04-13T16:02:00Z,67.65,33.93
2026-04-13T16:03:00Z,72.22,27.56
2026-04-13T16:04:00Z,75.37,26.14
2026-04-13T16:05:00Z,74.54,26.57
2026-04-13T16:06:00Z,72.51,30.77
2026-04-13T16:07:00Z,71.84,30.05
2026-04-13T16:08:00Z,68.92,31.50
2026-04-13T16:09:00Z,78.03,28.14
2026-04-13T16:10:00Z,79.62,23.72
2026-04-13T16:11:00Z,75.83,25.08
2026-04-13T16:12:00Z,75.34,26.99
2026-04-13T16:13:00Z,75.12,27.43
2026-04-13T16:14:00Z,73.36,29.12
2026-04-13T16:15:00Z,68.99,32.10
2026-04-13T16:16:00Z,67.80,34.09
2026-04-13T16:17:00Z,74.25,29.38
2026-04-13T16:18:00Z,73.84,27.11
2026-04-13T16:19:00Z,74.26,26.72
2026-04-13T16:20:00Z,73.26,27.98
2026-04-13T16:21:00Z,74.82,27.14
2026-04-13T16:22:00Z,70.44,32.46
2026-04-13T16:23:00Z,66.19,33.96
2026-04-13T16:24:00Z,59.10,39.89
2026-04-13T16:25:00Z,55.56,46.07
2026-04-13T16:26:00Z,54.16,48.43
2026-04-13T16:27:00Z,63.63,36.61
2026-04-13T16:28:00Z,71.29,29.24
2026-04-13T16:29:00Z,70.45,29.96
2026-04-13T16:30:00Z,68.93,31.35
2026-04-13T16:31:00Z,77.09,28.01
2026-04-13T16:32:00Z,86.69,14.39
2026-04-13T16:33:00Z,86.03,17.44
2026-04-13T16:34:00Z,69.46,30.54
2026-04-13T16:35:00Z,70.26,29.68
2026-04-13T16:36:00Z,65.77,33.79
2026-04-13T16:37:00Z,68.96,32.35
2026-04-13T16:38:00Z,75.38,26.26
2026-04-13T16:39:00Z,75.84,25.13
2026-04-13T16:40:00Z,75.52,25.84
2026-04-13T16:41:00Z,84.54,17.45
2026-04-13T16:42:00Z,84.20,18.64
2026-04-13T16:43:00Z,83.58,16.80
2026-04-13T16:44:00Z,95.28,3.28
2026-04-13T16:45:00Z,99.00,1.00
2026-04-13T16:46:00Z,99.00,1.00
2026-04-13T16:47:00Z,99.00,1.00
2026-04-13T16:48:00Z,99.00,1.00
2026-04-13T16:49:00Z,99.00,1.00
2026-04-13T16:50:00Z,99.00,1.00
2026-04-13T16:51:00Z,99.00,1.00
2026-04-13T16:52:00Z,99.00,1.00
