# event_ticker=KXATPCHALLENGERMATCH-26APR11WENTUL
# final_score=6-2 6-2
# score_resolution=2-6 2-6
# match_winner=Harry Wendelken
# fav_player=Li Tu
# dog_player=Harry Wendelken
# kalshi_date=2026-04-11
timestamp,Li Tu,Harry Wendelken
2026-04-11T02:21:00Z,45.00,58.00
2026-04-11T02:23:00Z,45.00,58.00
2026-04-11T02:27:00Z,45.00,58.00
2026-04-11T02:33:00Z,45.00,58.00
2026-04-11T02:40:00Z,45.00,58.00
2026-04-11T02:42:00Z,45.00,57.69
2026-04-11T02:43:00Z,45.00,58.00
2026-04-11T02:46:00Z,45.00,58.00
2026-04-11T02:49:00Z,45.00,58.00
2026-04-11T02:50:00Z,45.00,58.00
2026-04-11T02:53:00Z,45.00,58.00
2026-04-11T02:57:00Z,44.00,58.00
2026-04-11T03:01:00Z,44.00,58.00
2026-04-11T03:03:00Z,45.00,58.00
2026-04-11T03:06:00Z,45.00,58.00
2026-04-11T03:09:00Z,45.00,58.00
2026-04-11T03:10:00Z,45.00,58.00
2026-04-11T03:12:00Z,45.00,58.00
2026-04-11T03:16:00Z,45.00,58.00
2026-04-11T03:21:00Z,45.00,58.00
2026-04-11T03:22:00Z,45.00,58.00
2026-04-11T03:25:00Z,45.00,58.00
2026-04-11T03:28:00Z,45.00,58.00
2026-04-11T03:34:00Z,45.00,58.00
2026-04-11T03:37:00Z,45.00,58.00
2026-04-11T03:39:00Z,45.00,58.00
2026-04-11T03:40:00Z,45.00,57.00
2026-04-11T03:43:00Z,45.00,58.00
2026-04-11T03:44:00Z,45.00,58.00
2026-04-11T03:45:00Z,45.00,58.00
2026-04-11T03:49:00Z,45.00,58.00
2026-04-11T03:50:00Z,45.00,58.00
2026-04-11T03:53:00Z,45.00,58.00
2026-04-11T03:54:00Z,45.00,58.00
2026-04-11T03:58:00Z,45.00,58.00
2026-04-11T03:59:00Z,45.00,58.00
2026-04-11T04:02:00Z,45.00,58.00
2026-04-11T04:03:00Z,45.00,58.00
2026-04-11T04:04:00Z,45.00,58.00
2026-04-11T04:10:00Z,45.00,58.00
2026-04-11T04:13:00Z,45.00,58.00
2026-04-11T04:14:00Z,45.00,58.00
2026-04-11T04:17:00Z,45.00,58.00
2026-04-11T04:28:00Z,45.00,58.00
2026-04-11T04:29:00Z,45.00,58.00
2026-04-11T04:30:00Z,42.06,58.00
2026-04-11T04:31:00Z,42.06,58.00
2026-04-11T04:33:00Z,44.00,58.00
2026-04-11T04:34:00Z,44.00,58.00
2026-04-11T04:35:00Z,44.00,58.00
2026-04-11T04:36:00Z,44.00,58.00
2026-04-11T04:38:00Z,44.00,58.00
2026-04-11T04:39:00Z,44.00,58.59
2026-04-11T04:40:00Z,44.00,59.00
2026-04-11T04:41:00Z,44.00,59.00
2026-04-11T04:42:00Z,44.00,59.00
2026-04-11T04:44:00Z,43.00,59.00
2026-04-11T04:45:00Z,43.00,59.00
2026-04-11T04:46:00Z,43.00,59.00
2026-04-11T04:47:00Z,43.00,59.00
2026-04-11T04:48:00Z,43.00,59.00
2026-04-11T04:52:00Z,43.00,59.00
2026-04-11T04:53:00Z,43.00,59.00
2026-04-11T04:56:00Z,43.00,59.00
2026-04-11T04:58:00Z,43.00,59.00
2026-04-11T04:59:00Z,43.00,59.00
2026-04-11T05:00:00Z,42.88,59.00
2026-04-11T05:01:00Z,42.88,59.00
2026-04-11T05:03:00Z,42.88,59.00
2026-04-11T05:04:00Z,42.88,59.00
2026-04-11T05:05:00Z,42.88,59.00
2026-04-11T05:06:00Z,43.00,59.00
2026-04-11T05:07:00Z,43.00,59.00
2026-04-11T05:08:00Z,43.00,59.00
2026-04-11T05:09:00Z,43.00,59.00
2026-04-11T05:10:00Z,43.00,59.00
2026-04-11T05:11:00Z,43.00,59.00
2026-04-11T05:12:00Z,43.00,59.00
2026-04-11T05:13:00Z,43.00,59.00
2026-04-11T05:14:00Z,44.00,59.00
2026-04-11T05:15:00Z,44.00,59.00
2026-04-11T05:16:00Z,44.00,59.00
2026-04-11T05:17:00Z,44.00,59.00
2026-04-11T05:19:00Z,44.00,59.00
2026-04-11T05:20:00Z,44.00,59.00
2026-04-11T05:21:00Z,44.00,59.00
2026-04-11T05:22:00Z,44.00,59.00
2026-04-11T05:23:00Z,44.00,59.00
2026-04-11T05:24:00Z,44.00,59.00
2026-04-11T05:25:00Z,44.00,59.00
2026-04-11T05:26:00Z,44.00,59.00
2026-04-11T05:27:00Z,44.00,59.00
2026-04-11T05:28:00Z,44.00,59.00
2026-04-11T05:29:00Z,44.00,59.00
2026-04-11T05:30:00Z,44.00,59.00
2026-04-11T05:31:00Z,44.00,58.11
2026-04-11T05:32:00Z,44.00,58.11
2026-04-11T05:33:00Z,44.00,58.00
2026-04-11T05:36:00Z,44.00,58.00
2026-04-11T05:37:00Z,44.00,58.59
2026-04-11T05:38:00Z,44.00,59.00
2026-04-11T05:39:00Z,44.00,59.00
2026-04-11T05:40:00Z,44.00,59.00
2026-04-11T05:41:00Z,43.00,59.15
2026-04-11T05:42:00Z,43.00,59.64
2026-04-11T05:43:00Z,43.00,59.00
2026-04-11T05:44:00Z,43.00,59.00
2026-04-11T05:46:00Z,43.07,59.00
2026-04-11T05:47:00Z,43.00,60.00
2026-04-11T05:49:00Z,42.00,60.00
2026-04-11T05:50:00Z,42.00,60.00
2026-04-11T05:51:00Z,42.00,60.00
2026-04-11T05:52:00Z,42.00,60.00
2026-04-11T05:53:00Z,42.00,60.00
2026-04-11T05:54:00Z,42.00,60.00
2026-04-11T05:57:00Z,42.00,60.00
2026-04-11T05:58:00Z,42.00,60.00
2026-04-11T05:59:00Z,42.00,60.00
2026-04-11T06:00:00Z,42.00,60.00
2026-04-11T06:01:00Z,42.00,60.00
2026-04-11T06:02:00Z,42.00,60.00
2026-04-11T06:04:00Z,42.00,60.00
2026-04-11T06:05:00Z,42.00,60.00
2026-04-11T06:08:00Z,43.00,60.00
2026-04-11T06:09:00Z,43.00,60.00
2026-04-11T06:11:00Z,43.00,60.00
2026-04-11T06:14:00Z,43.00,60.00
2026-04-11T06:15:00Z,43.00,57.25
2026-04-11T06:16:00Z,43.00,59.40
2026-04-11T06:17:00Z,43.00,60.00
2026-04-11T06:18:00Z,43.00,60.00
2026-04-11T06:20:00Z,43.00,60.00
2026-04-11T06:22:00Z,43.00,60.00
2026-04-11T06:23:00Z,43.00,60.00
2026-04-11T06:25:00Z,43.00,58.00
2026-04-11T06:28:00Z,43.00,60.00
2026-04-11T06:30:00Z,43.00,60.00
2026-04-11T06:34:00Z,43.00,59.00
2026-04-11T06:39:00Z,43.00,60.00
2026-04-11T06:42:00Z,43.00,60.00
2026-04-11T06:46:00Z,43.00,59.00
2026-04-11T06:47:00Z,43.00,59.00
2026-04-11T06:50:00Z,43.00,60.00
2026-04-11T06:53:00Z,43.00,60.00
2026-04-11T06:55:00Z,43.00,58.75
2026-04-11T06:58:00Z,43.00,58.75
2026-04-11T07:00:00Z,42.00,60.87
2026-04-11T07:01:00Z,41.00,59.82
2026-04-11T07:02:00Z,42.00,59.82
2026-04-11T07:03:00Z,42.00,59.95
2026-04-11T07:05:00Z,41.00,60.00
2026-04-11T07:06:00Z,42.00,60.00
2026-04-11T07:09:00Z,42.00,60.00
2026-04-11T07:10:00Z,42.00,60.00
2026-04-11T07:14:00Z,42.00,59.00
2026-04-11T07:15:00Z,42.00,60.23
2026-04-11T07:17:00Z,42.00,60.00
2026-04-11T07:18:00Z,41.84,59.00
2026-04-11T07:20:00Z,41.84,59.22
2026-04-11T07:21:00Z,41.84,59.00
2026-04-11T07:22:00Z,41.84,59.80
2026-04-11T07:25:00Z,41.84,60.00
2026-04-11T07:31:00Z,41.84,60.99
2026-04-11T07:36:00Z,41.84,60.99
2026-04-11T07:42:00Z,39.63,60.00
2026-04-11T07:43:00Z,41.00,60.00
2026-04-11T07:44:00Z,41.00,61.00
2026-04-11T07:45:00Z,41.00,61.00
2026-04-11T07:46:00Z,41.00,61.00
2026-04-11T07:49:00Z,41.00,61.00
2026-04-11T07:50:00Z,41.00,61.00
2026-04-11T07:52:00Z,41.00,61.00
2026-04-11T07:56:00Z,41.00,61.00
2026-04-11T08:00:00Z,40.00,61.00
2026-04-11T08:02:00Z,40.00,61.00
2026-04-11T08:03:00Z,40.00,61.00
2026-04-11T08:04:00Z,40.00,61.00
2026-04-11T08:05:00Z,40.00,61.94
2026-04-11T08:07:00Z,40.00,61.00
2026-04-11T08:10:00Z,40.00,60.00
2026-04-11T08:13:00Z,38.37,62.00
2026-04-11T08:14:00Z,38.37,62.00
2026-04-11T08:17:00Z,38.37,62.00
2026-04-11T08:18:00Z,38.37,62.00
2026-04-11T08:19:00Z,38.37,62.00
2026-04-11T08:21:00Z,38.37,61.71
2026-04-11T08:23:00Z,38.37,62.00
2026-04-11T08:24:00Z,40.00,62.00
2026-04-11T08:25:00Z,40.00,62.00
2026-04-11T08:26:00Z,40.00,62.00
2026-04-11T08:27:00Z,40.00,62.00
2026-04-11T08:28:00Z,40.00,62.00
2026-04-11T08:29:00Z,40.00,62.00
2026-04-11T08:30:00Z,40.00,62.00
2026-04-11T08:31:00Z,40.00,61.60
2026-04-11T08:32:00Z,40.00,62.00
2026-04-11T08:33:00Z,40.73,62.00
2026-04-11T08:34:00Z,40.73,61.51
2026-04-11T08:35:00Z,40.00,61.51
2026-04-11T08:37:00Z,40.00,60.00
2026-04-11T08:38:00Z,40.00,62.00
2026-04-11T08:39:00Z,40.00,62.00
2026-04-11T08:40:00Z,40.00,61.00
2026-04-11T08:41:00Z,40.00,61.00
2026-04-11T08:42:00Z,40.00,60.98
2026-04-11T08:44:00Z,40.00,60.98
2026-04-11T08:48:00Z,40.00,60.72
2026-04-11T08:49:00Z,40.00,61.00
2026-04-11T08:51:00Z,40.00,61.00
2026-04-11T08:54:00Z,40.00,61.00
2026-04-11T08:56:00Z,40.85,59.00
2026-04-11T08:58:00Z,40.99,61.02
2026-04-11T09:00:00Z,40.99,61.91
2026-04-11T09:02:00Z,40.99,61.04
2026-04-11T09:03:00Z,40.99,62.00
2026-04-11T09:04:00Z,40.99,62.00
2026-04-11T09:05:00Z,40.99,62.00
2026-04-11T09:06:00Z,40.00,62.00
2026-04-11T09:08:00Z,40.00,62.00
2026-04-11T09:10:00Z,40.00,62.00
2026-04-11T09:11:00Z,40.00,62.00
2026-04-11T09:12:00Z,40.00,62.00
2026-04-11T09:13:00Z,40.00,62.00
2026-04-11T09:14:00Z,40.00,62.00
2026-04-11T09:16:00Z,40.00,61.00
2026-04-11T09:17:00Z,40.00,62.00
2026-04-11T09:18:00Z,40.00,62.00
2026-04-11T09:19:00Z,40.00,62.00
2026-04-11T09:20:00Z,40.00,62.00
2026-04-11T09:21:00Z,40.00,62.00
2026-04-11T09:22:00Z,40.00,62.00
2026-04-11T09:23:00Z,40.00,62.00
2026-04-11T09:24:00Z,40.00,62.00
2026-04-11T09:28:00Z,40.00,62.00
2026-04-11T09:30:00Z,40.00,62.00
2026-04-11T09:31:00Z,37.70,62.00
2026-04-11T09:33:00Z,37.00,62.00
2026-04-11T09:34:00Z,37.00,60.00
2026-04-11T09:35:00Z,37.00,62.00
2026-04-11T09:36:00Z,37.00,62.00
2026-04-11T09:38:00Z,39.00,62.00
2026-04-11T09:39:00Z,39.00,60.00
2026-04-11T09:42:00Z,39.00,60.00
2026-04-11T09:44:00Z,39.00,62.00
2026-04-11T09:49:00Z,39.00,62.00
2026-04-11T09:50:00Z,39.00,62.00
2026-04-11T09:51:00Z,39.00,62.00
2026-04-11T09:52:00Z,37.96,62.00
2026-04-11T09:53:00Z,38.16,62.00
2026-04-11T09:56:00Z,38.16,62.00
2026-04-11T09:59:00Z,38.16,62.00
2026-04-11T10:01:00Z,38.16,62.00
2026-04-11T10:02:00Z,37.00,62.00
2026-04-11T10:03:00Z,39.86,62.00
2026-04-11T10:05:00Z,40.00,62.00
2026-04-11T10:08:00Z,40.00,60.97
2026-04-11T10:11:00Z,40.00,62.00
2026-04-11T10:14:00Z,40.00,62.00
2026-04-11T10:17:00Z,40.00,62.00
2026-04-11T10:22:00Z,40.00,62.00
2026-04-11T10:23:00Z,37.00,62.00
2026-04-11T10:27:00Z,40.00,62.00
2026-04-11T10:29:00Z,40.00,62.00
2026-04-11T10:30:00Z,40.00,62.00
2026-04-11T10:31:00Z,40.00,60.00
2026-04-11T10:34:00Z,40.00,62.00
2026-04-11T10:36:00Z,40.00,62.00
2026-04-11T10:40:00Z,40.00,62.00
2026-04-11T10:41:00Z,40.00,61.91
2026-04-11T10:43:00Z,40.00,60.00
2026-04-11T10:44:00Z,40.00,62.00
2026-04-11T10:45:00Z,40.00,59.69
2026-04-11T10:46:00Z,40.00,59.69
2026-04-11T10:47:00Z,40.00,62.00
2026-04-11T10:48:00Z,40.00,62.00
2026-04-11T10:49:00Z,40.00,62.00
2026-04-11T10:50:00Z,40.00,62.20
2026-04-11T10:51:00Z,40.00,62.59
2026-04-11T10:53:00Z,40.00,63.00
2026-04-11T10:55:00Z,39.00,63.00
2026-04-11T10:56:00Z,39.00,63.00
2026-04-11T10:57:00Z,39.00,63.00
2026-04-11T10:58:00Z,39.00,62.01
2026-04-11T10:59:00Z,39.00,63.00
2026-04-11T11:00:00Z,38.89,64.01
2026-04-11T11:01:00Z,37.15,65.03
2026-04-11T11:02:00Z,41.36,61.62
2026-04-11T11:03:00Z,43.97,57.34
2026-04-11T11:04:00Z,41.24,58.49
2026-04-11T11:05:00Z,40.62,60.55
2026-04-11T11:06:00Z,41.22,61.00
2026-04-11T11:07:00Z,43.64,60.00
2026-04-11T11:08:00Z,41.00,61.00
2026-04-11T11:09:00Z,41.55,61.81
2026-04-11T11:10:00Z,42.64,62.08
2026-04-11T11:11:00Z,36.51,64.28
2026-04-11T11:12:00Z,36.27,66.89
2026-04-11T11:13:00Z,37.10,67.04
2026-04-11T11:14:00Z,32.83,70.67
2026-04-11T11:15:00Z,23.77,76.39
2026-04-11T11:16:00Z,23.45,77.96
2026-04-11T11:17:00Z,22.36,78.54
2026-04-11T11:18:00Z,24.84,77.73
2026-04-11T11:19:00Z,23.07,78.42
2026-04-11T11:20:00Z,22.24,78.81
2026-04-11T11:21:00Z,28.44,75.92
2026-04-11T11:22:00Z,27.45,73.73
2026-04-11T11:23:00Z,22.75,77.46
2026-04-11T11:24:00Z,20.98,79.95
2026-04-11T11:25:00Z,25.89,76.88
2026-04-11T11:26:00Z,25.18,74.50
2026-04-11T11:27:00Z,23.63,81.00
2026-04-11T11:28:00Z,22.37,80.92
2026-04-11T11:29:00Z,28.15,77.80
2026-04-11T11:30:00Z,22.00,80.24
2026-04-11T11:31:00Z,18.10,80.24
2026-04-11T11:32:00Z,19.74,82.92
2026-04-11T11:33:00Z,19.96,82.92
2026-04-11T11:34:00Z,19.96,80.67
2026-04-11T11:35:00Z,19.82,81.86
2026-04-11T11:36:00Z,19.78,81.13
2026-04-11T11:37:00Z,21.86,81.45
2026-04-11T11:38:00Z,18.00,78.56
2026-04-11T11:39:00Z,22.70,76.08
2026-04-11T11:40:00Z,18.00,82.39
2026-04-11T11:41:00Z,18.10,82.46
2026-04-11T11:42:00Z,19.51,82.39
2026-04-11T11:43:00Z,19.56,82.47
2026-04-11T11:44:00Z,16.00,83.35
2026-04-11T11:45:00Z,16.97,84.58
2026-04-11T11:46:00Z,17.34,80.85
2026-04-11T11:47:00Z,10.71,86.26
2026-04-11T11:48:00Z,13.19,84.73
2026-04-11T11:49:00Z,9.56,88.92
2026-04-11T11:50:00Z,8.96,92.75
2026-04-11T11:51:00Z,8.91,93.88
2026-04-11T11:52:00Z,8.01,94.51
2026-04-11T11:53:00Z,7.03,95.80
2026-04-11T11:54:00Z,12.95,92.99
2026-04-11T11:55:00Z,5.36,96.40
2026-04-11T11:56:00Z,1.42,94.97
2026-04-11T11:57:00Z,2.79,98.14
2026-04-11T11:58:00Z,3.44,97.00
2026-04-11T11:59:00Z,2.00,98.72
2026-04-11T12:00:00Z,1.02,98.90
2026-04-11T12:01:00Z,1.00,99.00
2026-04-11T12:02:00Z,1.00,99.00
2026-04-11T12:03:00Z,1.00,99.00
2026-04-11T12:04:00Z,1.00,99.00
2026-04-11T12:05:00Z,1.00,99.00
2026-04-11T12:06:00Z,1.02,99.00
2026-04-11T12:07:00Z,2.74,98.40
2026-04-11T12:08:00Z,4.51,97.75
2026-04-11T12:09:00Z,1.91,97.31
2026-04-11T12:10:00Z,1.43,99.00
2026-04-11T12:11:00Z,1.19,99.00
2026-04-11T12:12:00Z,1.99,99.00
2026-04-11T12:13:00Z,1.83,99.00
2026-04-11T12:14:00Z,1.00,99.00
2026-04-11T12:15:00Z,2.00,99.00
2026-04-11T12:16:00Z,1.00,99.00
2026-04-11T12:17:00Z,1.00,99.00
2026-04-11T12:18:00Z,1.00,99.00
2026-04-11T12:19:00Z,1.00,99.00
2026-04-11T12:20:00Z,1.00,99.00
