# event_ticker=KXATPMATCH-26FEB26KECATM
# final_score=6-3 6-3
# match_winner=Miomir Kecmanovic
# fav_player=Miomir Kecmanovic
# dog_player=Terence Atmane
# kalshi_date=2026-02-26
timestamp,Miomir Kecmanovic,Terence Atmane
2026-02-26T14:14:00Z,65.00,37.00
2026-02-26T14:20:00Z,65.00,35.46
2026-02-26T14:25:00Z,65.00,37.00
2026-02-26T14:31:00Z,65.00,37.00
2026-02-26T14:36:00Z,65.00,37.00
2026-02-26T14:37:00Z,65.00,36.00
2026-02-26T14:40:00Z,65.00,36.00
2026-02-26T14:47:00Z,65.00,36.00
2026-02-26T15:00:00Z,65.00,35.00
2026-02-26T15:04:00Z,65.00,35.00
2026-02-26T15:06:00Z,65.00,35.00
2026-02-26T15:11:00Z,65.00,35.00
2026-02-26T15:16:00Z,65.00,35.00
2026-02-26T15:24:00Z,65.00,35.00
2026-02-26T15:28:00Z,65.00,36.00
2026-02-26T15:37:00Z,65.00,36.00
2026-02-26T15:49:00Z,65.00,36.00
2026-02-26T15:52:00Z,65.00,35.00
2026-02-26T15:57:00Z,65.00,35.00
2026-02-26T16:01:00Z,65.00,37.00
2026-02-26T16:03:00Z,65.00,37.00
2026-02-26T16:05:00Z,65.00,37.00
2026-02-26T16:13:00Z,65.00,37.00
2026-02-26T16:16:00Z,65.00,36.00
2026-02-26T16:19:00Z,65.00,35.00
2026-02-26T16:29:00Z,65.81,35.00
2026-02-26T16:32:00Z,66.00,35.00
2026-02-26T16:33:00Z,66.00,35.00
2026-02-26T16:36:00Z,66.00,35.00
2026-02-26T16:41:00Z,66.00,35.00
2026-02-26T16:46:00Z,66.00,35.00
2026-02-26T16:49:00Z,66.00,35.00
2026-02-26T16:50:00Z,66.00,35.71
2026-02-26T16:52:00Z,65.00,35.71
2026-02-26T16:58:00Z,65.00,36.00
2026-02-26T16:59:00Z,65.00,36.00
2026-02-26T17:01:00Z,65.00,36.00
2026-02-26T17:03:00Z,65.00,36.00
2026-02-26T17:09:00Z,65.00,36.00
2026-02-26T17:20:00Z,65.00,36.00
2026-02-26T17:26:00Z,65.00,36.00
2026-02-26T17:27:00Z,64.00,36.00
2026-02-26T17:31:00Z,65.00,36.00
2026-02-26T17:33:00Z,65.00,36.00
2026-02-26T17:34:00Z,65.00,36.00
2026-02-26T17:37:00Z,65.00,35.00
2026-02-26T17:38:00Z,65.00,35.00
2026-02-26T17:40:00Z,64.00,36.00
2026-02-26T17:44:00Z,65.00,36.00
2026-02-26T17:45:00Z,65.00,36.00
2026-02-26T17:50:00Z,65.00,36.00
2026-02-26T17:55:00Z,65.00,36.00
2026-02-26T17:59:00Z,65.00,36.00
2026-02-26T18:06:00Z,65.00,36.00
2026-02-26T18:07:00Z,65.00,36.00
2026-02-26T18:08:00Z,65.00,36.00
2026-02-26T18:10:00Z,65.00,36.00
2026-02-26T18:18:00Z,65.00,36.00
2026-02-26T18:19:00Z,65.00,36.00
2026-02-26T18:26:00Z,65.00,36.00
2026-02-26T18:32:00Z,65.00,36.00
2026-02-26T18:34:00Z,65.00,36.00
2026-02-26T18:37:00Z,65.00,36.00
2026-02-26T18:39:00Z,65.00,36.00
2026-02-26T18:41:00Z,65.00,36.00
2026-02-26T18:42:00Z,65.00,36.00
2026-02-26T18:43:00Z,65.00,36.00
2026-02-26T18:46:00Z,65.00,36.00
2026-02-26T18:47:00Z,65.00,36.00
2026-02-26T18:50:00Z,65.00,36.00
2026-02-26T18:53:00Z,65.00,36.00
2026-02-26T18:54:00Z,65.00,36.00
2026-02-26T18:55:00Z,65.00,36.00
2026-02-26T18:56:00Z,65.00,36.00
2026-02-26T18:57:00Z,65.00,36.00
2026-02-26T19:00:00Z,65.00,36.00
2026-02-26T19:04:00Z,65.00,36.00
2026-02-26T19:05:00Z,65.00,36.00
2026-02-26T19:06:00Z,65.00,36.00
2026-02-26T19:15:00Z,65.00,36.00
2026-02-26T19:16:00Z,65.00,36.00
2026-02-26T19:26:00Z,65.00,36.00
2026-02-26T19:33:00Z,65.00,36.00
2026-02-26T19:35:00Z,65.00,36.00
2026-02-26T19:36:00Z,65.00,36.00
2026-02-26T19:37:00Z,65.00,36.00
2026-02-26T19:40:00Z,65.00,36.00
2026-02-26T19:44:00Z,65.00,36.00
2026-02-26T19:46:00Z,65.00,36.00
2026-02-26T19:47:00Z,65.00,36.00
2026-02-26T19:48:00Z,65.00,36.00
2026-02-26T20:01:00Z,65.00,36.00
2026-02-26T20:07:00Z,65.00,36.00
2026-02-26T20:13:00Z,65.00,36.00
2026-02-26T20:15:00Z,65.00,36.00
2026-02-26T20:28:00Z,65.00,36.00
2026-02-26T20:35:00Z,65.00,36.00
2026-02-26T20:36:00Z,65.00,35.00
2026-02-26T20:40:00Z,65.00,36.00
2026-02-26T20:47:00Z,65.00,36.00
2026-02-26T20:49:00Z,65.00,36.00
2026-02-26T20:50:00Z,65.00,36.00
2026-02-26T20:51:00Z,65.00,37.00
2026-02-26T20:57:00Z,65.00,36.00
2026-02-26T20:58:00Z,65.00,36.00
2026-02-26T21:06:00Z,65.00,36.00
2026-02-26T21:13:00Z,65.00,36.00
2026-02-26T21:14:00Z,65.00,36.00
2026-02-26T21:21:00Z,65.00,36.00
2026-02-26T21:33:00Z,65.00,37.00
2026-02-26T21:34:00Z,65.00,37.00
2026-02-26T21:36:00Z,64.00,37.00
2026-02-26T21:38:00Z,64.00,37.00
2026-02-26T21:41:00Z,64.00,37.00
2026-02-26T21:49:00Z,64.00,37.00
2026-02-26T21:52:00Z,64.00,37.00
2026-02-26T21:53:00Z,64.00,36.00
2026-02-26T21:56:00Z,64.00,37.00
2026-02-26T22:00:00Z,64.00,37.00
2026-02-26T22:01:00Z,64.00,37.00
2026-02-26T22:04:00Z,64.00,37.00
2026-02-26T22:24:00Z,64.00,37.00
2026-02-26T22:28:00Z,64.00,37.00
2026-02-26T22:30:00Z,64.00,37.00
2026-02-26T22:33:00Z,64.00,36.00
2026-02-26T22:34:00Z,64.00,36.00
2026-02-26T22:39:00Z,64.00,36.00
2026-02-26T22:40:00Z,64.00,37.00
2026-02-26T22:42:00Z,64.00,37.00
2026-02-26T22:48:00Z,64.00,37.00
2026-02-26T22:53:00Z,63.00,37.00
2026-02-26T22:57:00Z,63.00,37.00
2026-02-26T23:01:00Z,63.00,37.00
2026-02-26T23:02:00Z,63.00,37.00
2026-02-26T23:15:00Z,63.00,37.00
2026-02-26T23:16:00Z,64.00,37.00
2026-02-26T23:18:00Z,64.00,37.00
2026-02-26T23:19:00Z,64.00,37.00
2026-02-26T23:20:00Z,64.00,37.00
2026-02-26T23:32:00Z,64.00,37.00
2026-02-26T23:36:00Z,64.00,37.00
2026-02-26T23:38:00Z,64.00,37.00
2026-02-26T23:40:00Z,64.00,37.00
2026-02-26T23:48:00Z,64.00,37.00
2026-02-26T23:56:00Z,64.00,37.00
2026-02-27T00:06:00Z,64.00,37.00
2026-02-27T00:07:00Z,64.00,37.00
2026-02-27T00:16:00Z,64.00,37.00
2026-02-27T00:17:00Z,64.00,37.00
2026-02-27T00:19:00Z,64.00,36.00
2026-02-27T00:20:00Z,64.00,36.00
2026-02-27T00:22:00Z,64.00,36.00
2026-02-27T00:23:00Z,64.00,36.00
2026-02-27T00:25:00Z,64.00,37.00
2026-02-27T00:26:00Z,64.00,37.00
2026-02-27T00:27:00Z,64.00,37.00
2026-02-27T00:28:00Z,64.00,37.00
2026-02-27T00:34:00Z,64.00,37.00
2026-02-27T00:35:00Z,64.00,37.00
2026-02-27T00:39:00Z,64.00,37.00
2026-02-27T00:41:00Z,64.00,37.00
2026-02-27T00:43:00Z,64.00,37.00
2026-02-27T00:44:00Z,64.00,37.00
2026-02-27T00:51:00Z,63.00,37.00
2026-02-27T00:52:00Z,63.98,37.00
2026-02-27T01:00:00Z,63.98,37.00
2026-02-27T01:01:00Z,63.98,37.00
2026-02-27T01:03:00Z,63.98,37.00
2026-02-27T01:04:00Z,64.00,37.00
2026-02-27T01:07:00Z,64.00,37.00
2026-02-27T01:09:00Z,64.00,37.00
2026-02-27T01:11:00Z,64.00,37.00
2026-02-27T01:13:00Z,64.00,37.00
2026-02-27T01:14:00Z,64.00,37.00
2026-02-27T01:19:00Z,64.00,37.00
2026-02-27T01:20:00Z,64.00,37.00
2026-02-27T01:21:00Z,64.00,37.00
2026-02-27T01:22:00Z,64.00,37.00
2026-02-27T01:24:00Z,64.00,37.00
2026-02-27T01:25:00Z,64.00,37.00
2026-02-27T01:27:00Z,64.00,37.00
2026-02-27T01:30:00Z,64.00,37.00
2026-02-27T01:31:00Z,64.00,37.00
2026-02-27T01:32:00Z,64.00,36.00
2026-02-27T01:33:00Z,64.00,37.00
2026-02-27T01:37:00Z,64.00,37.00
2026-02-27T01:40:00Z,64.00,37.00
2026-02-27T01:42:00Z,64.00,37.00
2026-02-27T01:43:00Z,64.00,37.00
2026-02-27T01:44:00Z,64.00,37.00
2026-02-27T01:48:00Z,64.00,37.00
2026-02-27T01:49:00Z,64.00,37.00
2026-02-27T01:50:00Z,64.00,37.00
2026-02-27T01:52:00Z,64.00,37.00
2026-02-27T01:53:00Z,64.00,37.00
2026-02-27T01:54:00Z,64.00,37.00
2026-02-27T01:55:00Z,64.00,37.00
2026-02-27T01:56:00Z,64.00,37.00
2026-02-27T01:57:00Z,64.00,37.00
2026-02-27T01:59:00Z,63.21,37.00
2026-02-27T02:00:00Z,63.21,37.00
2026-02-27T02:01:00Z,63.09,37.00
2026-02-27T02:02:00Z,64.00,37.00
2026-02-27T02:03:00Z,63.03,37.00
2026-02-27T02:04:00Z,64.00,37.00
2026-02-27T02:05:00Z,64.00,37.00
2026-02-27T02:06:00Z,63.99,37.00
2026-02-27T02:07:00Z,63.63,37.59
2026-02-27T02:08:00Z,63.24,37.01
2026-02-27T02:09:00Z,66.03,34.72
2026-02-27T02:10:00Z,61.00,42.06
2026-02-27T02:11:00Z,59.45,42.57
2026-02-27T02:12:00Z,60.00,40.05
2026-02-27T02:13:00Z,60.00,38.00
2026-02-27T02:14:00Z,65.77,36.92
2026-02-27T02:15:00Z,65.05,34.10
2026-02-27T02:16:00Z,60.33,38.70
2026-02-27T02:17:00Z,58.99,40.71
2026-02-27T02:18:00Z,58.02,41.40
2026-02-27T02:19:00Z,56.46,41.32
2026-02-27T02:20:00Z,61.54,38.07
2026-02-27T02:21:00Z,59.00,40.93
2026-02-27T02:22:00Z,60.00,42.40
2026-02-27T02:23:00Z,56.93,39.99
2026-02-27T02:24:00Z,64.81,36.00
2026-02-27T02:25:00Z,61.47,38.60
2026-02-27T02:26:00Z,61.00,40.00
2026-02-27T02:27:00Z,57.00,45.48
2026-02-27T02:28:00Z,60.71,39.96
2026-02-27T02:29:00Z,64.75,37.24
2026-02-27T02:30:00Z,66.06,36.00
2026-02-27T02:31:00Z,67.77,28.13
2026-02-27T02:32:00Z,77.61,24.92
2026-02-27T02:33:00Z,77.75,23.26
2026-02-27T02:34:00Z,77.75,19.39
2026-02-27T02:35:00Z,81.00,19.95
2026-02-27T02:36:00Z,83.28,16.64
2026-02-27T02:37:00Z,84.12,16.00
2026-02-27T02:38:00Z,85.94,15.00
2026-02-27T02:39:00Z,85.00,16.45
2026-02-27T02:40:00Z,85.00,16.24
2026-02-27T02:41:00Z,89.32,12.75
2026-02-27T02:42:00Z,88.94,11.76
2026-02-27T02:43:00Z,88.60,11.98
2026-02-27T02:44:00Z,88.47,13.69
2026-02-27T02:45:00Z,89.00,13.24
2026-02-27T02:46:00Z,89.99,10.94
2026-02-27T02:47:00Z,91.12,8.11
2026-02-27T02:48:00Z,95.31,5.99
2026-02-27T02:49:00Z,96.05,4.73
2026-02-27T02:50:00Z,94.41,5.71
2026-02-27T02:51:00Z,91.75,9.73
2026-02-27T02:52:00Z,93.13,10.10
2026-02-27T02:53:00Z,90.60,11.54
2026-02-27T02:54:00Z,88.80,11.08
2026-02-27T02:55:00Z,89.98,10.69
2026-02-27T02:56:00Z,90.99,10.08
2026-02-27T02:57:00Z,88.92,10.00
2026-02-27T02:58:00Z,88.92,10.00
2026-02-27T02:59:00Z,91.00,9.97
2026-02-27T03:00:00Z,91.02,10.69
2026-02-27T03:01:00Z,89.17,11.79
2026-02-27T03:02:00Z,92.64,11.24
2026-02-27T03:03:00Z,91.00,9.76
2026-02-27T03:04:00Z,92.00,8.09
2026-02-27T03:05:00Z,90.15,9.71
2026-02-27T03:06:00Z,93.03,6.85
2026-02-27T03:07:00Z,92.00,9.88
2026-02-27T03:08:00Z,93.49,6.87
2026-02-27T03:09:00Z,91.75,8.22
2026-02-27T03:10:00Z,92.00,7.48
2026-02-27T03:11:00Z,93.64,8.06
2026-02-27T03:12:00Z,94.08,6.22
2026-02-27T03:13:00Z,92.01,8.18
2026-02-27T03:14:00Z,92.01,9.09
2026-02-27T03:15:00Z,96.35,2.83
2026-02-27T03:16:00Z,97.27,2.95
2026-02-27T03:17:00Z,97.72,3.43
2026-02-27T03:18:00Z,96.80,3.73
2026-02-27T03:19:00Z,94.71,6.96
