# event_ticker=KXATPCHALLENGERMATCH-26MAY05WALHSU
# final_score=6-4 6-4
# match_winner=Adam Walton
# fav_player=Adam Walton
# dog_player=Yu Hsiou Hsu
# kalshi_date=2026-05-05
timestamp,Adam Walton,Yu Hsiou Hsu
2026-05-04T18:32:00Z,69.00,
2026-05-04T19:44:00Z,67.00,
2026-05-04T20:16:00Z,67.00,
2026-05-04T20:46:00Z,67.00,
2026-05-04T21:08:00Z,67.00,
2026-05-04T21:28:00Z,67.00,34.00
2026-05-04T21:29:00Z,67.00,34.00
2026-05-04T21:33:00Z,67.00,34.00
2026-05-04T21:42:00Z,67.17,34.00
2026-05-04T21:48:00Z,68.00,34.00
2026-05-04T22:16:00Z,68.00,34.00
2026-05-04T23:06:00Z,68.00,34.00
2026-05-04T23:27:00Z,68.00,34.00
2026-05-04T23:31:00Z,68.00,34.00
2026-05-04T23:33:00Z,68.00,34.00
2026-05-04T23:50:00Z,68.00,34.00
2026-05-04T23:57:00Z,68.00,34.00
2026-05-05T00:15:00Z,68.00,34.00
2026-05-05T00:19:00Z,68.00,34.00
2026-05-05T00:22:00Z,68.00,34.00
2026-05-05T00:39:00Z,68.00,33.00
2026-05-05T00:58:00Z,68.27,33.00
2026-05-05T01:05:00Z,68.27,33.00
2026-05-05T01:17:00Z,68.00,33.00
2026-05-05T01:27:00Z,68.00,33.00
2026-05-05T01:34:00Z,68.49,33.00
2026-05-05T01:43:00Z,69.00,33.00
2026-05-05T01:53:00Z,69.00,33.00
2026-05-05T02:16:00Z,69.00,33.00
2026-05-05T02:29:00Z,69.00,33.00
2026-05-05T02:32:00Z,69.36,33.00
2026-05-05T02:33:00Z,69.36,32.00
2026-05-05T02:49:00Z,70.00,32.00
2026-05-05T02:57:00Z,70.00,32.00
2026-05-05T02:58:00Z,70.00,32.00
2026-05-05T02:59:00Z,70.00,32.00
2026-05-05T03:04:00Z,70.00,32.00
2026-05-05T03:28:00Z,70.00,32.00
2026-05-05T03:31:00Z,69.66,32.00
2026-05-05T03:32:00Z,70.00,32.00
2026-05-05T03:33:00Z,70.00,32.00
2026-05-05T03:55:00Z,70.00,32.00
2026-05-05T04:00:00Z,69.00,32.00
2026-05-05T04:02:00Z,70.00,32.00
2026-05-05T04:07:00Z,70.00,32.00
2026-05-05T04:15:00Z,70.00,32.00
2026-05-05T04:16:00Z,70.00,31.00
2026-05-05T04:17:00Z,70.00,31.00
2026-05-05T04:19:00Z,70.00,31.00
2026-05-05T04:20:00Z,70.00,31.00
2026-05-05T04:23:00Z,70.00,32.00
2026-05-05T04:25:00Z,69.00,32.00
2026-05-05T04:26:00Z,69.00,32.00
2026-05-05T04:27:00Z,70.00,32.00
2026-05-05T04:28:00Z,70.00,32.00
2026-05-05T04:29:00Z,70.00,32.00
2026-05-05T04:31:00Z,70.00,32.00
2026-05-05T04:32:00Z,70.00,32.00
2026-05-05T04:34:00Z,70.00,32.00
2026-05-05T04:35:00Z,70.00,32.00
2026-05-05T04:36:00Z,70.00,32.00
2026-05-05T04:39:00Z,69.95,32.00
2026-05-05T04:40:00Z,69.44,32.00
2026-05-05T04:42:00Z,69.00,31.00
2026-05-05T04:43:00Z,69.74,31.00
2026-05-05T04:44:00Z,70.00,31.00
2026-05-05T04:45:00Z,70.00,31.00
2026-05-05T04:46:00Z,70.00,31.00
2026-05-05T04:47:00Z,70.00,31.21
2026-05-05T04:48:00Z,71.00,31.21
2026-05-05T04:50:00Z,71.00,31.00
2026-05-05T04:52:00Z,70.00,31.00
2026-05-05T04:54:00Z,70.00,31.00
2026-05-05T04:55:00Z,70.00,31.00
